Timestep,C7,CLAV,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10
9,0.0098888,0.0126288,0.0113632,0.015366,0.0195426,0.00187987,0,0,0.00979011,0,0.0191462,0.00503615,0.0267512,0.0247488,0.018321,0.00840836,0.0050717,0.0137739,0.00433396,0.00570919,0.00541013,0.0172904,0.00627901,0.00860342,0.00418292,0.0215369,0.0174065,0.00381149,0.0138528,0.00174177,0.00954731,0.0109187,0.00923297,0.0126635,0.00991513,0,0,0.0144815,0,0.0133294,0.0104015,0.0344591,0.00884342,0.0322159,0.00815423,0.00535964,0.014091,0.00341208,0.0116691,0.00627429,0.00364174,0.00619475,0.0456958,0.00278609,0.0089453,0.0167036,0.00375242,0.0091872,0.00400427,0.0133478,0.00894279
10,0.0103796,0.0121449,0.0172868,0.0154811,0.0205066,0.00267783,0,0,0.01142,0,0.019013,0.00561677,0.0269907,0.0257829,0.0182733,0.00876593,0.00485521,0.0126849,0.00494425,0.00668837,0.00518249,0.0179298,0.00710354,0.0106967,0.00457757,0.0216467,0.0192972,0.00341631,0.0136659,0.00226888,0.010926,0.0112012,0.00903085,0.012281,0.0104282,0,0,0.00690756,0,0.0127627,0.00701342,0.0341776,0.00951567,0.032636,0.00743832,0.00505233,0.0141619,0.00234026,0.0116538,0.00710232,0.00434534,0.00592537,0.0457623,0.00271849,0.00966529,0.0161309,0.00533987,0.00736388,0.00291621,0.0126018,0.00970856
11,0.0100568,0.0112275,0.0225498,0.015623,0.0210278,0.00349246,0,0,0.0119421,0,0.0188957,0.005723,0.027319,0.0269087,0.0183419,0.0089343,0.00432149,0.0116163,0.00582011,0.00840971,0.00511673,0.0186278,0.00807203,0.0124959,0.00488776,0.0217865,0.0235111,0.00342251,0.0134386,0.00265347,0.0118052,0.0117386,0.00892571,0.0118054,0.00992232,0,0,0.00689436,0,0.0126393,0.00651811,0.0338614,0.0102391,0.0330651,0.0067827,0.00483068,0.0132963,0.00161678,0.0117954,0.0075034,0.00501368,0.00558048,0.0458326,0.00266438,0.00966986,0.0155866,0.00531246,0.00701726,0.00279197,0.0115033,0.00967805
12,0.00985508,0.0103201,0.0267235,0.0157196,0.0212566,0.00419191,0,0,0.0123913,0,0.0189194,0.00561604,0.0277005,0.0287276,0.0184694,0.00866138,0.00370909,0.0105985,0.00666476,0.0105084,0.00537772,0.0192853,0.00896944,0.013851,0.00513189,0.0219078,0.0292394,0.003711,0.0133103,0.00311932,0.0120109,0.0121567,0.00857407,0.011301,0.00942426,0,0,0.00670202,0,0.0125037,0.00591777,0.033405,0.0101427,0.0334336,0.00641034,0.00459633,0.0122355,0.00111389,0.0117938,0.00745224,0.00564882,0.00508875,0.0458774,0.00255671,0.00866203,0.0153669,0.00514208,0.00644286,0.00277141,0.0102829,0.00956445
13,0.00952562,0.00954739,0.030528,0.0157679,0.0213402,0.00474579,0,0,0.0126494,0,0.0190478,0.00552311,0.0279878,0.0311738,0.0186342,0.00854013,0.00327124,0.0096504,0.00723362,0.012584,0.0059518,0.0199386,0.00978529,0.0148893,0.00535705,0.0219766,0.0358259,0.00416831,0.0133339,0.00364247,0.0115186,0.0124758,0.00817767,0.0107712,0.00878844,0,0,0.00634155,0,0.0122737,0.00530438,0.0328491,0.00908753,0.0337601,0.00645929,0.00430689,0.011299,0.00101355,0.0116729,0.00702584,0.00584679,0.00473526,0.0458657,0.00246227,0.00703434,0.0152411,0.00483032,0.00577716,0.00275552,0.00920226,0.0091968
14,0.00933763,0.00860376,0.0349078,0.0157515,0.0215094,0.00518112,0,0,0.0127576,0,0.0192135,0.00541638,0.0281275,0.03389,0.0188273,0.00862024,0.00323629,0.00897031,0.00754732,0.0145761,0.00670108,0.0204333,0.0106016,0.0159475,0.00559375,0.0219117,0.0430315,0.00471387,0.0133762,0.00410999,0.0105614,0.0128576,0.00818187,0.010081,0.00826742,0,0,0.00766997,0,0.0123233,0.0057931,0.0323806,0.00758895,0.0340681,0.00659373,0.00399828,0.0104736,0.00110997,0.011609,0.00647892,0.00567114,0.00469565,0.0458652,0.00232758,0.00577792,0.0151182,0.00283957,0.00595205,0.00327548,0.0079843,0.00914824
15,0.00982753,0.00830302,0.0392984,0.0156248,0.0220069,0.00570563,0,0,0.0154162,0,0.0194103,0.00590498,0.0280564,0.0366694,0.0189913,0.00891058,0.00359157,0.00829283,0.00767589,0.0165042,0.00763556,0.0208714,0.0115462,0.0171388,0.00596575,0.0217966,0.0492876,0.0069918,0.013469,0.00442497,0.00961823,0.0127691,0.00868805,0.00917617,0.00879359,0,0,0.00458901,0,0.0116964,0.00270984,0.0321129,0.00649752,0.0343637,0.00660852,0.00369401,0.00987615,0.00116862,0.0118037,0.00611396,0.00540717,0.0048411,0.045992,0.00220293,0.00526483,0.0150375,0.00539489,0.00324576,0.0019348,0.00729866,0.00973739
16,0.00964751,0.00782495,0.0429044,0.0156147,0.0226832,0.00633884,0,0,0.0156122,0,0.019646,0.00586115,0.0279163,0.0387104,0.0191376,0.00928518,0.00403491,0.00789371,0.00778315,0.0184492,0.00879565,0.0211539,0.0126728,0.018455,0.00645375,0.0216493,0.0536114,0.00766364,0.0136316,0.00469233,0.00911102,0.0128721,0.00903821,0.00820184,0.00853285,0,0,0.00376919,0,0.0114582,0.00216898,0.032025,0.00594649,0.034669,0.00639558,0.00336651,0.00911729,0.00122397,0.0121991,0.00585816,0.00520495,0.00471803,0.0463245,0.00210633,0.00483362,0.0148112,0.00541247,0.00259894,0.00178962,0.00708194,0.00964766
17,0.00745382,0.00768499,0.0458161,0.0156722,0.0233023,0.00683134,0,0,0.0135724,0,0.0199068,0.00556686,0.0280019,0.0392491,0.0194453,0.0097359,0.00461681,0.008397,0.00786368,0.0202991,0.0100655,0.0213465,0.0138209,0.0196622,0.00679877,0.02168,0.0561799,0.00732546,0.013566,0.00537936,0.0100825,0.0132718,0.00911296,0.00737531,0.00647391,0,0,0.00377363,0,0.0104942,0.00277471,0.0317313,0.00662321,0.0348425,0.00635575,0.00317902,0.00781353,0.00129286,0.0126387,0.00585157,0.0050677,0.00448193,0.0465696,0.00169422,0.00467581,0.0141263,0.00425777,0.00320895,0.00202211,0.00826443,0.00724866
18,0.00693614,0.00712713,0.0476937,0.0157415,0.0235423,0.0074159,0,0,0.0139325,0,0.0200082,0.00575532,0.0280296,0.0381683,0.019578,0.0100568,0.00490402,0.00871392,0.00807674,0.0219851,0.0111275,0.021492,0.0144527,0.0205067,0.00695387,0.0215342,0.0577391,0.00819734,0.013563,0.00547628,0.010374,0.0133328,0.00887064,0.00654305,0.005918,0,0,0.00341155,0,0.0100438,0.00224051,0.0313944,0.00724662,0.0350389,0.00611005,0.00291324,0.00670638,0.00130757,0.0128552,0.00589811,0.00504713,0.00412126,0.046955,0.00115057,0.00502143,0.0136895,0.00499376,0.00211613,0.00174868,0.0082451,0.00677933
19,0.00825121,0.00582675,0.0488357,0.0158045,0.0226505,0.00811998,0,0,0.0144971,0,0.0201052,0.00565739,0.0278011,0.0354476,0.0193646,0.010449,0.00471738,0.00791142,0.00810906,0.0233968,0.0119292,0.0213907,0.0148676,0.0212578,0.0070631,0.0213159,0.0586857,0.00851125,0.0137132,0.00508405,0.0101217,0.0132546,0.00881472,0.00578501,0.0068761,0,0,0.00317226,0,0.0110502,0.00425589,0.0312595,0.00792354,0.035315,0.00568085,0.00258302,0.00643469,0.00139914,0.0129213,0.00600417,0.00519516,0.00394123,0.0474475,0.00108222,0.00612136,0.0136824,0.00539988,0.00197352,0.00171291,0.00650506,0.00857175
20,0.00733672,0.00526638,0.0499734,0.0159065,0.0225682,0.00840559,0,0,0.0150626,0,0.0200576,0.00601811,0.027589,0.0317648,0.0195878,0.0106515,0.00467765,0.00827696,0.00821762,0.024576,0.0127945,0.0212105,0.0152764,0.0220548,0.00691346,0.0212898,0.0596653,0.00936954,0.0136184,0.00529055,0.0112807,0.0134565,0.0093444,0.00507234,0.00597913,0,0,0.00381758,0,0.0103298,0.00463588,0.0311238,0.00958743,0.0356017,0.00545626,0.00218824,0.00550478,0.00158342,0.0131814,0.00620529,0.00526133,0.00435442,0.047789,0.00140336,0.00777321,0.0132748,0.00574252,0.00257111,0.00181075,0.00634222,0.007749
21,0.00688586,0.00478308,0.0506548,0.0159123,0.022422,0.00869352,0,0,0.015217,0,0.0200357,0.0061047,0.0272852,0.026718,0.0196522,0.0108516,0.0045049,0.00866386,0.00802261,0.0251064,0.0133126,0.0207446,0.0157156,0.0228689,0.00695476,0.0211417,0.0606746,0.00986549,0.0135506,0.00522811,0.0115901,0.0135352,0.00982508,0.00446061,0.00553326,0,0,0.00600995,0,0.0102413,0.00597122,0.030905,0.0106117,0.0358287,0.00494738,0.00189986,0.00509069,0.00178964,0.0132353,0.00614219,0.00555504,0.00454356,0.048378,0.00184308,0.00871556,0.0130373,0.0068499,0.00377316,0.00193689,0.00589497,0.00731216
22,0.00665146,0.00420301,0.0507461,0.0158838,0.022126,0.00866395,0,0,0.0149872,0,0.0200166,0.00599619,0.0270293,0.021231,0.0196983,0.0111163,0.0041532,0.00871049,0.00741643,0.0252637,0.0137012,0.0201513,0.0160336,0.0235865,0.00689212,0.0210263,0.0610957,0.00995641,0.0134781,0.0050359,0.0113563,0.0135915,0.0103682,0.00381952,0.00526909,0,0,0.00833903,0,0.0103705,0.00734736,0.0307108,0.0112963,0.0360054,0.00451007,0.00164797,0.00469851,0.00194086,0.0133351,0.00609789,0.00560906,0.00466404,0.0490225,0.00222053,0.0089306,0.0130755,0.00786059,0.00488403,0.0020957,0.00501809,0.00709574
23,0.00643504,0.00358589,0.0507043,0.0158271,0.0219984,0.00842723,0,0,0.0146665,0,0.0199614,0.00585789,0.0267058,0.0160818,0.0198008,0.0111197,0.00387093,0.00865812,0.00691876,0.0252565,0.0139256,0.0194498,0.0162074,0.0241507,0.00681221,0.0208419,0.0607781,0.00994291,0.0134233,0.00478118,0.0109644,0.0136397,0.0109296,0.00336241,0.00495881,0,0,0.010268,0,0.0104348,0.00857171,0.0305178,0.0114669,0.0362317,0.00409209,0.0016378,0.00455101,0.00213351,0.0135474,0.00602671,0.00543449,0.00470551,0.0497411,0.00264705,0.00849062,0.0136342,0.00860703,0.00589601,0.00216883,0.00403107,0.00685289
24,0.00600608,0.00284196,0.0504289,0.0157902,0.0214105,0.0080095,0,0,0.0113336,0,0.0200447,0.00489243,0.0262928,0.0119956,0.0198117,0.0109785,0.00366255,0.00813089,0.00638142,0.0247022,0.013872,0.0186464,0.0161131,0.0244975,0.00686044,0.0207033,0.0601814,0.00798112,0.0134935,0.00464708,0.0101813,0.0137499,0.0113297,0.00316407,0.00462544,0,0,0.00921189,0,0.0111408,0.00908023,0.0302845,0.0111229,0.0364362,0.0034276,0.00186671,0.00597611,0.00240596,0.01379,0.00580767,0.00504573,0.00486827,0.0506273,0.003478,0.00779839,0.0148084,0.00742788,0.00587239,0.00228567,0.00295166,0.00677252
25,0.00547587,0.00219001,0.0509153,0.0157054,0.0211764,0.00773175,0,0,0.0115239,0,0.0198862,0.00480974,0.0259119,0.00949719,0.0200195,0.0104583,0.00410167,0.00802522,0.00595621,0.0238638,0.0136906,0.0179005,0.0157855,0.024585,0.00700135,0.0202712,0.0602282,0.00827659,0.0135007,0.00422248,0.0106572,0.0138183,0.0121079,0.00364906,0.00384544,0,0,0.00950433,0,0.0106738,0.00934723,0.0301806,0.0112398,0.0365571,0.00348482,0.00196363,0.00536863,0.00278387,0.0139723,0.00612617,0.00522065,0.00504938,0.0511921,0.00393241,0.00732737,0.0163424,0.00742313,0.00636776,0.00237329,0.00228267,0.00613765
26,0.00513746,0.00181845,0.0513934,0.0155838,0.0211478,0.00746033,0,0,0.0111528,0,0.0199102,0.00449351,0.0254094,0.00819436,0.0201588,0.00979681,0.00445766,0.00774518,0.00545319,0.0223018,0.0130474,0.0170354,0.0153952,0.0243486,0.00723482,0.0198203,0.0609135,0.00814347,0.0137807,0.00378124,0.0108835,0.0137644,0.0126543,0.00467239,0.00334681,0,0,0.0104694,0,0.0105249,0.0100388,0.0300037,0.0115595,0.0368486,0.0033691,0.00221885,0.00536433,0.00316096,0.0139539,0.00623514,0.00545647,0.0054123,0.0519012,0.00468495,0.00740321,0.0179763,0.00763508,0.00706121,0.00237717,0.00222448,0.00570669
27,0.0047654,0.00165312,0.0515645,0.0153867,0.0214878,0.00727538,0,0,0.010541,0,0.0199691,0.00418323,0.0249764,0.00789231,0.0202247,0.00895363,0.00494025,0.00753142,0.00483006,0.0200896,0.0121754,0.0160778,0.0150483,0.0237955,0.00761166,0.0192674,0.061542,0.00792814,0.0139022,0.00340344,0.0112198,0.0137225,0.0131829,0.00590701,0.00292995,0,0,0.0114467,0,0.0104963,0.0107325,0.0297968,0.0124447,0.0370133,0.003158,0.00241801,0.0057416,0.00350455,0.0143019,0.00626327,0.00559129,0.00617453,0.0526547,0.00545619,0.00835568,0.0194699,0.00769212,0.00768212,0.00234259,0.00254459,0.00531207
28,0.00437787,0.00175292,0.0513001,0.0151566,0.0219958,0.00712492,0,0,0.00981804,0,0.0200961,0.00393439,0.0246255,0.00902304,0.0202398,0.00808811,0.00537835,0.00739353,0.00423418,0.017631,0.0110174,0.0150612,0.0145833,0.0227836,0.00828011,0.0185502,0.0613196,0.00764655,0.0139638,0.00300943,0.0115908,0.0136974,0.0137039,0.00726304,0.00255438,0,0,0.0124347,0,0.0105214,0.0113195,0.0295448,0.0136337,0.0371476,0.00320133,0.00276685,0.00636364,0.00392105,0.0145661,0.00644974,0.00586831,0.00717311,0.0533833,0.00635043,0.00963517,0.0207919,0.0076172,0.00822499,0.0023373,0.00299201,0.00493597
29,0.0036471,0.00270603,0.0509903,0.0149829,0.0232398,0.00659858,0,0,0.00643034,0,0.020336,0.00280954,0.0242633,0.0129634,0.0202531,0.00831953,0.00466938,0.00684189,0.00433125,0.0139808,0.00934116,0.0138369,0.0138622,0.0208756,0.00913645,0.0177636,0.0602477,0.00564109,0.0141142,0.00302054,0.0111112,0.0136626,0.013788,0.0095206,0.00311192,0,0,0.0126469,0,0.0112333,0.0116685,0.0290731,0.0148112,0.0375287,0.00367773,0.00387467,0.00851413,0.00445485,0.0144229,0.0062106,0.00590489,0.00846848,0.054273,0.00736268,0.0111982,0.0218354,0.00666689,0.00813333,0.00220612,0.00416397,0.00482875
30,0.00359167,0.00342459,0.0513414,0.0149094,0.0316416,0.00703638,0,0,0.00668926,0,0.0202444,0.00272142,0.0243875,0.0291572,0.0200618,0.0192133,0.00414907,0.00694022,0.0103307,0.0111419,0.0136901,0.0125594,0.0171078,0.0187708,0.0117736,0.0172499,0.0566232,0.00577388,0.0140913,0.00300366,0.0113485,0.0137225,0.0144503,0.0126314,0.00295582,0,0,0.0139557,0,0.0112765,0.0125124,0.0282757,0.0168648,0.03825,0.00482061,0.006014,0.00927807,0.0053244,0.0151065,0.0059971,0.00590039,0.0100131,0.0550424,0.00851361,0.0132523,0.0226773,0.00700891,0.00865641,0.00244074,0.00500123,0.00476639
31,0.00296504,0.0038372,0.0495403,0.0147336,0.02969,0.00710229,0,0,0.00685096,0,0.0202318,0.00261292,0.0243142,0.0278466,0.0205039,0.0186729,0.004596,0.00731758,0.0106024,0.0117908,0.013901,0.0112821,0.017109,0.018664,0.0127177,0.0160214,0.0551296,0.0060564,0.0140087,0.0027063,0.0122986,0.0137792,0.0152612,0.0138839,0.00227166,0,0,0.0141723,0,0.0110384,0.012718,0.0284589,0.0175746,0.0385496,0.0054134,0.00639272,0.00947407,0.00541852,0.0155176,0.00595999,0.0058675,0.0108982,0.0554832,0.00899071,0.0144448,0.0240548,0.00681641,0.0088216,0.0025668,0.00544686,0.00413373
32,0.00250398,0.00430511,0.0477721,0.0145294,0.0283321,0.00727787,0,0,0.00668588,0,0.0203505,0.002482,0.0244421,0.0276016,0.0208495,0.0189261,0.00514102,0.00751228,0.0113128,0.0131334,0.0146918,0.0102994,0.0172349,0.0184182,0.0134818,0.0151757,0.0535681,0.00607107,0.0140333,0.00244943,0.0127701,0.0137533,0.0156298,0.0153111,0.00212704,0,0,0.0146411,0,0.0110446,0.0130473,0.0285845,0.0175701,0.0386789,0.00611761,0.00688841,0.0100827,0.00558144,0.01576,0.00600844,0.0057025,0.0117288,0.0562579,0.00971219,0.0151873,0.0255383,0.00666932,0.00915539,0.00258822,0.00606151,0.00380071
33,0.00208918,0.00491565,0.0456752,0.0143616,0.0273339,0.00751901,0,0,0.00661865,0,0.0205502,0.00247699,0.0250578,0.0278206,0.0212403,0.019398,0.00571752,0.00768986,0.0121778,0.014817,0.0156404,0.00963187,0.0173211,0.0181264,0.0140301,0.0145831,0.0518235,0.00607804,0.0141605,0.00231525,0.0130672,0.0137311,0.015832,0.0168297,0.00222187,0,0,0.0149819,0,0.0110964,0.013233,0.0286902,0.0176254,0.0387435,0.00707514,0.00737202,0.0108311,0.00565129,0.0161387,0.00567495,0.00532544,0.0127198,0.0571392,0.0106553,0.0159284,0.0268867,0.00639299,0.00945637,0.00259025,0.00686346,0.00359428
34,0.00134058,0.00605317,0.0430665,0.0142783,0.0267054,0.00778697,0,0,0.00472484,0,0.0208794,0.00191487,0.0255314,0.0289536,0.0215879,0.0200297,0.00564932,0.00725262,0.0131933,0.0166133,0.0169679,0.00900029,0.0171808,0.0175522,0.0140429,0.0142859,0.049583,0.00467916,0.0143628,0.00234068,0.0124421,0.0136974,0.0154243,0.0191441,0.00373791,0,0,0.0149527,0,0.0116164,0.0131139,0.0289275,0.0182375,0.0389969,0.00926171,0.00831198,0.0127814,0.00550147,0.0160186,0.00455969,0.00437768,0.0144489,0.0582788,0.0121633,0.0172959,0.0274735,0.0053966,0.00920086,0.00247189,0.00839538,0.0039059
35,0.000854907,0.00672004,0.0402822,0.0140648,0.0255385,0.00798681,0,0,0.00530904,0,0.0210599,0.00207615,0.0259926,0.0293667,0.021798,0.0202571,0.00622471,0.00810609,0.0141877,0.018105,0.018039,0.00842076,0.0172054,0.0170504,0.0143029,0.0138414,0.0474108,0.00521804,0.0145097,0.00205114,0.0136805,0.0137005,0.0161717,0.0201291,0.00353604,0,0,0.0147948,0,0.0113919,0.0129584,0.0290385,0.0184824,0.0390953,0.00985329,0.00828006,0.0131378,0.00563724,0.0164466,0.00461444,0.00432622,0.0151716,0.0587934,0.0128904,0.0181269,0.0289128,0.00497586,0.00925339,0.00259429,0.00912196,0.00340909
36,0.00102466,0.00749432,0.0369114,0.0137498,0.0245312,0.00814963,0,0,0.00580249,0,0.0213011,0.00248978,0.0264929,0.0296952,0.0220133,0.0204412,0.00684872,0.00869611,0.0151748,0.0200433,0.0193694,0.008147,0.0170367,0.0163714,0.0141201,0.0137622,0.0444119,0.0055339,0.0145257,0.002035,0.0140768,0.0136137,0.0163769,0.0212399,0.00387625,0,0,0.014796,0,0.0113392,0.0129121,0.0292501,0.018859,0.0393643,0.0110638,0.00819675,0.0138134,0.00571001,0.0167998,0.00434434,0.00395284,0.0161062,0.0595674,0.0138761,0.0191333,0.0302539,0.00444496,0.00934687,0.00258085,0.0100591,0.00332915
37,0.00152913,0.00836838,0.032873,0.0134717,0.023561,0.00816047,0,0,0.00634736,0,0.021635,0.00299084,0.027143,0.0299395,0.022177,0.0203923,0.00719161,0.00926898,0.0160567,0.0220567,0.0206961,0.00819474,0.0165852,0.0153184,0.0135798,0.0139223,0.0402404,0.00582461,0.0146593,0.00215402,0.0143112,0.013472,0.0164069,0.0222523,0.00433596,0,0,0.0147135,0,0.0112731,0.012772,0.0294574,0.019158,0.0397548,0.012238,0.00815635,0.0145952,0.00579906,0.0171233,0.00406703,0.00359725,0.0171273,0.0603118,0.0149008,0.0202294,0.0314811,0.00385136,0.0093432,0.00233038,0.0110726,0.00341661
