Timestep,C7,CLAV,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10
13,0.018499,0.0204812,0.0126907,0.0155826,0.0113513,0.00695297,0,0,0.0108454,0,0.0193808,0.00232002,0.0274348,0.0111954,0.0269336,0.0135676,0.0116114,0.0236608,0.0038468,0.00331978,0.00720928,0.0158767,0.00929406,0.00931868,0.00604844,0.0187898,0.0231133,0.00965808,0.0134664,0.00393637,0.0434284,0.002934,0.0370743,0.0050023,0.0171694,0,0,0.0253306,0,0.0164274,0.0229533,0.042126,0.0527587,0.0425615,0.0409605,0.0210728,0.0145424,0.015824,0.0153703,0.0242155,0.0190494,0.0248831,0.0566326,0.0165453,0.0291976,0.0446787,0.0135275,0.0137222,0.00996477,0.0178002,0.0152532
14,0.0177284,0.0196263,0.00835065,0.0157004,0.0130402,0.00603793,0,0,0.0103838,0,0.0192271,0.00208893,0.0275464,0.0124835,0.0265252,0.0135913,0.0113078,0.0230804,0.00441408,0.00389459,0.00776635,0.016142,0.0103058,0.0108987,0.00658388,0.0184953,0.0183935,0.00964693,0.0133318,0.00380178,0.0438922,0.00301808,0.0369919,0.00505884,0.0163318,0,0,0.0254365,0,0.0162597,0.0225289,0.0416886,0.0516189,0.0429798,0.0399783,0.0205038,0.0138163,0.0152355,0.0157285,0.0239802,0.0187043,0.0242204,0.0560907,0.0159759,0.0278422,0.0429231,0.0139524,0.0132095,0.00973211,0.016966,0.0147175
15,0.0169115,0.0187756,0.00541375,0.0158251,0.0146641,0.00517765,0,0,0.00981132,0,0.0190538,0.00186296,0.027628,0.0142399,0.0261571,0.013567,0.0105904,0.0225036,0.00503966,0.00481591,0.00828084,0.016501,0.0113391,0.0126365,0.00708173,0.0182932,0.0147442,0.0097214,0.0131944,0.00364819,0.0440356,0.00315079,0.0366439,0.00515923,0.0154578,0,0,0.0257881,0,0.0160792,0.0221445,0.0411649,0.0503175,0.0433804,0.0392667,0.0199891,0.0131869,0.0150691,0.0160629,0.0236271,0.0182908,0.0235999,0.0556687,0.0155312,0.0266596,0.0408745,0.0145028,0.0129015,0.00942905,0.0161248,0.0141528
16,0.016073,0.0179758,0.00547062,0.0159501,0.0159577,0.00432445,0,0,0.00920462,0,0.0188702,0.00171752,0.0277912,0.016086,0.025847,0.0135901,0.0102176,0.0219587,0.0057598,0.00611649,0.00882551,0.0169729,0.0122645,0.0143867,0.00750429,0.0182316,0.0124786,0.00977245,0.0130664,0.00348229,0.0445568,0.00333261,0.0360409,0.00534442,0.0146022,0,0,0.0264112,0,0.0158921,0.0219069,0.0406557,0.0488807,0.0436798,0.0389489,0.0193682,0.0126265,0.0148235,0.0162735,0.0230468,0.0178397,0.023273,0.0554786,0.0153283,0.0257306,0.0398154,0.0151379,0.0129707,0.0091045,0.0152937,0.013566
17,0.0152011,0.0172223,0.00790327,0.0160671,0.016823,0.00350105,0,0,0.00858941,0,0.0186864,0.00165344,0.0280652,0.0174158,0.0256527,0.0134208,0.0103147,0.0214596,0.00665214,0.00766,0.00942252,0.0176127,0.0131848,0.0160045,0.00783462,0.0183602,0.0117823,0.00979496,0.0129571,0.00331555,0.0454951,0.00356631,0.0356343,0.00560767,0.0137653,0,0,0.027238,0,0.0156786,0.021843,0.0401864,0.0475726,0.0439217,0.0389091,0.0188515,0.0121518,0.0142829,0.0162914,0.0222368,0.0172411,0.0234418,0.0554951,0.0153402,0.0251913,0.0397743,0.0158674,0.0126509,0.00878823,0.0145248,0.0129497
18,0.0143439,0.0165668,0.0116859,0.0161658,0.0173624,0.00279947,0,0,0.0079665,0,0.018598,0.00160773,0.0283926,0.0188021,0.0256152,0.0132892,0.0107537,0.0210011,0.00763036,0.00946881,0.0100216,0.0183972,0.0139917,0.0174092,0.00800856,0.0186975,0.0137008,0.00966921,0.0129676,0.00315239,0.0463658,0.00381153,0.035522,0.00589701,0.0129459,0,0,0.0282169,0,0.015437,0.0219007,0.0397938,0.0464799,0.04417,0.0389075,0.0184676,0.0119976,0.0135324,0.0161774,0.0212785,0.0164425,0.0237648,0.0555843,0.0154511,0.0250003,0.0399895,0.0165833,0.0122972,0.00854764,0.0138424,0.0123402
19,0.0135659,0.0160365,0.0151484,0.0162118,0.0176684,0.0023144,0,0,0.00736922,0,0.0186408,0.00164451,0.0287416,0.0211252,0.0256871,0.0132114,0.0114094,0.0205816,0.00857192,0.011568,0.0106393,0.0191867,0.0147795,0.0185288,0.00803892,0.0191444,0.0179082,0.00937095,0.0130651,0.00298698,0.0467783,0.00398269,0.0354321,0.00606464,0.0121459,0,0,0.029279,0,0.0151621,0.0221014,0.0395402,0.0454874,0.0444575,0.038818,0.0181337,0.0118729,0.0131272,0.0159677,0.0205688,0.0158593,0.0239977,0.0556682,0.015508,0.0250299,0.0399644,0.0173026,0.0120092,0.00846424,0.0132747,0.0117609
20,0.012916,0.0156315,0.0179343,0.0161581,0.017939,0.00209583,0,0,0.00699294,0,0.0186511,0.00193113,0.0290967,0.0245795,0.0258593,0.0129829,0.0122077,0.0201445,0.00938598,0.0137803,0.0112956,0.0199007,0.0155272,0.0194266,0.00807458,0.0196046,0.0228005,0.00889999,0.0130371,0.00273717,0.0465488,0.00405701,0.0353316,0.00603377,0.0114288,0,0,0.0303398,0,0.0147775,0.0224468,0.0393304,0.044627,0.0447504,0.0386506,0.0178597,0.0116346,0.0131694,0.0157151,0.0201895,0.0156422,0.0240152,0.0556841,0.0155089,0.0252005,0.0395217,0.0180946,0.0116282,0.00857983,0.0128658,0.011301
21,0.0124271,0.0153095,0.0208764,0.0160482,0.0184067,0.0020563,0,0,0.00687863,0,0.0186928,0.00235123,0.0293864,0.0285323,0.0260543,0.012621,0.0131411,0.0196831,0.00997347,0.0159086,0.011956,0.0206433,0.0162464,0.0202153,0.00815914,0.0200592,0.0280098,0.00833597,0.0130185,0.0025239,0.0459354,0.00408413,0.0353197,0.00583477,0.0108163,0,0,0.0312655,0,0.0142867,0.0227225,0.0391475,0.0442444,0.044989,0.0383315,0.0175636,0.0112414,0.0129329,0.0152719,0.0202045,0.0156205,0.0238642,0.0556634,0.0155075,0.0255457,0.0387658,0.0188539,0.0111513,0.0088726,0.0125936,0.0109761
22,0.012077,0.0150779,0.0245888,0.0159088,0.0192184,0.00213702,0,0,0.00706918,0,0.0188024,0.00272554,0.029584,0.032304,0.0262158,0.0121538,0.0141532,0.0192558,0.0103942,0.0179833,0.0127012,0.0212068,0.0170944,0.0210618,0.00841891,0.020454,0.0332926,0.00767703,0.0130759,0.00231774,0.0454272,0.00414027,0.035302,0.00556674,0.010341,0,0,0.0322849,0,0.0138514,0.0230953,0.0390062,0.0440913,0.0451816,0.0381808,0.0172689,0.0109819,0.0122329,0.014636,0.0201877,0.0156598,0.0238153,0.0556551,0.0155443,0.0260414,0.0380885,0.0196291,0.0108736,0.00908839,0.0124201,0.0107768
23,0.0118339,0.0149347,0.028151,0.0157375,0.0206539,0.00235671,0,0,0.00746411,0,0.0189982,0.00303898,0.0297245,0.0352591,0.0263621,0.0118915,0.0151179,0.0188968,0.0107589,0.0199739,0.0135693,0.0216292,0.0180461,0.0219784,0.00880095,0.0208014,0.037905,0.0068,0.0131328,0.00204229,0.0449377,0.00420432,0.0351144,0.00521407,0.00999283,0,0,0.0332137,0,0.0133572,0.0233158,0.0387412,0.0438718,0.0453807,0.038038,0.0169474,0.01095,0.0117578,0.0143562,0.0201475,0.0156435,0.0238696,0.055717,0.0156128,0.0262672,0.0373992,0.0203851,0.0105155,0.00932539,0.0123155,0.0106657
24,0.0117275,0.0149128,0.0310105,0.0155519,0.0221643,0.00280474,0,0,0.0079058,0,0.0191369,0.0032073,0.029805,0.0367981,0.0265128,0.0117118,0.0159203,0.0185825,0.0111296,0.0219078,0.0145344,0.0219957,0.0190538,0.0228428,0.00915087,0.0211252,0.0409679,0.00624795,0.0131629,0.00172161,0.0450031,0.00433822,0.035116,0.00491949,0.00980927,0,0,0.0340752,0,0.0127818,0.0234041,0.0383908,0.0435069,0.0455968,0.0381615,0.0166347,0.0109248,0.011499,0.0141667,0.0201469,0.0155361,0.0239966,0.055959,0.0156959,0.0262331,0.0371734,0.0210576,0.0101888,0.00952851,0.0122602,0.0105447
25,0.0116273,0.0149303,0.0331438,0.0154281,0.0233315,0.00339175,0,0,0.00825234,0,0.019337,0.0033926,0.0298862,0.0367486,0.0265998,0.0116883,0.0163639,0.0183327,0.0115718,0.0236698,0.0154871,0.0222878,0.0198773,0.0234372,0.00928509,0.0213493,0.0430084,0.00585471,0.0133423,0.00155548,0.0457182,0.00449103,0.0355417,0.00487948,0.00962509,0,0,0.0348886,0,0.012208,0.0235682,0.0381575,0.0432822,0.0458826,0.0387388,0.0161882,0.0108471,0.0112585,0.0138587,0.0202278,0.0154726,0.0243015,0.0563407,0.0160101,0.0261485,0.0375943,0.0217832,0.0098216,0.00978101,0.0122298,0.0104269
26,0.0115724,0.0149871,0.0351957,0.0153408,0.0237073,0.00361226,0,0,0.00860106,0,0.0195385,0.00353134,0.030108,0.035292,0.0266004,0.0116782,0.0165148,0.0181437,0.0120024,0.0250443,0.0162966,0.0224919,0.0203998,0.0237969,0.00923887,0.0215052,0.0447906,0.0054752,0.0134954,0.00142203,0.0468103,0.00470446,0.0360191,0.00501797,0.00945323,0,0,0.0356692,0,0.0116309,0.0237638,0.0379873,0.0430333,0.0461683,0.0396191,0.0157316,0.0107927,0.0110414,0.0134828,0.0203742,0.0155133,0.0249125,0.0567029,0.0164502,0.0262022,0.0384413,0.0224616,0.00947237,0.00995622,0.0122553,0.0102898
27,0.0114005,0.0150141,0.0372757,0.0152557,0.0233011,0.00366952,0,0,0.00906826,0,0.0196818,0.00395351,0.0302595,0.0326857,0.0265955,0.0114448,0.0163077,0.0179945,0.0123044,0.026038,0.0169357,0.0226561,0.0207828,0.0240955,0.00916467,0.0216912,0.0465199,0.00484421,0.01352,0.00138277,0.0476504,0.00497765,0.0362021,0.00532942,0.0091773,0,0,0.0360408,0,0.0111231,0.0236745,0.0377678,0.0426039,0.0464991,0.0405336,0.0151904,0.0107508,0.0107542,0.0133793,0.0205298,0.0155189,0.0256469,0.0569747,0.0168436,0.026395,0.0390501,0.0229548,0.00914252,0.0100437,0.0123835,0.0101245
28,0.0113077,0.0150984,0.0392626,0.0151592,0.0229338,0.0036397,0,0,0.00949527,0,0.0198611,0.00428346,0.0302815,0.0289007,0.0266592,0.0111957,0.0159783,0.0178939,0.0125271,0.0268243,0.0174506,0.0226662,0.0210936,0.0245314,0.00904556,0.0218539,0.0483675,0.00434678,0.0136011,0.00131134,0.0479727,0.00531506,0.0359885,0.00581139,0.00905675,0,0,0.0362862,0,0.0107019,0.0235914,0.0374533,0.0420684,0.0468464,0.0412168,0.0145596,0.0108488,0.0106594,0.0134729,0.0206537,0.0155544,0.0261379,0.0572048,0.0170699,0.026655,0.0390821,0.0232369,0.00902546,0.00995958,0.012639,0.0100607
29,0.0111763,0.0152318,0.0407531,0.0150675,0.0227221,0.00349435,0,0,0.0099731,0,0.0200486,0.00477103,0.0302048,0.0244189,0.0267533,0.0109468,0.0158454,0.0178857,0.0126359,0.0273331,0.0178256,0.0225944,0.0213923,0.0250893,0.00893972,0.0220493,0.0503857,0.00392175,0.0136713,0.00133582,0.0479473,0.00572571,0.03567,0.0064503,0.00896781,0,0,0.0362225,0,0.01037,0.023281,0.0370783,0.0417773,0.0471857,0.0418943,0.0139061,0.0110499,0.0106198,0.0133598,0.0207737,0.0155266,0.0265476,0.0574483,0.0173932,0.0270703,0.038674,0.0233452,0.00872218,0.00979325,0.0130419,0.0100169
30,0.0111182,0.0154558,0.0420037,0.0149623,0.0226687,0.0031939,0,0,0.0104314,0,0.0202374,0.00518332,0.0301251,0.0197084,0.0268455,0.0104925,0.015685,0.0180085,0.0126512,0.0274818,0.0180628,0.0223418,0.0215179,0.025605,0.00886869,0.0221363,0.0524358,0.00364264,0.013746,0.00132352,0.0479341,0.00615645,0.0357895,0.00729504,0.00901846,0,0,0.0360523,0,0.0100917,0.0229184,0.0368546,0.0418814,0.0473879,0.0426622,0.0133748,0.0114032,0.0103785,0.0128891,0.0209917,0.0157169,0.0270815,0.0577996,0.0177265,0.0276296,0.0381003,0.02335,0.00841742,0.00952402,0.0136026,0.00979221
31,0.0111302,0.0157471,0.0432369,0.0148384,0.0221762,0.0025478,0,0,0.0108972,0,0.0204171,0.00551687,0.0299552,0.015054,0.0270046,0.00980058,0.0153665,0.0182083,0.0124658,0.0271192,0.018024,0.0219319,0.0213532,0.0260075,0.00880872,0.0220285,0.0542463,0.00348412,0.0138287,0.00136448,0.0476587,0.00660356,0.0358997,0.00860064,0.00921264,0,0,0.0357193,0,0.00983025,0.022418,0.0367113,0.041877,0.047588,0.0433443,0.0126898,0.0117739,0.00964253,0.0126316,0.0212185,0.0160868,0.0275519,0.0581108,0.0180099,0.0281236,0.0371672,0.0232483,0.0081897,0.00919216,0.0143076,0.00934359
32,0.0112176,0.0160719,0.0447579,0.0147318,0.0214735,0.00199558,0,0,0.0113021,0,0.0205564,0.00588868,0.0296743,0.0107414,0.0271563,0.00883864,0.0152864,0.0184778,0.0121719,0.0261375,0.0176588,0.0214848,0.0209473,0.0261448,0.00878084,0.0217653,0.0558494,0.00338848,0.0138825,0.00141548,0.0473304,0.00699459,0.0357585,0.00997524,0.00946562,0,0,0.0354165,0,0.00957044,0.0219921,0.0365151,0.0417352,0.0477589,0.0440515,0.0120195,0.0120612,0.00904487,0.0125508,0.0212108,0.0163272,0.0279645,0.0583984,0.0182405,0.0285063,0.0361247,0.0231435,0.00811992,0.00894886,0.0149717,0.0092286
33,0.0112965,0.0163965,0.0464035,0.0146287,0.0211772,0.00165092,0,0,0.0116102,0,0.0206768,0.00613898,0.0292771,0.00729578,0.0273139,0.00779563,0.0152792,0.0187686,0.0118053,0.0244921,0.0169976,0.0209639,0.0204116,0.025983,0.00878635,0.0214076,0.0573796,0.00335065,0.0139637,0.00154959,0.047131,0.00731369,0.0357047,0.0114971,0.00973045,0,0,0.0348986,0,0.00935117,0.0214149,0.0363517,0.041425,0.0480853,0.0448227,0.0113501,0.012255,0.00894049,0.012577,0.02098,0.0163983,0.0284097,0.0586889,0.0185149,0.0288559,0.0352067,0.0229817,0.0080038,0.00867744,0.0155887,0.00939079
34,0.011377,0.0167625,0.0477924,0.014536,0.0215828,0.00186578,0,0,0.0118574,0,0.0208092,0.00627929,0.0288217,0.00585607,0.0274878,0.00674543,0.0151966,0.0190801,0.0114597,0.0224286,0.0161268,0.0202715,0.0197139,0.0256099,0.00890428,0.0209144,0.0589325,0.00334974,0.0140808,0.00171243,0.0472001,0.00764131,0.0358744,0.0131756,0.0100458,0,0,0.034205,0,0.00916259,0.0206525,0.036216,0.0413692,0.0485317,0.0457389,0.0105278,0.012411,0.00916049,0.0125111,0.0210173,0.0165371,0.0289611,0.0589752,0.0187638,0.029186,0.0345252,0.0227297,0.00795177,0.0083664,0.0161976,0.00965568
35,0.0114477,0.0171534,0.0487622,0.0144704,0.0225751,0.00275079,0,0,0.012087,0,0.0209883,0.0063646,0.0284019,0.00801055,0.0275867,0.00592023,0.0148573,0.019394,0.0112339,0.0199687,0.0150896,0.0195609,0.0188956,0.0248718,0.00915515,0.0203015,0.0600194,0.00340544,0.0142601,0.00177699,0.0474549,0.00795712,0.0361778,0.015047,0.0103587,0,0,0.0334742,0,0.00900138,0.0198846,0.0359941,0.0415466,0.0488268,0.0468707,0.00963029,0.0127391,0.00797243,0.0124446,0.0213177,0.0167043,0.0295597,0.059188,0.0190611,0.029453,0.0340603,0.0224641,0.00775826,0.00808266,0.0167446,0.00992067
36,0.0115348,0.0175337,0.0491453,0.0143723,0.0241275,0.00400255,0,0,0.0122698,0,0.0211363,0.00648522,0.0281138,0.0127297,0.0275587,0.00643729,0.0142943,0.0197495,0.011296,0.017073,0.0141023,0.0188344,0.0181291,0.0236766,0.00969242,0.0194736,0.0598108,0.00344313,0.0143486,0.00172504,0.0480476,0.00827201,0.0367157,0.0170683,0.010629,0,0,0.0327052,0,0.00891299,0.0190914,0.035684,0.0420016,0.048777,0.0485155,0.00865136,0.0131402,0.00683423,0.0118761,0.0216516,0.016895,0.030391,0.0593391,0.0192354,0.0299681,0.0339546,0.0221353,0.00740338,0.00782162,0.0171726,0.010113
37,0.0116682,0.0179222,0.0491038,0.0142952,0.0263483,0.00548165,0,0,0.0124196,0,0.0212335,0.00654873,0.0279586,0.0189549,0.0275468,0.00949824,0.0136509,0.0200907,0.0119538,0.0141837,0.0138136,0.0179751,0.0177805,0.0222266,0.0107212,0.0183451,0.0586422,0.00352395,0.0144468,0.00178899,0.0483088,0.00860407,0.0370758,0.019127,0.0108431,0,0,0.0314885,0,0.00883325,0.0182394,0.0355957,0.0424288,0.048731,0.0501293,0.00772194,0.0132995,0.00627476,0.0116632,0.0219317,0.016989,0.0311125,0.0594165,0.0194568,0.0305219,0.0333937,0.0216492,0.00701983,0.00745828,0.0175656,0.0102229
