Timestep,C7,CLAV,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10
9,0.00950718,0.00912608,0.0276336,0.0170395,0.0235777,0.0122968,0,0,0.0047067,0,0.0184846,0.00330587,0.0301503,0.0211806,0.0244156,0.014943,0.00950494,0.0112647,0.0109284,0.0082168,0.00825268,0.0210934,0.0158897,0.0181066,0.00864568,0.0193854,0.0302628,0.00415734,0.0126781,0.00350049,0.0168681,0.0050924,0.0112983,0.00838027,0.0102735,0,0,0.0339073,0,0.0120344,0.023995,0.035905,0.0100609,0.0399954,0.00850213,0.00225662,0.0133821,0.00416546,0.00826541,0.00656684,0.00448888,0.00488582,0.0448523,0.00232063,0.00510986,0.0262397,0.0195889,0.00879217,0.00862604,0.00867936,0.0106309
10,0.00917537,0.00923811,0.0317529,0.0170129,0.023427,0.0118096,0,0,0.00535557,0,0.0184167,0.00362591,0.0303749,0.0202519,0.0245241,0.0140316,0.00843488,0.011346,0.0118112,0.0109402,0.00884215,0.0218724,0.0166599,0.0189209,0.00859427,0.0200179,0.0364921,0.00389174,0.0126422,0.00348318,0.0173548,0.00526129,0.0115789,0.00902866,0.0103103,0,0,0.0343129,0,0.0117253,0.0242702,0.035517,0.0102258,0.0403574,0.00815225,0.00246728,0.0132495,0.00386924,0.0083465,0.00648504,0.00439611,0.00472726,0.0450714,0.00206947,0.00474666,0.0267741,0.0200361,0.00888025,0.00864131,0.00901076,0.0102377
11,0.00903368,0.00937652,0.0359479,0.0168741,0.0234179,0.0117053,0,0,0.0064227,0,0.018443,0.00403809,0.0304261,0.0194354,0.024646,0.0133267,0.00739394,0.0114496,0.012361,0.0136932,0.00950854,0.0225221,0.0175169,0.0198163,0.00863185,0.0207049,0.0429018,0.00367241,0.0126531,0.00337386,0.017626,0.00533125,0.0118454,0.00980229,0.0104656,0,0,0.0346225,0,0.0114665,0.0243833,0.0351134,0.00988563,0.0406217,0.00804162,0.00259518,0.0132648,0.00368857,0.00850377,0.00625909,0.0043927,0.0046474,0.045227,0.00199825,0.00453721,0.0269937,0.0204691,0.00876815,0.00878437,0.00934738,0.0100191
12,0.0090551,0.00957662,0.0396024,0.0166691,0.0237984,0.0116698,0,0,0.00761183,0,0.0186851,0.00450492,0.0303785,0.0192154,0.0248769,0.012902,0.00641666,0.0115644,0.0125499,0.0163424,0.0103031,0.0230129,0.0185679,0.0208174,0.00867787,0.0214114,0.0484305,0.00352908,0.0127244,0.00322366,0.0177534,0.00526079,0.0119952,0.0104934,0.0107017,0,0,0.0348563,0,0.0112788,0.0244322,0.0345625,0.00964474,0.0407832,0.00805636,0.00275462,0.0133516,0.00361045,0.0087246,0.00612235,0.0045325,0.00445524,0.0454231,0.00207696,0.00435332,0.0269838,0.0209013,0.00867842,0.00908592,0.00964828,0.00993822
13,0.00908549,0.00982937,0.0425226,0.016427,0.0239797,0.0110083,0,0,0.00891091,0,0.0189553,0.00504641,0.0304338,0.0188304,0.0252157,0.0126436,0.00564202,0.0118142,0.0123856,0.0188255,0.0113029,0.023431,0.0195091,0.0218282,0.0087501,0.0220011,0.0523868,0.00353725,0.0128498,0.00314206,0.0176545,0.00512703,0.0119719,0.01119,0.01085,0,0,0.0348346,0,0.0111001,0.0247154,0.0340797,0.0093684,0.0409224,0.0081652,0.00307262,0.0134359,0.00359302,0.00895599,0.00608431,0.00476321,0.00432035,0.045655,0.00225455,0.00441771,0.0269539,0.0212329,0.00855951,0.00946599,0.00990216,0.00988205
14,0.00909657,0.0101891,0.0450408,0.0161659,0.023685,0.0102394,0,0,0.0103301,0,0.0190993,0.00565651,0.0305192,0.0176377,0.0255768,0.0123741,0.00518157,0.012252,0.01253,0.0210176,0.0123134,0.0238348,0.0200766,0.0227895,0.00881358,0.0225335,0.0550481,0.00366663,0.0129013,0.00307571,0.0175131,0.00499879,0.0118923,0.0118442,0.0109057,0,0,0.0347618,0,0.0108907,0.0248079,0.0336219,0.00885228,0.0410337,0.00837059,0.00355703,0.0135402,0.00359815,0.00919204,0.00607743,0.00499178,0.00435192,0.0459099,0.00253664,0.00481694,0.0270607,0.021536,0.00843709,0.00982542,0.0101887,0.00976304
15,0.00907021,0.0107243,0.0471913,0.0159236,0.0230706,0.00973092,0,0,0.0116464,0,0.0192622,0.00625627,0.0304841,0.0158328,0.0255889,0.0121271,0.00512839,0.0129449,0.0127534,0.0228597,0.0131824,0.0242303,0.0203834,0.0237247,0.00886403,0.0230358,0.0571052,0.00373192,0.0129957,0.00314155,0.0175264,0.00492672,0.0118404,0.0125813,0.0109037,0,0,0.0346964,0,0.0107642,0.0240583,0.0334723,0.00842806,0.041098,0.00862417,0.00419787,0.013706,0.0036931,0.00943816,0.00621837,0.00519999,0.00443792,0.046211,0.00274342,0.00523429,0.0273623,0.022087,0.0084049,0.0100592,0.0106556,0.00957929
16,0.00905689,0.011671,0.0490251,0.01578,0.0227108,0.00931018,0,0,0.0125541,0,0.0195752,0.00661624,0.0303386,0.0139534,0.0255246,0.0118121,0.00526611,0.0137555,0.0129119,0.0243363,0.0137625,0.0246358,0.0205443,0.0245811,0.00887186,0.0235951,0.0589843,0.00360184,0.0131582,0.0032967,0.0177722,0.00496656,0.0119385,0.0133534,0.011067,0,0,0.0350257,0,0.0105447,0.023619,0.0335606,0.00825669,0.0411774,0.00882445,0.00490898,0.0142761,0.0039611,0.00966248,0.00634101,0.00537666,0.00447287,0.046596,0.00286623,0.00534276,0.0278728,0.0234488,0.00839705,0.0102454,0.011518,0.00927851
17,0.00933968,0.0121501,0.0503793,0.0155744,0.0228358,0.00900632,0,0,0.0132636,0,0.0198353,0.0070597,0.0302133,0.0125376,0.0255895,0.0115344,0.00540803,0.0141473,0.0131068,0.0257855,0.0143352,0.0248878,0.0207757,0.0255971,0.00890165,0.0239206,0.0606238,0.00344022,0.0132294,0.00336937,0.0185229,0.00499009,0.0123316,0.0140896,0.0114351,0,0,0.0349055,0,0.0105161,0.0235694,0.0334834,0.00834885,0.0412679,0.00899283,0.00532492,0.0143105,0.00415745,0.00990145,0.00628652,0.00549781,0.00447602,0.0470377,0.00300281,0.0052347,0.0287128,0.0232872,0.00826887,0.0102598,0.0117029,0.00932036
18,0.00964542,0.0123735,0.0511318,0.0153942,0.023118,0.00879429,0,0,0.0139801,0,0.0200867,0.00748908,0.0301027,0.011471,0.0257258,0.0111522,0.00544459,0.0145844,0.0131995,0.0267734,0.0148287,0.0249833,0.0210363,0.0266223,0.00890905,0.0241283,0.0617361,0.00331538,0.0132611,0.00366581,0.0195641,0.00500204,0.0128882,0.0148077,0.0116575,0,0,0.0344433,0,0.0106478,0.023385,0.0332938,0.00856659,0.0414387,0.00913074,0.00553414,0.0141866,0.00407726,0.0101044,0.00607689,0.00550996,0.00445723,0.0475396,0.00320014,0.0049164,0.0299071,0.0223741,0.00801726,0.010207,0.0116841,0.00942705
19,0.00996999,0.0129068,0.0512646,0.0152608,0.0233875,0.00854582,0,0,0.0146892,0,0.020212,0.00774949,0.0299425,0.0108191,0.0257401,0.010531,0.00541767,0.0150927,0.0129725,0.0271248,0.0150448,0.0248359,0.0211167,0.0273357,0.00885705,0.0242045,0.0619496,0.00367478,0.0131408,0.0038946,0.0203888,0.00521384,0.0133185,0.0156336,0.0120322,0,0,0.0344274,0,0.0106173,0.0234173,0.0331254,0.00867966,0.0415873,0.00923741,0.006056,0.0142282,0.00383197,0.0103079,0.00579063,0.00533697,0.00438798,0.0480533,0.00342017,0.00442684,0.0311176,0.0221565,0.00782059,0.0100131,0.0120164,0.00956882
20,0.0104148,0.0134407,0.0507195,0.0151326,0.0234615,0.0083546,0,0,0.0152214,0,0.0203308,0.00797426,0.0296843,0.0105073,0.0256661,0.00973467,0.00504668,0.0156528,0.0124735,0.0269192,0.0150559,0.0244604,0.0208769,0.0276194,0.00875236,0.0241054,0.0611502,0.00401168,0.0130655,0.00392701,0.0212086,0.00546722,0.0137135,0.0163386,0.0125087,0,0,0.0343985,0,0.0106167,0.0237512,0.0330292,0.00888652,0.041701,0.00936435,0.00652393,0.0142687,0.00354804,0.0106176,0.00562399,0.00514353,0.00444108,0.048597,0.00372255,0.00419067,0.0323375,0.0219597,0.00768826,0.00982686,0.0125078,0.00978192
21,0.0109078,0.0140186,0.0499635,0.0150699,0.0238549,0.00812008,0,0,0.0160521,0,0.0204474,0.0083624,0.0293379,0.0108201,0.0256563,0.00873979,0.00436925,0.0163684,0.0119242,0.0258862,0.0146796,0.0237859,0.0204901,0.0273676,0.00873739,0.0237244,0.0599,0.00450856,0.0130502,0.00411932,0.021563,0.00578801,0.0137185,0.0172497,0.013017,0,0,0.0344045,0,0.010576,0.0238912,0.0328813,0.00849203,0.0418361,0.00955951,0.00681274,0.0143072,0.00340769,0.010789,0.00541186,0.00481082,0.00453619,0.0493059,0.00421416,0.00412378,0.0334002,0.0218787,0.00755802,0.00973943,0.0132441,0.010014
22,0.0115225,0.0146361,0.0488162,0.0150205,0.0241816,0.00779634,0,0,0.0166866,0,0.020629,0.0086024,0.0289714,0.011334,0.0257233,0.00784014,0.00391781,0.0172419,0.0112569,0.0242985,0.0140891,0.0228592,0.0200534,0.0266223,0.00869569,0.0231442,0.058451,0.00493621,0.0131083,0.00422706,0.0219479,0.00608852,0.0137909,0.018254,0.0135781,0,0,0.0343722,0,0.0104607,0.0234388,0.032664,0.00809419,0.0420435,0.00990444,0.00708079,0.0144437,0.00347663,0.0112485,0.00514607,0.00460965,0.00485862,0.0499918,0.00502789,0.00457151,0.0343077,0.0218278,0.0073943,0.00959994,0.0140892,0.0102945
23,0.012224,0.0152403,0.0476641,0.0150246,0.0246095,0.00788355,0,0,0.0171988,0,0.0209132,0.00873213,0.0286433,0.012288,0.0257228,0.00712925,0.00365285,0.0180376,0.0106047,0.0221138,0.0132978,0.0218428,0.0196117,0.0256103,0.00873494,0.0223873,0.0569923,0.00539961,0.0131317,0.0043305,0.0223949,0.00634167,0.0139719,0.0194278,0.0141537,0,0,0.0342502,0,0.0102535,0.0230603,0.0324382,0.00765326,0.0422694,0.0104347,0.00750568,0.0146829,0.00354955,0.0117582,0.00487616,0.00434164,0.00535666,0.0506528,0.00593375,0.00533704,0.035193,0.0216562,0.00715884,0.00929565,0.0149242,0.0106775
24,0.0129114,0.0159133,0.0467075,0.0149331,0.0254925,0.0083555,0,0,0.0179415,0,0.0211196,0.00908748,0.0283159,0.0142766,0.025633,0.00698058,0.00343419,0.0188709,0.0100558,0.0192121,0.012325,0.020773,0.0191751,0.0243866,0.00892601,0.0214891,0.0554874,0.00588151,0.0130598,0.00436289,0.0227769,0.00654623,0.0137929,0.0208745,0.0147173,0,0,0.0339034,0,0.0100015,0.0226247,0.0322583,0.00699288,0.0425689,0.0111587,0.00824762,0.0150404,0.00359056,0.0119385,0.00458217,0.0039002,0.00601443,0.0513386,0.00668819,0.00630045,0.0362518,0.0216017,0.00681927,0.00904901,0.0158201,0.0110838
25,0.013682,0.0165335,0.0457532,0.0148709,0.0266033,0.0088849,0,0,0.0181108,0,0.0214687,0.00905898,0.027972,0.0169455,0.0256062,0.00800095,0.00316688,0.019603,0.00967566,0.0158192,0.0114718,0.0196549,0.0189228,0.0231713,0.00939761,0.0204216,0.0539184,0.00607595,0.013287,0.00458218,0.0236677,0.00677506,0.0139541,0.0223705,0.0153217,0,0,0.0334666,0,0.00981451,0.0223043,0.032113,0.00694536,0.0427361,0.011833,0.00909395,0.015558,0.00368943,0.0120419,0.00430295,0.00357609,0.00671091,0.0518805,0.00736234,0.00724212,0.0377347,0.0214774,0.00684082,0.00908101,0.016497,0.01155
26,0.0144425,0.017248,0.0448683,0.0149364,0.0281789,0.00967578,0,0,0.0175376,0,0.0219464,0.0085183,0.0277275,0.0203527,0.0255041,0.0101839,0.00333315,0.0203629,0.00977243,0.0124233,0.0112647,0.0185611,0.0190287,0.022239,0.0103123,0.0192834,0.0524193,0.00580614,0.0139239,0.00505889,0.024439,0.00700529,0.0139557,0.0240489,0.0159784,0,0,0.0328807,0,0.00963268,0.0218042,0.0320108,0.00673932,0.0427123,0.0126549,0.0101251,0.0162705,0.00377598,0.012116,0.00393743,0.00323442,0.00743271,0.0524166,0.00811665,0.00807765,0.0391504,0.0212864,0.00699337,0.00913863,0.0171888,0.0121
27,0.0152111,0.017904,0.0438684,0.0148696,0.0296823,0.0106879,0,0,0.0174846,0,0.0221662,0.00840683,0.0275462,0.023884,0.0254063,0.0127896,0.00374785,0.0210792,0.0104597,0.0108445,0.0119708,0.0175825,0.019476,0.0217715,0.0115785,0.0181212,0.0509485,0.0058364,0.0141585,0.005186,0.0252337,0.00716205,0.013891,0.0257033,0.0166838,0,0,0.0322463,0,0.00940411,0.0213529,0.0320198,0.00652373,0.0427134,0.0135434,0.0111867,0.0170693,0.00378884,0.0122828,0.00363676,0.00294744,0.00821857,0.0529808,0.00873676,0.00899661,0.0406058,0.0210328,0.00701626,0.00928261,0.0177516,0.0127497
28,0.0159802,0.0185988,0.0425349,0.0146937,0.0307546,0.0118077,0,0,0.0179918,0,0.022358,0.00873822,0.0274523,0.0269908,0.0254232,0.0153496,0.00424782,0.0218418,0.0113867,0.0114204,0.0133417,0.0166831,0.0200295,0.0217209,0.0127353,0.0170392,0.049345,0.00614185,0.0142408,0.00516581,0.0259698,0.00727849,0.0135304,0.0272762,0.0174022,0,0,0.0316592,0,0.00917669,0.0207736,0.0321376,0.00620982,0.0427577,0.014627,0.0122099,0.017991,0.00373414,0.0125252,0.00344658,0.00265726,0.00914688,0.0535751,0.00929453,0.0100906,0.0419587,0.0207981,0.00709408,0.00942291,0.0183434,0.0134358
29,0.0167172,0.0193161,0.0409156,0.0145173,0.0313671,0.0130581,0,0,0.0184419,0,0.0226478,0.00904405,0.027468,0.0298798,0.0255307,0.0176449,0.00465624,0.0225392,0.0125855,0.0135067,0.015301,0.0158121,0.0205633,0.0218401,0.0136869,0.0161686,0.0474544,0.00632169,0.0143221,0.00507706,0.0266357,0.00732864,0.0128371,0.0288491,0.0181144,0,0,0.0311429,0,0.00895828,0.0204039,0.0323331,0.00599101,0.0428137,0.0158855,0.0130868,0.0189811,0.00359498,0.012768,0.00340555,0.00250956,0.010232,0.0541514,0.00975469,0.0113562,0.0432702,0.0205904,0.00724126,0.00956612,0.0190021,0.0141345
30,0.0174586,0.0200381,0.0389978,0.0143428,0.0314992,0.0143305,0,0,0.0185733,0,0.0229321,0.00917043,0.0275436,0.0322085,0.0257453,0.0194512,0.0050683,0.0232116,0.0136272,0.0161401,0.0173585,0.0150748,0.0208766,0.0219133,0.0144485,0.0153949,0.0452805,0.00625857,0.0144535,0.00515321,0.0273945,0.00737451,0.0124651,0.0302835,0.0187961,0,0,0.0306733,0,0.00875195,0.0200835,0.0325366,0.00608532,0.042945,0.0170391,0.0138718,0.0199556,0.00351895,0.0129402,0.00344121,0.0026109,0.0112725,0.0546616,0.0104816,0.0125695,0.0446578,0.0203602,0.00743245,0.00974619,0.0197459,0.0148324
31,0.0182097,0.0207663,0.0366571,0.0142013,0.031273,0.0154261,0,0,0.0186821,0,0.0232043,0.00929651,0.0276762,0.0338981,0.0260249,0.0207801,0.00550701,0.0239546,0.0145344,0.0188995,0.0190198,0.0144137,0.0209185,0.0217363,0.0149866,0.0147123,0.0427961,0.00628389,0.0146188,0.00537756,0.0280256,0.0074117,0.0122763,0.0315536,0.019489,0,0,0.0302136,0,0.00858985,0.0197684,0.0327603,0.00634796,0.0430055,0.0181176,0.0145124,0.0209384,0.00358197,0.0130502,0.00353084,0.00285598,0.0122553,0.0551275,0.010946,0.0137305,0.0459998,0.0202632,0.00768933,0.0100274,0.0205658,0.0155164
32,0.0189554,0.0213963,0.0340298,0.0140921,0.0307181,0.0162677,0,0,0.0188893,0,0.0233882,0.00948215,0.0280443,0.0349249,0.0263557,0.0216319,0.00583487,0.024686,0.0155332,0.0213728,0.0202992,0.0138115,0.0207732,0.0213802,0.0153521,0.0141249,0.0398594,0.0064287,0.0147437,0.00547694,0.0286119,0.00741299,0.0122189,0.0326577,0.0202181,0,0,0.029901,0,0.0083849,0.0194267,0.0329634,0.00667685,0.0428977,0.0191526,0.0150434,0.0219307,0.00363785,0.013142,0.00370896,0.00315745,0.0131182,0.0555411,0.0113834,0.0147618,0.04716,0.0202112,0.00780325,0.0101549,0.0213205,0.016224
33,0.0195909,0.0219717,0.0308447,0.0138692,0.0297808,0.0170623,0,0,0.0192682,0,0.0233839,0.00986582,0.0286102,0.0354047,0.0266905,0.0219227,0.00605003,0.0252177,0.0164054,0.0235673,0.0213776,0.0133014,0.0205869,0.0209365,0.0155061,0.0136376,0.0365309,0.00659045,0.014747,0.00550885,0.0290934,0.00740652,0.0122112,0.0337594,0.0208677,0,0,0.0296114,0,0.00820672,0.0189438,0.0331952,0.00712131,0.0428412,0.0203073,0.015546,0.0228372,0.00359883,0.0131866,0.00393586,0.00359558,0.0140261,0.055893,0.0119308,0.0158662,0.0481637,0.0201133,0.00809626,0.010382,0.022035,0.0168427
34,0.0201398,0.0224929,0.0270175,0.0136657,0.0285875,0.0176328,0,0,0.0195811,0,0.02352,0.0102243,0.029074,0.0354624,0.0270106,0.0219278,0.00613497,0.0256175,0.0169162,0.025596,0.0222561,0.0128201,0.020255,0.0204174,0.0154017,0.013249,0.0326312,0.00672078,0.0148587,0.00576744,0.0292624,0.00742061,0.0123184,0.0347422,0.0214573,0,0,0.0293851,0,0.00812464,0.0186726,0.0333947,0.00775232,0.0428809,0.0213033,0.015902,0.0236341,0.00355338,0.0132252,0.00418416,0.00409602,0.0150009,0.0562416,0.0126234,0.0170558,0.0487194,0.0200801,0.00843282,0.0105415,0.022638,0.0173456
35,0.020616,0.0230431,0.0226366,0.0135625,0.0271018,0.0179501,0,0,0.0196453,0,0.0238064,0.010388,0.0293454,0.0350131,0.0272141,0.0217161,0.00618914,0.0259629,0.01727,0.0272907,0.0228199,0.0124845,0.019701,0.0196673,0.0151177,0.0128892,0.0280396,0.00672316,0.0151238,0.00629866,0.0289503,0.00745165,0.0123286,0.0355225,0.0219327,0,0,0.0291875,0,0.0080807,0.0185039,0.0335529,0.00848408,0.0429794,0.0223339,0.0160696,0.0243512,0.00354111,0.013389,0.00439809,0.00459696,0.015988,0.0566656,0.0133966,0.0182605,0.048818,0.0200936,0.00879109,0.0107408,0.0232177,0.017734
36,0.0210596,0.0235328,0.0179977,0.0134785,0.0252968,0.0180994,0,0,0.0197335,0,0.0240177,0.0105932,0.0295958,0.0339922,0.0274311,0.0209933,0.00612318,0.0262276,0.0175061,0.0285426,0.0229827,0.0122524,0.0188642,0.0186753,0.014727,0.0125455,0.0227005,0.00668237,0.015283,0.0066917,0.0282248,0.00745538,0.0122748,0.0361679,0.0223598,0,0,0.0289194,0,0.00798867,0.0183229,0.0337003,0.00947995,0.0431166,0.0231966,0.0161064,0.0249947,0.00357866,0.0136247,0.00454761,0.00507632,0.0169357,0.0571142,0.0138286,0.0193854,0.0483427,0.0200954,0.00905959,0.010854,0.0237272,0.0181094
37,0.0215252,0.0239804,0.0134263,0.013363,0.023073,0.0181337,0,0,0.0198461,0,0.0241942,0.0108097,0.0299113,0.032366,0.0276772,0.0196882,0.00587685,0.0265256,0.0174607,0.0293058,0.0226672,0.0121653,0.0177115,0.0175722,0.0141165,0.0123132,0.0169242,0.00668989,0.0154181,0.00693349,0.0275812,0.00749597,0.0123737,0.0366913,0.0227963,0,0,0.0287404,0,0.00798057,0.0181633,0.0340354,0.0102602,0.0432826,0.0236252,0.0160097,0.0256082,0.00368306,0.0139112,0.00470806,0.00545751,0.0176395,0.0574546,0.0141463,0.0202092,0.0477222,0.0201981,0.00926318,0.0110157,0.0241877,0.0184954
