Timestep,C7,CLAV,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10
38,0.021167,0.0250975,0.0279251,0.0130064,0.0149712,0.00941465,0,0,0.0167055,0,0.0234854,0.00864222,0.033896,0.0151969,0.0273662,0.0110887,0.0137419,0.0266511,0.0142303,0.0225724,0.0152518,0.0180682,0.00743469,0.00846665,0.00549577,0.0170746,0.0216137,0.0049404,0.0153563,0.00394967,0.00754362,0.0106836,0.0105366,0.0265781,0.0202196,0,0,0.0168205,0,0.00799573,0.00925978,0.0330666,0.0153151,0.0442887,0.0205895,0.00268677,0.0253706,0.00424905,0.0159904,0.00220441,0.00436773,0.0166617,0.0559302,0.0123469,0.019401,0.0224696,0.0171572,0.00871146,0.00678897,0.0237323,0.0144204
39,0.0218946,0.0265736,0.0273698,0.0127313,0.0159176,0.00768985,0,0,0.017536,0,0.0239345,0.00934263,0.0334488,0.0162796,0.0278454,0.0107624,0.0153548,0.0278623,0.0133613,0.0167497,0.0126393,0.0199815,0.00218902,0.00364094,0.00259969,0.0214653,0.0217566,0.00482981,0.015477,0.00440333,0.0080558,0.010517,0.0105695,0.0255497,0.0208052,0,0,0.0178954,0,0.00800093,0.0094088,0.0332552,0.0141356,0.0442402,0.0193375,0.00261347,0.0263442,0.00404039,0.0160094,0.00227659,0.00412481,0.0158898,0.0560111,0.0119118,0.0186188,0.0236869,0.0185774,0.00846235,0.00689011,0.025258,0.0147219
40,0.0225541,0.0274541,0.0321963,0.0125304,0.0189897,0.00726467,0,0,0.0177566,0,0.0242249,0.0096059,0.0336183,0.0178474,0.0278545,0.0112293,0.0157843,0.0286323,0.0131532,0.0165697,0.0124641,0.0211124,0.00296396,0.00471675,0.00297981,0.0224591,0.0260561,0.00498685,0.0156179,0.00463682,0.00863789,0.0104427,0.0106869,0.025563,0.0213057,0,0,0.0185289,0,0.00798888,0.00965296,0.0334196,0.0139741,0.0441239,0.018836,0.00254648,0.0271973,0.00397279,0.0161474,0.00241723,0.00428944,0.0156952,0.0559687,0.0121528,0.0184934,0.0247862,0.0193161,0.00828701,0.00701191,0.0261599,0.0151211
41,0.0231756,0.0283127,0.0367845,0.012358,0.0221675,0.00709917,0,0,0.0179256,0,0.0245323,0.00977617,0.0336842,0.0201267,0.0278406,0.0114583,0.0160919,0.0293933,0.0130629,0.0165398,0.0123216,0.0217132,0.00422339,0.0059205,0.00347972,0.0230273,0.0301537,0.00515225,0.0158483,0.00499684,0.00906414,0.0103487,0.0105384,0.0256853,0.0217503,0,0,0.0191631,0,0.00796638,0.00979326,0.0336111,0.0140976,0.0439531,0.0184543,0.0025041,0.0279887,0.00394118,0.0162915,0.00255418,0.00455111,0.0155245,0.0558241,0.0121946,0.018327,0.0257488,0.0200559,0.00821795,0.00709458,0.0269841,0.0155054
42,0.0237532,0.0290762,0.0404214,0.0122087,0.0248285,0.00714937,0,0,0.0180779,0,0.0247339,0.0100461,0.0336183,0.0223447,0.0278452,0.0116745,0.016329,0.0301008,0.0130587,0.0164216,0.0121275,0.0218856,0.00538591,0.0070593,0.00396702,0.0233364,0.033272,0.00527235,0.0159757,0.00536843,0.00943081,0.0102488,0.0104501,0.0258594,0.0220946,0,0,0.019827,0,0.00795912,0.0100001,0.0338788,0.0143942,0.0437479,0.018198,0.00246742,0.0286125,0.0039634,0.0164117,0.00277786,0.00484758,0.0153537,0.0555944,0.0119713,0.018187,0.0266278,0.0207445,0.00814783,0.00715388,0.0277111,0.0158474
43,0.0242859,0.0297735,0.0427706,0.0120761,0.0266331,0.00725986,0,0,0.0181871,0,0.0249774,0.010249,0.0335161,0.0242956,0.0278192,0.0119263,0.0164283,0.0307708,0.0131176,0.0161949,0.0119347,0.0218457,0.00617504,0.0078448,0.00427445,0.0234638,0.0352237,0.00545208,0.0160885,0.0055677,0.00978127,0.0101691,0.0102141,0.0260151,0.022387,0,0,0.0205016,0,0.00796511,0.0102478,0.0341673,0.0149393,0.043431,0.0180235,0.00245473,0.029326,0.00404406,0.0164814,0.00301615,0.00510638,0.0151104,0.0552023,0.0114781,0.0179292,0.027451,0.0214419,0.00809069,0.00730348,0.0283821,0.0161579
44,0.0248081,0.0304766,0.043792,0.0119607,0.0273433,0.00744344,0,0,0.0183092,0,0.0253158,0.0103555,0.033383,0.0250888,0.0278825,0.0122211,0.0163857,0.0315467,0.0131919,0.0158949,0.0117842,0.0216726,0.00652391,0.00814985,0.00440769,0.0235857,0.0359602,0.00574632,0.0161657,0.00564563,0.0103288,0.0100957,0.0100548,0.0261017,0.022636,0,0,0.021179,0,0.00794607,0.0105006,0.0344345,0.0155936,0.0429836,0.0177741,0.00244424,0.0300557,0.00423551,0.0165562,0.00321094,0.00519833,0.0147469,0.0545906,0.0108069,0.0176552,0.0282937,0.0221805,0.00802798,0.00747903,0.0290409,0.0164508
45,0.0254015,0.031089,0.0438114,0.0118546,0.0273113,0.00748699,0,0,0.0182664,0,0.0256141,0.0103565,0.0332977,0.0251727,0.0278745,0.0123749,0.0162269,0.0322192,0.0131988,0.0155911,0.0115705,0.0214876,0.00649129,0.00807088,0.00430901,0.0235562,0.0358607,0.00614823,0.016257,0.00570766,0.0107844,0.0100187,0.0100079,0.0260666,0.0229082,0,0,0.0217119,0,0.00793028,0.0106985,0.0346501,0.0164573,0.0425165,0.0174773,0.00249135,0.0306536,0.00447618,0.0165425,0.00342211,0.00504873,0.0143709,0.053715,0.0106889,0.0175158,0.0288013,0.0227736,0.00792663,0.00746393,0.0295878,0.016745
46,0.0256589,0.031718,0.0429864,0.0117434,0.0266105,0.00749574,0,0,0.0182491,0,0.0257938,0.0104585,0.0332376,0.024575,0.0279176,0.0123105,0.0160787,0.0327885,0.013094,0.0152042,0.0112613,0.0212141,0.00611996,0.0076457,0.00404203,0.0234304,0.0350449,0.00649651,0.0162932,0.00593016,0.0115441,0.00997213,0.00994772,0.0259089,0.0229702,0,0,0.0220887,0,0.00786805,0.0107863,0.0348142,0.0171858,0.0420447,0.0172109,0.00252014,0.031107,0.00464658,0.0164809,0.00361067,0.00463216,0.0139302,0.0527109,0.0104446,0.0171326,0.0294089,0.0232605,0.00785197,0.00744804,0.0302585,0.0168286
47,0.0258636,0.0323398,0.0416596,0.011661,0.0256085,0.00764679,0,0,0.0180633,0,0.0259589,0.0104016,0.0331345,0.0234499,0.02789,0.0119106,0.0157061,0.0333361,0.0127141,0.0145813,0.0106591,0.0207657,0.00553574,0.00703938,0.00376817,0.0231866,0.0338862,0.00695378,0.0163582,0.0061092,0.012186,0.00992846,0.00935,0.025872,0.0229637,0,0,0.0223188,0,0.00785147,0.0108439,0.0349525,0.0178559,0.0415849,0.0170615,0.00255552,0.0316034,0.0048322,0.0164806,0.00370663,0.00411145,0.0133312,0.0518925,0.00965533,0.0163798,0.0298907,0.0236431,0.0078532,0.00754433,0.0309458,0.0169301
48,0.0260709,0.0328947,0.0396059,0.0115802,0.0241429,0.00776857,0,0,0.0178918,0,0.026091,0.0103057,0.0330768,0.0218948,0.0278272,0.0114248,0.0153637,0.0338128,0.0122725,0.0137433,0.00995383,0.020053,0.00463249,0.00604029,0.00332483,0.0227188,0.0320927,0.00740782,0.0163958,0.00626687,0.0128478,0.00990478,0.00901397,0.0257938,0.0228853,0,0,0.0224776,0,0.00785318,0.0108844,0.0350494,0.018514,0.0410712,0.0170991,0.00272771,0.0320671,0.00501927,0.0164367,0.00385762,0.00347569,0.0125959,0.0508776,0.00849452,0.0156685,0.0301856,0.023954,0.00787002,0.00759996,0.0316173,0.0169968
49,0.0262238,0.0334979,0.0373101,0.0115898,0.0222964,0.00783649,0,0,0.0176665,0,0.0262225,0.0100882,0.0330742,0.0203915,0.0277593,0.0109101,0.0150634,0.0343386,0.0117754,0.0127472,0.00919196,0.0190437,0.00365407,0.0049689,0.0030845,0.0221284,0.0302663,0.00790063,0.0165086,0.00617786,0.0136523,0.00989303,0.00900384,0.0256377,0.0227074,0,0,0.0226522,0,0.00787472,0.0108541,0.0351076,0.0188387,0.0405276,0.0169859,0.00295726,0.0325361,0.00518544,0.0163639,0.00406244,0.00282769,0.0116603,0.0497663,0.00757348,0.0146395,0.0305071,0.0242938,0.00792251,0.00765862,0.032343,0.0169456
50,0.0263736,0.0341902,0.0355897,0.0115997,0.0206573,0.00802629,0,0,0.0174037,0,0.0263545,0.00986773,0.0332448,0.0192147,0.0278447,0.0100893,0.0149657,0.0349052,0.011156,0.0119564,0.00838558,0.0178278,0.0035382,0.00468824,0.0034091,0.0217028,0.0296256,0.00845202,0.0166634,0.00614491,0.0144688,0.00981927,0.00915502,0.0254043,0.0225291,0,0,0.0231262,0,0.00787352,0.011014,0.0351082,0.0190689,0.0399201,0.0166848,0.00332801,0.03301,0.0052734,0.016122,0.00431258,0.00221609,0.0107219,0.0484635,0.00699528,0.0133788,0.0307384,0.0248795,0.00798828,0.00777006,0.0330382,0.0167635
51,0.0264424,0.0348046,0.0342728,0.011411,0.0209498,0.00850227,0,0,0.0172033,0,0.0265034,0.00986933,0.0335193,0.0182607,0.028173,0.00854983,0.0151827,0.0353567,0.0103002,0.0119856,0.00743853,0.0167068,0.00470306,0.00558537,0.00401742,0.0216913,0.0304928,0.00888345,0.0166459,0.00634876,0.0153082,0.0096335,0.00977567,0.0251047,0.0225044,0,0,0.0242584,0,0.00783963,0.0115163,0.0351256,0.0192676,0.0393839,0.0162898,0.00375431,0.0336621,0.00528409,0.0157261,0.00458748,0.00207582,0.0099192,0.0470541,0.00677688,0.012092,0.0305364,0.0259428,0.00805159,0.00795647,0.0334054,0.0165707
52,0.0263632,0.0352542,0.0315017,0.0113344,0.0232688,0.00885115,0,0,0.0168721,0,0.0266969,0.0099464,0.0337528,0.0170482,0.0283505,0.00775769,0.0154809,0.0357384,0.00940533,0.0124057,0.0066696,0.0161375,0.00553896,0.00660361,0.00446692,0.0219055,0.0299881,0.00932768,0.0167816,0.00674389,0.0160366,0.00932497,0.0110389,0.0246674,0.0223914,0,0,0.0261283,0,0.00777446,0.0125076,0.0351301,0.0194898,0.0388276,0.015639,0.0042289,0.0345213,0.00537021,0.015354,0.00479532,0.0025625,0.00895492,0.045603,0.00658724,0.0106482,0.0295366,0.0275632,0.00813478,0.00835843,0.0333681,0.0162548
53,0.0260891,0.035376,0.0286258,0.0112015,0.0220216,0.00858929,0,0,0.0164291,0,0.0269157,0.0100877,0.0336898,0.0153246,0.0280355,0.00729994,0.0153468,0.035873,0.00840072,0.0121344,0.00638333,0.0160133,0.00576577,0.00738375,0.00494807,0.0217144,0.0279476,0.00975794,0.0167872,0.00693635,0.0167028,0.0089516,0.0122987,0.0240179,0.0220781,0,0,0.0282899,0,0.00771552,0.0137851,0.0350616,0.019144,0.0382402,0.0147376,0.00444397,0.0354016,0.00564924,0.0151122,0.00494085,0.00326247,0.00790687,0.0441936,0.00649781,0.00909154,0.0281274,0.0293649,0.00824095,0.00884264,0.0328838,0.0158384
54,0.0257596,0.0351311,0.027104,0.0111179,0.0166508,0.00808671,0,0,0.0158795,0,0.0270104,0.0101244,0.0333894,0.0128717,0.0274295,0.00686817,0.0144307,0.0357578,0.00759439,0.0120794,0.00665239,0.0161057,0.00660159,0.00930719,0.0054944,0.0205336,0.0267677,0.010224,0.0167541,0.00682677,0.0172534,0.00864115,0.0134742,0.0232222,0.0216061,0,0,0.0300638,0,0.00769321,0.0149287,0.0349959,0.0180364,0.0376513,0.0137229,0.0045343,0.0359445,0.00602526,0.0149252,0.00521699,0.00403933,0.00711638,0.0427627,0.00660939,0.00762588,0.0272363,0.0307937,0.00838606,0.00923889,0.0319883,0.0154129
55,0.0255582,0.0347223,0.0260466,0.011128,0.0122671,0.00748508,0,0,0.0152806,0,0.0270357,0.00988251,0.0329099,0.0105487,0.0269186,0.007197,0.0134334,0.0355211,0.00708509,0.0113689,0.0064718,0.016138,0.0075643,0.0115475,0.00638805,0.0193193,0.0268239,0.0108094,0.0168008,0.00672035,0.0179122,0.0084163,0.0146457,0.0221119,0.0211179,0,0,0.031151,0,0.00770915,0.0157387,0.0349456,0.016285,0.0368789,0.0125866,0.00444378,0.0361213,0.00632638,0.014569,0.00549771,0.00477948,0.00669287,0.0411792,0.00686946,0.00635089,0.0272188,0.0316425,0.00849413,0.009481,0.0310024,0.0150911
56,0.0255818,0.0341776,0.0251747,0.0111895,0.0110824,0.00690209,0,0,0.0147318,0,0.0269913,0.00940746,0.0325118,0.00885203,0.0266562,0.00770945,0.0127476,0.035172,0.00684119,0.0101928,0.0058359,0.0161376,0.00806115,0.0128584,0.00724048,0.0184593,0.0276787,0.0114307,0.0168474,0.00649979,0.0184659,0.00829294,0.0159974,0.0207692,0.0206664,0,0,0.0313612,0,0.00772813,0.0160105,0.0348709,0.0143346,0.0359557,0.0115671,0.00423393,0.0357944,0.00642252,0.0139315,0.00582771,0.00532726,0.00682551,0.0393533,0.00754357,0.00540262,0.0283147,0.0317755,0.00837446,0.00953256,0.0300156,0.0149161
57,0.0255576,0.0334253,0.0246857,0.0112062,0.0110429,0.00635879,0,0,0.0144,0,0.0268529,0.00883491,0.0323629,0.00809062,0.0266735,0.00817572,0.0121893,0.03465,0.00674706,0.00895465,0.00526638,0.016387,0.00873577,0.0140647,0.00789342,0.0180399,0.0288672,0.0119625,0.0166709,0.00615147,0.018386,0.00833954,0.0177307,0.0193527,0.0202252,0,0,0.030709,0,0.00779431,0.0155547,0.0348242,0.0126353,0.0351912,0.0110253,0.00395284,0.0350214,0.00634923,0.0130349,0.00625815,0.00575593,0.00759832,0.0373522,0.00855251,0.00486654,0.0299201,0.0312039,0.00816276,0.00934269,0.0289353,0.0148703
58,0.0253121,0.0325843,0.0243961,0.0113738,0.0112655,0.00582021,0,0,0.014302,0,0.0266413,0.00816622,0.0324913,0.00861208,0.0268608,0.00857375,0.0116303,0.0340186,0.00656011,0.007932,0.00506712,0.0169247,0.00977482,0.0157416,0.00831374,0.0180539,0.0297002,0.0124907,0.0165196,0.00564146,0.0171257,0.00852571,0.0199602,0.0179414,0.0196851,0,0,0.0294293,0,0.00789345,0.0146243,0.0347733,0.0115921,0.0346497,0.0108337,0.0037881,0.0339358,0.00618919,0.0119435,0.00684495,0.00624513,0.00888668,0.0353039,0.00972516,0.00493688,0.0309818,0.0301093,0.0080442,0.00902931,0.0278593,0.0147765
59,0.0247136,0.0316443,0.0243609,0.0115286,0.0121276,0.00539726,0,0,0.0144436,0,0.0263364,0.00758396,0.0327743,0.00979785,0.0271149,0.00879375,0.0112047,0.033317,0.00609534,0.00725371,0.00534155,0.0175056,0.0105777,0.0172952,0.00861524,0.0183263,0.0300998,0.0128967,0.0162062,0.0050493,0.0146886,0.00880304,0.0227409,0.0166276,0.0191746,0,0,0.0278067,0,0.00801023,0.0136098,0.0347216,0.0115204,0.0341938,0.0108985,0.00369714,0.0326468,0.00578296,0.0107294,0.00754998,0.00651576,0.0104733,0.0333019,0.0108991,0.00541458,0.0313061,0.0286519,0.00762001,0.00870504,0.0267682,0.0146307
60,0.023961,0.0307432,0.0246298,0.0117311,0.0128524,0.00524699,0,0,0.0147401,0,0.025969,0.00716094,0.0329578,0.0106436,0.0274146,0.00874313,0.0109138,0.0326471,0.00540716,0.00718534,0.00583257,0.0180374,0.0108139,0.0181079,0.00870481,0.0187555,0.0308255,0.0132245,0.0159137,0.00452479,0.0130795,0.00912868,0.0256535,0.0154268,0.018782,0,0,0.0261062,0,0.00815895,0.0126624,0.0347214,0.0126066,0.0338989,0.0111223,0.00362851,0.031437,0.00541208,0.00946891,0.00828542,0.00692742,0.0121484,0.0315293,0.0119556,0.00597912,0.0304761,0.027098,0.00707651,0.00815162,0.0258625,0.0144438
61,0.0233536,0.0297999,0.0248698,0.0118686,0.012793,0.00528767,0,0,0.0150849,0,0.0256416,0.0069865,0.0329621,0.0105869,0.0277706,0.00844732,0.0107712,0.0319525,0.00491139,0.00735303,0.00617785,0.0184945,0.0106679,0.0181472,0.00857646,0.0192148,0.0318108,0.0133937,0.0154944,0.00403273,0.0118159,0.00944745,0.0287264,0.0143341,0.0185791,0,0,0.0245553,0,0.00829571,0.0119429,0.0347814,0.0141714,0.0338197,0.0113185,0.00354949,0.0302226,0.00522365,0.00820209,0.00891458,0.00758376,0.0136408,0.030024,0.0128637,0.00642559,0.0294505,0.0255585,0.00676533,0.00768177,0.0250101,0.0143709
62,0.0227722,0.0289876,0.0247732,0.0120901,0.0118732,0.00539759,0,0,0.0154097,0,0.0253306,0.00697399,0.0327396,0.00944167,0.0281417,0.00810864,0.0105678,0.0313302,0.00447772,0.00725107,0.00619564,0.0188009,0.01048,0.0178176,0.00834102,0.0196249,0.0321645,0.0134928,0.0152179,0.00362548,0.011984,0.00971524,0.0315385,0.0132574,0.0184106,0,0,0.0232986,0,0.00843599,0.0114177,0.034974,0.0157292,0.0340095,0.0115439,0.00362015,0.0290607,0.00532073,0.00704208,0.00946263,0.00833108,0.0149608,0.0288153,0.013596,0.00689612,0.027789,0.0242392,0.00657946,0.00735396,0.0243731,0.0142881
63,0.0222652,0.0283855,0.0242818,0.0123527,0.0102872,0.00549709,0,0,0.0156656,0,0.0250017,0.00705092,0.0322693,0.00731204,0.0284946,0.00786332,0.0102206,0.0307788,0.00409546,0.00687817,0.00595611,0.0187181,0.010253,0.0171923,0.00805736,0.0198877,0.0318914,0.0135449,0.0151203,0.00339345,0.0138064,0.00993752,0.0344641,0.0121279,0.018193,0,0,0.022397,0,0.00858912,0.0110056,0.0352669,0.0168392,0.0343657,0.0118185,0.00390047,0.0281524,0.00563402,0.00606305,0.00991613,0.00902066,0.0161589,0.0279169,0.0142037,0.00748846,0.0275373,0.023281,0.00635319,0.00699238,0.0240043,0.0141083
64,0.0218176,0.0278993,0.02375,0.0126027,0.00856285,0.00566283,0,0,0.0158323,0,0.024661,0.00711027,0.0317537,0.00468227,0.028822,0.00771435,0.00976547,0.0302725,0.00391446,0.00653254,0.0055575,0.0184149,0.00987358,0.0162631,0.00767757,0.0200736,0.0316366,0.0135522,0.0151642,0.00338874,0.0166862,0.0101064,0.0378467,0.0110286,0.0180091,0,0,0.0218647,0,0.00872641,0.0108316,0.0355418,0.0175444,0.0346824,0.0122636,0.00443468,0.0273276,0.00582992,0.00533549,0.0102688,0.00955481,0.0174735,0.0271958,0.0147648,0.00831641,0.0319805,0.0226984,0.00595742,0.00665344,0.0238073,0.0139418
65,0.0213346,0.0274928,0.0233985,0.0127706,0.00731754,0.00586632,0,0,0.0159285,0,0.0243815,0.00709768,0.0312948,0.0025096,0.0291147,0.00759313,0.00926536,0.0297936,0.00394429,0.00646103,0.00521204,0.0179927,0.0094328,0.0151481,0.00726607,0.020218,0.0314546,0.0134948,0.0152108,0.00338783,0.0204771,0.0102049,0.0410728,0.010063,0.0177642,0,0,0.0215789,0,0.00888547,0.0108022,0.0357092,0.0185234,0.0349611,0.012967,0.00503462,0.0266186,0.00571782,0.00491903,0.0106134,0.00988677,0.019003,0.0265483,0.0154028,0.00944245,0.0378179,0.0223885,0.00556993,0.00635243,0.0237967,0.0137213
66,0.0209803,0.0269213,0.0231196,0.0128265,0.00721498,0.00614208,0,0,0.0159102,0,0.0241122,0.00700491,0.0308495,0.00324003,0.0294083,0.00746687,0.00897061,0.0292275,0.0040443,0.00667267,0.00506337,0.0174384,0.00895791,0.0139514,0.00675111,0.0203103,0.0313169,0.0133935,0.0151278,0.00329444,0.0241834,0.0102329,0.0436102,0.0091658,0.0175614,0,0,0.0214033,0,0.00896058,0.0109293,0.0357581,0.0194191,0.0354017,0.0136245,0.00545712,0.0258575,0.00560554,0.00477548,0.0110187,0.0100948,0.0204401,0.0258736,0.0159951,0.0103754,0.0431306,0.0220084,0.00531297,0.0061118,0.0236184,0.0137435
67,0.0206997,0.0262194,0.0232954,0.0127851,0.00798229,0.00665198,0,0,0.0158027,0,0.0238442,0.00681226,0.0305552,0.00475774,0.0296357,0.00743072,0.00876274,0.0285434,0.00408634,0.00691355,0.00508025,0.0170775,0.00865576,0.0130343,0.00621231,0.0204737,0.0315826,0.0132185,0.014988,0.00317127,0.0274354,0.0102198,0.0450691,0.00832797,0.0173271,0,0,0.021264,0,0.00898716,0.0110672,0.0356921,0.0202372,0.0357459,0.0139343,0.00586668,0.0249749,0.00547271,0.0048358,0.0112162,0.0103482,0.0214427,0.0252575,0.0163821,0.0107965,0.0467292,0.021553,0.00525479,0.00595918,0.0232433,0.0138742
68,0.0203537,0.0254373,0.0237672,0.0128489,0.00857238,0.00727268,0,0,0.0156825,0,0.0235002,0.00663842,0.0304145,0.00539702,0.0297944,0.00755027,0.00849675,0.0277505,0.0039981,0.0071239,0.00529876,0.0170514,0.00858042,0.0126743,0.00575077,0.0206868,0.0323631,0.0129706,0.0148972,0.00314426,0.0298278,0.0101985,0.0456956,0.00784924,0.0169374,0,0,0.0210983,0,0.00900708,0.0111365,0.0355348,0.0207727,0.0358855,0.0138008,0.00621865,0.0239543,0.00550837,0.00500067,0.0112947,0.0107629,0.0218058,0.0247737,0.0165732,0.0107516,0.0490259,0.0211411,0.00498965,0.00587303,0.0227763,0.0138013
69,0.0197152,0.0245473,0.0241683,0.0129957,0.00852275,0.00734179,0,0,0.0155309,0,0.0231333,0.00638673,0.0301652,0.00535494,0.0297325,0.00775917,0.00863792,0.0268085,0.00397787,0.00725733,0.00558546,0.0171779,0.00872527,0.0129878,0.0056123,0.0208265,0.0332063,0.0126267,0.0148528,0.00309117,0.0315153,0.0101262,0.0461638,0.00747951,0.0163824,0,0,0.0210655,0,0.00900359,0.011249,0.0353142,0.0211967,0.0356419,0.0137475,0.00694616,0.0229177,0.0058648,0.00518765,0.0111909,0.0114685,0.0215772,0.0245033,0.0166443,0.0104354,0.0506601,0.0208085,0.00474188,0.0059793,0.0221808,0.0134405
70,0.0188915,0.0235887,0.0243104,0.0131738,0.0080945,0.00727935,0,0,0.0153095,0,0.0227799,0.00606764,0.0298332,0.00516867,0.0296456,0.00793942,0.00856906,0.0257672,0.00383654,0.00726169,0.00577443,0.0173519,0.00908776,0.0139248,0.00581079,0.0209118,0.033855,0.0122073,0.0147914,0.00298711,0.0323779,0.0100588,0.0464675,0.00714293,0.0157421,0,0,0.020925,0,0.00897879,0.0112864,0.0351334,0.0214158,0.0356382,0.0139639,0.00724739,0.0218584,0.00632918,0.00531662,0.0109379,0.0123658,0.021175,0.0242797,0.0167457,0.0104307,0.0515264,0.0203387,0.00471221,0.00595991,0.0214921,0.0131219
71,0.0182321,0.0225433,0.0242636,0.0133661,0.00771253,0.0070644,0,0,0.0150267,0,0.0224483,0.00576654,0.0295051,0.00545549,0.0296057,0.00812635,0.00831084,0.0246167,0.00366389,0.00715291,0.00594474,0.0175929,0.00956933,0.01515,0.00610869,0.0209944,0.0342741,0.011693,0.0146619,0.00288888,0.0327166,0.0100018,0.0466745,0.00682189,0.0149824,0,0,0.02071,0,0.00895446,0.0112213,0.0349758,0.0216042,0.0357816,0.014349,0.00727182,0.0206677,0.00659263,0.00551054,0.0106934,0.0132523,0.0209287,0.0240628,0.0167407,0.0109706,0.0517711,0.0197867,0.00471127,0.00574702,0.0206983,0.0126777
72,0.0174331,0.0214299,0.0244479,0.0136371,0.00781893,0.00686817,0,0,0.014737,0,0.0220667,0.00535267,0.0292516,0.00629426,0.0295542,0.00834086,0.00810348,0.0234546,0.0035335,0.0070111,0.00611401,0.017735,0.00997117,0.0163293,0.00640792,0.0210283,0.0348415,0.0111892,0.0144792,0.00279911,0.0327956,0.00994287,0.046767,0.00679518,0.0142359,0,0,0.0204321,0,0.00892121,0.0110708,0.0348517,0.0219885,0.0358451,0.0146133,0.00737994,0.0194504,0.00692729,0.00570195,0.0105851,0.0141414,0.0208261,0.0239392,0.0167823,0.0118639,0.0515106,0.0192083,0.00484183,0.00561414,0.0197405,0.0122075
73,0.0165189,0.0203407,0.0248309,0.0139639,0.00817914,0.00679388,0,0,0.0143015,0,0.021629,0.00497054,0.0290739,0.00726791,0.0295772,0.00851946,0.00788074,0.0223586,0.003636,0.006957,0.00625844,0.0179194,0.0101844,0.0171071,0.00662232,0.0210978,0.0355464,0.0106772,0.0143315,0.00275092,0.0328406,0.00991341,0.0467233,0.00690658,0.0134676,0,0,0.0202137,0,0.00890767,0.0110667,0.0347117,0.022251,0.0359327,0.0148448,0.00752046,0.0183007,0.00743513,0.00586491,0.010634,0.014828,0.0208732,0.0238143,0.0167963,0.0127123,0.0510317,0.0186693,0.00486265,0.0056214,0.0187362,0.0117097
74,0.0158437,0.0192629,0.0253285,0.0142996,0.00850564,0.00689897,0,0,0.0137233,0,0.021192,0.00465571,0.0289215,0.00797829,0.0296701,0.00864035,0.00759097,0.02128,0.00387651,0.00696431,0.00628445,0.0180666,0.0102044,0.0173796,0.00667948,0.0211914,0.0363496,0.0101065,0.0141714,0.00270985,0.0330598,0.00991328,0.0465739,0.00707676,0.0126364,0,0,0.0199997,0,0.00891455,0.0110697,0.0345301,0.0224795,0.0360792,0.0149025,0.00760132,0.0171888,0.00799236,0.00599199,0.0108273,0.0151563,0.0209598,0.0236428,0.0168834,0.0132357,0.050641,0.0181445,0.00474577,0.00567077,0.0176979,0.0112186
75,0.0152732,0.0181824,0.0259275,0.0146537,0.00876154,0.00718904,0,0,0.0129419,0,0.0207577,0.00425003,0.0287504,0.00833368,0.0298003,0.00872033,0.0072996,0.0202392,0.0039933,0.00697248,0.0062214,0.0181263,0.0100607,0.0171304,0.00654459,0.0213113,0.0372526,0.00949779,0.0139949,0.00273643,0.0333014,0.0099296,0.0464193,0.00728682,0.0119216,0,0,0.0198492,0,0.00892831,0.0111282,0.0343473,0.0226934,0.0362812,0.0146092,0.00771479,0.0160269,0.00827016,0.00606606,0.0110557,0.0152725,0.0210743,0.0234407,0.0170899,0.0134273,0.0502684,0.017647,0.00451585,0.00572787,0.0165846,0.0108104
76,0.014688,0.0172311,0.0266227,0.015017,0.00903864,0.00774931,0,0,0.0119588,0,0.0203396,0.00376482,0.0286178,0.0084609,0.0299484,0.00877304,0.00703524,0.019314,0.00400416,0.00689639,0.00613102,0.018218,0.00964445,0.0164779,0.00630239,0.0214299,0.0381984,0.00892671,0.013844,0.00280584,0.0334893,0.00994996,0.0459441,0.00759402,0.0112211,0,0,0.0197171,0,0.0089464,0.0112071,0.0341665,0.0227713,0.0366071,0.0141989,0.00773599,0.0150097,0.00813919,0.00603214,0.0112612,0.015252,0.0211685,0.023157,0.0174523,0.0133115,0.0501881,0.0171906,0.00445434,0.00574248,0.0155453,0.0103888
77,0.0139717,0.016432,0.0273159,0.0153417,0.00935079,0.00832491,0,0,0.0108871,0,0.0199461,0.00327683,0.028606,0.00852114,0.0300829,0.00885607,0.00694843,0.018547,0.00395417,0.00666286,0.0059926,0.0183954,0.00916064,0.0157335,0.00609857,0.0215288,0.0391052,0.00844036,0.0136825,0.00303424,0.0336431,0.00994789,0.0452059,0.00807678,0.0105116,0,0,0.0197561,0,0.00899985,0.0113605,0.0339847,0.0227177,0.0367282,0.0136896,0.00821044,0.014101,0.00781561,0.00584507,0.0114286,0.0150234,0.0212,0.0228723,0.0179108,0.0131519,0.05012,0.0168699,0.00442007,0.00573164,0.0145884,0.0100139
