Timestep,C7,CLAV,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10
112,0.00730301,0.0170531,0.0274869,0.0168117,0.0049577,0.00271751,0,0,0.0150205,0,0.0180187,0.00706925,0.0237691,0.0142743,0.0227388,0.00567192,0.00200126,0.0192228,0.00410834,0.0113396,0.00820553,0.0182175,0.00455564,0.01032,0.001753,0.0229867,0.0415778,0.0106886,0.0131956,0.00301095,0.0187228,0.00913148,0.0198851,0.0143337,0.00709289,0,0,0.00691965,0,0.0135857,0.00928086,0.0377218,0.0225728,0.0323119,0.00908485,0.0127553,0.0182215,0.00615027,0.0124031,0.00547235,0.00288034,0.01352,0.0522474,0.00656476,0.0153208,0.0209082,0.0048717,0.00851038,0.00324945,0.0201765,0.0024931
113,0.00700079,0.0171852,0.0253857,0.0165065,0.00368644,0.00253844,0,0,0.0153978,0,0.0181337,0.00663683,0.02417,0.0140389,0.022169,0.00628454,0.00225083,0.0190166,0.00378469,0.0105244,0.0078183,0.017817,0.00426865,0.00918895,0.00152832,0.0229491,0.0386755,0.0113347,0.0133295,0.00293628,0.0174459,0.00885691,0.019453,0.0141013,0.00665328,0,0,0.00662201,0,0.0140183,0.00989273,0.0373201,0.0209384,0.0325794,0.0106266,0.0131434,0.0181037,0.005314,0.0134901,0.00630763,0.00106074,0.0136846,0.0533,0.00681575,0.0146001,0.0227323,0.00380143,0.00905087,0.00343393,0.0203526,0.00206241
114,0.00698244,0.0173633,0.0227706,0.0162004,0.00372721,0.00251569,0,0,0.01443,0,0.0183801,0.00542754,0.0246145,0.0137837,0.0215739,0.00688579,0.00236019,0.0188386,0.00349756,0.0098839,0.00756106,0.0174157,0.00400137,0.00793616,0.00125713,0.0229108,0.035329,0.0112999,0.0135159,0.0028447,0.0149108,0.00843319,0.0163001,0.0140771,0.00714926,0,0,0.00667921,0,0.0142187,0.0104044,0.0366657,0.0191973,0.0326472,0.0100903,0.0127204,0.0182593,0.00457727,0.014178,0.00720187,0.00152989,0.0115083,0.0536474,0.00677758,0.0104295,0.0212547,0.00350755,0.00930134,0.00368831,0.0200602,0.00136956
115,0.00769216,0.0172704,0.0193259,0.0159243,0.00526231,0.0024202,0,0,0.0120014,0,0.018671,0.00376655,0.0251111,0.0137482,0.0210054,0.00754024,0.0023386,0.0184729,0.00323298,0.0093681,0.00751999,0.0169637,0.00371664,0.00643358,0.00116873,0.0228776,0.0314919,0.0103102,0.0136936,0.00278567,0.0117974,0.00811134,0.0123228,0.0142573,0.00788053,0,0,0.00711788,0,0.0144381,0.0110634,0.0359546,0.0174175,0.0325212,0.00778558,0.0117625,0.0182547,0.00384322,0.0141639,0.00750666,0.0022813,0.00842559,0.0529891,0.0060241,0.00565351,0.0167687,0.00287558,0.00963316,0.00412601,0.0191649,0.00136766
116,0.00757749,0.0172195,0.0153432,0.0157875,0.00736895,0.00221914,0,0,0.0115537,0,0.0186593,0.00355409,0.025539,0.0139639,0.0205112,0.00820599,0.0021834,0.0178743,0.00298661,0.00885829,0.00766871,0.0164784,0.00326273,0.00454027,0.00149451,0.0228222,0.0266046,0.0101645,0.013701,0.00275013,0.00862475,0.00786072,0.00979719,0.0147623,0.00789467,0,0,0.006843,0,0.0144619,0.0112927,0.0353984,0.0149661,0.0322574,0.00580099,0.0108837,0.0181273,0.00318921,0.0139416,0.0074799,0.00277142,0.00604339,0.0517468,0.00473009,0.00323772,0.0148142,0.0029516,0.0097913,0.00441692,0.0190435,0.00152081
117,0.00736778,0.0169837,0.0110786,0.0156813,0.00969442,0.00227712,0,0,0.0110418,0,0.0185247,0.00359132,0.0259106,0.01438,0.0200632,0.00879956,0.00194433,0.0171263,0.00273073,0.00825697,0.00788469,0.0158619,0.00275204,0.00268328,0.00207646,0.0226605,0.0213425,0.00986787,0.0136627,0.00293436,0.00651948,0.00774492,0.00839254,0.0153201,0.00759324,0,0,0.00663308,0,0.0143945,0.0113278,0.0350253,0.0128303,0.0321047,0.00487779,0.0104371,0.0178553,0.00284354,0.013667,0.00690492,0.00285913,0.00483016,0.0504833,0.00347046,0.00360136,0.015345,0.00319414,0.00993925,0.0045976,0.0190848,0.00179954
118,0.00718296,0.0166645,0.00757017,0.0157261,0.0120394,0.00273872,0,0,0.0105543,0,0.0184268,0.00380466,0.0260601,0.0149378,0.0196361,0.00925634,0.00174573,0.0163158,0.00253258,0.0074738,0.00803158,0.015328,0.00264733,0.00268338,0.0027864,0.0224558,0.0161567,0.00962692,0.0136123,0.00307979,0.00710307,0.00772571,0.00770123,0.0156627,0.00725152,0,0,0.00651339,0,0.0142339,0.0111922,0.0347195,0.0113225,0.0321534,0.00481938,0.0101838,0.0175418,0.00269165,0.0131867,0.00596583,0.00313377,0.004392,0.0492652,0.00217099,0.00483244,0.0161974,0.00356136,0.0101422,0.00473991,0.0191907,0.00189645
119,0.00706539,0.0162839,0.00748201,0.0158918,0.0142609,0.00329733,0,0,0.0101497,0,0.0184391,0.00413781,0.0259579,0.0157918,0.0193006,0.00964888,0.00158055,0.0154392,0.00239906,0.00665501,0.00800431,0.0150246,0.00321188,0.00510553,0.0035104,0.0222817,0.0124041,0.00944023,0.0135082,0.00297252,0.00852264,0.0078075,0.00739161,0.0156295,0.00693503,0,0,0.00653343,0,0.0139994,0.0109715,0.0343819,0.0099379,0.0323776,0.0054889,0.0098614,0.0171923,0.00257433,0.0124708,0.00496527,0.00349379,0.00475653,0.0481674,0.00111172,0.00654186,0.0160638,0.00405198,0.0103604,0.00483318,0.0190811,0.00189897
120,0.00759899,0.0153534,0.0108546,0.0159672,0.0164243,0.00396218,0,0,0.00718029,0,0.0185672,0.00334369,0.0260055,0.017687,0.019022,0.0099671,0.00146763,0.0142407,0.00227145,0.00620882,0.00803464,0.0148792,0.00415872,0.00794749,0.00404449,0.0221619,0.0124726,0.00743906,0.0134831,0.00267884,0.00938189,0.00829035,0.00698615,0.0153878,0.006882,0,0,0.00797725,0,0.0139906,0.0111748,0.0340569,0.00804164,0.0326012,0.00645097,0.00959093,0.016382,0.00235449,0.0118003,0.00458104,0.00369167,0.0055903,0.047294,0.000841301,0.0081913,0.0159438,0.0032671,0.0106295,0.00468525,0.0177405,0.00286974
121,0.00691903,0.0146192,0.0158367,0.016167,0.0182698,0.00456673,0,0,0.0069127,0,0.0183286,0.00381211,0.0263144,0.0199699,0.0187582,0.0102086,0.0014814,0.0130553,0.00236386,0.0064116,0.00818735,0.0149815,0.00537849,0.0108362,0.00433497,0.0221151,0.0152946,0.00694435,0.0132818,0.00254547,0.0102471,0.00868133,0.0061116,0.0148666,0.00607335,0,0,0.00771078,0,0.0135282,0.0108179,0.0337661,0.00623148,0.0328509,0.00683972,0.00915614,0.0155773,0.00214367,0.011259,0.00484144,0.00370986,0.00596464,0.046717,0.00133242,0.00917764,0.0154406,0.00371528,0.010212,0.00407954,0.0168751,0.00259219
122,0.00624931,0.0139085,0.0207277,0.0163569,0.0197715,0.00522334,0,0,0.00654036,0,0.0180238,0.00426528,0.0267684,0.0219917,0.0185766,0.0102927,0.00149372,0.0119606,0.00291828,0.00718515,0.0082604,0.0153297,0.00669182,0.0134388,0.00465965,0.0221001,0.0198144,0.00630381,0.0130206,0.00234403,0.0109777,0.00917179,0.00516401,0.0143484,0.00519463,0,0,0.00779935,0,0.0131832,0.0103857,0.0335446,0.00522804,0.0330958,0.00664408,0.00869473,0.014757,0.00186086,0.0111186,0.00542133,0.00386155,0.00582848,0.0463953,0.00163183,0.0093956,0.0141836,0.00434282,0.00989907,0.00338264,0.0158652,0.00254905
123,0.00568605,0.0133317,0.0256743,0.0165563,0.0207146,0.00591641,0,0,0.00606004,0,0.0177843,0.00461008,0.0273037,0.023378,0.0184991,0.010288,0.00176124,0.0110342,0.00401712,0.00852229,0.008404,0.0158741,0.00796106,0.0156214,0.00495548,0.0221141,0.0253969,0.00548907,0.0128699,0.00220792,0.0114847,0.00950834,0.0045434,0.0138879,0.00440986,0,0,0.00820248,0,0.0127344,0.00984323,0.0333531,0.00547991,0.0333265,0.00587244,0.00838924,0.0139109,0.00150952,0.0113058,0.00602499,0.00432788,0.00530519,0.0463334,0.00164428,0.00884615,0.0127945,0.00485883,0.0097597,0.00298964,0.0150866,0.00254926
124,0.00543773,0.0127317,0.0301361,0.0167395,0.0208982,0.00655278,0,0,0.00556393,0,0.0176529,0.00478284,0.0277872,0.0246744,0.0185715,0.0102766,0.00263838,0.0102621,0.00536158,0.0102995,0.00856147,0.0165487,0.00879818,0.0173555,0.0053157,0.0221203,0.031704,0.00456841,0.0127621,0.00225345,0.0116175,0.00973261,0.0046094,0.0133849,0.0037732,0,0,0.00846785,0,0.0121425,0.00897627,0.0331737,0.00576088,0.0336843,0.00535718,0.00813242,0.0128134,0.00120076,0.0114468,0.00638693,0.00478412,0.00473723,0.0463187,0.0015982,0.00780954,0.0121138,0.0052138,0.00918653,0.00279903,0.0144464,0.00254522
125,0.00588984,0.0118664,0.0336413,0.0168278,0.0205222,0.00696576,0,0,0.00472007,0,0.0176375,0.00458209,0.0280768,0.0264285,0.0187041,0.0101112,0.0035137,0.00951739,0.00608505,0.012137,0.00885785,0.0171502,0.00956188,0.018568,0.00550776,0.0220515,0.0381995,0.00327126,0.012659,0.0022972,0.0112168,0.0100385,0.00509379,0.0125365,0.00328261,0,0,0.00716457,0,0.0120172,0.00780923,0.0329515,0.00594944,0.0341508,0.00555911,0.00775321,0.0113799,0.000893982,0.0112272,0.00650446,0.00515331,0.00437781,0.0461049,0.00152347,0.00660018,0.0122503,0.00392163,0.00788121,0.00273109,0.0133423,0.00284243
126,0.00554892,0.0115268,0.0363875,0.0168842,0.0196655,0.00719669,0,0,0.00470961,0,0.0176401,0.00473871,0.0282482,0.0287213,0.0189111,0.00993941,0.00438772,0.0091736,0.00664411,0.0139492,0.00941435,0.0176696,0.0103853,0.0195174,0.00572416,0.0218962,0.0450614,0.0023137,0.0125919,0.00236029,0.0111328,0.0101258,0.00569621,0.0115807,0.0026448,0,0,0.00729476,0,0.0112312,0.00745127,0.032576,0.00613563,0.0345834,0.00589355,0.00741909,0.010328,0.000727188,0.0108157,0.00629847,0.00541095,0.00430758,0.0458172,0.00142498,0.00562728,0.0123927,0.00386741,0.00682652,0.00245812,0.0132374,0.00243332
127,0.00518945,0.0111331,0.0396576,0.0168375,0.0189988,0.00740708,0,0,0.00476805,0,0.0176893,0.0046975,0.0282345,0.031668,0.0191001,0.00996758,0.00521774,0.0090071,0.00683742,0.0155236,0.00997239,0.0181224,0.0110889,0.0202689,0.00593816,0.0216978,0.0527755,0.00158625,0.0125888,0.00242803,0.0106176,0.0101761,0.00595992,0.0106906,0.0023434,0,0,0.00707992,0,0.0107466,0.00667321,0.0321164,0.00606582,0.0349344,0.0056515,0.0072224,0.0093715,0.000997411,0.0110938,0.00587386,0.00554049,0.00412217,0.0458687,0.00110408,0.00495929,0.0122933,0.00376751,0.00643543,0.00256354,0.0129184,0.00256825
128,0.00494523,0.010742,0.0438209,0.0167271,0.018786,0.00770226,0,0,0.00494049,0,0.0177896,0.00454056,0.0281453,0.0351372,0.019186,0.0103338,0.0059062,0.008909,0.00694732,0.0171098,0.010602,0.0186193,0.0117342,0.0209959,0.0060192,0.0214775,0.0602729,0.0013459,0.0126379,0.00242327,0.010444,0.0101918,0.00608774,0.00986178,0.00233411,0,0,0.00705019,0,0.0103546,0.00598087,0.031752,0.00630962,0.0352217,0.00524727,0.0069796,0.00852888,0.00126297,0.0115268,0.00577126,0.00574156,0.00390035,0.0461079,0.000859172,0.00498837,0.011894,0.00358972,0.00545799,0.00299044,0.0124815,0.00272714
129,0.0046093,0.0103492,0.04785,0.016628,0.0189121,0.00813851,0,0,0.00516816,0,0.017994,0.00443779,0.0280585,0.0385237,0.0192544,0.0106614,0.00649605,0.00893971,0.00675929,0.0187981,0.0114723,0.0189907,0.0126354,0.0218443,0.00614503,0.0212253,0.065917,0.00212389,0.0127089,0.00244334,0.0108603,0.0101388,0.00610668,0.00912868,0.00261702,0,0,0.00698261,0,0.00970869,0.00553109,0.0314485,0.0074388,0.0353962,0.00516678,0.0065119,0.00766462,0.00149797,0.0120033,0.00609692,0.00612003,0.00386647,0.0464503,0.000888054,0.00592968,0.0110935,0.00319929,0.00446963,0.00340106,0.0120411,0.00295167
130,0.00512627,0.00972174,0.0509175,0.0165538,0.0195149,0.0087007,0,0,0.00407516,0,0.0181901,0.00419464,0.0279566,0.040698,0.0192112,0.0106962,0.00669976,0.00855685,0.00644334,0.0202898,0.0122849,0.0191425,0.0133269,0.0225362,0.00645288,0.0209435,0.0698248,0.00202147,0.012793,0.00250543,0.0114216,0.0101286,0.0066466,0.00835609,0.00173402,0,0,0.0043133,0,0.00979455,0.00381042,0.031245,0.00920915,0.0356001,0.00493455,0.0058459,0.00628902,0.00174827,0.0123638,0.00633276,0.00633186,0.00401234,0.0468858,0.00149084,0.00743288,0.0107176,0.00177278,0.00330232,0.00374363,0.0110212,0.00299541
131,0.00497589,0.00936504,0.0532012,0.0164173,0.0197359,0.0091349,0,0,0.0046732,0,0.0182937,0.00415307,0.0278668,0.0408545,0.0192829,0.0108774,0.00686452,0.00875083,0.0065697,0.0217775,0.0131405,0.0193896,0.0139954,0.0232195,0.00657705,0.0207749,0.0718164,0.00273826,0.0127968,0.00250467,0.0126834,0.0101892,0.00769945,0.00753428,0.0024239,0,0,0.00431313,0,0.0092024,0.003703,0.0311159,0.0111774,0.0357154,0.00477086,0.00519328,0.0055648,0.00202208,0.0126915,0.00641358,0.00647701,0.00453635,0.0472265,0.00188192,0.00916733,0.0105052,0.00126509,0.00353568,0.00403058,0.010553,0.00355408
132,0.0049146,0.00897259,0.0547106,0.0162846,0.0197233,0.00948793,0,0,0.00498084,0,0.01834,0.00400259,0.027632,0.0391109,0.0193568,0.0112633,0.00668287,0.00876776,0.00679962,0.0229559,0.0138205,0.0198336,0.0143976,0.0237034,0.00644289,0.0207171,0.0723383,0.00321937,0.012706,0.00253377,0.0133455,0.0102813,0.00864031,0.00665253,0.00278968,0,0,0.00401655,0,0.00882054,0.0033071,0.0310617,0.0127298,0.0358424,0.00471774,0.00446716,0.00501544,0.00228932,0.0129353,0.00655364,0.00655316,0.00503537,0.0476025,0.00218985,0.0104503,0.0103159,0.00125229,0.00401262,0.00438727,0.00988157,0.00393368
133,0.00483644,0.00860682,0.055788,0.0161648,0.0196005,0.00992033,0,0,0.00507614,0,0.0184318,0.00378593,0.0274317,0.0356535,0.0193768,0.0115332,0.00642824,0.00859623,0.00693005,0.0239089,0.0144337,0.0199549,0.0147781,0.0242872,0.00643934,0.0206516,0.072334,0.0034334,0.0127351,0.00246457,0.0134328,0.0103946,0.0092368,0.00599122,0.00305621,0,0,0.00399647,0,0.00863843,0.00300036,0.0308259,0.0139415,0.0359051,0.00450246,0.00405108,0.0045415,0.0025259,0.0131231,0.00666991,0.00648726,0.00525886,0.0479859,0.00251467,0.0110678,0.0100769,0.00181734,0.00449052,0.00492513,0.00907096,0.00412742
134,0.0047574,0.00827911,0.0564208,0.0160372,0.0196983,0.0102794,0,0,0.00508853,0,0.0185387,0.00351662,0.0272415,0.0309889,0.0193356,0.0119061,0.00634843,0.00834246,0.00701765,0.0246779,0.014997,0.0196731,0.0154334,0.0250786,0.006572,0.0205192,0.0722183,0.00351594,0.0128165,0.00235914,0.0131137,0.0105392,0.0095175,0.005313,0.0032779,0,0,0.00453562,0,0.00853123,0.00292477,0.0306165,0.0143921,0.0359905,0.00456132,0.00387057,0.00437571,0.00274292,0.0134502,0.00682031,0.00633037,0.00519888,0.04844,0.0025459,0.0109222,0.00982692,0.00243024,0.00483729,0.00508499,0.00829555,0.00423376
135,0.00521062,0.00820377,0.0564622,0.0158983,0.0196756,0.0105362,0,0,0.00270866,0,0.0186878,0.00294688,0.0269698,0.0255498,0.0191659,0.0121978,0.00636308,0.00788756,0.00688562,0.0250128,0.0153434,0.0192881,0.0160069,0.0258269,0.00678426,0.0204899,0.0719149,0.0021887,0.0127662,0.00225411,0.0121999,0.010738,0.00998281,0.00450979,0.00330682,0,0,0.00466784,0,0.00881913,0.00243999,0.0305144,0.0141895,0.0361121,0.00453387,0.00360256,0.0044782,0.0029149,0.0136286,0.00672347,0.00596176,0.00506033,0.0488647,0.00277053,0.0104744,0.0103326,0.00318065,0.00501152,0.00481433,0.0079343,0.004566
136,0.0047937,0.00803346,0.0565455,0.0157813,0.0205542,0.0105853,0,0,0.00295613,0,0.0187997,0.00263812,0.0267627,0.0203767,0.0192834,0.0120543,0.00664691,0.00747351,0.00667418,0.0248802,0.0154929,0.0188695,0.016177,0.026267,0.00695745,0.0203505,0.0715401,0.00234156,0.0128687,0.00203682,0.0118974,0.01099,0.0105821,0.00380313,0.00364697,0,0,0.00546031,0,0.00871459,0.002897,0.0305899,0.0138889,0.0362636,0.00475195,0.00348238,0.0048761,0.00308416,0.0138762,0.00684281,0.00602812,0.00502716,0.049313,0.00323223,0.0100869,0.0107811,0.00341079,0.00496872,0.00458873,0.00740828,0.00461862
137,0.00465408,0.00807251,0.0558859,0.0155777,0.0202795,0.0104791,0,0,0.00321206,0,0.0191216,0.00226705,0.0264954,0.0152916,0.0192937,0.0117336,0.00672912,0.00639797,0.00632809,0.0241962,0.0155375,0.0181238,0.0161128,0.0266095,0.00710346,0.0202238,0.0705874,0.00223136,0.013189,0.00200974,0.010943,0.0113777,0.0110112,0.00310345,0.00319315,0,0,0.00410455,0,0.00946267,0.00233522,0.0305692,0.0139233,0.0364537,0.0045276,0.00349049,0.00567996,0.00332245,0.0141174,0.0069669,0.0060308,0.00524177,0.0499993,0.00389646,0.0100844,0.0115085,0.00424818,0.00439772,0.00371664,0.00709377,0.00394646
138,0.00458803,0.00803941,0.0555781,0.0154763,0.0204289,0.0104369,0,0,0.00296013,0,0.0191612,0.00208337,0.0262436,0.0116505,0.0195646,0.0111602,0.00754714,0.00664234,0.0063484,0.023397,0.0154805,0.0170243,0.0162389,0.0271169,0.00747272,0.0196608,0.0695251,0.00230187,0.0133182,0.00268227,0.0114113,0.0114346,0.0116828,0.00292919,0.00432083,0,0,0.00697147,0,0.00885654,0.00387486,0.0304434,0.0146737,0.0365455,0.00455295,0.00357306,0.00614779,0.00360441,0.0144733,0.00716482,0.00644319,0.00578416,0.050462,0.00453086,0.0108114,0.0116737,0.00409069,0.00539766,0.00432127,0.00693431,0.00463684
139,0.00430307,0.00807636,0.0549347,0.0152816,0.0201856,0.0103705,0,0,0.00288748,0,0.0192724,0.00177778,0.0259375,0.00863919,0.0196719,0.010653,0.00819228,0.00636049,0.00616963,0.022558,0.0150934,0.0161094,0.0164191,0.0275026,0.00786688,0.0192567,0.0684719,0.00223289,0.0134032,0.00270509,0.011424,0.0115744,0.0123037,0.00317133,0.00448256,0,0,0.00769826,0,0.00892084,0.00434231,0.0303916,0.015703,0.0366703,0.00472342,0.00336479,0.00692295,0.00394797,0.0145918,0.00736239,0.00680559,0.00648552,0.0509379,0.00547454,0.0118718,0.0119721,0.00435253,0.00560144,0.00412847,0.00697336,0.00466207
140,0.00449792,0.00816836,0.0541478,0.0150571,0.0202101,0.010226,0,0,0.00207087,0,0.01956,0.00176781,0.0256914,0.00673499,0.0196494,0.0101217,0.00823684,0.00623589,0.0059366,0.0212049,0.014661,0.015361,0.0163377,0.0275237,0.00836534,0.0189211,0.0675957,0.00151084,0.0135337,0.00171337,0.0111659,0.0116495,0.0127353,0.00405233,0.005149,0,0,0.00831753,0,0.00922234,0.0049245,0.0302915,0.016773,0.0369086,0.00476639,0.00307837,0.00767935,0.00425453,0.0146785,0.0074171,0.00694077,0.00734999,0.051678,0.00615636,0.0130194,0.0120204,0.00466467,0.00602113,0.00401493,0.00737272,0.00552516
141,0.00416483,0.00812886,0.0531281,0.0148234,0.0203279,0.0104564,0,0,0.00231899,0,0.0197704,0.0017673,0.0255747,0.00613705,0.019617,0.00941029,0.00886198,0.00607621,0.0059843,0.019885,0.0145725,0.0147404,0.0163023,0.0272551,0.00918341,0.0182689,0.0667122,0.00148348,0.013626,0.00139687,0.0115656,0.0117608,0.0136051,0.00493479,0.00547682,0,0,0.00841839,0,0.00923046,0.00529002,0.0302594,0.0177882,0.0369449,0.00525366,0.00310127,0.00836961,0.00457851,0.015036,0.00775682,0.00725773,0.00803228,0.0522201,0.00644154,0.0139829,0.0125511,0.00474795,0.00612904,0.00387895,0.00736805,0.0058662
142,0.0040486,0.00843269,0.0513365,0.0146198,0.0194845,0.0106297,0,0,0.00252571,0,0.0199894,0.00181251,0.0256755,0.00615504,0.0192421,0.00859484,0.00921834,0.00597577,0.00661995,0.0192182,0.0146596,0.0139999,0.0163682,0.0267167,0.00999323,0.017288,0.0652393,0.00157016,0.0136828,0.00178507,0.0115709,0.0119073,0.0141376,0.0061518,0.00582359,0,0,0.00905958,0,0.00935858,0.00590098,0.0304048,0.017986,0.0368833,0.00560868,0.00286251,0.00930399,0.00481404,0.0149443,0.00794999,0.00753631,0.00844366,0.0526684,0.00691811,0.014332,0.0132266,0.00543374,0.00585796,0.00370534,0.00772895,0.00608093
