Timestep,C7,CLAV,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x61,x62,x63
9,0.0443232,0.0554812,0.0348665,0,0.0101588,0.0483672,0,0,0.0177454,0,0,0.0510507,0.0289287,0.0310839,0.0119504,0.0117207,0.0394209,0.0381266,0.0274486,0.0478904,0.065284,0.0490676,0.0689232,0.0691154,0.0655837,0.0621563,0.0239129,0.0431245,0.0115518,0.0141336,0.0200027,0,0.0117875,0.0607153,0.0169918,0,0,0.0174706,0,0,0.0392615,0.0548705,0.041961,0.0214383,0.023004,0.0324332,0.0137206,0.0661192,0.0925817,0.0722718,0.0259353,0.0521823,0.0346152,0.0346979,0.0553404,0.0637964,0.0169834,0.00744853,0.0106979,0.0277106,0.0237179,0,0,0
10,0.0441642,0.0554627,0.0352161,0,0.0101012,0.0484248,0,0,0.0174873,0,0,0.0510609,0.0288404,0.0311039,0.0120149,0.0119899,0.0391254,0.038064,0.0273656,0.047763,0.0652402,0.0493066,0.068986,0.0691051,0.0658708,0.062361,0.0234338,0.0432653,0.0116208,0.0139836,0.0205823,0,0.0121057,0.0605939,0.0169732,0,0,0.0175803,0,0,0.039244,0.0548741,0.0429982,0.0214976,0.0226701,0.032492,0.0137744,0.0658089,0.0924293,0.0726559,0.02576,0.0524105,0.0348584,0.0350067,0.0558267,0.0661826,0.0170503,0.00763112,0.0104448,0.0276582,0.023732,0,0,0
11,0.0434378,0.0551751,0.0353133,0,0.0101566,0.0486807,0,0,0.0181534,0,0,0.051777,0.0277386,0.0309787,0.0124578,0.0124089,0.0397633,0.0392667,0.0267519,0.0477814,0.0652246,0.0493743,0.0692654,0.0693236,0.0662914,0.062762,0.0232553,0.0422514,0.011537,0.0146171,0.0199933,0,0.0108253,0.0600575,0.0162494,0,0,0.0178492,0,0,0.0395608,0.0532782,0.0425525,0.0233366,0.026084,0.0324652,0.0136387,0.0673887,0.0948421,0.0719814,0.019555,0.0524929,0.0353254,0.0354789,0.0563267,0.0610828,0.0165131,0.00779735,0.0106359,0.0270951,0.0248387,0,0,0
12,0.043933,0.0553924,0.0362762,0,0.0107798,0.0488545,0,0,0.0174078,0,0,0.0509988,0.0284648,0.0311082,0.0119115,0.0121246,0.0388159,0.0379803,0.0273162,0.0477492,0.0653903,0.0499371,0.0691859,0.0691759,0.0662039,0.0627386,0.0215137,0.0434411,0.0119078,0.0135925,0.0213013,0,0.0124131,0.0601869,0.0172111,0,0,0.0178125,0,0,0.0393715,0.0545844,0.0443354,0.0210608,0.0221787,0.0326351,0.01405,0.0653018,0.0919528,0.0728645,0.0256115,0.0528328,0.0347585,0.0352329,0.0568362,0.0683915,0.0169955,0.0079171,0.0102974,0.027507,0.0236722,0,0,0
13,0.0439701,0.0553308,0.037174,0,0.0110303,0.0489183,0,0,0.016939,0,0,0.051162,0.0284762,0.0307339,0.01191,0.0121628,0.0385249,0.0377769,0.0273415,0.0475005,0.0654912,0.0503136,0.0692921,0.0691339,0.0661629,0.0626067,0.0198318,0.0435877,0.0119566,0.0136568,0.0213872,0,0.0125508,0.0601667,0.0173888,0,0,0.0178707,0,0,0.0394984,0.0541968,0.0448473,0.0207503,0.022366,0.0326373,0.0141871,0.0653232,0.0918764,0.0728415,0.0257393,0.0529169,0.0344797,0.0350798,0.0572208,0.0688542,0.0168353,0.00792566,0.0104604,0.0274386,0.0235401,0,0,0
14,0.0439729,0.0552589,0.0380113,0,0.0111967,0.0491931,0,0,0.0167645,0,0,0.0511909,0.0286604,0.0303935,0.0116348,0.0122979,0.0384706,0.0377135,0.0273015,0.0470784,0.0655736,0.0506182,0.0692205,0.068993,0.065996,0.0624489,0.0183481,0.0436787,0.0118904,0.0136819,0.0214002,0,0.0127305,0.0598648,0.0176011,0,0,0.01783,0,0,0.0395446,0.0538011,0.0451583,0.0206261,0.0224603,0.0326749,0.0142538,0.0653169,0.091769,0.0727063,0.0260135,0.052976,0.0342106,0.035004,0.0575395,0.0689599,0.0167355,0.00791369,0.0105651,0.0273606,0.0234274,0,0,0
15,0.0439564,0.0551589,0.0388066,0,0.0113303,0.0495458,0,0,0.0166823,0,0,0.0511723,0.0288039,0.0300711,0.0112203,0.0123977,0.0384899,0.037707,0.0271264,0.0466166,0.0655823,0.0509033,0.06908,0.0688639,0.0658522,0.0623175,0.0167519,0.0437299,0.0117754,0.0137537,0.0213175,0,0.0130192,0.0594684,0.0177118,0,0,0.017763,0,0,0.0395724,0.0533193,0.0454589,0.0206365,0.0224482,0.032735,0.0143192,0.0653648,0.0916297,0.0725629,0.0263231,0.0529512,0.033994,0.0348563,0.0577539,0.0688655,0.0167133,0.00781038,0.0106902,0.0273392,0.0233219,0,0,0
16,0.0439361,0.0550799,0.0397969,0,0.0113296,0.0498411,0,0,0.0166326,0,0,0.0511787,0.0288252,0.0297625,0.0107941,0.012573,0.0382873,0.0378609,0.0270107,0.0460702,0.0655708,0.0511933,0.069016,0.0687496,0.0657885,0.0622205,0.0151049,0.0437454,0.0116542,0.0139211,0.0212496,0,0.0133005,0.0592187,0.017802,0,0,0.0176517,0,0,0.0395983,0.0528135,0.0457689,0.0205179,0.0223588,0.0328633,0.0143692,0.0656655,0.0914138,0.0723103,0.0267211,0.0528143,0.0338705,0.0346704,0.0575799,0.068801,0.0167388,0.00766516,0.0108423,0.027334,0.0232182,0,0,0
17,0.0439766,0.0550531,0.0408753,0,0.011302,0.0500813,0,0,0.0165834,0,0,0.0512474,0.028906,0.0294428,0.0105723,0.012788,0.0380002,0.037995,0.0269917,0.0455906,0.065606,0.0513716,0.0689976,0.0686426,0.065695,0.0622304,0.0135928,0.043731,0.0117159,0.0139945,0.0210933,0,0.0135852,0.0590071,0.0179352,0,0,0.0175429,0,0,0.0396057,0.0524206,0.0460228,0.0202781,0.0222172,0.0330692,0.0143563,0.0659122,0.0911017,0.0718998,0.0273301,0.0525836,0.0337368,0.0344724,0.0572302,0.0686176,0.0167811,0.00741015,0.0110789,0.0272947,0.0230895,0,0,0
18,0.0440687,0.0550391,0.0419703,0,0.0113488,0.0505285,0,0,0.0166126,0,0,0.0513234,0.0291733,0.0291696,0.0111887,0.0129983,0.0376813,0.0380018,0.0270425,0.0452924,0.0657063,0.0514212,0.0690972,0.0685842,0.0655887,0.0623397,0.0122657,0.043693,0.011811,0.014053,0.0208382,0,0.0138784,0.058644,0.0181036,0,0,0.0175898,0,0,0.0397596,0.0521721,0.0461262,0.0199702,0.0220101,0.0333171,0.0144243,0.066011,0.0906911,0.0714322,0.0280927,0.0522618,0.0335126,0.0342702,0.0568503,0.0681192,0.0168239,0.00767084,0.0109341,0.0272624,0.0229755,0,0,0
19,0.0441764,0.0550087,0.0432397,0,0.0113718,0.0509293,0,0,0.01673,0,0,0.0513629,0.029827,0.0289294,0.011333,0.0132746,0.0374036,0.0379184,0.0270528,0.0452024,0.06576,0.0515567,0.0692081,0.0685784,0.0657517,0.0624913,0.0109264,0.0436925,0.0118193,0.0140774,0.0204676,0,0.0142003,0.0583222,0.0182592,0,0,0.0175745,0,0,0.0397618,0.0519705,0.0461746,0.0196506,0.0217104,0.0336706,0.0144233,0.0658325,0.0902117,0.0709878,0.0289474,0.0519135,0.0332334,0.0340616,0.0564572,0.0671763,0.0169098,0.00790497,0.0106874,0.0272376,0.0228648,0,0,0
20,0.0442974,0.0549861,0.0445737,0,0.0114469,0.0512961,0,0,0.0168504,0,0,0.0514139,0.0304924,0.0286963,0.0112904,0.0136056,0.0370817,0.0380604,0.0270413,0.045081,0.0658186,0.051782,0.0692655,0.0685693,0.06601,0.0626476,0.009761,0.0436727,0.0118105,0.0141129,0.0200727,0,0.0144292,0.0580973,0.0184373,0,0,0.0175189,0,0,0.0397586,0.0518233,0.0462126,0.0193352,0.0213879,0.0341173,0.0143929,0.0655923,0.0897197,0.0704972,0.0297493,0.0516604,0.0330166,0.0338055,0.0560964,0.06591,0.0170201,0.00812636,0.0104853,0.0272558,0.0227563,0,0,0
21,0.044442,0.0549103,0.0457426,0,0.01164,0.0516411,0,0,0.0168705,0,0,0.0514286,0.0307524,0.0284126,0.0114723,0.0138345,0.0366743,0.0382472,0.0270643,0.0447766,0.0658704,0.0520951,0.0693072,0.0685453,0.0660816,0.0627612,0.0089559,0.0436361,0.0118641,0.0140423,0.0197329,0,0.0144856,0.0579245,0.018638,0,0,0.0174673,0,0,0.0397798,0.0516576,0.046191,0.0190443,0.0211208,0.0346042,0.0144163,0.0655175,0.0892617,0.0700065,0.0304655,0.051579,0.0328638,0.0336481,0.0558697,0.0645194,0.0171529,0.00848175,0.0102309,0.0272833,0.0226578,0,0,0
22,0.0446333,0.0548294,0.0466797,0,0.0119866,0.0519896,0,0,0.016849,0,0,0.0514037,0.0310142,0.0280934,0.010989,0.0141547,0.036258,0.0384054,0.0271328,0.0442987,0.0659027,0.0524485,0.0693236,0.0685057,0.0660985,0.0627784,0.00843476,0.0436459,0.011932,0.0139524,0.0195556,0,0.0144285,0.0578132,0.0188077,0,0,0.0173699,0,0,0.0396932,0.0514414,0.0461002,0.01878,0.0209389,0.035171,0.0144341,0.0655339,0.0888591,0.0695052,0.0311831,0.0516399,0.0327636,0.0335667,0.0557838,0.0633055,0.0173018,0.00843244,0.0101467,0.0273051,0.0225818,0,0,0
23,0.0449235,0.0547583,0.0475704,0,0.0123183,0.0523302,0,0,0.0167974,0,0,0.0513559,0.031577,0.0277727,0.0103905,0.0145326,0.0358681,0.0385334,0.0271653,0.0436833,0.0659605,0.0527448,0.0693004,0.0684114,0.0660378,0.0626985,0.00827283,0.0436618,0.0119542,0.0138697,0.0195234,0,0.0143275,0.0576953,0.0189807,0,0,0.0172223,0,0,0.0395093,0.0513094,0.0461193,0.0184673,0.0207777,0.0356873,0.0143986,0.0656729,0.0885434,0.0690734,0.0320977,0.0517633,0.0326608,0.0334294,0.0557914,0.0622369,0.0174691,0.00807548,0.0102032,0.027354,0.022504,0,0,0
24,0.0451287,0.0546657,0.0482842,0,0.0126219,0.0526876,0,0,0.0167406,0,0,0.0513084,0.0318945,0.027554,0.00985585,0.0148949,0.0354363,0.0386259,0.0272433,0.0431143,0.0659034,0.0530257,0.0692353,0.0682952,0.0658037,0.0626013,0.00841542,0.0437145,0.0119746,0.013777,0.0196856,0,0.0142571,0.0575292,0.019157,0,0,0.0171334,0,0,0.0394085,0.0511557,0.0461527,0.0181229,0.0205602,0.036184,0.0143941,0.0658351,0.0882365,0.0686313,0.0327447,0.0519979,0.0326387,0.0333901,0.0559741,0.0614667,0.0176369,0.00801443,0.0101094,0.0273976,0.0224142,0,0,0
25,0.0452624,0.0545715,0.0488162,0,0.0128979,0.0530633,0,0,0.0167043,0,0,0.0512493,0.0321859,0.0274673,0.00938028,0.0152099,0.0349792,0.0386399,0.0273997,0.0429699,0.0658215,0.0533038,0.0691447,0.0681539,0.0655973,0.0625037,0.00862227,0.0437823,0.0120359,0.0136576,0.0199841,0,0.0142067,0.0573337,0.0193685,0,0,0.0171123,0,0,0.0393852,0.0510026,0.0462256,0.0178008,0.020252,0.0366363,0.0144636,0.0659805,0.0879576,0.0681075,0.0331072,0.0524079,0.0326701,0.0334192,0.056227,0.0610447,0.0178113,0.00816607,0.00993415,0.0274282,0.0223202,0,0,0
26,0.0453977,0.0544891,0.0492911,0,0.0130579,0.0535113,0,0,0.0165914,0,0,0.0511716,0.0323126,0.0274373,0.00929762,0.0155988,0.0344855,0.0386991,0.0274489,0.0428219,0.0657933,0.0535587,0.0690314,0.0679802,0.0654679,0.0624208,0.00885919,0.043848,0.0121255,0.0135337,0.0202738,0,0.0141653,0.0571136,0.0196449,0,0,0.0170963,0,0,0.0393791,0.0508833,0.0463242,0.0175135,0.0199026,0.0370178,0.0145362,0.0660778,0.0877238,0.067542,0.03341,0.0528658,0.0327896,0.0334782,0.0564791,0.0609352,0.0179751,0.0082763,0.00982698,0.0274708,0.0221961,0,0,0
27,0.0455558,0.0544238,0.0498186,0,0.0131069,0.0539578,0,0,0.0164546,0,0,0.051104,0.0325517,0.0274449,0.00915802,0.0158919,0.0339849,0.0387826,0.0273586,0.0425637,0.0658248,0.0538378,0.0689094,0.0678048,0.0653905,0.0623692,0.00914976,0.043919,0.0122079,0.0134323,0.0205261,0,0.0140665,0.0569817,0.0199155,0,0,0.0170417,0,0,0.0393628,0.0507786,0.0464764,0.017249,0.0195958,0.0374185,0.0145765,0.0661757,0.0875093,0.0669819,0.0337664,0.0533489,0.0330132,0.0336329,0.0567423,0.0610439,0.0181284,0.00832936,0.0097809,0.0275129,0.0220636,0,0,0
28,0.0456326,0.0543324,0.0458337,0,0.010037,0.0549425,0,0,0.0170503,0,0,0.0505777,0.0330103,0.0280689,0.00925995,0.0151309,0.0324402,0.0382395,0.0269933,0.0408063,0.0649637,0.0539321,0.0694977,0.0683974,0.0663691,0.063348,0.00847379,0.0442403,0.0126245,0.0133153,0.0193909,0,0.0184673,0.0561899,0.0205521,0,0,0.0162495,0,0,0.0400535,0.0508188,0.0481342,0.0173919,0.0211823,0.038433,0.0147508,0.0669748,0.0886946,0.0665712,0.0321435,0.0532627,0.0327987,0.0339783,0.0571915,0.0532665,0.0178894,0.00776836,0.00948918,0.0276617,0.0212301,0,0,0
29,0.0458072,0.0542281,0.0461216,0,0.010141,0.0552192,0,0,0.0169577,0,0,0.0504493,0.0332851,0.0282171,0.00915233,0.015258,0.0319469,0.0380821,0.0269164,0.0407014,0.0650089,0.0540917,0.0694182,0.068276,0.066396,0.0633072,0.00839498,0.0444409,0.012704,0.0131649,0.0194914,0,0.0182796,0.0560664,0.0207536,0,0,0.0161582,0,0,0.0398102,0.0506103,0.0479131,0.0172412,0.0210416,0.0387693,0.0147523,0.0672157,0.0886952,0.0660597,0.0321416,0.0539227,0.0332143,0.0343365,0.0575933,0.0536781,0.0179964,0.00729912,0.00961319,0.0276944,0.0210382,0,0,0
30,0.0460162,0.0541195,0.0462974,0,0.010294,0.0555328,0,0,0.0167841,0,0,0.0502993,0.0335796,0.0283333,0.00901006,0.0154888,0.031458,0.0380281,0.0268629,0.040582,0.065057,0.0542172,0.069329,0.0681314,0.0663937,0.0632893,0.00840755,0.0445562,0.0127361,0.012978,0.019422,0,0.0180161,0.0559562,0.021076,0,0,0.0160365,0,0,0.0395912,0.0503488,0.0475526,0.0170893,0.0209746,0.0390631,0.0147804,0.0674483,0.0888103,0.0656465,0.0319637,0.0547105,0.0337526,0.0347643,0.058147,0.0542089,0.0180628,0.00681161,0.00975479,0.0277082,0.0208067,0,0,0
31,0.0462591,0.0540207,0.046375,0,0.0104117,0.055817,0,0,0.0165988,0,0,0.0501668,0.0338719,0.0284298,0.00869949,0.0157243,0.0310582,0.0379617,0.0267882,0.040326,0.0651146,0.0543363,0.0692066,0.0679264,0.0662806,0.063174,0.00850597,0.0447843,0.0128061,0.0127861,0.0192743,0,0.0176278,0.0558668,0.0214575,0,0,0.0159991,0,0,0.0395807,0.0500208,0.0470955,0.0169508,0.0210252,0.039308,0.0148736,0.0676955,0.0889307,0.0653192,0.0318115,0.055583,0.0344019,0.0352828,0.0589706,0.0546578,0.0181604,0.00699834,0.00957734,0.027737,0.0205786,0,0,0
32,0.0464744,0.0539358,0.0463459,0,0.0106057,0.0560278,0,0,0.0164573,0,0,0.0500267,0.0341776,0.0284883,0.00839163,0.0159399,0.0306909,0.0378033,0.0267051,0.0401428,0.0651513,0.0544445,0.0690608,0.0677155,0.0660852,0.0630787,0.00867256,0.0450371,0.0129051,0.0125809,0.0191693,0,0.0171673,0.0558326,0.021827,0,0,0.0160672,0,0,0.0397137,0.0496303,0.0464166,0.016846,0.0211875,0.0395141,0.0149701,0.0679349,0.0890098,0.0650879,0.0316378,0.0564209,0.0351548,0.0359394,0.0597926,0.0548203,0.0182777,0.00760177,0.00922197,0.0277858,0.0203277,0,0,0
33,0.0466939,0.0538668,0.0461254,0,0.010752,0.0562453,0,0,0.0164039,0,0,0.0498801,0.0345133,0.0285055,0.00816068,0.0161293,0.0303137,0.0376221,0.0265881,0.0399951,0.0651614,0.0545338,0.0689233,0.0675293,0.0658168,0.0628966,0.00875582,0.0452558,0.0129212,0.0124102,0.019098,0,0.0165678,0.0558406,0.0221977,0,0,0.0161201,0,0,0.0396668,0.0492737,0.0457198,0.0167504,0.0215161,0.0396871,0.0149415,0.0682448,0.0892742,0.0649319,0.0314185,0.0573403,0.0360917,0.0368607,0.0605803,0.0546733,0.018388,0.00761667,0.0091647,0.0278385,0.0200995,0,0,0
34,0.0469196,0.0537917,0.0456537,0,0.0109051,0.0563992,0,0,0.0163632,0,0,0.049746,0.0348297,0.0285549,0.00802203,0.0162564,0.0299924,0.0374707,0.0264924,0.0398598,0.0651736,0.0546167,0.0687586,0.0673311,0.0655467,0.0626522,0.00887209,0.0454194,0.0128896,0.012213,0.0190653,0,0.0158776,0.0558948,0.0225664,0,0,0.0161152,0,0,0.0395563,0.0489627,0.0447296,0.0166712,0.0218901,0.0398112,0.0150093,0.0686602,0.0896489,0.0647663,0.0312292,0.0582887,0.0371301,0.0378279,0.0614168,0.054349,0.0184719,0.00741496,0.0092459,0.0278828,0.0199472,0,0,0
35,0.04715,0.0537067,0.0452469,0,0.0111087,0.0565658,0,0,0.016185,0,0,0.049604,0.0350456,0.0285845,0.00796479,0.0163735,0.029713,0.0373173,0.0264386,0.0396696,0.0651876,0.0547166,0.0684985,0.0671339,0.0653413,0.0624401,0.00905616,0.0456042,0.0129167,0.0120101,0.0190287,0,0.0151157,0.0559538,0.0229108,0,0,0.0160622,0,0,0.0394245,0.0487182,0.0434556,0.016609,0.0222132,0.0399022,0.0150466,0.0691558,0.0900498,0.064476,0.031135,0.0592371,0.0382112,0.0388114,0.0622414,0.0537617,0.0185679,0.00718754,0.0093165,0.027882,0.019747,0,0,0
36,0.0473368,0.0536717,0.0449446,0,0.0112705,0.0567766,0,0,0.0160352,0,0,0.0494485,0.0352595,0.0286008,0.00799099,0.0165229,0.0294493,0.0371698,0.0264149,0.0394458,0.0652378,0.0548388,0.0682035,0.0669529,0.0651618,0.0622686,0.00926096,0.0458185,0.0129465,0.0119044,0.0190216,0,0.0142465,0.056094,0.0232431,0,0,0.0160304,0,0,0.0393551,0.0484461,0.0419916,0.0163376,0.02242,0.0399905,0.0151135,0.0696934,0.090502,0.0641481,0.0311435,0.0601945,0.0392938,0.0397885,0.0629774,0.0525586,0.0186633,0.00733277,0.00918718,0.0279179,0.0196994,0,0,0
37,0.0475227,0.0536245,0.0447631,0,0.0113975,0.0569098,0,0,0.0159211,0,0,0.0493357,0.0357425,0.0286308,0.00800257,0.0166555,0.0292232,0.0370969,0.0264031,0.0392744,0.0652894,0.0549619,0.068217,0.0668209,0.0649798,0.0620926,0.00943864,0.0460103,0.0129532,0.0118218,0.0192096,0,0.0133522,0.0563272,0.0235092,0,0,0.0160427,0,0,0.0392568,0.0481907,0.040431,0.0159472,0.0225001,0.0400504,0.0151622,0.0702258,0.0909721,0.0638331,0.0313047,0.0610321,0.0403482,0.0406252,0.063601,0.0505314,0.0187854,0.00732948,0.00915786,0.027968,0.0196391,0,0,0
38,0.0477391,0.0535426,0.0492252,0,0.0142373,0.0566122,0,0,0.0151128,0,0,0.0497248,0.0358448,0.027737,0.00697865,0.0180676,0.0298705,0.0374844,0.0263925,0.0407729,0.0660421,0.0549459,0.0677277,0.0663183,0.0640206,0.0610314,0.0104468,0.0460008,0.0128101,0.01156,0.0200661,0,0.00956543,0.0568267,0.023278,0,0,0.0169028,0,0,0.0385058,0.0479817,0.038407,0.0147605,0.020146,0.0393169,0.0153271,0.0693552,0.0901058,0.0642126,0.0329077,0.0623533,0.0415198,0.0415577,0.0643066,0.0548475,0.0193233,0.00803665,0.00935281,0.027963,0.0202224,0,0,0
