Timestep,C7,CLAV,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x61,x62,x63
16,0.0474942,0.0523039,0.0284193,0,0.0309994,0.0526918,0,0,0.0161267,0,0,0.0521965,0.0334875,0.0641989,0.0146032,0.0170798,0.0355333,0.0315978,0.0286307,0.0480641,0.0686411,0.0522642,0.0572384,0.0546267,0.0587688,0.0586076,0.0714471,0.0428258,0.0114125,0.0128172,0.0447009,0,0.0163607,0.0597349,0.0215764,0,0,0.0219177,0,0,0.0407132,0.0475477,0.014141,0.00868545,0.0192088,0.032766,0.0201285,0.0635699,0.0877376,0.0669826,0.0333321,0.0670819,0.0512772,0.0509284,0.069899,0.00529294,0.0125331,0.00847072,0.0130481,0.0284988,0.0167069,0,0,0
17,0.0475594,0.0521901,0.0283738,0,0.0299007,0.0524078,0,0,0.0162032,0,0,0.0521141,0.0338192,0.0631715,0.0149295,0.0178348,0.0359502,0.0316512,0.0284628,0.0487829,0.0689181,0.0522616,0.0585487,0.0559247,0.0599564,0.0598207,0.0708444,0.042797,0.0113962,0.0128815,0.0417616,0,0.0179025,0.0604202,0.0215609,0,0,0.0217952,0,0,0.0406547,0.0485024,0.0143569,0.00798734,0.0222996,0.0326682,0.0201141,0.0637215,0.0870995,0.0659563,0.0324628,0.0664385,0.0507506,0.0509429,0.0700026,0.00605547,0.012576,0.00881083,0.0125941,0.0284344,0.0166926,0,0,0
18,0.047561,0.0521439,0.0276379,0,0.028301,0.0527856,0,0,0.0164563,0,0,0.0517126,0.0333101,0.0613219,0.0158425,0.0249877,0.036069,0.0312683,0.0277773,0.0536207,0.0711318,0.0518959,0.0598946,0.0566946,0.0603741,0.0602494,0.0641173,0.042918,0.011684,0.0128459,0.037836,0,0.0194047,0.0607245,0.0217476,0,0,0.0213934,0,0,0.0407974,0.0502512,0.0142606,0.00638342,0,0.0336588,0.0205928,0.0658048,0.08591,0.062455,0.0318437,0.0649022,0.0498778,0.0510608,0.0700881,0.00937129,0.0127332,0.00903936,0.0124624,0.0283276,0.0164489,0,0,0
19,0.04744,0.0523107,0.0278922,0,0.0269454,0.0518646,0,0,0.0161766,0,0,0.0519991,0.0329227,0.0604608,0.015329,0.0251638,0.0362129,0.0317863,0.0280763,0.0548842,0.0715489,0.0518244,0.0608248,0.0577464,0.0609733,0.060691,0.0638084,0.0427167,0.0114719,0.0129498,0.0421308,0,0.0176794,0.0609701,0.0212962,0,0,0.0216298,0,0,0.0408626,0.0489727,0.0145805,0.00794962,0.0230378,0.0331011,0.0201011,0.0633173,0.0871915,0.0662896,0.0321455,0.0659477,0.050346,0.0506432,0.0697089,0.00625749,0.0125733,0.00934661,0.0123027,0.0281791,0.0169211,0,0,0
20,0.0474924,0.0524668,0.0276699,0,0.0259326,0.0517876,0,0,0.0161947,0,0,0.0519404,0.0322141,0.0593807,0.0145779,0.0256155,0.0360932,0.0316867,0.0284374,0.0565209,0.0722123,0.0519333,0.0615904,0.0586797,0.0614427,0.0610244,0.0625492,0.0427885,0.0114482,0.0129808,0.0460859,0,0.0157442,0.0607091,0.0212065,0,0,0.0217275,0,0,0.040563,0.0484536,0.0148573,0.00933894,0.019696,0.0329616,0.0199656,0.0627105,0.0878685,0.0678472,0.0332155,0.0664273,0.0506913,0.0504405,0.0695086,0.00694539,0.012895,0.00925603,0.0119382,0.0281113,0.0169872,0,0,0
21,0.0474808,0.0523198,0.0274643,0,0.0247375,0.0516808,0,0,0.0163481,0,0,0.0518439,0.0325489,0.057743,0.014534,0.0255698,0.0362704,0.0318451,0.0287479,0.0575027,0.0724478,0.0522118,0.0622939,0.0597485,0.0617645,0.0610575,0.0599803,0.0428483,0.0113682,0.0130737,0.0442538,0,0.0168479,0.061139,0.02107,0,0,0.0210612,0,0,0.0405477,0.0493829,0.0146867,0.00922783,0.0221656,0.0328105,0.0196273,0.0629521,0.0873737,0.0672386,0.0325357,0.0659192,0.0502758,0.050411,0.0694871,0.00657369,0.0130849,0.00877619,0.0123501,0.0280478,0.0172139,0,0,0
22,0.0474122,0.0523375,0.0274736,0,0.0238477,0.0518716,0,0,0.0163816,0,0,0.0517207,0.0325713,0.0561171,0.0145196,0.0252013,0.0362648,0.0317696,0.0291109,0.0585012,0.0726898,0.0524299,0.0628116,0.0606213,0.0620422,0.0609803,0.0570499,0.0429339,0.0113477,0.0130883,0.0438424,0,0.0171792,0.0610825,0.0210212,0,0,0.0208249,0,0,0.0403865,0.0500609,0.0147061,0.00947126,0.0231651,0.0327144,0.0195605,0.0628845,0.0870926,0.0670354,0.0323138,0.0656905,0.0500901,0.0503952,0.0694849,0.00673616,0.0132857,0.00859952,0.0122182,0.0280592,0.017464,0,0,0
23,0.0473837,0.0523961,0.0278373,0,0.0226583,0.0521318,0,0,0.0163756,0,0,0.0516429,0.0325654,0.0546129,0.0143837,0.0245426,0.0361923,0.0316539,0.0294965,0.0592734,0.0728551,0.0527142,0.0632923,0.061422,0.0623026,0.0608588,0.0535169,0.0430461,0.0114555,0.0129815,0.0435943,0,0.0174249,0.0609345,0.0209812,0,0,0.0205755,0,0,0.0403303,0.0507999,0.0147543,0.00981767,0.0240018,0.0326016,0.0194426,0.0627406,0.086809,0.0668045,0.0321468,0.0654981,0.0499204,0.050383,0.0695059,0.00691757,0.0134798,0.00856125,0.0121643,0.0280439,0.0176191,0,0,0
24,0.0474367,0.0523871,0.0283732,0,0.0193545,0.0527716,0,0,0.0170959,0,0,0.0508001,0.0320274,0.053439,0.0144982,0.0205211,0.0350322,0.0312231,0.0287943,0.0577091,0.0712996,0.052676,0.0640335,0.0627933,0.0631113,0.061347,0.0555837,0.0435757,0.0120896,0.0127246,0.0484184,0,0.0195193,0.0604218,0.0217332,0,0,0.0196017,0,0,0.0408567,0.0512463,0.014522,0.0110753,0.0259536,0.033265,0.0198329,0.063763,0.0867354,0.0653333,0.0320376,0.0645961,0.0496777,0.0500786,0.0689587,0.0106631,0.0135638,0.00831578,0.0122705,0.0280285,0.0169009,0,0,0
25,0.0474982,0.052541,0.0289092,0,0.0187686,0.0529888,0,0,0.0169981,0,0,0.0507558,0.0320595,0.0518837,0.0140746,0.0196605,0.0350082,0.0312019,0.0292145,0.0587095,0.0715779,0.0531187,0.0645687,0.0635767,0.0635461,0.0616122,0.0497613,0.0436943,0.0120758,0.0126855,0.0484853,0,0.019734,0.0602946,0.0216902,0,0,0.0195404,0,0,0.040773,0.0519782,0.0146634,0.0114732,0.0269288,0.0331129,0.0197159,0.0635045,0.0864441,0.0652776,0.0319355,0.0644969,0.0495028,0.0500705,0.0687927,0.010903,0.0136752,0.00827055,0.0122052,0.0279211,0.0170539,0,0,0
26,0.0475935,0.052607,0.0302928,0,0.0182503,0.0532992,0,0,0.016887,0,0,0.0507073,0.0320962,0.050291,0.0135831,0.0184901,0.0349419,0.0311092,0.0297901,0.0595573,0.0718025,0.0536315,0.0651141,0.0643201,0.0639785,0.0619198,0.0435713,0.0438175,0.0120654,0.0126606,0.0488984,0,0.0198939,0.0601123,0.0217002,0,0,0.0195424,0,0,0.0406538,0.0526621,0.014803,0.0119002,0.027574,0.0329684,0.0196451,0.0633948,0.0861659,0.0653289,0.0319691,0.0644068,0.0493606,0.0500602,0.0686889,0.0113817,0.0136876,0.00826659,0.0120099,0.0278055,0.0172018,0,0,0
27,0.0476911,0.0526164,0.0325579,0,0.0177688,0.0536665,0,0,0.0167392,0,0,0.0506252,0.0322027,0.0487018,0.0129711,0.0170642,0.0348545,0.0309596,0.0304069,0.0602319,0.0718998,0.0541845,0.0656587,0.0650513,0.0643833,0.0622828,0.0373025,0.0439827,0.0121183,0.0125967,0.0495781,0,0.0199595,0.0597897,0.0217679,0,0,0.0196318,0,0,0.0405005,0.0531948,0.0149063,0.0122656,0.0278344,0.0327925,0.0196151,0.06325,0.0859425,0.0654136,0.0321615,0.064353,0.0492668,0.050049,0.0686662,0.0120583,0.0136982,0.0081871,0.0118661,0.0277027,0.0172982,0,0,0
28,0.048341,0.0527036,0.0285958,0,0.015919,0.0546766,0,0,0.016403,0,0,0.0503792,0.0316615,0.0443037,0.0105757,0.0139288,0.0351128,0.0308223,0.0324223,0.0558248,0.0712004,0.0565245,0.0673851,0.0667874,0.0665245,0.0637807,0.0431197,0.0444518,0.0121813,0.0124032,0.0506029,0,0.0202317,0.0596212,0.0222429,0,0,0.0194947,0,0,0.0398656,0.0544563,0.015237,0.0137756,0.0281183,0.0316751,0.019035,0.0632364,0.0859014,0.0657111,0.0330917,0.0640743,0.0490306,0.0497781,0.0685167,0.0131128,0.0144079,0.00818181,0.0109673,0.0277733,0.0170431,0,0,0
29,0.0484586,0.0526643,0.0307673,0,0.0154494,0.0549033,0,0,0.0163354,0,0,0.0502467,0.0316604,0.0424465,0.0102642,0.0139479,0.0349868,0.0304822,0.0331296,0.0560008,0.0713939,0.0571647,0.0679499,0.0674976,0.0669243,0.0641112,0.0368698,0.0446745,0.0121354,0.0123317,0.0509522,0,0.0204092,0.0594565,0.0222044,0,0,0.0192838,0,0,0.0399137,0.0550312,0.0152551,0.0144364,0.0282636,0.0315008,0.0189636,0.0629601,0.085813,0.0658844,0.0335051,0.0638132,0.0488607,0.0495702,0.0685621,0.0137711,0.0143394,0.00827368,0.0109687,0.0276325,0.0171705,0,0,0
30,0.0479876,0.0526395,0.0412451,0,0.0162009,0.0549767,0,0,0.0163369,0,0,0.0502767,0.032232,0.0431672,0.0105697,0.0124093,0.0345009,0.0303344,0.0325826,0.0604371,0.0721949,0.0563043,0.0676807,0.0676943,0.065967,0.0636935,0.0199503,0.0446312,0.0121381,0.012418,0.0513648,0,0.0203532,0.0587716,0.021942,0,0,0.0197227,0,0,0.0401751,0.0552511,0.0151075,0.0141517,0.0281252,0.0319166,0.0194201,0.0625019,0.0855096,0.0659547,0.0336307,0.0638165,0.0488883,0.0496219,0.06872,0.0144232,0.0137648,0.00824658,0.0112784,0.0274369,0.0174074,0,0,0
31,0.0485137,0.0528009,0.0346506,0,0.0148697,0.0559389,0,0,0.0159659,0,0,0.0499629,0.0312121,0.038856,0.0090212,0.0152851,0.0346903,0.030223,0.0346039,0.0556504,0.0717412,0.0584849,0.0692051,0.0686833,0.0677193,0.0648994,0.0278018,0.0451876,0.0122277,0.0121259,0.0524503,0,0.0203897,0.0586716,0.0223289,0,0,0.0194355,0,0,0.0397179,0.0563588,0.0153702,0.0157204,0.0278165,0.0310329,0.018932,0.0625553,0.0855465,0.0663931,0.034711,0.0636856,0.0487102,0.0493853,0.0686071,0.015549,0.014494,0.00824645,0.0105718,0.0275655,0.0170999,0,0,0
32,0.0484863,0.052847,0.0364128,0,0.0147657,0.0564526,0,0,0.0158154,0,0,0.0498241,0.0309329,0.0372488,0.00839813,0.0166439,0.0345343,0.03009,0.0351811,0.055215,0.0718537,0.0590552,0.0697694,0.0690356,0.0679867,0.0652037,0.0243401,0.0454431,0.012299,0.0119952,0.0531052,0,0.020287,0.0582873,0.0223683,0,0,0.0193306,0,0,0.0397029,0.0569037,0.0154179,0.0164045,0.0273444,0.0307774,0.0189292,0.0623263,0.0853945,0.0666256,0.0353466,0.0636814,0.0487206,0.0492743,0.068511,0.0163745,0.0145968,0.00820215,0.0105553,0.0275915,0.01706,0,0,0
33,0.0484372,0.0529175,0.037518,0,0.0149681,0.0569516,0,0,0.0156566,0,0,0.0496917,0.0305837,0.0358776,0.00785708,0.0184269,0.0343904,0.0299234,0.0357286,0.0546304,0.0719929,0.0595253,0.0702673,0.0692948,0.0682505,0.0654102,0.0218008,0.0457321,0.0123073,0.0119011,0.0539792,0,0.0200549,0.0579074,0.0223446,0,0,0.0191502,0,0,0.0396743,0.0573642,0.0154645,0.0171735,0.026494,0.030575,0.0189594,0.0621361,0.0853094,0.0668736,0.0361042,0.0637551,0.0487636,0.0491413,0.0682953,0.0174291,0.0147089,0.00819916,0.0104981,0.0276378,0.0170398,0,0,0
34,0.0483978,0.0530308,0.0379638,0,0.015426,0.0574581,0,0,0.015531,0,0,0.0495696,0.030233,0.0348088,0.00745356,0.0203982,0.0342832,0.0297909,0.0362506,0.053928,0.0721173,0.0598668,0.0706501,0.0694743,0.0684164,0.065569,0.0202706,0.0459698,0.0122856,0.0118126,0.055095,0,0.0195561,0.0574983,0.0222574,0,0,0.0189749,0,0,0.0396549,0.0577515,0.0155141,0.0180009,0.0254999,0.0303979,0.0189248,0.0619662,0.0852949,0.0671441,0.0369127,0.0638823,0.0488045,0.0489658,0.0680158,0.018766,0.0148252,0.00823952,0.0104282,0.0276843,0.0170558,0,0,0
35,0.0483336,0.0531361,0.037911,0,0.0159674,0.0578935,0,0,0.0154247,0,0,0.0495008,0.0299698,0.0339601,0.00719545,0.0225686,0.0342173,0.0297581,0.0364934,0.0532542,0.0721952,0.0600659,0.0709474,0.0694838,0.0684493,0.0657059,0.0196114,0.0461266,0.0122853,0.0117353,0.0564268,0,0.0189021,0.0570766,0.0221639,0,0,0.0188323,0,0,0.0396602,0.058056,0.0156564,0.0188241,0.0243484,0.0302873,0.0188749,0.0618162,0.0853582,0.067497,0.0375433,0.0639219,0.0488243,0.0487098,0.0677058,0.0203487,0.0149235,0.00830511,0.0103534,0.0276981,0.0171204,0,0,0
36,0.0482275,0.0531999,0.037616,0,0.0164521,0.0582237,0,0,0.015325,0,0,0.0495147,0.0299207,0.0332845,0.00714371,0.0248708,0.034187,0.029859,0.0364301,0.0526298,0.0722314,0.0600984,0.0711596,0.0693704,0.0684734,0.0658236,0.0195519,0.046179,0.0123427,0.0117149,0.057995,0,0.0180935,0.0566787,0.0220681,0,0,0.0187062,0,0,0.0396833,0.0583046,0.0160093,0.0196262,0.0231351,0.0302147,0.0188321,0.0616766,0.0854745,0.067924,0.0379994,0.0638725,0.0487542,0.0483894,0.0673505,0.0221296,0.0149928,0.00836685,0.0102975,0.0276884,0.0172145,0,0,0
37,0.0481172,0.0532321,0.0359614,0,0.0170626,0.0584547,0,0,0.0153085,0,0,0.0496238,0.0297865,0.0328962,0.00756702,0.0279076,0.0340637,0.0299765,0.0364307,0.0519917,0.0724357,0.0600388,0.0711279,0.0688451,0.0684595,0.065862,0.0212398,0.0461137,0.0124851,0.0117726,0.0620417,0,0.0165263,0.056276,0.0218862,0,0,0.0186253,0,0,0.0397313,0.058346,0.0171236,0.021046,0.0206701,0.0302784,0.0188268,0.0613505,0.0859707,0.0687356,0.03872,0.0638258,0.048805,0.0478464,0.0666501,0.0264797,0.0149476,0.00841048,0.010286,0.0276294,0.0173655,0,0,0
38,0.0480441,0.0533088,0.0364805,0,0.0171342,0.0586025,0,0,0.0152913,0,0,0.0497107,0.0298233,0.0327217,0.00762229,0.0282498,0.0340498,0.0300698,0.0365372,0.0518243,0.0724133,0.0599578,0.0712824,0.0688166,0.0686505,0.066069,0.0205695,0.0460036,0.0125569,0.0118793,0.0622279,0,0.0158499,0.0560186,0.0217493,0,0,0.0185659,0,0,0.0397492,0.0586467,0.0175901,0.0214981,0.0204023,0.0301845,0.0187891,0.061364,0.0860247,0.0686764,0.0386915,0.0636173,0.0485113,0.0475293,0.0662596,0.0269567,0.0149253,0.00847586,0.0102164,0.0275742,0.017506,0,0,0
