Timestep,C7,CLAV,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x61,x62,x63
9,0.0470665,0.0533629,0.0279955,0,0.0273625,0.0599061,0,0,0.0181497,0,0,0.0526851,0.032678,0.0548684,0.0163633,0.0073091,0.0270192,0.0364289,0.0280753,0.0383898,0.0648849,0.0528917,0.0498489,0.0482329,0.0496036,0.0473344,0.0527675,0.0418145,0.0120828,0.0148408,0.0488817,0,0.0169179,0.052632,0.0208486,0,0,0.0192968,0,0,0.0407206,0.0485839,0.0152701,0.0127158,0.0141302,0.037435,0.0177865,0.0664666,0.0882601,0.0640563,0.0392662,0.0685551,0.0530726,0.0506376,0.0696528,0.00628971,0.0139983,0.00857633,0.0108381,0.0272114,0.0231479,0,0,0
10,0.0469963,0.0532068,0.0277505,0,0.0275369,0.0593884,0,0,0.0180299,0,0,0.0526459,0.0326223,0.0555979,0.0163674,0.00696103,0.0275383,0.0361868,0.0278521,0.0385341,0.0645324,0.0525077,0.0497523,0.048135,0.0496181,0.0473473,0.0541147,0.041898,0.0121036,0.0147157,0.049425,0,0.0174202,0.0532024,0.0209118,0,0,0.0193412,0,0,0.040666,0.0484827,0.0150654,0.0122958,0.0142866,0.0371006,0.0177399,0.0663473,0.0881152,0.0642569,0.0389051,0.0683902,0.0529238,0.0507608,0.0697906,0.00681246,0.0140066,0.00852689,0.0107541,0.0272986,0.0230367,0,0,0
11,0.0469298,0.053232,0.0275825,0,0.027779,0.058932,0,0,0.0178445,0,0,0.052459,0.0325884,0.0562946,0.0163925,0.00668431,0.028206,0.0361152,0.0276249,0.0386825,0.0642095,0.0521505,0.0497731,0.0481874,0.0498301,0.0476194,0.055596,0.0420327,0.0120655,0.0145418,0.049762,0,0.0178888,0.0536399,0.0210234,0,0,0.0193716,0,0,0.0405943,0.0484461,0.0147718,0.0121391,0.0148241,0.0367142,0.0177092,0.0661979,0.0879797,0.0644743,0.0384836,0.0682044,0.0528008,0.0508707,0.0698594,0.00726385,0.0140561,0.00850128,0.0106263,0.0273662,0.0229147,0,0,0
12,0.0468107,0.0531857,0.027664,0,0.028109,0.0584879,0,0,0.0176636,0,0,0.0523235,0.0324238,0.0569525,0.0163271,0.00647581,0.0288263,0.0359889,0.0274676,0.0387952,0.0639288,0.0517516,0.0499365,0.048458,0.0502833,0.0481848,0.0570266,0.0422022,0.0120737,0.0143638,0.0498845,0,0.0182198,0.0541326,0.0207911,0,0,0.0193546,0,0,0.0404733,0.0484631,0.0145815,0.0120767,0.0154474,0.0363324,0.0176706,0.066028,0.0878636,0.064744,0.0380309,0.0679676,0.0526641,0.0509399,0.0698646,0.00770471,0.0141801,0.0084684,0.0104861,0.0273984,0.0227195,0,0,0
13,0.0466468,0.0533164,0.0281461,0,0.0312859,0.0572561,0,0,0.016767,0,0,0.0529595,0.0325031,0.0584339,0.0157992,0.00863342,0.0300971,0.0364631,0.0277218,0.0403365,0.0649393,0.0517373,0.0498895,0.0478276,0.0508079,0.0490703,0.0517555,0.0421341,0.0115477,0.014398,0.0456774,0,0.0165954,0.0554213,0.0200479,0,0,0.0200358,0,0,0.0398012,0.0479882,0.0145032,0.0111216,0.0149926,0.0347861,0.0171614,0.0646705,0.0872925,0.0661024,0.0379028,0.0686958,0.0526797,0.0514189,0.0706419,0.00449895,0.0144596,0.00867169,0.0103522,0.0273781,0.0231292,0,0,0
14,0.0466715,0.0531465,0.0283403,0,0.028472,0.0576044,0,0,0.0173828,0,0,0.0520625,0.0318377,0.0586446,0.0161138,0.00661223,0.0294611,0.035607,0.0275625,0.0397269,0.0636122,0.0508745,0.0509039,0.0496218,0.0518467,0.0500443,0.0602811,0.0426531,0.0120924,0.0140707,0.0510746,0,0.018298,0.0551985,0.0206446,0,0,0.0192382,0,0,0.0401516,0.0485984,0.0142254,0.0120769,0.0161606,0.035514,0.0176444,0.0656502,0.0879006,0.0654949,0.0375362,0.0674814,0.0523581,0.0508402,0.0696663,0.00948429,0.0145398,0.00839252,0.0102282,0.0272882,0.0224543,0,0,0
15,0.0465979,0.0532438,0.0284803,0,0.0314165,0.0561433,0,0,0.0163238,0,0,0.0527291,0.0326516,0.060145,0.0158389,0.0101752,0.0307876,0.0361358,0.0279921,0.0419234,0.0648298,0.051044,0.0513802,0.0493598,0.0528795,0.0515166,0.0545649,0.0425271,0.0115028,0.0142144,0.0443887,0,0.017579,0.0569118,0.0199929,0,0,0.0196002,0,0,0.0395762,0.0482699,0.0141041,0.0106424,0.0173502,0.0338488,0.0169164,0.0645107,0.0869193,0.0661114,0.0369788,0.067933,0.0520906,0.0513895,0.0705399,0.00460114,0.0148251,0.00809991,0.0107974,0.0271395,0.0229353,0,0,0
16,0.0464839,0.0532346,0.0287003,0,0.0313791,0.0556703,0,0,0.0162209,0,0,0.0525662,0.0328207,0.0608478,0.0159447,0.0113339,0.0311308,0.0360473,0.0280281,0.0429146,0.0649886,0.0507658,0.0523762,0.0503865,0.0541293,0.0529419,0.0562792,0.0426497,0.0112925,0.014138,0.0439604,0,0.0178643,0.0575043,0.019829,0,0,0.0195151,0,0,0.0394688,0.0484246,0.0141586,0.0104674,0.0184649,0.0333738,0.0168334,0.0644629,0.0868583,0.0661862,0.0365362,0.0675973,0.0518062,0.0512886,0.0704464,0.00482708,0.0150166,0.0081539,0.0107298,0.0270262,0.0228444,0,0,0
17,0.0463491,0.0532427,0.0287326,0,0.0312203,0.0552268,0,0,0.01614,0,0,0.0524419,0.0328768,0.061453,0.0160806,0.0125436,0.0315049,0.0359985,0.0280188,0.0438496,0.0652534,0.0505725,0.0534452,0.0515107,0.0553516,0.0543649,0.0580088,0.0427751,0.0111134,0.0141784,0.0434564,0,0.0181609,0.0580406,0.0195285,0,0,0.0194046,0,0,0.0393279,0.0486046,0.0143932,0.010351,0.0196702,0.0329084,0.016694,0.0643274,0.086784,0.066146,0.0360434,0.0672706,0.051519,0.0511734,0.0703655,0.00518922,0.0152119,0.00818519,0.0106388,0.0269548,0.0227666,0,0,0
18,0.0462387,0.0532398,0.0286415,0,0.0309621,0.0547951,0,0,0.0160454,0,0,0.0524016,0.0328122,0.061864,0.0159057,0.0136766,0.0319004,0.0359844,0.027907,0.0448431,0.0656588,0.0503943,0.0546953,0.0527067,0.0566042,0.0557405,0.0596828,0.042914,0.0111729,0.0140995,0.0428362,0,0.0183968,0.0585377,0.0193228,0,0,0.01942,0,0,0.0391893,0.0488217,0.0146138,0.0103504,0.0208029,0.032523,0.0165768,0.0640851,0.0867058,0.0660159,0.0355431,0.0669372,0.0512345,0.051072,0.0702663,0.00551647,0.0154254,0.00809875,0.0106357,0.0268923,0.0226744,0,0,0
19,0.0461402,0.0531653,0.0285962,0,0.0304253,0.0543538,0,0,0.0159593,0,0,0.0523662,0.0326987,0.061825,0.0152801,0.0145867,0.0322633,0.0358974,0.0277,0.0459372,0.0660741,0.0502322,0.0561501,0.054021,0.0577867,0.0570286,0.0610463,0.0430513,0.0112576,0.0139809,0.0422276,0,0.0185692,0.0590039,0.0191916,0,0,0.0194502,0,0,0.0390794,0.0490017,0.0148125,0.0104527,0.0216025,0.0322816,0.0165357,0.0637326,0.0866496,0.0658887,0.0350442,0.0666167,0.0509756,0.0509948,0.0701174,0.00586577,0.0156149,0.00811419,0.0105608,0.0268493,0.0225678,0,0,0
20,0.0460837,0.0530357,0.0286187,0,0.0295072,0.0539707,0,0,0.0159047,0,0,0.0523281,0.0325487,0.0613534,0.0150651,0.015413,0.0325536,0.035843,0.0275108,0.0472872,0.0665714,0.0500953,0.0575713,0.055419,0.0588745,0.0582624,0.061822,0.0430774,0.0112851,0.013931,0.0415937,0,0.0186446,0.0594609,0.0191001,0,0,0.0194625,0,0,0.0390586,0.0490436,0.0150716,0.0106017,0.0222286,0.0320113,0.0165121,0.0636326,0.086679,0.0658463,0.0345269,0.0663036,0.05071,0.0508045,0.0699153,0.00622492,0.0157851,0.00828514,0.0103965,0.0268252,0.0224574,0,0,0
21,0.0458512,0.0529817,0.0290471,0,0.0278258,0.0534351,0,0,0.0160696,0,0,0.0523287,0.031711,0.0601476,0.0161471,0.0222804,0.0327302,0.0359077,0.0267871,0.0524402,0.0689225,0.0495143,0.0589599,0.0562877,0.0592363,0.0588185,0.0572642,0.0429362,0.011295,0.0140181,0.0411082,0,0.0185508,0.0599434,0.0188712,0,0,0.0194084,0,0,0.0392714,0.0489189,0.0151199,0.0106428,0.0226313,0.0322479,0.0165545,0.0634969,0.0867011,0.0659273,0.0341257,0.0659925,0.0504115,0.0506119,0.0697132,0.00653622,0.0156802,0.00845751,0.0104164,0.0266266,0.0225657,0,0,0
22,0.0457836,0.052953,0.0302267,0,0.0238112,0.0540503,0,0,0.0168551,0,0,0.05158,0.0311048,0.0592506,0.0163251,0.0191499,0.0317809,0.0354315,0.0261222,0.0514577,0.0676073,0.0490914,0.0604493,0.0585111,0.0604947,0.0597944,0.0649495,0.0432467,0.0117694,0.0138412,0.0448056,0,0.019917,0.0594729,0.0194884,0,0,0.0184667,0,0,0.0397954,0.048965,0.0152577,0.0119986,0.0236134,0.0329276,0.0168302,0.0645156,0.0870062,0.0650268,0.03426,0.0651356,0.0500571,0.0502189,0.0690535,0.00734316,0.0157045,0.00834132,0.01007,0.0266483,0.0217957,0,0,0
23,0.0457792,0.052956,0.0300911,0,0.0224378,0.0537955,0,0,0.0169055,0,0,0.051511,0.0310022,0.0580016,0.0159458,0.0199771,0.0319814,0.0357555,0.0262861,0.0528245,0.0682948,0.04944,0.061935,0.0600355,0.0617009,0.0608544,0.0635607,0.0432564,0.0117225,0.0138033,0.0438513,0,0.0200389,0.0599027,0.0193648,0,0,0.0178244,0,0,0.0398637,0.0491886,0.0155618,0.0123024,0.0244268,0.0326234,0.0165135,0.0645462,0.0868755,0.0648894,0.0339661,0.0648693,0.0498401,0.050102,0.0689296,0.00726056,0.0160005,0.0080513,0.0105258,0.026522,0.0217475,0,0,0
24,0.0457757,0.0529932,0.0298675,0,0.0211101,0.0536843,0,0,0.0168581,0,0,0.0514717,0.0308909,0.0564985,0.0154405,0.0207254,0.0320165,0.0358469,0.0265485,0.054177,0.0689696,0.0498421,0.0632184,0.0614798,0.0628318,0.0617864,0.0613154,0.0433391,0.0116839,0.0137964,0.0436482,0,0.0199733,0.0601876,0.0193372,0,0,0.0177062,0,0,0.0397327,0.0495305,0.0156532,0.012451,0.02467,0.032325,0.016393,0.0645369,0.0868766,0.0649269,0.0337969,0.0646919,0.0498499,0.04995,0.0687993,0.0074151,0.0162655,0.00805154,0.0104294,0.0263419,0.0216267,0,0,0
25,0.0457925,0.0529718,0.0295876,0,0.0198555,0.0537715,0,0,0.0168067,0,0,0.0514483,0.0307923,0.0547195,0.0147869,0.0211919,0.0320209,0.0358814,0.0269159,0.0554604,0.0696028,0.0503545,0.0643307,0.0627731,0.0637607,0.0624957,0.0578691,0.04346,0.0117158,0.0137792,0.0435477,0,0.0199627,0.0602779,0.0193181,0,0,0.0176144,0,0,0.0396395,0.0501189,0.01574,0.0129487,0.0249665,0.0321031,0.0162206,0.0644424,0.0868324,0.0649518,0.0337199,0.0645541,0.0498391,0.0498342,0.0686853,0.00760712,0.0165418,0.00807275,0.0102891,0.0263641,0.0215288,0,0,0
26,0.0457964,0.0529317,0.0294621,0,0.018735,0.0540519,0,0,0.0167552,0,0,0.0514485,0.0306576,0.0528297,0.0140769,0.0211651,0.0319696,0.0360208,0.0273453,0.0567265,0.0701004,0.0509383,0.0652566,0.0639025,0.0644482,0.0629591,0.0532449,0.043538,0.0117162,0.0138239,0.0436459,0,0.0199766,0.0601413,0.0192681,0,0,0.0175184,0,0,0.0394758,0.050655,0.0157978,0.013652,0.0253115,0.0319535,0.0159993,0.0643334,0.0867562,0.064987,0.0337065,0.0644313,0.0497901,0.0497475,0.0685967,0.00777944,0.0168453,0.00808239,0.0100696,0.0262244,0.0214653,0,0,0
27,0.0458241,0.0528675,0.0299308,0,0.0177578,0.0544247,0,0,0.0167026,0,0,0.0514564,0.0305228,0.0510542,0.0133241,0.0205584,0.0317445,0.0361325,0.0278127,0.0578118,0.0704723,0.0515701,0.0659918,0.064913,0.0649619,0.0632544,0.0475513,0.0436027,0.0117387,0.0138378,0.0438339,0,0.0200741,0.0599776,0.0192198,0,0,0.0174377,0,0,0.0392889,0.0511122,0.0157618,0.0138437,0.0253493,0.0318158,0.0158284,0.0643628,0.0866742,0.0649881,0.0337572,0.0643457,0.0497471,0.049704,0.068569,0.0077969,0.0171021,0.00811665,0.00980461,0.026144,0.0213969,0,0,0
28,0.0458556,0.0528492,0.0315433,0,0.017006,0.0549496,0,0,0.0166304,0,0,0.0514459,0.0304459,0.0492899,0.012552,0.01939,0.0314841,0.0361624,0.0282551,0.0586859,0.0706788,0.0522005,0.0665786,0.0657886,0.0653265,0.0634319,0.0410983,0.0437174,0.0118992,0.013775,0.0440334,0,0.0201788,0.059578,0.0192342,0,0,0.0173812,0,0,0.0391516,0.0516086,0.0157449,0.0141592,0.0252534,0.0317271,0.015719,0.0643198,0.0865757,0.0650089,0.03402,0.0642912,0.0496981,0.049653,0.0685855,0.007841,0.0173609,0.00819365,0.00953473,0.0261426,0.0213509,0,0,0
29,0.0458964,0.052904,0.0343841,0,0.0165443,0.0555898,0,0,0.0164585,0,0,0.0514564,0.0304193,0.047494,0.0117509,0.0177868,0.0312203,0.0361589,0.0287593,0.0593338,0.070722,0.0528042,0.06711,0.0665754,0.0656734,0.0636178,0.0340577,0.0438624,0.0121307,0.0137164,0.044388,0,0.020227,0.0589743,0.0193141,0,0,0.0173658,0,0,0.0389986,0.052182,0.0157321,0.0146291,0.0251228,0.0316761,0.0156349,0.064206,0.0864364,0.065111,0.034239,0.0642771,0.0496973,0.0496223,0.0685287,0.00795526,0.0176542,0.0081785,0.00939055,0.0261413,0.0213082,0,0,0
30,0.0459793,0.0529418,0.0379952,0,0.0160593,0.0563088,0,0,0.0164002,0,0,0.051411,0.0302478,0.0454221,0.0106754,0.0158297,0.0309098,0.0362971,0.029379,0.0596886,0.070681,0.0535783,0.0676533,0.0673247,0.0660699,0.0639001,0.0265784,0.0439649,0.0120518,0.0137234,0.0449101,0,0.0202816,0.0584158,0.0194548,0,0,0.0173982,0,0,0.0387603,0.0530611,0.0157974,0.0154612,0.025142,0.0316791,0.0155348,0.0640571,0.0862204,0.0652339,0.0346533,0.0642595,0.0497278,0.0496346,0.0683727,0.00811888,0.0179587,0.00826166,0.00903518,0.0261789,0.0212938,0,0,0
31,0.0461019,0.052975,0.0425707,0,0.0157906,0.0570649,0,0,0.0162572,0,0,0.0513285,0.0302187,0.0436669,0.00963018,0.013711,0.0306102,0.036274,0.0299417,0.0596971,0.0704647,0.0541849,0.0682611,0.0681475,0.0665004,0.0643216,0.0192892,0.0441258,0.0120676,0.0137051,0.0453956,0,0.0202844,0.0577905,0.0196402,0,0,0.0173682,0,0,0.0385587,0.0537061,0.0158589,0.0160574,0.0250783,0.0316544,0.0154227,0.063839,0.0860126,0.0653288,0.0351802,0.064277,0.049742,0.0496764,0.0683303,0.00824395,0.018259,0.00822208,0.00886058,0.0262067,0.0212739,0,0,0
32,0.0462361,0.0529997,0.0471001,0,0.0157375,0.0578685,0,0,0.0161122,0,0,0.0512329,0.0300213,0.0417697,0.00836814,0.0114949,0.0303391,0.0361284,0.0305527,0.0593679,0.0702998,0.0548739,0.0690207,0.0690745,0.0671163,0.0649626,0.0129681,0.0443342,0.0121226,0.0136259,0.0462255,0,0.0202808,0.0572383,0.0196877,0,0,0.0172616,0,0,0.0384327,0.0546196,0.0159298,0.0167931,0.0249212,0.0314317,0.0153217,0.0633492,0.0858555,0.0655401,0.0359409,0.0642075,0.0497931,0.0496631,0.0682974,0.00860495,0.018621,0.00824863,0.0086957,0.026226,0.0212539,0,0,0
33,0.0467999,0.0531611,0.0398373,0,0.0145043,0.0592421,0,0,0.0157186,0,0,0.0509974,0.028554,0.0367962,0.00548079,0.0164066,0.0302842,0.0360874,0.0328089,0.0535917,0.0698383,0.0572002,0.0706316,0.0700256,0.0692367,0.0664224,0.0201787,0.0448253,0.0122513,0.0133744,0.0484346,0,0.0202519,0.0569538,0.0203011,0,0,0.0169823,0,0,0.0378924,0.0567132,0.0161799,0.0190186,0.0241753,0.0307171,0.0151066,0.0630998,0.0860737,0.0662755,0.037615,0.0639073,0.0496505,0.0492618,0.0679434,0.0100157,0.0196562,0.0083776,0.0081518,0.0264937,0.0209904,0,0,0
34,0.0468354,0.0532255,0.0424767,0,0.0143722,0.0598284,0,0,0.0154921,0,0,0.0509165,0.0282041,0.0352187,0.00473545,0.0188346,0.0299655,0.0359688,0.0334336,0.0526546,0.0699042,0.0576573,0.0713301,0.0704571,0.069716,0.0668954,0.0162384,0.0450737,0.0124591,0.0132262,0.0495408,0,0.0201775,0.056416,0.0204993,0,0,0.0167699,0,0,0.0378177,0.057482,0.0162433,0.020021,0.0234714,0.0306022,0.0151268,0.0627953,0.0858982,0.0665871,0.0384885,0.0638724,0.0496112,0.0489966,0.067793,0.0108423,0.0198935,0.00837203,0.00813358,0.0265203,0.0209358,0,0,0
35,0.0468632,0.0532928,0.0436904,0,0.0143892,0.0603351,0,0,0.0152838,0,0,0.0508266,0.0278832,0.0336002,0.00419199,0.0217601,0.0297376,0.0358647,0.0340216,0.051556,0.0700641,0.0579842,0.0718821,0.0706103,0.0701304,0.0671827,0.0139629,0.0453229,0.012481,0.0131478,0.0505818,0,0.0199342,0.0559236,0.0204779,0,0,0.0166359,0,0,0.0378187,0.0580102,0.0163486,0.0209477,0.0227072,0.0305586,0.015181,0.0626405,0.0857264,0.0669226,0.0392875,0.0638443,0.04956,0.0487613,0.0675477,0.0117208,0.0201046,0.00839639,0.00815134,0.0265388,0.0208956,0,0,0
36,0.046841,0.0533196,0.0431616,0,0.014624,0.0607253,0,0,0.0150887,0,0,0.0507686,0.0276157,0.03215,0.00396019,0.0250125,0.0295366,0.0357669,0.0345529,0.0503611,0.0703241,0.0581605,0.0722095,0.070415,0.0702516,0.0672709,0.013541,0.0455303,0.0124589,0.0131097,0.0516608,0,0.0194974,0.0555319,0.0204047,0,0,0.0165027,0,0,0.0378656,0.0584745,0.016459,0.0218958,0.0219813,0.0305689,0.0152098,0.0626115,0.0857285,0.0672711,0.0400143,0.0637653,0.0495645,0.0485299,0.0672638,0.0126563,0.0202562,0.00836803,0.00831373,0.0265276,0.0208752,0,0,0
37,0.0467811,0.0533347,0.0421054,0,0.0150252,0.0609771,0,0,0.014928,0,0,0.0507422,0.0274766,0.0311169,0.00386722,0.0277511,0.0293811,0.035655,0.0348815,0.049446,0.0704787,0.0581737,0.0723491,0.0701621,0.0701641,0.0672809,0.0139552,0.0457185,0.0124707,0.0131089,0.0523484,0,0.019002,0.0552256,0.0203501,0,0,0.0163623,0,0,0.0378943,0.0588408,0.0165586,0.0227254,0.021341,0.030557,0.0152223,0.0625469,0.0858708,0.067458,0.0404694,0.0636626,0.0495607,0.0482951,0.0669495,0.0132484,0.020351,0.00831218,0.00847927,0.0264775,0.0208756,0,0,0
38,0.0466985,0.0533829,0.0418107,0,0.0153091,0.0611157,0,0,0.0147331,0,0,0.0507154,0.0273851,0.0305226,0.00368949,0.0287032,0.0292986,0.035647,0.0350604,0.048928,0.0705226,0.0581273,0.0724075,0.0700311,0.0700479,0.0673314,0.0139155,0.0458381,0.0126078,0.0131023,0.0521795,0,0.0186126,0.0550107,0.020351,0,0,0.016299,0,0,0.0378618,0.0590364,0.016643,0.0232818,0.0209358,0.0304136,0.0152734,0.0625594,0.0858965,0.0674111,0.0405621,0.0635623,0.049527,0.0481191,0.0667049,0.0131631,0.0203873,0.00829969,0.00846147,0.0264194,0.02084,0,0,0
