Timestep,C7,CLAV,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x61,x62,x63
122,0.0473296,0.0525959,0.0275008,0,0.0249693,0.0628658,0,0,0.0184201,0,0,0.0522964,0.0345033,0.0539159,0.0156108,0.0109781,0.0272982,0.035774,0.0263669,0.0433657,0.0686042,0.0539782,0.051294,0.0492562,0.0491574,0.0468406,0.0708072,0.0410798,0.012504,0.0140527,0.029842,0,0.0131055,0.0482939,0.0227718,0,0,0.0199574,0,0,0.04163,0.0494072,0.0185061,0.0154137,0.0178448,0.0390097,0.0199849,0.0686556,0.0898231,0.0636559,0.0378282,0.0684323,0.0531209,0.0498557,0.06827,0.0231487,0.0133424,0.00837234,0.0137636,0.0288894,0.0194841,0,0,0
123,0.047237,0.0527104,0.0287706,0,0.0253331,0.0632459,0,0,0.0180993,0,0,0.0520106,0.0354854,0.055498,0.0146426,0.00623239,0.0274162,0.0357067,0.0275584,0.0392848,0.0668805,0.0544603,0.0514633,0.0499135,0.0497754,0.0474533,0.0768146,0.0416801,0.0124706,0.013761,0.0302621,0,0.0130086,0.0480454,0.0229623,0,0,0.0198852,0,0,0.0412825,0.0501932,0.0190757,0.0156949,0.0178215,0.0386972,0.0198486,0.0683934,0.089333,0.0630398,0.0388812,0.0684924,0.0529898,0.0496876,0.0681922,0.0228406,0.0138975,0.00855294,0.0127771,0.029126,0.0191125,0,0,0
124,0.0472884,0.0525377,0.0235673,0,0.0316562,0.0619752,0,0,0.0171493,0,0,0.0524526,0.0364968,0.058803,0.0145004,0.00960926,0.028295,0.0364293,0.0285815,0.0400994,0.0683211,0.0557381,0.050575,0.0482199,0.0500756,0.0482822,0.0660913,0.0419147,0.0117253,0.0139881,0.030345,0,0.0136303,0.0494018,0.0222402,0,0,0.0191645,0,0,0.0411544,0.0490162,0.0191685,0.014648,0.0180949,0.0375917,0.018889,0.0682534,0.0890921,0.0622578,0.0388003,0.0687095,0.0533021,0.0499741,0.0684051,0.0222985,0.01413,0.00914938,0.0134606,0.0288963,0.0197332,0,0,0
125,0.0471056,0.0526647,0.0233971,0,0.0317503,0.0618152,0,0,0.0171375,0,0,0.0524519,0.0363871,0.0595167,0.0144718,0.00979506,0.0283114,0.03653,0.0286864,0.0397312,0.0682207,0.0557498,0.0505995,0.0480291,0.050545,0.0489543,0.066505,0.0419767,0.0116171,0.0140693,0.0306028,0,0.0138509,0.0495841,0.0221431,0,0,0.0191312,0,0,0.0410479,0.04882,0.0193264,0.0145657,0.0179842,0.0374099,0.0187885,0.0682522,0.0890603,0.0620188,0.0389587,0.0686588,0.0533559,0.0499912,0.0684532,0.0218127,0.0142956,0.00910383,0.0131053,0.0289026,0.0197457,0,0,0
126,0.0470251,0.0527715,0.0233361,0,0.0317221,0.0615386,0,0,0.0172168,0,0,0.0524827,0.0362736,0.0600413,0.0145055,0.0101198,0.028332,0.0365798,0.0287176,0.0394712,0.0680373,0.0556931,0.0506709,0.0479401,0.0511034,0.0497348,0.066772,0.0419142,0.0115324,0.0140621,0.0309327,0,0.0141986,0.049855,0.0220244,0,0,0.0191402,0,0,0.0409084,0.048296,0.0191219,0.0144229,0.0176095,0.0373353,0.0186831,0.0681708,0.0891015,0.0620623,0.0387983,0.0685633,0.053466,0.0500701,0.0685198,0.0210968,0.0144054,0.00912203,0.0128023,0.0287652,0.0197664,0,0,0
127,0.0469755,0.0529565,0.0233645,0,0.0317044,0.0610868,0,0,0.0173517,0,0,0.0525587,0.0361705,0.0604712,0.0146221,0.0106414,0.0283886,0.0367075,0.0287779,0.0393551,0.0679093,0.0556089,0.0507829,0.0479155,0.0515968,0.0504413,0.0672409,0.04177,0.0114877,0.0140592,0.031436,0,0.0145442,0.0502709,0.0219585,0,0,0.0192116,0,0,0.0408983,0.0478353,0.0187722,0.0142351,0.0171138,0.0373158,0.0185648,0.0680028,0.0891135,0.0622859,0.0384427,0.0684042,0.0534774,0.0501709,0.0685896,0.0201776,0.0144368,0.00914548,0.012524,0.028517,0.0197281,0,0,0
128,0.0469793,0.0530063,0.0234869,0,0.0318488,0.0605695,0,0,0.0175639,0,0,0.0526723,0.0360669,0.0608621,0.0147952,0.0111524,0.0285344,0.0369499,0.0289855,0.0392566,0.0678139,0.0555358,0.0508323,0.0479115,0.0519841,0.0509572,0.0678964,0.0415459,0.0114134,0.0142931,0.0319071,0,0.014916,0.0507478,0.0219127,0,0,0.0194297,0,0,0.0408935,0.0475173,0.0183042,0.0138591,0.0165687,0.0371311,0.0185169,0.0676894,0.0890485,0.0627443,0.0382778,0.0683075,0.0534307,0.0503637,0.0687481,0.019106,0.0144251,0.00927989,0.0123696,0.0281566,0.0196752,0,0,0
129,0.0469245,0.0528258,0.02365,0,0.0320739,0.0600791,0,0,0.0178228,0,0,0.0528159,0.0357589,0.0612003,0.0150189,0.0115088,0.0286431,0.03721,0.0293058,0.0393204,0.0677614,0.0555039,0.0508474,0.0479024,0.0522214,0.0512165,0.068427,0.0412787,0.0113928,0.0145244,0.0323743,0,0.0153075,0.0512596,0.02181,0,0,0.0197163,0,0,0.0409382,0.0474634,0.0177476,0.0133107,0.0160467,0.0368883,0.0184971,0.0673856,0.0889569,0.0631888,0.0381353,0.0682784,0.0534597,0.0506218,0.0689152,0.0179952,0.0143313,0.0094722,0.0122576,0.0279161,0.0195373,0,0,0
130,0.0468605,0.0523228,0.0238396,0,0.0324211,0.059562,0,0,0.018052,0,0,0.0529806,0.0353996,0.0616742,0.0152786,0.0116862,0.0287758,0.0373785,0.0293974,0.0395221,0.0677119,0.0554652,0.0508156,0.0478127,0.052286,0.0512125,0.0688846,0.0410085,0.0115057,0.0146745,0.0329928,0,0.0157123,0.0518162,0.0217469,0,0,0.020019,0,0,0.0409712,0.0473704,0.0171782,0.0126476,0.0156002,0.036692,0.018474,0.0671877,0.0888616,0.0634715,0.0379412,0.068298,0.0535113,0.050903,0.0690999,0.0167937,0.0141377,0.00955525,0.0122634,0.0277874,0.0194133,0,0,0
131,0.0468204,0.0521641,0.0239261,0,0.0328207,0.0591992,0,0,0.0183419,0,0,0.0530827,0.0351497,0.0622148,0.0154808,0.0117777,0.0290108,0.0373337,0.0292005,0.0397931,0.0677077,0.0551857,0.050746,0.0476917,0.052124,0.0511423,0.0693039,0.0407581,0.0115621,0.0147343,0.0338309,0,0.0159834,0.0522061,0.0219962,0,0,0.0202127,0,0,0.0409814,0.047336,0.016647,0.0123942,0.0151862,0.036608,0.0185528,0.0670731,0.0886964,0.0636236,0.0378926,0.0683613,0.0534862,0.0511566,0.0693903,0.0155635,0.0139606,0.00951291,0.0122453,0.0277305,0.0194521,0,0,0
132,0.0469134,0.0521777,0.0241709,0,0.0327918,0.0585849,0,0,0.0180322,0,0,0.0533315,0.0354681,0.0623524,0.0158437,0.0117323,0.0294589,0.0372752,0.0292562,0.0398889,0.0676114,0.0548688,0.050692,0.0477146,0.0518462,0.0510606,0.0698018,0.0406407,0.0115814,0.0149445,0.0339114,0,0.0169821,0.0529898,0.0223103,0,0,0.0203985,0,0,0.0409542,0.0470267,0.0162973,0.0116984,0.0153003,0.0364034,0.0184068,0.0670874,0.0883342,0.0633695,0.0375596,0.0683283,0.0533233,0.0515263,0.0697075,0.0149422,0.013794,0.00937134,0.0124621,0.027709,0.0194302,0,0,0
133,0.0469676,0.0521946,0.024388,0,0.0328093,0.0580453,0,0,0.0180058,0,0,0.0534304,0.0354167,0.0626055,0.0159735,0.0119451,0.029911,0.037365,0.02908,0.0400901,0.0674992,0.0544411,0.0507012,0.0477852,0.0518094,0.0511724,0.0702029,0.0405707,0.0116976,0.0149953,0.0344277,0,0.0175056,0.0536166,0.0223216,0,0,0.0205604,0,0,0.0408646,0.0470094,0.0160016,0.0110245,0.015595,0.0362331,0.0184024,0.0669818,0.0881292,0.0633714,0.0373937,0.0683186,0.0530621,0.0516927,0.0699945,0.0140291,0.0136867,0.00936567,0.0125081,0.0277549,0.0193515,0,0,0
134,0.0469851,0.0522528,0.0245718,0,0.0328306,0.0575528,0,0,0.0179615,0,0,0.0535158,0.0353158,0.0629874,0.0159774,0.012253,0.0304321,0.0373933,0.0287582,0.0403338,0.0673452,0.0539302,0.0507939,0.0480178,0.0520449,0.0514942,0.0704976,0.0405717,0.0118756,0.0149256,0.0350389,0,0.0178672,0.0541976,0.0221738,0,0,0.020628,0,0,0.0408082,0.0471229,0.0158807,0.0104848,0.016092,0.0359271,0.0183606,0.0668909,0.0879227,0.0634393,0.0371602,0.0682118,0.052893,0.0517835,0.0702844,0.0130821,0.0136631,0.00928029,0.0125091,0.0278858,0.0192428,0,0,0
135,0.0470086,0.0522828,0.0247656,0,0.0329912,0.0570327,0,0,0.0178287,0,0,0.0534913,0.0351028,0.0634117,0.0159659,0.0126299,0.030981,0.0373596,0.0283862,0.0405976,0.06713,0.0533865,0.0510601,0.0483676,0.052594,0.052015,0.0706,0.0406375,0.0118811,0.0148219,0.0355611,0,0.0181785,0.0547676,0.0221191,0,0,0.0206476,0,0,0.0407406,0.0473426,0.0158865,0.010155,0.0166816,0.0356314,0.0183037,0.066724,0.0876794,0.063591,0.0367721,0.0680977,0.0527642,0.051842,0.070432,0.0122421,0.0136644,0.00925953,0.0124581,0.0279943,0.0192013,0,0,0
136,0.0469612,0.0523027,0.0250818,0,0.0329509,0.0565293,0,0,0.0176422,0,0,0.0534173,0.0347878,0.0639199,0.0159689,0.0133073,0.0315278,0.0372935,0.0280762,0.0409869,0.0669091,0.052844,0.0514233,0.048702,0.05321,0.0526035,0.0706145,0.0407409,0.0119078,0.0146707,0.035916,0,0.0184776,0.0553397,0.0220357,0,0,0.0206299,0,0,0.0406494,0.0476904,0.0160113,0.0100442,0.0173549,0.0353689,0.0182502,0.0664696,0.0875011,0.0637816,0.0365643,0.0679522,0.0526308,0.0518651,0.0704787,0.0116861,0.0137116,0.00929159,0.0123289,0.0280796,0.0191845,0,0,0
137,0.0469204,0.0523054,0.0254042,0,0.0327808,0.0560838,0,0,0.0175408,0,0,0.0533443,0.03441,0.064309,0.0159394,0.0142432,0.0320332,0.0371988,0.0277645,0.0415868,0.0667274,0.0523229,0.0517996,0.0491207,0.0537519,0.0532354,0.0706332,0.0408987,0.0119111,0.0145164,0.0361902,0,0.0187849,0.0558549,0.0219673,0,0,0.020592,0,0,0.0405407,0.0480918,0.0159846,0.00996755,0.0180835,0.0351046,0.018214,0.0661362,0.0874364,0.0639775,0.0364618,0.0677815,0.0525104,0.0518859,0.0704627,0.011357,0.0138341,0.00929607,0.0121725,0.0281273,0.0191814,0,0,0
138,0.0469127,0.0523108,0.0256811,0,0.0325978,0.055684,0,0,0.0174622,0,0,0.0532515,0.0340013,0.0645304,0.0159003,0.0151418,0.0324641,0.0371223,0.0275485,0.0422346,0.0666215,0.051875,0.0521511,0.049683,0.0542311,0.0538567,0.0706785,0.0410875,0.0119109,0.0143696,0.0364884,0,0.0190084,0.0563161,0.0219331,0,0,0.0205189,0,0,0.0404125,0.0483553,0.0159609,0.00991897,0.0187418,0.0348846,0.0182308,0.0656836,0.087435,0.0642193,0.0364415,0.0676141,0.0523791,0.0518439,0.0704198,0.0109306,0.0140288,0.00929776,0.012021,0.0281371,0.0191552,0,0,0
139,0.0468864,0.0522955,0.0258139,0,0.0326348,0.0555118,0,0,0.0174536,0,0,0.0530599,0.0333995,0.0648094,0.0158831,0.0158948,0.0327767,0.0369384,0.0273797,0.0430561,0.0666327,0.0514569,0.0527255,0.0502973,0.054793,0.0544591,0.0704552,0.0412765,0.0119275,0.0141798,0.0370729,0,0.0188484,0.0565436,0.0219999,0,0,0.0203124,0,0,0.0403203,0.0486954,0.0156893,0.00995938,0.0190517,0.0346771,0.0183781,0.0652127,0.0872878,0.0646297,0.0365989,0.0674932,0.0522182,0.0517633,0.0703652,0.0102576,0.0142909,0.00936192,0.011802,0.0281444,0.0190775,0,0,0
140,0.046922,0.052262,0.0261596,0,0.032076,0.0549062,0,0,0.016964,0,0,0.0530883,0.0335443,0.0644637,0.0161926,0.0159357,0.0333465,0.036965,0.0273828,0.0435913,0.0665306,0.0512891,0.0534343,0.0511067,0.0554097,0.0549829,0.0701532,0.041483,0.0119259,0.0142341,0.0362334,0,0.0198629,0.0573947,0.0217055,0,0,0.0200285,0,0,0.0402775,0.0489814,0.0163308,0.00947055,0.0210177,0.0341734,0.0179939,0.065298,0.0869004,0.0644349,0.0360005,0.0670399,0.0518274,0.0517229,0.0703292,0.0108754,0.0143861,0.00896062,0.0123103,0.0280754,0.0191606,0,0,0
141,0.0469451,0.052265,0.0264135,0,0.0316053,0.0546238,0,0,0.0169299,0,0,0.0529849,0.0333216,0.0642654,0.0162338,0.0158308,0.0336888,0.0368863,0.0272247,0.0444147,0.0665758,0.0510696,0.054192,0.0519469,0.0561528,0.0556686,0.0695823,0.041648,0.0119091,0.0141987,0.0361227,0,0.0201779,0.0578061,0.0215643,0,0,0.0199866,0,0,0.0401774,0.0493659,0.0163427,0.00945826,0.0220755,0.0338845,0.0180064,0.0651424,0.0868474,0.0645254,0.0356583,0.0667499,0.0515709,0.0516391,0.0703104,0.0109219,0.0145307,0.00894264,0.012207,0.0280416,0.0191707,0,0,0
142,0.0469084,0.0523388,0.0265777,0,0.0310823,0.0543899,0,0,0.0169568,0,0,0.0528866,0.0330539,0.0639018,0.0159616,0.0157817,0.0339054,0.0367323,0.0270986,0.0455135,0.0667489,0.050896,0.0551731,0.0528843,0.0569994,0.0563991,0.0688635,0.0417654,0.0119469,0.0141046,0.0359486,0,0.020365,0.0581518,0.0214631,0,0,0.0198536,0,0,0.0401267,0.0497471,0.0163581,0.00964513,0.0231885,0.0336605,0.0180252,0.0650462,0.0867139,0.0644777,0.0358287,0.0664902,0.0513421,0.0515589,0.0702369,0.0110788,0.0147092,0.00882557,0.0119975,0.0280805,0.0190678,0,0,0
143,0.0469652,0.0523007,0.0266947,0,0.030628,0.0541212,0,0,0.0168,0,0,0.0528258,0.032948,0.0628674,0.0157756,0.0155745,0.0343058,0.0368097,0.0270741,0.0465208,0.0668812,0.0508292,0.0562281,0.0538947,0.0579138,0.0571561,0.0683514,0.0419171,0.0119516,0.0141004,0.03591,0,0.0206277,0.0584982,0.0212632,0,0,0.0199224,0,0,0.0399736,0.0500404,0.0165079,0.00976878,0.0238985,0.0334419,0.0179111,0.0648665,0.086515,0.0645869,0.035768,0.0662247,0.0511128,0.051387,0.0700766,0.0110474,0.0148377,0.00887736,0.0118984,0.0279953,0.019129,0,0,0
144,0.0470531,0.0522904,0.026731,0,0.029974,0.0540481,0,0,0.0168222,0,0,0.0527556,0.0326957,0.0617534,0.0155443,0.0156343,0.0345673,0.0368072,0.027066,0.0472758,0.0671327,0.0508062,0.0573341,0.055022,0.0587636,0.0579298,0.0675623,0.0420308,0.0119101,0.014073,0.0357733,0,0.0206991,0.0586184,0.0213161,0,0,0.0199424,0,0,0.0398526,0.050386,0.0165908,0.0100608,0.0245109,0.0332574,0.0178625,0.0647137,0.0864117,0.0647555,0.0356062,0.0659525,0.0509206,0.0511896,0.0698477,0.0109987,0.0150068,0.00889911,0.0116978,0.0279565,0.0191468,0,0,0
145,0.0470161,0.0524137,0.0266027,0,0.0295444,0.0544653,0,0,0.0172679,0,0,0.0525845,0.0319667,0.0610188,0.0150872,0.016334,0.034269,0.0363893,0.0268323,0.0483475,0.0675459,0.0506954,0.0584195,0.0560802,0.0594079,0.0587013,0.0658755,0.0419475,0.0119416,0.0139526,0.0353622,0,0.0202725,0.0582998,0.0217298,0,0,0.0195616,0,0,0.0399066,0.0510467,0.0163592,0.0106972,0.0251711,0.0332728,0.0181717,0.0646974,0.0862642,0.0648834,0.0359407,0.0658219,0.0507682,0.0511204,0.0698509,0.011316,0.0152715,0.00872599,0.0112855,0.0281005,0.018776,0,0,0
146,0.0472199,0.0523232,0.0268134,0,0.0280237,0.053839,0,0,0.01686,0,0,0.0526161,0.0322597,0.0593809,0.0151243,0.016074,0.0347571,0.036735,0.0270058,0.0488856,0.067578,0.050814,0.0595522,0.0573302,0.0601435,0.0592758,0.0647254,0.0420774,0.011771,0.0140709,0.0356741,0,0.0206999,0.0589579,0.0213156,0,0,0.01998,0,0,0.0396375,0.0508847,0.0167765,0.0104251,0.0251247,0.0328301,0.0177426,0.0643544,0.0863541,0.0650797,0.0352142,0.0656664,0.0505809,0.0509165,0.0696767,0.0109483,0.0152703,0.00896401,0.0112442,0.0278845,0.0191324,0,0,0
147,0.0470573,0.0524749,0.0301026,0,0.0229733,0.0547053,0,0,0.0178212,0,0,0.0518382,0.0315372,0.057931,0.0149461,0.0117807,0.033357,0.0360537,0.026506,0.0472223,0.0658635,0.0504448,0.0611305,0.0596586,0.0610833,0.0598121,0.0720841,0.0422881,0.0121919,0.0137537,0.0383851,0,0.0210759,0.0582367,0.0220565,0,0,0.0189081,0,0,0.0402924,0.0514301,0.0164753,0.0120132,0.0260772,0.0334917,0.0183704,0.0650717,0.0863992,0.0643975,0.0359503,0.0652191,0.0504592,0.0507196,0.0693318,0.00887325,0.0152164,0.0084993,0.0106843,0.0281421,0.0180438,0,0,0
148,0.0472345,0.0523905,0.0294905,0,0.0218522,0.0545132,0,0,0.0176547,0,0,0.0519085,0.031353,0.0564549,0.0146762,0.0121508,0.033453,0.0361098,0.0265822,0.0482016,0.0662379,0.0506848,0.062079,0.0607596,0.0619813,0.0606448,0.0690179,0.0422985,0.012128,0.0139174,0.0384618,0,0.0210444,0.0585708,0.0219599,0,0,0.0180217,0,0,0.040499,0.0517764,0.0164124,0.0125486,0.0263563,0.0333068,0.0179321,0.0648992,0.0863872,0.064572,0.0359434,0.0650078,0.0502939,0.0504786,0.0691798,0.00894072,0.0154249,0.00822919,0.0112889,0.0280207,0.0181461,0,0,0
149,0.0473109,0.0523995,0.0290384,0,0.0211037,0.0545119,0,0,0.0176284,0,0,0.0518613,0.031154,0.054963,0.0143057,0.0124547,0.0334667,0.0361864,0.0267434,0.049296,0.0666174,0.0509057,0.063023,0.0618795,0.062852,0.0615018,0.0657845,0.0423598,0.012041,0.0139823,0.0388319,0,0.0208943,0.0586342,0.0219158,0,0,0.01797,0,0,0.0403953,0.0519821,0.0161868,0.0130273,0.0262803,0.0331813,0.0177771,0.0648621,0.0864084,0.064827,0.0358304,0.0648548,0.0502674,0.050284,0.0690559,0.00879802,0.0155841,0.00822612,0.0110995,0.0279651,0.0181959,0,0,0
150,0.0473403,0.0523818,0.028785,0,0.0203138,0.0545286,0,0,0.0175811,0,0,0.0517835,0.0309594,0.053394,0.0138839,0.0127973,0.0334708,0.03628,0.0269803,0.0504818,0.0670423,0.0511665,0.0640226,0.062973,0.0637161,0.0621197,0.0620435,0.0423971,0.0119275,0.0140106,0.0392123,0,0.0206739,0.0586563,0.0218614,0,0,0.0178891,0,0,0.0402945,0.0521863,0.0159608,0.0134857,0.0260951,0.0330394,0.0176184,0.0647164,0.0864249,0.0649542,0.0357496,0.0647349,0.0502547,0.0501309,0.0689163,0.0085008,0.015746,0.00822967,0.0109024,0.0279301,0.018245,0,0,0
151,0.0473993,0.0524067,0.0288308,0,0.0189786,0.0547224,0,0,0.0174115,0,0,0.0517336,0.0307653,0.0520384,0.0133097,0.0127088,0.0334681,0.0362388,0.0275,0.0514252,0.0674544,0.0515237,0.0650912,0.0641712,0.0646495,0.0627996,0.0585267,0.0425383,0.0119664,0.0139984,0.039387,0,0.0204361,0.0585478,0.02192,0,0,0.0180113,0,0,0.0400741,0.0524798,0.0157364,0.013893,0.0259696,0.0328716,0.0175209,0.0646309,0.086451,0.0650411,0.0357432,0.0646086,0.0501839,0.049982,0.0686783,0.00835542,0.0159554,0.00825736,0.0105023,0.0278985,0.0182714,0,0,0
152,0.0475732,0.0524117,0.0290252,0,0.0172319,0.0549381,0,0,0.0172827,0,0,0.0517144,0.0305,0.0505689,0.0124997,0.0123429,0.0334709,0.0361941,0.0282856,0.0522941,0.0679728,0.052098,0.0661207,0.0653887,0.0655733,0.0635038,0.0552533,0.042733,0.0121628,0.0139184,0.0396681,0,0.0201307,0.0584504,0.022076,0,0,0.0179178,0,0,0.0398993,0.0529857,0.0154955,0.0145039,0.0257454,0.0326308,0.0173516,0.0645364,0.0865433,0.0652249,0.0359017,0.0644793,0.0501093,0.0497894,0.0683517,0.00821864,0.0162435,0.00824487,0.0102472,0.0278645,0.0183421,0,0,0
153,0.0477624,0.052403,0.0289575,0,0.0162294,0.0552428,0,0,0.0171651,0,0,0.0516349,0.0301294,0.0483291,0.0115372,0.012133,0.033462,0.0361432,0.0290294,0.0531165,0.0685661,0.0528074,0.0671461,0.0665862,0.0666196,0.0643107,0.051812,0.0428526,0.0121277,0.0139001,0.0401335,0,0.0198119,0.058296,0.0221379,0,0,0.0177949,0,0,0.0397129,0.0537325,0.0153457,0.0153057,0.0253651,0.032409,0.0171368,0.0643435,0.0866557,0.0654853,0.0360211,0.0643166,0.0500155,0.04955,0.0681583,0.00807076,0.0165243,0.00824391,0.00997626,0.027826,0.0184032,0,0,0
154,0.0479308,0.0524088,0.0291095,0,0.0154735,0.0556036,0,0,0.0170643,0,0,0.0515069,0.029729,0.0459183,0.0106953,0.0123188,0.0334433,0.0361388,0.0296947,0.0538907,0.0691523,0.0535342,0.0679737,0.0675964,0.0674504,0.0649572,0.0479017,0.0429633,0.0119055,0.0139509,0.0406708,0,0.0194769,0.0580651,0.0222205,0,0,0.0176736,0,0,0.0395589,0.0544077,0.0152166,0.0162026,0.0248748,0.0322214,0.0169846,0.0640397,0.0867867,0.0658506,0.0361514,0.0641403,0.0499493,0.0493135,0.0679287,0.0079596,0.0167423,0.00825589,0.00974345,0.0277452,0.0185056,0,0,0
155,0.0480036,0.052482,0.0292491,0,0.0146073,0.0559921,0,0,0.0173101,0,0,0.0513592,0.0292083,0.0435053,0.0101313,0.0131116,0.0332813,0.0363267,0.0304033,0.0545785,0.0697751,0.0543945,0.0686624,0.0683825,0.0681206,0.0654181,0.0435529,0.0429508,0.0119611,0.013708,0.0419658,0,0.018911,0.0579362,0.022141,0,0,0.0180327,0,0,0.0392669,0.0551988,0.0150364,0.0176574,0.0238501,0.0320439,0.0169721,0.0636037,0.0870236,0.0664709,0.0365311,0.0639552,0.0500047,0.0490508,0.0675949,0.00783501,0.016935,0.00843875,0.00910482,0.0277227,0.0185678,0,0,0
156,0.0481449,0.0524972,0.0304023,0,0.0140548,0.0564595,0,0,0.0171325,0,0,0.0513842,0.0289817,0.0417937,0.00951437,0.0133572,0.0331472,0.036208,0.0310601,0.0550503,0.0701083,0.0549009,0.0692617,0.0690672,0.0685281,0.065736,0.0392549,0.0430354,0.0121792,0.0136085,0.0419525,0,0.0185889,0.0574796,0.0220322,0,0,0.017843,0,0,0.0392221,0.05579,0.0149339,0.0184651,0.0233172,0.0319329,0.0168995,0.0632689,0.0870493,0.0667738,0.0366698,0.0637524,0.0500183,0.0488895,0.0673523,0.00796339,0.0170589,0.00841383,0.00908521,0.0276059,0.0185954,0,0,0
157,0.0483067,0.0525073,0.0314885,0,0.014025,0.0569565,0,0,0.0170072,0,0,0.0513428,0.0285989,0.0398613,0.00908045,0.0139221,0.0329697,0.0360846,0.0317932,0.0554822,0.0704144,0.0554603,0.0698458,0.0695734,0.0688216,0.0659898,0.0352017,0.0431097,0.0122274,0.013567,0.0424088,0,0.0181727,0.0570281,0.0219729,0,0,0.0176813,0,0,0.039137,0.0565792,0.0149155,0.0195633,0.0226526,0.0317986,0.0168123,0.0628627,0.0870836,0.067176,0.0369711,0.0635756,0.0500851,0.0487003,0.0670558,0.00816546,0.0171799,0.00837472,0.00905548,0.0275055,0.0186364,0,0,0
158,0.0484482,0.0524946,0.0324872,0,0.0141843,0.0574611,0,0,0.0169204,0,0,0.0512466,0.0281502,0.0382019,0.00884983,0.0146786,0.0328341,0.035952,0.0324253,0.0558447,0.0705961,0.0559565,0.0703631,0.0699099,0.0690501,0.0661762,0.0316759,0.0431959,0.0121624,0.0135833,0.0430406,0,0.0177018,0.0565859,0.0220582,0,0,0.017578,0,0,0.0391084,0.057419,0.0150467,0.0206696,0.0220252,0.0316588,0.0167586,0.0624759,0.0871673,0.0675907,0.0373228,0.0634277,0.0501246,0.048487,0.0667456,0.0084309,0.0172846,0.00837397,0.0090183,0.0273921,0.0187456,0,0,0
159,0.0485563,0.0524887,0.0332934,0,0.0143935,0.0579062,0,0,0.0167947,0,0,0.0511816,0.0276541,0.036764,0.00862077,0.0157289,0.0327269,0.0358496,0.0329437,0.055777,0.0707019,0.0563791,0.0707725,0.0701225,0.0692892,0.0663076,0.0286628,0.043318,0.0121837,0.0135585,0.0437984,0,0.0171248,0.0561658,0.0222845,0,0,0.0174902,0,0,0.0390873,0.0582184,0.0152036,0.0217965,0.0213878,0.0315153,0.0166938,0.062117,0.0873169,0.0680038,0.0376603,0.0632627,0.0501353,0.0482572,0.0664316,0.00864578,0.0173849,0.00837785,0.00900374,0.0272692,0.0188841,0,0,0
160,0.048618,0.0525324,0.0339993,0,0.014636,0.0582571,0,0,0.0166821,0,0,0.0511616,0.0271033,0.0354449,0.00813729,0.017102,0.0326203,0.0357462,0.0333306,0.0552725,0.0707581,0.0567006,0.0710866,0.0702673,0.0694398,0.0664429,0.0262716,0.0434729,0.0123583,0.013419,0.0447853,0,0.0164721,0.0557969,0.0221212,0,0,0.0174167,0,0,0.0390323,0.0589605,0.0153677,0.0229267,0.0206245,0.0313795,0.0166833,0.0617715,0.0875015,0.0684038,0.0379827,0.0630771,0.0501368,0.0479804,0.0660246,0.00907921,0.0175071,0.00836721,0.00899836,0.0271967,0.0189555,0,0,0
161,0.048633,0.0525925,0.0344611,0,0.0149277,0.058499,0,0,0.016553,0,0,0.0511025,0.0265373,0.0342836,0.00754341,0.0187704,0.0325596,0.0356256,0.0335586,0.0547216,0.0707968,0.0568907,0.0713684,0.0703706,0.0694931,0.0665794,0.0246241,0.0436501,0.0124995,0.0132623,0.0459518,0,0.0157736,0.0554966,0.021758,0,0,0.0173294,0,0,0.038958,0.0596138,0.0156295,0.024033,0.0198137,0.0312416,0.0167012,0.0614232,0.0876863,0.0688466,0.038255,0.0629351,0.0501211,0.0476619,0.065494,0.00984299,0.0176426,0.00836367,0.00897196,0.0271682,0.0189814,0,0,0
162,0.0486031,0.052598,0.0346314,0,0.0152342,0.0587095,0,0,0.0164181,0,0,0.0510008,0.0260841,0.0333851,0.00770436,0.0206503,0.0325412,0.035448,0.0337062,0.0542881,0.0708928,0.0569718,0.0716302,0.0704096,0.0695174,0.0667403,0.0235811,0.0438217,0.0125148,0.0131628,0.0473062,0,0.0150045,0.0552376,0.0216039,0,0,0.0172736,0,0,0.0389195,0.0601253,0.0161235,0.0250388,0.0191209,0.0310026,0.0167842,0.061041,0.0879142,0.0693256,0.0383893,0.0627046,0.0500718,0.0473018,0.0650419,0.0108629,0.0177129,0.00835647,0.00898537,0.0271136,0.019038,0,0,0
