Timestep,BCBB,BCBF,BCBTT,BCFT,C7,CLAV,IMU_B,IMU_M,IMU_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x68,x69,x70
All Timesteps RMSE,0,0,0,0,0.0490261,0.0493498,0,0,0,0.0394928,0,0.0267362,0.0612826,0,0,0.0267189,0,0,0.0543235,0.0295106,0.0425686,0.0154694,0.0179983,0.0274183,0.0546483,0.0248659,0.0442501,0.0626921,0.0477042,0.0648128,0.0616519,0.061639,0.0613086,0.047754,0.034235,0.0133853,0.014269,0.0339781,0,0.0342188,0.0601997,0.0257395,0,0,0.0198104,0,0,0.0385501,0.0420625,0.0271839,0.0159478,0.0192166,0.0365891,0.0139918,0.0349873,0.0258272,0.0548453,0.055935,0.0641985,0.0415992,0.0414597,0.0658918,0.0389045,0.0187456,0.00979196,0.0100678,0.0312751,0.0210963,0,0,0
0,0,0,0,0,0.0445606,0.0489792,0,0,0,0.0353734,0,0.0317867,0.0616575,0,0,0.0242444,0,0,0.0540814,0.0343531,0.0580809,0.0235092,0.00585502,0.02399,0.0472824,0.0235968,0.0391158,0.0613711,0.0474149,0.0569317,0.0546538,0.0554184,0.0556189,0.0876386,0.0357478,0.0131907,0.0146016,0.0262474,0,0.0290193,0.0584065,0.023789,0,0,0.0188502,0,0,0.0421725,0.0353553,0.0182665,0.0137125,0.0209774,0.0387192,0.0161762,0.030585,0.0289787,0.0556603,0.0529348,0.0673413,0.0460406,0.04542,0.0689869,0.03222,0.0164848,0.00950149,0.013339,0.0290396,0.0184277,0,0,0
1,0,0,0,0,0.044496,0.0491605,0,0,0,0.0356142,0,0.0324311,0.0619513,0,0,0.0242829,0,0,0.0541147,0.0336211,0.0596594,0.0232234,0.00650293,0.0241977,0.0475639,0.0237779,0.0390397,0.0614416,0.0470862,0.0565962,0.0543433,0.0549335,0.0554055,0.0888652,0.0355865,0.0132613,0.0143493,0.0257177,0,0.0298712,0.0583154,0.0239354,0,0,0.0188304,0,0,0.042169,0.0352267,0.0186757,0.0141364,0.0210791,0.0384081,0.0162676,0.0303524,0.0296023,0.0558858,0.0529161,0.0672653,0.0458906,0.0453044,0.0689294,0.0337881,0.0164364,0.00927366,0.0135439,0.0292002,0.0185428,0,0,0
2,0,0,0,0,0.0444642,0.0490599,0,0,0,0.0353647,0,0.0330165,0.0620236,0,0,0.0242469,0,0,0.054137,0.0332378,0.0606043,0.0230558,0.00674995,0.024398,0.047749,0.0239471,0.038793,0.0614654,0.0469259,0.0563193,0.0539919,0.054737,0.0554308,0.089102,0.0354065,0.0131855,0.0145455,0.0253431,0,0.0301182,0.0583785,0.023853,0,0,0.018822,0,0,0.0421318,0.0351947,0.0184353,0.0144136,0.0214576,0.0382133,0.0161982,0.0304125,0.0299515,0.0562556,0.0531751,0.0672912,0.0460945,0.04535,0.0686938,0.0340952,0.0163818,0.00921475,0.0135878,0.0292907,0.0185788,0,0,0
3,0,0,0,0,0.0444476,0.0488474,0,0,0,0.0347669,0,0.033489,0.0620003,0,0,0.0242746,0,0,0.0540945,0.0328998,0.0611105,0.0230204,0.00693804,0.024448,0.0477465,0.0241256,0.0385582,0.061399,0.0467688,0.0559535,0.0535072,0.0547609,0.0554744,0.0884971,0.0353284,0.013198,0.0145921,0.0252023,0,0.0300418,0.0584799,0.0236406,0,0,0.0188111,0,0,0.042052,0.0353277,0.0180205,0.0145836,0.0217164,0.0379502,0.0159974,0.0307304,0.0299753,0.0565459,0.0535709,0.0673573,0.0462318,0.0454634,0.0680994,0.0336663,0.0163929,0.00924984,0.0135051,0.0294183,0.0185433,0,0,0
4,0,0,0,0,0.0445118,0.0488645,0,0,0,0.0340172,0,0.0337609,0.0619138,0,0,0.0242402,0,0,0.054066,0.0325915,0.0612464,0.0230095,0.00733656,0.0244322,0.0476864,0.0243591,0.0383329,0.0613008,0.0466735,0.055468,0.0529177,0.054761,0.0553747,0.0875029,0.0353412,0.013072,0.0146948,0.0254269,0,0.0298194,0.0586336,0.0236078,0,0,0.0187477,0,0,0.0418969,0.0355475,0.0175986,0.0146586,0.0216588,0.0377551,0.016028,0.0310862,0.0298599,0.0565571,0.0539584,0.0673822,0.0464783,0.0454077,0.0678903,0.0326222,0.0164671,0.00893511,0.0134313,0.0294175,0.0184649,0,0,0
5,0,0,0,0,0.0446171,0.0489365,0,0,0,0.0333088,0,0.0340145,0.0617907,0,0,0.0242637,0,0,0.0540908,0.0322786,0.0609679,0.0230376,0.00781273,0.0243511,0.047807,0.0246478,0.0380669,0.061227,0.0467145,0.0549972,0.0523724,0.0544882,0.0550693,0.0864015,0.0353452,0.0128954,0.0148811,0.0259561,0,0.0295733,0.0589118,0.0236255,0,0,0.0187155,0,0,0.0418185,0.0358364,0.0172406,0.0147093,0.0212899,0.0376144,0.016101,0.031383,0.0297369,0.0565276,0.0542842,0.0673293,0.0468041,0.0452039,0.0679561,0.0312916,0.016509,0.00877495,0.0133166,0.0294155,0.0183672,0,0,0
6,0,0,0,0,0.044753,0.0490233,0,0,0,0.0326725,0,0.0342206,0.0616717,0,0,0.024353,0,0,0.0541207,0.0318653,0.0605523,0.023093,0.00827023,0.0243289,0.0480059,0.02474,0.0377815,0.0611698,0.0466778,0.0545887,0.0518814,0.0541538,0.0545512,0.0849394,0.0352908,0.013021,0.0146178,0.0266825,0,0.0295599,0.0592003,0.0236521,0,0,0.0187092,0,0,0.0418286,0.0360954,0.0168799,0.0147011,0.020796,0.03746,0.0161242,0.031564,0.0297929,0.0566669,0.054496,0.0672813,0.0470197,0.0449553,0.0680327,0.0298814,0.0165049,0.00892195,0.013161,0.0294565,0.0182785,0,0,0
7,0,0,0,0,0.0448839,0.0490826,0,0,0,0.0320494,0,0.0344679,0.0615522,0,0,0.0244601,0,0,0.0541364,0.0314287,0.0601708,0.0231992,0.00862329,0.0244421,0.0480276,0.0248087,0.0375324,0.0610904,0.0466569,0.054176,0.0514192,0.0536892,0.0539532,0.0833703,0.0352192,0.0131437,0.0144107,0.0274582,0,0.0297645,0.0594672,0.0237051,0,0,0.0188401,0,0,0.0418896,0.0362843,0.0165736,0.0148703,0.0203206,0.0372301,0.0162368,0.031602,0.0297388,0.0568011,0.0546475,0.0672332,0.0470482,0.0447528,0.0680868,0.0283489,0.0164933,0.00927927,0.0130199,0.0296275,0.0181576,0,0,0
8,0,0,0,0,0.0450261,0.0491123,0,0,0,0.0315467,0,0.0349254,0.0614157,0,0,0.0245786,0,0,0.0541345,0.0310939,0.0597231,0.0231799,0.00900191,0.0246924,0.0479815,0.0248343,0.037406,0.0609076,0.0466606,0.053794,0.0509575,0.053153,0.0533107,0.0816474,0.0351794,0.0132081,0.0142897,0.0281679,0,0.0293417,0.0597735,0.0238105,0,0,0.0189317,0,0,0.0418545,0.0363618,0.0162422,0.0152088,0.0200361,0.0369814,0.016353,0.0316033,0.0296865,0.0566414,0.0548418,0.0671452,0.0471592,0.0445727,0.0681354,0.0267306,0.0164463,0.00924328,0.0129856,0.0298148,0.0180053,0,0,0
9,0,0,0,0,0.0451922,0.0491663,0,0,0,0.0311058,0,0.0354721,0.0612107,0,0,0.0246896,0,0,0.0541237,0.0308561,0.0595812,0.0230443,0.00927116,0.0249892,0.0478936,0.0248224,0.037345,0.0606938,0.0466168,0.0535239,0.0505919,0.0527527,0.0527951,0.0799363,0.0351385,0.0132624,0.014153,0.028919,0,0.0290118,0.0601569,0.0239744,0,0,0.0189895,0,0,0.0417615,0.0364295,0.0160923,0.0149033,0.0198121,0.0366835,0.0164565,0.0317821,0.0297424,0.0567402,0.0550982,0.0669941,0.0472308,0.0443784,0.0682937,0.0252955,0.0163381,0.00890835,0.0130548,0.0299684,0.0178419,0,0,0
10,0,0,0,0,0.0453746,0.0492212,0,0,0,0.0306468,0,0.0358807,0.0610244,0,0,0.0247608,0,0,0.0540811,0.030665,0.0595403,0.0228779,0.00954672,0.0254173,0.0477376,0.0247335,0.0373178,0.0605197,0.0465073,0.0533675,0.0503205,0.052529,0.0525219,0.078459,0.0350927,0.0133309,0.0139464,0.0297499,0,0.0288682,0.0604825,0.0241281,0,0,0.0191024,0,0,0.0417369,0.0365376,0.0160216,0.014688,0.0196542,0.0363274,0.0165284,0.0321143,0.0298346,0.056882,0.0554169,0.0668066,0.047202,0.0442484,0.0686784,0.0238583,0.0162185,0.0088463,0.0130724,0.0301253,0.0176898,0,0,0
11,0,0,0,0,0.0466995,0.0493365,0,0,0,0.0254075,0,0.0410958,0.0602695,0,0,0.0237026,0,0,0.0539609,0.0312824,0.0625077,0.0196701,0.00725609,0.0271591,0.0478591,0.0264415,0.037222,0.0614219,0.0479546,0.0536183,0.0502102,0.0534123,0.053482,0.0690174,0.035843,0.0130565,0.0135881,0.0308242,0,0.0285958,0.0611466,0.0243995,0,0,0.0193673,0,0,0.0407258,0.0368404,0.016028,0.0142219,0.0194226,0.034767,0.0158673,0.0322548,0.029756,0.0568117,0.055441,0.0668426,0.047255,0.0443005,0.0687586,0.0222001,0.0167713,0.0093712,0.0127894,0.0301461,0.0178316,0,0,0
12,0,0,0,0,0.0461363,0.0493277,0,0,0,0.0297651,0,0.0362483,0.0608407,0,0,0.0246133,0,0,0.0539417,0.0301939,0.0588614,0.020873,0.00820892,0.0270634,0.0474669,0.0253998,0.0372593,0.0601532,0.046571,0.0541478,0.0512809,0.0530044,0.0529999,0.0768666,0.0353094,0.0134317,0.0134704,0.0317096,0,0.0286976,0.0608666,0.0246801,0,0,0.0193019,0,0,0.041481,0.0374501,0.015577,0.0146549,0.0194344,0.0352696,0.0165233,0.0329363,0.0294788,0.0569894,0.0561628,0.0666316,0.0468072,0.044149,0.0682521,0.0206606,0.0163735,0.00894853,0.0125657,0.0303318,0.0172516,0,0,0
13,0,0,0,0,0.0469675,0.0493674,0,0,0,0.0256483,0,0.0422177,0.0600969,0,0,0.023681,0,0,0.0539841,0.0309505,0.0626307,0.0186007,0.00697104,0.0287612,0.0478311,0.0268245,0.0370532,0.0605703,0.0474005,0.0536722,0.0505571,0.0536762,0.05378,0.0683341,0.0358537,0.0130854,0.0132112,0.0322632,0,0.028314,0.0616479,0.0246807,0,0,0.0197069,0,0,0.04062,0.0373936,0.0154202,0.0142088,0.0189271,0.0339348,0.0159473,0.0330476,0.0292906,0.0567101,0.056162,0.067172,0.0466675,0.0443267,0.0681194,0.0199268,0.0166472,0.0093933,0.0126167,0.0304266,0.0176191,0,0,0
14,0,0,0,0,0.0458428,0.0492893,0,0,0,0.0298281,0,0.0379229,0.0599914,0,0,0.0249394,0,0,0.0540452,0.0298497,0.0593205,0.0216258,0.0121549,0.0282542,0.0477198,0.0245865,0.0390701,0.0598222,0.0451006,0.0535785,0.0504653,0.0530789,0.053284,0.0732897,0.0349804,0.0133727,0.0133318,0.0330826,0,0.0286202,0.0622097,0.0246721,0,0,0.0195207,0,0,0.0416352,0.0373911,0.0145083,0.014933,0.0193628,0.03486,0.0167517,0.0336289,0.0294569,0.0572015,0.0569837,0.0665397,0.0462277,0.0441028,0.0677161,0.0184274,0.0158025,0.00887547,0.012739,0.0305471,0.0173837,0,0,0
15,0,0,0,0,0.0459187,0.0493461,0,0,0,0.029716,0,0.0378001,0.0595211,0,0,0.0249834,0,0,0.0540305,0.0296259,0.059366,0.0214548,0.0137237,0.028914,0.0478028,0.0242984,0.0403975,0.0600371,0.0445234,0.0539303,0.0506392,0.053577,0.0539338,0.0720215,0.0349718,0.0132326,0.0133677,0.0340249,0,0.0287568,0.0628526,0.0247485,0,0,0.0195303,0,0,0.0415414,0.0375095,0.0140814,0.0150398,0.0192785,0.0345432,0.016778,0.0340164,0.0291824,0.0572465,0.0573673,0.066004,0.046076,0.0440415,0.0675741,0.0171755,0.0157306,0.00870856,0.0126169,0.0305633,0.0173985,0,0,0
