Timestep,BCBB,BCBF,BCBTT,BCFT,C7,CLAV,IMU_B,IMU_M,IMU_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x68,x69,x70
All Timesteps RMSE,0,0,0,0,0.0500285,0.0481501,0,0,0,0.0410826,0,0.027013,0.0594314,0,0,0.0256804,0,0,0.0541754,0.0324977,0.0422318,0.012393,0.01714,0.0339784,0.0512598,0.0274386,0.0433564,0.0630637,0.0486007,0.0642496,0.0612508,0.0615291,0.0610015,0.0442369,0.035231,0.0127158,0.0141839,0.0362013,0,0.0162967,0.0624616,0.0281296,0,0,0.0199711,0,0,0.0421871,0.0426994,0.0280191,0.0142588,0.0197064,0.0372185,0.0190253,0.0351606,0.0240496,0.0532318,0.056469,0.0637098,0.0427404,0.0407716,0.0638917,0.0330301,0.0149936,0.00919084,0.0126439,0.0300504,0.0143364,0,0,0
0,0,0,0,0,0.052977,0.0476868,0,0,0,0.060584,0,0.0210645,0.0593524,0,0,0.0226927,0,0,0.0521459,0.0430775,0.0286806,0.00790236,0.0179291,0.0266508,0.0492719,0.0245905,0.0334537,0.0595835,0.0509792,0.064146,0.0615553,0.0594322,0.058696,0.0223869,0.0383214,0.0125824,0.012671,0.0413094,0,0.0120222,0.0643616,0.0310447,0,0,0.0178254,0,0,0.0397382,0.0427132,0.0234186,0.00994095,0.0160087,0.0418414,0.0167504,0.0340174,0.0322014,0.0543713,0.0567551,0.0696393,0.0480301,0.0463764,0.0695616,0.0154309,0.0185924,0.00930653,0.00972296,0.0290854,0.0150058,0,0,0
1,0,0,0,0,0.0532563,0.0477498,0,0,0,0.058761,0,0.0214133,0.0607766,0,0,0.0225574,0,0,0.052287,0.0419736,0.0299593,0.00791509,0.0171389,0.026097,0.0489765,0.0240004,0.0339342,0.0594268,0.0503628,0.0637815,0.0607349,0.0592157,0.0582761,0.0213217,0.0384909,0.0126688,0.0127324,0.0344923,0,0.0140986,0.0629574,0.0312419,0,0,0.0177814,0,0,0.0398368,0.0428252,0.0246884,0.0104706,0.0155084,0.041416,0.0169425,0.0337556,0.030498,0.0535393,0.0556639,0.0690625,0.0469601,0.0458432,0.0692904,0.0241183,0.0185359,0.00928467,0.00977507,0.0291988,0.0148395,0,0,0
2,0,0,0,0,0.0533203,0.0477476,0,0,0,0.0576225,0,0.0215764,0.0614535,0,0,0.022398,0,0,0.052241,0.0413619,0.0317344,0.00843048,0.0163478,0.0259367,0.0485612,0.0235273,0.0341316,0.0591519,0.0497854,0.0632645,0.0605793,0.0586774,0.0576623,0.0211943,0.0386168,0.0126307,0.0126684,0.0325131,0,0.0148227,0.0620712,0.0312823,0,0,0.017734,0,0,0.0399124,0.0421239,0.0243588,0.0110782,0.0160236,0.0409435,0.0171921,0.0324885,0.0310225,0.0538086,0.0545185,0.0683193,0.0459727,0.0449289,0.0690463,0.0273982,0.0185343,0.0092653,0.00982387,0.0290917,0.0146486,0,0,0
3,0,0,0,0,0.0533932,0.0477772,0,0,0,0.056613,0,0.0216941,0.0620689,0,0,0.0220876,0,0,0.0520613,0.0406796,0.0338569,0.00921107,0.0156013,0.0256559,0.0479917,0.022973,0.0344664,0.0588512,0.0491513,0.0627163,0.0602423,0.0580207,0.0568991,0.0214156,0.0386864,0.0126847,0.0124542,0.0311985,0,0.0139551,0.061393,0.0314112,0,0,0.0177356,0,0,0.0400273,0.0417041,0.0224924,0.0110839,0.016565,0.0405723,0.0175606,0.0312241,0.0319926,0.0545308,0.053772,0.0679896,0.0452591,0.0442311,0.069231,0.0298991,0.018497,0.00923842,0.00990448,0.0289689,0.0143319,0,0,0
4,0,0,0,0,0.0533184,0.0479362,0,0,0,0.0555539,0,0.0221286,0.0625314,0,0,0.0216388,0,0,0.0518798,0.0399313,0.0361413,0.0100029,0.0148369,0.0254087,0.0475291,0.0224135,0.0349211,0.0585877,0.0485561,0.0621812,0.0597981,0.057379,0.0560201,0.0218587,0.0389129,0.0128958,0.012124,0.0297568,0,0.0116287,0.0608498,0.0314892,0,0,0.0177921,0,0,0.0401643,0.0419923,0.0202773,0.011068,0.0173129,0.0405172,0.0179826,0.030108,0.0332761,0.0553698,0.0535234,0.0684352,0.0454663,0.0443599,0.0691948,0.032347,0.0184417,0.0091744,0.0100259,0.0289127,0.0138777,0,0,0
5,0,0,0,0,0.0528952,0.0481285,0,0,0,0.054509,0,0.0228624,0.0624958,0,0,0.021161,0,0,0.0517274,0.0392772,0.0385796,0.0106294,0.0139303,0.0253643,0.0473631,0.0219832,0.0349685,0.058457,0.0479458,0.061688,0.0594929,0.0569501,0.0552456,0.02238,0.0391979,0.0129703,0.0119891,0.0287803,0,0.0110844,0.0606698,0.0312598,0,0,0.0178897,0,0,0.0403193,0.0425341,0.018418,0.0112232,0.0180709,0.0409803,0.0183429,0.029932,0.0337815,0.0559095,0.0540132,0.0693492,0.0467073,0.0453795,0.0695232,0.0338571,0.0182801,0.00906999,0.0102145,0.0289246,0.0131132,0,0,0
6,0,0,0,0,0.052348,0.0481305,0,0,0,0.0530869,0,0.0237256,0.0617283,0,0,0.020904,0,0,0.051687,0.0387612,0.0411049,0.0112174,0.0127919,0.025633,0.0471928,0.021695,0.0350271,0.0583976,0.0473106,0.0612103,0.0592833,0.0566986,0.0548459,0.0223653,0.0392591,0.0128171,0.0121334,0.0282885,0,0.0120274,0.0609705,0.0308578,0,0,0.01811,0,0,0.0406426,0.0425764,0.016996,0.0114364,0.0184088,0.0417686,0.0187522,0.0312672,0.0328984,0.0557473,0.0551991,0.0700088,0.0482799,0.0465853,0.0700837,0.0340579,0.0179236,0.00898964,0.010548,0.0289844,0.0119706,0,0,0
7,0,0,0,0,0.051944,0.0479305,0,0,0,0.050609,0,0.024727,0.0609975,0,0,0.0209552,0,0,0.0518873,0.0380782,0.0436812,0.0120393,0.0116884,0.0265591,0.0466594,0.0211736,0.0352196,0.0582125,0.0465238,0.0607516,0.0590103,0.0561909,0.0545815,0.0210736,0.0390867,0.0126006,0.0124185,0.0272517,0,0.0125282,0.0609509,0.0304903,0,0,0.0184278,0,0,0.0411623,0.0419267,0.0174252,0.011416,0.0182949,0.0425813,0.0192702,0.0324335,0.031626,0.0551036,0.0561217,0.0698287,0.0490259,0.0465379,0.0689767,0.0352599,0.0173734,0.00896358,0.0111123,0.0291581,0.0108006,0,0,0
8,0,0,0,0,0.0514121,0.0477504,0,0,0,0.0471053,0,0.0257502,0.0609321,0,0,0.0217678,0,0,0.0524068,0.037396,0.0457589,0.0128727,0.010949,0.0280068,0.0465219,0.020739,0.0355051,0.0582171,0.0459994,0.0601105,0.0583566,0.0555136,0.0540933,0.0190234,0.0382866,0.0124829,0.012869,0.0280861,0,0.0121732,0.060017,0.0299521,0,0,0.0188841,0,0,0.0418051,0.0410852,0.0193464,0.0101728,0.0210308,0.0424822,0.0195783,0.0304066,0.0340833,0.0558685,0.0547102,0.0680428,0.0486298,0.0446445,0.0662697,0.0328589,0.0166005,0.00899428,0.0118567,0.0294731,0.0102491,0,0,0
9,0,0,0,0,0.0512557,0.0476647,0,0,0,0.0434018,0,0.0267891,0.0622123,0,0,0.0224046,0,0,0.0529228,0.0366224,0.0473308,0.0139862,0.0102518,0.0283884,0.0461562,0.0206639,0.036053,0.0586532,0.0459552,0.0593083,0.0572488,0.054757,0.0533819,0.0176462,0.0375553,0.012457,0.0133096,0.023482,0,0.0140158,0.0582892,0.0298628,0,0,0.0195004,0,0,0.0422937,0.0399136,0.0224518,0.00948438,0.018445,0.0421139,0.019794,0.0297111,0.0310317,0.0541407,0.0523778,0.0667592,0.0466009,0.0430725,0.0651535,0.0448026,0.0159035,0.00901694,0.0124386,0.0300399,0.0101681,0,0,0
10,0,0,0,0,0.0505346,0.0476593,0,0,0,0.0402915,0,0.0279703,0.0630351,0,0,0.0233115,0,0,0.0534993,0.0362283,0.0487469,0.0152537,0.00962543,0.0288242,0.046461,0.0207706,0.0364194,0.0590846,0.0460459,0.0584742,0.0560183,0.0539537,0.0526645,0.017935,0.0365857,0.0125496,0.0137645,0.0228355,0,0.0152464,0.0568365,0.0293577,0,0,0.0200172,0,0,0.0427225,0.0391867,0.0252995,0.00868648,0.0187982,0.0416592,0.0197606,0.0282039,0.031007,0.05412,0.0499671,0.0652922,0.0448716,0.0413648,0.0638622,0.0512882,0.0152934,0.0091088,0.0129107,0.030234,0.0109846,0,0,0
11,0,0,0,0,0.0496009,0.0476892,0,0,0,0.0378025,0,0.0291259,0.0636571,0,0,0.0241782,0,0,0.0539448,0.0361415,0.0493498,0.0165958,0.00878139,0.0289186,0.0470586,0.0212178,0.0367488,0.0596593,0.0463667,0.057492,0.0548173,0.0530167,0.0518279,0.0203339,0.0357429,0.0127153,0.0140321,0.0232154,0,0.0158425,0.0558488,0.0288125,0,0,0.0204381,0,0,0.0430619,0.0389164,0.0268103,0.00840924,0.0191624,0.0414081,0.0196859,0.0279678,0.0306171,0.0540734,0.0490686,0.0647475,0.0439821,0.0405678,0.0633092,0.0548419,0.0147404,0.00922359,0.0132943,0.0302693,0.0121339,0,0,0
12,0,0,0,0,0.0487365,0.0476823,0,0,0,0.0356844,0,0.029965,0.0641719,0,0,0.024777,0,0,0.0541519,0.0358543,0.0487599,0.0175909,0.00747413,0.0287205,0.0475857,0.0218107,0.0371149,0.0602491,0.0466618,0.0565959,0.0537931,0.0522514,0.0511448,0.0242533,0.0351625,0.0129024,0.0140828,0.021753,0,0.0175668,0.0553422,0.0283629,0,0,0.0207925,0,0,0.043348,0.0389559,0.0311085,0.00885011,0.0192326,0.0414884,0.0197098,0.0288683,0.0280921,0.0535769,0.0493807,0.0648349,0.0448048,0.0413017,0.0631611,0.0520284,0.0141698,0.00934511,0.0136648,0.0302623,0.0131847,0,0,0
