Timestep,C7,CBL,CBR,CFL,CFR,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x71,x72,x73,
219,0.0448746,0,0,0,0,0.0261392,0,0,0,0,0,0,0.0387261,0.0394249,0.0419122,0.0302125,0,0,0.0540689,0,0.0440049,0.0302114,0.0362153,0.0430705,0.0196974,0.00907941,0.0205605,0.0456763,0.00914237,0.00890432,0.00700507,0.0378121,0.0164537,0.0226253,0.0267531,0.0165032,0.0429028,0.0501639,0.0239284,0.0245175,0.0532051,0.0453137,0.0176258,0.0300007,0.0360978,0,0,0.0689008,0,0.0276487,0.0428539,0.0377582,0.0337261,0.0203078,0.0584462,0.0150461,0.0569947,0.054949,0.0508334,0.0535755,0,0.0531821,0.0413507,0.0340677,0.0531488,0.0820539,0.0604207,0.0338689,0.0335624,0.0159731,0.0308973,0,0,0,0
220,0.0451268,0,0,0,0,0.0264375,0,0,0,0,0,0,0.0388627,0.039412,0.0421961,0.0302217,0,0,0.0539784,0,0.0439249,0.0301988,0.0362689,0.0432841,0.0196542,0.00894211,0.0206584,0.0456636,0.00921131,0.00893252,0.00699949,0.0378283,0.0163172,0.0224138,0.0266579,0.0166201,0.0429607,0.0500833,0.0239441,0.0246144,0.0533957,0.0451685,0.0175479,0.0300374,0.0364806,0,0,0.0686908,0,0.0277286,0.0427552,0.037698,0.0332614,0.0203181,0.0583233,0.0151131,0.0571259,0.0549789,0.0508802,0.0534757,0,0.0532758,0.0415442,0.0344046,0.053236,0.0818633,0.0604889,0.0336424,0.0334337,0.0164475,0.0310042,0,0,0,0
221,0.0454249,0,0,0,0,0.0267281,0,0,0,0,0,0,0.0389921,0.0394223,0.0424952,0.0301888,0,0,0.0539504,0,0.0439087,0.0301593,0.0362322,0.0434562,0.0196149,0.0088177,0.0208093,0.0457123,0.00925918,0.0089526,0.00698404,0.0378544,0.0161028,0.0221163,0.0265334,0.0167368,0.0429519,0.0500609,0.0239531,0.0244435,0.0537122,0.0450759,0.0175333,0.0300672,0.0369536,0,0,0.0684972,0,0.0277858,0.0425877,0.0376782,0.032941,0.0203875,0.0582778,0.0152911,0.0572654,0.0548938,0.0509362,0.0533862,0,0.0534548,0.0417466,0.0346047,0.0534182,0.0818475,0.0606306,0.0333996,0.033298,0.0170267,0.0311403,0,0,0,0
222,0.0458441,0,0,0,0,0.0271243,0,0,0,0,0,0,0.0391271,0.0394243,0.042701,0.0301439,0,0,0.0539789,0,0.0438566,0.0301792,0.0362149,0.0435715,0.0195862,0.00875922,0.0209629,0.0458408,0.00921432,0.00900496,0.00691384,0.0379165,0.0158064,0.0218385,0.0264545,0.0168324,0.0431664,0.0501329,0.0239269,0.0243702,0.0539316,0.0450318,0.017543,0.0301369,0.037556,0,0,0.0683529,0,0.0278321,0.0424421,0.0376645,0.0327788,0.0204329,0.0582848,0.0154511,0.057475,0.0547809,0.0510281,0.0533327,0,0.0536556,0.0419062,0.0348382,0.0536283,0.0818059,0.0607255,0.0330974,0.0331481,0.017519,0.0313601,0,0,0,0
223,0.0464948,0,0,0,0,0.0276037,0,0,0,0,0,0,0.0393239,0.0394401,0.0427989,0.0301982,0,0,0.0540817,0,0.0438454,0.0302605,0.0362259,0.0436708,0.0195655,0.00872156,0.0210636,0.0458328,0.00916295,0.00907941,0.00685596,0.0380253,0.0154425,0.0216277,0.0263802,0.016885,0.0432411,0.0501342,0.0239105,0.0243709,0.0540696,0.0440071,0.0175951,0.0303209,0.0384056,0,0,0.0725997,0,0.0280595,0.0450986,0.0376191,0.0326396,0.0204346,0.0584427,0.0155327,0.058865,0.0547215,0.0510981,0.053304,0,0.0538457,0.0420536,0.035084,0.0538206,0.0816936,0.0630407,0,0.0349859,0.0181413,0.0317863,0,0,0,0
224,0.0468706,0,0,0,0,0.0279716,0,0,0,0,0,0,0.0394877,0.0393961,0.0428622,0.0302065,0,0,0.0542558,0,0.0439209,0.030386,0.0362144,0.0437439,0.0195277,0.00867772,0.021047,0.0459517,0.00918268,0.00912818,0.00685076,0.0381195,0.0153033,0.0214401,0.0263177,0.0169519,0.043369,0.0502317,0.0239034,0.024478,0.0541776,0.0449203,0.0176229,0.030409,0.0390012,0,0,0.0689548,0,0.0275876,0.0426273,0.0376324,0.0327181,0.0204253,0.0586991,0.0155206,0.0580506,0.0547309,0.0511848,0.0532208,0,0.0539869,0.0421673,0.035247,0.0539866,0.0816295,0.0612898,0.0326299,0.033241,0.0184336,0.0320134,0,0,0,0
225,0.0473518,0,0,0,0,0.0285173,0,0,0,0,0,0,0.0395753,0.0393367,0.0428325,0.0302085,0,0,0.0543156,0,0.043917,0.0303771,0.0362439,0.0437751,0.0194881,0.00857121,0.0210567,0.0459938,0.00922623,0.00915647,0.00691835,0.0381682,0.0152431,0.0213012,0.0262654,0.0170124,0.043509,0.0501916,0.0238768,0.0245355,0.0543476,0.044848,0.0176627,0.0304461,0.0396096,0,0,0.068347,0,0.0278463,0.0421704,0.0376613,0.0328011,0.020392,0.0589393,0.015554,0.0582048,0.0546566,0.0512538,0.0531848,0,0.0541496,0.04226,0.0353417,0.0541734,0.081581,0.0611917,0.0321948,0.0329889,0.018901,0.0322669,0,0,0,0
226,0.0478761,0,0,0,0,0.0291603,0,0,0,0,0,0,0.0396042,0.0393009,0.0428518,0.0301654,0,0,0.0543479,0,0.0438859,0.0303234,0.0362819,0.0437752,0.0194697,0.00851988,0.0210485,0.0460783,0.00921806,0.00920166,0.00700315,0.0382063,0.0151338,0.0211922,0.0262275,0.0170708,0.0435766,0.0501764,0.0238868,0.0245917,0.0545177,0.0448039,0.0177695,0.0303776,0.0402381,0,0,0.068431,0,0.0278427,0.0421172,0.0376836,0.0328038,0.0203947,0.0590816,0.0155478,0.0585427,0.0544692,0.0512537,0.0532644,0,0.0542933,0.0423639,0.0357646,0.0543087,0.0815036,0.0614677,0.0318783,0.0328736,0.0192607,0.0325649,0,0,0,0
227,0.0478959,0,0,0,0,0.0294923,0,0,0,0,0,0,0.039575,0.0392632,0.0428696,0.0301488,0,0,0.0541927,0,0.0439354,0.0302708,0.0363487,0.0437676,0.0194731,0.00852878,0.0210228,0.0459489,0.00921782,0.0092816,0.00700994,0.0382852,0.0151244,0.0211226,0.0262362,0.0171389,0.0435517,0.0500069,0.0239337,0.0243342,0.054593,0.0446143,0.0179013,0.0303067,0.0403974,0,0,0.0683892,0,0.0278828,0.0420793,0.037691,0.0329713,0.0203898,0.0591797,0.0154931,0.058482,0.0544006,0.0512074,0.0534393,0,0.0544598,0.0424694,0.0360393,0.0544755,0.0813696,0.0614728,0.0316404,0.0327688,0.0193937,0.0325122,0,0,0,0
228,0.0479759,0,0,0,0,0.0297238,0,0,0,0,0,0,0.0395245,0.0392124,0.042872,0.030092,0,0,0.0539962,0,0.0439685,0.0302285,0.0364568,0.0437391,0.0194609,0.00853484,0.0209792,0.0457882,0.00923963,0.0094067,0.00704309,0.0383819,0.0152097,0.0210409,0.0262851,0.0172025,0.0434871,0.0498014,0.0239475,0.0242249,0.0546257,0.0444607,0.0180293,0.0302508,0.040565,0,0,0.0683755,0,0.0278927,0.0419549,0.0376646,0.0332441,0.0204036,0.0592726,0.0153851,0.0584263,0.0543739,0.0511763,0.0533984,0,0.0546554,0.0425844,0.0359951,0.0547001,0.0812059,0.0614326,0.0313543,0.0326401,0.0196671,0.0325218,0,0,0,0
229,0.0480428,0,0,0,0,0.0299485,0,0,0,0,0,0,0.039424,0.0391691,0.0428253,0.0299471,0,0,0.0538108,0,0.0440199,0.0301937,0.0365292,0.0436619,0.0194541,0.00849217,0.0208966,0.0455887,0.00936702,0.00959919,0.00719242,0.0384062,0.015244,0.0209414,0.0263525,0.0172509,0.0434298,0.0495595,0.0239636,0.0242155,0.0546069,0.0443319,0.0181495,0.030097,0.0407297,0,0,0.0683264,0,0.0279345,0.0417775,0.0376215,0.0335692,0.0204117,0.0592848,0.0152789,0.0583243,0.0544188,0.0511619,0.0533236,0,0.0548502,0.042732,0.0356729,0.0549484,0.0809893,0.061355,0.0310316,0.0325108,0.0199427,0.0325235,0,0,0,0
230,0.0480317,0,0,0,0,0.0301329,0,0,0,0,0,0,0.0393062,0.0391686,0.0427266,0.0297689,0,0,0.0536721,0,0.0440734,0.0301656,0.0365667,0.0435465,0.0194279,0.00854747,0.0208106,0.0453153,0.00952282,0.00976683,0.00733203,0.0384735,0.0152559,0.0208566,0.0264547,0.017293,0.0433531,0.0492938,0.0239866,0.0240812,0.0545598,0.0442521,0.0183126,0.0298993,0.04085,0,0,0.0681746,0,0.0279962,0.0414978,0.0376065,0.0338344,0.0204477,0.0593711,0.015209,0.058099,0.0544373,0.0511498,0.053251,0,0.0550436,0.0428814,0.0357313,0.0551965,0.0807422,0.061194,0.030755,0.0323606,0.0201607,0.0324753,0,0,0,0
231,0.0480474,0,0,0,0,0.0303686,0,0,0,0,0,0,0.0391373,0.0391941,0.04259,0.0296445,0,0,0.0536354,0,0.0441028,0.0300375,0.0366239,0.0434265,0.019379,0.00858136,0.0208013,0.0450877,0.00954763,0.00989235,0.00738928,0.0385908,0.0152343,0.0207386,0.0262644,0.0173125,0.0431678,0.0490546,0.0240171,0.024035,0.0544935,0.0441492,0.0185215,0.0296514,0.0409749,0,0,0.068116,0,0.0280266,0.041335,0.0376412,0.0340872,0.0204765,0.0596022,0.0151412,0.0578788,0.0544631,0.0511523,0.0531899,0,0.0552262,0.0430214,0.0361949,0.0554538,0.080398,0.0610619,0.0306121,0.0322453,0.0203144,0.0324693,0,0,0,0
232,0.0480882,0,0,0,0,0.0305393,0,0,0,0,0,0,0.0390342,0.0390654,0.0424624,0.0296262,0,0,0.0536158,0,0.0441447,0.0298876,0.0367186,0.0432683,0.0193553,0.0085442,0.0208123,0.044896,0.00969763,0.00995077,0.00741194,0.0387138,0.0151648,0.0206106,0.0261325,0.01733,0.0429784,0.0489043,0.0240269,0.0241063,0.0545182,0.0440486,0.0187456,0.0293999,0.0411321,0,0,0.0682466,0,0.028028,0.04129,0.0376907,0.0343166,0.0205206,0.0598788,0.015068,0.0577751,0.0544419,0.0511809,0.0531868,0,0.0554508,0.0432086,0.0365381,0.0557337,0.0801332,0.0609249,0.030624,0.0321698,0.020476,0.0325105,0,0,0,0
233,0.0480784,0,0,0,0,0.030484,0,0,0,0,0,0,0.0389722,0.038991,0.0423356,0.0296894,0,0,0.0535382,0,0.0442041,0.0299174,0.0368222,0.0430642,0.0193765,0.00842989,0.0207787,0.0446664,0.00968738,0.0099532,0.00740573,0.0388426,0.0150429,0.0204797,0.0260498,0.0173511,0.0428616,0.0487463,0.0240114,0.0242171,0.0545037,0.0439719,0.0190083,0.029175,0.0412275,0,0,0.0682494,0,0.0280594,0.0411781,0.0377089,0.0345822,0.0205714,0.0599829,0.0149595,0.0576006,0.0543384,0.0511974,0.0531942,0,0.0557022,0.04336,0.0366622,0.0560465,0.0798296,0.0607098,0.0301141,0.0321095,0.0206798,0.0325319,0,0,0,0
234,0.0479491,0,0,0,0,0.0302498,0,0,0,0,0,0,0.0389274,0.0389111,0.0422177,0.0297577,0,0,0.0534583,0,0.0441953,0.0300427,0.0368903,0.0429137,0.0194029,0.00835886,0.0207193,0.0444053,0.00950804,0.00996065,0.00737953,0.038933,0.0150304,0.0203894,0.0259632,0.017367,0.0427245,0.0485993,0.0240213,0.0243465,0.0543245,0.0439044,0.0193228,0.0289445,0.0412334,0,0,0.0681138,0,0.0281337,0.0410177,0.037715,0.0349151,0.0206098,0.0600302,0.0149117,0.0572798,0.05418,0.0511733,0.0532027,0,0.0559275,0.043432,0.0367383,0.056357,0.0793129,0.0605431,0.0297646,0.0320134,0.0208124,0.0324618,0,0,0,0
235,0.0479173,0,0,0,0,0.0305041,0,0,0,0,0,0,0.0389552,0.0388149,0.0422559,0.0297364,0,0,0.0534268,0,0.044175,0.030221,0.0369294,0.0429349,0.0194681,0.00840702,0.0206573,0.0442963,0.00940012,0.00996867,0.0073392,0.0390287,0.0152419,0.0202691,0.0259952,0.0173914,0.0426623,0.0485663,0.0240502,0.0244627,0.0540124,0.0439167,0.0195209,0.0287863,0.0413207,0,0,0.0680723,0,0.0281853,0.040908,0.0377212,0.0351535,0.0206677,0.0602108,0.0148769,0.057123,0.0539158,0.0510456,0.0532357,0,0.0560837,0.0434766,0.0368037,0.0565984,0.0786246,0.0604062,0.0297703,0.0319111,0.0208216,0.0324714,0,0,0,0
236,0.0476416,0,0,0,0,0.0306279,0,0,0,0,0,0,0.0389906,0.0387056,0.042282,0.0297562,0,0,0.0533232,0,0.0443274,0.030287,0.0369557,0.0429514,0.0196121,0.00843877,0.0205262,0.0439113,0.00922353,0.00989099,0.00733744,0.0391403,0.0153565,0.0201717,0.0259793,0.0174081,0.0425525,0.0482965,0.0239678,0.0245039,0.0536842,0.0429683,0.0196566,0.0286692,0.0410987,0,0,0.0711053,0,0.0287096,0.0428459,0.0377104,0.0352761,0.0207726,0.0605602,0.0147754,0.0576691,0.0536135,0.0508738,0.0533235,0,0.0562388,0.0436065,0.0369027,0.0568175,0.0779242,0.0617802,0,0.0334345,0.0206465,0.0322801,0,0,0,0
237,0.0486619,0,0,0,0,0.0316344,0,0,0,0,0,0,0.038927,0.0388703,0.0421681,0.0298789,0,0,0.0537419,0,0.0444868,0.0304474,0.0369684,0.0429108,0.0196274,0.00844761,0.0206275,0.0444434,0.00909562,0.00978518,0.00729013,0.0392798,0.015323,0.020051,0.0258922,0.0174021,0.0422318,0.0486365,0.0237247,0.0246094,0.053375,0.0438817,0.0196796,0.0285472,0.0420574,0,0,0.0691144,0,0.0279117,0.0413387,0.0376891,0.0353718,0.0208303,0.0608396,0.0149027,0.0578496,0.0538406,0.050807,0.0534378,0,0.0563541,0.0436279,0.0369563,0.0569666,0.0773143,0.0611632,0.0310347,0.0320758,0.0212076,0.0330732,0,0,0,0
238,0.0488296,0,0,0,0,0.0318149,0,0,0,0,0,0,0.0389973,0.0389301,0.0420688,0.0299658,0,0,0.0538355,0,0.0444915,0.0305647,0.036949,0.0428265,0.0196509,0.00841893,0.0207472,0.0443908,0.008958,0.00972236,0.00720411,0.039471,0.0152396,0.0200078,0.0258275,0.0173968,0.0420674,0.0485508,0.0237248,0.0243886,0.0532336,0.0437173,0.0197646,0.0282872,0.0421597,0,0,0.0688512,0,0.0280728,0.0410867,0.0375684,0.0355912,0.0207284,0.0609652,0.0150257,0.0578742,0.0540321,0.0507472,0.0535546,0,0.0564758,0.0436503,0.0370281,0.0571402,0.076944,0.0611938,0.0310283,0.0319003,0.0214288,0.0331756,0,0,0,0
239,0.04892,0,0,0,0,0.0317316,0,0,0,0,0,0,0.0384444,0.0387829,0.0418446,0.0297225,0,0,0.0539292,0,0.0444449,0.0307003,0.0369449,0.0429406,0.0197202,0.00847678,0.0206251,0.0442961,0.00919548,0,0.00743686,0.0396378,0.0152091,0.020018,0.0258282,0.0175227,0.0416734,0.048477,0.0238126,0.02418,0.0530605,0.0436702,0.0198579,0.0284094,0.0421478,0,0,0.0689329,0,0.028175,0.0410098,0.0375011,0.0357527,0.0207748,0.0610673,0.0149461,0.0580345,0.0540532,0.0506761,0.0536261,0,0.0565295,0.0436216,0.0370167,0.0572675,0.0765726,0.0613652,0.0309466,0.031807,0.0216153,0.0331981,0,0,0,0
240,0.0489123,0,0,0,0,0.0317943,0,0,0,0,0,0,0.0387505,0.0389358,0.041861,0.0294408,0,0,0.0540377,0,0.0445166,0.0308156,0.0369614,0.0427774,0.0198499,0.00837198,0.0203678,0.0441319,0.00894234,0.00983041,0.00731619,0.0396061,0.0151204,0.0198425,0.0256891,0.0175332,0.0418367,0.048413,0.0239716,0.0239519,0.052946,0.0436216,0.0199564,0.0286007,0.0420436,0,0,0.0689831,0,0.0282486,0.0409716,0.0374357,0.0358336,0.0207773,0.0610833,0.0148305,0.0581004,0.0539713,0.0505509,0.0536319,0,0.0565755,0.0436118,0.0370099,0.0573832,0.0762522,0.0614313,0.030897,0.0317289,0.0217171,0.0331354,0,0,0,0
241,0.0488893,0,0,0,0,0.0318483,0,0,0,0,0,0,0.0388585,0.0391845,0.0418805,0.0296488,0,0,0.0541576,0,0.0445963,0.0309022,0.0370548,0.0427225,0.0199779,0.00838272,0.0201496,0.0439718,0.00887037,0.0097742,0.00758483,0.0396762,0.0152248,0.0197633,0.0256635,0.0175129,0.0418986,0.0483666,0.0241015,0.0237989,0.0528442,0.0435533,0.0201003,0.0288406,0.0418994,0,0,0.069026,0,0.0283245,0.0409869,0.0373643,0.0359692,0.020771,0.0610688,0.0147739,0.0580919,0.0540049,0.0504478,0.0535946,0,0.0566384,0.0435946,0.0369833,0.0574925,0.076006,0.0614692,0.0307912,0.0316655,0.021854,0.033062,0,0,0,0
242,0.0488894,0,0,0,0,0.031923,0,0,0,0,0,0,0.0387137,0.0391754,0.0417139,0.0298692,0,0,0.0543165,0,0.0446861,0.0310034,0.037199,0.0425306,0.0201133,0.00844422,0.019966,0.0438617,0.00878258,0.00972881,0.00769792,0.0398034,0.015173,0.0196866,0.0256035,0.0175137,0.0416859,0.0483358,0.0241417,0.0236762,0.0527478,0.0434671,0.0202398,0.0288592,0.0417796,0,0,0.0691149,0,0.0283737,0.041015,0.0373235,0.0361988,0.0208067,0.0611395,0.0147408,0.0581396,0.0540911,0.0503841,0.0536164,0,0.056711,0.0435796,0.0368485,0.0576044,0.0758458,0.0615656,0.0307616,0.0316241,0.0219892,0.0330092,0,0,0,0
243,0.0471948,0,0,0,0,0.0287121,0,0,0,0,0,0,0.0374866,0.0387093,0.042972,0.0215968,0,0,0.0549451,0,0.0446178,0.0311043,0.0387398,0.0461866,0,0.00833421,0.0144876,0.0449221,0.0101482,0,0.00924597,0.0387207,0.0140264,0.0183186,0.0253558,0.0192301,0.0426106,0.0481033,0.0236007,0.0241528,0.0532749,0.0426953,0.0185323,0.0179467,0.0406694,0,0,0.069401,0,0.0288819,0.0414531,0.0364426,0.0363266,0.0170021,0.0615133,0.01692,0.0544394,0.0537101,0.0508406,0.053215,0,0.0573099,0.0428328,0.0371362,0.0585313,0.0764837,0.0589592,0,0.0327913,0.0177489,0.031886,0,0,0,0
244,0.0490677,0,0,0,0,0.0317324,0,0,0,0,0,0,0.038569,0.0389835,0.0415274,0.0301553,0,0,0.0545496,0,0.0449239,0.0311321,0.0374286,0.0421348,0.0204398,0.00861989,0.0196227,0.0436923,0.00861934,0.00955259,0.00766201,0.0401352,0.0152598,0.0194273,0.0254833,0.0174486,0.041104,0.0483624,0.0243442,0.0233756,0.0521619,0.0434162,0.0205553,0.0290956,0.0419479,0,0,0.0694014,0,0.0284247,0.0410405,0.0372045,0.0369209,0.0208972,0.0613685,0.0147901,0.058144,0.0542121,0.0502933,0.053572,0,0.0567706,0.0434563,0.0366823,0.0578094,0.0753324,0.0617298,0.0307907,0.0316082,0.0217743,0.0331812,0,0,0,0
245,0.0490239,0,0,0,0,0.0318494,0,0,0,0,0,0,0.03836,0.0391064,0.0415962,0.030229,0,0,0.0546228,0,0.0451044,0.0312843,0.0375371,0.0421308,0.0205682,0.00857431,0.01957,0.0435529,0.00860528,0.00945995,0.00777859,0.0402443,0.0152537,0.0194006,0.0254397,0.0174803,0.0407973,0.0482781,0.0244542,0.0232155,0.052183,0.043371,0.0207317,0.0292408,0.0417195,0,0,0.0694776,0,0.028491,0.0410132,0.0371887,0.0372016,0.0208617,0.0613475,0.0148984,0.0582205,0.0542639,0.0502109,0.0534744,0,0.0567568,0.0433482,0.036595,0.0578658,0.0753969,0.0618392,0.0307976,0.031536,0.0219259,0.0330255,0,0,0,0
246,0.0474107,0,0,0,0,0.0290493,0,0,0,0,0,0,0.0384497,0.0388536,0.0436123,0.0222934,0,0,0.055148,0,0.0450111,0.0314919,0.0390326,0.046057,0,0.00837597,0.0146578,0.0446896,0.00958885,0.011135,0.0091269,0.0388031,0.0139364,0.0182277,0.0251722,0.0191134,0.0426605,0.0479643,0.0238307,0.0238628,0.0529909,0.0425967,0.0187487,0.0180477,0.0405262,0,0,0.0696101,0,0.0290144,0.0413205,0.03625,0.0371868,0.0170767,0.0614892,0.0169821,0.0544763,0.0537793,0.0506883,0.0532038,0,0.0572768,0.0425406,0.0369149,0.0587098,0.0763491,0.059077,0,0.0326345,0.017953,0.031987,0,0,0,0
247,0.049418,0,0,0,0,0.0323179,0,0,0,0,0,0,0.0381113,0.0391802,0.0412697,0.0307955,0,0,0.0546778,0,0.0453543,0.0315833,0.0377347,0.0419962,0.0208661,0.00871921,0.0193769,0.0435443,0.00829246,0.00916829,0.00730549,0.040522,0.0152784,0.0195148,0.0252717,0.0174823,0.0404468,0.0482728,0.0244806,0.0230562,0.0523056,0.0433151,0.0209927,0.0294297,0.0419589,0,0,0.0698714,0,0.0285038,0.0409627,0.0370882,0.0384312,0.0209057,0.0613293,0.0149711,0.0584865,0.0542113,0.0501964,0.0538768,0,0.0566305,0.0431953,0.0362278,0.057756,0.0754942,0.0622353,0.0307432,0.0314286,0.0222684,0.0332543,0,0,0,0
248,0.0495236,0,0,0,0,0.0325934,0,0,0,0,0,0,0.0378814,0.039173,0.0410614,0.0307979,0,0,0.0547141,0,0.0455654,0.0316717,0.0377228,0.0420508,0.0210962,0.00878467,0.0192232,0.0436121,0.00819517,0.0091072,0.00711734,0.0406623,0.0152938,0.0193253,0.0252251,0.0175661,0.040197,0.0482624,0.0246031,0.0227432,0.0525293,0.0432693,0.0213159,0.0296082,0.0419131,0,0,0.0698379,0,0.0285498,0.0408115,0.0370743,0.0391889,0.0209668,0.0619028,0.0149623,0.058603,0.054284,0.050151,0.0539643,0,0.0566211,0.043056,0.0359512,0.057735,0.0759933,0.062359,0.030606,0.0313245,0.0226208,0.0332573,0,0,0,0
249,0.0497391,0,0,0,0,0.0329524,0,0,0,0,0,0,0.0377776,0.0391989,0.0408815,0.0308646,0,0,0.0547596,0,0.0456937,0.0316937,0.0377668,0.0421449,0.0212358,0.00874244,0.0190481,0.0437676,0.00809443,0.00911216,0.00682213,0.0407023,0.0151575,0.0190328,0.0252029,0.017627,0.0399496,0.0482857,0.0246909,0.0225984,0.0526284,0.0432296,0.0216485,0.0298044,0.0419954,0,0,0.0698742,0,0.0285715,0.0406831,0.0370307,0.0395,0.0210648,0.0622248,0.0149247,0.0587698,0.0543327,0.05011,0.0539988,0,0.0566125,0.042881,0.035739,0.0577339,0.0764868,0.0624409,0.0305512,0.0312404,0.0230846,0.0333747,0,0,0,0
250,0.0500026,0,0,0,0,0.0332825,0,0,0,0,0,0,0.0378111,0.0391449,0.0407012,0.0311099,0,0,0.0547776,0,0.0457295,0.0316927,0.0379011,0.0422597,0.0213079,0.00859435,0.0189796,0.0439303,0.00805914,0.00910159,0.00688819,0.0408484,0.0151326,0.018924,0.0251645,0.0176542,0.0397487,0.048297,0.024783,0.0225152,0.0526961,0.0432025,0.022022,0.0298249,0.0421281,0,0,0.0698279,0,0.028612,0.040583,0.0369367,0.0397556,0.0210829,0.0622909,0.014952,0.0588069,0.0543108,0.0500823,0.0539984,0,0.0566045,0.0427412,0.0355047,0.0577874,0.0770495,0.0624123,0.0305886,0.0311813,0.0235383,0.0335693,0,0,0,0
251,0.0502183,0,0,0,0,0.033612,0,0,0,0,0,0,0.03768,0.0393122,0.0405027,0.0312601,0,0,0.0548022,0,0.0457955,0.0316263,0.0380682,0.0423575,0.0213751,0.00852477,0.0189231,0.0439776,0.00800853,0.00911994,0.00732042,0.0411578,0.0151543,0.0188231,0.0250856,0.0176991,0.0395177,0.0482357,0.0248536,0.0222336,0.0529461,0.0431644,0.0225086,0.0298164,0.0422055,0,0,0.0697312,0,0.0286317,0.040473,0.0368926,0.0407976,0.0210995,0.0623239,0.0149969,0.0587568,0.0542578,0.0500433,0.0539982,0,0.0565926,0.042598,0.0351721,0.0577906,0.077764,0.0623801,0.0306013,0.0311053,0.0238753,0.0337414,0,0,0,0
252,0.0487475,0,0,0,0,0.0305813,0,0,0,0,0,0,0.0383394,0.0391311,0.0427889,0.0231569,0,0,0.0553863,0,0.0458007,0.0315337,0.0395502,0.0466282,0,0.00794341,0.0151061,0.0452847,0.00925917,0.0111648,0.00864319,0.0396272,0.0137125,0.0173685,0.0248333,0.0194901,0.0420867,0.0479771,0.0244065,0.0226109,0.0542339,0.0424369,0.0197108,0.0182388,0.0413197,0,0,0.0692621,0,0.0291112,0.04053,0.0360415,0.040033,0.017228,0.0637373,0.0169793,0.0544497,0.0545488,0.0498544,0,0,0.058458,0.0422212,0.0365503,0.05981,0.0793807,0.0589669,0,0.03213,0.0195294,0.0331606,0,0,0,0
253,0.0509873,0,0,0,0,0.03418,0,0,0,0,0,0,0.0374081,0.0394644,0.0402041,0.0314572,0,0,0.0549921,0,0.0461505,0.0313704,0.0383961,0.042483,0.0215689,0.00854159,0.0187901,0.0442145,0.00786282,0.00914415,0.00753411,0.0414268,0.0151834,0.0184457,0.0249582,0.0176723,0.0389907,0.0483038,0.0252183,0.0218509,0.0532255,0.0432084,0.0235053,0.0301465,0.0429736,0,0,0.0698898,0,0.0285093,0.0403714,0.036818,0.04258,0.0212465,0.0627698,0.015103,0.0587347,0.0544293,0.0499323,0.0541267,0,0.0565783,0.0422429,0.034554,0.057685,0.0789809,0.0624147,0.0305149,0.0309565,0.0242586,0.0345188,0,0,0,0
254,0.0511851,0,0,0,0,0.0343928,0,0,0,0,0,0,0.0371195,0.0394005,0.0399872,0.0315691,0,0,0.055095,0,0.0462082,0.0313185,0.0385453,0.0425914,0.0217749,0.00872671,0.0186879,0.0444158,0.00787625,0.00913121,0.00719375,0.0415474,0.0152364,0.0183828,0.024896,0.0177062,0.0385646,0.0482559,0.0252796,0.0218115,0.0536279,0.0432057,0.0241787,0.0303779,0.0429705,0,0,0.0697912,0,0.0285379,0.040248,0.036764,0.0431773,0.0213548,0.0630046,0.0150853,0.0587727,0.0543725,0.0498192,0.0542508,0,0.0564444,0.042038,0.0341936,0.0576324,0.0798346,0.0623867,0.0304789,0.0308976,0.0246612,0.034626,0,0,0,0
255,0.051401,0,0,0,0,0.0346285,0,0,0,0,0,0,0.0371151,0.0393777,0.0398761,0.0318974,0,0,0.0551501,0,0.0463004,0.0312753,0.0387069,0.0427433,0.0218826,0.00889412,0.0187423,0.0445506,0.00793382,0.00908302,0.00687641,0.0417444,0.0152071,0.0183513,0.0248438,0.0177088,0.0382952,0.0481887,0.0252523,0.0215921,0.0546311,0.0432259,0.0244003,0.0306029,0.0429614,0,0,0.069644,0,0.0285364,0.0401508,0.0369624,0.0444542,0.0213235,0.0640184,0.0151237,0.0586905,0,0.0488932,0.0551473,0,0.0573779,0.0422214,0.0346791,0.0587527,0.0815914,0.0622772,0.0304311,0.0308453,0.0248649,0.0347552,0,0,0,0
