Timestep,BBL,BBR,BFBL,BFBR,BFTL,BFTR,C7,CLAV,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x68,x69,x70,x71
38,0,0,0,0,0,0,0.0407539,0.0411576,0,0,0,0.0443705,0,0.0188028,0,0,0.0158153,0,0,0.0258783,0.0755913,0.0130234,0.0113713,0.0163883,0.0256361,0.0246888,0.0241383,0.0391554,0.0469139,0.0310831,0.0141357,0.0109394,0.0320391,0.0333603,0.0164495,0.0138845,0.0079557,0.0168209,0.0377809,0,0.0293377,0.0415613,0,0,0.0186255,0,0,0.0307529,0.0628034,0.0428146,0.025271,0.024456,0.0353556,0.0385526,0.0259022,0.054776,0.0566581,0.030335,0.0527169,0.0300566,0.0338501,0.0695652,0.0155216,0.00895197,0.0106303,0.0170338,0.0262574,0.0141852,0,0,0,0
39,0,0,0,0,0,0,0.0405313,0.0411703,0,0,0,0.0476905,0,0.0189097,0,0,0.0157355,0,0,0.0258173,0.075903,0.014181,0.0115977,0.0148542,0.0250488,0.0243772,0.0240954,0.0382359,0.0460846,0.031657,0.0146096,0.0112049,0.0324006,0.0337602,0.0161531,0.0139788,0.00795838,0.0168083,0.0387367,0,0.0290508,0.0413668,0,0,0.0187091,0,0,0.0307532,0.0631779,0.0425736,0.024978,0.0244156,0.0357004,0.038817,0.0255665,0.0543744,0.0563961,0.0302965,0.0528833,0.0302098,0.0339567,0.069646,0.0146602,0.00900677,0.0106702,0.0170509,0.026072,0.0141074,0,0,0,0
40,0,0,0,0,0,0,0.0403473,0.04116,0,0,0,0.0510257,0,0.0191839,0,0,0.0156346,0,0,0.0257931,0.0761413,0.015213,0.012055,0.0134644,0.0243874,0.0240335,0.0240672,0.0373195,0.0454216,0.0323914,0.015004,0.011608,0.0328406,0.0342719,0.0167672,0.0140838,0.00793363,0.0167837,0.0397413,0,0.0287374,0.0411823,0,0,0.018806,0,0,0.0307783,0.0635559,0.0422591,0.0247041,0.0244499,0.0360031,0.0390062,0.0253548,0.0538874,0.0562389,0.0302404,0.0530225,0.0304645,0.0340766,0.0697296,0.0139222,0.00907282,0.0107117,0.01708,0.0259246,0.0140308,0,0,0,0
41,0,0,0,0,0,0,0.040191,0.041155,0,0,0,0.0532855,0,0.019744,0,0,0.0155583,0,0,0.0257997,0.076414,0.0165799,0.0127078,0.0133067,0.0236776,0.0237262,0.0243149,0.0362908,0.0449274,0.0333084,0.0151059,0.0125428,0.0330665,0.034653,0.0174586,0.0141987,0.00788735,0.0167432,0.0405845,0,0.028378,0.0410281,0,0,0.0189127,0,0,0.0308156,0.0639833,0.0418586,0.02441,0.0244012,0.036278,0.039145,0.0251496,0.0533699,0.0561141,0.030139,0.0532251,0.0307324,0.0342236,0.0698615,0.0133357,0.00908663,0.010704,0.0171972,0.0257846,0.0139726,0,0,0,0
42,0,0,0,0,0,0,0.0400133,0.0411957,0,0,0,0.0539977,0,0.0206073,0,0,0.0154773,0,0,0.025841,0.0766786,0.0179998,0.0133992,0.0145796,0.0229813,0.0234046,0.0249044,0.0352637,0.0446893,0.0341903,0.015501,0.0140093,0.0333137,0.034606,0.0175665,0.0143015,0.0078471,0.0167173,0.0411926,0,0.0280688,0.0409118,0,0,0.0190118,0,0,0.0308493,0.0643719,0.0415584,0.0242188,0.0244705,0.0365117,0.0393333,0.0248431,0.052912,0.0559783,0.0300729,0.0533701,0.0309838,0.0343587,0.070005,0.0129233,0.00917004,0.0106558,0.017305,0.0256535,0.0139358,0,0,0,0
43,0,0,0,0,0,0,0.0397831,0.0412587,0,0,0,0.0539117,0,0.0214131,0,0,0.0153913,0,0,0.0259028,0.0769527,0.0192609,0.0140025,0.0159683,0.022325,0.0231462,0.025604,0.0343853,0.0446114,0.0349123,0.0157006,0.015592,0.0336494,0.034415,0.0173928,0.0143955,0.00781499,0.0167064,0.0417029,0,0.0278133,0.0407414,0,0,0.0190737,0,0,0.0309148,0.0646723,0.041318,0.0241891,0.0246419,0.0367391,0.0395009,0.0243715,0.0525235,0.0557978,0.0300082,0.0534994,0.0312045,0.0344602,0.0701113,0.0126238,0.00923706,0.0106756,0.0173032,0.025527,0.0139615,0,0,0,0
44,0,0,0,0,0,0,0.0390938,0.0414713,0,0,0,0.0509786,0,0.0189861,0,0,0.0150643,0,0,0.0263952,0.077367,0.0193238,0.0144597,0.0145512,0.0213959,0.0233499,0.0258271,0.032354,0.0447849,0.036687,0.019116,0.0201245,0.0352771,0.0366004,0.0178535,0.0144562,0.00758421,0.0164583,0.0394257,0,0.0273074,0.0401524,0,0,0.019183,0,0,0.031252,0.0653249,0.0413051,0.0242042,0.0241783,0.0365299,0.0399917,0.0234457,0.0513315,0.0551096,0.0301931,0.0541461,0.0302513,0.0354455,0.0712209,0.0129679,0.00915037,0.0105696,0.0171782,0.025531,0.0141421,0,0,0,0
45,0,0,0,0,0,0,0.0386706,0.041636,0,0,0,0.0525212,0,0.0176074,0,0,0.01474,0,0,0.0268637,0.0771999,0.0212394,0.0150584,0.0127379,0.0208144,0.0234136,0.02602,0.032111,0.0458241,0.0381437,0.0203067,0.0211119,0.0360452,0.0381137,0.0203572,0.0145517,0.00755452,0.0161923,0.0394469,0,0.027215,0.0397791,0,0,0.0193037,0,0,0.0314166,0.0654635,0.0413842,0.0239944,0.0244974,0.0361429,0.0400991,0.0228321,0.0510928,0.0547707,0.0300574,0.054211,0.0302168,0.0355152,0.0712113,0.0128891,0.00907817,0.0104494,0.0170686,0.0255315,0.014269,0,0,0,0
46,0,0,0,0,0,0,0.038293,0.0417208,0,0,0,0.053188,0,0.0168437,0,0,0.014553,0,0,0.0272026,0.0768899,0.0225955,0.0154566,0.0120264,0.0204429,0.0234316,0.0265383,0.0323533,0.0469982,0.0394108,0.0209617,0.0211251,0.036202,0.0388831,0.021895,0.0145901,0.00760575,0.0160462,0.0394941,0,0.0271426,0.0394251,0,0,0.0193998,0,0,0.0315621,0.0655432,0.0415752,0.0235525,0.0248197,0.03587,0.040167,0.0222323,0.0508993,0.0543747,0.0299312,0.0542092,0.0300186,0.0355441,0.0711147,0.0128788,0.00897466,0.0103816,0.0170251,0.0254428,0.014447,0,0,0,0
47,0,0,0,0,0,0,0.0379652,0.0417533,0,0,0,0.0529352,0,0.016786,0,0,0.0145055,0,0,0.0273181,0.0765119,0.0230097,0.0155837,0.0114857,0.0203868,0.0234348,0.0272303,0.0328965,0.0479154,0.0402704,0.0208171,0.020351,0.0357997,0.0388245,0.0221406,0.0145549,0.00754351,0.0159967,0.0397484,0,0.0271429,0.0391574,0,0,0.0194522,0,0,0.0316607,0.0656835,0.041839,0.02338,0.0250864,0.0357092,0.0403556,0.0216456,0.0506305,0.0539533,0.0298091,0.0541056,0.0296853,0.0354766,0.070949,0.0128901,0.00894347,0.0103973,0.0170014,0.0252624,0.0146492,0,0,0,0
48,0,0,0,0,0,0,0.037737,0.041756,0,0,0,0.0519148,0,0.0175009,0,0,0.0146379,0,0,0.0271473,0.0761982,0.022365,0.0154519,0.0111077,0.0207392,0.0234264,0.0281321,0.0333615,0.0481898,0.0405229,0.020018,0.0192008,0.0351367,0.0380362,0.0210665,0.014494,0.00749204,0.0160565,0.040059,0,0.0273352,0.0390099,0,0,0.0194762,0,0,0.031686,0.0659485,0.0423044,0.0233613,0.025352,0.0356889,0.04058,0.0211502,0.050413,0.0534668,0.0297212,0.0539055,0.0292364,0.0353144,0.070718,0.0130079,0.00900689,0.010492,0.0170366,0.0249958,0.0148281,0,0,0,0
49,0,0,0,0,0,0,0.0376318,0.0417184,0,0,0,0.0503879,0,0.0189627,0,0,0.0149417,0,0,0.0267701,0.0760531,0.0210217,0.0151772,0.0122614,0.0213896,0.0234899,0.0292603,0.0336899,0.0477606,0.0401229,0.018893,0.018336,0.0345624,0.0367941,0.0188481,0.0143787,0.00755332,0.0163132,0.0403884,0,0.0275845,0.0389929,0,0,0.0194351,0,0,0.0316094,0.0663599,0.0429179,0.0232884,0.0256103,0.0358721,0.0406513,0.0208181,0.0501905,0.0530065,0.0297341,0.053596,0.0286088,0.0350209,0.0703778,0.0132773,0.00919095,0.0106504,0.0171234,0.0246597,0.014964,0,0,0,0
50,0,0,0,0,0,0,0.038007,0.0415593,0,0,0,0.0551461,0,0.019512,0,0,0.0155206,0,0,0.0259689,0.0760889,0.022639,0.0150059,0.016688,0.0223634,0.023383,0.0307146,0.0354295,0.0470147,0.0384484,0.014721,0.0149827,0.030862,0.0319741,0.0205257,0.0142309,0.00783343,0.0169429,0.0435244,0,0.0282925,0.0393765,0,0,0.019201,0,0,0.0312309,0.0663909,0.0436124,0.0231416,0.0265505,0.0364032,0.0401702,0.0211298,0.051119,0.0529942,0.0294162,0.0525515,0.0288656,0.0335991,0.0687868,0.0131951,0.00941194,0.0109064,0.0172235,0.0242367,0.0149271,0,0,0,0
51,0,0,0,0,0,0,0.0380245,0.0416677,0,0,0,0.0534249,0,0.0221013,0,0,0.0155587,0,0,0.025909,0.0764092,0.0200104,0.0148052,0.0165363,0.0226516,0.0237827,0.0311378,0.036251,0.0468673,0.0378893,0.0150511,0.0164182,0.0341694,0.0347266,0.0169175,0.0141681,0.00782375,0.0171875,0.0438544,0,0.0286479,0.0393231,0,0,0.0190601,0,0,0.0310858,0.0670557,0.0444478,0.0226309,0.0267209,0.0362534,0.0398205,0.020938,0.0509753,0.0526569,0.0294763,0.051962,0.0278804,0.0330438,0.0681014,0.0137664,0.009377,0.0108778,0.0170637,0.0241124,0.0150419,0,0,0,0
52,0,0,0,0,0,0,0.0382152,0.0417356,0,0,0,0.0552282,0,0.0208397,0,0,0.0156278,0,0,0.0257508,0.0770009,0.0175977,0.0145093,0.0157519,0.0224445,0.0242162,0.0315023,0.0377224,0.046771,0.0367578,0.0155174,0.0177173,0.0357961,0.0364802,0.0180802,0.0140674,0.00779756,0.0170662,0.0442823,0,0.0289899,0.0393695,0,0,0.0189224,0,0,0.0310771,0.0675562,0.0452388,0.0222214,0.0268375,0.0362402,0.039238,0.0208322,0.0508336,0.0524157,0.0293803,0.0512409,0.0266598,0.0323926,0.0672894,0.0145191,0.00930695,0.0108702,0.0169035,0.0240144,0.0150888,0,0,0,0
53,0,0,0,0,0,0,0.0386652,0.0417865,0,0,0,0.0556026,0,0.0185698,0,0,0.0157149,0,0,0.0256037,0.0771236,0.0140611,0.0142174,0.0150922,0.0220292,0.0245767,0.0319398,0.0395513,0.0470881,0.0350194,0.016578,0.0188113,0.0378873,0.0388153,0.0190102,0.0140288,0.00780026,0.0169192,0.0447979,0,0.0292837,0.0396417,0,0,0.0187542,0,0,0.0310362,0.0677099,0.0459055,0.0220325,0.0268062,0.0363195,0.0385328,0.0208025,0.0505727,0.0522757,0.0291161,0.0505218,0.025314,0.0317556,0.0664583,0.0155024,0.00922542,0.010866,0.0167338,0.0239999,0.0149776,0,0,0,0
54,0,0,0,0,0,0,0.0392729,0.0418544,0,0,0,0.0533609,0,0.0157658,0,0,0.015752,0,0,0.0255323,0.0759974,0.0125557,0.0138402,0.0144788,0.0221164,0.0249947,0.0322879,0.0413635,0.0479401,0.0333835,0.0176878,0.0185932,0.0386266,0.0402625,0.0186062,0.0140723,0.0077832,0.0171045,0.0453234,0,0.0293104,0.040127,0,0,0.0185641,0,0,0.0309597,0.067517,0.0463532,0.0220957,0.0264875,0.0362623,0.0380998,0.0209772,0.0501841,0.0521886,0.0285917,0.0499737,0.0240262,0.0312915,0.0657314,0.01666,0.00911693,0.0108437,0.0166003,0.0241475,0.0147471,0,0,0,0
55,0,0,0,0,0,0,0.0397027,0.0418785,0,0,0,0.051027,0,0.0153537,0,0,0.0156241,0,0,0.0255846,0.0736228,0.0117323,0.0136052,0.0129206,0.023511,0.025613,0.0323941,0.0425755,0.0486797,0.0328462,0.0178022,0.0174495,0.0361937,0.0387129,0.0181572,0.0141493,0.00777835,0.017335,0.0458514,0,0.0286698,0.0404463,0,0,0.0183704,0,0,0.0309538,0.0672987,0.0466177,0.0219693,0.0258334,0.0359345,0.0382654,0.0213685,0.0498223,0.0520921,0.0276521,0.0497486,0.0230804,0.031125,0.0651936,0.017698,0.00887733,0.0107765,0.0165875,0.0243567,0.0147197,0,0,0,0
56,0,0,0,0,0,0,0.0393803,0.0415932,0,0,0,0.050089,0,0.0169599,0,0,0.0154839,0,0,0.0259198,0.0713393,0.00971572,0.0137106,0.0102794,0.0255241,0.0263905,0.0323667,0.0432097,0.048804,0.0338373,0.0172442,0.0168758,0.0327761,0.0353609,0.0184949,0.0140849,0.0078083,0.0175972,0.0461238,0,0.0277847,0.0399777,0,0,0.0182068,0,0,0.0312687,0.0673668,0.0470244,0.0214689,0.0249789,0.0357216,0.0389381,0.0217877,0.0495267,0.0521756,0.0265016,0.0498728,0.0226819,0.0312406,0.0649225,0.018273,0.00839387,0.0107237,0.01668,0.0244043,0.0153721,0,0,0,0
57,0,0,0,0,0,0,0.0383182,0.0411346,0,0,0,0.0471081,0,0.0176579,0,0,0.0156438,0,0,0.0264127,0.0714311,0.0094376,0.0135329,0.00784736,0.0268218,0.026706,0.0317232,0.0434897,0.0482238,0.0346536,0.0158464,0.0138101,0.0310633,0.0334684,0.0173997,0.0138489,0.00797499,0.0177389,0.0460081,0,0.027355,0.039126,0,0,0.0180249,0,0,0.0317811,0.0676999,0.0479243,0.0211698,0.0244433,0.0364039,0.0393185,0.0217688,0.0491191,0.0525069,0.0257428,0.0504129,0.0229162,0.031712,0.0650862,0.0181968,0.00790025,0.010739,0.0167018,0.0242237,0.016539,0,0,0,0
58,0,0,0,0,0,0,0.0371569,0.0408058,0,0,0,0.0425313,0,0.0180047,0,0,0.0161307,0,0,0.0267251,0.0738594,0.0118228,0.012971,0.00728392,0.0269029,0.026251,0.0308865,0.0436319,0.04723,0.0333354,0.0143101,0.0103026,0.0305601,0.0336317,0.0163656,0.0136201,0.0080519,0.0175402,0.0455211,0,0.0272377,0.0390483,0,0,0.0178843,0,0,0.0322292,0.0681924,0.0491629,0.0214944,0.0243938,0.0376886,0.0391369,0.0213323,0.04868,0.0531632,0.0259518,0.0512005,0.023513,0.0323924,0.0656665,0.017892,0.00785159,0.0108716,0.0165604,0.0239726,0.0176767,0,0,0,0
59,0,0,0,0,0,0,0.0363975,0.0405608,0,0,0,0.0390143,0,0.0192026,0,0,0.0164632,0,0,0.0268047,0.0765095,0.0148936,0.0126259,0.00750032,0.0261379,0.0256777,0.0311345,0.0438457,0.0466181,0.0312986,0.0135182,0.00902588,0.0305471,0.0345393,0.0186256,0.013507,0.00813192,0.0172108,0.0449569,0,0.0270795,0.0399619,0,0,0.0180034,0,0,0.0324932,0.0690785,0.0500522,0.0218929,0.0243301,0.0382258,0.0387903,0.0209356,0.048403,0.0542004,0.0268571,0.051884,0.0242023,0.0330175,0.0664787,0.0176516,0.00822075,0.0109798,0.0164148,0.0237518,0.0181615,0,0,0,0
60,0,0,0,0,0,0,0.0364207,0.0403583,0,0,0,0.0376531,0,0.020293,0,0,0.0164469,0,0,0.0266744,0.0780236,0.0166326,0.0125368,0.00606219,0.0254359,0.0252335,0.0321125,0.0439667,0.0464504,0.0308147,0.0136152,0.00926065,0.0308291,0.0352789,0.0226129,0.0136685,0.00813565,0.0168724,0.0438814,0,0.0269686,0.0410122,0,0,0.0181883,0,0,0.0325155,0.0703167,0.0503301,0.0224834,0.023966,0.0378779,0.0384706,0.0207553,0.0482749,0.0552503,0.0277714,0.0522069,0.0251869,0.0334667,0.0673448,0.0174562,0.00859688,0.0109273,0.016309,0.0237015,0.0177218,0,0,0,0
61,0,0,0,0,0,0,0.037134,0.0401761,0,0,0,0.0368017,0,0.0207554,0,0,0.0162414,0,0,0.0265421,0.0784335,0.0163231,0.0125339,0.00386305,0.025137,0.0251529,0.0327552,0.0441309,0.0463227,0.0310591,0.0134662,0.00882392,0.0307055,0.0352548,0.0240548,0.0139708,0.00814217,0.01669,0.0425613,0,0.0270754,0.0412896,0,0,0.0183695,0,0,0.0323337,0.071614,0.0500215,0.0231711,0.0235902,0.0371393,0.0383368,0.0206269,0.048282,0.0561566,0.0284563,0.0525068,0.0262883,0.0337099,0.0679034,0.0178355,0.00870939,0.0107745,0.0162129,0.0237638,0.0167676,0,0,0,0
62,0,0,0,0,0,0,0.0381956,0.0400963,0,0,0,0.0354907,0,0.021136,0,0,0.0160628,0,0,0.0264067,0.0782081,0.0150051,0.0125136,0.00309843,0.025279,0.0254508,0.0326433,0.0443932,0.0463246,0.0307469,0.0126826,0.00766242,0.0303487,0.0344274,0.024515,0.0142569,0.00819151,0.0167518,0.0414029,0,0.0274346,0.0408052,0,0,0.0185063,0,0,0.032023,0.0726301,0.0490642,0.0238063,0.0234834,0.0366178,0.0383424,0.0203932,0.0484028,0.0568696,0.0290338,0.0527082,0.0273473,0.0336964,0.0679747,0.0195893,0.00848745,0.0105984,0.0161012,0.0238033,0.0159882,0,0,0,0
63,0,0,0,0,0,0,0.0389325,0.0400923,0,0,0,0.0348765,0,0.0212388,0,0,0.0159725,0,0,0.0262533,0.0775762,0.0133488,0.0123393,0.00286739,0.0258055,0.0260006,0.0318449,0.0448673,0.046838,0.0297454,0.0117458,0.00708905,0.0304169,0.0338297,0.0256302,0.0143825,0.00817974,0.0169643,0.0404982,0,0.0281758,0.0399683,0,0,0.0185384,0,0,0.031722,0.0732538,0.0479678,0.0242675,0.0238679,0.0366395,0.0384281,0.0200057,0.0485265,0.0573326,0.0290324,0.0528228,0.0282431,0.0336214,0.0678784,0.0231005,0.00817777,0.0104472,0.0160137,0.0236473,0.0159592,0,0,0,0
64,0,0,0,0,0,0,0.0388822,0.0400299,0,0,0,0.0342471,0,0.021297,0,0,0.0159763,0,0,0.0260672,0.0763955,0.0118326,0.0121942,0.00391948,0.0264614,0.0266306,0.0313222,0.0453519,0.0480485,0.0295015,0.0118515,0.00795789,0.0306195,0.0337409,0.0272915,0.014353,0.00811412,0.0172003,0.0398969,0,0.0292715,0.0392533,0,0,0.0184594,0,0,0.0315271,0.0737483,0.0480732,0.0246597,0.0249215,0.0371441,0.0384683,0.0198513,0.0487074,0.0573984,0.0289457,0.0528955,0.0285416,0.0336723,0.0679192,0.0273566,0.00793816,0.0103848,0.0159326,0.0233139,0.0167907,0,0,0,0
65,0,0,0,0,0,0,0.0380211,0.0398973,0,0,0,0.0340103,0,0.0210291,0,0,0.0160978,0,0,0.0259063,0.074991,0.0103673,0.0120838,0.00575747,0.0269909,0.0272528,0.0311053,0.0459131,0.049622,0.0299982,0.0129295,0.0095051,0.0313636,0.0346429,0.0287435,0.0141904,0.00811062,0.0173906,0.0394713,0,0.0301778,0.0388282,0,0,0.0183162,0,0,0.0314344,0.0742624,0.0492657,0.0250478,0.0260983,0.0379051,0.0384657,0.0199081,0.0488886,0.0572196,0.028808,0.0530932,0.0284084,0.0339994,0.0682334,0.0295126,0.00788949,0.0104211,0.0158635,0.0229435,0.0179307,0,0,0,0
66,0,0,0,0,0,0,0.0370609,0.0397538,0,0,0,0.0341548,0,0.0207827,0,0,0.0163237,0,0,0.0258421,0.0740001,0.00936524,0.0119981,0.00679119,0.027239,0.0277305,0.0310787,0.0466291,0.0510453,0.0306869,0.0143029,0.0111522,0.0322522,0.0354857,0.0295685,0.0139957,0.0082246,0.0174688,0.0388474,0,0.0306219,0.0386681,0,0,0.0181431,0,0,0.0313413,0.0747986,0.0505502,0.025526,0.0262034,0.0386633,0.0384588,0.0199454,0.0488088,0.0569519,0.028664,0.0531329,0.0276351,0.0343974,0.068549,0.0295171,0.00807885,0.0104525,0.0158533,0.0227397,0.0186974,0,0,0,0
67,0,0,0,0,0,0,0.0366111,0.0396284,0,0,0,0.0342754,0,0.0209165,0,0,0.0165291,0,0,0.0258936,0.0736505,0.00916393,0.0118556,0.00699816,0.0271506,0.0279841,0.0310512,0.0469249,0.0519278,0.0311167,0.0150873,0.0118571,0.0325158,0.035848,0.0298071,0.0138083,0.00838716,0.0174539,0.0383873,0,0.0309475,0.038608,0,0,0.0180229,0,0,0.0312229,0.0752826,0.0515752,0.0259972,0.0255614,0.0391466,0.0384746,0.019882,0.0484259,0.0564961,0.0284993,0.0530941,0.0265221,0.0348487,0.0688595,0.0290342,0.00838151,0.0104165,0.0158917,0.0227546,0.0188844,0,0,0,0
68,0,0,0,0,0,0,0.0367341,0.0394821,0,0,0,0.0341001,0,0.0213536,0,0,0.0165772,0,0,0.0259634,0.0737829,0.00950574,0.0114691,0.00724377,0.0266783,0.0279604,0.0308354,0.0466519,0.0520607,0.0310629,0.0149999,0.0113396,0.0321696,0.0355214,0.0296305,0.0136495,0.0084781,0.0173733,0.038266,0,0.031178,0.0385466,0,0,0.0180545,0,0,0.031126,0.075624,0.0521927,0.0264489,0.0248611,0.0393271,0.0384578,0.0196435,0.0478868,0.0559891,0.0283196,0.0531635,0.0255245,0.0353974,0.0692521,0.0289755,0.00861844,0.0103609,0.0159464,0.0228288,0.0186739,0,0,0,0
69,0,0,0,0,0,0,0.0371009,0.0393172,0,0,0,0.0337864,0,0.0219183,0,0,0.01645,0,0,0.0259419,0.0743193,0.0102324,0.0108102,0.00783165,0.0258449,0.0277144,0.0304159,0.0460517,0.0515808,0.0307946,0.0139613,0.0100344,0.0316242,0.0348765,0.0292517,0.0136048,0.008444,0.0172746,0.0382766,0,0.0312541,0.0385513,0,0,0.0182226,0,0,0.0310666,0.0757673,0.0523706,0.0268083,0.0244024,0.0393051,0.0383802,0.0193705,0.0474265,0.0555961,0.0281671,0.0533493,0.0249017,0.035951,0.0696444,0.0293381,0.00881117,0.0103265,0.015945,0.0228812,0.0183658,0,0,0,0
70,0,0,0,0,0,0,0.0374365,0.0391546,0,0,0,0.0334922,0,0.0222217,0,0,0.0162878,0,0,0.0258704,0.0750744,0.0110867,0.0100971,0.0082646,0.0248531,0.0273251,0.0300047,0.0454,0.0508704,0.0306615,0.0126646,0.00876526,0.0311505,0.034328,0.0287759,0.0136958,0.00837708,0.017175,0.0380556,0,0.0312698,0.0387147,0,0,0.018413,0,0,0.0308402,0.0757571,0.0523488,0.0270174,0.0242217,0.0391869,0.0382646,0.0192261,0.0472732,0.0553635,0.0280067,0.0535548,0.0246441,0.0363773,0.0699169,0.0299655,0.00892822,0.0102655,0.0158316,0.0228221,0.0181274,0,0,0,0
71,0,0,0,0,0,0,0.0376876,0.0390264,0,0,0,0.0335952,0,0.0222709,0,0,0.0161757,0,0,0.0258393,0.0757101,0.0118817,0.00958145,0.00825463,0.0239299,0.0268969,0.0297631,0.0450269,0.0503051,0.0305589,0.012033,0.00816307,0.0308757,0.0340382,0.0280242,0.0138958,0.00833325,0.0170682,0.0376851,0,0.0312095,0.0389454,0,0,0.0185439,0,0,0.03063,0.0757494,0.0523676,0.0270467,0.0243248,0.0389952,0.0381411,0.0193166,0.0474539,0.0552735,0.0278064,0.0536843,0.0246195,0.0365441,0.0699654,0.0307259,0.00901888,0.010241,0.0156678,0.0226891,0.0179222,0,0,0,0
72,0,0,0,0,0,0,0.0378445,0.0389349,0,0,0,0.0342692,0,0.0220869,0,0,0.0161224,0,0,0.0258518,0.0761263,0.0124172,0.00929497,0.00804067,0.023138,0.0265191,0.0296452,0.044887,0.0501105,0.0302986,0.0120157,0.00825928,0.0309605,0.0340072,0.026957,0.0141087,0.00827643,0.0169384,0.0371307,0,0.0313146,0.0391249,0,0,0.0185793,0,0,0.0305168,0.0756926,0.0524163,0.0269304,0.0245682,0.0387859,0.0380336,0.0195281,0.0478118,0.0552046,0.0274716,0.0536755,0.0247146,0.0365024,0.0698207,0.0317789,0.00905841,0.0102546,0.0155419,0.0225551,0.0177656,0,0,0,0
73,0,0,0,0,0,0,0.0379276,0.0388723,0,0,0,0.0353137,0,0.0217873,0,0,0.0160943,0,0,0.0258347,0.076276,0.0126508,0.00917821,0.00783022,0.0225038,0.0262039,0.029566,0.0448118,0.0498805,0.0302545,0.0122631,0.00878564,0.0313624,0.0341414,0.0257994,0.0142267,0.00826324,0.0168364,0.0362619,0,0.0314668,0.0391944,0,0,0.0185088,0,0,0.0304967,0.0755237,0.0524746,0.0266868,0.0247879,0.0386356,0.0379423,0.0196781,0.048115,0.0550059,0.0269768,0.0534527,0.0248631,0.0362334,0.069496,0.0333217,0.00905527,0.0102971,0.0154942,0.0224831,0.0176932,0,0,0,0
74,0,0,0,0,0,0,0.0379052,0.0388631,0,0,0,0.0364331,0,0.0214851,0,0,0.0160063,0,0,0.0258214,0.0762489,0.0126016,0.00916441,0.00794956,0.0220125,0.0260082,0.0294711,0.0446727,0.0494606,0.0303745,0.0124907,0.00954658,0.0317414,0.034232,0.0247148,0.0141543,0.00828326,0.0167969,0.0350851,0,0.0316073,0.0391577,0,0,0.018354,0,0,0.0305294,0.0752366,0.0525724,0.0263513,0.0249978,0.0385971,0.0379372,0.0198686,0.0482961,0.0545845,0.0263987,0.0530939,0.0250504,0.0357984,0.0690743,0.035292,0.00905668,0.0103463,0.0154904,0.0224908,0.0177032,0,0,0,0
75,0,0,0,0,0,0,0.0377509,0.0388879,0,0,0,0.0372799,0,0.0213327,0,0,0.0159705,0,0,0.0257861,0.0762655,0.012412,0.00915977,0.00820171,0.0216166,0.0259764,0.0292769,0.0443188,0.0497645,0.0304614,0.0129431,0.0102526,0.0316019,0.0343013,0.0238644,0.0141156,0.00832901,0.0167878,0.0338151,0,0.0318276,0.0390774,0,0,0.0181985,0,0,0.030576,0.0748815,0.0527154,0.0260075,0.0253538,0.0387061,0.0380405,0.0200659,0.048333,0.0540408,0.0257856,0.0528042,0.0252172,0.0353146,0.0686298,0.0377587,0.00903075,0.0103987,0.0155282,0.0224595,0.0177726,0,0,0,0
76,0,0,0,0,0,0,0.0375436,0.0389135,0,0,0,0.0380278,0,0.0212665,0,0,0.0159854,0,0,0.0257532,0.0762835,0.0122102,0.00925522,0.00854061,0.0212713,0.0259909,0.029025,0.0439734,0.0500671,0.0304093,0.0135397,0.0105716,0.0313782,0.0342624,0.0231455,0.0140723,0.00829044,0.0167733,0.0326045,0,0.0321919,0.0390396,0,0,0.0181018,0,0,0.0305992,0.0744834,0.0529323,0.0257145,0.025938,0.0389475,0.038153,0.0202531,0.0483002,0.0535203,0.0252108,0.0527736,0.0254011,0.0349775,0.0682638,0.040629,0.00900698,0.0104154,0.015574,0.0223688,0.0177721,0,0,0,0
77,0,0,0,0,0,0,0.0373457,0.0389348,0,0,0,0.0388,0,0.0212191,0,0,0.0159819,0,0,0.025693,0.0762308,0.0120725,0.00949994,0.00848791,0.0209649,0.0260093,0.0287686,0.0436263,0.0500443,0.0303757,0.0135145,0.0107038,0.0311942,0.0340831,0.022483,0.0140009,0.00823594,0.0167781,0.0315718,0,0.0324662,0.0390353,0,0,0.0181127,0,0,0.0306321,0.0740588,0.0531046,0.025517,0.0267664,0.0393238,0.0382476,0.0203965,0.0482479,0.0530916,0.0247635,0.0527578,0.0256829,0.0348974,0.0681066,0.043692,0.00908167,0.010425,0.0156279,0.0223027,0.0176814,0,0,0,0
