Timestep,C7,CLAV,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x61,x62,x63,x64,x65
80,0.019855,0.0218133,0.0411114,0.0251281,0.0205222,0.0164978,0,0,0.0214895,0,0.0145067,0.0107293,0.0333226,0.0132634,0.0302933,0.0168795,0.0323821,0.0163534,0.00854914,0.0177413,0.00961733,0.0271744,0.0142921,0.0241638,0.0119554,0.00916487,0.0505408,0.0135306,0.00432051,0.00677669,0.0131247,0.0203444,0.00957508,0.00862905,0.0323047,0,0,0.0240887,0,0.0137371,0.0118938,0.0352091,0.0126442,0.0262106,0.00870719,0.0338339,0.027108,0.00745605,0.0144702,0.00741459,0.0093868,0.020874,0.0132006,0.0180138,0.0215887,0.0185522,0.00589114,0.00165015,0.00599806,0.0271307,0.0231017,0,0,0,0,0
81,0.0199643,0.0219824,0.0417442,0.0251739,0.0211575,0.0167154,0,0,0.0216579,0,0.0145139,0.0108554,0.033315,0.0138095,0.0303215,0.0164666,0.0326813,0.0158561,0.00862275,0.0173318,0.00947983,0.0273424,0.014291,0.0243222,0.0121133,0.0090414,0.0512444,0.0138131,0.00440296,0.00682354,0.0120009,0.0202959,0.0100942,0.00860354,0.032299,0,0,0.0243787,0,0.0136921,0.0120261,0.0350833,0.013282,0.0261806,0.00898901,0.0337457,0.0271689,0.00682132,0.0148602,0.00683205,0.00860945,0.020836,0.0128987,0.0182611,0.0214114,0.0169396,0.00623757,0.00147621,0.00579263,0.027106,0.0231537,0,0,0,0,0
82,0.0200549,0.0222094,0.0423537,0.0252543,0.0217259,0.0169822,0,0,0.0218352,0,0.0145142,0.0109338,0.0332338,0.0143422,0.0303192,0.0161169,0.0329705,0.0153578,0.00861151,0.0168026,0.00930163,0.0275331,0.0142911,0.0244054,0.0122639,0.00890191,0.0519153,0.0140964,0.00446978,0.00689422,0.0110927,0.0202802,0.0107307,0.0086035,0.0322297,0,0,0.0247267,0,0.0136768,0.0121745,0.0349957,0.0141642,0.026185,0.00938365,0.0333706,0.0271422,0.00613114,0.0152971,0.00616801,0.00774305,0.0206891,0.0126252,0.0185578,0.021244,0.0154534,0.00665331,0.00138584,0.00574817,0.0271838,0.0232212,0,0,0,0,0
83,0.0200928,0.0223799,0.0427751,0.0253014,0.0221312,0.0171895,0,0,0.0219459,0,0.0145133,0.0109799,0.0331746,0.0146702,0.0302656,0.0158472,0.0330536,0.0148825,0.00838706,0.016205,0.00897992,0.0276802,0.0142492,0.0242874,0.0122802,0.00872623,0.0523598,0.0143372,0.00452383,0.00695973,0.0106803,0.0202597,0.0115419,0.00855804,0.0321052,0,0,0.0250557,0,0.0136867,0.0123536,0.0351433,0.0156307,0.0261608,0.00988046,0.0327346,0.0270451,0.0054045,0.0158384,0.00572737,0.00680106,0.0206172,0.0124486,0.0189087,0.0210038,0.0143337,0.0070763,0.00140342,0.00584864,0.0273521,0.0232491,0,0,0,0,0
84,0.020118,0.0224357,0.0432066,0.025263,0.0224336,0.0173227,0,0,0.0220162,0,0.0145504,0.0110104,0.0331129,0.0148199,0.0303023,0.0154961,0.0328433,0.0143756,0.00807323,0.0155017,0.00861471,0.0278279,0.0141618,0.0240552,0.0122614,0.00853042,0.0529176,0.014518,0.0045385,0.00698597,0.010751,0.0202149,0.0125694,0.00843601,0.0318518,0,0,0.0252466,0,0.013703,0.0125429,0.0352027,0.0176066,0.0261514,0.0104701,0.0318661,0.0268808,0.00473841,0.0164372,0.0051698,0.00578223,0.0206085,0.012427,0.0193874,0.0208412,0.0136741,0.00742272,0.00152591,0.00592867,0.0274744,0.0231982,0,0,0,0,0
85,0.0201893,0.0224575,0.0436099,0.0250973,0.0226681,0.0174776,0,0,0.0221675,0,0.0146341,0.0110717,0.0330478,0.0149247,0.0303773,0.0150685,0.0324913,0.0139313,0.00779714,0.0147988,0.00834421,0.0279494,0.0139723,0.0237829,0.0122903,0.00833221,0.0534369,0.0147311,0.00446562,0.00701091,0.0110824,0.0201397,0.0136539,0.00822712,0.0314441,0,0,0.0253998,0,0.0136966,0.0127441,0.0351386,0.0195529,0.0261391,0.011137,0.0309296,0.0266206,0.00409386,0.0170751,0.00448866,0.00476513,0.0205994,0.0124212,0.0197566,0.0207001,0.0134803,0.00771781,0.00172063,0.00598008,0.0276017,0.0231332,0,0,0,0,0
86,0.0202582,0.0225028,0.0441026,0.0250399,0.0228981,0.0176233,0,0,0.0222606,0,0.0146857,0.0110356,0.0330463,0.0152663,0.030502,0.0146972,0.0320343,0.0135924,0.00759079,0.0142105,0.00817465,0.0280313,0.0138556,0.0236285,0.0123388,0.00813403,0.0540309,0.0148163,0.00449726,0.00699353,0.0115652,0.0200608,0.0147998,0.00795689,0.0309183,0,0,0.0256008,0,0.0136738,0.0129231,0.0351282,0.0213172,0.0260997,0.0117895,0.0299169,0.0263882,0.00351496,0.0177576,0.00379606,0.00382605,0.0206644,0.0124431,0.0200533,0.0208019,0.013846,0.00804904,0.00192863,0.00605626,0.0277464,0.0230646,0,0,0,0,0
87,0.0202809,0.0225643,0.0447207,0.0250393,0.0231992,0.0178341,0,0,0.0223398,0,0.0146744,0.0109765,0.0331222,0.0155104,0.030661,0.0144979,0.0315515,0.0134293,0.00744953,0.0136527,0.00800502,0.0281141,0.0138707,0.0236624,0.0123708,0.00795961,0.0548098,0.014842,0.0045541,0.00698928,0.0122802,0.019987,0.0160549,0.00761371,0.0306668,0,0,0.0257977,0,0.0136429,0.0130707,0.0351603,0.0230257,0.0259855,0.0124675,0.0289011,0.0261632,0.00307087,0.0184647,0.00313039,0.00301098,0.0209368,0.0125346,0.0205153,0.0212988,0.0145952,0.00840997,0.00223256,0.00619878,0.0278569,0.0230129,0,0,0,0,0
88,0.0202767,0.0226297,0.045236,0.0250521,0.0236015,0.0180539,0,0,0.0223857,0,0.0146575,0.0109467,0.0330884,0.0157238,0.0307178,0.0142233,0.0312207,0.0132919,0.00739618,0.0130973,0.00783795,0.0282711,0.0138291,0.0236436,0.0123629,0.00786455,0.055436,0.014888,0.00461268,0.00698944,0.0134043,0.0199299,0.0172774,0.00735761,0.0304917,0,0,0.0259216,0,0.0136136,0.0131754,0.0353144,0.0247783,0.0258314,0.0130565,0.0280799,0.0259868,0.00275838,0.0192596,0.00281602,0.00237542,0.021348,0.0126974,0.0210276,0.0220137,0.0157976,0.00878708,0.00258762,0.00634431,0.0279479,0.0229998,0,0,0,0,0
89,0.0202403,0.022658,0.0457904,0.0250586,0.0240766,0.0182622,0,0,0.0224163,0,0.0146339,0.010907,0.0331071,0.0161988,0.0308057,0.0139765,0.0309653,0.0132406,0.00742559,0.0127182,0.00768682,0.0284514,0.0138236,0.0236359,0.0123405,0.00780698,0.0561073,0.0149456,0.00470117,0.00698463,0.0148408,0.0199145,0.0185705,0.00717126,0.0302846,0,0,0.0259658,0,0.0136199,0.0132761,0.0355377,0.0264379,0.0256446,0.0134985,0.0274299,0.0258577,0.00262239,0.0201233,0.00311864,0.00197691,0.0218095,0.0129371,0.0214874,0.0228857,0.0176313,0.00911376,0.00299321,0.00643396,0.0279487,0.0229879,0,0,0,0,0
90,0.0201754,0.0225986,0.0464905,0.0250591,0.0245801,0.0184608,0,0,0.0225465,0,0.0146772,0.010857,0.03326,0.016807,0.0310253,0.0137707,0.0307252,0.0132447,0.00733889,0.0123098,0.00751823,0.0285946,0.0138342,0.0237165,0.0123975,0.00772001,0.056955,0.0150364,0.00473375,0.00700911,0.0165652,0.0199122,0.0201076,0.00701457,0.0300377,0,0,0.0259619,0,0.0136422,0.0133829,0.035811,0.0280868,0.0254761,0.0139922,0.026844,0.0257389,0.00271484,0.0209364,0.00359135,0.0018068,0.0223726,0.0133799,0.0218655,0.023969,0.0200693,0.00935951,0.00332868,0.00649852,0.0277952,0.022879,0,0,0,0,0
91,0.0200853,0.0225632,0.0471571,0.0250645,0.0250525,0.0186444,0,0,0.0225935,0,0.0147302,0.0107992,0.0334068,0.0173939,0.0312576,0.0136084,0.0305041,0.0132851,0.00719654,0.0118822,0.00732579,0.0286703,0.0138326,0.0237531,0.012503,0.00758577,0.0576916,0.015103,0.00476328,0.00701446,0.0184758,0.0198706,0.0217795,0.00686922,0.0298013,0,0,0.0259638,0,0.0136034,0.0134688,0.0361448,0.0299542,0.0253456,0.0145378,0.0262996,0.025666,0.00286047,0.0217,0.00403308,0.001731,0.0230198,0.0140327,0.0221883,0.0252021,0.0230273,0.00958075,0.00351364,0.00653969,0.0275667,0.0226992,0,0,0,0,0
92,0.0200497,0.0226339,0.0476356,0.0249389,0.0254752,0.0188811,0,0,0.0226817,0,0.0147693,0.0108272,0.03341,0.0179665,0.0313896,0.013374,0.0304131,0.0133916,0.00718458,0.011576,0.00714325,0.0287142,0.013797,0.023694,0.0125699,0.00745184,0.0582466,0.0152553,0.00475314,0.00704323,0.0206019,0.0198584,0.0237168,0.00667566,0.0297065,0,0,0.0260003,0,0.0135808,0.0135802,0.0364398,0.0321885,0.025176,0.0153202,0.0259276,0.025707,0.00292784,0.022234,0.0045156,0.00164515,0.0237305,0.0148869,0.022387,0.0264899,0.0262356,0.00978426,0.00365366,0.00659717,0.0274021,0.0225642,0,0,0,0,0
93,0.0199975,0.0227093,0.0479134,0.0248443,0.0258813,0.019161,0,0,0.0227875,0,0.0147886,0.0108303,0.0333472,0.0186395,0.0315121,0.0130038,0.030334,0.0135764,0.00711545,0.0113102,0.00692711,0.0287786,0.0137549,0.0235511,0.012596,0.0073593,0.0586495,0.0154401,0.00479839,0.00703681,0.0229562,0.0198934,0.0257767,0.00642635,0.0296696,0,0,0.0259719,0,0.0135952,0.0136346,0.0366399,0.0344845,0.0249937,0.0163342,0.0256654,0.0257603,0.00296569,0.0225893,0.00518337,0.00160638,0.024289,0.0159328,0.0223083,0.0276241,0.0294513,0.00994927,0.00384975,0.00663605,0.0273568,0.0224229,0,0,0,0,0
94,0.0198637,0.0226522,0.0480983,0.0247969,0.0262205,0.0193667,0,0,0.0228726,0,0.0148291,0.0107501,0.0332962,0.0192548,0.0316557,0.0126681,0.0301071,0.0137595,0.00691883,0.0110323,0.00666596,0.02882,0.0137025,0.0234335,0.012646,0.00729667,0.0589443,0.0156196,0.00489524,0.00697988,0.0254176,0.0199087,0.0277917,0.00612222,0.0295534,0,0,0.0258457,0,0.0135927,0.0135877,0.0369731,0.0364329,0.0249096,0.0173748,0.0253542,0.0257135,0.00295455,0.0229468,0.00618688,0.00166506,0.0246643,0.0171603,0.021984,0.0284147,0.0325679,0.0100281,0.00393203,0.00663739,0.0272693,0.022174,0,0,0,0,0
95,0.0197482,0.0225618,0.0482286,0.0247251,0.0264578,0.0195964,0,0,0.0227763,0,0.0149155,0.0106694,0.0332756,0.0198436,0.0317308,0.0123881,0.0297127,0.0139257,0.00670814,0.0108234,0.00641568,0.028807,0.0136316,0.0232246,0.0126488,0.00727037,0.0590146,0.0158131,0.00499915,0.006932,0.0277469,0.019899,0.0297185,0.00564693,0.0294763,0,0,0.0257049,0,0.0135728,0.0135598,0.0373407,0.0381573,0.0247281,0.0182488,0.0249876,0.0256459,0.00288383,0.0231906,0.00719696,0.00200065,0.0247602,0.0184977,0.0214691,0.0289715,0.0353797,0.0100702,0.00382151,0.00662721,0.027205,0.0219754,0,0,0,0,0
96,0.0196383,0.0224849,0.0482219,0.0246316,0.0266282,0.0199564,0,0,0.0226915,0,0.0149742,0.0105566,0.0332678,0.0204147,0.0317296,0.0121762,0.0293264,0.0140709,0.00661368,0.0107205,0.00623745,0.0287898,0.0135483,0.0230446,0.0126669,0.00722627,0.0589015,0.0159599,0.00503155,0.00689689,0.0296654,0.0198946,0.0312609,0.00528958,0.0294296,0,0,0.0254754,0,0.0135668,0.0135173,0.0376069,0.0394924,0.0247218,0.0186391,0.0246469,0.025567,0.00273697,0.0232862,0.0084324,0.00252551,0.0244012,0.0198919,0.0206802,0.0288728,0.0375802,0.0100512,0.00369208,0.0065883,0.0271966,0.021894,0,0,0,0,0
97,0.0195445,0.0223288,0.0482297,0.0245483,0.0268202,0.0202415,0,0,0.0226083,0,0.0150172,0.0104167,0.0333996,0.0209806,0.0319094,0.0120669,0.0288313,0.0141404,0.00663339,0.0106622,0.00603783,0.0287659,0.0135164,0.0229638,0.0126727,0.00719496,0.0588802,0.0160347,0.00509076,0.00681884,0.0313526,0.0198737,0.0326851,0.00485281,0.0293174,0,0,0.0252256,0,0.0135596,0.0134456,0.0377806,0.0405542,0.0247776,0.0187277,0.0242778,0.0254028,0.00278662,0.0233955,0.00991674,0.00338919,0.0236185,0.0214516,0.0195813,0.028107,0.0393215,0.00995894,0.00360677,0.0065372,0.0270623,0.0217786,0,0,0,0,0
98,0.019446,0.0221304,0.0482518,0.0244549,0.0270177,0.0204613,0,0,0.0223168,0,0.0150869,0.0102618,0.0336669,0.0215697,0.0321418,0.0120998,0.0282567,0.0141334,0.0065745,0.0106035,0.00580846,0.0286865,0.0134768,0.0229546,0.0126762,0.00713613,0.0588403,0.0160255,0.0051684,0.00672008,0.0330046,0.0198656,0.0341266,0.0044231,0.0291484,0,0,0.0249487,0,0.0135878,0.0133709,0.037941,0.0411336,0.024919,0.0185644,0.0238611,0.0251862,0.0031187,0.0234758,0.011255,0.00452161,0.0224234,0.0232613,0.0181489,0.0267279,0.040712,0.00981495,0.00357473,0.00649499,0.0268743,0.0216563,0,0,0,0,0
99,0.0193148,0.021793,0.0481732,0.0243126,0.0271921,0.0205626,0,0,0.0219064,0,0.0151489,0.010095,0.0338527,0.0221944,0.0323464,0.0120544,0.0275511,0.0140458,0.0064255,0.0104745,0.00552336,0.0285519,0.0134011,0.0228579,0.0126982,0.00706086,0.0586262,0.0159661,0.00509847,0.00666661,0.0347926,0.0198591,0.0355255,0.00411952,0.0288943,0,0,0.0245149,0,0.0136352,0.0132649,0.0381223,0.0413864,0.0252596,0.0181286,0.0232854,0.0248807,0.00363356,0.0234395,0.0127321,0.00576145,0.0205946,0.0253914,0.0163456,0.0247096,0.0417479,0.00958607,0.00360148,0.00642462,0.0265254,0.0214866,0,0,0,0,0
100,0.019178,0.021457,0.047999,0.0241768,0.0273692,0.0207292,0,0,0.0215346,0,0.0152459,0.00984401,0.0340206,0.0228848,0.0324742,0.0117684,0.0268971,0.0139203,0.00616442,0.0103054,0.00522139,0.0284132,0.0133023,0.0226355,0.012732,0.00695499,0.0583766,0.0158318,0.00511951,0.00655976,0.0368941,0.0197904,0.0370072,0.00411726,0.0286297,0,0,0.02413,0,0.0136216,0.0131666,0.0383057,0.0414566,0.0257798,0.0174786,0.0227076,0.0245166,0.00426089,0.0233,0.0142675,0.00693932,0.0180476,0.0277054,0.0144632,0.0222415,0.0426878,0.00938723,0.00358565,0.00633736,0.02614,0.0213231,0,0,0,0,0
101,0.018998,0.0211353,0.0478612,0.0240321,0.0275053,0.0208896,0,0,0.0211866,0,0.0153352,0.00953307,0.0342179,0.0235792,0.032607,0.011443,0.0262161,0.0137364,0.00584873,0.0101071,0.00489814,0.0282302,0.0132011,0.0223706,0.0127393,0.00685376,0.0580558,0.0155982,0.00519962,0.00642251,0.0391373,0.0197235,0.0382727,0.0043593,0.0283655,0,0,0.0237635,0,0.0136149,0.0131201,0.0384785,0.0411624,0.0264118,0.0169674,0.0220471,0.0241507,0.0050011,0.022969,0.0154436,0.00816706,0.0155878,0.0302602,0.012831,0.0194599,0.043544,0.00918705,0.00353089,0.00626016,0.025702,0.0211504,0,0,0,0,0
102,0.0188256,0.0208276,0.0477164,0.0239104,0.0276808,0.0210409,0,0,0.0206309,0,0.0154327,0.00918572,0.0344935,0.0242708,0.032781,0.0111311,0.0256814,0.0135227,0.00548557,0.00983755,0.0046017,0.0280772,0.0131333,0.0222255,0.0128069,0.00677513,0.0577402,0.0152669,0.00533533,0.00630533,0.0410587,0.019662,0.0389733,0.00493097,0.0281214,0,0,0.0234002,0,0.0136242,0.0130789,0.0385809,0.0396411,0.0272543,0.0162829,0.0213458,0.0238173,0.00584121,0.022516,0.0165218,0.00937614,0.0128331,0.0329645,0.0117214,0.0161924,0.0441706,0.00895273,0.00345194,0.00620196,0.0251506,0.0210078,0,0,0,0,0
103,0.0186243,0.020483,0.0474821,0.0237402,0.0278365,0.020919,0,0,0.0198357,0,0.0155448,0.00881118,0.0347918,0.0249632,0.0329233,0.010908,0.0252195,0.013332,0.00512672,0.00951082,0.00434074,0.0279443,0.0131674,0.0222012,0.012904,0.00672874,0.0574194,0.0149409,0.00534563,0.00621271,0.0420655,0.0196045,0.0388922,0.00572738,0.0277812,0,0,0.0229226,0,0.0136468,0.013006,0.0386244,0.037688,0.0282644,0.0150366,0.0205896,0.0234035,0.00670373,0.0218049,0.0174286,0.0103897,0.0100082,0.0357789,0.0116117,0.0126611,0.0444496,0.00864238,0.00336696,0.00613992,0.0243668,0.0208619,0,0,0,0,0
104,0.0183462,0.0200492,0.0472544,0.0235325,0.0279608,0.0210432,0,0,0.0190497,0,0.0156537,0.00843815,0.0351077,0.0257701,0.0330348,0.0108806,0.0247964,0.0130793,0.00480748,0.00922717,0.00418036,0.0278476,0.0133325,0.0222398,0.0129648,0.00670726,0.0572441,0.0145758,0.00524152,0.00613982,0.0423853,0.0195291,0.0384944,0.00656958,0.0273468,0,0,0.0224328,0,0.0136776,0.0129227,0.0386344,0.0358071,0.0293903,0.0130299,0.0197688,0.0229098,0.00764768,0.0208655,0.017997,0.0111543,0.00788463,0.0386258,0.0127535,0.00965337,0.0445746,0.00829204,0.00325237,0.00605854,0.0235676,0.0206686,0,0,0,0,0
105,0.0181145,0.0197188,0.0471825,0.0233458,0.028065,0.0213714,0,0,0.0183342,0,0.0157603,0.00808329,0.0354567,0.0265048,0.0330539,0.0110759,0.0245103,0.0129138,0.00455895,0.00895024,0.00412113,0.0278116,0.0135328,0.0223733,0.0130023,0.00671331,0.0572993,0.0141876,0.0051798,0.00605048,0.041519,0.0194449,0.0378824,0.00744291,0.0268544,0,0,0.0219222,0,0.0136846,0.0128012,0.0386374,0.0342175,0.030533,0.00988053,0.019001,0.0223958,0.00860286,0.0195956,0.0177112,0.0115647,0.00775507,0.0412315,0.0148435,0.00859537,0.0438054,0.00793959,0.00302105,0.00596259,0.0228893,0.020556,0,0,0,0,0
106,0.0179047,0.0194671,0.0472576,0.0232113,0.0280382,0.021759,0,0,0.0178425,0,0.0158417,0.00778838,0.0357826,0.0269947,0.0330022,0.0113516,0.0244418,0.0128989,0.00440998,0.00880322,0.0041681,0.0278256,0.013714,0.0226075,0.0129752,0.00675743,0.0575559,0.013903,0.00517755,0.00596686,0.0400736,0.0193725,0.0374491,0.00820597,0.0264195,0,0,0.0214905,0,0.0136702,0.0126496,0.0386745,0.0337003,0.0314725,0.00649485,0.018435,0.0219047,0.00934226,0.0182117,0.016991,0.0116918,0.00954775,0.0432631,0.0170311,0.0101382,0.0426203,0.00765808,0.00266362,0.00585934,0.0223931,0.0204739,0,0,0,0,0
107,0.017761,0.0193764,0.0475022,0.0231616,0.0279323,0.0222063,0,0,0.0176038,0,0.0158751,0.00757676,0.0360197,0.0274012,0.032913,0.0118723,0.0247118,0.0130771,0.00442807,0.00889352,0.00433062,0.027893,0.0139209,0.0229132,0.012892,0.00680303,0.0580787,0.0137953,0.00519422,0.00592351,0.0388444,0.0193924,0.0372499,0.00873828,0.0261414,0,0,0.0211325,0,0.0136948,0.0124539,0.0386797,0.0348992,0.032077,0.00422882,0.0182435,0.021507,0.00971137,0.0170139,0.0159213,0.0115835,0.0117257,0.0445135,0.0187612,0.0126622,0.0415384,0.00744532,0.00240623,0.00576733,0.0221189,0.0204759,0,0,0,0,0
108,0.0176897,0.0194364,0.0477533,0.023145,0.0276848,0.0225725,0,0,0.0176127,0,0.0159113,0.00747078,0.0361333,0.0276379,0.032841,0.0124813,0.0251475,0.0133661,0.00460804,0.00915937,0.00458744,0.027892,0.0141268,0.0232643,0.0127976,0.00685144,0.0587229,0.0138304,0.0052206,0.00589311,0.0382582,0.0194702,0.0372837,0.00910961,0.0259535,0,0,0.0208395,0,0.0137378,0.0122487,0.0385185,0.0376656,0.0323736,0.00386564,0.0183729,0.0211507,0.00964445,0.0161186,0.014845,0.0111093,0.0136325,0.0450895,0.0198019,0.0152585,0.0407316,0.00727537,0.00227961,0.00568983,0.0220003,0.0205729,0,0,0,0,0
109,0.0177112,0.0195288,0.0478159,0.0231204,0.0272833,0.0229071,0,0,0.0175687,0,0.0159461,0.00739739,0.036034,0.0277714,0.0327833,0.0130937,0.0255407,0.0136391,0.00493702,0.00948224,0.00491552,0.0278214,0.0142975,0.0235841,0.0126343,0.00694804,0.05936,0.0139211,0.00530696,0.00584661,0.0386819,0.0195101,0.0376419,0.00929057,0.0258188,0,0,0.0206901,0,0.0137413,0.0121516,0.0381447,0.0408923,0.0324237,0.00417597,0.0185855,0.0207599,0.00917687,0.015766,0.0137222,0.0103094,0.0150181,0.0451532,0.0201268,0.01753,0.0407445,0.00710917,0.00219432,0.0056413,0.0219353,0.0207318,0,0,0,0,0
110,0.0179079,0.0197492,0.0478222,0.0230565,0.0267991,0.023315,0,0,0.0175012,0,0.0158865,0.00741225,0.0356982,0.0279723,0.0327279,0.0137726,0.026295,0.0140578,0.00542767,0.0100023,0.00538459,0.0278156,0.0146491,0.0239629,0.0124399,0.00704925,0.0601069,0.014119,0.00529879,0.00591784,0.0395791,0.0195562,0.0379506,0.00949389,0.0257383,0,0,0.0206046,0,0.0137102,0.0120189,0.037546,0.0426598,0.0324084,0.00422125,0.0190727,0.0203631,0.00840542,0.0160507,0.0124495,0.00928773,0.0158171,0.0446484,0.0197492,0.0191684,0.0412524,0.00694135,0.00199921,0.00562087,0.0219533,0.0209985,0,0,0,0,0
111,0.0180046,0.0199331,0.0476037,0.0231249,0.0261807,0.0236507,0,0,0.0176876,0,0.0158154,0.00750072,0.035237,0.0280871,0.0326786,0.0144844,0.0271688,0.0144743,0.00593551,0.0106771,0.00591299,0.0277863,0.0151343,0.0243402,0.0121581,0.0071957,0.0606424,0.0143917,0.00533568,0.00597739,0.0414515,0.0196087,0.0387479,0.00956154,0.0255884,0,0,0.0205306,0,0.0136746,0.0117131,0.0369732,0.0432703,0.0322437,0.00371547,0.0197802,0.0199104,0.00724987,0.0169981,0.0117872,0.00835857,0.0153419,0.0434758,0.0184393,0.0192793,0.0428043,0.00688059,0.00171007,0.00553688,0.0220426,0.0212038,0,0,0,0,0
112,0.0180411,0.0199883,0.0471564,0.0232624,0.0254478,0.0237291,0,0,0.0178814,0,0.0158101,0.00760635,0.0348785,0.0279963,0.0325685,0.0152042,0.0277515,0.0146775,0.00640315,0.0112805,0.0064385,0.0277272,0.0153926,0.0245815,0.0118222,0.00737888,0.0608717,0.014562,0.0054746,0.00598267,0.043453,0.0196363,0.0394028,0.0094268,0.0253853,0,0,0.0204058,0,0.0136529,0.0114359,0.0366818,0.0435012,0.0320399,0.00452579,0.0202625,0.019476,0.00618603,0.0179592,0.011668,0.00760973,0.0143082,0.0418468,0.0165831,0.0184807,0.044549,0.00674678,0.00153052,0.00537399,0.0220596,0.0212404,0,0,0,0,0
113,0.0180095,0.0199639,0.0466626,0.0233902,0.0246487,0.0236648,0,0,0.0179936,0,0.0158007,0.00767143,0.0346829,0.0278526,0.0323785,0.0159263,0.0283149,0.0147767,0.00684521,0.0118338,0.00698967,0.0277106,0.0155698,0.0245591,0.0115547,0.00754751,0.0610579,0.0146474,0.00564362,0.00600216,0.045309,0.0196774,0.0399156,0.00930075,0.0251931,0,0,0.0203031,0,0.0136623,0.0113476,0.0367467,0.0435406,0.0319457,0.00619272,0.020579,0.0191391,0.00540224,0.0186517,0.0116533,0.00700931,0.0132566,0.0402882,0.014902,0.0171585,0.0463979,0.00656646,0.00142157,0.00522887,0.0221384,0.0211935,0,0,0,0,0
114,0.0178322,0.0199307,0.0460672,0.0233962,0.0238878,0.0236674,0,0,0.0180987,0,0.0158078,0.00773596,0.0346729,0.027591,0.0321317,0.016631,0.0291069,0.014818,0.00724786,0.0123085,0.00760335,0.0278492,0.0157701,0.0245225,0.0113216,0.00768994,0.0612576,0.0147249,0.00564663,0.00604888,0.046113,0.0197221,0.0406408,0.00943871,0.024991,0,0,0.0202556,0,0.0136942,0.0113421,0.0369063,0.0435666,0.03209,0.00747206,0.0208958,0.0187908,0.00492777,0.018875,0.0115565,0.00656283,0.0125393,0.0394012,0.0140192,0.0157949,0.0476969,0.00632046,0.00131342,0.00509046,0.0223936,0.0211496,0,0,0,0,0
115,0.0175278,0.019876,0.0452586,0.0233954,0.0230052,0.0235435,0,0,0.0181756,0,0.0158354,0.00776933,0.0347693,0.0271919,0.0318543,0.0173185,0.0299137,0.0147434,0.00767302,0.0128014,0.00829703,0.0279806,0.0159416,0.0245279,0.0110314,0.00785551,0.0614103,0.0148111,0.00569904,0.00605697,0.0457205,0.0197611,0.0414272,0.00962667,0.0248614,0,0,0.0202204,0,0.0137292,0.0113413,0.0370481,0.043506,0.0322862,0.00916315,0.0212647,0.0184839,0.00488077,0.0188225,0.0118945,0.00653641,0.0119737,0.0391822,0.0137415,0.0146088,0.0479898,0.00606188,0.0011701,0.00498369,0.0227453,0.0210576,0,0,0,0,0
116,0.0172117,0.0197261,0.0442119,0.0233387,0.0219186,0.0233241,0,0,0.0183831,0,0.0158519,0.00785739,0.0348948,0.0266753,0.0315233,0.017927,0.030535,0.0145632,0.00816923,0.0133506,0.00905645,0.0279901,0.0160341,0.0244536,0.0106005,0.00807527,0.0614261,0.014919,0.00564655,0.00614875,0.0437519,0.019776,0.0406646,0.00968591,0.0247842,0,0,0.0201422,0,0.0137568,0.0113327,0.0371049,0.0422135,0.0323406,0.0111866,0.0217104,0.0181691,0.00522781,0.0186054,0.0136287,0.00731965,0.0112077,0.0390628,0.0137301,0.0137696,0.046401,0.00579299,0.00107928,0.00491348,0.0230682,0.0208428,0,0,0,0,0
117,0.016998,0.0194277,0.0432024,0.0233118,0.0207529,0.0229847,0,0,0.01864,0,0.015854,0.00801764,0.0350193,0.0260673,0.0311267,0.0185602,0.0309684,0.0142422,0.00872189,0.0140251,0.00988862,0.0278932,0.0161271,0.0243271,0.0101012,0.00832655,0.061489,0.015013,0.00553039,0.0062343,0.0412105,0.0197915,0.0384481,0.00955158,0.024792,0,0,0.0199067,0,0.0137805,0.0112534,0.0370086,0.0399181,0.0321378,0.0127928,0.0222065,0.0180265,0.00593355,0.0182491,0.0155251,0.00908263,0.00996475,0.038666,0.0136618,0.0127904,0.0439783,0.00549207,0.0010036,0.00486429,0.0232987,0.0204693,0,0,0,0,0
118,0.0169329,0.0190611,0.0419899,0.0233234,0.0195944,0.0225867,0,0,0.018783,0,0.0158565,0.00811223,0.0351125,0.0254281,0.0307559,0.01926,0.0312603,0.013914,0.00932065,0.0147153,0.0107794,0.0277332,0.0161261,0.0240307,0.00954677,0.00857908,0.0613247,0.0150035,0.00549274,0.00629013,0.0391337,0.0197758,0.0362109,0.00920184,0.0247034,0,0,0.019628,0,0.0137761,0.0111608,0.0366854,0.0376191,0.031862,0.0128853,0.0226189,0.0178988,0.00691234,0.0180631,0.0168887,0.0112245,0.00850273,0.0382808,0.0135194,0.0112402,0.0417955,0.00520535,0.000969534,0.0048175,0.023435,0.0199211,0,0,0,0,0
