Timestep,C7,CLAV,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x61,x62,x63,x64,x65
All Timesteps RMSE,0.0132542,0.0201665,0.0283946,0.0199157,0.0184541,0.0104988,0,0,0.013612,0,0.0178825,0.00921076,0.0350673,0.0191343,0.0330723,0.0167085,0.013929,0.0215477,0.0167625,0.02066,0.0163447,0.0298595,0.0125374,0.0171828,0.0108611,0.00908669,0.0345837,0.00854066,0.00344959,0.00679383,0.0243341,0.0157702,0.0243005,0.0113941,0.0116732,0,0,0.0298515,0,0.0153503,0.0185709,0.0365397,0.0286395,0.0376873,0.0133094,0.0144452,0.022732,0.00887048,0.0130858,0.0110163,0.0106934,0.0157969,0.0241968,0.0156067,0.0187946,0.0273523,0.0272266,0.00644102,0.00748483,0.0208711,0.0102369,0,0,0,0,0
0,0.0131901,0.0202049,0.0175539,0.0183288,0.017447,0.0108286,0,0,0.0178621,0,0.0196004,0.0120844,0.0369697,0.0187637,0.0314714,0.0141691,0.0120256,0.0201663,0.0131529,0.0141189,0.015611,0.0279086,0.0115294,0.0139772,0.010729,0.00507364,0.0358482,0.0119091,0.00566382,0.00694692,0.0291707,0.0149644,0.0293497,0.00698188,0.0146564,0,0,0.0360765,0,0.0155896,0.0224353,0.034117,0.0310233,0.0386362,0.0101966,0.019715,0.0252677,0.00840166,0.0138602,0.0128576,0.0127211,0.0106111,0.0292108,0.012034,0.0145407,0.0373947,0.0308478,0.00759783,0.00891316,0.0229246,0.0107888,0,0,0,0,0
1,0.013927,0.0207983,0.0166765,0.0182983,0.0169519,0.0101369,0,0,0.0174889,0,0.0199926,0.0120071,0.0369089,0.0159967,0.0310773,0.0139933,0.0115177,0.0217625,0.0133158,0.0138436,0.0160394,0.0281482,0.0109361,0.0132951,0.0103821,0.00526107,0.033634,0.0110061,0.00560867,0.00693616,0.027764,0.0150008,0.0278273,0.00689571,0.0129655,0,0,0.0353875,0,0.0156358,0.0220791,0.0339911,0.0287991,0.0387689,0.0100212,0.0192744,0.0241311,0.00837582,0.0128774,0.0127692,0.0130579,0.0103046,0.0288631,0.0122096,0.014092,0.0364376,0.0299265,0.0076771,0.00871287,0.0235061,0.0100316,0,0,0,0,0
2,0.0140755,0.0207507,0.0168941,0.0184989,0.0165253,0.00928371,0,0,0.0172044,0,0.0198862,0.0118655,0.0368022,0.0132322,0.0307886,0.0142277,0.0115498,0.0221489,0.0134974,0.0138776,0.0167777,0.0285722,0.0105856,0.0131271,0.0100541,0.00559502,0.0323814,0.0105224,0.00532724,0.00682687,0.0266855,0.0151128,0.0267762,0.00671558,0.0122841,0,0,0.0346083,0,0.0156874,0.0216538,0.0340163,0.0268902,0.0389985,0.00939064,0.0192726,0.0235812,0.00850031,0.0119345,0.0127765,0.0134396,0.0102421,0.0287843,0.0123911,0.0138262,0.0351119,0.0292663,0.00774828,0.00852081,0.0235476,0.00949492,0,0,0,0,0
3,0.0139772,0.0207421,0.0186329,0.0189232,0.0161769,0.00843339,0,0,0.0168531,0,0.019381,0.0116532,0.0366481,0.0113027,0.0305513,0.014718,0.0119321,0.0223136,0.0136395,0.0143314,0.0174175,0.0292489,0.0103299,0.0132563,0.00965294,0.00613724,0.0320876,0.0100814,0.00477056,0.00665573,0.0262405,0.0152511,0.0264202,0.00630864,0.0117739,0,0,0.0336515,0,0.0156738,0.0210708,0.0341382,0.0257192,0.0393486,0.00886218,0.0194885,0.0231073,0.00877418,0.0111458,0.0127474,0.0139233,0.010496,0.0287772,0.0124035,0.014011,0.0339725,0.0285291,0.00771996,0.00825482,0.0233385,0.00893657,0,0,0,0,0
4,0.0137674,0.0209396,0.0218109,0.0192921,0.015885,0.00763118,0,0,0.0164969,0,0.0190358,0.0113732,0.0363449,0.0115652,0.0304266,0.0153781,0.01272,0.022402,0.0141882,0.0152096,0.0180171,0.0301313,0.0100064,0.0134041,0.00908901,0.00682683,0.0318811,0.00976045,0.00427878,0.00647617,0.0264382,0.015467,0.0265734,0.00597011,0.0112799,0,0,0.0325598,0,0.0156256,0.0203862,0.0341077,0.0252281,0.0397081,0.00874017,0.0199121,0.0226333,0.00893881,0.0107094,0.0124517,0.0143066,0.0109424,0.0287104,0.0124306,0.0144506,0.0333292,0.0277504,0.00746656,0.00791325,0.0230213,0.00836136,0,0,0,0,0
5,0.0134741,0.02096,0.0252235,0.0197288,0.015501,0.00687741,0,0,0.0161988,0,0.0190449,0.0112419,0.03612,0.0135666,0.0304489,0.0162343,0.0139807,0.0221737,0.0152445,0.0165101,0.0188742,0.0311255,0.00963026,0.0135161,0.0083063,0.00755468,0.0313986,0.00956739,0.00401793,0.00633638,0.0269727,0.0156993,0.0269712,0.00588139,0.0108491,0,0,0.0315534,0,0.0155941,0.0197738,0.0338742,0.0250269,0.0399734,0.00876749,0.0205792,0.0221956,0.0088291,0.0106562,0.0119754,0.0144254,0.0111733,0.0286149,0.0123507,0.014523,0.0331319,0.0270174,0.00712016,0.00764143,0.0229188,0.0077968,0,0,0,0,0
6,0.0132107,0.0209178,0.0280297,0.0197969,0.0149335,0.00635233,0,0,0.0158626,0,0.0188326,0.0109606,0.0359748,0.0167334,0.0305182,0.0172156,0.0153483,0.022064,0.0165067,0.018084,0.0199903,0.0322515,0.00913505,0.013711,0.00732767,0.00833317,0.030561,0.00958276,0.00403526,0.00594784,0.0271849,0.0158242,0.0271511,0.0056417,0.0105149,0,0,0.0307208,0,0.0155151,0.0193048,0.0335008,0.0248139,0.0400953,0.00870224,0.0210533,0.0218416,0.00869534,0.0105484,0.0115513,0.0144598,0.0109465,0.028565,0.0123038,0.0139944,0.0328639,0.0264271,0.00694588,0.00744295,0.0228466,0.0073705,0,0,0,0,0
7,0.013036,0.020846,0.0298111,0.020178,0.0141988,0.00592552,0,0,0.0157247,0,0.0187479,0.0106201,0.0359067,0.0196525,0.0306555,0.0179745,0.0167607,0.0221187,0.0175161,0.0195916,0.0208985,0.0332851,0.00868888,0.0138937,0.00626739,0.00907636,0.0299887,0.0094988,0.00392529,0.00574729,0.0268338,0.0158389,0.0268375,0.00539464,0.0102812,0,0,0.0299916,0,0.0154117,0.0189777,0.0329032,0.024167,0.0401835,0.00862963,0.0213379,0.0216074,0.0085644,0.010356,0.0113941,0.0144047,0.0104637,0.0285151,0.0122446,0.0134282,0.0321912,0.0259369,0.00693151,0.00732073,0.022729,0.00706109,0,0,0,0,0
8,0.0129224,0.0207971,0.0310324,0.0204362,0.0135348,0.00557598,0,0,0.0156718,0,0.0184331,0.0104516,0.0359094,0.0219672,0.0308489,0.0183808,0.0182092,0.0221551,0.0182611,0.0206381,0.0213704,0.0339471,0.00816454,0.0140255,0.00519787,0.00987186,0.0315412,0.00931238,0.00369514,0.00572923,0.0260428,0.015788,0.026078,0.00536823,0.0102491,0,0,0.0294999,0,0.0153492,0.0189127,0.032247,0.0231473,0.0403704,0.00862977,0.0214792,0.0214798,0.00846053,0.0102041,0.0115467,0.0142772,0.00978223,0.0283799,0.0121683,0.012996,0.0311401,0.0257127,0.00707409,0.00732954,0.022719,0.00693697,0,0,0,0,0
9,0.0129343,0.0208109,0.0327799,0.020646,0.0126819,0.00522529,0,0,0.015532,0,0.0177462,0.0104736,0.0359948,0.0243846,0.0310307,0.0183887,0.019584,0.0222389,0.0186745,0.0213328,0.0213899,0.0341251,0.00740557,0.0140241,0.00418314,0.0107204,0.0356448,0.00889781,0.00341037,0.00575229,0.0251155,0.0157155,0.0252213,0.00539694,0.0104612,0,0,0.0293893,0,0.0153563,0.0190692,0.031783,0.0221442,0.0405639,0.00876156,0.0215492,0.0215064,0.00842026,0.0100849,0.0117875,0.0141738,0.00926923,0.028126,0.0121345,0.0123944,0.0300745,0.0257838,0.00726477,0.00747013,0.0226572,0.00705206,0,0,0,0,0
10,0.0129849,0.0208505,0.0348436,0.0205847,0.0124454,0.00499635,0,0,0.0153991,0,0.0176004,0.0106153,0.0360434,0.0263188,0.0311969,0.0180655,0.020679,0.022213,0.0186009,0.0216727,0.0210547,0.0339959,0.00676314,0.0139418,0.00318204,0.0115085,0.0395771,0.00859813,0.00334676,0.00572746,0.0243453,0.0156316,0.0246072,0.00534489,0.0108893,0,0,0.0301451,0,0.0154558,0.019412,0.0315397,0.0214406,0.0408673,0.00889315,0.0214796,0.0217877,0.00844054,0.0101049,0.0118342,0.0140576,0.00898862,0.0279103,0.0122313,0.012131,0.0292062,0.0261083,0.00757998,0.00769376,0.0226343,0.00730879,0,0,0,0,0
11,0.0130525,0.0209922,0.0366403,0.02041,0.0128209,0.00502581,0,0,0.0152351,0,0.0178429,0.0108137,0.0359429,0.0262957,0.031233,0.017727,0.0213441,0.0220089,0.0184924,0.0219291,0.0206889,0.0337616,0.00651925,0.0140487,0.00241019,0.0121775,0.0423879,0.00845559,0.00324762,0.00576594,0.0237686,0.0154855,0.0242324,0.00533765,0.0114797,0,0,0.0311552,0,0.0155286,0.0198082,0.0313897,0.0210334,0.0411666,0.0089703,0.021349,0.0222995,0.00853749,0.0102097,0.0115274,0.0138115,0.00888631,0.0277204,0.012221,0.0122825,0.0286841,0.0266856,0.00783076,0.00794769,0.0225093,0.00769365,0,0,0,0,0
12,0.0131598,0.0211315,0.0377065,0.0205207,0.0133546,0.00504607,0,0,0.0150681,0,0.0179744,0.0108092,0.0354765,0.0247369,0.0310335,0.0177102,0.02151,0.0219693,0.0184093,0.0223368,0.0203308,0.0335931,0.00688248,0.0150763,0.00235311,0.0127897,0.0443251,0.00821841,0.00309233,0.00587063,0.0234633,0.0153773,0.0240965,0.00535111,0.0121245,0,0,0.0321025,0,0.0156382,0.0203177,0.0311978,0.0208569,0.0414965,0.00911866,0.0211339,0.0228908,0.00864288,0.0102529,0.0110226,0.0134385,0.00894347,0.0275446,0.0123202,0.0125146,0.0284397,0.0274297,0.0080898,0.00819212,0.0223106,0.00817994,0,0,0,0,0
13,0.012735,0.0193875,0.0384206,0.0209913,0.0140048,0.00780143,0,0,0.0134358,0,0.0173272,0.00951265,0.0359422,0.0230233,0.032754,0.0185321,0.0172487,0.0216953,0.0194594,0.0235876,0.0210961,0.0344315,0.00726956,0.0159673,0.00272996,0.0131717,0.0454689,0.00799071,0.00285189,0.00587294,0.0235057,0.0154706,0.0241596,0.00736833,0.0132253,0,0,0.0318132,0,0.0156696,0.0200988,0.0300011,0.0208784,0.0407654,0.00935966,0.0153778,0.0226723,0.00937025,0.0109281,0.0106111,0.0136699,0.00891553,0.0277484,0.0121716,0.0124691,0.0285768,0.0271686,0.00820508,0.00807858,0.0196269,0.0104039,0,0,0,0,0
14,0.0127974,0.0192947,0.0394611,0.0208193,0.0148533,0.00772847,0,0,0.0132785,0,0.0172817,0.00943626,0.0356823,0.0215001,0.032532,0.01832,0.016126,0.0215431,0.0196341,0.0237003,0.0212492,0.0344894,0.00741395,0.0163993,0.00325706,0.0136512,0.0469833,0.00789359,0.00281721,0.0059017,0.0233964,0.0154156,0.024016,0.00754855,0.0136179,0,0,0.0322369,0,0.0157213,0.0202193,0.0297957,0.0206678,0.0409161,0.00972416,0.0142024,0.0230791,0.00948318,0.011103,0.0101622,0.0133048,0.0089908,0.0276893,0.0119171,0.0122565,0.0282188,0.0275978,0.00839127,0.00811888,0.0192161,0.0108438,0,0,0,0,0
15,0.0131684,0.019951,0.039962,0.0205895,0.0154301,0.00658926,0,0,0.0135314,0,0.0175,0.00987175,0.0356528,0.0201744,0.0317994,0.0178265,0.0176977,0.0211832,0.0196599,0.0235989,0.0211774,0.0343985,0.00743461,0.0163515,0.00358491,0.0140252,0.0481127,0.00751469,0.00292206,0.00597339,0.0232487,0.0152046,0.0238811,0.00689336,0.0140576,0,0,0.034,0,0.0158742,0.0210772,0.0294836,0.0204083,0.0408419,0.0100024,0.016139,0.0241252,0.00964513,0.0113492,0.0098841,0.0132769,0.00893137,0.0278516,0.01154,0.0118669,0.0279068,0.0291407,0.00851165,0.00852031,0.0198237,0.0107024,0,0,0,0,0
16,0.0136255,0.0209602,0.0405125,0.0203928,0.0155777,0.00407442,0,0,0.0142584,0,0.017636,0.0103949,0.0344445,0.0185678,0.0302337,0.0169128,0.0188282,0.0214842,0.0187941,0.0229078,0.0201413,0.0331951,0.00764624,0.0165133,0.00387136,0.0142633,0.04956,0.00745919,0.00303636,0.00619362,0.0228981,0.0152478,0.0236107,0.00557684,0.0134894,0,0,0.0338977,0,0.0158412,0.0209258,0.0307647,0.019892,0.0421341,0.0106432,0.0181491,0.0243917,0.00892807,0.0105132,0.00964388,0.0124314,0.00913474,0.02728,0.0118357,0.0122348,0.0272107,0.029427,0.00797557,0.00838299,0.0212476,0.00961031,0,0,0,0,0
17,0.0136492,0.0207773,0.0406314,0.0207097,0.0157964,0.00340784,0,0,0.0136501,0,0.0173321,0.010125,0.0339827,0.0172631,0.0300138,0.0162773,0.0179318,0.0215837,0.0187729,0.0224089,0.0198545,0.0328183,0.00716153,0.0161306,0.00389007,0.0143333,0.0498799,0.00724095,0.00300772,0.00640763,0.0228392,0.0153662,0.023337,0.0056438,0.0134165,0,0,0.0336757,0,0.0158539,0.0206644,0.0308423,0.0192094,0.0420977,0.010869,0.0169947,0.0244087,0.0089544,0.0104913,0.00975237,0.0123159,0.00869953,0.0272677,0.0118204,0.0119519,0.0265389,0.0294975,0.00754228,0.00819466,0.0209359,0.00972499,0,0,0,0,0
18,0.0136973,0.020567,0.0402441,0.0208606,0.0158783,0.00281137,0,0,0.0130232,0,0.0173227,0.00987569,0.0335908,0.0158118,0.0298238,0.015677,0.0170746,0.021623,0.0187242,0.0217467,0.019614,0.0324144,0.00641035,0.0150902,0.00367339,0.0142649,0.0495259,0.0071689,0.00287549,0.00643011,0.0225477,0.0154317,0.0227452,0.00581906,0.013334,0,0,0.0335626,0,0.0158064,0.0204278,0.0310592,0.0184749,0.0420613,0.011093,0.0158069,0.024368,0.00896789,0.0105638,0.00992091,0.0121182,0.00815198,0.0272204,0.0116339,0.0114531,0.0256613,0.0295617,0.00726904,0.00799128,0.0205898,0.00985163,0,0,0,0,0
19,0.0137936,0.0203826,0.0396357,0.0210067,0.0155484,0.00289457,0,0,0.0124814,0,0.0174571,0.00970884,0.0333573,0.0142277,0.0296679,0.0150807,0.0163779,0.0216046,0.0186148,0.0210665,0.0194557,0.0319799,0.00551294,0.0135332,0.00327824,0.0140755,0.0486318,0.00712313,0.0025776,0.00645964,0.0223965,0.0154969,0.022323,0.00620837,0.0132609,0,0,0.0333848,0,0.0157578,0.0202511,0.0314382,0.0178837,0.0419629,0.0113678,0.0147383,0.0242227,0.00899542,0.010747,0.0102628,0.011923,0.007806,0.0271117,0.0115973,0.0111502,0.0249159,0.029629,0.0070925,0.00780383,0.0202479,0.00997481,0,0,0,0,0
20,0.0138798,0.0201861,0.0388125,0.0207175,0.0153455,0.00341064,0,0,0.0122896,0,0.0175599,0.00945238,0.0332424,0.0126796,0.0295604,0.0144921,0.0158144,0.0214317,0.0185417,0.0202913,0.019361,0.0315196,0.00471522,0.0119444,0.00284359,0.0138899,0.0474323,0.0071875,0.0025899,0.00657949,0.0223227,0.0156209,0.0219645,0.00674526,0.0131557,0,0,0.0331626,0,0.0157409,0.0200217,0.0317739,0.0172349,0.0417937,0.0117303,0.0137458,0.0240194,0.00893682,0.0108061,0.0103731,0.0115621,0.00760805,0.0270065,0.011683,0.0109632,0.0242273,0.0295974,0.00688202,0.00764756,0.0200702,0.0100869,0,0,0,0,0
21,0.0139305,0.0200116,0.0378473,0.0203098,0.0153159,0.00431145,0,0,0.012175,0,0.0174511,0.0092908,0.0331846,0.011268,0.029476,0.0139822,0.0153283,0.0212837,0.0185793,0.0195009,0.0192739,0.0311158,0.00404081,0.0104315,0.00256733,0.0136809,0.0458873,0.00722754,0.00266445,0.00675079,0.0223423,0.0157447,0.0216457,0.00754305,0.0130604,0,0,0.0329008,0,0.0157424,0.0198417,0.0320854,0.0165988,0.0415757,0.0121463,0.0128235,0.023801,0.00888366,0.010823,0.0102978,0.0111396,0.00754181,0.0269004,0.0116058,0.0107506,0.0238533,0.0294533,0.00669942,0.00753434,0.0199077,0.010227,0,0,0,0,0
22,0.0139298,0.0198429,0.0368933,0.0202871,0.0154628,0.00554951,0,0,0.0118761,0,0.0172769,0.00910571,0.0331433,0.010215,0.0294107,0.0137811,0.0148938,0.0213053,0.0188466,0.0189687,0.0192779,0.0307613,0.00327986,0.00877689,0.00269432,0.0134373,0.0442552,0.00722258,0.00257647,0.00667848,0.0225885,0.0158019,0.0214435,0.00838782,0.0129761,0,0,0.032525,0,0.015694,0.0196803,0.0324269,0.016068,0.0414407,0.0126017,0.0120099,0.0235502,0.00890265,0.0108467,0.0102244,0.0107426,0.00757078,0.0267936,0.0114919,0.0104681,0.023694,0.0292817,0.00660527,0.00744042,0.0197341,0.0103752,0,0,0,0,0
23,0.0138938,0.0196591,0.0358313,0.0203782,0.015529,0.00691308,0,0,0.0115495,0,0.0172277,0.00883655,0.0332503,0.0101517,0.0293448,0.0141808,0.014432,0.0213325,0.0194474,0.0190931,0.0195576,0.0303966,0.00377328,0.00674773,0.0027634,0.0130237,0.04233,0.00722966,0.00232442,0.00670433,0.0229376,0.0158274,0.0212919,0.00924487,0.012848,0,0,0.0320916,0,0.015621,0.0194568,0.0328258,0.0158272,0.041392,0.0130311,0.0112684,0.0232475,0.00894606,0.010967,0.010152,0.0104102,0.00767101,0.0266977,0.0115163,0.0101859,0.0236327,0.0290069,0.00653712,0.00736923,0.0196138,0.0104991,0,0,0,0,0
24,0.0138424,0.0195083,0.0347592,0.0204685,0.0161619,0.00810346,0,0,0.0111968,0,0.0171766,0.0086161,0.0334173,0.0115566,0.0293038,0.0156226,0.0139251,0.0213989,0.0203645,0.0202102,0.0201708,0.0299899,0.00559198,0.0048271,0.0035558,0.0126976,0.0403382,0.00721117,0.00224158,0.00683,0.0229598,0.0158923,0.0210472,0.0101734,0.0126737,0,0,0.0315231,0,0.0155654,0.0191396,0.0332141,0.0157605,0.0413227,0.013644,0.0105396,0.0229078,0.00906431,0.0111701,0.0100661,0.0102022,0.00775675,0.0265602,0.0115207,0.0103945,0.0234821,0.0285936,0.00645972,0.00729145,0.0195182,0.0106201,0,0,0,0,0
25,0.0137583,0.0194204,0.0335218,0.0205123,0.0167157,0.00906126,0,0,0.0108375,0,0.0171387,0.00844678,0.0335642,0.0138042,0.0292421,0.0181121,0.0133813,0.0215447,0.0216749,0.0221819,0.0212541,0.0295769,0.00804018,0.00428036,0.00478963,0.0123812,0.038383,0.00731497,0.00217897,0.00694278,0.0228332,0.0159852,0.0206311,0.011225,0.0124669,0,0,0.0309145,0,0.0155259,0.0188102,0.0335895,0.01581,0.0412188,0.0143886,0.00979961,0.0225901,0.00934036,0.0115378,0.0100483,0.0101409,0.00789183,0.0263599,0.0114558,0.0104741,0.0232399,0.0280597,0.00631798,0.00719829,0.0194109,0.0106774,0,0,0,0,0
26,0.0136032,0.0193405,0.0321938,0.0204955,0.0170881,0.0106414,0,0,0.0105259,0,0.0171048,0.00828685,0.0337058,0.0164914,0.0292255,0.0214603,0.0127836,0.0216336,0.0236909,0.0249779,0.0228014,0.0291664,0.0106743,0.00571419,0.0063103,0.012103,0.0361007,0.00747267,0.00219762,0.00696984,0.0225774,0.0160502,0.0197194,0.0124969,0.0122639,0,0,0.0302015,0,0.0154644,0.018348,0.033931,0.0155304,0.0411318,0.0153071,0.00901381,0.0222468,0.00963478,0.0118243,0.0100073,0.0100716,0.0081153,0.0260688,0.0114478,0.0103606,0.0228348,0.0274606,0.00625185,0.00707871,0.0192826,0.0107048,0,0,0,0,0
27,0.0134674,0.0193258,0.0305829,0.02042,0.0171405,0.0118428,0,0,0.0104325,0,0.017168,0.00827083,0.0339339,0.0188535,0.029337,0.0251544,0.012547,0.0216883,0.025823,0.0283048,0.0242178,0.0287429,0.0131584,0.00826359,0.00801168,0.0119001,0.0334366,0.00762199,0.00227529,0.00700924,0.0225374,0.0160983,0.0189342,0.0136351,0.0120874,0,0,0.0295723,0,0.0154047,0.0179791,0.0343509,0.0155497,0.0409878,0.0160195,0.00854105,0.0220317,0.00985428,0.0121614,0.0099678,0.0100151,0.00845657,0.0257441,0.0114943,0.0107758,0.0225278,0.0270533,0.00623062,0.00699599,0.0192673,0.0106184,0,0,0,0,0
28,0.0133475,0.0193487,0.0285435,0.0202758,0.0169741,0.0130093,0,0,0.0102805,0,0.016951,0.00816817,0.0342211,0.0206678,0.0295591,0.0287594,0.0124531,0.0217993,0.027582,0.0319601,0.0255746,0.0283596,0.0154113,0.0110037,0.00959999,0.0117116,0.0307412,0.00775641,0.00216462,0.00707465,0.022409,0.0161435,0.0186114,0.0147051,0.0119625,0,0,0.0288654,0,0.0153398,0.0176359,0.0348257,0.0155878,0.0407982,0.0166866,0.00819321,0.0219219,0.0100743,0.0125596,0.00986608,0.0100486,0.00875718,0.0254152,0.0114877,0.0110615,0.0223274,0.0266282,0.00614179,0.0069067,0.0192752,0.0105127,0,0,0,0,0
29,0.0132676,0.0193664,0.0263245,0.0203672,0.0168457,0.0140611,0,0,0.0101278,0,0.0169024,0.00805099,0.0345137,0.0213686,0.0298345,0.0316306,0.0124588,0.0219339,0.0287631,0.0350813,0.0266991,0.0279928,0.0173358,0.0136726,0.011092,0.0115083,0.0280845,0.00790431,0.00212787,0.00707242,0.0222328,0.0162087,0.0184126,0.0154369,0.0118689,0,0,0.0281685,0,0.0153027,0.0173241,0.0350309,0.015702,0.0405592,0.017534,0.00803944,0.0218282,0.0102964,0.0127228,0.00975012,0.0101327,0.00905409,0.0252016,0.0115293,0.0112365,0.0222482,0.0262479,0.00610992,0.00683492,0.0193222,0.0103714,0,0,0,0,0
30,0.0132175,0.0194636,0.0239095,0.020384,0.0164686,0.0149109,0,0,0.0101336,0,0.0170022,0.00802573,0.0348225,0.0212278,0.0302218,0.0336325,0.0125612,0.0221094,0.0299512,0.0375915,0.0274373,0.0275733,0.0189824,0.0162712,0.0124889,0.0113025,0.0252049,0.00806842,0.00224081,0.0070723,0.0219762,0.0162507,0.0182077,0.0160968,0.0117943,0,0,0.0275283,0,0.0152521,0.0169829,0.0352183,0.015872,0.0403335,0.0183436,0.00803094,0.0217753,0.0104885,0.0129754,0.00964706,0.0102602,0.00931187,0.0249622,0.0115764,0.0112802,0.0221698,0.0259003,0.00606985,0.00677205,0.0194149,0.0101703,0,0,0,0,0
31,0.0132,0.0196197,0.0212988,0.0203284,0.0158847,0.0158421,0,0,0.0102084,0,0.0170856,0.00795475,0.0351278,0.0207905,0.0305764,0.0350499,0.0127053,0.0221729,0.0308981,0.0394142,0.027759,0.0271745,0.0203335,0.0185508,0.0137653,0.0111308,0.0218768,0.00821784,0.00242729,0.007062,0.0218882,0.016272,0.0180116,0.016754,0.0117568,0,0,0.0269338,0,0.015206,0.016692,0.0354839,0.0160237,0.0401053,0.0189998,0.00802458,0.0217828,0.0106009,0.0132338,0.00954626,0.0103807,0.00955323,0.0246977,0.0116103,0.0112377,0.0221219,0.0256107,0.00606065,0.00672413,0.0195284,0.00995696,0,0,0,0,0
32,0.0131748,0.0196646,0.0185477,0.020311,0.0152899,0.0164712,0,0,0.0102639,0,0.0169992,0.00800455,0.0353801,0.0203349,0.0308853,0.0358746,0.0127871,0.0222287,0.0313417,0.0405136,0.0275059,0.0268184,0.0213221,0.0202404,0.0148526,0.0110683,0.0183774,0.00827003,0.00234606,0.00713448,0.0219255,0.0163325,0.0179722,0.0173484,0.011748,0,0,0.0264236,0,0.0152105,0.0164601,0.0357528,0.0161655,0.0398278,0.0194842,0.00796571,0.0218002,0.0107133,0.0134688,0.00948692,0.0105401,0.0097909,0.0244446,0.0116939,0.0110791,0.022139,0.0254165,0.00606351,0.00669204,0.0196981,0.00976512,0,0,0,0,0
33,0.0131444,0.0197517,0.0151571,0.0203149,0.0145122,0.0167331,0,0,0.0103594,0,0.0169596,0.00810764,0.0356501,0.0197886,0.031191,0.0358988,0.0127883,0.0223377,0.0312577,0.0408647,0.0267713,0.026561,0.021911,0.0212818,0.0157048,0.0110024,0.014487,0.00824586,0.00228321,0.00720408,0.0220736,0.0164082,0.018006,0.01781,0.0117999,0,0,0.026019,0,0.0152395,0.016236,0.0358997,0.0164947,0.0394718,0.0200462,0.00788987,0.0218594,0.0107786,0.013505,0.00942737,0.010671,0.00998717,0.024198,0.0118314,0.0111847,0.022251,0.0252794,0.0060649,0.00666327,0.0198479,0.00961173,0,0,0,0,0
34,0.0132192,0.0200019,0.0110115,0.0202399,0.013587,0.0167205,0,0,0.010528,0,0.0170301,0.00816447,0.0360096,0.0190254,0.0314917,0.0351283,0.0127616,0.0223885,0.0307436,0.0405954,0.0256758,0.0263999,0.0220324,0.0217879,0.0161054,0.0108085,0.00994892,0.00825566,0.0023885,0.00718041,0.0223271,0.0164217,0.0181762,0.0180786,0.0119007,0,0,0.0256988,0,0.0152246,0.0160109,0.0360876,0.0171606,0.0391876,0.0204684,0.00778088,0.0219755,0.0107568,0.0135187,0.00930944,0.0107159,0.0101478,0.0239975,0.0119397,0.0114325,0.0224531,0.0252197,0.00602779,0.00664282,0.0199429,0.00945947,0,0,0,0,0
35,0.0134236,0.0201972,0.00641565,0.0201388,0.0126923,0.0164417,0,0,0.0108046,0,0.0172034,0.00820045,0.0363864,0.0176838,0.0317533,0.0336207,0.0127066,0.0223784,0.0298023,0.0396923,0.0242431,0.0263371,0.0217013,0.0219044,0.0160427,0.0103938,0.00535168,0.00835786,0.00258004,0.00711326,0.0226168,0.0163992,0.0183963,0.0182064,0.0120527,0,0,0.0255079,0,0.0152029,0.0158916,0.0363381,0.0177515,0.0390517,0.0206996,0.00756378,0.0221099,0.010677,0.0135265,0.00913095,0.0107046,0.0102255,0.0239268,0.0119672,0.0114239,0.0226287,0.0252725,0.00604281,0.00664547,0.020042,0.00936607,0,0,0,0,0
36,0.0135802,0.0202897,0.00395129,0.0200487,0.0120406,0.0158148,0,0,0.0110796,0,0.0172713,0.00831006,0.0366905,0.0158408,0.0319734,0.0312815,0.012575,0.0224423,0.0282758,0.0379301,0.0225031,0.0264796,0.0207496,0.0216189,0.0156976,0.00969426,0.00589309,0.00842266,0.0025762,0.00715023,0.0229493,0.0163852,0.0187301,0.0182595,0.0122664,0,0,0.025449,0,0.0152011,0.0158706,0.0366002,0.0183084,0.0390663,0.020736,0.00726488,0.0222929,0.010521,0.0135235,0.00893875,0.0106288,0.0101744,0.0240299,0.0118857,0.0114676,0.022869,0.0254253,0.00604284,0.0066604,0.0201618,0.00935101,0,0,0,0,0
37,0.0136829,0.0202772,0.00771345,0.0199804,0.0122904,0.0148689,0,0,0.0113095,0,0.0173218,0.0084085,0.0368299,0.0140266,0.0321561,0.0282874,0.0124409,0.0225419,0.026181,0.0351959,0.0205157,0.0269222,0.0192617,0.0210554,0.0151448,0.00874896,0.0117496,0.00847095,0.00256983,0.00718912,0.0233898,0.0162933,0.0193228,0.0181632,0.0125103,0,0,0.025446,0,0.0151341,0.0159213,0.0367603,0.0189553,0.0391196,0.0206093,0.00682424,0.0225066,0.0102743,0.0135616,0.00866905,0.0104132,0.00992477,0.0241964,0.0117481,0.0111673,0.0231848,0.0256304,0.00605354,0.00667292,0.0203584,0.00940789,0,0,0,0,0
