Timestep,C7,CLAV,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LASI,LBHD,LBL,LBR,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LML,LMR,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTL,LTOE,LTR,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x70,x71,x72
9,0.0115416,0.017194,0,0,0,0.0280235,0.0244894,0.015984,0.0127304,0,0,0,0,0.00601209,0,0.00807645,0.00404494,0.0295596,0.0131436,0.0106564,0.00182409,0,0,0.016308,0.0163433,0.00967174,0.0112898,0.0048017,0.0378923,0.0108084,0.012756,0.00825093,0.0110658,0,0.0358872,0,0.00699036,0.023316,0.00451381,0.0221874,0.00483559,0.0122959,0.0144478,0.00725692,0,0,0.0156442,0,0.00927235,0.0126688,0.0627789,0.0134457,0.00698144,0.00266207,0.0212675,0.0118646,0.00376347,0.0228937,0.00758047,0.00459765,0.00983612,0.0163964,0.0102855,0.00874221,0.020193,0.0114452,0.0101218,0.00603381,0.0184607,0.00656827,0,0,0
10,0.0111695,0.0171046,0,0,0,0.0282602,0.0243735,0.015533,0.0127947,0,0,0,0,0.00612411,0,0.00841805,0.00382547,0.0298612,0.0125677,0.0106813,0.00188572,0,0,0.016207,0.0162017,0.00983239,0.011696,0.00477777,0.037414,0.0109229,0.0128815,0.00822168,0.0110116,0,0.0363739,0,0.00684703,0.0233484,0.00464587,0.0191433,0.00482951,0.0118985,0.0145734,0.00711057,0,0,0.0155557,0,0.00915844,0.0126949,0.0625024,0.0139408,0.00672007,0.00242639,0.0213378,0.0116724,0.00335312,0.0234848,0.00684999,0.00334936,0.00927215,0.0157108,0.00984962,0.00868454,0.018011,0.0114807,0.00994485,0.00614218,0.0183851,0.00645996,0,0,0
11,0.0107771,0.0169723,0,0,0,0.0283637,0.0242731,0.0151066,0.0128701,0,0,0,0,0.00633484,0,0.00853837,0.00371178,0.0300287,0.0119582,0.0106416,0.0021929,0,0,0.0159921,0.0159146,0.00985078,0.0119391,0.00476092,0.0370331,0.0110643,0.0130286,0.00828368,0.0109491,0,0.0368746,0,0.00684831,0.0233818,0.00474979,0.0161333,0.00483249,0.0108514,0.0147455,0.0069638,0,0,0.0154594,0,0.00907903,0.012701,0.0621673,0.0139879,0.00648292,0.00213231,0.021352,0.0114489,0.00304237,0.0241164,0.00600632,0.00205006,0.00850777,0.0147605,0.00921571,0.00856506,0.0160514,0.011469,0.00987522,0.00623766,0.018335,0.00631806,0,0,0
12,0.010343,0.0168299,0,0,0,0.0282848,0.0242004,0.0144038,0.0128751,0,0,0,0,0.0065771,0,0.00863684,0.0036368,0.0301372,0.0115421,0.0105581,0.00266694,0,0,0.0156741,0.0154838,0.00983933,0.0122119,0.00478863,0.0366086,0.0111827,0.0130989,0.00835253,0.0108574,0,0.0370936,0,0.00686444,0.0234097,0.004781,0.0130051,0.00484693,0.00989835,0.0150067,0.0068364,0,0,0.0154276,0,0.00901186,0.0127533,0.0617502,0.0141455,0.00629544,0.00200195,0.0213745,0.011176,0.00284196,0.024762,0.00509286,0.00106197,0.00778151,0.0137191,0.00853105,0.00852159,0.0149283,0.0114346,0.00991998,0.00618344,0.0183017,0.00610722,0,0,0
13,0.00987423,0.0167767,0,0,0,0.0280554,0.0241076,0.0138361,0.0127768,0,0,0,0,0.00680549,0,0.00877673,0.00362545,0.0303384,0.0110813,0.0104143,0.00319968,0,0,0.0153475,0.0149825,0.00972862,0.0124138,0.00487299,0.0361945,0.0112551,0.0131134,0.00838708,0.010775,0,0.0370854,0,0.00673326,0.023419,0.00477996,0.00983144,0.00484137,0.0104879,0.0150623,0.00664146,0,0,0.0155685,0,0.00896395,0.0129842,0.0613319,0.0155595,0.0061775,0.00265952,0.0215412,0.0108957,0.00268095,0.0253221,0.00455866,0.00148491,0.00774609,0.0132325,0.00836459,0.00902199,0.0151022,0.0114273,0.010077,0.00612225,0.0183377,0.00579018,0,0,0
14,0.00946256,0.0168639,0,0,0,0.0273681,0.0240003,0.0129616,0.0125323,0,0,0,0,0.00692797,0,0.00894757,0.00373365,0.0306625,0.0104094,0.0104071,0.0038008,0,0,0.0151036,0.0146934,0.00954362,0.0124083,0.00499057,0.0358084,0.0112405,0.0130347,0.00838478,0.0107158,0,0.0364502,0,0.00670186,0.0234215,0.00479504,0.00739097,0.00478144,0.0127389,0.0148592,0.00637346,0,0,0.0159477,0,0.00892201,0.0134311,0.0611195,0.017272,0.0063431,0.00390441,0.0218444,0.0105703,0.00252421,0.0258415,0.00514136,0.00305305,0.00926246,0.0138074,0.00934623,0.0113594,0.0162899,0.0114988,0.0103243,0.00602769,0.0183517,0.00542615,0,0,0
15,0.00895845,0.0170949,0,0,0,0.026039,0.0238621,0.011626,0.0123027,0,0,0,0,0.00699435,0,0.00914783,0.00406494,0.031064,0.00952687,0.0102732,0.00460777,0,0,0.014883,0.0143848,0.00938735,0.012416,0.00522482,0.0354609,0.0110153,0.0128188,0.00831669,0.0105972,0,0.0349607,0,0.0068316,0.0234384,0.00486578,0.00711142,0.00468331,0.013571,0.0144338,0.00610459,0,0,0.0162403,0,0.00892779,0.0137396,0.0610662,0.0173826,0.0067132,0.00531459,0.022055,0.0103159,0.00241427,0.0262355,0.00652557,0.0049961,0.0108244,0.0145133,0.0103341,0.0136212,0.0179008,0.0114934,0.0105353,0.00593855,0.01844,0.00503335,0,0,0
16,0.00849347,0.0172465,0,0,0,0.0240029,0.0237244,0.0100874,0.0121335,0,0,0,0,0.00710401,0,0.00929129,0.0045391,0.0314511,0.00873179,0.0101106,0.0056229,0,0,0.014599,0.0140678,0.00929937,0.0124793,0.00555947,0.0351427,0.0105492,0.0122598,0.00813332,0.0104262,0,0.0325272,0,0.00704403,0.0234014,0.00496539,0.00838929,0.00459783,0.0123062,0.0140719,0.00604759,0,0,0.0163364,0,0.00894915,0.0138193,0.0607385,0.016108,0.00701003,0.0059867,0.0220709,0.00999292,0.00225578,0.0263685,0.00722399,0.0062873,0.0103141,0.014303,0.00987508,0.0122752,0.0178039,0.0114231,0.0106625,0.00590132,0.0184008,0.00482294,0,0,0
17,0.00819078,0.0172111,0,0,0,0.021424,0.0235931,0.00854933,0.0120329,0,0,0,0,0.00733197,0,0.00943545,0.00485893,0.0317363,0.00818498,0.00999182,0.00670277,0,0,0.0143421,0.0137553,0.00910335,0.0124987,0.00594713,0.034879,0.00995486,0.0115365,0.00793385,0.0103324,0,0.0293861,0,0.00739897,0.0233477,0.00505713,0.00818113,0.00454946,0.010497,0.0137654,0.0060983,0,0,0.0162171,0,0.00899234,0.0136335,0.0598962,0.0145378,0.0072021,0.00587018,0.021862,0.0095616,0.00197654,0.0263195,0.00675436,0.00657029,0.00861603,0.0132621,0.00866453,0.00913073,0.0143395,0.0113447,0.010598,0.00592642,0.0182414,0.00482157,0,0,0
18,0.00804558,0.0169994,0,0,0,0.01802,0.0234822,0.00722945,0.0121192,0,0,0,0,0.00753729,0,0.00960943,0.00493364,0.0319023,0.00828383,0.00986506,0.00766599,0,0,0.0141832,0.0134002,0.00887413,0.0124935,0.00632061,0.0346319,0.00916916,0.0103855,0.00773757,0.0103151,0,0.0253651,0,0.00781689,0.0232906,0.00516853,0.00628779,0.00455295,0.00893771,0.0135822,0.00615864,0,0,0.0159952,0,0.00910309,0.0132919,0.0588314,0.0132308,0.00743516,0.00580005,0.021446,0.00903067,0.00168666,0.0264975,0.00575499,0.00601488,0.0071163,0.0119195,0.00743207,0.00678207,0.0108573,0.0112454,0.0104449,0.00589914,0.0180268,0.00488577,0,0,0
19,0.00785494,0.0167578,0,0,0,0.0139066,0.0234023,0.00691556,0.0124202,0,0,0,0,0.00754927,0,0.00984346,0.00497603,0.0320995,0.00932508,0.00967877,0.0082594,0,0,0.0140618,0.0129393,0.00870536,0.0123296,0.00684148,0.0341935,0.00827672,0.00895056,0.00760838,0.0102371,0,0.0205017,0,0.00791602,0.0232955,0.00527744,0.00618957,0.00457491,0.00783717,0.0134422,0.00624032,0,0,0.0156248,0,0.00919447,0.0130023,0.0581825,0.0123329,0.00766282,0.00612182,0.0210183,0.00857489,0.00171483,0.027137,0.00466518,0.00501014,0.00603832,0.0107819,0.00642306,0.00501572,0.00926763,0.011018,0.0102853,0.0058912,0.0178329,0.00491519,0,0,0
20,0.00756566,0.0165626,0,0,0,0.00970793,0.0234002,0.00800777,0.0128452,0,0,0,0,0.00752839,0,0.00999842,0.00500199,0.0324131,0.0109563,0.00952409,0.00879851,0,0,0.0139399,0.0124171,0.00832568,0.0118907,0.00722185,0.033515,0.00746224,0.0076216,0.00761225,0.0100337,0,0.0149885,0,0.0077853,0.023317,0.00532673,0.00469283,0.00457117,0.00700767,0.0133715,0.00627321,0,0,0.0152094,0,0.00920098,0.012828,0.058345,0.0117933,0.00786938,0.00606501,0.0206962,0.00818576,0.00235126,0.0281851,0.00376729,0.00427557,0.00508003,0.0100074,0.00554667,0.00353099,0.00978989,0.0107149,0.0101548,0.00582587,0.017597,0.00494496,0,0,0
21,0.00721998,0.0163602,0,0,0,0.00660137,0.0233994,0.00999433,0.0132381,0,0,0,0,0.00736632,0,0.0100914,0.00498797,0.0328056,0.0128535,0.00928047,0.00937742,0,0,0.0137917,0.0118273,0.00778178,0.0111229,0.00736955,0.0326369,0.00675221,0.00654772,0.00775299,0.00978402,0,0.0100616,0,0.00767351,0.023359,0.00540258,0.00640748,0.00457281,0.0064602,0.0134455,0.00627815,0,0,0.0148305,0,0.00916031,0.0125943,0.0588263,0.011373,0.00803445,0.00568953,0.0205278,0.00784333,0.0031787,0.0291072,0.00343592,0.00431848,0.00417468,0.00958216,0.00505436,0.00263584,0.0124699,0.0104133,0.0100401,0.00585588,0.0172608,0.00500969,0,0,0
22,0.00691557,0.0161804,0,0,0,0.00800045,0.0234014,0.0124328,0.0136655,0,0,0,0,0.00727244,0,0.0100826,0.00498616,0.0334298,0.0150072,0.0090918,0.00975373,0,0,0.0137732,0.0112249,0.007062,0.00995128,0.00729338,0.0316401,0.00610954,0.00585456,0.00801389,0.00958196,0,0.00920888,0,0.00743969,0.023357,0.00545997,0.00853608,0.00459314,0.00638765,0.013415,0.00626248,0,0,0.0145975,0,0.00912301,0.0124547,0.0589527,0.0108124,0.00811508,0.00544431,0.0204604,0.00758169,0.00370536,0.0294303,0.00325192,0.00479746,0.00362086,0.00935413,0.0048809,0.00247267,0.0127583,0.0101364,0.00997072,0.00594577,0.0169647,0.00515175,0,0,0
23,0.0067335,0.0160265,0,0,0,0.0131741,0.0234346,0.0152556,0.0143627,0,0,0,0,0.00742864,0,0.00998354,0.00499722,0.0343412,0.0177322,0.00922878,0.00950671,0,0,0.0140341,0.0106328,0.0064476,0.00851168,0.00722955,0.030677,0.00544478,0.00562511,0.00823207,0.00953427,0,0.0141198,0,0.00735273,0.0233235,0.00546387,0.00692545,0.00461864,0.00642365,0.0132515,0.00631241,0,0,0.0145323,0,0.00909489,0.0124271,0.058558,0.00994899,0.00814111,0.00532656,0.0204766,0.00741613,0.00383981,0.029108,0.00311503,0.00531616,0.00377249,0.00904246,0.00489205,0.00269971,0.0103468,0.00994803,0.009979,0.00608447,0.0168314,0.0053343,0,0,0
24,0.00655592,0.0157065,0,0,0,0.0197522,0.0234855,0.0183614,0.0151565,0,0,0,0,0.00754756,0,0.00983672,0.00498172,0.0352659,0.0210992,0.00924117,0.00892492,0,0,0.0142674,0.00993919,0.00580492,0.00704029,0.00707629,0.0299436,0.0046135,0.00586212,0.00834194,0.0097593,0,0.0214498,0,0.00732774,0.0233002,0.00546168,0.00634745,0.00465715,0.0062412,0.0131103,0.00634325,0,0,0.0144501,0,0.00904835,0.012452,0.0581627,0.00910298,0.00805461,0.00539412,0.0203557,0.0072644,0.00366905,0.0284898,0.00318647,0.00559139,0.00435238,0.00877774,0.00502119,0.0030513,0.00854399,0.00983589,0.0100144,0.00608256,0.0165625,0.00545591,0,0,0
25,0.00630955,0.0152847,0,0,0,0.0265943,0.0235547,0.02129,0.0159129,0,0,0,0,0.00745817,0,0.00978064,0.00495986,0.0360043,0.0244783,0.00901944,0.00820715,0,0,0.0144055,0.00909888,0.00504354,0.00570503,0.00672274,0.0293279,0.00364727,0.00664763,0.00859785,0.01021,0,0.0292976,0,0.00730512,0.0233157,0.00551594,0.00687531,0.00470412,0.00604108,0.0132403,0.00633479,0,0,0.0143263,0,0.00898677,0.0124929,0.0581006,0.00863101,0.00797038,0.00552152,0.0201913,0.00709345,0.00342108,0.0280475,0.00317154,0.00560404,0.00490213,0.00860251,0.00519107,0.00339289,0.00792857,0.00978074,0.0100177,0.00610678,0.0160928,0.00552592,0,0,0
26,0.00600086,0.0149519,0,0,0,0.0330112,0.0236238,0.0235245,0.0165877,0,0,0,0,0.0073368,0,0.0096289,0.00486037,0.0364945,0.0267033,0.00864786,0.0074541,0,0,0.0146504,0.00823803,0.00429601,0.00465714,0.006259,0.0288939,0.00285946,0.0077482,0.00897498,0.0106813,0,0.0369272,0,0.0073381,0.0233158,0.0055492,0.00749849,0.0047386,0.00595459,0.0133759,0.00623911,0,0,0.0142353,0,0.00887263,0.0124423,0.0583991,0.0083698,0.00797292,0.00568607,0.0200992,0.00696666,0.00333639,0.0280388,0.00288573,0.0056332,0.00520707,0.0083836,0.00521303,0.00370759,0.00776692,0.0097209,0.0099751,0.00620772,0.0156509,0.00556414,0,0,0
27,0.00577521,0.0148846,0,0,0,0.039554,0.0237127,0.0249435,0.0172394,0,0,0,0,0.00747445,0,0.00939219,0.00479878,0.0366848,0.027157,0.0085271,0.00657426,0,0,0.0152472,0.00767855,0.00360887,0.00391836,0.00610209,0.0287749,0.00241203,0.00862918,0.00919877,0.0111062,0,0.0445928,0,0.0073684,0.0232574,0.00553726,0.00797512,0.00475069,0.00600305,0.0134234,0.00613523,0,0,0.014267,0,0.0087775,0.012461,0.0588927,0.00813086,0.00817182,0.00608468,0.0202429,0.00698415,0.00353945,0.0283982,0.00265877,0.00601453,0.00536228,0.00816082,0.00519077,0.0041068,0.00768021,0.00976249,0.00998247,0.00634701,0.0154727,0.00560851,0,0,0
28,0.00561238,0.0149199,0,0,0,0.0467104,0.0237696,0.0261492,0.0177676,0,0,0,0,0.00766253,0,0.00919113,0.00482781,0.0364138,0.0268893,0.00837169,0.00606792,0,0,0.015947,0.00725405,0.0029357,0.00364337,0.00591829,0.0290332,0.00223151,0.00927874,0.00911304,0.011677,0,0.0529257,0,0.00751286,0.0232002,0.00553065,0.00814751,0.00476854,0.00597462,0.0134382,0.0060746,0,0,0.0144164,0,0.00875434,0.0125048,0.0594861,0.00762171,0.0084785,0.00664745,0.0204727,0.00701106,0.00377048,0.0289246,0.00271496,0.00629736,0.00547332,0.00808802,0.00513586,0.00444336,0.00782254,0.00987362,0.00996198,0.00634728,0.0154592,0.00565888,0,0,0
29,0.00547125,0.0148925,0,0,0,0.0538421,0.0238106,0.0278687,0.0180071,0,0,0,0,0.00792302,0,0.0090601,0.00493354,0.0356958,0.0273777,0.00815651,0.00541861,0,0,0.016524,0.00686097,0.00232085,0.00390435,0.00547105,0.0294835,0.00266993,0.0102634,0.00899394,0.0124983,0,0.0612077,0,0.00779074,0.023156,0.0055015,0.00818708,0.00479527,0.00572666,0.013183,0.00602785,0,0,0.014561,0,0.00877923,0.0126197,0.060038,0.00694305,0.00872812,0.00709944,0.0204916,0.00695569,0.00396621,0.0294097,0.00288298,0.00636963,0.00553949,0.00801618,0.00506446,0.00446711,0.00783398,0.00999045,0.0099532,0.00623345,0.0154177,0.0057029,0,0,0
30,0.00537288,0.0147482,0,0,0,0.0602321,0.0237779,0.0302947,0.0180315,0,0,0,0,0.0081777,0,0.00912984,0.00505338,0.0346427,0.0290091,0.00789248,0.00455294,0,0,0.0169298,0.00655487,0.00180272,0.00447224,0.00493731,0.0300992,0.00391815,0.0117269,0.00914239,0.0135136,0,0.0680944,0,0.00806786,0.0231465,0.00546446,0.00811431,0.00477735,0.0052797,0.0125029,0.00600452,0,0,0.0145783,0,0.00877814,0.0126231,0.0605052,0.00630862,0.00875722,0.00732796,0.0202522,0.00689305,0.004081,0.0297327,0.00296103,0.00630428,0.00557907,0.007856,0.00496152,0.0044405,0.00758035,0.0100053,0.00985229,0.00613826,0.0150627,0.00572281,0,0,0
31,0.00538503,0.0146273,0,0,0,0.065479,0.0236875,0.0329495,0.0179312,0,0,0,0,0.00852695,0,0.00929068,0.00522609,0.0334559,0.0312545,0.00748719,0.0036602,0,0,0.0171594,0.00637286,0.00189484,0.00524075,0.00457859,0.0306724,0.00557195,0.0136668,0.00958567,0.0145788,0,0.0736089,0,0.00838975,0.0230963,0.00547326,0.00791673,0.00473946,0.00474277,0.0119088,0.00594626,0,0,0.0145723,0,0.0088113,0.0125107,0.0609176,0.0059548,0.00896359,0.00739672,0.0199102,0.00681527,0.00414642,0.0299128,0.00294407,0.0060843,0.00582596,0.00768633,0.00489664,0.00494773,0.006952,0.0100379,0.00964819,0.00611357,0.0148763,0.00569234,0,0,0
32,0.00545127,0.0146376,0,0,0,0.0690582,0.0235694,0.0353709,0.0178901,0,0,0,0,0.00883774,0,0.00953186,0.00544257,0.0323113,0.0334969,0.00732323,0.00300087,0,0,0.0173818,0.00615304,0.00259215,0.0060835,0.00409554,0.0311109,0.00716549,0.0158911,0.0101888,0.0155185,0,0.077531,0,0.00879397,0.0230616,0.00554686,0.0078116,0.00468261,0.00441405,0.0114697,0.00591173,0,0,0.0145118,0,0.00887267,0.0123528,0.061278,0.00601409,0.00936453,0.00735929,0.0195311,0.00678543,0.00421856,0.0300588,0.00287962,0.00566839,0.00628948,0.00749399,0.00495192,0.00600778,0.00627836,0.0100783,0.00942611,0.00606425,0.0149587,0.00567186,0,0,0
33,0.00545279,0.0146657,0,0,0,0.0711594,0.0234338,0.037487,0.0178792,0,0,0,0,0.00914382,0,0.00971763,0.00567046,0.0312891,0.0355485,0.00745535,0.00270336,0,0,0.0175298,0.00605804,0.00319606,0.00680424,0.00336642,0.0314337,0.00848727,0.0177571,0.0109419,0.0163299,0,0.079772,0,0.00922579,0.0230201,0.00558452,0.00789894,0.00461129,0.00434342,0.0111702,0.00589373,0,0,0.0143579,0,0.0089229,0.0121045,0.0616455,0.00668607,0.00982689,0.00726872,0.019038,0.00678388,0.00426786,0.0301138,0.00276145,0.00520864,0.00675935,0.00731687,0.00516509,0.00721276,0.00562074,0.0100339,0.00921645,0.00602889,0.0152032,0.00568091,0,0,0
34,0.0054261,0.0146424,0,0,0,0.0719056,0.0233209,0.0391292,0.0178432,0,0,0,0,0.00936856,0,0.00987685,0.0058783,0.030408,0.0371602,0.00751887,0.00273662,0,0,0.0175107,0.00590323,0.00358314,0.0074345,0.00271638,0.0316872,0.00943252,0.0191211,0.0116106,0.0169969,0,0.0806599,0,0.00926425,0.0229481,0.00559556,0.00771419,0.00456171,0.004341,0.0110481,0.00585661,0,0,0.0141713,0,0.00893593,0.0119471,0.0621077,0.00723771,0.0102172,0.00721543,0.0184888,0.00677097,0.0042303,0.0300297,0.00254141,0.00480405,0.00705124,0.00731378,0.00530426,0.00790112,0.00526337,0.0098503,0.00910471,0.00597177,0.0156636,0.00564989,0,0,0
