Timestep,C7,CLAV,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LASI,LBHD,LBL,LBR,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LML,LMR,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTL,LTOE,LTR,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x70,x71,x72
9,0.0433204,0.0384687,0,0,0,0.0161148,0.0224047,0.00867071,0.00361829,0,0,0,0,0.0420083,0,0.00806755,0.030775,0.035229,0.0243855,0.0120005,0.00951445,0,0,0.0103667,0.0358931,0.00314938,0.00502855,0.00671703,0.0320462,0.00955154,0.00871524,0.00771696,0.0110752,0,0.023749,0,0.0254904,0.020663,0.0107993,0.0269885,0.00601437,0.0245765,0.00784009,0.0446668,0,0,0.0223054,0,0.00990868,0.00997415,0.0655375,0.0354871,0.0103725,0.0259609,0.0201981,0.0181602,0.00601374,0.032532,0.0105482,0.00785984,0.0224385,0.0166467,0.0187776,0.0249144,0.0202049,0.0169378,0.00750467,0.00658,0.0358574,0.0433518,0,0,0
10,0.0453004,0.0405373,0,0,0,0.0129405,0.0220608,0.00832902,0.00337769,0,0,0,0,0.0411533,0,0.00830323,0.0305457,0.0357075,0.0222683,0.0119194,0.0108992,0,0,0.0097943,0.0381459,0.00263589,0.00538437,0.00775371,0.03166,0.00870784,0.00818818,0.00754329,0.010673,0,0.0196581,0,0.0248235,0.021075,0.0107619,0.0284816,0.00605741,0.025011,0.00742415,0.0451841,0,0,0.0220777,0,0.0100292,0.00967948,0.0647868,0.0359671,0.010655,0.028882,0.0193399,0.0173726,0.00604177,0.0327018,0.0111581,0.00704907,0.0228545,0.0160977,0.0184051,0.0249895,0.0199179,0.0162715,0.00725943,0.00646378,0.0375795,0.0446744,0,0,0
11,0.0387012,0.0353054,0,0,0,0.00885083,0.0234393,0.00924858,0.00376754,0,0,0,0,0.0413718,0,0.00700286,0.0302966,0.0360845,0.0201326,0.0116542,0.0120236,0,0,0.0101824,0.0295589,0.00206035,0.00575384,0.00870221,0.0310211,0.00787559,0.0079686,0.00763349,0.0103911,0,0.0154474,0,0.0250129,0.0201786,0.0103953,0.0287402,0.00599052,0.0247793,0.00711232,0.0396352,0,0,0.0214216,0,0.0101824,0.00914696,0.0646206,0.0358281,0.0110903,0.0304422,0.0194319,0.0166092,0.00654357,0.0335054,0.0123129,0.00728518,0.0220297,0.0152587,0.017798,0.0240697,0.0200802,0.0158561,0.00707433,0.00653291,0.0328822,0.0382931,0,0,0
12,0.0383019,0.0351201,0,0,0,0.00642663,0.0235025,0.0108941,0.00413714,0,0,0,0,0.0404478,0,0.00649963,0.029735,0.0365526,0.0178047,0.0114575,0.0133781,0,0,0.0102285,0.0289005,0.0017747,0.00616614,0.00960337,0.0303002,0.0072136,0.00832565,0.00782896,0.0101863,0,0.0111672,0,0.024273,0.0200674,0.0104015,0.0296837,0.00589606,0.0245421,0.006854,0.0394237,0,0,0.0206066,0,0.0101438,0.00871144,0.064759,0.0356894,0.0113086,0.0293405,0.0191522,0.0158947,0.00723335,0.0350127,0.0136964,0.00822835,0.0207679,0.0145024,0.0168813,0.0225064,0.0213623,0.015225,0.00689392,0.00632599,0.0328598,0.0378645,0,0,0
13,0.038122,0.035071,0,0,0,0.0073755,0.0236777,0.0130181,0.00473711,0,0,0,0,0.0394384,0,0.00606193,0.0291477,0.0371239,0.0154108,0.0112489,0.0145752,0,0,0.0104476,0.0282998,0.00184617,0.00660185,0.0103592,0.0296048,0.00672426,0.00902758,0.00812626,0.0101571,0,0.00965228,0,0.0233611,0.0200263,0.0102561,0.0306766,0.00578702,0.0244586,0.00668573,0.0395426,0,0,0.0196907,0,0.0100271,0.00828934,0.0647581,0.0355047,0.0113775,0.0270338,0.0190066,0.0153185,0.0076248,0.0363231,0.0149556,0.00896464,0.0194681,0.0137129,0.0158161,0.0207798,0.0225503,0.0145457,0.00677586,0.00613549,0.0328632,0.0377726,0,0,0
14,0.0379878,0.034961,0,0,0,0.0112246,0.0239489,0.0154833,0.00533218,0,0,0,0,0.0384184,0,0.00567224,0.0285563,0.0378681,0.0134146,0.0110067,0.0155396,0,0,0.0106784,0.027693,0.00245636,0.00715869,0.010982,0.0288369,0.00645329,0.00998511,0.00845593,0.0103379,0,0.0120129,0,0.0223103,0.0200972,0.00996928,0.029997,0.00568332,0.0246138,0.00649434,0.0396807,0,0,0.0188978,0,0.00989654,0.00803114,0.0641923,0.0354363,0.0113862,0.0253436,0.0189783,0.0147893,0.00765037,0.0367801,0.0155007,0.00903167,0.0188013,0.0131598,0.0153143,0.0198212,0.0214337,0.0140263,0.00678565,0.00597421,0.032709,0.0378423,0,0,0
15,0.0378927,0.0347072,0,0,0,0.0159505,0.0241521,0.0180224,0.00588263,0,0,0,0,0.0374341,0,0.00505967,0.0281396,0.03872,0.0126807,0.0107132,0.0161443,0,0,0.0109613,0.0270878,0.00338702,0.00782448,0.0115013,0.0280494,0.00634778,0.0110324,0.00881692,0.0107417,0,0.0163887,0,0.0213066,0.0199308,0.00976905,0.0292983,0.00561017,0.0251529,0.00637396,0.0397968,0,0,0.0182251,0,0.00971716,0.00799922,0.0632773,0.0356801,0.0112749,0.0248374,0.018947,0.0144106,0.00747581,0.0363191,0.0152746,0.00873561,0.0190075,0.0128168,0.0151302,0.0199499,0.0192145,0.0136679,0.00688669,0.00598532,0.0325328,0.0379592,0,0,0
16,0.0377307,0.034391,0,0,0,0.0210165,0.0243291,0.0203962,0.00638853,0,0,0,0,0.0366505,0,0.004555,0.0278137,0.0395889,0.0135418,0.0103867,0.0162978,0,0,0.0112476,0.0263964,0.00440408,0.00861723,0.0118113,0.0271611,0.00637542,0.0121526,0.00941904,0.0112764,0,0.0212163,0,0.0203583,0.019783,0.00963729,0.0296415,0.00554122,0.0255406,0.00659687,0.0397965,0,0,0.0177681,0,0.00955777,0.00811172,0.0625132,0.0358904,0.0111297,0.0253301,0.0187334,0.0140937,0.00723445,0.0354491,0.0147392,0.00837823,0.01971,0.0127792,0.0152407,0.0206238,0.0188914,0.0134908,0.00698993,0.00599822,0.0323104,0.0380161,0,0,0
17,0.0374556,0.034105,0,0,0,0.0261279,0.0244663,0.0225991,0.00684389,0,0,0,0,0.0361685,0,0.00422707,0.0275881,0.0404735,0.0152295,0.0102011,0.0160165,0,0,0.0116031,0.0256144,0.00534137,0.00959091,0.0118281,0.0263104,0.00670993,0.0133492,0.0101053,0.0118685,0,0.0265134,0,0.0194513,0.0197344,0.00946958,0.030298,0.00550181,0.0255404,0.00682077,0.039696,0,0,0.0175472,0,0.009428,0.00831109,0.0622226,0.0357568,0.0110856,0.0262889,0.0184431,0.013893,0.00684776,0.0347764,0.0142469,0.00821971,0.020374,0.0128654,0.0153985,0.021242,0.019885,0.0135383,0.00706187,0.00607612,0.0320491,0.0380414,0,0,0
18,0.0371264,0.0339528,0,0,0,0.0306956,0.0245781,0.0244863,0.00725604,0,0,0,0,0.0359628,0,0.00418544,0.0274502,0.0413018,0.0170874,0.0103184,0.0153554,0,0,0.0121053,0.0248005,0.00630977,0.0106279,0.0115558,0.0257576,0.00726612,0.0144244,0.0107162,0.0124487,0,0.0323748,0,0.0188771,0.0197939,0.00925232,0.0303549,0.0055051,0.0251208,0.00677349,0.0394568,0,0,0.0176054,0,0.00935565,0.00856192,0.0625291,0.0350619,0.0112469,0.0270683,0.018235,0.0138268,0.00622367,0.0346078,0.013934,0.00810364,0.0206572,0.0128778,0.0154139,0.0215774,0.020401,0.0137826,0.00713252,0.00613033,0.0318307,0.0380008,0,0,0
19,0.0368037,0.0339022,0,0,0,0.0347613,0.0246577,0.025748,0.00765215,0,0,0,0,0.0358965,0,0.0042896,0.0273128,0.0418566,0.0184494,0.0103002,0.0146592,0,0,0.0125528,0.0240275,0.0072342,0.0116088,0.0110262,0.0255909,0.00796716,0.0153566,0.0113249,0.0129772,0,0.038366,0,0.0186333,0.019919,0.00901614,0.0297335,0.00555987,0.0244064,0.00644162,0.0391095,0,0,0.0178792,0,0.00936376,0.0088152,0.0633712,0.0339283,0.0115731,0.0274455,0.0180604,0.0139595,0.00609632,0.0348272,0.0137673,0.00811776,0.0206501,0.0128499,0.0152968,0.0216327,0.0200349,0.0141862,0.00714831,0.00613719,0.0316134,0.0379537,0,0,0
20,0.036526,0.0338507,0,0,0,0.0389297,0.0246284,0.0262779,0.0082566,0,0,0,0,0.0358546,0,0.00441563,0.0272636,0.0420141,0.0185453,0.0101648,0.0140271,0,0,0.0128887,0.023228,0.00811991,0.0126004,0.0103831,0.0257347,0.00871346,0.0159971,0.0118022,0.0134707,0,0.0444011,0,0.0186383,0.0198747,0.00889418,0.0290566,0.00566138,0.0237324,0.00592001,0.0387312,0,0,0.0183023,0,0.0094361,0.00907577,0.0643616,0.0328331,0.0120004,0.0275637,0.0179007,0.0142131,0.0060734,0.0351061,0.0136463,0.00803348,0.020496,0.0129042,0.0150933,0.0215786,0.0196661,0.0146399,0.00712485,0.00609365,0.0313302,0.0379012,0,0,0
21,0.0363253,0.0337,0,0,0,0.0433948,0.0245214,0.0265489,0.00879162,0,0,0,0,0.0359036,0,0.00445661,0.0273465,0.0416991,0.0180783,0.0100709,0.013611,0,0,0.0131942,0.0223562,0.00898135,0.0135683,0.00981107,0.0261067,0.00933408,0.0163332,0.0121439,0.0140259,0,0.0501403,0,0.0187401,0.0197667,0.00884714,0.0283536,0.00575521,0.0232127,0.00581773,0.0383625,0,0,0.0187149,0,0.00943473,0.00927048,0.0651771,0.0318755,0.0124085,0.0275119,0.0177444,0.0144351,0.00586317,0.0353122,0.0134968,0.00795723,0.0203337,0.0129189,0.0148614,0.0214562,0.0194345,0.0149568,0.00709852,0.00604259,0.0309965,0.0378143,0,0,0
22,0.0361827,0.0334379,0,0,0,0.0473658,0.0245186,0.0270929,0.00912479,0,0,0,0,0.0359502,0,0.00451364,0.027425,0.0410003,0.0181939,0.00999861,0.0133939,0,0,0.0134444,0.02148,0.00963324,0.0145993,0.00937277,0.0266551,0.00978577,0.0165236,0.0123731,0.01462,0,0.0546441,0,0.0188507,0.0198252,0.00871572,0.0273542,0.00584671,0.0225647,0.00601774,0.0381456,0,0,0.0190052,0,0.00946779,0.00936263,0.0656649,0.0307696,0.0127174,0.0273864,0.0175517,0.0146252,0.00569809,0.0354791,0.0134189,0.00799744,0.0203345,0.0125292,0.0146703,0.0212304,0.0188037,0.0151357,0.00704717,0.00594908,0.0307293,0.0377796,0,0,0
23,0.0360912,0.0331073,0,0,0,0.0504908,0.0244728,0.0281408,0.00929004,0,0,0,0,0.0360005,0,0.00451905,0.0274626,0.0400763,0.0191172,0.00990878,0.0132057,0,0,0.0136966,0.0206669,0.0102603,0.015444,0.00909179,0.027409,0.0101831,0.016852,0.0125052,0.0152589,0,0.0583659,0,0.0189496,0.0197195,0.00872215,0.0264705,0.0059178,0.0219721,0.00587276,0.038151,0,0,0.0191149,0,0.00947558,0.00931685,0.0659833,0.0298214,0.0129675,0.0272779,0.0171673,0.014843,0.00553982,0.0355628,0.0134356,0.0081107,0.0204038,0.0121128,0.0144459,0.0211108,0.0180756,0.015146,0.0069934,0.00599274,0.0305125,0.0377749,0,0,0
24,0.0360048,0.0327394,0,0,0,0.0532038,0.0244804,0.0296244,0.00941,0,0,0,0,0.0360445,0,0.00458452,0.0274465,0.0390298,0.020552,0.00976478,0.0129917,0,0,0.0139223,0.0198333,0.0107412,0.0159178,0.0089058,0.0279416,0.0107055,0.0174906,0.0127465,0.0159352,0,0.0619263,0,0.0189521,0.0197124,0.00868412,0.0258664,0.00596382,0.0216404,0.00549697,0.0382746,0,0,0.0191162,0,0.00948857,0.00919795,0.0662631,0.0292738,0.0131667,0.0272732,0.0166743,0.0148846,0.00539491,0.0355323,0.0134994,0.00828139,0.0205355,0.0118962,0.0141892,0.0210981,0.0176155,0.0150282,0.00694952,0.00589076,0.0302788,0.0377263,0,0,0
25,0.0359023,0.0323559,0,0,0,0.0557261,0.0245712,0.0311172,0.00959022,0,0,0,0,0.0359286,0,0.00462908,0.0273383,0.037933,0.0220311,0.00959002,0.0127682,0,0,0.0140605,0.0189411,0.0110759,0.0162529,0.00879876,0.0282123,0.0113947,0.0183229,0.0130887,0.0166145,0,0.0652224,0,0.0188105,0.0198661,0.00853123,0.0253387,0.00597813,0.0213695,0.00550044,0.0384295,0,0,0.0189921,0,0.00948698,0.00903572,0.0665494,0.028764,0.0133013,0.0273766,0.0161338,0.014733,0.00530809,0.0354305,0.0135162,0.00839309,0.0207553,0.011653,0.0140155,0.0212167,0.0172573,0.0148151,0.00689574,0.005771,0.0299448,0.0376472,0,0,0
26,0.0357822,0.0320155,0,0,0,0.0578311,0.0246633,0.0322814,0.009808,0,0,0,0,0.0357663,0,0.00467847,0.0273011,0.0368331,0.0232686,0.00936452,0.0125032,0,0,0.0141395,0.0180639,0.0111881,0.0164351,0.00876365,0.0284732,0.0120007,0.0192501,0.013388,0.0172462,0,0.0678723,0,0.018607,0.0199302,0.00839675,0.0248899,0.00596709,0.0212317,0.00553763,0.0385236,0,0,0.0187168,0,0.00946664,0.00884945,0.0667978,0.0281299,0.0133576,0.0275696,0.0156023,0.0145484,0.0052583,0.0352337,0.0131719,0.0083702,0.0209599,0.0114497,0.0138775,0.0213368,0.0169834,0.0145697,0.00680176,0.00577713,0.0295048,0.0375358,0,0,0
27,0.0356181,0.0317017,0,0,0,0.0590819,0.0247211,0.0329181,0.0100211,0,0,0,0,0.0357132,0,0.00470507,0.0273362,0.0356465,0.0241937,0.00916846,0.0122284,0,0,0.0142597,0.0171983,0.0111621,0.0164459,0.00892477,0.0289878,0.0123116,0.0199512,0.0134415,0.0177996,0,0.0696766,0,0.018404,0.019909,0.00825434,0.0244309,0.00592282,0.0211418,0.00567643,0.0384839,0,0,0.0184018,0,0.00940842,0.00871268,0.0670336,0.0273129,0.0134007,0.0278036,0.0151798,0.0143135,0.00523272,0.0350458,0.0129908,0.00838925,0.0210298,0.0113669,0.0135604,0.0213682,0.0167369,0.014304,0.00679606,0.0058914,0.029134,0.0373921,0,0,0
28,0.0354607,0.0314117,0,0,0,0.0595835,0.0247181,0.033051,0.0102707,0,0,0,0,0.0357259,0,0.0046727,0.0273724,0.0343203,0.0248884,0.00904609,0.0121222,0,0,0.0145423,0.0162804,0.0110555,0.0162943,0.00933127,0.0296195,0.0122813,0.0204091,0.0132579,0.0182908,0,0.070752,0,0.0182494,0.0198333,0.00819331,0.023757,0.00590236,0.0208768,0.00556159,0.0382935,0,0,0.0181574,0,0.00934443,0.00866046,0.067196,0.0266981,0.0134893,0.027966,0.0148988,0.014188,0.00530111,0.0349843,0.0130128,0.00846695,0.0210101,0.0112138,0.0132655,0.0213651,0.0163897,0.0140315,0.00692289,0.00603274,0.0290042,0.0371871,0,0,0
29,0.0352913,0.0311334,0,0,0,0.0595948,0.0247005,0.0328359,0.0104883,0,0,0,0,0.0357606,0,0.00463771,0.0273717,0.0329794,0.0255082,0.00901976,0.0118786,0,0,0.0149242,0.0153449,0.0107926,0.0160178,0.00976517,0.0302532,0.0121439,0.0206002,0.0128743,0.0186945,0,0.0713143,0,0.0181257,0.0197441,0.00816095,0.0229958,0.00593272,0.0205151,0.0056058,0.0380038,0,0,0.0180426,0,0.00926911,0.00875356,0.0672679,0.0262843,0.0135812,0.028026,0.0146321,0.0140688,0.00527527,0.034946,0.0129009,0.00842904,0.0209902,0.0109449,0.0130216,0.0214179,0.0159969,0.0138578,0.00709343,0.00603705,0.0287991,0.0369143,0,0,0
30,0.0350787,0.0308869,0,0,0,0.0595844,0.0246624,0.0324362,0.0106599,0,0,0,0,0.035755,0,0.00467273,0.0273961,0.0317181,0.0261183,0.00907617,0.0114772,0,0,0.0153316,0.0143877,0.0105136,0.0155817,0.0101901,0.0308305,0.0120289,0.0206402,0.0123572,0.0190399,0,0.0716609,0,0.0180743,0.0196361,0.00814476,0.0223828,0.00600336,0.0202201,0.00569568,0.0376197,0,0,0.0180878,0,0.00924066,0.00899722,0.0673503,0.0260603,0.013687,0.0279925,0.0142939,0.0139733,0.0051651,0.0348912,0.0126885,0.00837897,0.0210801,0.0106888,0.0128192,0.0215443,0.0157511,0.0137384,0.00715316,0.00610932,0.0286353,0.0365758,0,0,0
31,0.0348038,0.0306406,0,0,0,0.0595406,0.0246762,0.0319035,0.0107246,0,0,0,0,0.0357715,0,0.00474426,0.0273697,0.0306258,0.026643,0.00922696,0.0109338,0,0,0.0157318,0.0133917,0.0102316,0.0151781,0.010489,0.0314803,0.0118928,0.020434,0.0118729,0.0193223,0,0.072088,0,0.0181312,0.0197035,0.00804414,0.0219653,0.00610377,0.0201003,0.00571648,0.0371879,0,0,0.0183004,0,0.00927643,0.00938264,0.0675497,0.0259303,0.0138481,0.027468,0.0139063,0.0139703,0.00507898,0.0347059,0.0128259,0.00842315,0.0212638,0.0105353,0.0126647,0.0215564,0.0157397,0.0137766,0.00737251,0.00611326,0.0284654,0.0362414,0,0,0
32,0.0345149,0.0303717,0,0,0,0.0594596,0.024631,0.0312148,0.0106683,0,0,0,0,0.0358898,0,0.00479642,0.0274417,0.0297681,0.0270231,0.00945585,0.0104438,0,0,0.016141,0.012425,0.0100424,0.014825,0.0104623,0.0321534,0.0117257,0.019945,0.0113825,0.0195065,0,0.0725843,0,0.018306,0.0196766,0.00803219,0.0215325,0.0061882,0.0199778,0.0057022,0.0367604,0,0,0.0186476,0,0.00927856,0.00982682,0.0678948,0.0257245,0.0140444,0.0269772,0.0135395,0.014001,0.00497928,0.0345646,0.0129302,0.00845069,0.0211507,0.0104347,0.0125512,0.0216237,0.015743,0.0139894,0.00766883,0.00613109,0.0281579,0.0359218,0,0,0
33,0.0342003,0.0301014,0,0,0,0.0592191,0.0245212,0.0303989,0.0105916,0,0,0,0,0.0360703,0,0.00487393,0.0275858,0.0291201,0.0275346,0.00968927,0.01002,0,0,0.0165747,0.0114965,0.00997763,0.0144814,0.0104357,0.0328129,0.01156,0.0193762,0.0108563,0.0195859,0,0.0729233,0,0.0185553,0.0195249,0.00815794,0.0208636,0.00626681,0.0198055,0.00563978,0.036319,0,0,0.019073,0,0.00934842,0.0103209,0.068381,0.025296,0.0142683,0.0267185,0.01322,0.0141034,0.00509741,0.0347561,0.0129758,0.00843852,0.0210659,0.0103538,0.0124782,0.0217265,0.0155906,0.0143199,0.00793941,0.00619491,0.0278432,0.0355514,0,0,0
34,0.0338784,0.0298769,0,0,0,0.0589302,0.024416,0.0294914,0.0106343,0,0,0,0,0.0362174,0,0.00499165,0.0276473,0.0285645,0.0282618,0.00992627,0.00955441,0,0,0.0170697,0.0106198,0.00997706,0.0141854,0.0104072,0.0334924,0.0112706,0.0188934,0.0103507,0.019553,0,0.0728331,0,0.0188169,0.0194082,0.0082429,0.0201115,0.00636259,0.019513,0.00543906,0.035862,0,0,0.0195253,0,0.00942918,0.0108251,0.0688932,0.0248098,0.0144993,0.0267928,0.0130195,0.014159,0.00569041,0.0350506,0.0129969,0.00838427,0.0211456,0.010283,0.0125535,0.0216737,0.0153831,0.0146819,0.00820666,0.00629548,0.0276367,0.0351461,0,0,0
