Timestep,BCBB,BCBF,BCBTT,BCFT,C7,CLAV,IMU_B,IMU_M,IMU_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x68,x69,x70
9,0,0,0,0,0.00272792,0.0039083,0,0,0,0.00888746,0.015028,0.00573051,0.0055476,0,0,0.00284283,0,0.0248343,0.000710452,0.0505939,0.00527351,0.0107732,0.00533467,0.00464228,0.00215662,0.00746612,0.00923255,0.00597046,0.0204578,0.00423941,0.00311677,0.00214239,0.0228787,0.00979058,0.0025999,0.00537262,0.000968632,0.0160553,0.0147319,0.00816032,0.00785213,0.00683633,0,0,0.00341565,0,0.0187954,0.00237632,0.0458536,0.0112872,0.0202347,0.00503758,0.00425954,0.00819411,0.00602702,0.0114542,0.00752052,0.0076017,0.00888576,0.0235177,0.00162415,0.00752266,0.0204174,0.00409179,0.00314826,0.00463265,0.00325901,0.00315791,0,0,0
10,0,0,0,0,0.00298338,0.00400822,0,0,0,0.00782955,0.0150515,0.00519919,0.00588791,0,0,0.00278765,0,0.0248267,0.00072312,0.0502438,0.0050645,0.0108123,0.00505606,0.00482887,0.00213762,0.00727094,0.00906575,0.00563728,0.0206588,0.00399048,0.00300194,0.0019731,0.022516,0.00846934,0.0024805,0.00534011,0.00105922,0.0164052,0.0146325,0.0088786,0.00803707,0.00713062,0,0,0.00357978,0,0.0188624,0.00280043,0.0456611,0.0117528,0.0200539,0.00446349,0.00458432,0.00827271,0.00609697,0.0114807,0.00774558,0.00748696,0.00839989,0.0241624,0.0014569,0.00674124,0.020469,0.00402933,0.00349783,0.00506771,0.00337868,0.00342564,0,0,0
11,0,0,0,0,0.00326096,0.00408898,0,0,0,0.00680156,0.0150551,0.00466473,0.00623607,0,0,0.00278628,0,0.024816,0.000758265,0.0498917,0.00484378,0.0108517,0.00477124,0.00500757,0.00214341,0.00695452,0.00884602,0.00529846,0.0208654,0.00371636,0.00291197,0.00194538,0.022167,0.00720203,0.00236701,0.00532929,0.00117454,0.0160016,0.0145349,0.00872439,0.00824203,0.00746762,0,0,0.00375534,0,0.0189008,0.00324351,0.0455019,0.0113847,0.0198801,0.0041194,0.00488277,0.00834498,0.00617594,0.0114107,0.00797385,0.00741289,0.00831246,0.0244499,0.00210933,0.0064117,0.0197762,0.00404315,0.00394233,0.0054533,0.00352604,0.00372542,0,0,0
12,0,0,0,0,0.00356139,0.00415937,0,0,0,0.00576519,0.0150812,0.00413409,0.00647593,0,0,0.00283084,0,0.024802,0.000830953,0.0495957,0.00461466,0.0109265,0.00442754,0.00513198,0.0021784,0.00662654,0.00860695,0.00495317,0.0210855,0.00342971,0.00281993,0.00189027,0.0218111,0.00592053,0.00232652,0.00530187,0.00128424,0.0156702,0.0143337,0.00888576,0.00835764,0.00772106,0,0,0.00385431,0,0.0188365,0.00372577,0.0453487,0.0111805,0.0197639,0.0038199,0.00521214,0.00836342,0.00623148,0.0113313,0.00834618,0.00736392,0.00821841,0.0248213,0.00258988,0.00621781,0.0191544,0.00407076,0.00452893,0.00573566,0.00366709,0.00405654,0,0,0
13,0,0,0,0,0.00391807,0.00422726,0,0,0,0.00471114,0.0151281,0.00357422,0.00664321,0,0,0.00291984,0,0.0247758,0.000930565,0.0493921,0.00439557,0.0110826,0.00412047,0.00525362,0.00223043,0.00630519,0.0083595,0.00461501,0.0213321,0.00315673,0.0027034,0.00180719,0.0214544,0.00460464,0.00229403,0.00527842,0.0014299,0.0156442,0.0140812,0.00950802,0.00842268,0.00795529,0,0,0.0038799,0,0.0187397,0.0040782,0.0451847,0.0113559,0.0197109,0.00362126,0.00557609,0.00839579,0.00631561,0.0112242,0.00867795,0.00734306,0.00804257,0.0253673,0.00306508,0.00563175,0.0187361,0.00415014,0.00508778,0.00600912,0.00386043,0.00446205,0,0,0
14,0,0,0,0,0.00424882,0.00433666,0,0,0,0.00369342,0.0151894,0.00297968,0.00676796,0,0,0.00303224,0,0.0247466,0.0010629,0.0492395,0.00417156,0.0112754,0.00380379,0.0053857,0.00232166,0.0059848,0.00804383,0.00429689,0.0216023,0.0028468,0.00255686,0.00168483,0.0211137,0.00331384,0.00222958,0.00523096,0.00167441,0.0155185,0.0141111,0.00948869,0.00850138,0.00820826,0,0,0.00407929,0,0.0188422,0.00436458,0.044982,0.0113427,0.0195748,0.00357188,0.00590245,0.00848113,0.00648931,0.0109596,0.00910594,0.00743954,0.00801597,0.0258436,0.00374207,0.00521159,0.0182741,0.00449811,0.005492,0.00651148,0.00409174,0.00494292,0,0,0
15,0,0,0,0,0.00459944,0.00451895,0,0,0,0.00280794,0.0152227,0.00241467,0.00685491,0,0,0.00322178,0,0.0247304,0.00124117,0.0490686,0.00400437,0.0114894,0.0035385,0.00555847,0.0024618,0.00558923,0.0077271,0.0039933,0.0218806,0.00253287,0.00238811,0.00153283,0.0207698,0.00216843,0.00217755,0.00521646,0.00169411,0.0154577,0.014146,0.00969401,0.00855491,0.00853037,0,0,0.00432714,0,0.0189143,0.00465211,0.0447296,0.0116592,0.0194799,0.00353865,0.0062087,0.00862662,0.00672127,0.0107386,0.00970628,0.00759026,0.00801732,0.0264016,0.00449706,0.00497402,0.0178749,0.00470121,0.00584483,0.00685028,0.00435773,0.00551738,0,0,0
16,0,0,0,0,0.00499347,0.00475588,0,0,0,0.00212511,0.0152324,0.00183267,0.00697082,0,0,0.00347953,0,0.0247117,0.0014408,0.0488904,0.00383754,0.0116934,0.00336942,0.00569649,0.00273426,0.00515017,0.00731717,0.00368429,0.0221731,0.00225744,0.00220014,0.00138384,0.0204033,0.00133452,0.00219311,0.00523712,0.00167389,0.0152366,0.0141439,0.00987143,0.00856908,0.00892411,0,0,0.00466293,0,0.0189477,0.0048865,0.0444349,0.0118925,0.0193978,0.00370589,0.00647282,0.00882658,0.00696989,0.0105826,0.0100021,0.00779185,0.00825051,0.0268917,0.00532807,0.00511096,0.0173784,0.00479028,0.00608529,0.00700559,0.00468984,0.00613823,0,0,0
17,0,0,0,0,0.00539509,0.00500685,0,0,0,0.00190865,0.0152534,0.00133032,0.00705829,0,0,0.00373073,0,0.0246724,0.00163776,0.048702,0.0037763,0.0118856,0.00329736,0.00581403,0.00314305,0.00471798,0.0068281,0.0034182,0.0224731,0.00202123,0.00201141,0.00127971,0.0199973,0.00150368,0.00229816,0.00526892,0.00172556,0.0151836,0.0141346,0.0102727,0.0084877,0.00934656,0,0,0.0049588,0,0.018918,0.00504441,0.0441883,0.0121727,0.0193353,0.00395002,0.00671969,0.00900428,0.00725654,0.0105474,0.0102392,0.00799523,0.0085094,0.0274257,0.00603823,0.00532329,0.0170826,0.00499289,0.00614613,0.00704685,0.0050544,0.0067751,0,0,0
18,0,0,0,0,0.00585527,0.00532298,0,0,0,0.00232001,0.0152863,0.0012246,0.00712518,0,0,0.00397517,0,0.0246352,0.00182104,0.0484986,0.0038621,0.0120871,0.00335482,0.00593711,0.00349379,0.00430804,0.00632178,0.00320989,0.022783,0.00182232,0.00181552,0.00116304,0.0195609,0.00252947,0.00251658,0.00530246,0.001744,0.0153164,0.0141259,0.0107447,0.00833161,0.00978988,0,0,0.00508439,0,0.0188494,0.00495952,0.0440864,0.0126682,0.019315,0.00424755,0.00692095,0.00925415,0.00751581,0.0106132,0.0104264,0.00816992,0.00876485,0.0279913,0.0066519,0.00554059,0.0170089,0.00518254,0.00615136,0.00698647,0.00545404,0.00743951,0,0,0
19,0,0,0,0,0.00637286,0.00565751,0,0,0,0.00324094,0.015312,0.00165743,0.00717047,0,0,0.00426596,0,0.0246235,0.00201725,0.0482924,0.00399859,0.0122934,0.00345645,0.00603331,0.00381371,0.0037915,0.00587749,0.00305743,0.0231201,0.00164852,0.00166193,0.000972249,0.0191255,0.00387189,0.00278226,0.0053339,0.00174067,0.0152557,0.0141189,0.0110213,0.0080968,0.0102292,0,0,0.00504611,0,0.0187437,0.00493086,0.0441641,0.0131675,0.0192985,0.00472525,0.00716361,0.00955139,0.00772441,0.0107656,0.0105853,0.00831519,0.00899414,0.0285299,0.00720437,0.00578073,0.0167142,0.00547465,0.00611855,0.0068802,0.00584199,0.00813754,0,0,0
20,0,0,0,0,0.00689752,0.00601041,0,0,0,0.00429746,0.0153192,0.00224143,0.00720045,0,0,0.00455503,0,0.0246081,0.00220613,0.0480908,0.00425789,0.0124418,0.00363531,0.00612631,0.00420037,0.00329747,0.00541243,0.00299238,0.0234695,0.00156759,0.00159459,0.000857372,0.0187097,0.00520891,0.00304513,0.0053787,0.00177537,0.0151477,0.0141897,0.0114597,0.00781724,0.0106375,0,0,0.00533171,0,0.0187046,0.00494073,0.0444053,0.0138105,0.0193334,0.00551915,0.00738008,0.00981432,0.00789173,0.0108775,0.0108291,0.00837604,0.00894255,0.029181,0.00767225,0.00583479,0.0161777,0.00573667,0.00609482,0.0068611,0.00622874,0.00880487,0,0,0
21,0,0,0,0,0.00743136,0.0063691,0,0,0,0.00525927,0.015311,0.00285152,0.00728414,0,0,0.00482318,0,0.0245974,0.00237795,0.0479314,0.00461652,0.0125254,0.00385941,0.00608575,0.00466769,0.00281435,0.00490246,0.0029908,0.0237974,0.00160964,0.00161561,0.000849977,0.0183614,0.00636524,0.00329093,0.00544694,0.00181036,0.0147994,0.0142019,0.011771,0.00769338,0.0110594,0,0,0.00560589,0,0.0186566,0.00491049,0.0446671,0.0140614,0.0194127,0.00620294,0.00747259,0.010019,0.00803417,0.010873,0.0109853,0.00844431,0.0090963,0.0295818,0.00819503,0.00628236,0.0154692,0.00604215,0.00614786,0.00679544,0.0066575,0.0094132,0,0,0
22,0,0,0,0,0.00794844,0.00673406,0,0,0,0.00610879,0.0152562,0.00343659,0.00751086,0,0,0.00516152,0,0.0246428,0.00256881,0.0478932,0.00493825,0.0125809,0.00407897,0.00582665,0.00515058,0.00236938,0.00443044,0.00303828,0.0240508,0.00172927,0.00171303,0.000882225,0.0180726,0.00734269,0.00352251,0.00551383,0.00177627,0.0143908,0.0142837,0.0120928,0.00781913,0.0114422,0,0,0.00595374,0,0.0187091,0.0051477,0.0448533,0.013992,0.0194437,0.00655466,0.00736809,0.0100215,0.00811229,0.0107959,0.0110383,0.00841916,0.00947678,0.0298042,0.00867599,0.00693448,0.0149012,0.00621801,0.00620946,0.00684577,0.00713155,0.00998857,0,0,0
23,0,0,0,0,0.00805018,0.00699776,0,0,0,0.00725345,0.0153473,0.00400917,0.00722216,0,0,0.00523745,0,0.0245628,0.00245583,0.0477008,0.00508879,0.0128436,0.00455021,0.00611919,0.00509983,0.00197428,0.00401963,0.00323906,0.0243884,0.00187926,0.0018216,0.000926756,0.017805,0.00874394,0.00352219,0.00550674,0.00194859,0.0134554,0.0141411,0.0119671,0.00732777,0.0115308,0,0,0.00441542,0,0.0188577,0.00469387,0.044886,0.0138131,0.0195743,0.00738956,0.0079013,0.010199,0.00828666,0.0107956,0.010923,0.00839445,0.00994449,0.0300457,0.0094008,0.00773879,0.0135342,0.00547004,0.00614071,0.00687277,0.0074306,0.0100823,0,0,0
24,0,0,0,0,0.00836037,0.00721407,0,0,0,0.00825385,0.0153491,0.00457067,0.00706201,0,0,0.00536198,0,0.0245753,0.00255067,0.0475856,0.00537207,0.0130675,0.00506361,0.0062448,0.00525639,0.00170674,0.00360309,0.00345689,0.0246761,0.0021129,0.0017653,0.000975325,0.0176403,0.00991062,0.00352872,0.00554185,0.00191937,0.0126962,0.0140638,0.0118781,0.00707336,0.011761,0,0,0.00423227,0,0.0188827,0.0045941,0.0448505,0.0138366,0.0196428,0.00820421,0.00823933,0.0101681,0.0084149,0.0107572,0.0107203,0.00839334,0.0104381,0.0303442,0.0100795,0.00856501,0.0124486,0.0052147,0.00612738,0.006795,0.00770174,0.010388,0,0,0
25,0,0,0,0,0.00864805,0.00737354,0,0,0,0.00930457,0.0153674,0.0051504,0.00682672,0,0,0.0053396,0,0.0245755,0.00265256,0.0474961,0.00572798,0.0132675,0.00569767,0.00645825,0.00534436,0.00160692,0.00314641,0.00376492,0.0249845,0.00244278,0.00162864,0.00108342,0.0174908,0.0111173,0.00351657,0.00556206,0.00194069,0.0120791,0.0139443,0.0118697,0.00681838,0.0119911,0,0,0.00402683,0,0.0188738,0.00449818,0.0447439,0.0140728,0.0196569,0.00900268,0.00866423,0.0100626,0.00859295,0.0106767,0.0105934,0.00849074,0.0109306,0.0306421,0.0106847,0.00939261,0.0114046,0.00506051,0.00611569,0.00664175,0.00791333,0.0106498,0,0,0
26,0,0,0,0,0.00894219,0.00747478,0,0,0,0.0103594,0.0153164,0.00569681,0.00655239,0,0,0.00537569,0,0.0246232,0.00274566,0.0474421,0.0061485,0.0134675,0.00644039,0.006768,0.00538195,0.00180028,0.00274415,0.00416225,0.0253244,0.00288172,0.00146911,0.00123182,0.017287,0.0123492,0.00350861,0.00555155,0.00202972,0.0116785,0.0138944,0.01196,0.00659899,0.0121956,0,0,0.00387231,0,0.0189158,0.00446851,0.044581,0.0144301,0.0196196,0.00971813,0.00911106,0.00988257,0.00871295,0.0105687,0.0105641,0.00865528,0.0114227,0.0309675,0.0112334,0.010199,0.0105349,0.0049558,0.00606798,0.00660084,0.00805395,0.010881,0,0,0
27,0,0,0,0,0.00923714,0.00759309,0,0,0,0.0113725,0.0152673,0.00626952,0.00631065,0,0,0.00548367,0,0.0246487,0.00278687,0.0473669,0.00665405,0.0136103,0.00725964,0.00710626,0.00534797,0.00230807,0.00247371,0.00464818,0.0256921,0.00335526,0.00128384,0.00134752,0.0170767,0.0135273,0.00346387,0.00554718,0.00206532,0.0116293,0.0138533,0.0121861,0.00640147,0.0123687,0,0,0.00370545,0,0.0189693,0.00440283,0.0443446,0.014911,0.0195381,0.0102846,0.00954945,0.00971327,0.00881962,0.01043,0.0105939,0.00884985,0.0119125,0.0313028,0.0117399,0.0109729,0.00990007,0.0048107,0.00602215,0.0065607,0.00816227,0.0110584,0,0,0
28,0,0,0,0,0.00950826,0.00770807,0,0,0,0.0124016,0.0152402,0.00688204,0.00618425,0,0,0.00545992,0,0.0246767,0.00283101,0.0472731,0.0072131,0.0137522,0.00812372,0.00739103,0.00526504,0.0029682,0.00248966,0.00520306,0.0260752,0.00377501,0.00112512,0.00143749,0.0168814,0.0146768,0.00340188,0.0055368,0.00211236,0.0116288,0.013795,0.0124894,0.00620731,0.0124764,0,0,0.00352374,0,0.0190211,0.00437365,0.0440365,0.0155756,0.0194454,0.0108678,0.00993814,0.00951768,0.00900858,0.0103192,0.0106684,0.00893337,0.0123871,0.0316445,0.0121976,0.0116456,0.00939955,0.00456945,0.00601342,0.00649354,0.00834272,0.011191,0,0,0
29,0,0,0,0,0.00972543,0.00778798,0,0,0,0.0134405,0.0152203,0.00745427,0.00614842,0,0,0.00537663,0,0.0247246,0.0029086,0.0472091,0.00779211,0.0139655,0.00902804,0.00755125,0.00513849,0.00367296,0.00277271,0.00579095,0.0264495,0.00420793,0.00101369,0.00150045,0.0166887,0.0158272,0.00336296,0.00550954,0.00214762,0.0112286,0.0137009,0.0126696,0.00600929,0.0124905,0,0,0.00332732,0,0.0190856,0.00440059,0.0437881,0.0161461,0.0194089,0.0117103,0.0101986,0.00925677,0.00924134,0.0102526,0.010637,0.00905832,0.0130234,0.0319185,0.0127595,0.0125459,0.00866273,0.00423155,0.00601588,0.00641903,0.00864772,0.0112576,0,0,0
30,0,0,0,0,0.00991567,0.00783392,0,0,0,0.014534,0.0152267,0.00803505,0.00607103,0,0,0.00522628,0,0.0247913,0.00298694,0.0471783,0.0083777,0.0141723,0.00998973,0.00769565,0.00497261,0.00438648,0.00323308,0.00645283,0.0268539,0.0046676,0.000870354,0.0015083,0.0164866,0.0170495,0.00335038,0.00548292,0.00212307,0.0107506,0.0135815,0.0127527,0.00580376,0.0124769,0,0,0.00312445,0,0.0191292,0.00442373,0.0438741,0.0165897,0.0194361,0.01271,0.0103746,0.00900038,0.00942975,0.0102835,0.0104999,0.00922731,0.0137171,0.032185,0.0133654,0.0136053,0.00814554,0.00385079,0.00605439,0.00637486,0.00885678,0.0112493,0,0,0
31,0,0,0,0,0.0100895,0.00790535,0,0,0,0.0155649,0.01524,0.00892116,0.0058857,0,0,0.00520648,0,0.0248586,0.00302017,0.0470452,0.00907908,0.0143033,0.0111499,0.00792786,0.00480196,0.00523182,0.00390269,0.00723234,0.0273244,0.00523468,0.000673956,0.00149729,0.0163371,0.0181559,0.00335671,0.00545249,0.00210842,0.0104993,0.0134694,0.0127795,0.00548685,0.0124857,0,0,0.00297381,0,0.0191881,0.00447681,0.0440581,0.0170207,0.0194564,0.0135677,0.0106016,0.00879265,0.00959292,0.0103979,0.0104393,0.00942542,0.0143538,0.0324265,0.0138828,0.0147061,0.00802832,0.00345758,0.00612648,0.00633861,0.0090053,0.0112106,0,0,0
32,0,0,0,0,0.0102181,0.0079933,0,0,0,0.0165194,0.0152057,0.00980395,0.00564299,0,0,0.00517445,0,0.0249283,0.0030475,0.0468091,0.00986913,0.014396,0.0125225,0.00828253,0.00464098,0.00619212,0.00480673,0.00810515,0.0278221,0.00591276,0.000985382,0.00155363,0.0162149,0.0191543,0.00334934,0.005443,0.00213715,0.0104567,0.0133679,0.0127568,0.00511499,0.0124773,0,0,0.00289362,0,0.0192729,0.00462405,0.0442509,0.0174448,0.0194756,0.0142863,0.0109107,0.00851557,0.00974006,0.0105861,0.0104479,0.00965951,0.0149673,0.0326099,0.0143432,0.0155867,0.00822244,0.00310196,0.00624442,0.00631849,0.00912197,0.0111679,0,0,0
33,0,0,0,0,0.0101961,0.00789885,0,0,0,0.0175227,0.0151142,0.0105768,0.00572973,0,0,0.00506055,0,0.0250755,0.00316408,0.0468714,0.0107059,0.0144326,0.0135356,0.00804815,0.0047372,0.00700278,0.00572706,0.00888959,0.0281778,0.00646464,0.0013441,0.00159504,0.016117,0.0200478,0.00342404,0.00538303,0.00220499,0.0107238,0.0134684,0.0129113,0.0051442,0.0123984,0,0,0.00408098,0,0.0193052,0.00502012,0.0445409,0.017909,0.0194067,0.0143199,0.0106094,0.00791378,0.00971369,0.0106888,0.0104858,0.0096378,0.0154055,0.0328962,0.0146482,0.0160327,0.00896063,0.00394145,0.00637508,0.00620872,0.00932475,0.0113103,0,0,0
34,0,0,0,0,0.0102841,0.00799409,0,0,0,0.0183782,0.0150752,0.0114159,0.00530541,0,0,0.00505828,0,0.0251036,0.00321779,0.0466104,0.0115198,0.0146881,0.0150725,0.00886206,0.00434529,0.00798369,0.00680906,0.0098454,0.0287008,0.00719777,0.00178447,0.00156824,0.0160023,0.0210388,0.0034434,0.00535773,0.00218793,0.0108541,0.0131247,0.0130475,0.00460676,0.0123329,0,0,0.00291743,0,0.0194634,0.00500886,0.0447318,0.0181529,0.019503,0.0153461,0.011285,0.00773032,0.00992517,0.0109083,0.0104129,0.0100812,0.0160897,0.0330746,0.0151203,0.0168993,0.00922015,0.00256009,0.00645946,0.00637526,0.00933066,0.0110866,0,0,0
