Devices
1000
,,Impulse - Electric Potential,
Frame,Sub Frame,1
,,V
1,0,-0.044632
1,1,-0.0629425
1,2,-0.0722885
1,3,-0.0297928
1,4,-0.0621796
1,5,-0.0905991
1,6,-0.141678
1,7,-0.199318
1,8,-0.158043
1,9,-0.146713
2,0,-0.119171
2,1,-0.142097
2,2,-0.112076
2,3,-0.0931931
2,4,-0.0357437
2,5,-0.0358582
2,6,-0.0082016
2,7,-0.0344467
2,8,-0.0161362
2,9,-0.0274658
3,0,-0.0330734
3,1,-0.0388718
3,2,-0.081749
3,3,-0.12043
3,4,-0.129776
3,5,-0.146294
3,6,-0.11837
3,7,-0.0695038
3,8,-0.055809
3,9,-0.0238037
4,0,-0.045929
4,1,0.0445175
4,2,0.0717545
4,3,0.0561523
4,4,0.033226
4,5,0.0666809
4,6,0.0378799
4,7,0.0429153
4,8,0.043869
4,9,0.00114441
5,0,-0.0400543
5,1,-0.0702667
5,2,-0.0443649
5,3,-0.0311279
5,4,0.02285
5,5,0.0300598
5,6,0.0563049
5,7,0.110245
5,8,0.125961
5,9,0.114136
6,0,0.0823212
6,1,0.126953
6,2,0.141754
6,3,0.104561
6,4,0.0520706
6,5,0.0804901
6,6,0.0391006
6,7,-0.0407028
6,8,-0.00694275
6,9,-0.00587463
7,0,0.042572
7,1,0.0699234
7,2,0.0585938
7,3,0.0536346
7,4,0.0606155
7,5,0.136452
7,6,0.114212
7,7,0.12928
7,8,0.134315
7,9,0.152283
8,0,0.144539
8,1,0.129623
8,2,0.00244141
8,3,0.0323868
8,4,-0.016861
8,5,0.0111008
8,6,0.00274658
8,7,0.0907516
8,8,0.074234
8,9,0.0947571
9,0,0.135345
9,1,0.0859451
9,2,0.142288
9,3,0.152016
9,4,0.124588
9,5,0.0630569
9,6,0.130234
9,7,0.137749
9,8,0.0965118
9,9,0.0292206
10,0,-0.0358582
10,1,-0.0629425
10,2,-0.0104523
10,3,-0.0512695
10,4,-0.0422668
10,5,0.06073
10,6,0.0515747
10,7,0.0776291
10,8,0.106583
10,9,0.0777435
11,0,0.0883102
11,1,0.0234985
11,2,0.0537872
11,3,0.0516129
11,4,0.0634384
11,5,0.0115204
11,6,-0.0274658
11,7,-0.106697
11,8,-0.0889587
11,9,-0.116806
12,0,-0.0840378
12,1,-0.0626373
12,2,-0.0262451
12,3,-0.0168228
12,4,0.0169754
12,5,0.0312042
12,6,0.0307846
12,7,0.00957489
12,8,-0.00492096
12,9,0.0113678
13,0,-0.0286484
13,1,-0.043869
13,2,-0.0479507
13,3,-0.103226
13,4,-0.149193
13,5,-0.167427
13,6,-0.16758
13,7,-0.144272
13,8,-0.0645065
13,9,-0.0447845
14,0,-0.0535202
14,1,-0.0514984
14,2,0.0037384
14,3,-0.00377655
14,4,-0.0389862
14,5,-0.0523758
14,6,-0.0778961
14,7,-0.0551605
14,8,-0.0283813
14,9,-0.0733948
15,0,-0.161858
15,1,-0.196152
15,2,-0.192909
15,3,-0.15274
15,4,-0.175705
15,5,-0.121002
15,6,-0.101967
15,7,-0.0669861
15,8,-0.000495911
15,9,-0.00984192
16,0,-0.0444031
16,1,-0.00988007
16,2,-0.0225067
