Devices
1000
,,Impulse - Electric Potential,
Frame,Sub Frame,1
,,V
1,0,-0.112419
1,1,-0.192413
1,2,-0.163231
1,3,-0.158653
1,4,-0.0656891
1,5,-0.090332
1,6,-0.109711
1,7,-0.0477219
1,8,0.0197983
1,9,0.039711
2,0,0.00530243
2,1,-0.0580215
2,2,0.0236893
2,3,-0.0286865
2,4,0.00934601
2,5,-0.0390244
2,6,-0.107651
2,7,-0.150528
2,8,-0.150986
2,9,-0.127449
3,0,-0.122833
3,1,-0.110092
3,2,-0.0600052
3,3,-0.055809
3,4,-0.00217438
3,5,0.0224304
3,6,0.0125885
3,7,-0.00854492
3,8,0.00644684
3,9,0.0129318
4,0,0.0188065
4,1,-7.62939e-05
4,2,-0.040741
4,3,-0.0634766
4,4,-0.125122
4,5,-0.111427
4,6,-0.115433
4,7,-0.0797653
4,8,-0.0353241
4,9,-0.0037384
5,0,0.0292206
5,1,0.0348663
5,2,0.0333405
5,3,0.0515366
5,4,0.0474167
5,5,0.0498581
5,6,0.0522614
5,7,0.0485992
5,8,0.0352097
5,9,-0.02388
6,0,-0.0413513
6,1,-0.0702286
6,2,-0.0888824
6,3,-0.0563049
6,4,-0.0372314
6,5,-0.0324249
6,6,0.0372314
6,7,0.0196457
6,8,0.0548172
6,9,0.0747299
7,0,0.104332
7,1,0.098114
7,2,0.0643158
7,3,0.0539017
7,4,0.0559235
7,5,0.0624466
7,6,-0.0037384
7,7,-0.0713348
7,8,-0.0528336
7,9,-0.0608444
8,0,-0.0640869
8,1,0.0359344
8,2,0.0506973
8,3,0.000724792
8,4,0.0867844
8,5,0.067749
8,6,0.100937
8,7,0.152245
8,8,0.116196
8,9,0.0920105
9,0,0.106773
9,1,0.0587082
9,2,0.0756836
9,3,-0.00511169
9,4,-0.0883102
9,5,-0.0785065
9,6,-0.0129318
9,7,-0.0829315
9,8,0.0305176
9,9,0.0435257
10,0,0.0437546
10,1,0.070343
10,2,0.108185
10,3,0.115738
10,4,0.0970459
10,5,0.10479
10,6,0.101128
10,7,0.0610352
10,8,0.0449371
10,9,0.0215149
11,0,-0.0139236
11,1,-0.0593185
11,2,-0.0542831
11,3,-0.0588989
11,4,-0.0341034
11,5,-0.0111389
11,6,0.0408936
11,7,0.0522995
11,8,0.0842667
11,9,0.0651932
12,0,0.0833893
12,1,0.0746536
12,2,0.0601959
12,3,0.0753021
12,4,0.0574875
12,5,0.0292206
12,6,-0.0228882
12,7,-0.0950623
12,8,-0.0799942
12,9,-0.0897217
13,0,-0.0870895
13,1,-0.0246811
13,2,-0.0428391
13,3,0.0250626
13,4,0.0588989
13,5,0.0562668
13,6,0.049324
13,7,0.0414658
13,8,0.0366592
13,9,0.0262833
14,0,0.0291824
14,1,-0.0146103
14,2,-0.0634384
14,3,-0.0723267
14,4,-0.133705
14,5,-0.120163
14,6,-0.127296
14,7,-0.0473404
14,8,-0.0589752
14,9,-0.0178146
15,0,0.000953674
15,1,-0.0322342
15,2,0.0147247
15,3,0.0275803
15,4,0.045166
15,5,0.00137329
15,6,0.0204468
15,7,-0.010643
15,8,-0.0043869
15,9,-0.060463
16,0,-0.0858307
16,1,-0.132294
16,2,-0.126419
16,3,-0.165482
16,4,-0.103264
16,5,-0.0582123
16,6,-0.0478745
16,7,0.053215
16,8,-0.00602722
16,9,0.0391769
17,0,-0.00347137
17,1,0.00587463
17,2,0
17,3,0.0322723
17,4,0.0560379
17,5,-0.0246429
17,6,-0.108147
17,7,-0.124092
17,8,-0.187531
17,9,-0.0989151
18,0,-0.0797653
18,1,-0.0650024
18,2,-0.0876617
18,3,-0.065918
18,4,-0.0229645
18,5,0.0263596
18,6,0.0290298
18,7,0.0138855
18,8,0.0294113
18,9,0.00976562
19,0,-0.0131989
19,1,-0.017395
19,2,-0.0402069
