Devices
1000
,,Impulse - Electric Potential,
Frame,Sub Frame,1
,,V
1,0,-0.076828
1,1,-0.0242996
1,2,0.022049
1,3,0.0281525
1,4,0.0357819
1,5,0.0280762
1,6,0.00671387
1,7,-0.00747681
1,8,0.0127411
1,9,0.0120926
2,0,-0.0440598
2,1,-0.121841
2,2,-0.0947952
2,3,-0.127182
2,4,-0.135918
2,5,-0.0896835
2,6,-0.0562286
2,7,0.00659943
2,8,0.0118637
2,9,0.0519943
3,0,0.0289154
3,1,0.0378036
3,2,0.0358963
3,3,0.0255966
3,4,0.0127029
3,5,-0.00431061
3,6,0.00465393
3,7,-0.0185776
3,8,-0.064888
3,9,-0.093689
4,0,-0.107155
4,1,-0.108337
4,2,-0.0499725
4,3,-0.0408936
4,4,-0.00915527
4,5,0.0146866
4,6,0.0478363
4,7,0.0870132
4,8,0.057373
4,9,0.0653839
5,0,0.0498581
5,1,0.0894928
5,2,0.0520325
5,3,0.0233078
5,4,-0.0125885
5,5,-0.0837326
5,6,-0.0870895
5,7,-0.0533295
5,8,-0.0880432
5,9,0.00087738
6,0,-0.02491
6,1,0.0386429
6,2,0.056572
6,3,0.107727
6,4,0.0752258
6,5,0.0786591
6,6,0.0540161
6,7,0.0883102
6,8,0.0418472
6,9,0.110207
7,0,0.0405121
7,1,-0.00782013
7,2,-0.00972748
7,3,-0.0428772
7,4,-0.056076
7,5,-0.0326538
7,6,-0.0228119
7,7,0.0118256
7,8,0.0371933
7,9,0.10006
8,0,0.0769806
8,1,0.118637
8,2,0.100327
8,3,0.111732
8,4,0.0893021
8,5,0.0961685
8,6,0.0767517
8,7,0.00518799
8,8,-0.0468826
8,9,-0.0522614
9,0,-0.0427628
9,1,-0.0376129
9,2,-0.0294113
9,3,-0.00541687
9,4,0.0348282
9,5,0.0265503
9,6,0.0392532
9,7,0.106888
9,8,0.0704193
9,9,0.098381
10,0,0.0514984
10,1,0.0687408
10,2,0.0688171
10,3,0.0562668
10,4,-0.0191498
10,5,-0.0630951
10,6,-0.0902176
10,7,-0.0936508
10,8,-0.0969315
10,9,-0.0134277
11,0,-0.0289917
11,1,0.0134659
11,2,0.0528717
11,3,0.0831223
11,4,0.0863647
11,5,0.0669098
11,6,0.0627136
11,7,0.0347519
11,8,0.0720978
11,9,0.0484085
12,0,0.00526428
12,1,-0.0490189
12,2,-0.107346
12,3,-0.100174
12,4,-0.108604
12,5,-0.0547409
12,6,-0.0308609
12,7,-0.0296402
12,8,0.0112534
12,9,0.0587845
13,0,0.0292206
13,1,0.0166321
13,2,0.0204468
13,3,0.0286484
13,4,0.0433731
13,5,0.0540543
13,6,0.032959
13,7,-0.00995636
13,8,-0.0800323
13,9,-0.128441
14,0,-0.137138
14,1,-0.14061
14,2,-0.0876236
14,3,-0.0491714
14,4,-0.00965118
14,5,0.000572205
14,6,0.0404358
14,7,0.0690079
14,8,0.010376
14,9,0.0244141
15,0,0.00392914
15,1,0.0335312
15,2,-0.00907898
15,3,-0.0289154
15,4,-0.0722885
15,5,-0.0813675
15,6,-0.130005
15,7,-0.127144
15,8,-0.0843048
15,9,-0.067482
16,0,-0.075798
16,1,-0.018425
16,2,0.00144958
16,3,0.026741
16,4,0.0374603
16,5,0.0292969
16,6,0.0107956
16,7,0.0132751
16,8,0.0226212
16,9,0.0320816
17,0,-0.0255585
17,1,-0.0826263
17,2,-0.104904
17,3,-0.140724
17,4,-0.11158
17,5,-0.0841141
17,6,-0.0620651
17,7,-0.0353241
17,8,-0.0038147
17,9,0.0872421
18,0,0.0707626
18,1,0.040741
18,2,0.0175476
18,3,0.0603485
18,4,0.0391006
18,5,0.0354385
18,6,0.0134659
18,7,0.000495911
18,8,-0.072937
18,9,-0.0853348
19,0,-0.110893
19,1,-0.0858307
19,2,-0.074234
19,3,-0.0348282
19,4,0.00202179
19,5,0.0359726
19,6,0.0958633
19,7,0.095253
19,8,0.0855637
19,9,0.0694275
20,0,0.0693893
20,1,0.0313568
20,2,0.0313568
20,3,0.0457764
20,4,-0.0154877
20,5,-0.0616074
20,6,-0.0539398
20,7,-0.0753021
20,8,-0.0562286
20,9,-0.00629425
21,0,0.00816345
21,1,0.0138092
21,2,0.059166
21,3,0.0767517
21,4,0.0692368
21,5,0.0802994
21,6,0.0992584
21,7,0.106888
21,8,0.0836563
21,9,0.0819016
22,0,0.0257492
22,1,-0.0123596
22,2,-0.0511932
22,3,-0.0637436
22,4,-0.0991058
22,5,-0.0521851
22,6,-0.00717163
22,7,0.041008
