Timestep,C7,CLAV,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LASI,LBHD,LBL,LBR,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LML,LMR,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTL,LTOE,LTR,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x70,x71,x72
9,0.0194574,0.0215247,0,0,0,0.0727355,0.0125229,0.0264389,0.0176631,0,0,0,0,0.0139753,0,0.0201736,0.00707082,0.0336182,0.00862858,0.0213694,0.020608,0,0,0.0298285,0.0118179,0.0186364,0.021651,0.0196165,0.0674041,0.0214038,0.0277176,0.0200657,0.0320004,0,0.0815232,0,0.0055659,0.0110559,0.00221852,0.00716084,0.00877934,0.016361,0.0180257,0.0105877,0,0,0.0166398,0,0.0112036,0.0173821,0.0561687,0.0157147,0.0242992,0.0112407,0.0251578,0.0203655,0.00669763,0.0505316,0.00901232,0.00670405,0.00374115,0.0146758,0.0053151,0.00219126,0.00489318,0.00686992,0.0108626,0.00825251,0.0216446,0.0118012,0,0,0
10,0.0191656,0.0213528,0,0,0,0.0706683,0.0125646,0.0254866,0.0174748,0,0,0,0,0.0143303,0,0.0200983,0.00720522,0.0340204,0.00913094,0.0217577,0.0212888,0,0,0.0298288,0.0117252,0.0183141,0.0207476,0.0198846,0.066814,0.0201782,0.0261109,0.0192909,0.0315021,0,0.0786418,0,0.00565757,0.0110456,0.00224577,0.0072248,0.0088254,0.0160104,0.0177174,0.0104721,0,0,0.016331,0,0.0111479,0.0171821,0.0560972,0.0151258,0.0241832,0.0108916,0.0248263,0.0204003,0.00662037,0.0504219,0.00883171,0.00652359,0.00362302,0.0145504,0.00530342,0.00193984,0.00540199,0.00694572,0.0109253,0.00818057,0.021593,0.0116634,0,0,0
11,0.0188615,0.0211965,0,0,0,0.0683452,0.0126125,0.0248042,0.0172934,0,0,0,0,0.0146226,0,0.0200771,0.00733879,0.0345101,0.00971755,0.0221889,0.0219437,0,0,0.0297839,0.0116834,0.0179978,0.0200512,0.0201537,0.0663107,0.0189935,0.0247809,0.0187082,0.0309575,0,0.0758617,0,0.00577243,0.0110464,0.00235028,0.00737763,0.00888731,0.0157021,0.017376,0.0103517,0,0,0.0160238,0,0.0111109,0.0170093,0.0560435,0.0145119,0.0241003,0.0106336,0.0244609,0.0204244,0.00649628,0.0502563,0.00863327,0.0063343,0.00361229,0.0144539,0.00523493,0.00160218,0.00583732,0.00702228,0.0109182,0.00815609,0.0215463,0.011501,0,0,0
12,0.0186137,0.0210706,0,0,0,0.0658279,0.0126242,0.0247449,0.0170726,0,0,0,0,0.0149084,0,0.0201019,0.00741352,0.0350875,0.010817,0.0225799,0.0224355,0,0,0.029738,0.0117551,0.0176232,0.019439,0.0201984,0.065799,0.0179135,0.0237616,0.0185498,0.0299982,0,0.0727491,0,0.005831,0.0110715,0.0025104,0.00757687,0.00892718,0.0154264,0.0169722,0.0102958,0,0,0.0157152,0,0.0110745,0.0168355,0.0560153,0.0140651,0.0240238,0.0104216,0.0240044,0.0203706,0.00635624,0.0500339,0.00846812,0.00616194,0.00373051,0.0144306,0.00515737,0.00117256,0.00629951,0.00709598,0.0110569,0.00806057,0.0214302,0.0113644,0,0,0
13,0.0183998,0.0210075,0,0,0,0.0633472,0.0126065,0.0249339,0.0167392,0,0,0,0,0.0151085,0,0.0201065,0.00743287,0.0357309,0.0125824,0.0227687,0.0229105,0,0,0.0296747,0.011953,0.0172454,0.0188833,0.0201314,0.0652412,0.0168204,0.022889,0.0184874,0.0289846,0,0.0691508,0,0.00587661,0.0111113,0.00258934,0.00786968,0.00899888,0.0151652,0.016485,0.0101954,0,0,0.0154995,0,0.0110976,0.0166835,0.0560194,0.0137293,0.0239411,0.0102874,0.023406,0.0202738,0.00627768,0.0497643,0.00841721,0.00607878,0.0039567,0.0144589,0.00506918,0.000717831,0.00695171,0.00715053,0.0112866,0.00797575,0.0214,0.0111809,0,0,0
14,0.0181754,0.0210131,0,0,0,0.0608053,0.0125958,0.0253232,0.0164829,0,0,0,0,0.0151998,0,0.0200962,0.00730657,0.0364081,0.0149519,0.022527,0.0232761,0,0,0.0296552,0.0121072,0.0169032,0.0184444,0.0200412,0.0645687,0.0160432,0.0222704,0.0184559,0.027954,0,0.0652185,0,0.00586376,0.0111481,0.00269945,0.00842487,0.00904567,0.0148782,0.016173,0.010171,0,0,0.0152721,0,0.0110604,0.016518,0.0560443,0.0134516,0.0235638,0.0102359,0.023048,0.0201698,0.00629603,0.049556,0.00839113,0.00610108,0.00420625,0.0144172,0.00508476,0.000350606,0.00793435,0.00718938,0.0113486,0.00791015,0.0214886,0.0111218,0,0,0
15,0.017887,0.0208975,0,0,0,0.0575511,0.0126047,0.0259062,0.0162999,0,0,0,0,0.0152312,0,0.0200742,0.00718297,0.0373003,0.0174456,0.0230392,0.0234426,0,0,0.0294151,0.0120939,0.01669,0.0181522,0.0199209,0.0638267,0.0154456,0.0218866,0.0184596,0.0270628,0,0.0607246,0,0.00595188,0.0111622,0.00276759,0.00894282,0.00908462,0.0146056,0.0158789,0.0101551,0,0,0.0149011,0,0.0109719,0.0162737,0.0560908,0.0132014,0.0232791,0.0101665,0.0226962,0.020021,0.00635902,0.0492956,0.00830877,0.00617971,0.00433798,0.0143591,0.00519081,0.000479444,0.0087269,0.00724799,0.0112142,0.00783116,0.0213949,0.0110329,0,0,0
16,0.0176805,0.0208011,0,0,0,0.0539823,0.0126058,0.0264995,0.0162678,0,0,0,0,0.0152105,0,0.0200542,0.00707147,0.0378924,0.0198995,0.0228041,0.0234923,0,0,0.0293477,0.0121271,0.0165389,0.0178789,0.0197446,0.0630285,0.0149762,0.0216747,0.0185409,0.0261986,0,0.0557097,0,0.00609967,0.0111995,0.00284195,0.00950987,0.00914365,0.0144289,0.0158259,0.010247,0,0,0.0145234,0,0.0109092,0.0160033,0.0561511,0.013037,0.0229284,0.0101406,0.0224434,0.0198636,0.00648776,0.0491555,0.00824077,0.00637371,0.00441545,0.0143324,0.00502619,0.000730228,0.0094594,0.00727894,0.0110691,0.00774244,0.0213234,0.0110445,0,0,0
17,0.0174614,0.0206216,0,0,0,0.0502502,0.0125972,0.0262051,0.0163219,0,0,0,0,0.0151335,0,0.0199915,0.00705817,0.0384004,0.0222758,0.0228026,0.0233278,0,0,0.0291625,0.0121539,0.0163583,0.0175429,0.0193223,0.0621957,0.0149452,0.0217551,0.0188138,0.0254084,0,0.050559,0,0.00635065,0.0112415,0.0029799,0.0100124,0.00924997,0.0143513,0.0157721,0.0103674,0,0,0.0140416,0,0.0108241,0.0156478,0.0561859,0.01295,0.0226224,0.0100707,0.0221955,0.0196456,0.00654622,0.0489499,0.00816228,0.00657352,0.00436736,0.0143571,0.00496439,0.000850942,0.0101566,0.00727415,0.0108822,0.00761165,0.0212406,0.0110826,0,0,0
18,0.0172499,0.0203237,0,0,0,0.0466541,0.0125845,0.0255576,0.0164657,0,0,0,0,0.0150269,0,0.0199805,0.00705515,0.0389953,0.0244528,0.0230709,0.0228642,0,0,0.0288169,0.012136,0.0159699,0.0169063,0.0186136,0.0613048,0.0154123,0.0220943,0.0191079,0.0247889,0,0.0455779,0,0.00679994,0.0113154,0.00317985,0.0104636,0.00946545,0.0141605,0.0156337,0.0105547,0,0,0.0134038,0,0.0108067,0.0151944,0.0562248,0.012737,0.0223167,0.00997385,0.0219199,0.0193747,0.006587,0.0486569,0.0080835,0.00671449,0.00431373,0.0144467,0.00490424,0.00099192,0.0107516,0.00720822,0.0107916,0.00737385,0.0210903,0.011192,0,0,0
19,0.0170027,0.0199608,0,0,0,0.0430161,0.0125504,0.0246668,0.0167623,0,0,0,0,0.0148287,0,0.0199889,0.00702693,0.0395343,0.0264332,0.0233385,0.0224846,0,0,0.0284031,0.0120832,0.0153017,0.0163123,0.0177541,0.0603662,0.0159594,0.0224107,0.0189941,0.024245,0,0.0405331,0,0.0073292,0.011411,0.00336234,0.0110477,0.00963546,0.0139014,0.0156438,0.0108632,0,0,0.0126437,0,0.0107292,0.0146704,0.0563079,0.0124984,0.021969,0.00987256,0.021693,0.0190752,0.00667371,0.0483413,0.00804495,0.00681631,0.00423922,0.0145703,0.00479595,0.00109736,0.0114096,0.00707288,0.0106153,0.00710521,0.0207876,0.0114118,0,0,0
20,0.0167321,0.0195907,0,0,0,0.0393742,0.0125148,0.0239118,0.0171654,0,0,0,0,0.0146328,0,0.0200847,0.00705255,0.0399063,0.0284697,0.0234942,0.0221712,0,0,0.028035,0.0119832,0.0142526,0.0160381,0.0170144,0.0595744,0.0168152,0.0229894,0.0188543,0.0237318,0,0.035732,0,0.00782985,0.0115382,0.00354187,0.0116856,0.00973452,0.013833,0.0157823,0.011168,0,0,0.0118582,0,0.0105884,0.0140962,0.0563615,0.0123142,0.0216744,0.00978177,0.0215823,0.0187906,0.0067496,0.0480134,0.00802814,0.00688843,0.00412291,0.0147182,0.00470656,0.00120234,0.0121467,0.00693362,0.0103312,0.00685462,0.0204599,0.0116774,0,0,0
21,0.0164702,0.0191326,0,0,0,0.0362934,0.0124831,0.0234876,0.0175536,0,0,0,0,0.0144851,0,0.0201696,0.00715973,0.0402141,0.0305484,0.0236264,0.0222946,0,0,0.0276468,0.011805,0.0140149,0.0165583,0.0169002,0.0589452,0.0178266,0.0237,0.0187876,0.0233963,0,0.0313308,0,0.00833773,0.0116602,0.00370738,0.0124738,0.00980687,0.0137419,0.015979,0.0115419,0,0,0.011037,0,0.0104485,0.0135184,0.0563762,0.0120914,0.0213977,0.00962501,0.0215158,0.0185213,0.00674604,0.047577,0.00795304,0.00692977,0.00400961,0.0149187,0.00464001,0.00135734,0.0132537,0.00675345,0.0100653,0.00658744,0.0201074,0.0120394,0,0,0
22,0.0163103,0.0188735,0,0,0,0.0589586,0.012495,0.0444836,0.0186974,0,0,0,0,0.0146391,0,0.020215,0.00741,0.0387512,0.0532977,0.0227373,0.0194496,0,0,0.0289658,0.0114525,0.0175671,0.021741,0.0187799,0.0592813,0.0314899,0.0366941,0.0369501,0,0,0.0511305,0,0.00896539,0.0117603,0.00390063,0.0123193,0.00983585,0.0140519,0.0177179,0.0117631,0,0,0.0105806,0,0.0103177,0.0131734,0.0558645,0.0126583,0.0212659,0.00943035,0.0233071,0.0183003,0.00674459,0.0473369,0.00799628,0.00654448,0.0034391,0.0150172,0.00498965,0.00167909,0.0131036,0.00665677,0.00991628,0.00642075,0.0202484,0.0125195,0,0,0
23,0.016421,0.0182276,0,0,0,0.0316541,0.0124751,0.0235105,0.0192661,0,0,0,0,0.0146426,0,0.0202584,0.0077573,0.0407761,0.0348721,0.0242091,0.0239853,0,0,0.0271937,0.0114223,0.0159959,0.0204148,0.0186181,0.0583372,0.0199262,0.0251436,0.0189502,0.0232666,0,0.0243269,0,0.00968589,0.011851,0.00405243,0.0145163,0.010063,0.0135863,0.0167704,0.012579,0,0,0.00921243,0,0.0101964,0.0122174,0.0564231,0.0119421,0.020706,0.00927888,0.0218322,0.0179091,0.00673757,0.0465016,0.00789004,0.00682722,0.00364435,0.0153094,0.00453175,0.001631,0.0157808,0.00657254,0.00956991,0.00600424,0.0194486,0.0131481,0,0,0
24,0.0162486,0.0177624,0,0,0,0.0158541,0.012503,0.0173987,0.0195527,0,0,0,0,0.0149143,0,0.0201924,0.00793624,0.0412325,0.0285059,0.024259,0.0240052,0,0,0.0265176,0.0112811,0.0181449,0.0226344,0.0202617,0.0583909,0.0205632,0.0245456,0.0160632,0.0195075,0,0.0129026,0,0.0100788,0.011912,0.0041913,0.0157232,0.0103199,0.0136416,0.016931,0.0129476,0,0,0.00847513,0,0.0101855,0.0116322,0.0565692,0.0116851,0.0203245,0.00917742,0.0216708,0.017613,0.00679966,0.0459773,0.00794207,0.00683368,0.00350063,0.0155248,0.00444074,0.00182703,0.0171354,0.0065374,0.00945399,0.00580319,0.0189735,0.0134768,0,0,0
25,0.0162274,0.0173385,0,0,0,0.00667051,0.0125197,0.0206205,0.019979,0,0,0,0,0.015485,0,0.0200649,0.00820495,0.0416664,0.0287419,0.0243937,0.0243364,0,0,0.0263669,0.0110084,0.0210106,0.0256015,0.022699,0.0587955,0.0221248,0.025315,0.0169557,0.0171521,0,0.0203273,0,0.0105131,0.011893,0.00425489,0.0167974,0.0104499,0.0135538,0.0174052,0.0134294,0,0,0.0078504,0,0.0101525,0.0110817,0.0566659,0.0114648,0.0199147,0.00904275,0.021997,0.017361,0.00692751,0.0455335,0.00797145,0.0068636,0.00339478,0.015783,0.00433961,0.00197567,0.0184757,0.00655849,0.00930506,0.00564541,0.018714,0.014018,0,0,0
26,0.0161966,0.0169749,0,0,0,0.0203563,0.0125478,0.029107,0.0204014,0,0,0,0,0.0161548,0,0.0199501,0.00835215,0.0419681,0.0355023,0.0245168,0.0251716,0,0,0.026429,0.0108113,0.0242393,0.0290143,0.0253164,0.059491,0.0240372,0.0271181,0.0207423,0.0174537,0,0.0342283,0,0.0108048,0.0118173,0.00424945,0.0177693,0.0104844,0.013393,0.0179127,0.0138224,0,0,0.00745453,0,0.0100699,0.0107273,0.0567066,0.01121,0.0195495,0.0089347,0.0224455,0.0171736,0.00709891,0.0452,0.00801353,0.00698011,0.00336,0.0160527,0.00421819,0.00212564,0.0197135,0.00655476,0.00923243,0.00554353,0.0187258,0.0145058,0,0,0
27,0.0160846,0.0167129,0,0,0,0.0327763,0.0125852,0.0375116,0.0205793,0,0,0,0,0.0168487,0,0.0197249,0.00837332,0.0422101,0.0436498,0.0248478,0.0264255,0,0,0.0264583,0.010662,0.0273993,0.0323023,0.0275813,0.0600913,0.0256064,0.0289483,0.024778,0.0190219,0,0.0463948,0,0.0109307,0.0116983,0.00420139,0.0185653,0.0104033,0.0131204,0.0181997,0.0139746,0,0,0.00726451,0,0.00995446,0.0105398,0.0566826,0.0108061,0.0192927,0.00878962,0.0226814,0.0170407,0.00726824,0.0449235,0.00802113,0.00713762,0.00342677,0.016296,0.00405765,0.00229158,0.0207934,0.00656463,0.00916412,0.00553427,0.0187907,0.0147472,0,0,0
28,0.015909,0.016614,0,0,0,0.0418603,0.0126473,0.0440595,0.0204971,0,0,0,0,0.0174316,0,0.0195445,0.00846171,0.0424905,0.0507305,0.0254536,0.0276705,0,0,0.0264236,0.0105557,0.0298432,0.0349672,0.0291323,0.0604056,0.0263176,0.0300999,0.0276817,0.0205829,0,0.0555336,0,0.0110846,0.0116386,0.00417254,0.0191156,0.0103298,0.0127745,0.0181902,0.0138806,0,0,0.00730742,0,0.00994605,0.0105802,0.056628,0.0103696,0.0191457,0.00857464,0.0226601,0.0169754,0.00744198,0.0447199,0.00797142,0.00729758,0.00347059,0.0165363,0.00389655,0.00245606,0.0214861,0.00653588,0.00923983,0.00565556,0.0188269,0.0147039,0,0,0
29,0.0157918,0.0167235,0,0,0,0.0465032,0.0127023,0.0474479,0.0202391,0,0,0,0,0.0181306,0,0.019497,0.00872751,0.0427824,0.0547739,0.0255841,0.0286687,0,0,0.0264691,0.0106482,0.0311985,0.0365792,0.0298971,0.060441,0.0263646,0.030508,0.0287683,0.0211946,0,0.0604616,0,0.0112037,0.0116521,0.00417286,0.0196718,0.0104082,0.0123636,0.0180916,0.013693,0,0,0.00753329,0,0.0100867,0.0107185,0.0565847,0.00999623,0.0189563,0.00834544,0.0225739,0.0169168,0.0076417,0.0446794,0.00783864,0.00751293,0.00363894,0.0167344,0.00377186,0.00266527,0.0221403,0.00655254,0.00936706,0.00588959,0.0189927,0.0145004,0,0,0
30,0.0156127,0.0169332,0,0,0,0.0463363,0.0127395,0.0471378,0.0198082,0,0,0,0,0.0187902,0,0.0196699,0.00906129,0.0430645,0.0548988,0.025504,0.0291812,0,0,0.0266554,0.0107772,0.031556,0.0371283,0.0298458,0.0601685,0.0260884,0.0303246,0.0280275,0.0206762,0,0.0606306,0,0.0113461,0.0117283,0.00416122,0.0200602,0.0104395,0.0117218,0.0179675,0.0134068,0,0,0.00787084,0,0.0102092,0.0109334,0.0565114,0.00966901,0.0188359,0.00814013,0.0225265,0.0168751,0.00784216,0.0447353,0.00763051,0.00780321,0.00397553,0.0168383,0.00372409,0.00307916,0.0227092,0.00660034,0.00948718,0.00615122,0.0193393,0.0142075,0,0,0
31,0.0153537,0.0170989,0,0,0,0.0417604,0.0127373,0.0437492,0.0194107,0,0,0,0,0.0196255,0,0.0198279,0.00939853,0.0432458,0.051443,0.0255055,0.0290873,0,0,0.0269588,0.010786,0.0312535,0.0368625,0.0291385,0.0596049,0.0256349,0.0296723,0.0259176,0.0193854,0,0.0564019,0,0.0115414,0.0117801,0.004106,0.0202096,0.0103916,0.0111569,0.0177581,0.0131282,0,0,0.00817428,0,0.0102923,0.0111151,0.0563399,0.00952688,0.0188367,0.00791813,0.0226498,0.0169468,0.00796008,0.0447959,0.00746796,0.00793177,0.00426696,0.0168458,0.00374122,0.00347654,0.0230753,0.00672112,0.00957155,0.00635897,0.0197385,0.0139546,0,0,0
32,0.0150828,0.0171479,0,0,0,0.033844,0.0127071,0.0383418,0.0191803,0,0,0,0,0.0203366,0,0.0199858,0.0097255,0.0433031,0.0454412,0.0255933,0.0283919,0,0,0.0273213,0.0106912,0.0304238,0.0359535,0.0277434,0.0588535,0.0248374,0.0285642,0.023091,0.0180399,0,0.0486605,0,0.0117478,0.0118149,0.00402221,0.0203003,0.0102816,0.0106924,0.0175024,0.0129261,0,0,0.00840114,0,0.0103343,0.0112335,0.0561141,0.00942451,0.0189264,0.00763298,0.0228676,0.0171264,0.00797526,0.0448172,0.00732932,0.00795759,0.00445536,0.0167424,0.00378672,0.00367543,0.0233766,0.00683265,0.00961854,0.00651718,0.0200398,0.0137925,0,0,0
33,0.014926,0.0171922,0,0,0,0.023663,0.012703,0.0313514,0.0188666,0,0,0,0,0.0209432,0,0.0200188,0.0099058,0.0432269,0.0375134,0.0256434,0.0273681,0,0,0.0276981,0.0105821,0.0292526,0.0345368,0.0259608,0.0581487,0.0239195,0.0272632,0.0200894,0.0172588,0,0.0384793,0,0.0119661,0.0118065,0.00395854,0.0204847,0.0102135,0.0100568,0.0172145,0.0127398,0,0,0.00862813,0,0.0103765,0.0113634,0.0558782,0.00939308,0.0190464,0.00727857,0.023048,0.017355,0.00781002,0.0448707,0.00707847,0.00784466,0.00462612,0.0165306,0.00385226,0.0040147,0.0237104,0.00694916,0.00967232,0.00668139,0.0202395,0.0136261,0,0,0
34,0.0147119,0.0172637,0,0,0,0.0122754,0.0127202,0.023239,0.0185964,0,0,0,0,0.021365,0,0.0200409,0.00995429,0.0429236,0.0288434,0.0256306,0.0262214,0,0,0.02808,0.0104464,0.0279388,0.0329603,0.0240607,0.0576069,0.0229073,0.0259455,0.0174453,0.0171196,0,0.0267312,0,0.012203,0.0117981,0.0038217,0.0205961,0.0101926,0.00938451,0.016957,0.0125258,0,0,0.00878517,0,0.0104147,0.0114873,0.0556546,0.00961939,0.0192371,0.00685241,0.0231337,0.0176058,0.00751279,0.0449723,0.00679788,0.00757497,0.00480078,0.0161981,0.00401397,0.00425434,0.0241961,0.00708971,0.00971923,0.00680274,0.020343,0.0134381,0,0,0
