Timestep,C7,CLAV,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LASI,LBHD,LBL,LBR,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LML,LMR,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTL,LTOE,LTR,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x70,x71,x72,x73
195,0.0201887,0.00779044,0,0,0,0.07996,0.0160163,0.0381848,0.00698489,0,0,0,0,0.0110006,0,0.0189607,0.0059452,0.0430369,0.0431923,0.0216499,0.0112275,0,0,0.0136222,0.0127435,0.0135195,0.020537,0.00967933,0.0556724,0.0187133,0.0318014,0.0143214,0.014633,0,0.0975682,0,0.00736347,0.00942599,0.00428052,0.00618578,0.013415,0.0126208,0.0167955,0.0249874,0,0,0.00694957,0,0.0091427,0.00353204,0.0595884,0.0182318,0.0270582,0.00573577,0.00996026,0.0204195,0.00235141,0.0489628,0.00210662,0.00808547,0.011888,0.0137566,0.00786512,0.0147691,0.00789233,0.0114488,0.00552103,0.00428646,0.00726682,0.0221046,0,0,0,0
196,0.0203409,0.00802177,0,0,0,0.0776714,0.0160504,0.0372381,0.00686943,0,0,0,0,0.011163,0,0.0189175,0.00592295,0.0430576,0.0416366,0.0213342,0.0106651,0,0,0.0136396,0.0124359,0.0123024,0.0185455,0.00947052,0.0551402,0.0176916,0.030152,0.013928,0.0143705,0,0.0945935,0,0.00739158,0.00944392,0.00409105,0.00642192,0.0134854,0.0126608,0.0172813,0.0249289,0,0,0.00780675,0,0.00913202,0.00348987,0.0595608,0.0191289,0.0270415,0.00601024,0.0104863,0.0204258,0.00257925,0.0489805,0.00200389,0.00869742,0.0124784,0.0136118,0.00831374,0.0155737,0.00877193,0.0119845,0.00527053,0.00421945,0.00730777,0.0220688,0,0,0,0
197,0.0203854,0.00838022,0,0,0,0.0748155,0.0159643,0.0361358,0.00685551,0,0,0,0,0.01143,0,0.0189232,0.00597593,0.0432968,0.0394559,0.0210455,0.0104875,0,0,0.0137614,0.012145,0.0109288,0.0166541,0.00918473,0.0546233,0.0165694,0.0284048,0.0135904,0.01398,0,0.0910326,0,0.00748752,0.00949427,0.00418346,0.0066321,0.0135681,0.0125241,0.01783,0.0249534,0,0,0.00868539,0,0.00915909,0.00340488,0.0596023,0.0196159,0.0271047,0.00640442,0.0111194,0.0206334,0.00287092,0.0490801,0.00202412,0.00929138,0.0129904,0.0135089,0.00864393,0.0162388,0.00955254,0.0125596,0.00506922,0.00418638,0.00748544,0.0220506,0,0,0,0
198,0.0199636,0.00880818,0,0,0,0.0712008,0.0158426,0.0343021,0.00698796,0,0,0,0,0.0117314,0,0.0189261,0.00610374,0.0435904,0.0369366,0.020806,0.0108316,0,0,0.0139728,0.0119296,0.00951632,0.0149031,0.00879514,0.0541018,0.0153008,0.0265092,0.0132729,0.0134795,0,0.0867971,0,0.00752512,0.00954783,0.00427893,0.0071434,0.0136132,0.0125021,0.0183732,0.0248876,0,0,0.00957411,0,0.0091804,0.0030408,0.0596547,0.0201594,0.0271765,0.00682704,0.0117501,0.0210727,0.0031805,0.0491325,0.00214097,0.00990789,0.0133912,0.0133465,0.00882719,0.0167771,0.0106926,0.0133219,0.00478836,0.00402993,0.00774232,0.0220793,0,0,0,0
199,0.0195447,0.00905132,0,0,0,0.066927,0.0157525,0.0321737,0.00706717,0,0,0,0,0.0118447,0,0.0189266,0.00615159,0.0438433,0.0340308,0.0205523,0.0111635,0,0,0.0141132,0.0117575,0.00821257,0.0134101,0.00843815,0.0535871,0.0140315,0.0245288,0.0127504,0.012874,0,0.0814935,0,0.00758876,0.0095872,0.00417775,0.00786661,0.01365,0.0125762,0.0186992,0.0247853,0,0,0.0104195,0,0.00920385,0.00306808,0.0595859,0.0208526,0.0271069,0.00717502,0.0122082,0.0213658,0.00348676,0.0491559,0.00217399,0.0104398,0.0138064,0.0131425,0.00906252,0.0172497,0.012159,0.0141128,0.0044495,0.00384988,0.00782226,0.022042,0,0,0,0
200,0.0197719,0.00918529,0,0,0,0.0620391,0.0156656,0.0299934,0.00724528,0,0,0,0,0.0118746,0,0.0189419,0.0059834,0.0443035,0.0307723,0.0204822,0.0114928,0,0,0.0141329,0.0113789,0.006994,0.0115484,0.00821821,0.053155,0.0129648,0.022589,0.0120611,0.0122233,0,0.0750907,0,0.00758473,0.00960826,0.00399432,0.00858623,0.013705,0.012557,0.0188592,0.0249003,0,0,0.0113349,0,0.00923742,0.00312348,0.0594301,0.0213499,0.0271433,0.00756417,0.0125408,0.0214562,0.00374643,0.0491076,0.00233242,0.0108943,0.0142291,0.0130012,0.00941245,0.017796,0.0134953,0.0148568,0.00409587,0.0036958,0.00786921,0.0217032,0,0,0,0
201,0.0201474,0.00932581,0,0,0,0.0564372,0.0156522,0.0282373,0.00719275,0,0,0,0,0.0120151,0,0.0190065,0.00590002,0.044445,0.0275669,0.0204339,0.0117793,0,0,0.0141444,0.0110592,0.00573535,0.0100514,0.00794489,0.0526298,0.0122504,0.0207905,0.0116392,0.0117018,0,0.0676278,0,0.00764487,0.00965949,0.00398016,0.00961602,0.0137489,0.0126295,0.0188585,0.0246048,0,0,0.0123153,0,0.00926083,0.00307456,0.0592657,0.0218571,0.0273199,0.00790526,0.012689,0.02175,0.00402358,0.0491292,0.00244316,0.0112887,0.0146532,0.0129664,0.00970187,0.0183603,0.0150166,0.0156516,0.0035735,0.00344993,0.00799365,0.0214333,0,0,0,0
202,0.0201141,0.00950943,0,0,0,0.0495777,0.0156993,0.0265746,0.00712195,0,0,0,0,0.0123187,0,0.0190784,0.00600878,0.044493,0.0242689,0.0205898,0.0118452,0,0,0.0143799,0.01087,0.00466467,0.00838969,0.00753359,0.0520337,0.0114481,0.0190211,0.0114087,0.0112766,0,0.0591231,0,0.00781022,0.00970793,0.00406533,0.0103934,0.0137874,0.0126369,0.0188631,0.0242862,0,0,0.0133948,0,0.00927019,0.00297682,0.0592523,0.0225,0.027453,0.00824562,0.0129979,0.0220496,0.00439454,0.0491459,0.00252539,0.0119584,0.0151666,0.0128148,0.0100415,0.019049,0.0161904,0.0164184,0.00288325,0.00319685,0.00822937,0.0212368,0,0,0,0
203,0.0194243,0.0097844,0,0,0,0.041124,0.015663,0.0241308,0.00741666,0,0,0,0,0.0128095,0,0.0190506,0.00622938,0.0447192,0.0210333,0.0213351,0.011564,0,0,0.0153331,0.0108183,0.0038945,0.00724326,0.00689673,0.0514541,0.010527,0.0172177,0.0111583,0.0109203,0,0.0490892,0,0.00823217,0.00965873,0.00404511,0.011159,0.0137953,0.0124447,0.01935,0.0242574,0,0,0.0145836,0,0.00928154,0.00300771,0.0594219,0.0222277,0.027495,0.00855532,0.0141097,0.0224704,0.00436996,0.049,0.00270306,0.012706,0.0150393,0.0125995,0.0100178,0.0189034,0.0169145,0.017309,0.00220567,0.00290254,0.00874591,0.0207403,0,0,0,0
204,0.0190779,0.0100647,0,0,0,0,0.0156425,0.0237469,0.00749152,0,0,0,0,0.0130005,0,0.0189617,0.00608475,0.0453663,0.0211734,0.0221439,0.0101601,0,0,0.0157449,0.0109578,0.00396108,0.00696801,0.00613734,0.050791,0.010843,0.0172279,0.0121645,0.0105206,0,0.0427706,0,0.00819605,0.00959134,0.00383468,0.0122308,0.0137601,0.0122978,0.0192858,0.0245117,0,0,0.0156379,0,0.00930275,0.0030575,0.059572,0.0221945,0.0271764,0.0087893,0.0151036,0.0229942,0.00476198,0.0487983,0.00297821,0.0135762,0.0148804,0.0127865,0.0099572,0.0190784,0.0182116,0.0181981,0.00183045,0.00269389,0.00905819,0.0203078,0,0,0,0
205,0.0191814,0.0102454,0,0,0,0.0288535,0.0155555,0,0.00756323,0,0,0,0,0.0130942,0,0.018907,0.0058036,0.045667,0.0197314,0.0227787,0.00912775,0,0,0.0150907,0.0104705,0.0036326,0.00572239,0.00598484,0.0505425,0.0106448,0.0164508,0.0117568,0.0111716,0,0.0339136,0,0.00804598,0.00958059,0.00369596,0.0144201,0.0136695,0.0131992,0.0182802,0.0236794,0,0,0.0163713,0,0.00938402,0.00291386,0.0593138,0.0230362,0.0266239,0.00862063,0.0144871,0.0231712,0.00572284,0.0486585,0.00295211,0.0144075,0.0146433,0.0134098,0.00954636,0.0193571,0,0.0188459,0.00187144,0.00255979,0.00900178,0.0200347,0,0,0,0
206,0.0199471,0.0126215,0,0,0,0.0176852,0.0150409,0,0.0108253,0,0,0,0,0.0119926,0,0.0188753,0.00513771,0.0465403,0.0173427,0.0233852,0.00942324,0,0,0.0170302,0.00873681,0.00565755,0.00463893,0.0082959,0.0522608,0.0110055,0.0157676,0.0115101,0.0118628,0,0.0191635,0,0.00629639,0.00975533,0.0033105,0.0365136,0.0133172,0.0182028,0.0295811,0.0234653,0,0,0.0159084,0,0.00951626,0.0021643,0.0459538,0.0464065,0.0301274,0.0144847,0.0116039,0.0235209,0.0110608,0,0.0138176,0.0219251,0.0237103,0.0145622,0.0189218,0.0360071,0.0508285,0.0188732,0.00249884,0.00280265,0.0118517,0.0212073,0,0,0,0
207,0.0190538,0.0105907,0,0,0,0.0152855,0.0155774,0.0229857,0.00700331,0,0,0,0,0.0136775,0,0.0189462,0.00596244,0.0464125,0.0166267,0.0226614,0.0100398,0,0,0.0143038,0.00929229,0.00583106,0.00612943,0.00928593,0.0504236,0.0105445,0.0151793,0.00982898,0.0116773,0,0.0167696,0,0.00810877,0.00950045,0.00370321,0.0138904,0.0134773,0.0113843,0.017579,0.0226267,0,0,0.0181291,0,0.00949084,0.00263894,0.0597685,0.0205379,0.0262378,0.00919798,0.01386,0.0236494,0.00654433,0.047727,0.0037003,0.0147363,0.0143504,0.013918,0.00882968,0.0186747,0.0201075,0.0202904,0.00246531,0.00267972,0.00918153,0.0199607,0,0,0,0
208,0.0196949,0.010652,0,0,0,0.0172758,0.0156525,0.0209,0.00737507,0,0,0,0,0.013525,0,0.0191492,0.0060838,0.0459753,0.0191832,0.023142,0.0129722,0,0,0.01414,0.00894471,0.00921522,0.0101594,0.0128279,0.0509428,0.0118104,0.0163668,0.0100127,0.0118491,0,0.0178509,0,0.00785915,0.00953727,0.00524544,0.0146972,0.0133164,0.0109862,0.017105,0.0232829,0,0,0.0189899,0,0.00947544,0.00273253,0.0598539,0.0189923,0.0258818,0.00917169,0.0132729,0.023924,0.00664198,0.0471414,0.00400679,0.0142236,0.0137255,0.0144605,0.00800847,0.0176484,0.0210531,0.0207957,0.00270792,0.00273819,0.00924189,0.0202018,0,0,0,0
