Devices
1000
,,Impulse - Electric Potential,
Frame,Sub Frame,1
,,V
1,0,-0.0474548
1,1,-0.0572586
1,2,-0.0468445
1,3,0.0182724
1,4,0.0292587
1,5,0.0380707
1,6,0.083847
1,7,0.130234
1,8,0.111618
1,9,0.114861
2,0,0.0895691
2,1,0.0772858
2,2,0.0926208
2,3,0.0891495
2,4,0.0603485
2,5,-0.0109482
2,6,-0.034523
2,7,-0.0196838
2,8,-0.0363541
2,9,0.00400543
3,0,0.0173569
3,1,0.0386047
3,2,0.0529099
3,3,0.0703049
3,4,0.0910187
3,5,0.0976562
3,6,0.109863
3,7,0.112686
3,8,0.105209
3,9,0.0809479
4,0,0.0662231
4,1,0.0075531
4,2,-0.0412369
4,3,-0.0741959
4,4,-0.0505066
4,5,-0.0400925
4,6,-0.00511169
4,7,0.0193787
4,8,0.0468826
4,9,0.0594711
5,0,0.0865173
5,1,0.0860977
5,2,0.0801849
5,3,0.0422287
5,4,0.0806046
5,5,0.0655746
5,6,0.0408936
5,7,0.0508499
5,8,-0.0466537
5,9,-0.0549698
6,0,-0.0979996
6,1,-0.0847244
6,2,-0.0894547
6,3,-0.0643539
6,4,-0.0195312
6,5,-0.0069809
6,6,0.0350952
6,7,0.0658035
6,8,0.0599289
6,9,0.0478745
7,0,0.042038
7,1,0.0351715
7,2,0.0230026
7,3,0.0416946
7,4,-0.0112152
7,5,-0.0683975
7,6,-0.109406
7,7,-0.120773
7,8,-0.114899
7,9,-0.093956
8,0,-0.0598526
8,1,-0.0412369
8,2,-0.00572205
8,3,0.0168991
8,4,0.0264359
8,5,0.000991821
8,6,-0.00339508
8,7,0.0353241
8,8,0.0211334
8,9,-0.00656128
9,0,-0.0123215
9,1,-0.0925446
9,2,-0.108948
9,3,-0.127869
9,4,-0.119858
9,5,-0.148125
9,6,-0.0940323
9,7,-0.0718307
9,8,-0.0484085
9,9,-0.0246048
10,0,0.01091
10,1,0.0168991
10,2,-0.0126648
10,3,0.0225067
10,4,0.000915527
10,5,-0.018158
10,6,-0.0179291
10,7,-0.0407791
10,8,-0.0769424
10,9,-0.117722
11,0,-0.141945
11,1,-0.137177
11,2,-0.132446
11,3,-0.096817
11,4,-0.037384
11,5,-0.0506592
11,6,-0.0279999
11,7,0.0304031
11,8,-0.0043869
11,9,0.0320053
12,0,-0.00549316
12,1,0.00339508
12,2,0.00801086
12,3,0.00679016
12,4,-0.0283813
12,5,-0.0775909
12,6,-0.106354
12,7,-0.141373
