Timestep,C7,CLAV,IMUL_L,IMUL_M,IMUL_R,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFM,WFR,x72,x73,x74
169,0.0470078,0.0319306,0,0,0,0,0,0,0.0210155,0.0270158,0.0206161,0.0494583,0,0,0.0274103,0,0.00947976,0.0101207,0.0326277,0.0208055,0.023358,0.0386568,0.0401998,0.0300476,0.0265914,0.0221289,0.0242446,0.045022,0.0271926,0.0254481,0.0231659,0.0134934,0.0337092,0.0311644,0.0172259,0.0069308,0.0408613,0.0143583,0.0358431,0.107542,0.0451782,0,0,0.0402834,0,0.0156081,0.0230483,0.0495786,0.021357,0.0310923,0.0672801,0.0462196,0.0381018,0.00962358,0.0412668,0.0628993,0.0264353,0.0271717,0.0128933,0.0241612,0.0156138,0.0420495,0.0319764,0.00858696,0.00789834,0.0313109,0.0471565,0,0,0,0,0,0,0,0
170,0.0472823,0.0322713,0,0,0,0,0,0,0.0214585,0.0269644,0.0210009,0.0490487,0,0,0.0276715,0,0.00949605,0.01028,0.0323227,0.0217763,0.0233867,0.0386819,0.0397307,0.0305436,0.0264147,0.0220676,0.0239845,0.0446555,0.0274047,0.0256006,0.0233027,0.0135591,0.0342815,0.0314933,0.0172209,0.00684569,0.0407611,0.0143042,0.0343026,0.10698,0.0453814,0,0,0.0405274,0,0.0155902,0.0231525,0.0494793,0.0205416,0.0312432,0.0668431,0.0466671,0.0384635,0.010564,0.0401517,0.0611313,0.0256796,0.0255732,0.0118341,0.0233087,0.0146183,0.0418209,0.0323525,0.00846087,0.0078044,0.0316244,0.0474011,0,0,0,0,0,0,0,0
171,0.0475921,0.0326686,0,0,0,0,0,0,0.0219398,0.0268417,0.0214399,0.0486377,0,0,0.0278894,0,0.00960954,0.0102764,0.0320201,0.0227861,0.023414,0.0387462,0.0393321,0.0308559,0.0262464,0.0220159,0.023729,0.0443975,0.0275748,0.0257462,0.0234168,0.0136745,0.0348368,0.0317013,0.0172153,0.00678145,0.0403233,0.0142612,0.0329602,0.106434,0.0456066,0,0,0.0408295,0,0.0155979,0.023364,0.0493956,0.0199959,0.0312927,0.0662284,0.0471643,0.038819,0.0117168,0.0386861,0.0590129,0.025023,0.0238268,0.0105241,0.0223359,0.0137377,0.0413093,0.0327076,0.00829499,0.00769242,0.0319562,0.047723,0,0,0,0,0,0,0,0
172,0.0479318,0.0330982,0,0,0,0,0,0,0.0224366,0.0267389,0.0217805,0.0482153,0,0,0.0281176,0,0.00972221,0.0103729,0.0317312,0.0238605,0.0234487,0.0388498,0.0388582,0.0311316,0.0260434,0.0219374,0.0234613,0.0441398,0.0277195,0.025938,0.023452,0.0137894,0.035539,0.0319127,0.0172277,0.00712786,0.0392945,0.0142071,0.0313993,0.105897,0.0457893,0,0,0.0410889,0,0.0154663,0.0235614,0.0492665,0.0194028,0.0313814,0.0657413,0.0475773,0.0391698,0.012933,0.0372142,0.0568146,0.0245719,0.0220041,0.0095628,0.0211655,0.0128512,0.0408949,0.0330264,0.00814562,0.00760156,0.0322729,0.0480795,0,0,0,0,0,0,0,0
173,0.0481762,0.0334388,0,0,0,0,0,0,0.0228066,0.0266752,0.0217648,0.0478111,0,0,0.0282474,0,0.00978024,0.010598,0.0314537,0.0249395,0.023515,0.0389417,0.0384898,0.0315222,0.0258341,0.0218541,0.0231966,0.0438421,0.0279359,0.0261807,0.023496,0.0138623,0.036314,0.032138,0.0172236,0.00723121,0.0386421,0.0141681,0.0298502,0.10532,0.0459215,0,0,0.0413421,0,0.0153873,0.0237201,0.0490568,0.0189215,0.0313015,0.0654076,0.0479897,0.039445,0.0141446,0.0356578,0.0545897,0.0241962,0.0201777,0.00910629,0.0197704,0.0116451,0.0407331,0.0332866,0.00805125,0.00754319,0.0325392,0.0483237,0,0,0,0,0,0,0,0
174,0.0484631,0.0337463,0,0,0,0,0,0,0.0231136,0.0266073,0.0218795,0.0472589,0,0,0.0284257,0,0.00985756,0.0107876,0.0312051,0.026001,0.0235992,0.0390821,0.0379721,0.0318905,0.0257173,0.0218602,0.0230069,0.043451,0.0282137,0.0264769,0.0237477,0.0139031,0.0368055,0.0323847,0.0172373,0.00711327,0.0386698,0.0141288,0.0284084,0.104562,0.0460688,0,0,0.041654,0,0.0153282,0.0239001,0.0488292,0.0186895,0.0313806,0.0650952,0.0484951,0.0397746,0.0154251,0.0341646,0.0522862,0.0239953,0.018568,0.0092964,0.0183838,0.0105796,0.0409481,0.0336687,0.007931,0.00746427,0.0328166,0.0486236,0,0,0,0,0,0,0,0
175,0.0486905,0.0339621,0,0,0,0,0,0,0.0233944,0.0265629,0.0221173,0.0466203,0,0,0.0286741,0,0.00994634,0.010875,0.0309408,0.027059,0.0236926,0.0393279,0.0375277,0.0321901,0.0256473,0.0218755,0.022872,0.0430785,0.0285111,0.0267886,0.0240154,0.0139019,0.0372124,0.0326213,0.0172536,0.00707134,0.0388584,0.0141247,0.0271438,0.103712,0.0461428,0,0,0.0418525,0,0.0152453,0.0240363,0.0486195,0.0188396,0.0313853,0.0646856,0.0490301,0.040039,0.0166854,0.0326666,0.0498859,0.0240332,0.0169419,0.0100727,0.0171274,0.00975658,0.0412678,0.0340261,0.00787623,0.00741929,0.0330182,0.0488792,0,0,0,0,0,0,0,0
176,0.0489492,0.034232,0,0,0,0,0,0,0.0237538,0.026472,0.0224459,0.0454991,0,0,0.0291475,0,0.0101168,0.0110776,0.0309275,0.0282046,0.023662,0.0393948,0.0367608,0.0325932,0.0257414,0.0221255,0.0228109,0.0428982,0.0287475,0.0270236,0.0241371,0.0139724,0.0377905,0.0330349,0.0172822,0,0.0406773,0.0140647,0.0267761,0.102396,0.0462938,0,0,0.0421896,0,0.0152221,0.0243026,0.0484249,0.0199436,0.0315478,0.0639138,0.0496874,0.040335,0.0183782,0.0302937,0.0469949,0.0239974,0.0149543,0.0100965,0.0161954,0.00867336,0,0.0344728,0.00775465,0.00732359,0.0332043,0.0492032,0,0,0,0,0,0,0,0
177,0.0490421,0.0345244,0,0,0,0,0,0,0.0237542,0.0265317,0.0225904,0.045019,0,0,0.0292237,0,0.0100837,0.0109501,0.0303959,0.0293484,0.0239073,0.0396722,0.0363094,0.0328354,0.0255273,0.022058,0.02254,0.042326,0.0291294,0.0274037,0.0243428,0.0138645,0.0377171,0.0332902,0.0172854,0.00717841,0.0375527,0.0140033,0.0251224,0.10152,0.0462488,0,0,0.0423459,0,0.0151665,0.0244318,0.0480445,0.0196627,0.0318718,0.0633571,0.0500536,0.0405694,0.0195859,0.0294109,0.0444826,0.024741,0.0126972,0.0129543,0.0138645,0.00732275,0.0397296,0.0346892,0.00762581,0.00720506,0.0334675,0.0494911,0,0,0,0,0,0,0,0
178,0.0492722,0.0346854,0,0,0,0,0,0,0.0239544,0.026531,0.0227769,0.0442428,0,0,0.0294693,0,0.01011,0.0109821,0.0301456,0.0306304,0.0240196,0.0399195,0.0360406,0.0331479,0.0254027,0.0221592,0.0223828,0.0419043,0.0294929,0.0277367,0.0245245,0.0138161,0.0375242,0.0335374,0.0172682,0.00718701,0.0372676,0.0139591,0.0246954,0.100595,0.0463068,0,0,0.0424353,0,0.0150253,0.0244741,0.0477629,0.0206263,0.0320304,0.0627721,0.0506454,0.0407414,0.020722,0.0281197,0.0419367,0.0253354,0.0113351,0.0151491,0.0129076,0.00700867,0.0391142,0.0348631,0.00755336,0.00710081,0.0335497,0.0497798,0,0,0,0,0,0,0,0
179,0.049496,0.0348321,0,0,0,0,0,0,0.0241273,0.0265244,0.0230681,0.0434124,0,0,0.0296841,0,0.0101579,0.0111122,0.0299196,0.0319635,0.0241307,0.0401706,0.0358584,0.033423,0.0253144,0.0222989,0.0222746,0.0414766,0.0299084,0.0280445,0.0247127,0.0137813,0.0375698,0.0337258,0.0172281,0.00717914,0.0369137,0.0139388,0.0246394,0.0997664,0.0462923,0,0,0.0426877,0,0.0149536,0.0246461,0.0475019,0.0214611,0.0321971,0.0622466,0.05126,0.0408722,0.0214459,0.0270517,0.0395797,0.0259862,0.0106873,0.0174906,0.0124954,0.00752847,0.0383705,0.035061,0.00742503,0.00707743,0.0335712,0.0498808,0,0,0,0,0,0,0,0
180,0.0496381,0.0349022,0,0,0,0,0,0,0.0241329,0.0264963,0.0233024,0.0425425,0,0,0.0297769,0,0.0102323,0.0113088,0.0297052,0.0331529,0.024262,0.0404029,0.0357865,0.0336437,0.0253092,0.0223907,0.0221906,0.040947,0.0303117,0.0282536,0.025055,0.0137295,0.0377358,0.0338942,0.0172081,0.00721129,0.0364403,0.0139268,0.0247753,0.0990347,0.0462271,0,0,0.0427948,0,0.0148635,0.024785,0.0472439,0.0223566,0.0323129,0.0618498,0.0518295,0.0410279,0.0221129,0.0262219,0.0374557,0.0266201,0.0108231,0.0197967,0.0126893,0.00871186,0.0374525,0.0351407,0.00729331,0.0069912,0.03353,0.050062,0,0,0,0,0,0,0,0
181,0.0497062,0.0350273,0,0,0,0,0,0,0.0240559,0.0264394,0.0234267,0.0416641,0,0,0.0298788,0,0.0103253,0.011457,0.0295121,0.0343103,0.0244008,0.0406338,0.0355548,0.0338332,0.0252854,0.0225045,0.0221345,0.0403854,0.0306662,0.0285628,0.0253577,0.0136933,0.0378604,0.0340726,0.017223,0.00723079,0.0359448,0.0138998,0.0249837,0.0982981,0.0462096,0,0,0.0429024,0,0.014823,0.0250356,0.0469664,0.0233376,0.0326465,0.0615239,0.0524406,0.0412629,0.0231578,0.025668,0.0356419,0.0271165,0.0116813,0.0219542,0.0133946,0.0103348,0.036178,0.0353298,0.00717447,0.00690581,0.0335336,0.0502527,0,0,0,0,0,0,0,0
182,0.0497124,0.0350463,0,0,0,0,0,0,0.0240906,0.0263914,0.023549,0.0409677,0,0,0.0300498,0,0.0104091,0.0114942,0.0292691,0.0356449,0.0245164,0.0407858,0.0353493,0.0340223,0.0251978,0.0225961,0.0221019,0.0401094,0.0309563,0.0289725,0.0255166,0.0137146,0.0380185,0.0342802,0.0172432,0.00725087,0.035357,0.0138884,0.0252781,0.0976672,0.0461691,0,0,0.043111,0,0.014797,0.0252651,0.0467055,0.0237209,0.0329644,0.0612494,0.0529188,0.0414475,0.0238904,0.0252579,0.0340498,0.0275072,0.0127531,0.0237817,0.0142828,0.0118339,0.034987,0.0355653,0.00703015,0.00684733,0.0335034,0.0503588,0,0,0,0,0,0,0,0
183,0.0497217,0.0349999,0,0,0,0,0,0,0.0242844,0.0263534,0.023662,0.0404121,0,0,0.0301795,0,0.0104644,0.0114508,0.0290845,0.0368892,0.0246503,0.0408501,0.035226,0.0341841,0.0251305,0.0227075,0.0221015,0.0396925,0.0312444,0.0293722,0.0256738,0.0136782,0.0382503,0.0344426,0.0172253,0.0072401,0.0344062,0.0138909,0.0254556,0.0971587,0.0461041,0,0,0.0432972,0,0.0147238,0.025299,0.0464186,0.0237515,0.033139,0.061125,0.0532972,0.0416391,0.024424,0.0249236,0.032922,0.0277929,0.0138492,0.025221,0.0151349,0.0130683,0.0336216,0.0357282,0.00701868,0.00679821,0.0334231,0.0504268,0,0,0,0,0,0,0,0
184,0.0496734,0.0349113,0,0,0,0,0,0,0.0244977,0.0263203,0.0237547,0.0400637,0,0,0.0302366,0,0.0105325,0.0114151,0.0290045,0.0380086,0.0248017,0.0408085,0.035217,0.034267,0.0251387,0.0228564,0.0221587,0.039245,0.0315674,0.0297284,0.0258975,0.013608,0.0385609,0.0344693,0.0172029,0.00723788,0.0333641,0.0138978,0.0254804,0.0968401,0.0459581,0,0,0.0433333,0,0.0146142,0.0252414,0.0461671,0.0236558,0.0331859,0.0610003,0.053705,0.0418077,0.0248674,0.0246137,0.0322119,0.0279433,0.0146236,0.0261269,0.015739,0.0141161,0.0320337,0.0358044,0.00704008,0.00674894,0.0333199,0.0504604,0,0,0,0,0,0,0,0
185,0.0495747,0.0348722,0,0,0,0,0,0,0.0246061,0.0262949,0.0238906,0.0396357,0,0,0.0302636,0,0.0105961,0.011411,0.0290059,0.0391563,0.0249575,0.0411213,0.0351825,0.0342784,0.0251679,0.0229245,0.0222086,0.0389254,0.0318139,0.0300739,0.0261352,0.0135378,0.0389362,0.0343913,0.0172069,0.00724993,0.032408,0.0139311,0.0255722,0.096635,0.0457213,0,0,0.0433771,0,0.0146461,0.0254111,0.0460019,0.0236669,0.0333068,0.0609637,0.0540933,0.0419521,0.0255487,0.0243971,0.031972,0.0279258,0.0151561,0.0264863,0.0161532,0.0148755,0.0304224,0.0359631,0.00698647,0.00671968,0.0332658,0.0504611,0,0,0,0,0,0,0,0
186,0.0493682,0.0348407,0,0,0,0,0,0,0.0245824,0.0262887,0.0240269,0.0393527,0,0,0.0302233,0,0.0106346,0.0114533,0.029068,0.040063,0.0251605,0.0415006,0.035166,0.0341952,0.0252191,0.0229984,0.0222748,0.0386663,0.0321383,0.0304419,0.026375,0.0134512,0.039326,0.0342831,0.0171918,0.00728011,0.0314443,0.0139414,0.0255682,0.0965216,0.0453458,0,0,0.0434731,0,0.0145916,0.0255532,0.045879,0.0246456,0.033289,0.061068,0.0542818,0.0420206,0.0257521,0.0241802,0.0320828,0.027834,0.0151827,0.0262994,0.0160345,0.0149488,0.0288414,0.0360544,0.00688529,0.00669598,0.0332201,0.0503548,0,0,0,0,0,0,0,0
187,0.0490749,0.0348479,0,0,0,0,0,0,0.0246776,0.0262563,0.0241222,0.0391385,0,0,0.0300905,0,0.0106963,0.0115156,0.0291738,0.0408813,0.0254487,0.0417641,0.0349675,0.0339736,0.0253265,0.0230357,0.0223618,0.0386553,0.032511,0.0308293,0.0266379,0.0133993,0.0397138,0.0341628,0.0171947,0.00736327,0.0306878,0.0139238,0.0255984,0.0963905,0.0448575,0,0,0.0436406,0,0.0145528,0.0256462,0.0456875,0.0246974,0.0334304,0.0612327,0.0544954,0.0420618,0.025956,0.0239748,0.0324681,0.0276758,0.014762,0.0255985,0.0154138,0.014359,0.027469,0.0361023,0.00680361,0.00666513,0.0332363,0.0500809,0,0,0,0,0,0,0,0
188,0.0486742,0.0347528,0,0,0,0,0,0,0.0247993,0.0261551,0.024275,0.0387346,0,0,0.0301873,0,0.0108605,0.0117134,0.0292832,0.0416653,0.025731,0.0420096,0.0348107,0.0338336,0.0253932,0.0229805,0.0224722,0.0385699,0.0328663,0.0312011,0.0269145,0.0133026,0.0400814,0.0341579,0.0171895,0,0.0302135,0.0139033,0.0257968,0.0961466,0.0442992,0,0,0.0434063,0,0.0145308,0.0255465,0.0455633,0.0239363,0.0333642,0.0612238,0.0546805,0.0419828,0.0252893,0.0237589,0.0329447,0.0274072,0.0138387,0.0244196,0.0147366,0.0134162,0.0265453,0.0359332,0.00680736,0.00659676,0.0331603,0.0497815,0,0,0,0,0,0,0,0
189,0.0482293,0.0347182,0,0,0,0,0,0,0.0249079,0.02615,0.0243272,0.0378843,0,0,0.0301564,0,0.0108998,0.0116907,0.0295771,0.0422054,0.0259185,0.0421485,0.0344923,0.0337392,0.0255055,0.0230537,0.0226573,0.0385521,0.0331162,0.0314817,0.0271022,0.0132241,0.0405704,0.0340679,0.017205,0,0.0318863,0.0139063,0.0271202,0.0954469,0.043808,0,0,0.0433113,0,0.0145593,0.0256683,0.0457308,0.0239797,0.0332271,0.0611152,0.0549769,0.041991,0.0252244,0.0230685,0.0334961,0.0270128,0.0126015,0.0226212,0.0145872,0.0121531,0,0.0359208,0.00680199,0.0065375,0.0331351,0.0494449,0,0,0,0,0,0,0,0
190,0.0475884,0.0346882,0,0,0,0,0,0,0.024693,0.0261593,0.0242877,0.037581,0,0,0.0301699,0,0.0109512,0.0116529,0.0294932,0.0426496,0.0262928,0.0424914,0.034448,0.0336476,0.0254559,0.0229269,0.02284,0.038415,0.0334881,0.0318904,0.0273948,0.0130361,0.0410044,0.0338443,0.0172225,0,0.0291585,0.0139354,0.026216,0.0951429,0.0432472,0,0,0.0432122,0,0.0145812,0.0256755,0.045836,0.0227844,0.0331157,0.0611887,0.0552129,0.0419206,0.0240064,0.0239858,0.0346776,0.0262972,0.0118059,0.0214403,0.0133919,0.0113813,0.0247553,0.0357374,0.00681522,0.00652219,0.0331673,0.0489991,0,0,0,0,0,0,0,0
191,0.044534,0.0335253,0,0,0,0,0,0,0.0251544,0.0264224,0.0239408,0.0366408,0,0,0.0293082,0,0.0107178,0.0113187,0.0294264,0.0424653,0.0260975,0.0424849,0.0336107,0.0319873,0.0249747,0.0220575,0.0223839,0.0380848,0.0336092,0.0319164,0.0274408,0.0124986,0.0422362,0.0327164,0.0171636,0,0.0137349,0.0141035,0.010478,0.0929013,0.0403048,0,0,0.0425838,0,0.0148133,0.0252298,0.0468676,0.0128505,0.0305025,0.0638992,0.0524553,0.0408939,0.0222406,0.0281637,0.0404573,0.0251086,0.0156871,0,0.00624651,0.0163862,0.0107491,0.0346244,0.00717373,0.0068155,0.0322515,0.0460903,0,0,0,0,0,0,0,0
192,0.0473002,0.0342708,0,0,0,0,0,0,0.0244069,0.0266425,0.0239625,0.0363961,0,0,0.0292032,0,0.0105853,0.0114001,0.0295436,0.0427176,0.026506,0.0430905,0.0332997,0.0329187,0.0252607,0.0223555,0.0228483,0.0381056,0.0341169,0.0324313,0.027751,0.0123779,0.0415453,0.0323112,0.0171029,0,0.0140878,0.0138297,0.0103346,0.0927341,0,0,0,0.0437223,0,0.0145505,0.0258824,0.0467944,0.0149845,0.0308475,0.0637195,0.0534125,0.0431193,0.0220142,0.0283413,0.0410398,0.0247317,0.0144308,0,0.00483517,0.015175,0.0111764,0.0363869,0.00682638,0.00649438,0.0322171,0.0482826,0,0,0,0,0,0,0,0
193,0.0440126,0.0333445,0,0,0,0,0,0,0.0239039,0.0263485,0.0238503,0.0363241,0,0,0.0292108,0,0.011019,0.0113879,0.0297766,0.0426379,0.0272239,0.0434949,0.0337248,0.0321741,0.0254806,0.0224029,0.0230745,0.0380104,0.0345117,0.0327703,0.0279754,0.0120848,0.04118,0.0323326,0.0173166,0,0.0149312,0.0140925,0.00979199,0.0927989,0.0398222,0,0,0.0422333,0,0.0148365,0.02518,0.0464116,0.0177779,0.031189,0.062447,0.0534802,0.0410823,0.0218408,0.0288321,0.0419242,0.0240339,0.0140418,0,0.00486792,0.0150985,0.0118066,0.034401,0.00734385,0.00690553,0.0319861,0.0459321,0,0,0,0,0,0,0,0
194,0.0430969,0.0334848,0,0,0,0,0,0,0.0232962,0.0262031,0.0237095,0.0360411,0,0,0.029434,0,0.0112196,0.0115137,0.0299468,0.0426216,0.0280239,0.0437612,0.0334206,0.0325199,0.0257794,0.0224959,0.0234529,0.0380523,0.035015,0.0332544,0.02827,0.0118066,0.0407383,0.0324302,0.0173397,0,0.0164265,0.0140495,0.00970089,0.0925903,0.0390324,0,0,0.0421578,0,0.0147926,0.0253244,0.0457532,0.0201838,0.031667,0.0611517,0.0542928,0.0410691,0.0217829,0.0290549,0.0427436,0.0238325,0.0141903,0,0.00525914,0.015365,0.0136689,0.0343029,0.00726073,0.00690205,0.0323723,0.0452708,0,0,0,0,0,0,0,0
195,0.0424249,0.0337454,0,0,0,0,0,0,0.0223821,0.026015,0.023375,0.0356077,0,0,0.0296824,0,0.011433,0.011702,0.0301038,0.0423437,0.0290056,0.0436287,0.0328256,0.0330534,0.026163,0.0226501,0.023971,0.0378979,0.0355564,0.0337421,0.0285721,0.0114309,0.0401126,0.0326512,0.0173904,0,0.0183604,0.0139368,0.00993468,0.0920993,0.0382843,0,0,0.0421029,0,0.0146024,0.0255335,0.0446751,0.0227186,0.0321334,0.0601923,0.0551643,0.0413044,0.0221093,0.0292999,0.0431142,0.0238366,0.0144851,0,0.00566941,0.015894,0.0164495,0.0344349,0.00703143,0.00688185,0.0328503,0.0447727,0,0,0,0,0,0,0,0
196,0.0417267,0.0337129,0,0,0,0,0,0,0.0211299,0.0259113,0.0228267,0.0358592,0,0,0.0297881,0,0.0115797,0.0120749,0.0302134,0.0416578,0.0293304,0.0432336,0.0326843,0.033389,0.026548,0.0229167,0.0245036,0.0377317,0.035951,0.0340902,0.0287445,0.0110718,0.0389036,0.032735,0.0174285,0,0.0203883,0.013846,0.0102842,0.0922957,0.0377375,0,0,0.0418696,0,0.0144723,0.025513,0.0435677,0.0252024,0.0325743,0.0599581,0.0554794,0.0413741,0.0230401,0.0294843,0.0431586,0.0236624,0.014633,0,0.00594452,0.0164967,0.0191782,0.0343431,0.00704202,0.00684357,0.0329834,0.0442732,0,0,0,0,0,0,0,0
197,0.041052,0.0335675,0,0,0,0,0,0,0.0199695,0.0258273,0.0222532,0.0363885,0,0,0.0297953,0,0.0116878,0.0122258,0.0303601,0.0406465,0.029435,0.0428541,0.0327286,0.0337187,0.0269552,0.0232723,0.0250885,0.0377254,0.0362491,0.0343548,0.0288187,0.0107228,0.0375131,0.0326464,0.0174599,0,0.0217918,0.0137526,0.0105843,0.0927902,0.0374326,0,0,0.0415437,0,0.014336,0.0254503,0.0425828,0.027549,0.032878,0.0601787,0.0554375,0.0413636,0.0240971,0.0295503,0.0432079,0.0231414,0.0146872,0,0.00607797,0.0172126,0.0211258,0.0341654,0.00714836,0.00688138,0.0329988,0.0437934,0,0,0,0,0,0,0,0
198,0.0431916,0.0336155,0,0,0,0,0,0,0.0183241,0.0259008,0.0218254,0.0368438,0,0,0.0297485,0,0.0115825,0.0121105,0.030565,0.0395701,0.0295424,0.0423762,0.0325334,0.0347754,0.0274058,0.0237442,0.0258066,0.0379996,0.0364647,0.0346102,0.0288815,0.010437,0.0358807,0.032614,0.0173978,0,0.0222415,0.0134826,0.0112393,0.0933347,0.0396666,0,0,0.0418103,0,0.0140784,0.0256595,0.0417961,0.0293373,0.0332504,0.0606181,0.0558411,0.0424954,0.024735,0.0294286,0.0433269,0.0228717,0.0145595,0,0.00619548,0.0175963,0.0218171,0.0350375,0.00693837,0.00669154,0.0324389,0,0,0,0,0,0,0,0,0
199,0.0410331,0.0343361,0,0,0,0,0,0,0.016853,0.0255149,0.0210675,0.0359603,0,0,0.0299342,0,0.0119796,0.0120578,0.0309986,0.0379906,0.0289905,0.0408831,0.0319427,0.0349969,0.0277572,0.0240676,0.0261785,0.0385589,0.036297,0.0345103,0.0287251,0.0101926,0.0341324,0.0329662,0.0175093,0,0.0213197,0.0134985,0.0120599,0.0926937,0.0372517,0,0,0.0415424,0,0.0140372,0.0255171,0.0411515,0.0303387,0.0337,0.060614,0,0.0416967,0.0247624,0.0293625,0.04373,0.0225593,0.0142587,0,0.00658127,0.0176522,0.0208022,0.0344888,0.0070371,0.00670868,0.0339034,0.044227,0,0,0,0,0,0,0,0
200,0.0405347,0.0345636,0,0,0,0,0,0,0.015682,0.0253624,0.0204653,0.0361098,0,0,0.0301611,0,0.0121395,0.0122328,0.0315433,0.0362721,0.0291658,0.0397015,0.0319139,0.0353804,0.0282731,0.0244744,0.0268013,0.039417,0.0362393,0.0345877,0.0286351,0.0100566,0.0318635,0.0330094,0.0175204,0,0.0191956,0.0133663,0.0130932,0.0929666,0.0367693,0,0,0.0413994,0,0.0138788,0.0254727,0.0407063,0.0303743,0.0338249,0.0604689,0,0.0416325,0.0244737,0.029681,0.0443643,0.0219819,0.0138315,0,0.00692662,0.0169906,0.0181372,0.0343582,0.00702772,0.00669751,0.0343238,0.0439409,0,0,0,0,0,0,0,0
201,0.0404229,0.0346921,0,0,0,0,0,0,0.0145783,0.0251996,0.0199094,0.0363939,0,0,0.0303982,0,0.0123539,0.0123544,0.0320934,0.0342202,0.0293553,0.0387814,0.0321175,0.0357172,0.0287687,0.0248286,0.0276981,0.0407329,0.036109,0.0345622,0.0284927,0.0100876,0.0290908,0.0330193,0.0175619,0,0.0165784,0.0132015,0.0143006,0.0933613,0.0364792,0,0,0.0412257,0,0.013709,0.0254586,0.0404856,0.0301588,0.0340245,0.0608185,0,0.0415561,0.0239647,0.0299523,0.044906,0.0213882,0.0140821,0,0,0.016324,0.0149538,0.0342267,0.00702262,0.00673883,0.0345927,0.043789,0,0,0,0,0,0,0,0
202,0.0403302,0.0347038,0,0,0,0,0,0,0.0135912,0.0250671,0.0194835,0.0367215,0,0,0.0304951,0,0.0125112,0.0124148,0.0325941,0.0318157,0.0295147,0.0377009,0.0324245,0.035842,0.0292678,0.0251191,0.028662,0.0418471,0.0358756,0.0343741,0.0283958,0.0100011,0.0257758,0.032909,0.0175984,0,0.0147255,0.0130484,0.0156386,0.0938382,0.036282,0,0,0.0409389,0,0.0135302,0.0255251,0.0402876,0.0292708,0.0341127,0.061212,0,0.0413609,0.0233281,0.0301282,0.0450936,0.0205973,0.0144304,0,0.00781874,0.0150129,0.0121601,0.0339948,0.00707814,0.00679589,0.0346535,0.0436063,0,0,0,0,0,0,0,0
203,0.0402435,0.0347003,0,0,0,0,0,0,0.0133105,0.0250051,0.0190803,0.0369863,0,0,0.0302579,0,0.0125075,0.0123724,0.0331218,0.0292839,0.0296669,0.0366239,0.0326527,0.0358356,0.0297687,0.025389,0.0295867,0.0428064,0.0356239,0.0342393,0.0283531,0.00991667,0.0219682,0.0327044,0.0176435,0.0071811,0.0129775,0.0128829,0.0166882,0.0943817,0.036122,0,0,0.0405902,0,0.0133188,0.0255397,0.0401653,0.0285096,0.0343217,0.061939,0,0.0411501,0.0231706,0.0301135,0.0455963,0.0201552,0.0154558,0,0.00874725,0.0144861,0.00959735,0.0337332,0.0071601,0.00681111,0.0346473,0.0434647,0,0,0,0,0,0,0,0
204,0.0401564,0.0345537,0,0,0,0,0,0,0.0134938,0.0249097,0.0186401,0.037272,0,0,0.0302716,0,0.012656,0.012538,0.0335892,0.0267331,0.0297841,0.0355757,0.033051,0.0358768,0.0301233,0.025493,0.0303492,0.0435727,0.0353883,0.0341275,0.0282109,0.00983822,0.0178855,0.0326807,0.0176234,0,0.0114256,0.0127434,0.0175339,0.0950225,0.0359546,0,0,0.0400177,0,0.0130603,0.0254724,0.0400379,0.0277234,0.0343454,0.0627165,0,0.0408226,0.0232437,0.0300038,0.0461859,0.0199801,0.0164061,0,0.0097626,0.0142259,0.00731281,0.0331847,0.00740095,0.00677588,0.0344762,0.0433741,0,0,0,0,0,0,0,0
205,0.0400398,0.0342579,0,0,0,0,0,0,0.0143964,0.0249705,0.0181972,0.037644,0,0,0.0299548,0,0.0124915,0.0122812,0.0339621,0.0241209,0.0297533,0.0343588,0.0336136,0.0356427,0.0301541,0.0252985,0.0308544,0.0442659,0.0351064,0.0339847,0.0280072,0.00983832,0.0127544,0.0323956,0.0176123,0.00739621,0.0100389,0.0126361,0.0179439,0.0957567,0.0358306,0,0,0.0393114,0,0.0128895,0.0254099,0.0399154,0.0270757,0.0342586,0.0633991,0,0.0404811,0.0233709,0.0299071,0.0460508,0.0202412,0.0171142,0,0.0102687,0.0141457,0.00521207,0.0325301,0.00768115,0.00680783,0.034196,0.0432376,0,0,0,0,0,0,0,0
