Timestep,BBL,BBR,BFBL,BFBR,BFTL,BFTR,C7,CLAV,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x70,x71,x72,x73
91,0,0,0,0,0,0,0.0307788,0.0128393,0,0,0,0.0549282,0.0152203,0.0375897,0.0341616,0,0,0.00865279,0,0.0206096,0.0058755,0.0358664,0.0436705,0.0202599,0.0248665,0.0170003,0.0146154,0.022736,0.0183144,0.0203689,0.0511624,0.0193912,0.029077,0.0213909,0.0183489,0.0745003,0.00535241,0.0117367,0.0023688,0.0283,0.0143905,0.0188366,0.0460702,0.0339461,0,0,0.03253,0,0.0113406,0.0214392,0.0414944,0.0390744,0.0091739,0.0270676,0.0265773,0.0218354,0.0410213,0.02285,0.0551073,0.0542478,0.014142,0.0299819,0.00338003,0.0239255,0.0485457,0.0259921,0.00823142,0.00819182,0.0149654,0.0307991,0,0,0,0
92,0,0,0,0,0,0,0.0303416,0.0124862,0,0,0,0.0499543,0.0152271,0.0319625,0.0338946,0,0,0.00861326,0,0.020592,0.00582093,0.0360638,0.0369712,0.0205646,0.0241179,0.0171766,0.0145966,0.0223057,0.0179276,0.0197505,0.0499768,0.0173367,0.0253808,0.0183302,0.017355,0.0687027,0.00525437,0.0117373,0.00237175,0.0266917,0.0144283,0.0163896,0.0461794,0.033489,0,0,0.0323262,0,0.0113597,0.0212411,0.0409671,0.0370791,0.00947571,0.0264903,0.0264837,0.0215925,0.0420679,0.0225847,0.0541582,0.0548043,0.0125142,0.0297309,0.00316511,0.0222183,0.046445,0.0257024,0.0081947,0.00815579,0.0146258,0.0302176,0,0,0,0
93,0,0,0,0,0,0,0.0299617,0.012044,0,0,0,0.044675,0.0152197,0.0259409,0.0336492,0,0,0.00857888,0,0.0206289,0.00577608,0.0364929,0.0292871,0.0209478,0.0236647,0.0173856,0.0144787,0.022477,0.0180754,0.0198959,0.0486514,0.0156094,0.0209832,0.0154079,0.0177205,0.0622267,0.00529649,0.0117608,0.00232296,0.0264902,0.0145119,0.0143956,0.0465091,0.0330581,0,0,0.0321954,0,0.0114068,0.021138,0.040639,0.0353094,0.00967892,0.0257857,0.0261632,0.0212657,0.0426487,0.022233,0.053611,0.0549167,0.0114511,0.0293576,0.00280043,0.0204138,0.0462328,0.0254042,0.00816906,0.0079547,0.0142291,0.0301866,0,0,0,0
94,0,0,0,0,0,0,0.0295686,0.0114275,0,0,0,0.040005,0.0151766,0.0214687,0.0332962,0,0,0.00850717,0,0.0206467,0.00582471,0.0369901,0.0227691,0.0212635,0.0231471,0.0174493,0.014298,0.0231888,0.0187963,0.0208351,0.0476467,0.0145694,0.0170353,0.0139149,0.0192245,0.0562421,0.00539466,0.0117879,0.00227393,0.027977,0.0145206,0.0130371,0.046841,0.0325403,0,0,0.0323011,0,0.0114097,0.0211571,0.0405868,0.0340433,0.00986181,0.0249619,0.0255798,0.0207492,0.0426352,0.0218398,0.0535143,0.0547026,0.0106578,0.0290718,0.00268799,0.0185769,0.048117,0.0250182,0.00821708,0.00801666,0.013641,0.0301379,0,0,0,0
95,0,0,0,0,0,0,0.0292115,0.010863,0,0,0,0.0374396,0.015145,0.0204668,0.0325068,0,0,0.00844554,0,0.0206536,0.00593096,0.0374424,0.0207169,0.0212271,0.0223849,0.017092,0.0143476,0.0238226,0.0194322,0.0213724,0.0474008,0.0133422,0.0145283,0.013407,0.0189721,0.052955,0.00534246,0.0118078,0.00229271,0.0296037,0.0144481,0.0127428,0.0467112,0.0319932,0,0,0.0325229,0,0.0113586,0.0211813,0.0409574,0.0336406,0.00988559,0.0241023,0.0250127,0.0201979,0.0420393,0.0213132,0.0534323,0.0540452,0.0102158,0.0285127,0.00303019,0.0174116,0.0505555,0.0246368,0.00828274,0.00820425,0.0129848,0.0299245,0,0,0,0
96,0,0,0,0,0,0,0.0287238,0.0102451,0,0,0,0.0344164,0.0151437,0.0198349,0.0313324,0,0,0.00844185,0,0.0206621,0.0060156,0.0379861,0.0192697,0.0210226,0.0214278,0.0167963,0.0143255,0.0246273,0.0205913,0.0222848,0.0470792,0.0122198,0.012442,0.0127449,0.0186559,0.0494059,0.00537167,0.0117901,0.00232635,0.0296497,0.0144248,0.0131719,0.0462801,0.0313395,0,0,0.0325306,0,0.0113366,0.0211206,0.0415475,0.0336467,0.00975169,0.0236102,0.0243328,0.0194815,0.0411381,0.0207049,0.0532083,0.0529775,0.0102576,0.0274883,0.00387846,0.0171886,0.0513556,0.0241297,0.00826306,0.00809472,0.0122588,0.0294976,0,0,0,0
97,0,0,0,0,0,0,0.0280834,0.00955404,0,0,0,0.0310735,0.0151652,0.0192775,0.0301153,0,0,0.00847915,0,0.0206406,0.00604573,0.0386333,0.0184738,0.0207644,0.0205068,0.0166008,0.0142211,0.0255189,0.0221418,0.0237563,0.0468161,0.0113934,0.0110559,0.0121944,0.0181967,0.0454686,0.00554543,0.0117787,0.00230724,0.0282469,0.0144568,0.0135354,0.0457176,0.0305866,0,0,0.0323848,0,0.011356,0.0209809,0.042179,0.0334348,0.00954414,0.0234244,0.023523,0.0185898,0.0402559,0.0199914,0.0526585,0.0517913,0.0103017,0.0263507,0.00503953,0.0172446,0.0503064,0.0234758,0.00818303,0.00808263,0.0114502,0.0289532,0,0,0,0
98,0,0,0,0,0,0,0.0273275,0.0086858,0,0,0,0.0276867,0.0152082,0.0189113,0.0288693,0,0,0.00848873,0,0.0206221,0.00611004,0.0393754,0.0181329,0.0204965,0.0199024,0.0164142,0.0140493,0.026646,0.0237396,0.0254097,0.046793,0.0108919,0.0103708,0.0120021,0.0177555,0.0415197,0.00575354,0.011759,0.00228091,0.0263666,0.0145523,0.0133496,0.0450041,0.0297263,0,0,0.0321361,0,0.0114263,0.0206814,0.0427995,0.0323855,0.00922558,0.0234092,0.0225143,0.0174574,0.039489,0.0191548,0.0518259,0.0509925,0.0101293,0.0254245,0.00591229,0.0171048,0.0482206,0.0226217,0.00806417,0.00824246,0.0105127,0.0282626,0,0,0,0
99,0,0,0,0,0,0,0.0264933,0.00765313,0,0,0,0.0247609,0.0152471,0.0186728,0.0275303,0,0,0.00838882,0,0.0205976,0.00617914,0.0401981,0.0184168,0.0202449,0.0195577,0.0162514,0.0137434,0.0278977,0.0251383,0.0270354,0.0471002,0.0105758,0.0100417,0.0120282,0.0174321,0.0376187,0.00586355,0.0117361,0.00229178,0.0247699,0.0146614,0.0128348,0.0443175,0.0287807,0,0,0.0319297,0,0.0115032,0.0203457,0.0435656,0.0305859,0.00884183,0.0234317,0.0213969,0.0161004,0.039218,0.018414,0.0512152,0.0507499,0.00981785,0.024902,0.00628847,0.0168199,0.0460056,0.0216787,0.00799131,0.00819842,0.00954574,0.0274316,0,0,0,0
100,0,0,0,0,0,0,0.0255569,0.00668751,0,0,0,0.0221781,0.0152885,0.0177711,0.0263995,0,0,0.00811063,0,0.0205469,0.00610766,0.0410453,0.0200752,0.0199707,0.0189204,0.0160536,0.0133927,0.0291491,0.0263721,0.0285104,0.047608,0.0101308,0.00940869,0.0120767,0.017329,0.0330763,0.0058831,0.0117114,0.00226331,0.0239358,0.0147108,0.0121082,0.0439267,0.0278233,0,0,0.0319576,0,0.0115309,0.0202303,0.044345,0.0281622,0.00856107,0.0232955,0.0202971,0.0147847,0.0393435,0.0179695,0.05089,0.0509315,0.00945764,0.0247229,0.006322,0.0163271,0.0444214,0.0208164,0.00801618,0.00806263,0.00872978,0.0265032,0,0,0,0
101,0,0,0,0,0,0,0.0245643,0.00592995,0,0,0,0.0196269,0.0153145,0.0169516,0.0256249,0,0,0.0077227,0,0.0204888,0.00596561,0.0417261,0.0229015,0.0195679,0.0175529,0.0155856,0.012964,0.0303593,0.0274675,0.0296347,0.0481152,0.00939033,0.00839648,0.0120072,0.0175435,0.0275009,0.00588995,0.011688,0.00221816,0.0241186,0.0147354,0.0111782,0.0439132,0.0268992,0,0,0.032159,0,0.0115422,0.0202923,0.0447997,0.0263624,0.00853761,0.0230923,0.0192093,0.0136766,0.0395404,0.0178875,0.0508617,0.051155,0.00902866,0.0247466,0.00628051,0.0155042,0.0438829,0.0201291,0.00805317,0.008086,0.00823144,0.0254748,0,0,0,0
102,0,0,0,0,0,0,0.0236955,0.0054832,0,0,0,0.0172732,0.0153782,0.0171721,0.0252564,0,0,0.00727262,0,0.0204431,0.00570696,0.0421395,0.0261613,0.0190051,0.0158298,0.0148032,0.0126065,0.0314274,0.0285085,0.0301832,0.0483645,0.00837905,0.00731841,0.0115136,0.017996,0.0212016,0.00576961,0.01165,0.00222582,0.024688,0.0147711,0.0102467,0.0442599,0.0261268,0,0,0.0323792,0,0.0115567,0.020365,0.0448411,0.0249915,0.00879367,0.023035,0.018214,0.0128297,0.0395958,0.0180223,0.0512082,0.051159,0.00864924,0.0247728,0.00619041,0.0147942,0.0439139,0.0195828,0.00805089,0.00816776,0.00810002,0.0245565,0,0,0,0
103,0,0,0,0,0,0,0.0230431,0.00524827,0,0,0,0.0152661,0.015453,0.0174292,0.0252843,0,0,0.00685233,0,0.0204357,0.00552986,0.0422859,0.0290913,0.0183693,0.0143251,0.0139703,0.0123648,0.0320564,0.0295256,0.0302526,0.0481233,0.00734573,0.006511,0.0110982,0.0184978,0.0157638,0.00565293,0.0116108,0.00226084,0.0253257,0.0147924,0.00947855,0.0448058,0.0254966,0,0,0.0326827,0,0.0115703,0.0204664,0.0446147,0.0237203,0.00915936,0.023256,0.0172932,0.0121695,0.0394309,0.0182615,0.0516451,0.0508327,0.00826989,0.02465,0.00613032,0.0142081,0.0441242,0.0192099,0.0080671,0.008266,0.00815443,0.0238696,0,0,0,0
104,0,0,0,0,0,0,0.0225632,0.00514487,0,0,0,0.0130731,0.0154833,0.0170878,0.0256709,0,0,0.00665459,0,0.0204716,0.00540708,0.0421979,0.0300031,0.0178046,0.0134204,0.0133277,0.012146,0.0323178,0.0300318,0.0300019,0.0475398,0.00644657,0.00572497,0.0106729,0.0189639,0.0114708,0.00561306,0.0115851,0.00225593,0.025695,0.0148061,0.00889557,0.0455529,0.0251235,0,0,0.0330094,0,0.0115809,0.0205651,0.0442898,0.0227386,0.00949647,0.0238128,0.0164109,0.0117489,0.0391129,0.0185502,0.0520254,0.0503423,0.00792797,0.0243655,0.00615978,0.0137373,0.0441157,0.0190101,0.00808952,0.00828737,0.0082898,0.0233928,0,0,0,0
105,0,0,0,0,0,0,0.0221644,0.00506446,0,0,0,0.0111473,0.0154783,0.0166755,0.0260971,0,0,0.0066736,0,0.0204621,0.00539213,0.0419179,0.0288198,0.0173398,0.0131297,0.0130163,0.0119383,0.0322837,0.0301559,0.029257,0.0469518,0.00602558,0.00502252,0.00984774,0.0194848,0.00843339,0.00566884,0.011574,0.0022664,0.0258298,0.0148092,0.00868208,0.0464237,0.0249107,0,0,0.0332707,0,0.0115851,0.0206477,0.0438777,0.0223913,0.00955199,0.0246708,0.0154066,0.0115418,0.0388992,0.0187463,0.0524783,0.0500268,0.00767173,0.0239632,0.00639366,0.0134041,0.0440188,0.0189556,0.00811207,0.00827371,0.00842291,0.0230332,0,0,0,0
106,0,0,0,0,0,0,0.0218357,0.00492743,0,0,0,0.00887222,0.0155195,0.0164208,0.026386,0,0,0.00675786,0,0.0204242,0.0053499,0.0414141,0.0274078,0.0169719,0.0130832,0.013081,0.0118412,0.0318825,0.0301567,0.0285881,0.0463985,0.00577979,0.00451312,0.00894269,0.0199683,0.00593941,0.00579306,0.0115741,0.002257,0.0255507,0.0148333,0.00867388,0.0472023,0.0247466,0,0,0.0334874,0,0.0116125,0.0207311,0.0432432,0.0224375,0.0093122,0.0257706,0.0144057,0.0114637,0.0389813,0.0187743,0.0529207,0.0500546,0.00752551,0.0234213,0.00668881,0.0132013,0.0434885,0.0189948,0.00813344,0.00832047,0.00855279,0.0226597,0,0,0,0
107,0,0,0,0,0,0,0.0217106,0.00478037,0,0,0,0.00616286,0.0155788,0.0157084,0.0265282,0,0,0.00685931,0,0.0203701,0.00532758,0.0408252,0.0258826,0.0166149,0.0130917,0.0133904,0.0118688,0.0314548,0.0301844,0.0281853,0.0459212,0.00583514,0.00459422,0.00833345,0.0201866,0.00449513,0.00599681,0.0115853,0.00224107,0.0252774,0.0148431,0.00878614,0.0478237,0.0247133,0,0,0.0335768,0,0.0116298,0.020827,0.0425818,0.0223773,0.00895905,0.0271127,0.0135222,0.0115592,0.0392491,0.0187932,0.0534244,0.0503105,0.00740267,0.0228352,0.00695164,0.0129724,0.0427325,0.0190958,0.00809137,0.0084104,0.00875827,0.0224175,0,0,0,0
108,0,0,0,0,0,0,0.0216711,0.00469371,0,0,0,0.00374465,0.0156376,0.014382,0.0265375,0,0,0.00699833,0,0.0203596,0.00540078,0.0403168,0.0241297,0.016241,0.0129211,0.0138923,0.0119448,0.0312417,0.030144,0.027925,0.0455633,0.00634553,0.00524881,0.00805008,0.0201241,0.00464661,0.00629751,0.0115863,0.00221335,0.0253295,0.0148391,0.00873979,0.0484502,0.0247721,0,0,0.0336395,0,0.0116284,0.0208935,0.0421097,0.0217364,0.00850907,0.0285205,0.0128623,0.0116851,0.0395921,0.0189209,0.0540559,0.0506701,0.00725883,0.0222998,0.0073426,0.0125124,0.0421253,0.0191916,0.00804605,0.00828706,0.00910149,0.0223299,0,0,0,0
109,0,0,0,0,0,0,0.0216879,0.00461522,0,0,0,0.00293338,0.0156446,0.0130618,0.0264016,0,0,0.0071013,0,0.0203507,0.00544946,0.0399416,0.0223017,0.015818,0.0121252,0.0144924,0.0120646,0.03101,0.0300253,0.0275172,0.0451705,0.00687432,0.00582056,0.00796054,0.0199131,0.00634673,0.00656423,0.0115818,0.00215496,0.0254076,0.0148252,0.00831924,0.0489687,0.024914,0,0,0.0337791,0,0.0116205,0.0209816,0.0418496,0.0203368,0.0080347,0.0298606,0.0124855,0.0117679,0.0398921,0.0192018,0.0547013,0.0510057,0.00712432,0.0218164,0.00773866,0.0117902,0.0414534,0.019287,0.0080377,0.00819981,0.00948223,0.0223509,0,0,0,0
110,0,0,0,0,0,0,0.0218205,0.00452349,0,0,0,0.00368483,0.0156186,0.0123771,0.0261111,0,0,0.00704923,0,0.020314,0.00545429,0.0396681,0.0214171,0.015339,0.0112454,0.0149953,0.0121622,0.0307073,0.0297932,0.0270846,0.0448584,0.00659155,0.00573327,0.00814211,0.019573,0.008349,0.00656089,0.0115431,0.00213604,0.0252395,0.0148075,0.007477,0.0493029,0.025104,0,0,0.0340108,0,0.0116041,0.0210784,0.0417058,0.0184309,0.00765464,0.031167,0.0123191,0.0119028,0.0400986,0.0196258,0.0553862,0.0513181,0.00707445,0.0213813,0.00801025,0.0109666,0.0404154,0.0195217,0.00798933,0.00816347,0.00980324,0.0224589,0,0,0,0
111,0,0,0,0,0,0,0.0219784,0.00440726,0,0,0,0.00474938,0.0156507,0.0119048,0.0258545,0,0,0.00688569,0,0.0202902,0.00535981,0.0395104,0.0207077,0.0148489,0.0103618,0.0153748,0.0122458,0.0303639,0.0293375,0.0266692,0.044586,0.00616825,0.00552827,0.00854492,0.0191893,0.00981886,0.00632384,0.0115218,0.00209263,0.02468,0.0148811,0.00694646,0.049858,0.0252753,0,0,0.0341569,0,0.0116506,0.021013,0.0416667,0.0165618,0.00735286,0.0322004,0.0122017,0.0120659,0.0403089,0.0201079,0.056063,0.0516381,0.00710555,0.021021,0.0082642,0.0101899,0.0389616,0.0196739,0.00786682,0.0080167,0.0100195,0.022595,0,0,0,0
112,0,0,0,0,0,0,0.0220526,0.00432448,0,0,0,0.00583141,0.0156964,0.0114542,0.0256896,0,0,0.0066594,0,0.0203014,0.00519505,0.0394134,0.0192378,0.0144119,0.00912142,0.0156762,0.0122696,0.0299705,0.0286117,0.0261654,0.044255,0.00553356,0.00508906,0.00880972,0.0187818,0.0107325,0.00607229,0.0115271,0.00213065,0.0240875,0.014936,0.00694042,0.0503234,0.0253772,0,0,0.0342391,0,0.011685,0.0210404,0.0416388,0.0149138,0.00711054,0.0330767,0.0121838,0.0121693,0.0404389,0.0205197,0.0566764,0.0519252,0.00712871,0.0207315,0.00855277,0.00943084,0.0372345,0.0197918,0.00781291,0.00794431,0.0101269,0.0226631,0,0,0,0
113,0,0,0,0,0,0,0.0220357,0.00432241,0,0,0,0.00658827,0.015742,0.0107956,0.0256197,0,0,0.00641404,0,0.0203319,0.0050475,0.0393332,0.0172538,0.0140593,0.00783474,0.0159685,0.0122404,0.0296045,0.0277261,0.0254981,0.0440262,0.0051664,0.00476444,0.00920344,0.0182755,0.0113766,0.00589342,0.0115363,0.00213529,0.0232626,0.0149235,0.00720119,0.0507068,0.0253047,0,0,0.0343031,0,0.0116718,0.0212255,0.0415861,0.0132702,0.00693008,0.0338628,0.0122952,0.0121033,0.0405291,0.0208594,0.0571876,0.0521253,0.00719789,0.0204951,0.00879019,0.00866579,0.0355912,0.0198159,0.00784356,0.0080318,0.0101271,0.0226223,0,0,0,0
114,0,0,0,0,0,0,0.0218308,0.00440634,0,0,0,0.00692693,0.0157945,0.00958692,0.0257627,0,0,0.00614827,0,0.0203266,0.00489651,0.0393009,0.0147931,0.0137781,0.00628264,0.0160934,0.0120715,0.0292257,0.0267282,0.0246242,0.0441081,0.00550526,0.00470771,0.00966485,0.0176576,0.0117256,0.0056895,0.0115072,0.00216542,0.0224207,0.0148545,0.00705052,0.0511304,0.0249901,0,0,0.0345184,0,0.0116159,0.0214087,0.0414321,0.0119862,0.00671457,0.0345885,0.0124152,0.0117593,0.0407425,0.0210729,0.0575696,0.0524091,0.00740317,0.0202637,0.00915416,0.0079795,0.0340004,0.0196955,0.00792116,0.00826587,0.0101199,0.0224108,0,0,0,0
115,0,0,0,0,0,0,0.0215516,0.00458384,0,0,0,0.00708167,0.0158712,0.00848868,0.0261383,0,0,0.00586215,0,0.0203061,0.00471819,0.0393228,0.0121444,0.0134938,0.00444615,0.0161298,0.0118984,0.0288534,0.0256589,0.0236721,0.0441727,0.00631378,0.00513186,0.0103459,0.0169784,0.0112413,0.0054842,0.0114764,0.00217511,0.0217744,0.014875,0.00698994,0.0516173,0.0245466,0,0,0.0345703,0,0.0116178,0.0213229,0.0412552,0.0108288,0.00646827,0.0352826,0.0124816,0.0113026,0.041036,0.0212401,0.0578784,0.052712,0.00774661,0.0200117,0.00955305,0.00734032,0.0325262,0.0195037,0.00794707,0.0081289,0.0100749,0.0221668,0,0,0,0
116,0,0,0,0,0,0,0.0211715,0.00483971,0,0,0,0.00681904,0.0159515,0.00760664,0.0267305,0,0,0.00560362,0,0.0202617,0.0045893,0.0394182,0.00961779,0.0131508,0.00425677,0.0161507,0.0116978,0.0284359,0.0250032,0.0229984,0.0439284,0.00795468,0.00671751,0.0112684,0.0162194,0.00993041,0.00537279,0.0114354,0.00216633,0.0213381,0.0149309,0.00719752,0.0521081,0.0240347,0,0,0.0345378,0,0.0116453,0.0211451,0.0411288,0.00978689,0.00626125,0.0360272,0.0125174,0.0108414,0.041369,0.0214142,0.0581597,0.0529671,0.00825114,0.0196764,0.00990408,0.0067423,0.0310505,0.019232,0.0079241,0.00791229,0.00990397,0.0218955,0,0,0,0
117,0,0,0,0,0,0,0.020715,0.00509815,0,0,0,0.00621604,0.0160342,0.00755687,0.0273839,0,0,0.0054444,0,0.0201942,0.00445766,0.0395611,0.00890686,0.012791,0.0076033,0.0161932,0.011514,0.0280691,0.0252634,0.0227473,0.0435815,0.0103482,0.00909831,0.0125471,0.0152696,0.00797581,0.00538632,0.0113964,0.00217123,0.0209791,0.0149101,0.00766546,0.0525552,0.0234338,0,0,0.03467,0,0.0116282,0.0210451,0.0410558,0.00891144,0.00617472,0.0368517,0.012562,0.0103146,0.0416537,0.0216309,0.0584751,0.0532055,0.00883333,0.0192672,0.0102036,0.00629062,0.0296129,0.0189697,0.00798085,0.00790052,0.00957134,0.0215475,0,0,0,0
118,0,0,0,0,0,0,0.0202427,0.00531576,0,0,0,0.00498955,0.0161281,0.00843488,0.0280271,0,0,0.00539889,0,0.0201761,0.00443785,0.0398243,0.0103592,0.0123598,0.0114341,0.0161963,0.0113787,0.0278725,0.0263464,0.0228916,0.0431094,0.0128894,0.0117561,0.0140821,0.0141826,0.00559531,0.0055127,0.011377,0.00215889,0.0206318,0.0148541,0.00836293,0.0530001,0.0228293,0,0,0.0349067,0,0.0115953,0.0211824,0.0410065,0.00833323,0.00620786,0.0377297,0.0126308,0.00973907,0.0420923,0.021905,0.058845,0.0534323,0.00940366,0.0188739,0.0105552,0.00604308,0.0282214,0.0187004,0.00806529,0.00813409,0.00938904,0.0211457,0,0,0,0
119,0,0,0,0,0,0,0.0197516,0.00550397,0,0,0,0.00363868,0.0162034,0.00953378,0.0285597,0,0,0.00536577,0,0.0201401,0.00443883,0.0402208,0.012552,0.0118575,0.0143952,0.0161884,0.011308,0.0279092,0.0277325,0.0235976,0.0425412,0.0156961,0.0146085,0.0154221,0.0130427,0.0035959,0.00571723,0.0113571,0.00219907,0.0203549,0.0148587,0.00903867,0.0534698,0.0222311,0,0,0.0350088,0,0.0116039,0.0213343,0.0410352,0.00803405,0.00627508,0.0387243,0.0127657,0.00912904,0.0423444,0.022235,0.0593175,0.0536281,0.010143,0.0185204,0.0110224,0.00608215,0.0270202,0.0181948,0.00806399,0.00836401,0.00931301,0.0207273,0,0,0,0
120,0,0,0,0,0,0,0.0192315,0.00571202,0,0,0,0.00266559,0.0162311,0.0106466,0.0289918,0,0,0.00537246,0,0.0201065,0.00446504,0.0404627,0.0144532,0.01142,0.0166405,0.0160268,0.0112366,0.0280728,0.029357,0.0242201,0.041761,0.0182986,0.0174911,0.0168328,0.0119056,0.00350456,0.00596539,0.0113184,0.00218768,0.0202686,0.0148872,0.00980314,0.0539026,0.0216661,0,0,0.0350527,0,0.0116208,0.021328,0.0410698,0.00828046,0.00635834,0.0396416,0.0129765,0.00852549,0.0424877,0.0225917,0.0597651,0.0538368,0.0108773,0.0181416,0.0115452,0.00632082,0.0261469,0.017672,0.00805291,0.00831452,0.0092724,0.0202785,0,0,0,0
121,0,0,0,0,0,0,0.0187788,0.00600051,0,0,0,0.00370484,0.0162443,0.0122778,0.0292813,0,0,0.00546634,0,0.0201135,0.00451091,0.0404793,0.0157222,0.0111163,0.0182968,0.0160067,0.0111242,0.0282471,0.0310483,0.0237837,0.0408897,0.020322,0.0203226,0.0185241,0.0107932,0.0062797,0.00619888,0.0113163,0.00213583,0.0203683,0.0148704,0.010401,0.0542385,0.021186,0,0,0.0352347,0,0.0116061,0.0213678,0.0410425,0.00882904,0.00648552,0.0404195,0.0131627,0.00803201,0.0427016,0.0228731,0.060102,0.0541143,0.0115183,0.0177618,0.0121089,0.0066402,0.0256686,0.017689,0.00812074,0.00826336,0.00929111,0.0198723,0,0,0,0
122,0,0,0,0,0,0,0.0184342,0.00625424,0,0,0,0.00627752,0.0162749,0.0142155,0.0294618,0,0,0.00554591,0,0.0201017,0.00453638,0.0404025,0.017388,0.0108809,0.0195006,0.0161589,0.0110182,0.0283346,0.0325685,0.0232187,0.0400261,0.0220174,0.0229467,0.0198312,0.00978245,0.00969362,0.00633706,0.0113081,0.00211873,0.0204991,0.0148832,0.0107819,0.0544668,0.0207679,0,0,0.0353769,0,0.011618,0.021358,0.0409502,0.00945665,0.00658342,0.0410206,0.0132707,0.00764038,0.0429461,0.0230515,0.0603357,0.0543639,0.0120968,0.0174281,0.0125619,0.0070613,0.0254155,0.0175783,0.00813973,0.00837409,0.00934375,0.0195028,0,0,0,0
123,0,0,0,0,0,0,0.0181488,0.00653558,0,0,0,0.00898565,0.0163098,0.0160434,0.029494,0,0,0.00551979,0,0.0200853,0.00447004,0.0403748,0.0190834,0.0107004,0.0204378,0.0160907,0.010865,0.0282459,0.033803,0.0231901,0.0393149,0.0233982,0.0251535,0.0212724,0.00896789,0.0128925,0.00634646,0.0112883,0.00215659,0.0204986,0.0148807,0.0111381,0.0546973,0.0204276,0,0,0.0357411,0,0.0116255,0.0215063,0.0408464,0.0102692,0.00668776,0.0416539,0.0133919,0.00733593,0.0430936,0.0232023,0.0606576,0.0545593,0.0125612,0.0171674,0.0127413,0.00738137,0.0249121,0.0174319,0.00818383,0.00847147,0.00957433,0.0191692,0,0,0,0
124,0,0,0,0,0,0,0.0180065,0.00676801,0,0,0,0.0117331,0.0163211,0.0175467,0.0295807,0,0,0.00543994,0,0.0200744,0.00438254,0.0404331,0.0198704,0.010509,0.0209905,0.0159934,0.0107029,0.0282512,0.0347643,0.0231856,0.0386369,0.0243271,0.0268062,0.0224067,0.00825478,0.0161281,0.00629778,0.0112835,0.00215771,0.0203935,0.0149101,0.0114894,0.0548887,0.0203287,0,0,0.0360105,0,0.0116485,0.0215315,0.0407547,0.0109986,0.00682004,0.0422673,0.0135302,0.00722012,0.0431828,0.0233163,0.0609183,0.0547188,0.0129085,0.0168892,0.0128653,0.00763671,0.0243432,0.0174133,0.00814426,0.00832977,0.0099698,0.0190093,0,0,0,0
125,0,0,0,0,0,0,0.018038,0.00686477,0,0,0,0.0150627,0.0162778,0.0187864,0.029719,0,0,0.00534066,0,0.02007,0.00433789,0.0405522,0.0198374,0.0103075,0.0210479,0.0158947,0.0105425,0.028396,0.0353744,0.0224128,0.0381476,0.024971,0.0279116,0.0231248,0.00783309,0.0199939,0.00614933,0.0112777,0.00219761,0.0201898,0.0149722,0.0116825,0.0550408,0.0204607,0,0,0.0358959,0,0.0116974,0.0214695,0.0407222,0.0116596,0.00694208,0.0428145,0.0136797,0.00734045,0.0431498,0.023407,0.0611147,0.0548354,0.0132368,0.0165559,0.0130848,0.00789872,0.0237518,0.0174084,0.00807047,0.00828499,0.0102539,0.0190361,0,0,0,0
126,0,0,0,0,0,0,0.0182359,0.00681499,0,0,0,0.0189774,0.0162029,0.0196304,0.0297766,0,0,0.00521785,0,0.0200786,0.00429335,0.0407525,0.0196368,0.0101086,0.0202643,0.0156691,0.0104809,0.0281312,0.0353936,0.0218024,0.0378917,0.0249959,0.028019,0.0232062,0.00772977,0.0243783,0.00594723,0.0112609,0.00217817,0.0197598,0.0149781,0.0117069,0.0551919,0.0207325,0,0,0.0359423,0,0.0117102,0.0215573,0.040716,0.0121445,0.00708664,0.0432763,0.0137563,0.00761765,0.0431427,0.0234496,0.0612335,0.0549361,0.0134373,0.0162709,0.0133325,0.00808456,0.0231035,0.0174996,0.00820847,0.00824569,0.0107357,0.0192096,0,0,0,0
127,0,0,0,0,0,0,0.0186034,0.00668601,0,0,0,0.0234232,0.0161525,0.0203803,0.0297311,0,0,0.00511303,0,0.0201048,0.00427281,0.0410117,0.0194632,0.00995481,0.0186581,0.0153656,0.010538,0.0274273,0.0346363,0.021543,0.0379943,0.0243127,0.0274249,0.0227557,0.00820061,0.029611,0.00576387,0.0112654,0.00210828,0.0194219,0.014953,0.0117572,0.055367,0.0211602,0,0,0.0360798,0,0.0117061,0.0217577,0.0407356,0.0124593,0.00726041,0.0437311,0.0138028,0.00805915,0.0430986,0.0235125,0.0612952,0.0549468,0.0135073,0.016081,0.0134887,0.00814271,0.0226226,0.0180333,0.00836272,0.0083989,0.011159,0.0195164,0,0,0,0
