Timestep,BBL,BBR,BFBL,BFBR,BFTL,BFTR,C7,CLAV,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x70,x71,x72,x73
35,0,0,0,0,0,0,0.0196544,0.00596364,0,0,0,0.051534,0.0167109,0.0286538,0.032432,0,0,0.00449173,0,0.0189349,0.00345085,0.0396843,0.0242172,0.0122074,0.0163808,0.0155005,0.00833042,0.0202197,0.0112192,0.0132598,0.042794,0.0161619,0.0228721,0.0162332,0.0215662,0.0592088,0.00433259,0.00985905,0.00308618,0.0397011,0.0130918,0.0257367,0.0492975,0.0231089,0,0,0.0281472,0,0.0106317,0.0201971,0.0417693,0.0439772,0.00556798,0.0223067,0.0203805,0.0164029,0.029675,0.0213776,0.0639022,0.0422143,0.0219998,0.00511295,0.0201018,0.0269944,0.0537373,0.0185644,0.00851093,0.00738617,0.0116405,0.0181153,0,0,0,0
36,0,0,0,0,0,0,0.0197829,0.00577978,0,0,0,0.0515675,0.0167001,0.0286669,0.0324347,0,0,0.00458135,0,0.0189174,0.00349012,0.0395906,0.0235503,0.0123965,0.0163831,0.0158983,0.00843261,0.0203156,0.0114542,0.0135891,0.0429638,0.0157655,0.0222288,0.0158944,0.0212357,0.059457,0.00449104,0.00985815,0.00303874,0.0382939,0.0131195,0.0253496,0.0487869,0.0232155,0,0,0.0281215,0,0.0106484,0.020171,0.0415974,0.0433377,0.00526572,0.0211801,0.0202782,0.0163123,0.0294512,0.021275,0.0634983,0.0418686,0.0224028,0.00495994,0.0203182,0.0282568,0.0520111,0.0185338,0.00848017,0.0073115,0.0115186,0.0183386,0,0,0,0
37,0,0,0,0,0,0,0.0198952,0.00572816,0,0,0,0.0515373,0.0167524,0.0286263,0.0322735,0,0,0.00474494,0,0.018903,0.00344361,0.0396234,0.0232444,0.0126077,0.0165229,0.0162974,0.00842647,0.0203311,0.0117121,0.0139035,0.0431585,0.0156898,0.0219246,0.0158023,0.0210047,0.0597673,0.00471163,0.00983124,0.00301927,0.0367345,0.0131227,0.0251572,0.0484042,0.0233392,0,0,0.0280356,0,0.0106441,0.0200942,0.0414016,0.0425666,0.00511031,0.0202771,0.0200224,0.0162981,0.0292039,0.0210233,0.0630234,0.0414915,0.0228146,0.00479417,0.0206383,0.0292146,0.0499479,0.0185208,0.00848388,0.00721862,0.0114641,0.0185217,0,0,0,0
38,0,0,0,0,0,0,0.0200553,0.00578595,0,0,0,0.0517556,0.0168253,0.0287792,0.0322805,0,0,0.0049153,0,0.0188947,0.003381,0.0397484,0.0233504,0.0128516,0.016804,0.0166137,0.00840246,0.0203815,0.0120464,0.0142202,0.0433594,0.0159276,0.0221354,0.0159499,0.0208536,0.060254,0.00490458,0.00980878,0.00300945,0.035322,0.0131149,0.0251102,0.0483448,0.0235606,0,0,0.0279756,0,0.0106306,0.0200232,0.04127,0.0417652,0.00486209,0.0194109,0.0197741,0.0162734,0.0288618,0.0209035,0.0624272,0.0410339,0.0231806,0.00461237,0.0210512,0.029653,0.047977,0.0185323,0.0085072,0.00721229,0.0114878,0.0187225,0,0,0,0
39,0,0,0,0,0,0,0.0202595,0.00585403,0,0,0,0.0522015,0.0168839,0.0290928,0.0326294,0,0,0.00503028,0,0.0189047,0.0034086,0.0398064,0.0236035,0.0130768,0.0171309,0.0167785,0.00838961,0.0204675,0.0124922,0.0144922,0.0435891,0.0163094,0.0226885,0.0161724,0.0207287,0.0610264,0.00506088,0.00980242,0.00297698,0.0341388,0.0131194,0.0252625,0.0483297,0.023837,0,0,0.0279102,0,0.01063,0.0199864,0.041305,0.0412064,0.00461614,0.0189054,0.019572,0.0161886,0.0283983,0.0207861,0.0617449,0.0405304,0.0234053,0.00442425,0.0214885,0.0296253,0.0461797,0.0185423,0.00853106,0.00723931,0.0115076,0.0189618,0,0,0,0
40,0,0,0,0,0,0,0.0205236,0.00599495,0,0,0,0.0525615,0.016902,0.0294366,0.0329075,0,0,0.00512813,0,0.0189263,0.0034505,0.0397829,0.0239441,0.0133216,0.01745,0.0169075,0.00838587,0.020634,0.0127407,0.0148344,0.0437925,0.0165672,0.023054,0.0162661,0.0206678,0.061793,0.00512999,0.00980388,0.00287278,0.0332324,0.0131154,0.0252887,0.0483386,0.0241541,0,0,0.0279017,0,0.0106247,0.0200347,0.0415095,0.0406226,0.0045003,0.0186217,0.0194605,0.0162516,0.0278777,0.0205875,0.0612011,0.0399706,0.0234918,0.0043345,0.0219681,0.0292926,0.0446617,0.0187536,0.00856712,0.00727676,0.0115643,0.0192661,0,0,0,0
41,0,0,0,0,0,0,0.0208344,0.00612626,0,0,0,0.0529144,0.0169083,0.0297062,0.0330762,0,0,0.00518827,0,0.0189212,0.00345184,0.0396621,0.0242937,0.0135608,0.0177572,0.0169574,0.00842855,0.0208233,0.0128024,0.0151246,0.0439038,0.0167304,0.0231659,0.0162498,0.0205646,0.0624343,0.00517335,0.00980865,0.00280429,0.0324815,0.0131103,0.0253076,0.0484644,0.0244701,0,0,0.0279877,0,0.0106161,0.0201477,0.0418071,0.04004,0.00444981,0.0184347,0.019461,0.0164495,0.0273477,0.0202707,0.0607737,0.0394071,0.0235179,0.00435229,0.0224917,0.0288485,0.043344,0.0189113,0.00859232,0.00729036,0.011673,0.019604,0,0,0,0
42,0,0,0,0,0,0,0.0211533,0.00631257,0,0,0,0.0533405,0.0169361,0.0300202,0.0332574,0,0,0.00517939,0,0.018889,0.00348539,0.0395025,0.0247738,0.0138088,0.0180741,0.0168736,0.00855355,0.0208983,0.0128734,0.0153214,0.0439322,0.0168179,0.0232366,0.0163915,0.0204125,0.0630918,0.00531378,0.00979948,0.00279045,0.0319137,0.0131065,0.0253179,0.0486361,0.0247499,0,0,0.0281449,0,0.0106048,0.0202306,0.0420902,0.0395057,0.0044635,0.0183075,0.0195891,0.0167257,0.0268348,0.0198736,0.0603356,0.0388349,0.0238556,0.004507,0.0230663,0.0284721,0.0424068,0.0190418,0.00861209,0.00730182,0.0118304,0.0199248,0,0,0,0
43,0,0,0,0,0,0,0.0213833,0.00649191,0,0,0,0.053658,0.0169839,0.0301628,0.0334175,0,0,0.00509404,0,0.0188888,0.00348282,0.0393611,0.0249565,0.0140216,0.018301,0.0166973,0.00864481,0.0208606,0.0130388,0.0154683,0.0439687,0.0169228,0.0232391,0.0166693,0.0203005,0.0637901,0.00539702,0.00977419,0.0028465,0.0315974,0.0131125,0.0254678,0.0487657,0.0249383,0,0,0.0283393,0,0.010602,0.0202243,0.0423596,0.0393139,0.00444864,0.018225,0.0197544,0.0168781,0.0263245,0.0195682,0.0596551,0.0382932,0.0242887,0.00472228,0.0235684,0.0281999,0.0418796,0.0191853,0.00864091,0.00733795,0.0119663,0.0200942,0,0,0,0
44,0,0,0,0,0,0,0.0214715,0.00666061,0,0,0,0.0540143,0.0170135,0.0302375,0.0333934,0,0,0.0049855,0,0.018917,0.00347218,0.0391297,0.025067,0.0142507,0.0181569,0.0165553,0.00866147,0.0207862,0.0133002,0.0156382,0.0440391,0.0171174,0.0230677,0.0168223,0.020219,0.0644364,0.00530079,0.00977065,0.00283364,0.0318997,0.0131115,0.0254681,0.0488561,0.0250404,0,0,0.0284651,0,0.0105999,0.0202394,0.0426066,0.0390932,0.0043759,0.0181746,0.0199593,0.0169015,0.0257338,0.0193582,0.0590848,0.0377218,0.0244705,0.00509676,0.0240284,0.0278464,0.0418532,0.0193467,0.00865112,0.00736358,0.0121287,0.0201326,0,0,0,0
45,0,0,0,0,0,0,0.0214536,0.00680035,0,0,0,0.054365,0.0170361,0.03032,0.0335775,0,0,0.00491357,0,0.0189172,0.00349986,0.0387717,0.0250091,0.0144911,0.0179605,0.0164992,0.00861702,0.0206918,0.0133989,0.0158084,0.0441138,0.0174791,0.0230864,0.0164936,0.0201976,0.0649878,0.00511252,0.00976883,0.00286639,0.0322701,0.0131119,0.0254777,0.0488157,0.025047,0,0,0.0285079,0,0.0106004,0.0202871,0.0427929,0.0391956,0.004305,0.018138,0.0201618,0.0170186,0.0251464,0.0191448,0.0584778,0.0371765,0.0246993,0.00555057,0.0246721,0.0277198,0.042185,0.0193678,0.00865206,0.00734078,0.012278,0.0200542,0,0,0,0
46,0,0,0,0,0,0,0.0213594,0.00684993,0,0,0,0.0544958,0.0170607,0.0304293,0.0339923,0,0,0.0047609,0,0.0189347,0.00352287,0.0385449,0.0248788,0.0147216,0.0180459,0.0165969,0.00846473,0.0206505,0.0134238,0.0159849,0.0442832,0.0178287,0.0232104,0.0163896,0.020235,0.065282,0.00484492,0.00976358,0.00288387,0.0324503,0.0131044,0.0256985,0.0487073,0.0249638,0,0,0.0284594,0,0.0105923,0.0202869,0.0429674,0.0398175,0.00425424,0.0181197,0.0202623,0.0170718,0.0246712,0.0189914,0.0578016,0.0367203,0.025176,0.00598832,0.0255404,0.0279697,0.0427717,0.0193367,0.00865192,0.00727833,0.012391,0.0198542,0,0,0,0
47,0,0,0,0,0,0,0.0212141,0.00685735,0,0,0,0.054719,0.0170465,0.0305,0.034231,0,0,0.0046052,0,0.0189098,0.00358835,0.0382533,0.0248073,0.0149555,0.0182116,0.0167981,0.00830522,0.0205468,0.0133453,0.0161081,0.0444732,0.0177038,0.0233789,0.0164822,0.0203116,0.0657447,0.0045966,0.00975664,0.0029127,0.0325414,0.0130837,0.0261033,0.0485485,0.0248742,0,0,0.0284097,0,0.0105752,0.0202332,0.0432151,0.040769,0.00420779,0.018118,0.0202705,0.0169761,0.0243228,0.0189427,0.0572103,0.0363692,0.0258278,0.00640875,0.0262297,0.0284968,0.043593,0.0193111,0.00864026,0.00722556,0.012473,0.0196162,0,0,0,0
48,0,0,0,0,0,0,0.021073,0.00684038,0,0,0,0.0550266,0.0170398,0.0303128,0.0343363,0,0,0.0044902,0,0.0189038,0.00360271,0.0378768,0.0247228,0.0152004,0.0183432,0.0170619,0.0081566,0.0203413,0.0131325,0.0161896,0.0446167,0.0177271,0.0235864,0.0165589,0.0203127,0.0664525,0.00445732,0.00975483,0.00297102,0.0325449,0.0130711,0.026523,0.0482992,0.0247928,0,0,0.0283886,0,0.0105661,0.0201956,0.0434983,0.0420668,0.00417979,0.018227,0.020311,0.0168809,0.0241355,0.0189057,0.0565798,0.03617,0.0264292,0.00674928,0.0267816,0.0292618,0.0444535,0.0193473,0.00866948,0.0072443,0.0125124,0.0194357,0,0,0,0
49,0,0,0,0,0,0,0.0210493,0.00686487,0,0,0,0.0552931,0.0170299,0.0303915,0.0344172,0,0,0.00439895,0,0.0188999,0.00361954,0.0375293,0.0249199,0.015444,0.0184432,0.017305,0.00809506,0.020106,0.0128988,0.016257,0.0447328,0.0177984,0.0237279,0.016551,0.0202474,0.0671289,0.00437088,0.00976307,0.00302832,0.0325681,0.0130504,0.026682,0.0480075,0.0247891,0,0,0.0283801,0,0.010555,0.0202277,0.04376,0.0434907,0.00420441,0.0185175,0.020369,0.016918,0.0241853,0.0188142,0.0558277,0.036103,0.0269918,0.00704965,0.0272125,0.0302718,0.0452938,0.019389,0.00868405,0.0072642,0.012524,0.0193666,0,0,0,0
50,0,0,0,0,0,0,0.0211929,0.00695795,0,0,0,0.0556014,0.0169782,0.0306289,0.0345119,0,0,0.00437155,0,0.0188886,0.00367463,0.0371496,0.0253386,0.0156739,0.0185606,0.0174371,0.00815912,0.0198782,0.0126595,0.0163378,0.044823,0.0178854,0.0239285,0.0166365,0.0201806,0.0676734,0.00437527,0.00975956,0.00302249,0.0326805,0.0130125,0.0269198,0.0477546,0.0249377,0,0,0.0283785,0,0.0105329,0.0202843,0.0440289,0.0446859,0.00423462,0.0190474,0.0204262,0.0170023,0.0243945,0.0186696,0.0550216,0.0362166,0.0274276,0.00739149,0.0273443,0.0312681,0.0463388,0.0194637,0.00868554,0.00724789,0.0125232,0.0194792,0,0,0,0
51,0,0,0,0,0,0,0.021475,0.00712614,0,0,0,0.0560114,0.0169158,0.0308794,0.0344378,0,0,0.00441426,0,0.0189197,0.0036781,0.0367435,0.0256842,0.0158924,0.0187191,0.0175037,0.00830044,0.0196831,0.0124556,0.0164703,0.0449059,0.0179786,0.0239821,0.0167291,0.0201134,0.0680425,0.00444556,0.00977397,0.00303469,0.0326362,0.0129727,0.0273393,0.0474993,0.0252453,0,0,0.0284189,0,0.0105077,0.0203383,0.0442593,0.0457729,0.00424748,0.0198647,0.0205449,0.0171668,0.0248277,0.0185288,0.0542577,0.0365496,0.0277326,0.00776849,0.0272616,0.0321662,0.0475568,0.0195932,0.00871018,0.007259,0.0125812,0.0197576,0,0,0,0
52,0,0,0,0,0,0,0.0218898,0.00737061,0,0,0,0.0564461,0.0168384,0.0311255,0.0342529,0,0,0.00453886,0,0.0190068,0.00367303,0.0363242,0.0259617,0.0161085,0.018894,0.017487,0.00855666,0.0195269,0.0123063,0.0165828,0.0449796,0.0180068,0.023391,0.0168906,0.0200335,0.0683584,0.0046232,0.00982694,0.0030419,0.0325639,0.0129422,0.0277512,0.0472357,0.0256369,0,0,0.0284606,0,0.0104863,0.0204258,0.0444071,0.0470539,0.00427488,0.020916,0.0206608,0.0175175,0.0253982,0.0184177,0.0534613,0.0370619,0.0278261,0.00833019,0.0267224,0.0328833,0.0487666,0.0198252,0.00871353,0.00726627,0.0126924,0.0202049,0,0,0,0
53,0,0,0,0,0,0,0.0223736,0.00774902,0,0,0,0.0566344,0.0167852,0.0313812,0.0343105,0,0,0.00474989,0,0.0191307,0.00365854,0.0359102,0.0263804,0.0163267,0.0189844,0.0173364,0.0089009,0.0193514,0.0121559,0.0166455,0.0450303,0.0180368,0.0234487,0.0170478,0.0199628,0.0685893,0.0048245,0.00990189,0.00305434,0.0329963,0.0129312,0.0276822,0.0469581,0.0260563,0,0,0.0284707,0,0.0104746,0.0204669,0.0444605,0.0480003,0.00433709,0.0219392,0.0206493,0.0178361,0.0260071,0.018383,0.0526605,0.0376827,0.027583,0.00935048,0.0257523,0.0331769,0.0503255,0.0200307,0.00869136,0.00727296,0.0128442,0.0207681,0,0,0,0
54,0,0,0,0,0,0,0.022924,0.00817136,0,0,0,0.0565421,0.0166793,0.031627,0.0343875,0,0,0.00504532,0,0.019108,0.00361346,0.0354758,0.0268826,0.0164916,0.0189766,0.0170149,0.00932733,0.0190263,0.0120863,0.0166763,0.0449968,0.0180819,0.0237733,0.0171208,0.0199097,0.0687636,0.00505288,0.00992212,0.00294112,0.0336543,0.0129026,0.0274058,0.0466543,0.0265289,0,0,0.0284906,0,0.0104551,0.0205283,0.044491,0.0483056,0.00435905,0.0228685,0.0203364,0.0182121,0.026685,0.018504,0.0518491,0.0384635,0.0270662,0.0106899,0.0244834,0.0331428,0.0517983,0.020269,0.00870871,0.00730365,0.0129729,0.0214175,0,0,0,0
55,0,0,0,0,0,0,0.0234615,0.00856658,0,0,0,0.0563781,0.016557,0.031794,0.0343669,0,0,0.00533394,0,0.0191008,0.00359879,0.0349701,0.027374,0.0165897,0.0189792,0.0166291,0.00980939,0.0187379,0.012006,0.0166934,0.0449592,0.0180723,0.0238499,0.0171139,0.0198663,0.0686644,0.0052856,0.00994744,0.00289006,0.0338063,0.0128569,0.0274421,0.0463167,0.0269693,0,0,0.0283911,0,0.0104256,0.0205543,0.0444797,0.0480761,0.00440636,0.0239451,0.0203238,0.0186158,0.0277515,0.018574,0.0511562,0.0395084,0.0263439,0.0121024,0.0229307,0.0328403,0.0521985,0.0205487,0.00872415,0.00730657,0.01303,0.0220262,0,0,0,0
56,0,0,0,0,0,0,0.0239531,0.00898301,0,0,0,0.0562483,0.0164598,0.0319848,0.0342208,0,0,0.00558818,0,0.0192319,0.00356867,0.0345266,0.0278996,0.0166442,0.019,0.0163181,0.0102587,0.0183269,0.011907,0.016695,0.044961,0.0180801,0.023712,0.0172636,0.019852,0.0685455,0.00547414,0.0100253,0.00293562,0.0333623,0.01283,0.0272009,0.0460535,0.0273755,0,0,0.0282923,0,0.0104127,0.0205656,0.0444877,0.0472871,0.00449922,0.0252095,0.0206041,0.0189812,0.0290904,0.0186894,0.0505132,0.0408504,0.0251561,0.0138806,0.020875,0.0320765,0.0517649,0.0208773,0.00870461,0.00732015,0.0130883,0.0225895,0,0,0,0
57,0,0,0,0,0,0,0.0244615,0.00948678,0,0,0,0.0562688,0.0164233,0.0321985,0.0341152,0,0,0.00590211,0,0.0194464,0.00358135,0.034204,0.0284937,0.0166875,0.0190553,0.0160086,0.0106796,0.0181056,0.0117881,0.0166977,0.04498,0.0180583,0.0235794,0.0174316,0.0198651,0.0686008,0.00565886,0.0101055,0.00299243,0.0327589,0.0128204,0.0266772,0.0458848,0.0277625,0,0,0.0282701,0,0.0104052,0.0206186,0.0445219,0.0458779,0.00466292,0.0265689,0.0209751,0.0193488,0.0305236,0.0188795,0.0498098,0.0424296,0.0233146,0.0162265,0.0182593,0.0306959,0.0508006,0.0209674,0.00867642,0.00733679,0.0132038,0.0231536,0,0,0,0
58,0,0,0,0,0,0,0.025093,0.0101023,0,0,0,0.0567088,0.0163284,0.0324124,0.034175,0,0,0.00628766,0,0.0195345,0.00365706,0.0339939,0.0290133,0.0167783,0.0191228,0.0156331,0.0112114,0.01801,0.0116362,0.016637,0.045041,0.0178908,0.0235723,0.0171849,0.0199105,0.0689425,0.00584662,0.0101552,0.00303415,0.0320739,0.012792,0.0260065,0.0457229,0.0282232,0,0,0.0283926,0,0.010389,0.0207219,0.0445468,0.0442077,0.00490897,0.0277473,0.0214018,0.0197247,0.0319955,0.0191083,0.0491605,0.0440989,0.0211753,0.0190253,0.0152452,0.0286428,0.0491316,0.0211777,0.00869667,0.0073434,0.0133701,0.0237565,0,0,0,0
59,0,0,0,0,0,0,0.0257646,0.0108489,0,0,0,0.0573848,0.016189,0.0325389,0.0342734,0,0,0.00669197,0,0.0194985,0.00372524,0.0338219,0.0293517,0.0168556,0.019245,0.0152875,0.011781,0.0180406,0.0114439,0.0165221,0.0451281,0.0180551,0.0236486,0.0171435,0.0200636,0.0693464,0.00606569,0.0101808,0.00303494,0.030978,0.0127479,0.0248019,0.0456079,0.0287888,0,0,0.0285445,0,0.0103566,0.020884,0.0445297,0.0420857,0.005252,0.0285408,0.021844,0.0201917,0.0334442,0.0193145,0.0486224,0.0457791,0.0186317,0.0220495,0.0119709,0.0262501,0.0466911,0.0216851,0.00867919,0.00733564,0.0137112,0.0244133,0,0,0,0
60,0,0,0,0,0,0,0.0268356,0.0118185,0,0,0,0.0580575,0.0160306,0.0328714,0.034712,0,0,0.00738306,0,0.0195673,0.00378953,0.0340942,0.0300105,0.0171259,0.0195529,0.0152214,0.0125714,0.0184961,0.011624,0.0166713,0.0453359,0.0183636,0.0238827,0.0173727,0.0200295,0.069916,0.00663971,0.0102708,0.00297602,0.0288846,0.0126911,0.0228192,0.0465805,0.0298086,0,0,0.0287442,0,0.0103076,0.0211156,0.0438704,0.0388778,0.00674868,0.0293604,0.0228363,0.0209442,0.0350534,0.0197548,0.0487312,0.0476131,0.0156573,0.0247046,0.00873535,0.0236566,0.0432386,0.0223349,0.00858249,0.00728691,0.0142351,0.025628,0,0,0,0
61,0,0,0,0,0,0,0.0279068,0.0127364,0,0,0,0.05851,0.0158997,0.0333403,0.0352334,0,0,0.00802935,0,0.0195377,0.00391176,0.0344301,0.0308331,0.0173742,0.0198185,0.0152849,0.0133844,0.0190442,0.0117985,0.0167652,0.0454664,0.0185992,0.0241435,0.0175768,0.0199475,0.0705879,0.0072151,0.0103134,0.00291461,0.0260077,0.0126659,0.0209791,0.0476026,0.0308429,0,0,0.0289259,0,0.0102946,0.021352,0.0434566,0.0360104,0.00833991,0.0296886,0.0238764,0.0217274,0.0364715,0.0199603,0.0488644,0.0491591,0.0129179,0.0273848,0.00584035,0.021405,0.0389646,0.0229502,0.0085472,0.00729595,0.0147394,0.0267563,0,0,0,0
62,0,0,0,0,0,0,0.0288838,0.0135783,0,0,0,0.0587966,0.0158061,0.033956,0.0359167,0,0,0.00867675,0,0.0195982,0.00403893,0.034926,0.0317495,0.0176241,0.0199469,0.0154837,0.0140402,0.0196993,0.0119762,0.0168636,0.0455519,0.0188014,0.0243917,0.0176867,0.0198665,0.0713441,0.00769974,0.0103712,0.00288323,0.0228986,0.0126602,0.0195875,0.048743,0.0317953,0,0,0.029035,0,0.0102911,0.0215077,0.0432601,0.0343959,0.00996551,0.0298707,0.0250564,0.0225024,0.0376422,0.0197379,0.0492669,0.0503522,0.0109497,0.0297764,0.00414767,0.0199567,0.0346153,0.023493,0.0085674,0.00727174,0.0153023,0.0275862,0,0,0,0
63,0,0,0,0,0,0,0.029634,0.0143018,0,0,0,0.0589959,0.0157529,0.0343108,0.0366887,0,0,0.00921136,0,0.0197106,0.00413568,0.0354299,0.0325043,0.0178446,0.0199682,0.0156649,0.0145038,0.0204382,0.0121363,0.0169805,0.0455476,0.0190216,0.0246357,0.0176881,0.0198146,0.0721344,0.00814302,0.0104363,0.00290228,0.0202099,0.0126734,0.0191479,0.0497753,0.0325732,0,0,0.0291559,0,0.0103041,0.021593,0.0431783,0.0347197,0.011337,0.0303252,0.0255982,0.0231739,0.0384747,0.0192533,0.0496042,0.0511478,0.0101203,0.0314279,0.00427454,0.0195175,0.0312556,0.0239172,0.00864721,0.00727918,0.0158294,0.0282678,0,0,0,0
64,0,0,0,0,0,0,0.0300688,0.0148482,0,0,0,0.0590612,0.015706,0.0344082,0.0372186,0,0,0.0095449,0,0.0196679,0.00418854,0.0358129,0.0332788,0.017969,0.0198602,0.0156464,0.0148143,0.0209238,0.01222,0.0169903,0.0455052,0.0190524,0.0250583,0.0177398,0.0195966,0.0726318,0.00846725,0.0104576,0.00291415,0.0187518,0.0126783,0.0196203,0.0505678,0.0331382,0,0,0.029269,0,0.0103035,0.0215945,0.0428698,0.0367705,0.0123377,0.0309635,0.02583,0.0235986,0.0388393,0.0186752,0.0497739,0.0514453,0.0101603,0.0321228,0.00496658,0.0199336,0.0291769,0.0242309,0.00868536,0.0072922,0.0162327,0.0287594,0,0,0,0
65,0,0,0,0,0,0,0.0303188,0.0153324,0,0,0,0.0590717,0.0156817,0.0351214,0.0372954,0,0,0.00975672,0,0.0197137,0.00425594,0.0360761,0.0350209,0.0180008,0.0193285,0.0155747,0.0150166,0.0208712,0.0121739,0.016925,0.0458299,0.0183237,0.0259495,0.0177101,0.0187854,0.0732203,0.00859258,0.0104947,0.00293159,0.0183821,0.0126656,0.0205161,0.051092,0.033548,0,0,0.0293592,0,0.0102768,0.0215946,0.0423628,0.0394723,0.0131054,0.0318132,0.0261168,0.0239839,0.0386728,0.0179152,0.0499951,0.0511661,0.010933,0.0321327,0.00551568,0.0214676,0.0285388,0.0245603,0.00862769,0.00728278,0.016581,0.0290859,0,0,0,0
66,0,0,0,0,0,0,0.0304482,0.0156352,0,0,0,0.058857,0.0157234,0.0358147,0.0373465,0,0,0.00980418,0,0.0197995,0.00431863,0.0361596,0.0368257,0.0179684,0.0188606,0.0153911,0.0151964,0.020273,0.0120077,0.0168112,0.0461821,0.0177467,0.026716,0.0179192,0.0181315,0.073638,0.00858848,0.0105326,0.00293021,0.0187088,0.0126813,0.0214119,0.0513269,0.0337186,0,0,0.0293009,0,0.0102679,0.0215732,0.0419192,0.0417507,0.0135361,0.0325223,0.0261265,0.0241647,0.0379972,0.0172509,0.0502335,0.0503963,0.0120814,0.0315826,0.00573586,0.0235872,0.0293023,0.0246441,0.00857669,0.00726159,0.0167737,0.0292433,0,0,0,0
67,0,0,0,0,0,0,0.0304482,0.0158093,0,0,0,0.0585751,0.0157043,0.0365849,0.0373049,0,0,0.0097954,0,0.019777,0.00428674,0.0360428,0.0386029,0.0178818,0.018376,0.0151181,0.0153725,0.0198156,0.0117448,0.0166577,0.0464787,0.0176294,0.0258112,0.018302,0.0176893,0.0741923,0.0085536,0.0105235,0.00286444,0.0199637,0.0127355,0.0220007,0.0511663,0.0336685,0,0,0.0293224,0,0.0103047,0.021655,0.0417185,0.0430045,0.0135774,0.032605,0.0259503,0.0241453,0.0369722,0.0169326,0.0501879,0.0493934,0.013209,0.0306753,0.00565638,0.0254934,0.0311198,0.0245678,0.00865811,0.00729221,0.0167759,0.0292611,0,0,0,0
68,0,0,0,0,0,0,0.0303517,0.0159049,0,0,0,0.0583532,0.0156703,0.0373253,0.0371804,0,0,0.00981748,0,0.0198442,0.00437092,0.035899,0.0401108,0.0177998,0.018241,0.0149837,0.0154233,0.019346,0.0114474,0.0164778,0.0466729,0.0178009,0.0262597,0.0187061,0.0174619,0.0747526,0.0084546,0.0105332,0.00286056,0.0216237,0.0127598,0.0222672,0.0507688,0.0334918,0,0,0.0295055,0,0.0103172,0.0218141,0.0416861,0.0433163,0.0133484,0.0321424,0.0257729,0.0240186,0.0358619,0.0167991,0.0501081,0.0483292,0.0144096,0.029405,0.00576336,0.0270181,0.0335251,0.0245405,0.0087062,0.00731862,0.0166773,0.0292167,0,0,0,0
69,0,0,0,0,0,0,0.0301758,0.01601,0,0,0,0.0580939,0.0156551,0.0380418,0.0370244,0,0,0.00990682,0,0.0198422,0.00446443,0.0358416,0.0414564,0.0177696,0.0184529,0.0150586,0.0154262,0.0190814,0.0111738,0.0162644,0.0467888,0.018119,0.0274293,0.0191874,0.0173044,0.0753174,0.00844023,0.0105545,0.00285636,0.0239043,0.0127636,0.0223595,0.0502892,0.0332701,0,0,0.0296908,0,0.010306,0.0219267,0.0417649,0.0429028,0.0130091,0.0315858,0.0256299,0.0239685,0.0347526,0.016682,0.0502058,0.0472374,0.0153885,0.0278938,0.00631039,0.0277651,0.0372821,0.0246126,0.00863746,0.00729442,0.0165263,0.0291407,0,0,0,0
70,0,0,0,0,0,0,0.0300663,0.0161637,0,0,0,0.0577033,0.0156377,0.0382974,0.0369144,0,0,0.0100544,0,0.0197694,0.00452888,0.0358973,0.0424438,0.0178123,0.0188504,0.0152649,0.0155292,0.0188968,0.0107843,0.0159923,0.0467998,0.0184865,0.0281792,0.0196137,0.0171126,0.075678,0.00855992,0.010555,0.00283131,0.0263403,0.0127632,0.0226809,0.0498864,0.0331,0,0,0.0298001,0,0.0102944,0.0219797,0.0417923,0.0428051,0.0129198,0.0314359,0.0256119,0.0240922,0.0338413,0.0165019,0.0505938,0.0463104,0.0162961,0.0268227,0.00713422,0.0280282,0.0415687,0.0247304,0.00858917,0.00731286,0.016526,0.0291103,0,0,0,0
71,0,0,0,0,0,0,0.0300224,0.0163227,0,0,0,0.0568735,0.0156414,0.0378018,0.0367973,0,0,0.010225,0,0.0198023,0.00454692,0.0360223,0.0424121,0.0179449,0.0193705,0.0154063,0.0156721,0.0187525,0.0105078,0.0155943,0.0466304,0.018732,0.0282826,0.019707,0.0168737,0.0755088,0.00872784,0.0105768,0.00282177,0.0269949,0.0127608,0.023411,0.0498393,0.0330054,0,0,0.0298283,0,0.0102908,0.0219869,0.041623,0.043626,0.0132397,0.0316964,0.0256992,0.0242334,0.0335888,0.0165319,0.0510427,0.0461026,0.0171362,0.0268804,0.00727122,0.0282807,0.0444264,0.0247548,0.008557,0.00737103,0.0165835,0.0292196,0,0,0,0
