Timestep,BBL,BBR,BFBL,BFBR,BFTL,BFTR,C7,CLAV,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x70,x71,x72,x73
9,0,0,0,0,0,0,0.010293,0.00701331,0,0,0,0.0109807,0.0147186,0.0188243,0.00970546,0,0,0.0457197,0,0.0236275,0.0253702,0.0302986,0.0278376,0.0136102,0.0437822,0.009025,0.0163787,0.0306747,0.0506299,0.0285897,0.034275,0.0334225,0.0347154,0.021855,0.00782169,0.0187202,0.0359484,0.0106946,0.00953479,0.0266059,0.0152824,0.00942165,0.00763172,0.00954275,0,0,0.00486503,0,0.0124758,0.00159788,0.0792747,0.0219796,0.0474205,0.0167369,0.016054,0.00988046,0.0271569,0.0199829,0.025104,0.0362029,0.0123113,0.038621,0.00632166,0.0190473,0.034453,0.00662895,0.00119397,0.000537743,0.00681732,0.0104324,0,0,0,0
10,0,0,0,0,0,0,0.0102123,0.00693766,0,0,0,0.0149913,0.0146939,0.0192089,0.00991127,0,0,0.045898,0,0.0236406,0.0254858,0.0314719,0.0283713,0.0136082,0.0450357,0.00927316,0.0162489,0.0310147,0.0521444,0.0289532,0.0339567,0.0350437,0.036515,0.0221481,0.00738043,0.0239594,0.0359113,0.0107109,0.00974864,0.0276837,0.0153005,0.00908709,0.00778815,0.0093922,0,0,0.00492758,0,0.012487,0.00157576,0.0791736,0.0216275,0.0475418,0.0172539,0.0160865,0.00991492,0.0270893,0.0200266,0.0252023,0.0362532,0.0126246,0.0385025,0.00638077,0.0192703,0.0354686,0.00653193,0.00113247,0.000509194,0.00683187,0.0103363,0,0,0,0
11,0,0,0,0,0,0,0.0101254,0.00682766,0,0,0,0.0208584,0.0145981,0.0192667,0.00975612,0,0,0.0460877,0,0.0236076,0.0255874,0.0327364,0.0290168,0.0136264,0.0465627,0.0094669,0.016235,0.0313075,0.0539479,0.0297041,0.033929,0.0367583,0.0385125,0.0221922,0.00743891,0.030894,0.0358531,0.0107593,0.00978753,0.0285198,0.0153691,0.00881667,0.0080744,0.00924168,0,0,0.00497425,0,0.012547,0.0015973,0.0791316,0.02132,0.0478481,0.0177195,0.016048,0.00990812,0.0270546,0.0201069,0.0254673,0.0362922,0.0130062,0.0383923,0.0065142,0.0195406,0.0364214,0.00649057,0.00107836,0.000509389,0.0066933,0.0101808,0,0,0,0
12,0,0,0,0,0,0,0.010077,0.0066474,0,0,0,0.0279967,0.0146026,0.0187542,0.00956798,0,0,0.0460297,0,0.0236708,0.0256,0.0339213,0.0288362,0.0138021,0.0474583,0.00945112,0.016146,0.0318375,0.0554086,0.0304596,0.0340178,0.0380919,0.0406268,0.0222565,0.00809457,0.0393901,0.0357267,0.0107639,0.0097126,0.0292956,0.0153663,0.0088384,0.00825557,0.00915225,0,0,0.00488119,0,0.012552,0.0014306,0.0792356,0.02124,0.0482304,0.0181673,0.0157871,0.00980197,0.0270456,0.0202531,0.0253444,0.0363495,0.0134344,0.038277,0.00665383,0.0200186,0.0373636,0.00632216,0.00114617,0.000543336,0.00641951,0.0101446,0,0,0,0
13,0,0,0,0,0,0,0.0100651,0.00650714,0,0,0,0.0364745,0.0145944,0.0180634,0.00908945,0,0,0.045983,0,0.0237259,0.02555,0.0348947,0.0279206,0.0140831,0.0474649,0.00945258,0.0159704,0.0319529,0.056685,0.0307719,0.0343642,0.0389883,0.0428777,0.0222566,0.00940392,0.049337,0.0356014,0.0107918,0.00964909,0.0299002,0.0153298,0.00851642,0.00842307,0.00907699,0,0,0.00475718,0,0.0125147,0.00128622,0.079358,0.0208332,0.0485088,0.0186276,0.0155567,0.00970377,0.0271561,0.0202244,0.0251576,0.036534,0.0137944,0.0382517,0.00662899,0.0203097,0.0381751,0.00608782,0.00111916,0.000510615,0.00620704,0.0100789,0,0,0,0
14,0,0,0,0,0,0,0.0102052,0.00480463,0,0,0,0.0341792,0.0144163,0.00961301,0.00644577,0,0,0.0452891,0,0.023803,0.0251505,0.0137891,0.0379979,0.0208866,0.0256993,0.00261882,0.0173406,0.0178163,0.0310041,0.0193072,0.0309021,0.0237122,0.033242,0.00665825,0.0246419,0.0544535,0.035734,0.0108891,0.00961647,0.0313241,0.015328,0.0107468,0.00768701,0.00940216,0,0,0.00220585,0,0.0124881,0.00118793,0.0834227,0.0202277,0.0503683,0.0196766,0.00779249,0.00743573,0.026944,0.0200099,0.0234188,0.0369651,0.013127,0.038973,0.0054573,0.0193309,0.0383126,0.00399588,0.000848726,0.000727889,0.00418079,0.00933296,0,0,0,0
15,0,0,0,0,0,0,0.0101113,0.00460338,0,0,0,0.0332234,0.0143787,0.00629689,0.00606626,0,0,0.045259,0,0.0237752,0.0250362,0.0141266,0.0309966,0.0208674,0.022392,0.00276524,0.0170873,0.0155117,0.0277408,0.0159691,0.0328614,0.0208102,0.0302766,0.00648364,0.0267869,0.0501806,0.0355958,0.0109481,0.00967513,0.0321334,0.0153526,0.0107653,0.00769022,0.0093404,0,0,0.00206705,0,0.0125134,0.00116382,0.0830445,0.0200914,0.0501249,0.0199283,0.00743408,0.00730334,0.0270147,0.0204371,0.0235277,0.0369078,0.0133168,0.0389514,0.00572511,0.0194136,0.0389508,0.00392536,0.000828807,0.000780369,0.0038368,0.0091395,0,0,0,0
16,0,0,0,0,0,0,0.00769859,0.00498486,0,0,0,0.0594723,0.0144884,0.0203267,0.00693942,0,0,0.0453627,0,0.0235474,0.0254592,0.0337825,0.0170434,0.0159117,0.0386026,0.00693436,0.015465,0.0243212,0.0472437,0.0240766,0.0364117,0.0355867,0.0435038,0.02204,0.015985,0.0739841,0.0351071,0.0109451,0.00940387,0.0329645,0.0154521,0.00867659,0.00850071,0.00688601,0,0,0.00458801,0,0.0126032,0.0015173,0.0804409,0.0194981,0.0491391,0.0199508,0.0125988,0.0084066,0.0273055,0.020435,0.0247533,0.0366476,0.0142954,0.0381993,0.00667324,0.0204327,0.0406635,0.00548508,0.000936698,0.000488729,0.00487316,0.00767849,0,0,0,0
17,0,0,0,0,0,0,0.00717095,0.00349669,0,0,0,0.0230137,0.0144264,0.00337345,0.00500679,0,0,0.0444127,0,0.0235519,0.0251442,0.0146862,0.0143858,0.0204824,0.016607,0.00235656,0.0163784,0.0106616,0.0186045,0.00959675,0.0360985,0.0136572,0.0203447,0.00609888,0.0311541,0.0312139,0.0349174,0.0108081,0.00930412,0.0335084,0.0155621,0.010099,0.00797799,0.00678913,0,0,0.00276507,0,0.0126703,0.00139136,0.0820191,0.0185687,0.049174,0.0201666,0.00666513,0.00615919,0.0272317,0.0209142,0.0238846,0.0364798,0.0134459,0.0387734,0.00582792,0.0191618,0.0399288,0.00384395,0.000467616,0.000716755,0.00327147,0.00624247,0,0,0,0
18,0,0,0,0,0,0,0.00709543,0.0034105,0,0,0,0.0153218,0.0143786,0.00478641,0.00416562,0,0,0.0447458,0,0.0236269,0.0253149,0.0150618,0.00730942,0.0202939,0.015983,0.00196281,0.0162522,0.00895022,0.0141873,0.0072182,0.0370298,0.0112238,0.0148404,0.00626679,0.0334945,0.0187163,0.0350463,0.0108416,0.00920312,0.0338523,0.015509,0.00945386,0.00811984,0.006716,0,0,0.00241551,0,0.0126275,0.000998151,0.0815882,0.0181588,0.0489929,0.0201811,0.00702749,0.00598618,0.027048,0.0210504,0.0243029,0.0363713,0.0134512,0.0385459,0.00561975,0.0193331,0.0408431,0.00352041,0.000680814,0.000766274,0.00308128,0.0061648,0,0,0,0
19,0,0,0,0,0,0,0.009606,0.00406661,0,0,0,0.00906866,0.0142786,0.00557038,0.0037838,0,0,0.0454482,0,0.0238002,0.0252018,0.0154158,0.00575354,0.0205138,0.0162679,0.00194101,0.0163207,0.0077326,0.0104903,0.0052299,0.0380567,0.0108931,0.0108429,0.00634617,0.0356486,0.00710277,0.0355425,0.0109523,0.00952289,0.0330592,0.0155338,0.0107004,0.00789453,0.00886751,0,0,0.00207715,0,0.0126576,0.00138465,0.0817344,0.020323,0.0494279,0.0215463,0.0076313,0.00683186,0.0279102,0.0212722,0.0232783,0.037692,0.0144379,0.0378276,0.00607481,0.0204295,0.0401014,0.00355294,0.000790503,0.000894953,0.0029832,0.00831514,0,0,0,0
20,0,0,0,0,0,0,0.00685338,0.00317084,0,0,0,0.0044596,0.0143721,0.0061977,0.00310693,0,0,0.0446577,0,0.0235175,0.0251794,0.0160065,0.0110256,0.0204822,0.0187509,0.00170653,0.0163191,0.00719355,0.00827155,0.00434649,0.0387729,0.0127052,0.00874467,0.00659856,0.038133,0.00950571,0.0351894,0.0110899,0.00900118,0.0347907,0.0155437,0.00865269,0.00813153,0.00658636,0,0,0.00255227,0,0.0126616,0.00150508,0.0814902,0.018217,0.0488343,0.0201648,0.0074157,0.00564694,0.0265084,0.021351,0.0247889,0.0363856,0.0132871,0.0378542,0.00488053,0.0192953,0.04284,0.00310692,0.000627942,0.000773021,0.00288277,0.00577956,0,0,0,0
21,0,0,0,0,0,0,0.00930069,0.0037041,0,0,0,0.010069,0.0142746,0.00685466,0.00296983,0,0,0.0454242,0,0.0237574,0.02515,0.0163755,0.0145201,0.0208064,0.0209402,0.00186845,0.0164645,0.00639784,0.00634045,0.00338428,0.040096,0.0147378,0.00973293,0.00723697,0.0397833,0.0166084,0.0357465,0.0110411,0.00946787,0.0327864,0.0153144,0.0112178,0.00764887,0.00864286,0,0,0.00269485,0,0.0124998,0.00201652,0.0819614,0.0217919,0.0493575,0.0218177,0.00792045,0.00642721,0.0284116,0.0214295,0.0231506,0.0381473,0.0146789,0.0367512,0.00603252,0.0209186,0.0403728,0.00343373,0.000857427,0.000826862,0.0027414,0.00798279,0,0,0,0
22,0,0,0,0,0,0,0.00656515,0.00286848,0,0,0,0.0156907,0.0144657,0.0100314,0.00270884,0,0,0.044746,0,0.0235787,0.025156,0.016684,0.0174231,0.0205029,0.0236457,0.00197922,0.0166341,0.00597263,0.00544949,0.00331241,0.0406523,0.0164926,0.0113317,0.00716354,0.0405886,0.0228568,0.0353384,0.0110548,0.00892772,0.0347813,0.0152584,0.00956238,0.00780517,0.0063376,0,0,0.00294538,0,0.0124528,0.00193726,0.0816622,0.0193542,0.0491312,0.0196828,0.00711038,0.00519474,0.0270697,0.021616,0.0252939,0.0360878,0.0127931,0.0369477,0.00431399,0.0192507,0.0429937,0.00299091,0.000832011,0.000899711,0.00250247,0.00574407,0,0,0,0
23,0,0,0,0,0,0,0.00637268,0.0027287,0,0,0,0.0177998,0.0144408,0.0130477,0.00259514,0,0,0.0450732,0,0.0236026,0.0253693,0.0165947,0.0196503,0.0202797,0.0253504,0.0019864,0.0166596,0.00573631,0.00573509,0.0032522,0.0402382,0.0173443,0.0120754,0.00662849,0.0404674,0.0248032,0.0354387,0.0110845,0.00891718,0.0341832,0.0152665,0.0104741,0.00761377,0.00610129,0,0,0.00302027,0,0.0124586,0.00185692,0.0816986,0.0201598,0.0494927,0.0192734,0.00725181,0.00525688,0.0270186,0.0217591,0.025891,0.0357099,0.0125082,0.0362731,0.0041902,0.0191255,0.0423528,0.00291648,0.000806849,0.000909945,0,0.00565089,0,0,0,0
24,0,0,0,0,0,0,0.00889246,0.00315031,0,0,0,0.0151185,0.0142307,0.012755,0.00268117,0,0,0.0463631,0,0.0238452,0.0257583,0.016218,0.0182262,0.0203282,0.024988,0.00193837,0.0167678,0.00600291,0.00681776,0.00365297,0.0393163,0.0168469,0.0113717,0.00612176,0.0396476,0.0212563,0.0361387,0.0110676,0.0095239,0.0296573,0.0152445,0.0145112,0.00699863,0.00819492,0,0,0.00304548,0,0.0124497,0.00187957,0.0820856,0.0251578,0.0504203,0.0212898,0.00767896,0.00632141,0.0293406,0.0216166,0.0238617,0.0378503,0.0144752,0.0342864,0.00664473,0.0210589,0.0367005,0.00315991,0.000838732,0.00111236,0,0.00783905,0,0,0,0
25,0,0,0,0,0,0,0.0064346,0.00253826,0,0,0,0.0107163,0.014354,0.0105095,0.00247661,0,0,0.0459797,0,0.0236114,0.0260271,0.0158604,0.0162061,0.0200154,0.023766,0.0024507,0.0169101,0.00719757,0.00861093,0.00492254,0.0379232,0.0158056,0.0103179,0.00578728,0.0387145,0.0168141,0.03589,0.0110953,0.00919463,0.0321922,0.0152426,0.0108341,0.00698978,0.00605524,0,0,0.00291267,0,0.0124315,0.00148969,0.0815233,0.0206153,0.0500481,0.0180354,0.00725136,0.00521323,0.0266383,0.021865,0.0276293,0.0339344,0.0113255,0.0347125,0.00409064,0.0178172,0.0405155,0.00246269,0.000815831,0.00104265,0,0.00562792,0,0,0,0
26,0,0,0,0,0,0,0.00868372,0.00287675,0,0,0,0.00451703,0.0142226,0.00732373,0.00238331,0,0,0.0472159,0,0.0238765,0.0263499,0.0156733,0.0141193,0.0201299,0.0216086,0.00244845,0.0169878,0.00826967,0.0103652,0.00639676,0.0368879,0.0143005,0.00968706,0.00584424,0.0379546,0.00978046,0.0368463,0.0110719,0.00967802,0.0283821,0.0152088,0.0132847,0.00633784,0.00786361,0,0,0.00285537,0,0.0124135,0.00184499,0.0817798,0.0231675,0.0508131,0.018816,0.00785915,0.0061111,0.028554,0.0214104,0.0265055,0.0353716,0.0121947,0.0327534,0.00593785,0.0183588,0.0358862,0.00294257,0.000852687,0.00110721,0,0.00751498,0,0,0,0
27,0,0,0,0,0,0,0.00852656,0.00265427,0,0,0,0.00122992,0.0142933,0.00457943,0.00218821,0,0,0.0475025,0,0.0238586,0.0265381,0.0158038,0.0128383,0.0198539,0.0189835,0.00299662,0.0170996,0.00910569,0.0119739,0.00769933,0.0361164,0.0126883,0.00995742,0.00605573,0.0371612,0.00336405,0.0373409,0.0110775,0.00984368,0.0301067,0.0152674,0.0105246,0.00597896,0.00764976,0,0,0.00320241,0,0.0124449,0.0022474,0.0815403,0.0196306,0.050781,0.0168344,0.00787125,0.0059983,0.0268632,0.0217769,0.0297343,0.0331339,0.00973342,0.0327475,0.00481115,0.01541,0.038633,0.00305006,0.000676683,0.00101483,0,0.0074111,0,0,0,0
28,0,0,0,0,0,0,0.00671554,0.00211379,0,0,0,0.00313009,0.0143506,0.00388554,0.00223924,0,0,0.0472945,0,0.0236955,0.0266752,0.0160064,0.0153516,0.019616,0.0168317,0.00363531,0.0173807,0.00940763,0.0131569,0.00869708,0.0357806,0.0115495,0.0101683,0.00597771,0.0362732,0.00104374,0.0373696,0.0111234,0.00961538,0.0292366,0.01524,0.0104221,0.00544612,0.00604369,0,0,0.00282225,0,0.0124047,0.00193448,0.0815905,0.0184839,0.0507009,0.0163914,0.00721686,0.0051631,0.02695,0.0215143,0.0310342,0.0326678,0.00895782,0.0319094,0.00553886,0.0138304,0.0374618,0.00255761,0.000670137,0.000877203,0,0.00594443,0,0,0,0
29,0,0,0,0,0,0,0.00818728,0.00230011,0,0,0,0.00339912,0.0141948,0.00440558,0.00211659,0,0,0.0479912,0,0.023896,0.0268304,0.0161054,0.0196664,0.0194064,0.0153831,0.00379896,0.0175672,0.00880058,0.0128229,0.00797525,0.0363873,0.011569,0.00999891,0.0060661,0.0359974,0.00298958,0.0379087,0.0111269,0.00991466,0.0282612,0.0151866,0.0106324,0.00481094,0.00729519,0,0,0.00309208,0,0.0123872,0.00217191,0.0814351,0.0167461,0.0513773,0.0160348,0.00711644,0.00588362,0.0272592,0.0213357,0.0322821,0.0320316,0.00826493,0.0314391,0.00653338,0.0118581,0.0360749,0.00324302,0.000739027,0.000797708,0,0.00714346,0,0,0,0
30,0,0,0,0,0,0,0.00805531,0.0020267,0,0,0,0.0071383,0.0141444,0.00606964,0.00252703,0,0,0.0480944,0,0.0239174,0.0269181,0.0162507,0.0243831,0.0193998,0.0163717,0.0043367,0.0178788,0.00747966,0.0113211,0.00622142,0.0378193,0.0129601,0.00993494,0.00628547,0.0367847,0.00773367,0.0380597,0.0111451,0.00998099,0.0283147,0.0152042,0.0110538,0.00413913,0.00715756,0,0,0.00316832,0,0.0123991,0.00215131,0.0812981,0.0141252,0.0515596,0.0158008,0.00637307,0.00586484,0.027771,0.0210485,0.0335483,0.0314003,0.00782704,0.0309801,0.00796715,0.00948514,0.0353423,0.00325804,0.000874445,0.000903889,0,0.00699074,0,0,0,0
31,0,0,0,0,0,0,0.00785833,0.00181952,0,0,0,0.013799,0.0141272,0.00974234,0.00308192,0,0,0.0481846,0,0.0239777,0.0269941,0.0164676,0.0292162,0.0193474,0.0198324,0.00507027,0.0182,0.00605883,0.00960903,0.00480949,0.0393314,0.0151721,0.0105898,0.00619902,0.0383093,0.0130176,0.038179,0.0111639,0.00998888,0.0292438,0.0152172,0.0137836,0.0035791,0.00695318,0,0,0.00361389,0,0.0124158,0.0023133,0.0811837,0.0142216,0.051461,0.0159228,0.00535247,0.00584029,0.0285633,0.0205363,0.0350906,0.0308914,0.0088246,0.0312668,0.0108859,0.00856029,0.0364233,0.00365364,0.000918463,0.00102368,0,0.00679176,0,0,0,0
32,0,0,0,0,0,0,0.00770761,0.00164231,0,0,0,0.0173859,0.0141528,0.0120453,0.00379163,0,0,0.0483929,0,0.0239821,0.0271397,0.0165447,0.0326787,0.0192745,0.0224322,0.00587108,0.0184914,0.00488167,0.00800818,0.00389475,0.0408151,0.0166819,0.0113472,0.00669284,0.039709,0.0159114,0.0383235,0.0111556,0.00998079,0.0317446,0.0151683,0.0187947,0.0027417,0.0068247,0,0,0.00391392,0,0.0123803,0.00248622,0.0810644,0.0194355,0.0515824,0.0161095,0.00421836,0.00581612,0.0293303,0.0200762,0.0366459,0.0305625,0.0116989,0.031635,0.0144464,0.0120105,0.0374457,0.0040019,0.000991835,0.00113709,0,0.00669352,0,0,0,0
33,0,0,0,0,0,0,0.00757609,0.00143924,0,0,0,0.0200936,0.0141801,0.0137962,0.00430567,0,0,0.0487288,0,0.0239269,0.0273807,0.0162664,0.0349657,0.0191183,0.0235865,0.00647414,0.0186877,0.00428018,0.00754697,0.00440781,0.0416692,0.0173461,0.0115336,0.00713463,0.0407012,0.0177088,0.0384372,0.0111359,0.00999309,0.035125,0.0151076,0.0231499,0.00322623,0.00668606,0,0,0.00397878,0,0.0123368,0.00252633,0.0809891,0.0249917,0.0516828,0.0160028,0.00351573,0.00582777,0.0295796,0.0198793,0.0382223,0.030074,0.0147623,0.0313108,0.0170458,0.0165764,0.037708,0.00394834,0.00112734,0.00127507,0,0.00646472,0,0,0,0
34,0,0,0,0,0,0,0.00747126,0.00130014,0,0,0,0.0208991,0.0141836,0.0140043,0.00495135,0,0,0.0488369,0,0.0238823,0.0274728,0.0157607,0.0348178,0.0189579,0.0223226,0.00726495,0.0188417,0.0036214,0.00771796,0.00501375,0.0423826,0.0166066,0.0110513,0.00754646,0.0407702,0.0175594,0.0383904,0.011104,0.0100479,0.0350228,0.0150881,0.0266592,0.00375947,0.00656485,0,0,0.00447664,0,0.0123246,0.0027874,0.0810224,0.0312551,0.0516499,0.015478,0.00276035,0.00589138,0.0293981,0.0199873,0.0398702,0.0293867,0.0176237,0.0306667,0.0192467,0.0209302,0.0384756,0.00414089,0.00116342,0.00131746,0,0.00630392,0,0,0,0
