Devices
1000
,,Impulse - Electric Potential,
Frame,Sub Frame,1
,,V
1,0,0.0219345
1,1,-0.0338745
1,2,-0.0102615
1,3,0.0366974
1,4,0.0546646
1,5,0.00888824
1,6,0.112762
1,7,0.108871
1,8,0.121994
1,9,0.176659
2,0,0.135307
2,1,0.0840759
2,2,0.0891495
2,3,0.0683975
2,4,0.112534
2,5,0.0440979
2,6,-0.0266647
2,7,-0.050354
2,8,-0.0645828
2,9,0.0268555
3,0,-0.0650024
3,1,0.0391006
3,2,0.0229263
3,3,0.055275
3,4,0.0502396
3,5,0.0763702
3,6,0.0708008
3,7,0.065918
3,8,0.0182724
3,9,0.0611877
4,0,0.0308228
4,1,-0.0592041
4,2,-0.0818634
4,3,-0.114861
4,4,-0.109291
4,5,-0.120773
4,6,-0.0694656
4,7,-0.052948
4,8,-0.000648499
4,9,0.03479
5,0,-0.0320816
5,1,0.00957489
5,2,0.000610352
5,3,0.039978
5,4,0.036087
5,5,0.0725555
5,6,-0.0308609
5,7,0.00267029
5,8,-0.0951385
5,9,-0.114594
6,0,-0.186615
6,1,-0.132904
6,2,-0.114517
6,3,-0.0276184
6,4,-0.0815964
6,5,-0.0209045
6,6,-0.0728607
6,7,-0.011673
6,8,-0.066452
6,9,-0.0279999
7,0,0.0251007
7,1,0.0082016
7,2,-0.0298309
7,3,-0.01297
7,4,-0.0579453
7,5,-0.122375
7,6,-0.187263
7,7,-0.135269
7,8,-0.109138
7,9,-0.127182
8,0,-0.068512
8,1,-0.0828171
8,2,-0.0138092
8,3,-0.0582123
8,4,0.00259399
8,5,0.0310135
8,6,0.0656509
8,7,0.0193024
8,8,0.0258636
8,9,0.0146866
9,0,-0.0062561
9,1,-0.0541306
9,2,-0.0835419
9,3,-0.104294
9,4,-0.114594
9,5,-0.0727081
9,6,-0.0447464
9,7,-0.00961304
9,8,-0.00907898
9,9,0.0193024
10,0,0.0411224
10,1,0.11322
10,2,0.0376892
10,3,0.0992203
10,4,0.0749207
10,5,0.0813293
10,6,0.0825882
10,7,0.0664902
10,8,0.0378418
10,9,0.00797272
11,0,-0.0660706
11,1,-0.0485229
11,2,-0.0337982
11,3,-0.0263596
11,4,0.0487518
