Timestep,C7,CBL,CBR,CFL,CFR,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x71,x72,x73,x74,x75
239,0.0773375,0,0,0,0,0.0509327,0,0,0,0,0,0,0.00457997,0.0607043,0.0122592,0.00211919,0,0,0.0520112,0,0.0319015,0.0421698,0.0357405,0.0149774,0.015358,0.00766885,0.0157294,0.0540554,0.00644375,0.00663973,0.00660177,0.0120861,0.00472169,0.00664808,0.0063484,0.0199618,0.00759734,0.0445531,0.0424641,0.0332563,0.0316076,0.0362899,0.0125569,0.00563438,0.0558374,0,0,0.0378549,0,0.0333677,0.0280527,0.0713867,0.0161759,0.0142696,0.020069,0.0155045,0.0357181,0.00988349,0.0319408,0.0125929,0.0192985,0.00946179,0.00409755,0.00941713,0.0168875,0.0380355,0.0281606,0.00886004,0.0153854,0.0460223,0.0445669,0,0,0,0,0
240,0.0736657,0,0,0,0,0.0472648,0,0,0,0,0,0,0.00459481,0.0611038,0.0121762,0.00229748,0,0,0.0546902,0,0.032154,0.0441977,0.0354283,0.0148676,0.0149094,0.00781649,0.0153713,0.059162,0.00650233,0.00649775,0.00626334,0.0123949,0.00460468,0.00648934,0.00613761,0.0200044,0.00797411,0.0467031,0.0425938,0.0340163,0.0330813,0.0357787,0.0127767,0.00585731,0.0511374,0,0,0.0340493,0,0.0332671,0.0254049,0.0714608,0.0160019,0.0138372,0.0207254,0.0155331,0.0300782,0.0100051,0.0319816,0.0130266,0.0199027,0.00977393,0.00417821,0.00974369,0.0179063,0.039982,0.024186,0.00818615,0.0140747,0.0426911,0.0420308,0,0,0,0,0
241,0.0739907,0,0,0,0,0.0472884,0,0,0,0,0,0,0.00478159,0.0612003,0.0122385,0.00229711,0,0,0.0534992,0,0.0319986,0.0432946,0.0354285,0.0147197,0.0146984,0.00836186,0.01493,0.0589324,0.00633681,0.00608027,0.00600057,0.0125916,0.004649,0.00650718,0.00607719,0.0198979,0.00837217,0.0461579,0.0427044,0.0332802,0.0342659,0.0356357,0.0128217,0.00605485,0.0513188,0,0,0.0333989,0,0.0330248,0.0246909,0.0712692,0.016021,0.0136796,0.0210849,0.0153879,0.0300053,0.00997794,0.0321222,0.0133297,0.0199652,0.0102084,0.00417326,0.0102369,0.019132,0.0421993,0.0237122,0.00788129,0.0136012,0.042488,0.042461,0,0,0,0,0
242,0.0740825,0,0,0,0,0.047305,0,0,0,0,0,0,0.00501152,0.0612793,0.0122872,0.00218225,0,0,0.0524159,0,0.0318759,0.0425012,0.0355169,0.0146958,0.0146092,0.00764858,0.0144809,0.0585009,0.00590527,0.00570976,0.00579611,0.012704,0.0047088,0.00652373,0.00601336,0.0197797,0.00884775,0.0455703,0.0428752,0.0326365,0.0354937,0.0355083,0.0129168,0.00612476,0.0515454,0,0,0.032639,0,0.032796,0.0239801,0.0709576,0.0161094,0.0134319,0.021537,0.01527,0.030422,0.00986283,0.0324664,0.0138111,0.0201039,0.0105432,0.00416749,0.010724,0.0203328,0.0440448,0.0230918,0.00756448,0.0132211,0.0423197,0.0427361,0,0,0,0,0
243,0.0743282,0,0,0,0,0.0474973,0,0,0,0,0,0,0.00529143,0.0613522,0.0122985,0.00203775,0,0,0.0511355,0,0.0316955,0.0415241,0.0356258,0.0147713,0.0145719,0.00708372,0.0140657,0.0580617,0.00554611,0.00562209,0.00556964,0.0128259,0.00477117,0.00652319,0.005901,0.0197181,0.0093995,0.0449244,0.0430492,0.0318729,0.0364429,0.0353764,0.0129284,0.0061545,0.0519275,0,0,0.0319306,0,0.0325482,0.0234013,0.0704577,0.0165401,0.0132038,0.0218225,0.0151743,0.0309222,0.00974571,0.0329234,0.0143207,0.0202965,0.0109288,0.00414465,0.0113233,0.0216795,0.0459414,0.0224873,0.00724476,0.0129488,0.0423522,0.0431456,0,0,0,0,0
244,0.0746695,0,0,0,0,0.0478222,0,0,0,0,0,0,0.005625,0.0614162,0.0122825,0.00190379,0,0,0.0497243,0,0.0315285,0.0403298,0.035711,0.0146969,0.0144982,0.00694578,0.0136161,0.057476,0.00524233,0.00555828,0.00529008,0.0129731,0.00486976,0.00655873,0.00574488,0.0197316,0.010056,0.0442024,0.0431937,0.0309551,0.0372501,0.0352056,0.0128899,0.00616179,0.0524163,0,0,0.0312604,0,0.0322616,0.0228622,0.0697363,0.0174124,0.012892,0.0218663,0.0150528,0.0314743,0.00951211,0.0333926,0.0147243,0.0203779,0.0113293,0.00413197,0.0120233,0.0231369,0.0478541,0.0219933,0.00695144,0.0127125,0.0424708,0.0436316,0,0,0,0,0
245,0.0750587,0,0,0,0,0.0482239,0,0,0,0,0,0,0.00602146,0.0614411,0.0123156,0.00180015,0,0,0.0481502,0,0.0313881,0.038947,0.0357273,0.0144603,0.0144164,0.00691202,0.0131201,0.0567458,0.00500721,0.00555023,0.0051019,0.0130655,0.0049399,0.00661228,0.00559787,0.0196791,0.0107294,0.043311,0.0432884,0.0299394,0.038086,0.0350506,0.0128658,0.00617908,0.0529989,0,0,0.030631,0,0.0319682,0.0223039,0.068732,0.0186797,0.0125224,0.0217564,0.0149673,0.0322014,0.00915795,0.0339348,0.0151627,0.0203145,0.0117598,0.00408677,0.0128786,0.0246634,0.049486,0.0215912,0.00672569,0.0124017,0.0426611,0.0441182,0,0,0,0,0
246,0.0753887,0,0,0,0,0.0486761,0,0,0,0,0,0,0.00641212,0.0614087,0.0123782,0.00171992,0,0,0.0463189,0,0.03128,0.0374828,0.0357565,0.0143438,0.0143749,0.00684381,0.012598,0.0556606,0.00489492,0.00556179,0.00502646,0.0130541,0.00495485,0.00662523,0.00549872,0.0195632,0.0113253,0.0421014,0.0433532,0.0290266,0.0391269,0.0349292,0.0129929,0.00621045,0.0536989,0,0,0.030128,0,0.031641,0.0217349,0.067575,0.0201866,0.0121108,0.0216528,0.0148901,0.0333444,0.00880133,0.0346124,0.0159576,0.0201588,0.0122002,0.0040069,0.0137606,0.02616,0.0508533,0.0213379,0.00657258,0.0119648,0.0429185,0.0445397,0,0,0,0,0
247,0.0823672,0,0,0,0,0.0552872,0,0,0,0,0,0,0.00660647,0.0607988,0.0126467,0.0013285,0,0,0.0379638,0,0.0305483,0.031272,0.0360315,0.0146846,0.0146957,0.00693324,0.012328,0.0485378,0.00490745,0.00553179,0.00516057,0.0127077,0.00525896,0.00689278,0.00573133,0.0192742,0.0114777,0.0364739,0.0433011,0.0258598,0.0404991,0.0353032,0.013712,0.0060016,0.0622972,0,0,0.0337959,0,0.0310189,0.0235886,0.0664099,0.0220495,0.0117571,0.0216418,0.0150178,0.043867,0.00873418,0.0351623,0.0170536,0.0200657,0.0126989,0.00391671,0.014664,0.0276054,0.0525433,0.0266567,0.00720714,0.0124811,0.0485466,0.0499906,0,0,0,0,0
248,0.0751266,0,0,0,0,0.0493399,0,0,0,0,0,0,0.00702438,0.0613166,0.0124658,0.00136382,0,0,0.0416856,0,0.03086,0.0341548,0.0359342,0.0146008,0.0142938,0.00668921,0.0115328,0.0513945,0.00474346,0.00524196,0.00490341,0.013123,0.00504404,0.00665281,0.00538798,0.0194337,0.0121812,0.0386405,0.0434784,0.0273794,0.0415868,0.0347995,0.0142128,0.00627209,0.0550573,0,0,0.0293178,0,0.0311964,0.0204293,0.0648473,0.0238478,0.0114774,0.0212833,0.0145609,0.036914,0.00819864,0.0360437,0.0177274,0.0195289,0.0131269,0.00389932,0.0153966,0.0288195,0.0539385,0.0217016,0.00621953,0.0109946,0.0433082,0.0446759,0,0,0,0,0
249,0.075801,0,0,0,0,0.0498508,0,0,0,0,0,0,0.00717957,0.0611366,0.0124794,0.00111683,0,0,0.0391008,0,0.0305821,0.032225,0.036115,0.0147001,0.0142544,0.00665984,0.0109496,0.0516385,0.00484379,0.00520734,0.00487579,0.0131907,0.00510581,0.00666749,0.00537627,0.0193722,0.0124765,0.0373278,0.043456,0.0261832,0.042866,0.0346786,0.015006,0.00632304,0.0557948,0,0,0.0287121,0,0.0312914,0.0196786,0.0634476,0.0257627,0.0113443,0.0210474,0.0143015,0.0372112,0.00792231,0.0367462,0.0184115,0.0191688,0.0135375,0.00387701,0.0161728,0.0298975,0.0556031,0.021993,0.00592187,0.0105431,0.0433158,0.0455579,0,0,0,0,0
250,0.0771378,0,0,0,0,0.0521542,0,0,0,0,0,0,0.00738165,0.0608846,0.0124303,0.00114066,0,0,0.0358015,0,0.0304406,0.0300815,0.0362737,0.0146364,0.0143016,0.00658101,0.0103305,0.0467068,0.00484408,0.00517031,0.00478624,0.0132458,0.00507495,0.00669721,0.00527474,0.0193588,0.0127322,0.0344979,0.0433813,0.0249304,0.044034,0.0347026,0.015911,0.00648283,0.0586929,0,0,0.0288349,0,0.0303372,0.0193261,0.0621394,0.0276639,0.0112101,0.0208264,0.0140561,0.0431559,0.00756263,0.0374605,0.0189455,0.0188346,0.0139265,0.00389593,0.0169405,0.0308623,0.0572873,0.0225457,0.00607955,0.0098688,0.0455178,0.0466248,0,0,0,0,0
251,0.0779079,0,0,0,0,0.0536022,0,0,0,0,0,0,0.00772926,0.060624,0.0123981,0.00133969,0,0,0.0328047,0,0.0302931,0.0280175,0.0365499,0.0145624,0.0145217,0.00653564,0.0097792,0.0441506,0.00475181,0.00502955,0.00468504,0.0132979,0.00504979,0.00675562,0.00512965,0.0193322,0.0132026,0.0324462,0.0432686,0.0236576,0.0453317,0.0345564,0.0169296,0.00659094,0.0603326,0,0,0.0286631,0,0.029904,0.0189607,0.0610587,0.0295154,0.0110871,0.0207732,0.0139086,0.0466913,0.0073426,0.038131,0.0197946,0.0185917,0.0142697,0.00399036,0.0176171,0.0316638,0.0588688,0.0232867,0.00604829,0.00948979,0.0466612,0.0473797,0,0,0,0,0
252,0.0784813,0,0,0,0,0.0550715,0,0,0,0,0,0,0.00808142,0.0603814,0.0123407,0.00152734,0,0,0.029864,0,0.0301062,0.0259182,0.036846,0.0146567,0.0145842,0.00641107,0.00931575,0.0415561,0.00470004,0.00491777,0.00456345,0.0132793,0.00506576,0.00679529,0.00502042,0.0192995,0.0136623,0.0304648,0.0432085,0.0224993,0.046826,0.0344465,0.0180181,0.00670738,0.0618237,0,0,0.0285429,0,0.0295621,0.0186615,0.0602164,0.0314289,0.01092,0.0208179,0.0138636,0.0503256,0.00726324,0.0387678,0.0205809,0.0183723,0.0145995,0.00413322,0.0182056,0.0323163,0.0604472,0.0241297,0.00602006,0.00920873,0.0478303,0.0479337,0,0,0,0,0
253,0.0787195,0,0,0,0,0.0564066,0,0,0,0,0,0,0.00839327,0.0602018,0.0123379,0.00176729,0,0,0.0269012,0,0.0298345,0.0238245,0.0370042,0.0145658,0.0145216,0.00608512,0.00900739,0.039035,0.00463498,0.00468785,0.00444217,0.013184,0.00514025,0.00686348,0.00493972,0.0192517,0.0140328,0.0285926,0.0432086,0.0214677,0.0484995,0.034382,0.0191546,0.00682597,0.0629626,0,0,0.0284138,0,0.0293282,0.0183989,0.0594333,0.0334594,0.0107167,0.0208567,0.0139678,0.0538096,0.00730338,0.0393386,0.0212337,0.0181642,0.0149296,0.00431992,0.0187874,0.0329393,0.062527,0.0250947,0.0059932,0.00899134,0.0490075,0.0482005,0,0,0,0,0
254,0.0774678,0,0,0,0,0.056612,0,0,0,0,0,0,0.00868876,0.0600436,0.0124181,0.00221081,0,0,0.0248095,0,0.0295987,0.0221656,0.0369957,0.0146306,0.014459,0.00561202,0.00889968,0.0364954,0.00459166,0.00453041,0.00441208,0.0133461,0.0052759,0.00694556,0.00488163,0.0191764,0.0143692,0.0271676,0.0432321,0.0206069,0.0501894,0.0342667,0.0201924,0.00697883,0.0626691,0,0,0.0280709,0,0.0293561,0.0179946,0.0586034,0.0354125,0.0104771,0.0209564,0.0142919,0.0560283,0.00743951,0.039831,0.02186,0.0180278,0.0151988,0.00447518,0.0194122,0.0335563,0.0646706,0.0260797,0.00582842,0.00874714,0.0492423,0.0473247,0,0,0,0,0
255,0.0765818,0,0,0,0,0.0541746,0,0,0,0,0,0,0.00917548,0.0599514,0.012366,0.00249606,0,0,0.0247431,0,0.0295586,0.0218957,0.0368796,0.0145316,0.0144412,0.00539064,0.00816484,0.042162,0.00441774,0.00432278,0.00420347,0.0136839,0.00522038,0.00683128,0.00463698,0.0192571,0.014999,0.0280706,0.0430521,0.0201638,0.0512467,0.0340516,0.020849,0.00693827,0.0610732,0,0,0.0260513,0,0.0293093,0.0166569,0.0575815,0.0370221,0.0105349,0.0208586,0.0139593,0.0524764,0.00731474,0.0404165,0.0222092,0.0176817,0.0154853,0.00452162,0.0201288,0.03428,0.0656779,0.0238524,0.00538712,0.00799513,0.0464878,0.047671,0,0,0,0,0
256,0.0770706,0,0,0,0,0.0614876,0,0,0,0,0,0,0.00934738,0.0595563,0.0124487,0.00251249,0,0,0.0196383,0,0.0293148,0.0183156,0.0370179,0.0146979,0.0143844,0.00572543,0.00874781,0.0283452,0.0044233,0.00426637,0.00420496,0.0137052,0.00532001,0.00713918,0.00476507,0.0190794,0.0151424,0.0239396,0.0432774,0.0185272,0.0517863,0.0341576,0.0214901,0.00718442,0.0645101,0,0,0.0275286,0,0.0282444,0.0171173,0.0570168,0.0384778,0.0099884,0.0208585,0.0150366,0.0662452,0.00756358,0.0406509,0.0226866,0.0176093,0.015782,0.00451724,0.0206171,0.0350751,0.0659888,0.0286905,0.00625814,0.00794338,0.0541652,0.0461118,0,0,0,0,0
257,0.0765252,0,0,0,0,0.0620233,0,0,0,0,0,0,0.00986279,0.059386,0.0124505,0.00246126,0,0,0.0177634,0,0.0292332,0.0169047,0.0371518,0.0147393,0.0143588,0.00581455,0.00863538,0.0278242,0.00417401,0.0041277,0.00406251,0.013839,0.00530188,0.00729116,0.00471564,0.0189745,0.0156693,0.0230512,0.0432012,0.0176783,0.0516049,0.0339869,0.021954,0.00729576,0.064388,0,0,0.0268253,0,0.0280648,0.0163331,0.0564341,0.0396599,0.00979608,0.0206999,0.015341,0.0680282,0.0075745,0.0409323,0.0229362,0.0173974,0.0160765,0.00443417,0.0210447,0.0359023,0.0660964,0.0293245,0.00599709,0.00744261,0.0545802,0.0457154,0,0,0,0,0
258,0.0759589,0,0,0,0,0.0623464,0,0,0,0,0,0,0.010446,0.0591968,0.0124992,0.00253016,0,0,0.0159457,0,0.0292539,0.0155563,0.0373213,0.0148378,0.0142861,0.0060635,0.00850061,0.0277939,0.00395726,0.00397354,0.00388121,0.0138977,0.00546703,0.00730185,0.0046182,0.0189007,0.0163437,0.0223177,0.0430828,0.0168237,0.0509583,0.0338217,0.0223792,0.0076429,0.0641526,0,0,0.0260023,0,0.0278844,0.0155053,0.0558851,0.0404118,0.00967117,0.0205422,0.0156186,0.0695665,0.00758813,0.041109,0.0230812,0.0171989,0.0163897,0.00436298,0.0214868,0.0366322,0.0661368,0.0299117,0.00572667,0.00694602,0.0547708,0.0453751,0,0,0,0,0
259,0.0746674,0,0,0,0,0.0619794,0,0,0,0,0,0,0.0110509,0.0589105,0.0125171,0.00260344,0,0,0.0146848,0,0.0294343,0.0146838,0.037479,0.0150055,0.0141771,0.00657177,0.00846269,0.0276169,0.00377017,0.00377712,0.00373746,0.0138068,0.00565364,0.00752185,0.00456028,0.018783,0.0171148,0.0218781,0.042884,0.0163227,0.0502084,0.0336321,0.022854,0.00800993,0.0632478,0,0,0.0252258,0,0.027823,0.0147222,0.055361,0.0408836,0.00949595,0.0205319,0.015972,0.0702912,0.00770996,0.041335,0.023242,0.0170794,0.0166583,0.00425483,0.0218719,0.037163,0.0659135,0.0304047,0.00540972,0.00643154,0.0543383,0.0445246,0,0,0,0,0
260,0.0735745,0,0,0,0,0.0616988,0,0,0,0,0,0,0.0116672,0.0587128,0.0125419,0.00245784,0,0,0.0136218,0,0.0294128,0.01382,0.0375789,0.0151522,0.014144,0.00589636,0.00845082,0.0276567,0.00341778,0.00358699,0.00362521,0.0138873,0.00584866,0.00792559,0.00459423,0.0186213,0.0178493,0.0217487,0.0427185,0.0161117,0.0494012,0.0334446,0.0232151,0.00830396,0.0625151,0,0,0.0244087,0,0.0277799,0.0139384,0.0548456,0.0411533,0.00934566,0.0203922,0.0162805,0.0711279,0.0078418,0.0414791,0.0233355,0.0169294,0.016868,0.00419925,0.0221348,0.0374605,0.0652151,0.0310274,0.00512398,0.00604335,0.0539486,0.0438462,0,0,0,0,0
261,0.0727632,0,0,0,0,0.0615492,0,0,0,0,0,0,0.0122136,0.0585175,0.01272,0.00241061,0,0,0.0123339,0,0.0293508,0.0127562,0.0376333,0.0152542,0.0142056,0.0053378,0.00838298,0.0281929,0.00322256,0.00339067,0.00351322,0.0141822,0.00607395,0.00820345,0.00466856,0.0184291,0.0183435,0.021637,0.0425007,0.0156975,0.048648,0.0332883,0.0235683,0.00852035,0.0620098,0,0,0.0236114,0,0.0275963,0.0132299,0.0543289,0.0415485,0.0092502,0.0202161,0.0164358,0.0719391,0.00788364,0.0415512,0.0233739,0.016639,0.0169019,0.00415153,0.0223379,0.0376288,0.0644505,0.0314372,0.00497527,0.00570033,0.0536711,0.043446,0,0,0,0,0
262,0.0710618,0,0,0,0,0.0605261,0,0,0,0,0,0,0.0128437,0.0583723,0.0128543,0.0024501,0,0,0.0115176,0,0.029381,0.0121006,0.0376269,0.0154877,0.0142068,0.00509996,0.00820222,0.0284199,0.00315504,0.00313978,0.00340685,0.0144532,0.0062769,0.00829873,0.00467315,0.0182226,0.0189019,0.0213963,0.0423301,0.0149162,0.0479486,0.0331093,0.0237503,0.00885386,0.0607329,0,0,0.0227804,0,0.0275108,0.0125232,0.0538046,0.0418385,0.00919102,0.0199762,0.0165352,0.0718502,0.0079649,0.0416374,0.0233314,0.0163641,0.0168393,0.00414985,0.0224828,0.0376187,0.0637625,0.031459,0.00474571,0.00535229,0.0526211,0.0424879,0,0,0,0,0
263,0.069159,0,0,0,0,0.0589208,0,0,0,0,0,0,0.0135519,0.0582189,0.0130446,0.00250021,0,0,0.0107267,0,0.0293447,0.0113607,0.0375905,0.0156586,0.0142178,0.0048865,0.00797211,0.02885,0.00309373,0.00287826,0.00325428,0.0146314,0.00648197,0.00859207,0.00461656,0.0180766,0.0195872,0.0209542,0.0422114,0.0141184,0.047288,0.0329366,0.0238209,0.00925263,0.0592524,0,0,0.0219908,0,0.0274159,0.0118996,0.053259,0.041945,0.00917655,0.0196185,0.0165436,0.0711973,0.00808179,0.0416984,0.0232119,0.0160858,0.016954,0.00416366,0.0225516,0.0374838,0.0630593,0.0311643,0.00453254,0.00505009,0.0510318,0.0415737,0,0,0,0,0
264,0.0668053,0,0,0,0,0.056526,0,0,0,0,0,0,0.0140279,0.0580863,0.0133031,0.002552,0,0,0.00994216,0,0.0292579,0.0107183,0.0376487,0.0157866,0.0142602,0.00467031,0.00779453,0.0293576,0.00308976,0.00294157,0.00312055,0.0147049,0.00675252,0.00907026,0.00471553,0.0179228,0.0200023,0.0202304,0.0421475,0.0135321,0.0465162,0.0327229,0.023989,0.00940847,0.0573139,0,0,0.0208479,0,0.0273935,0.0111216,0.0527482,0.0421489,0.00910793,0.0191973,0.0165875,0.0695247,0.00812573,0.0416833,0.0230347,0.0157352,0.0170059,0.00415424,0.0226334,0.0373118,0.062205,0.0303255,0.0042562,0.00468896,0.0487376,0.0405181,0,0,0,0,0
265,0.064677,0,0,0,0,0.0532571,0,0,0,0,0,0,0.0143848,0.0579023,0.013493,0.00262947,0,0,0.00903344,0,0.0291736,0.0100336,0.0377146,0.0160777,0.0143073,0.0045445,0.0073943,0.0314254,0.00307569,0.00314941,0.00296577,0.0148694,0.00700703,0.00944536,0.00478363,0.0177942,0.0202553,0.0195435,0.0420198,0.0128244,0.0456594,0.0325208,0.0240349,0.00937232,0.0554381,0,0,0.0196062,0,0.0274086,0.0103287,0.0521887,0.0421293,0.00910842,0.0186708,0.0164063,0.0667852,0.00815726,0.0416908,0.0227592,0.0154418,0.0170762,0.00415479,0.0227037,0.0370929,0.0611166,0.0290557,0.00391011,0.00432487,0.0454327,0.0400587,0,0,0,0,0
266,0.0628412,0,0,0,0,0.0494299,0,0,0,0,0,0,0.0149211,0.0578544,0.0137017,0.00270789,0,0,0.00774899,0,0.028917,0.00906691,0.0377648,0.0163265,0.0144484,0.00476476,0.00694629,0.0358219,0.00300267,0.00307848,0.00281229,0.0150635,0.0071989,0.00968914,0.00482171,0.0176862,0.0206012,0.0191033,0.0418202,0.0121843,0.0448287,0.0323355,0.024095,0.00932225,0.0535802,0,0,0.0186479,0,0.0274954,0.00961107,0.0516429,0.0420392,0.00918162,0.0180789,0.0160989,0.0630477,0.0081899,0.0416599,0.0224003,0.0151174,0.017189,0.00414245,0.0227936,0.0369083,0.0600708,0.0277006,0.0034897,0.00399983,0.0413488,0.0401099,0,0,0,0,0
267,0.0608194,0,0,0,0,0.0453178,0,0,0,0,0,0,0.0154251,0.0578535,0.0139635,0.0027839,0,0,0.00627876,0,0.0286864,0.00818034,0.0377741,0.0165381,0.0146677,0.00510285,0.00658873,0.0419373,0.00288799,0.00277758,0.00264621,0.0152404,0.00737959,0.00988801,0.00490507,0.0176059,0.0210557,0.0190921,0.0416293,0.0116011,0.0440249,0.0321652,0.0241114,0.00928538,0.0512155,0,0,0.0179075,0,0.0276879,0.00898629,0.0510889,0.0420152,0.00933419,0.0174375,0.015767,0.0582051,0.00816154,0.041557,0.0219576,0.0147226,0.0172979,0.00410101,0.0228484,0.0367334,0.0592049,0.0262509,0.00293869,0.00377135,0.0369295,0.0400378,0,0,0,0,0
268,0.0588615,0,0,0,0,0.0420318,0,0,0,0,0,0,0.0158473,0.0576859,0.0142505,0.00289632,0,0,0.00487768,0,0.0286301,0.00738191,0.0377578,0.0167077,0.014914,0.00431536,0.00617627,0.0481696,0.00284229,0.00249108,0.00251006,0.0154203,0.00761318,0.0101948,0.0050476,0.0174858,0.0215673,0.0195483,0.0412835,0.0110528,0.0430762,0.0319631,0.0239917,0.00925091,0.0486803,0,0,0.0171862,0,0.0278495,0.00837332,0.0505185,0.0419519,0.00954765,0.0167341,0.0154284,0.0533309,0.00806015,0.0414051,0.0214139,0.0142813,0.0174361,0.00402711,0.0228733,0.0365541,0.0581887,0.0249841,0.00244359,0.00363607,0.0334387,0.0398046,0,0,0,0,0
269,0.0585787,0,0,0,0,0.0422176,0,0,0,0,0,0,0.0165148,0.0571023,0.0145706,0.00310764,0,0,0.00270405,0,0.0284665,0.00518897,0.0378193,0.0166566,0.0153185,0.00360077,0.00468939,0.0760234,0.00278762,0.00220162,0.00224737,0.0158133,0.00780437,0.0105204,0.00504773,0.0174631,0.0222341,0.0264534,0.040107,0.00974421,0.0418777,0.031513,0.0236358,0.00865115,0.0427366,0,0,0.0152881,0,0.0288922,0.00747924,0.0495112,0.0419645,0.0105061,0.0157138,0.0134108,0.0344576,0.00768727,0.0415333,0.0205179,0.0135062,0.0176976,0.00383742,0.0229039,0.0365203,0.057254,0.0190347,0.00269912,0.00432542,0.033479,0.0419515,0,0,0,0,0
270,0.0550432,0,0,0,0,0.0378948,0,0,0,0,0,0,0.0166336,0.0572311,0.0147906,0.00304611,0,0,0.00259123,0,0.0285578,0.0056032,0.0377066,0.0167455,0.0152369,0.00347843,0.00513049,0.0621195,0.00292526,0.00221361,0.00226395,0.0158416,0.00803846,0.0107077,0.00524628,0.017288,0.0221282,0.0216022,0.0403543,0.0100854,0.0412604,0.0313942,0.0233447,0.00900643,0.0430702,0,0,0.0159994,0,0.0281692,0.00756571,0.0495256,0.0418443,0.0100551,0.0152745,0.0144504,0.0426104,0.00779076,0.0409828,0.0200528,0.0134201,0.0177923,0.00381886,0.0228562,0.0362316,0.0565413,0.0219833,0.00188153,0.00378626,0.029304,0.0391463,0,0,0,0,0
271,0.0525277,0,0,0,0,0.036583,0,0,0,0,0,0,0.0166307,0.0573798,0.0149967,0.00304911,0,0,0.00275142,0,0.0284372,0.00555943,0.0377156,0.0170561,0.0151821,0.00345528,0.00561855,0.0514726,0.00301172,0.00213339,0.00226265,0.0157836,0.00829846,0.0109084,0.00543842,0.0171399,0.0218857,0.0181491,0.0404684,0.00995464,0.0406769,0.0313408,0.0230939,0.009309,0.0431404,0,0,0.0172253,0,0.0277141,0.00804747,0.0495253,0.0414814,0.00973391,0.0148257,0.0153048,0.0493182,0.00781832,0.0404685,0.0194985,0.0132886,0.0178937,0.00372877,0.0228593,0.0359595,0.0559241,0.0250666,0.00185217,0.00348268,0.028509,0.0367814,0,0,0,0,0
272,0.0508696,0,0,0,0,0.0353825,0,0,0,0,0,0,0.0167949,0.0572494,0.0151126,0.00308566,0,0,0.00316701,0,0.0282973,0.00507383,0.0377893,0.01716,0.015299,0.0033722,0.00557316,0.0521554,0.00308963,0.00214182,0.00225549,0.0158682,0.00842054,0.0110914,0.00555196,0.017019,0.0221616,0.0180175,0.040348,0.00960439,0.0398648,0.0312376,0.0227927,0.00942866,0.0418976,0,0,0.0171125,0,0.0277055,0.00790777,0.0492505,0.0409917,0.00987363,0.0140718,0.0152518,0.0489118,0.00761424,0.0400464,0.0186644,0.0128733,0.0180946,0.00360103,0.0229382,0.0357867,0.0552042,0.02514,0.00181764,0.00329913,0.0273492,0.0360362,0,0,0,0,0
273,0.0491828,0,0,0,0,0.0340089,0,0,0,0,0,0,0.0169589,0.0571019,0.0152384,0.00304453,0,0,0.00361515,0,0.0281477,0.00470371,0.0377256,0.0173137,0.0154587,0.00356636,0.00557547,0.0527561,0.00320432,0.0020941,0.00222578,0.0159484,0.00851829,0.0112182,0.00564538,0.0169271,0.022179,0.0179534,0.0402025,0.00920155,0.0390057,0.0311168,0.0224648,0.00955789,0.0406155,0,0,0.0169555,0,0.0276898,0.00778098,0.0489116,0.0405794,0.0100333,0.0132853,0.0151841,0.0484805,0.00737321,0.0395273,0.0177709,0.0124393,0.0182276,0.00341264,0.0229485,0.0355781,0.0542832,0.0250794,0.00177498,0.00317052,0.0261711,0.0352154,0,0,0,0,0
274,0.047467,0,0,0,0,0.0326744,0,0,0,0,0,0,0.017035,0.056945,0.0152807,0.00300497,0,0,0.00414892,0,0.028006,0.00435937,0.0376038,0.017294,0.0154068,0.00424251,0.00552822,0.0532668,0.00328985,0.00204136,0.00219235,0.0160503,0.00855935,0.011318,0.00569882,0.0168699,0.0221541,0.0179175,0.0400375,0.00887874,0.037991,0.0309552,0.022258,0.00969289,0.0393354,0,0,0.0168947,0,0.0276722,0.0077672,0.0487241,0.0402301,0.0101811,0.0124826,0.0150812,0.0481076,0.00711021,0.0390002,0.0168043,0.0120025,0.0183134,0.00318957,0.0228776,0.0353313,0.0532893,0.0250384,0.00184116,0.00308001,0.0249814,0.0343473,0,0,0,0,0
