Timestep,C7,CBL,CBR,CFL,CFR,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x71,x72,x73,x74,x75
163,0.034725,0,0,0,0,0.0430169,0,0,0,0,0,0,0.0189509,0.0558326,0.0174448,0.0120049,0,0,0.00900315,0,0.0302606,0.00832054,0.0463944,0.0250845,0.0120899,0.0125445,0.0342993,0.0360153,0.0128326,0.0142726,0.0113203,0.0104818,0.00706504,0.00548386,0.00843311,0.0129967,0.0174635,0.0137407,0.0414138,0.0191369,0.00562899,0.0344529,0.00531513,0.0103154,0.0140066,0,0,0.0314946,0,0.0404181,0.0192652,0.0619983,0.00838417,0.00825596,0.00986124,0.0296877,0.0427985,0.00283387,0.0353505,0.00447739,0.00321513,0.00743352,0.0110929,0.00716505,0.0112149,0.00384559,0.0364743,0.0178005,0.00980998,0.0439532,0.0186871,0,0,0,0,0
164,0.0345891,0,0,0,0,0.0429079,0,0,0,0,0,0,0.0190206,0.0558587,0.0174804,0.0122159,0,0,0.009023,0,0.0303413,0.00853466,0.0463854,0.0253757,0.012191,0.0127392,0.034375,0.0358968,0.0128851,0.0141668,0.011322,0.0105081,0.00703865,0.00541739,0.00840013,0.0130337,0.0176777,0.0137878,0.0414027,0.0188605,0.00537424,0.0344355,0.00530096,0.0103415,0.0138762,0,0,0.0313471,0,0.0403402,0.0192287,0.0620064,0.00858472,0.00830691,0.00969226,0.0297793,0.042664,0.00280117,0.0353679,0.00434564,0.00321001,0.00741782,0.0109822,0.00712038,0.0111626,0.00340348,0.0363341,0.0178866,0.00967032,0.0438379,0.0185584,0,0,0,0,0
165,0.0344796,0,0,0,0,0.0428501,0,0,0,0,0,0,0.0191022,0.0558387,0.0174214,0.0120714,0,0,0.00909527,0,0.0304338,0.00876119,0.0463947,0.0256135,0.0122179,0.0128624,0.0344111,0.0358711,0.0129013,0.0141464,0.0112917,0.0105435,0.00702313,0.00540029,0.00838119,0.0130686,0.0179223,0.0138731,0.0413477,0.0186674,0.00536269,0.0343825,0.00534267,0.0105227,0.0137964,0,0,0.031224,0,0.0402421,0.019152,0.0620288,0.00878532,0.00839786,0.00947338,0.0298568,0.0425325,0.00287759,0.0353649,0.00425064,0.00318328,0.00742283,0.010936,0.00714945,0.0109598,0.00321445,0.0361931,0.0178377,0.00952713,0.0437333,0.0185055,0,0,0,0,0
166,0.0343757,0,0,0,0,0.0428162,0,0,0,0,0,0,0.019166,0.055815,0.0174655,0.0118884,0,0,0.00916871,0,0.0304299,0.00867211,0.04637,0.0257068,0.0121013,0.012921,0.034411,0.0359203,0.0129102,0.0141927,0.011297,0.0105067,0.00707074,0.00542424,0.0084089,0.0130722,0.0181823,0.013959,0.0413074,0.0189488,0.00543021,0.0343406,0.00546928,0.0106312,0.0137461,0,0,0.031091,0,0.0401539,0.0190675,0.0620515,0.00894203,0.0084184,0.00931302,0.0299074,0.0424406,0.00287918,0.0353723,0.00414972,0.00310633,0.00743929,0.0109362,0.00721539,0.0109396,0.00322634,0.0360414,0.0178682,0.00929683,0.0436875,0.0184689,0,0,0,0,0
167,0.0342741,0,0,0,0,0.0427723,0,0,0,0,0,0,0.0191984,0.0557976,0.0175434,0.0118879,0,0,0.00917221,0,0.0303671,0.00849634,0.0463142,0.0258001,0.0120698,0.0130082,0.0344242,0.0360176,0.0128581,0.0142017,0.0113081,0.0104504,0.00710628,0.00542483,0.00839803,0.0130781,0.0184054,0.014025,0.0412808,0.0185849,0.00518525,0.0343,0.00545398,0.0107054,0.0136725,0,0,0.0309108,0,0.0400462,0.0189389,0.0619685,0.0090041,0.00837607,0.00922438,0.0299579,0.0423345,0.00288828,0.0353916,0.00408041,0.00300783,0.00744598,0.0108848,0.00721981,0.0110429,0.00289434,0.0358389,0.0180123,0.00893628,0.043608,0.0184197,0,0,0,0,0
168,0.0341815,0,0,0,0,0.0427228,0,0,0,0,0,0,0.0192385,0.0558224,0.0173668,0.0120128,0,0,0.00910673,0,0.030293,0.00805725,0.0462492,0.0259264,0.0120052,0.0131033,0.0344245,0.0361359,0.0128742,0.0141697,0.0113495,0.0104321,0.00710666,0.00539915,0.00834739,0.0130807,0.0186311,0.0141391,0.0413161,0.0181232,0.00496121,0.0342594,0.00548918,0.0108574,0.0135956,0,0,0.0308005,0,0.0399167,0.0188371,0.0619843,0.0091499,0.00831716,0.00906291,0.0299773,0.0421495,0.00297196,0.0353735,0.00400243,0.00292671,0.00742776,0.0108575,0.00718444,0.0110712,0.0026655,0.0356682,0.0182089,0.00847261,0.0433971,0.018343,0,0,0,0,0
169,0.0341141,0,0,0,0,0.0426751,0,0,0,0,0,0,0.019266,0.05585,0.0172536,0.0121991,0,0,0.00909355,0,0.0302612,0.00769811,0.0461908,0.0260431,0.0119188,0.0131609,0.0344048,0.0364277,0.0129735,0.014156,0.0113748,0.0104237,0.0070684,0.00537644,0.00833164,0.0130814,0.0188205,0.0141967,0.041387,0.0176663,0.00485359,0.0341903,0.00557218,0.0111995,0.0135416,0,0,0.0307351,0,0.0397554,0.0187333,0.0620999,0.00940416,0.00828765,0.00889114,0.0299341,0.0420098,0.00296296,0.0353696,0.00395384,0.00286775,0.0074001,0.0108682,0.00715531,0.0110305,0.00233367,0.0354569,0.0183846,0.00801976,0.0430867,0.0182751,0,0,0,0,0
170,0.0339594,0,0,0,0,0.0425637,0,0,0,0,0,0,0.0192939,0.055863,0.0172286,0.0121273,0,0,0.00914231,0,0.0302707,0.00760862,0.0461733,0.0261572,0.0118872,0.013155,0.0344435,0.0366484,0.0130102,0.0141773,0.0113299,0.0104054,0.00708391,0.00535685,0.00833808,0.0130984,0.0190406,0.0143729,0.04147,0.0171068,0.00484662,0.0341419,0.00567554,0.0113914,0.0134786,0,0,0.0306754,0,0.0396214,0.0187319,0.0621865,0.00956704,0.0083063,0.00879405,0.0299169,0.0418874,0.00297085,0.0353595,0.00391553,0.0028037,0.00739081,0.0108655,0.00715911,0.0109549,0.00221875,0.0351905,0.0185591,0.00761053,0.0428932,0.0181631,0,0,0,0,0
171,0.0337509,0,0,0,0,0.0424398,0,0,0,0,0,0,0.0192598,0.0558779,0.0171019,0.0122159,0,0,0.00924075,0,0.0302353,0.00738563,0.0461252,0.0262243,0.0119565,0.0130861,0.0345181,0.0368724,0.0130059,0.0142141,0.0112661,0.0104293,0.00709647,0.00531143,0.00831625,0.0131049,0.019163,0.014328,0.0415202,0.0167927,0.00484474,0.0340992,0.00577983,0.0114623,0.013387,0,0,0.0306694,0,0.0394929,0.0187944,0.0622348,0.0096418,0.00830484,0.00874521,0.0299498,0.0417412,0.0030409,0.0353361,0.00389237,0.00274789,0.00741975,0.0108139,0.00717671,0.0109203,0.00216384,0.0349791,0.0187438,0.00724804,0.042883,0.0180433,0,0,0,0,0
172,0.0335402,0,0,0,0,0.0423481,0,0,0,0,0,0,0.0192958,0.0558716,0.017024,0.012183,0,0,0.00941069,0,0.0302367,0.00713739,0.0460865,0.0263826,0.0120105,0.0132014,0.0346091,0.0370703,0.0130238,0.0141321,0.0112393,0.0104893,0.00709847,0.00525504,0.00828048,0.0131266,0.0192824,0.0142646,0.0414922,0.0166586,0.00477657,0.0340869,0.0058579,0.0115137,0.0132191,0,0,0.0307888,0,0.0394061,0.0188983,0.0622491,0.00976784,0.00831781,0.00862849,0.0299922,0.0415434,0.00306776,0.0353138,0.00387471,0.00262629,0.0074253,0.0107921,0.00719182,0.0109166,0.00197842,0.0349305,0.0188985,0.00689107,0.0430548,0.0178988,0,0,0,0,0
173,0.0333636,0,0,0,0,0.042321,0,0,0,0,0,0,0.0194195,0.0558036,0.0170556,0.0123006,0,0,0.00962285,0,0.0302648,0.00670989,0.0460808,0.0265301,0.0120798,0.013309,0.0346942,0.037339,0.0130558,0.0139701,0.011241,0.0105142,0.00709989,0.00519402,0.00825957,0.0131605,0.0194578,0.0144242,0.0414136,0.0166061,0.00481366,0.0340344,0.00590255,0.0115995,0.0129793,0,0,0.0309343,0,0.0392933,0.0189291,0.0622828,0.00980001,0.00829736,0.00859502,0.0300058,0.0412805,0.00301827,0.0352704,0.00392564,0.00253897,0.00738091,0.0107585,0.00718853,0.0108956,0.00188371,0.0348562,0.0189008,0.00655045,0.0430499,0.0177621,0,0,0,0,0
174,0.0331913,0,0,0,0,0.0423499,0,0,0,0,0,0,0.0195105,0.0557141,0.0171747,0.0124916,0,0,0.00988403,0,0.0302825,0.00616265,0.0461008,0.0267153,0.0120803,0.0133875,0.0347587,0.0376904,0.0130394,0.0139331,0.0112539,0.0104923,0.00713254,0.00517016,0.00827155,0.0131847,0.0195968,0.0147341,0.0413129,0.0166182,0.00474094,0.0339732,0.00592468,0.0117026,0.0127286,0,0,0.0310917,0,0.0391701,0.0190281,0.0623303,0.00990009,0.00825498,0.0085579,0.030049,0.0409391,0.00301658,0.0352028,0.00384463,0.00246944,0.00732393,0.0107199,0.00720143,0.0108843,0.00171067,0.0347241,0.0188906,0.00613475,0.0430224,0.0176422,0,0,0,0,0
175,0.0329726,0,0,0,0,0.04239,0,0,0,0,0,0,0.0195364,0.0556569,0.0173628,0.0124034,0,0,0.0102023,0,0.030319,0.00585376,0.0461476,0.0267579,0.0119801,0.0134138,0.0347952,0.0381024,0.0129892,0.0140669,0.0112696,0.0104422,0.00717513,0.0052064,0.00827979,0.0131865,0.0197308,0.0150739,0.0412333,0.0163736,0.00468865,0.0338933,0.00593505,0.0118088,0.0124995,0,0,0.0311724,0,0.0390005,0.0191355,0.0624006,0.0100358,0.00818006,0.00850003,0.0300919,0.0406565,0.00303706,0.0351754,0.00371872,0.00240654,0.00731061,0.0106827,0.0072203,0.0108281,0.00158737,0.0345163,0.0190526,0.00558767,0.0430619,0.0175546,0,0,0,0,0
176,0.0326886,0,0,0,0,0.042401,0,0,0,0,0,0,0.0194989,0.0556064,0.0174669,0.0125199,0,0,0.0104246,0,0.0303432,0.00557486,0.0460916,0.0268602,0.0118819,0.0133564,0.0348365,0.038446,0.0130481,0.0141188,0.0113294,0.010379,0.00720037,0.00525671,0.00829198,0.013156,0.0198003,0.0153573,0.041211,0.0159853,0.00475008,0.0337989,0.00595731,0.0119079,0.0122607,0,0,0.0311891,0,0.0387841,0.0191693,0.0624791,0.0102323,0.00806185,0.0084382,0.0301523,0.0404714,0.00308498,0.0351546,0.00366342,0.00240449,0.00734171,0.0106931,0.0072228,0.0107545,0.00148297,0.034354,0.0194005,0.004909,0.0431258,0.0174195,0,0,0,0,0
177,0.0324505,0,0,0,0,0.042381,0,0,0,0,0,0,0.0194607,0.0555706,0.0172753,0.0127029,0,0,0.0106293,0,0.0303024,0.00510051,0.0460318,0.0270752,0.0118599,0.0134486,0.0348941,0.0387716,0.0130553,0.0140883,0.0113405,0.0103644,0.0072185,0.00525634,0.0083217,0.01312,0.0198736,0.015596,0.0412319,0.0155987,0.00501221,0.0336929,0.00606511,0.0120285,0.0120323,0,0,0.0311215,0,0.0385614,0.0191077,0.062514,0.0104116,0.00800869,0.00834409,0.0302441,0.0403265,0.00307246,0.0351629,0.00365654,0.00235621,0.00736484,0.0107077,0.00721703,0.0107045,0.0015686,0.0343767,0.0197284,0.00428032,0.043126,0.0172452,0,0,0,0,0
178,0.0322521,0,0,0,0,0.0423264,0,0,0,0,0,0,0.0194062,0.05553,0.0171292,0.0127879,0,0,0.010903,0,0.0302602,0.00459866,0.0459731,0.0271565,0.0118991,0.0135137,0.0349588,0.0391287,0.0130149,0.0140132,0.0112931,0.0103975,0.00725058,0.0052243,0.00835553,0.0131087,0.0199841,0.0158517,0.0412283,0.0152047,0.0053302,0.0336194,0.00627409,0.0121455,0.0118593,0,0,0.0310351,0,0.0384035,0.0190203,0.0625291,0.0105757,0.00798038,0.00827446,0.0303303,0.0401468,0.00311611,0.0351426,0.00366664,0.00228436,0.0073569,0.0106373,0.00721999,0.0106631,0.00178453,0.0345984,0.0198089,0.0038176,0.0430486,0.0171178,0,0,0,0,0
179,0.032075,0,0,0,0,0.0422657,0,0,0,0,0,0,0.019359,0.055482,0.0168898,0.012748,0,0,0.0113238,0,0.0302321,0.0040398,0.0458499,0.0271207,0.0119534,0.0135404,0.0350473,0.0395402,0.012907,0.0139086,0.011219,0.010454,0.00726582,0.005224,0.00837767,0.013106,0.0200967,0.0162303,0.0411522,0.0146992,0.00523321,0.0335424,0.00631423,0.012239,0.0117534,0,0,0.0310001,0,0.0382674,0.0189136,0.0625353,0.0106429,0.00797347,0.00822379,0.0304133,0.0399475,0.00314192,0.0351103,0.00365246,0.00213888,0.00728041,0.0105567,0.00716611,0.0105147,0.0015048,0.0346032,0.0196507,0.00350337,0.0429572,0.0170676,0,0,0,0,0
180,0.0319568,0,0,0,0,0.0422908,0,0,0,0,0,0,0.0193635,0.0553957,0.0167428,0.0125152,0,0,0.0119247,0,0.0302188,0.00318293,0.0457476,0.0272143,0.0119163,0.0135491,0.0351032,0.0402583,0.0128277,0.0139051,0.0111435,0.0105136,0.00726133,0.00525456,0.00838327,0.0131035,0.0201812,0.016712,0.0410139,0.0140207,0.00520276,0.0334376,0.00634086,0.0123041,0.0117005,0,0,0.0309149,0,0.0381189,0.0187695,0.0625433,0.0106965,0.00798161,0.00813536,0.0304842,0.0397507,0.00318679,0.0350716,0.00361184,0.00195669,0.00728756,0.0105399,0.00712358,0.0103279,0.00123606,0.034532,0.0194667,0.00325714,0.0429649,0.0170703,0,0,0,0,0
181,0.0317698,0,0,0,0,0.0422857,0,0,0,0,0,0,0.0194574,0.0552719,0.0166105,0.0123901,0,0,0.0125214,0,0.0302541,0.00245197,0.0456579,0.0271919,0.0118246,0.0136442,0.0351127,0.0408646,0.012872,0.0138929,0.0111051,0.0105237,0.00730698,0.00524995,0.00836346,0.0130839,0.0202567,0.0171575,0.0408796,0.0136152,0.00528422,0.0333116,0.00640635,0.0123876,0.0116516,0,0,0.0307622,0,0.0379351,0.0186478,0.0626055,0.0107944,0.00796868,0.0079706,0.0305282,0.039537,0.00318331,0.0350522,0.00353994,0.00179554,0.00727718,0.0105316,0.00710904,0.0101786,0.00124823,0.0343453,0.0193035,0.002991,0.0429658,0.0169776,0,0,0,0,0
182,0.0315164,0,0,0,0,0.04223,0,0,0,0,0,0,0.0195308,0.0551282,0.0165322,0.0124931,0,0,0.0130646,0,0.0302982,0.00196707,0.0455792,0.0272527,0.0117549,0.0139107,0.0351165,0.0413104,0.0128378,0.0138226,0.011025,0.01051,0.007333,0.00523424,0.00835514,0.0130754,0.0203565,0.0175189,0.0407388,0.013201,0.00548383,0.0331698,0.0065545,0.0125318,0.0115764,0,0,0.030638,0,0.0377232,0.0186024,0.0626606,0.0109935,0.00791277,0.00774513,0.0305496,0.0392098,0.00322944,0.0349785,0.00345127,0.00165809,0.00718163,0.0104586,0.00713147,0.0101092,0.00124713,0.0341565,0.0190293,0.00265261,0.042947,0.0167897,0,0,0,0,0
183,0.0312254,0,0,0,0,0.042146,0,0,0,0,0,0,0.0194523,0.0549912,0.016506,0.0128397,0,0,0.0136114,0,0.0303063,0.0016915,0.0454992,0.0273776,0.0117192,0.0142584,0.0351306,0.0416948,0.0126679,0.0137464,0.0109424,0.010564,0.00733975,0.00524343,0.0083725,0.0130875,0.0204521,0.0179129,0.0405778,0.0127008,0.00567215,0.0330287,0.00675822,0.0126823,0.0115082,0,0,0.0306163,0,0.0375098,0.0186323,0.0627252,0.0112468,0.00782656,0.0075686,0.0305774,0.0388064,0.00325031,0.0348661,0.00348749,0.00151803,0.00702334,0.0103294,0.00712582,0.0100696,0.00125672,0.0339889,0.0186264,0.00223122,0.0429674,0.0165796,0,0,0,0,0
184,0.0309867,0,0,0,0,0.0420985,0,0,0,0,0,0,0.0192284,0.0548741,0.016509,0.0129776,0,0,0.0142351,0,0.0303247,0.00131877,0.0453841,0.027401,0.011792,0.0139833,0.0352103,0.0422651,0.0125617,0.0136871,0.0108982,0.0106117,0.00734274,0.00522538,0.00840308,0.0130819,0.0205191,0.0183599,0.0403948,0.0120686,0.00562831,0.0329093,0.0069681,0.0127179,0.0114407,0,0,0.0306932,0,0.037296,0.0187448,0.0627893,0.0115404,0.00778637,0.00740867,0.030667,0.0382203,0.00340233,0.0347594,0.00401269,0.00144209,0.0069677,0.0101689,0.00711349,0.0100435,0.00110494,0.0337813,0.0185308,0.00173331,0.0428137,0.0163747,0,0,0,0,0
185,0.0307574,0,0,0,0,0.0420658,0,0,0,0,0,0,0.0190944,0.0547331,0.016491,0.0129456,0,0,0.0148502,0,0.0303266,0.00108805,0.0452738,0.0275814,0.0119032,0.0137536,0.0352997,0.0429105,0.0125026,0.0136201,0.01085,0.0106452,0.00736895,0.00521739,0.00840486,0.0130869,0.0205364,0.0187069,0.0401909,0.0112355,0.00581378,0.032781,0.00729153,0.0128531,0.0113242,0,0,0.0307552,0,0.0370647,0.0188389,0.0628406,0.0119289,0.00781123,0.00719221,0.0307814,0.0376282,0.00351567,0.0346687,0.00494099,0.00137228,0.00700975,0.0100013,0.00725731,0.0100819,0.00117417,0.0334061,0.0186529,0.00126686,0.042687,0.0161533,0,0,0,0,0
186,0.0305175,0,0,0,0,0.0420061,0,0,0,0,0,0,0.0190305,0.0545846,0.0164952,0.0129223,0,0,0.0153516,0,0.0303254,0.00151705,0.0451638,0.0276967,0.0119898,0.0137131,0.0353905,0.0434029,0.0124261,0.0135453,0.0107622,0.0107188,0.00739534,0.00522122,0.00841267,0.0130986,0.020519,0.018923,0.0400266,0.0103543,0.00588255,0.0326184,0.00753564,0.0130961,0.011138,0,0,0.0307262,0,0.0368293,0.0188007,0.0628897,0.0122244,0.0078311,0.0069835,0.0308484,0.0371134,0.00364323,0.0345294,0.00406934,0.0012645,0.00695505,0.00993439,0.00733171,0.00998284,0.00126786,0.0332528,0.0187005,0.000931315,0.0426096,0.0158764,0,0,0,0,0
187,0.0302602,0,0,0,0,0.0418894,0,0,0,0,0,0,0.018938,0.0544453,0.0163099,0.0129547,0,0,0.0157577,0,0.0303251,0.0021704,0.0450317,0.0277069,0.0120697,0.0137071,0.0355168,0.0436791,0.012349,0.0134336,0.0106395,0.0108088,0.00745313,0.00523107,0.00841713,0.0130863,0.0204804,0.0190683,0.03995,0.00987887,0.00601345,0.0325011,0.00774865,0.0132447,0.0109158,0,0,0.0306863,0,0.0366646,0.0187774,0.0629376,0.0124518,0.00786118,0.00676142,0.0309401,0.0366384,0.00371494,0.0344438,0.00355136,0.00118777,0.00685599,0.00984513,0.00733556,0.0097513,0.00150686,0.0332891,0.0186267,0.000691374,0.0424808,0.0155308,0,0,0,0,0
188,0.0299805,0,0,0,0,0.0417015,0,0,0,0,0,0,0.0188718,0.054339,0.0161878,0.0129147,0,0,0.0162659,0,0.0302908,0.0027289,0.0448339,0.0277109,0.0120806,0.0136475,0.0356042,0.0440984,0.0122587,0.0132841,0.010539,0.0108661,0.00751951,0.00528227,0.00844204,0.0130672,0.0204839,0.0192211,0.0399045,0.00937471,0.00613536,0.0324033,0.0079071,0.0134046,0.0107289,0,0,0.0307005,0,0.0365167,0.0187745,0.0630333,0.0126246,0.00790042,0.00645757,0.0310143,0.0361765,0.00377982,0.0343606,0.00342518,0.00119592,0.00667105,0.00968781,0.0072261,0.00944417,0.00179529,0.0332819,0.0184878,0.0005395,0.0422453,0.0151824,0,0,0,0,0
189,0.0296686,0,0,0,0,0.0414855,0,0,0,0,0,0,0.0188809,0.0542268,0.0161315,0.0127589,0,0,0.0169038,0,0.0301989,0.00324564,0.0445967,0.0277628,0.0120732,0.0136005,0.0356104,0.0447182,0.0121217,0.0131733,0.0104649,0.0109113,0.00756435,0.0053544,0.00848896,0.0130566,0.0205594,0.0194051,0.039833,0.00878627,0.00626656,0.0322968,0.00795697,0.0137463,0.0105752,0,0,0.0307508,0,0.0363569,0.0188423,0.0631707,0.0126455,0.00792511,0.00609286,0.0310513,0.0357475,0.00393986,0.0342829,0.00336407,0.00133238,0.0063685,0.00939859,0.0069941,0.00902017,0.00210031,0.0331849,0.0183427,0.00044981,0.0420003,0.0148209,0,0,0,0,0
190,0.0293451,0,0,0,0,0.0413248,0,0,0,0,0,0,0.018807,0.0540712,0.016063,0.0127504,0,0,0.0175797,0,0.0301122,0.00384264,0.0444172,0.0278086,0.0121419,0.0135938,0.0356015,0.0452918,0.0119857,0.013137,0.0103763,0.0109797,0.00762288,0.00541044,0.00850054,0.0130369,0.0205134,0.0196513,0.0396937,0.00808608,0.00656218,0.0321756,0.00820591,0.0140275,0.0104533,0,0,0.0308532,0,0.0361984,0.0189164,0.0633073,0.0128518,0.0079395,0.00577379,0.0310794,0.0353266,0.00416137,0.034175,0.00333601,0.00160487,0.00623661,0.00914089,0.00693901,0.00870523,0.00260588,0.0330981,0.0182218,0.000434549,0.0417769,0.0144167,0,0,0,0,0
191,0.0289666,0,0,0,0,0.0411586,0,0,0,0,0,0,0.0186544,0.053852,0.0160256,0.0127533,0,0,0.0182329,0,0.0301094,0.00443689,0.0442773,0.0278121,0.0122183,0.0135507,0.0355942,0.0458941,0.0118989,0.0130595,0.010299,0.0110632,0.00768955,0.00544967,0.00854091,0.0130101,0.020431,0.0199554,0.0394963,0.00752981,0.00708071,0.0320402,0.00868823,0.0142342,0.0104119,0,0,0.031001,0,0.0360327,0.0189848,0.0634255,0.0133141,0.00792133,0.00551879,0.0310927,0.0349099,0.0043468,0.0340795,0.0033279,0.00192439,0.00625165,0.00888056,0.00706933,0.0085761,0.00330802,0.0329816,0.0180672,0.000531192,0.0415655,0.013996,0,0,0,0,0
192,0.0285955,0,0,0,0,0.0409904,0,0,0,0,0,0,0.0185125,0.0536977,0.0159835,0.0127379,0,0,0.0189663,0,0.0302203,0.00496133,0.0441308,0.0277353,0.012299,0.0134406,0.0355874,0.0465925,0.0118148,0.0129387,0.0101906,0.0111596,0.00774316,0.00549304,0.00860968,0.0129958,0.0204718,0.0203596,0.0392942,0.0072106,0.00776599,0.0319015,0.00929467,0.0144512,0.0103975,0,0,0.0311163,0,0.035855,0.0190548,0.0635565,0.0139019,0.00792512,0.00526685,0.0310856,0.0344285,0.00445662,0.0339496,0.00333629,0.00225427,0.0063311,0.00854437,0.0072748,0.00844244,0.00416853,0.0328116,0.0178929,0.00070862,0.0413235,0.0136052,0,0,0,0,0
193,0.0282329,0,0,0,0,0.0408299,0,0,0,0,0,0,0.0184425,0.0535619,0.0159932,0.0127545,0,0,0.0196985,0,0.0303615,0.00553418,0.0439545,0.0275334,0.0124072,0.0133608,0.0355895,0.0473007,0.0117506,0.0127986,0.0100696,0.0112361,0.00778499,0.00553608,0.00866992,0.0129795,0.0204882,0.0208073,0.0391029,0.0066764,0.00832183,0.0317609,0.00972459,0.0147084,0.0103894,0,0,0.0311813,0,0.0356695,0.0191297,0.0637075,0.0142715,0.00796813,0.00499547,0.0310845,0.0338817,0.00460462,0.0338473,0.00336608,0.00267319,0.0062092,0.00818738,0.0073168,0.00812557,0.00498674,0.03259,0.017737,0.00092856,0.0409516,0.0131998,0,0,0,0,0
194,0.027874,0,0,0,0,0.0406358,0,0,0,0,0,0,0.0183572,0.0534844,0.016006,0.0129173,0,0,0.020309,0,0.0303802,0.00610315,0.0437977,0.0274983,0.0125597,0.0134017,0.0356155,0.0478914,0.0116381,0.0126461,0.00996943,0.0112989,0.00786532,0.00558027,0.00872227,0.0129566,0.0203656,0.0211791,0.0391088,0.0060801,0.00908111,0.0316473,0.0102455,0.0149466,0.0103989,0,0,0.0312697,0,0.0355099,0.0192189,0.0638624,0.0146639,0.00800937,0.00480355,0.0310941,0.0332583,0.00483341,0.0336871,0.00345154,0.00315007,0.00617735,0.00792045,0.00738827,0.0078045,0.0059853,0.032378,0.0175768,0.00117466,0.040441,0.012723,0,0,0,0,0
195,0.0275282,0,0,0,0,0.0404484,0,0,0,0,0,0,0.0182239,0.0535497,0.0159308,0.0131199,0,0,0.0208019,0,0.030169,0.0067166,0.043655,0.0274816,0.0127503,0.0134196,0.0356529,0.0485199,0.0114988,0.0126229,0.00984852,0.0113899,0.00792883,0.0055943,0.00879514,0.0129225,0.0201424,0.0214411,0.0392155,0.00567855,0.00989006,0.0315442,0.0105882,0.0152527,0.0103775,0,0,0.0313528,0,0.0353605,0.0192832,0.0640467,0.0148872,0.00801509,0.00473604,0.031076,0.0325641,0.0050398,0.0333887,0.00361298,0.00376298,0.00613516,0.00768357,0.00739554,0.00736586,0.00701025,0.0321714,0.017412,0.00142164,0.0401945,0.0121689,0,0,0,0,0
196,0.0271555,0,0,0,0,0.0402416,0,0,0,0,0,0,0.0180709,0.0535794,0.0158745,0.0132331,0,0,0.021181,0,0.0299936,0.00735649,0.0434816,0.0274486,0.0129523,0.0132621,0.0357103,0.0491075,0.0113278,0.012488,0.00967136,0.0115294,0.00795128,0.00559043,0.00880823,0.0128862,0.0198848,0.0216213,0.0392823,0.00524771,0.0108886,0.0314131,0.010935,0.0155822,0.0103411,0,0,0.0313807,0,0.0351971,0.0192644,0.0642144,0.0150231,0.00802087,0.00472565,0.0310944,0.0318478,0.00519812,0.0330267,0.00380482,0.00446271,0.0060674,0.0074402,0.00737485,0.00686328,0.00835855,0.0319272,0.017194,0.00162149,0.0401561,0.0115544,0,0,0,0,0
197,0.02684,0,0,0,0,0.0400631,0,0,0,0,0,0,0.0179682,0.0535993,0.015737,0.013213,0,0,0.0216232,0,0.0298968,0.00814256,0.0433385,0.0275017,0.0131373,0.0131625,0.0357826,0.049747,0.0112157,0.0123301,0.00951694,0.0116432,0.00800614,0.00562251,0.00880838,0.0128442,0.0195897,0.0219019,0.0393241,0.00462342,0.0120351,0.0312657,0.011513,0.0157344,0.0103044,0,0,0.0313566,0,0.0350347,0.0192351,0.0643508,0.0154069,0.00801046,0.00490745,0.0311588,0.0311489,0.00551944,0.0327974,0.00412953,0.00521071,0.00603585,0.00706151,0.00743759,0.00645851,0.00976051,0.0317136,0.0169387,0.00181005,0.0398845,0.0109617,0,0,0,0,0
198,0.0266076,0,0,0,0,0.0398525,0,0,0,0,0,0,0.0180764,0.0536115,0.0155316,0.0130831,0,0,0.0221198,0,0.02983,0.00891203,0.0431888,0.0273332,0.0132342,0.013138,0.0358071,0.0504201,0.0111022,0.0122638,0.00941663,0.0116713,0.00811109,0.00571393,0.00888527,0.0127715,0.0192544,0.022158,0.0393673,0.00400369,0.0131432,0.0311429,0.0121694,0.0158312,0.0102633,0,0,0.0312913,0,0.0348921,0.0192888,0.0645605,0.0160274,0.00796056,0.00546167,0.0312244,0.0305171,0.005977,0.0326191,0.00466003,0.00604942,0.00606171,0.00680756,0.00754172,0.00614748,0.0110288,0.0314997,0.0166751,0.00203465,0.0394285,0.0103265,0,0,0,0,0
