Timestep,C7,CBL,CBR,CFL,CFR,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x71,x72,x73,x74,x75
146,0.020285,0,0,0,0,0.0574602,0,0,0,0,0,0,0.0286416,0.0578334,0.0191601,0.0272546,0,0,0.0415713,0,0.0367465,0.0299038,0.0397871,0.0368245,0.0170479,0.0157103,0.0522602,0.0453547,0.00959505,0.0108295,0.00641698,0.0158407,0.00883826,0.00461822,0.00694627,0.0143485,0.0329059,0.0442185,0.0424274,0.0261799,0.0369493,0.034547,0.0160643,0.030982,0.0351125,0,0,0.0151332,0,0.0449272,0.0114876,0.0653816,0.0147734,0.011402,0.023888,0.0497252,0.0816411,0.0122143,0.0324802,0.0173978,0.0219315,0.0092256,0.00302208,0.00891683,0.016141,0.0432958,0.0216387,0.0158704,0.0154111,0.060594,0.0284667,0,0,0,0,0
147,0.019789,0,0,0,0,0.0576931,0,0,0,0,0,0,0.0279302,0.0581135,0.0189184,0.026755,0,0,0.0418105,0,0.0365755,0.0301104,0.0400331,0.0362989,0.017,0.0156383,0.0519854,0.0451501,0.00944421,0.0108313,0.00639696,0.0158681,0.00872151,0.00456944,0.00709555,0.0142637,0.0321285,0.0443831,0.0428818,0.0259097,0.0378229,0.0344946,0.0162209,0.0306563,0.0355571,0,0,0.0151594,0,0.044823,0.0114063,0.0644757,0.0155057,0.0116483,0.0241616,0.0500228,0.0821064,0.0124036,0.0331149,0.018525,0.0218149,0.00961679,0.00307643,0.00955757,0.0169074,0.0442727,0.0218249,0.0160905,0.0152366,0.060745,0.028379,0,0,0,0,0
148,0.0192988,0,0,0,0,0.0580413,0,0,0,0,0,0,0.0272946,0.0584298,0.0184541,0.0261649,0,0,0.0418735,0,0.0364623,0.0302646,0.0402517,0.0357808,0.0169313,0.0156927,0.0517509,0.0449723,0.00931516,0.011014,0.00641167,0.0158871,0.00863471,0.00458205,0.00726781,0.0141358,0.0314342,0.0444925,0.043342,0.0256404,0.0390292,0.0344474,0.016643,0.0302627,0.0361492,0,0,0.0153042,0,0.0447551,0.0113187,0.0632889,0.0165122,0.0118142,0.024313,0.0503394,0.0827672,0.0125863,0.0338592,0.0198423,0.0216086,0.00992982,0.00321924,0.0101953,0.0175613,0.0453968,0.0220239,0.0162259,0.0152064,0.0610593,0.0283692,0,0,0,0,0
149,0.0190192,0,0,0,0,0.058679,0,0,0,0,0,0,0.0265026,0.0587343,0.0177926,0.0256459,0,0,0.0420831,0,0.0362337,0.0302381,0.0404714,0.0351397,0.0169076,0.0149973,0.0515612,0.0454975,0.00923131,0.0110441,0.00647617,0.015868,0.00846677,0.00450036,0.00733749,0.0140371,0.0305286,0.0448622,0.0436474,0.0252912,0.0399705,0.0344019,0.0170022,0.0299241,0.0367974,0,0,0.0153473,0,0.0446826,0.0111358,0.0619283,0.0177923,0.0118546,0.0242689,0.0505698,0.0836108,0.0126689,0.0345771,0.0210837,0.0214256,0.0103107,0.0034061,0.0109122,0.0183271,0.0464439,0.0223506,0.0163475,0.0151077,0.0617621,0.0285502,0,0,0,0,0
150,0.0188626,0,0,0,0,0.0592227,0,0,0,0,0,0,0.0257504,0.0589044,0.0173172,0.0253035,0,0,0.0421351,0,0.0360787,0.0300782,0.0406871,0.034732,0.0168391,0.014428,0.0514881,0.0464029,0.00915478,0.011018,0.00650878,0.0159041,0.00832133,0.00444136,0.00737916,0.0139441,0.0296745,0.0452379,0.0438059,0.0250942,0.0407596,0.0343525,0.0173928,0.0297588,0.0374954,0,0,0.0152095,0,0.0446065,0.0108965,0.0605753,0.019188,0.0118908,0.0242106,0.050882,0.0843173,0.0127249,0.0352826,0.0221016,0.0213365,0.0106062,0.00356262,0.0115637,0.0191054,0.0473481,0.0227465,0.0163835,0.0148865,0.0624645,0.028918,0,0,0,0,0
151,0.105584,0,0,0,0,0.0824468,0,0,0,0,0,0,0.0336108,0.0586238,0.0237591,0.0319182,0,0,0.0390313,0,0.034797,0.0238007,0.0336315,0.0402869,0.0141006,0.0244981,0.0400348,0.0384679,0.00897398,0.0160257,0.0116705,0.0247369,0.00865777,0.00915882,0.00374045,0.0175555,0.0325448,0.0443483,0.044643,0.0222642,0.0378463,0.0344948,0.0149899,0.0282259,0.0820326,0,0,0.0319678,0,0.0396687,0.0262573,0.0572808,0.0177108,0.00510225,0.0209923,0.0413443,0.082714,0.00937937,0.0381248,0.0199363,0.0173616,0.00994102,0.00301344,0.0114122,0.0190575,0.0449867,0.0503392,0.0182379,0.021154,0.0732123,0.0698386,0,0,0,0,0
152,0.0184777,0,0,0,0,0.0599691,0,0,0,0,0,0,0.0247992,0.0589884,0.017186,0.0246386,0,0,0.0416738,0,0.0363838,0.029685,0.0408675,0.0344021,0.0166895,0.0144455,0.0511394,0.0476861,0.00914444,0.0110931,0.00658888,0.0159583,0.00822711,0.00451471,0.00752887,0.0138064,0.0285239,0.045352,0.0438077,0.0252961,0.0424296,0.0342102,0.0183888,0.0294435,0.0388854,0,0,0.0146485,0,0.0443098,0.00999865,0.0589767,0.0218101,0.0118887,0.0244175,0.0514912,0.0858234,0.0130072,0.0364792,0.0235556,0.0212115,0.0110968,0.00388859,0.0125744,0.0203943,0.0492961,0.0234497,0.0173464,0.014185,0.063111,0.0294906,0,0,0,0,0
153,0.0182742,0,0,0,0,0.0604965,0,0,0,0,0,0,0.0245077,0.0589125,0.0176368,0.0244081,0,0,0.0411043,0,0.0365316,0.02929,0.0409074,0.0342359,0.0165841,0.0142868,0.0510779,0.048233,0.00917665,0.0111635,0.00664708,0.0159737,0.0083081,0.00460107,0.00765883,0.0136759,0.0280186,0.0452581,0.0436464,0.0254433,0.0436016,0.0341599,0.01906,0.0293789,0.0397951,0,0,0.0144801,0,0.0442182,0.00940999,0.0586688,0.0231079,0.0120287,0.024807,0.0518952,0.0869572,0.0131557,0.036948,0.0244338,0.0213627,0.0111115,0.00389616,0.012936,0.0210456,0.0507186,0.0241788,0.0181437,0.0138695,0.0636411,0.0298252,0,0,0,0,0
154,0.112545,0,0,0,0,0.0895395,0,0,0,0,0,0,0.0330878,0.0583112,0.0240043,0.0315122,0,0,0.0379394,0,0.0350925,0.021894,0.0337322,0.0394844,0.0143246,0.0235871,0.0404314,0.0416348,0.00848568,0.015542,0.011018,0.0245618,0.00817708,0.00872923,0.00367121,0.0173934,0.0317266,0.0454572,0.044209,0.022136,0.0409222,0.0340482,0.0163421,0.0284234,0.0890729,0,0,0.0263781,0,0.038205,0.0213625,0.0559193,0.0214023,0.00588897,0.021697,0.0428938,0.094139,0.0100768,0.0393598,0.0221714,0.0177023,0.0106421,0.00326565,0.0128233,0.0213168,0.0490115,0.0521389,0.0170289,0.0185244,0.07978,0.0747273,0,0,0,0,0
155,0.113674,0,0,0,0,0.0904497,0,0,0,0,0,0,0.0329266,0.058365,0.0237111,0.0313727,0,0,0.0376723,0,0.0351714,0.0213056,0.0337155,0.039201,0.0142904,0.0231973,0.0404775,0.0428136,0.00844932,0.0154683,0.010907,0.0246022,0.00799814,0.00861644,0.00366256,0.0173601,0.0315074,0.0458026,0.0442879,0.0218295,0.0419127,0.0339237,0.0167083,0.0284718,0.0900149,0,0,0.0249952,0,0.0380117,0.020426,0.0554009,0.022308,0.00602319,0.0219494,0.0432914,0.0955002,0.0102653,0.0395816,0.0226765,0.0178704,0.0108286,0.00335666,0.0132806,0.0222502,0.0502426,0.0519952,0.0168488,0.0180151,0.0805897,0.0755489,0,0,0,0,0
156,0.114884,0,0,0,0,0.0915092,0,0,0,0,0,0,0.0326822,0.0585295,0.0232728,0.0312408,0,0,0.0374977,0,0.0352344,0.020752,0.033772,0.0387247,0.0142928,0.0229741,0.0405147,0.0437485,0.00854568,0.015359,0.0108298,0.0246809,0.00778331,0.00852815,0.00369487,0.0173377,0.0312155,0.0460888,0.0444351,0.0214013,0.0426837,0.0337729,0.0169553,0.0285744,0.091103,0,0,0.0233297,0,0.0377211,0.019338,0.0548108,0.0229898,0.00623556,0.0222188,0.0436946,0.0972683,0.0103202,0.0397147,0.0228615,0.0181809,0.010993,0.00345401,0.0136641,0.0231372,0.051238,0.0518394,0.0169537,0.0175891,0.0814799,0.0764592,0,0,0,0,0
157,0.0183649,0,0,0,0,0.0619835,0,0,0,0,0,0,0.023094,0.0591879,0.0166936,0.0235401,0,0,0.0390712,0,0.0367591,0.0271552,0.0412213,0.0330929,0.0160853,0.0132435,0.0505859,0.0502531,0.00959783,0.0108406,0.00697204,0.0160733,0.00805091,0.00460321,0.00779668,0.0134042,0.0260484,0.0448301,0.0439378,0.0246412,0.0465679,0.0339294,0.0197912,0.0293322,0.0412202,0,0,0.012262,0,0.0440462,0.00783466,0.0567176,0.026002,0.0123051,0.0255555,0.0527921,0.0887889,0.01335,0.0375451,0.0254313,0.0221032,0.0115375,0.00414207,0.0142919,0.0242774,0.0546185,0.0263241,0.0188358,0.0135279,0.065172,0.0299408,0,0,0,0,0
158,0.0185075,0,0,0,0,0.0625675,0,0,0,0,0,0,0.0228216,0.0590347,0.0165996,0.0234426,0,0,0.0384367,0,0.0365142,0.0266014,0.0415004,0.0329947,0.0160015,0.0133874,0.0505072,0.0513923,0.00959195,0.0108769,0.00701236,0.0159215,0.00804255,0.00465638,0.00790173,0.0133092,0.0257022,0.044968,0.0438939,0.0242613,0.0468351,0.0338181,0.0197644,0.0293317,0.0414451,0,0,0.0117922,0,0.0439848,0.00751966,0.0562532,0.0260878,0.012341,0.0258318,0.0529449,0.0890015,0.0134511,0.0376498,0.0253595,0.022435,0.0116651,0.00414561,0.0144532,0.0248126,0.0547218,0.0266054,0.0188316,0.0135815,0.0658242,0.030024,0,0,0,0,0
159,0.117158,0,0,0,0,0.0935132,0,0,0,0,0,0,0.0323067,0.0581836,0.0226941,0.0309966,0,0,0.036953,0,0.0348025,0.0193813,0.0344909,0.0380768,0.0143516,0.0226421,0.0405268,0.0466898,0.00765671,0.0148219,0.0105088,0.0245188,0.00723877,0.00818402,0.00386531,0.01727,0.0306804,0.0470296,0.044411,0.0202521,0.0435684,0.0332939,0.0169186,0.0286154,0.0929503,0,0,0.0188622,0,0.0368586,0.0162911,0.0533757,0.0235451,0.00666452,0.0231626,0.0444024,0.100566,0.010573,0.0400097,0.0232425,0.0193026,0.0116057,0.00352172,0.0143119,0.0248762,0.0520623,0.050969,0.016192,0.0165717,0.082613,0.0783933,0,0,0,0,0
160,0.0188064,0,0,0,0,0.063023,0,0,0,0,0,0,0.0223471,0.0588445,0.0164241,0.0229772,0,0,0.0373452,0,0.0365868,0.0260505,0.0419711,0.0327469,0.0158508,0.013276,0.0502769,0.0527095,0.00965464,0.0108314,0.00711012,0.0158199,0.00811505,0.0049386,0.00810664,0.0132395,0.0251692,0.0446511,0.0438076,0.0239002,0.0469802,0.0336242,0.0196672,0.0291223,0.0416799,0,0,0.010574,0,0.0438015,0.0071401,0.0555266,0.0257964,0.0123745,0.02626,0.053093,0.0886975,0.0137225,0.0378314,0.0265364,0.0230122,0.0119449,0.00414702,0.014651,0.0254552,0.0548473,0.0272701,0.01816,0.013682,0.0660873,0.029983,0,0,0,0,0
161,0.0189735,0,0,0,0,0.0636152,0,0,0,0,0,0,0.0221121,0.0587993,0.0164025,0.0228706,0,0,0.0364603,0,0.0367022,0.025428,0.0422715,0.0325167,0.0157634,0.0131974,0.0501978,0.0540734,0.00967597,0.0107422,0.00717033,0.0157633,0.00819527,0.00512655,0.00821957,0.0131751,0.0249726,0.0446284,0.0436753,0.0236404,0.0469587,0.0335248,0.0195885,0.0291123,0.0421841,0,0,0.0102456,0,0.0437517,0.00687741,0.0551284,0.0256606,0.0124163,0.0263107,0.0532307,0.0892433,0.0137871,0.0379399,0.0272083,0.023068,0.0120742,0.00417608,0.0147439,0.0256198,0.0550451,0.0279323,0.0180102,0.0136346,0.066541,0.0303161,0,0,0,0,0
162,0.119171,0,0,0,0,0.095152,0,0,0,0,0,0,0.0317853,0.0579627,0.022228,0.0305293,0,0,0.0363548,0,0.0348959,0.0173779,0.035463,0.0370631,0.0144941,0.021694,0.0401514,0.0514855,0.0069073,0.0137082,0.00978098,0.0243363,0.00655724,0.00770756,0.00398721,0.0172858,0.0303407,0.0485388,0.0439601,0.0192312,0.0434636,0.0328267,0.0168405,0.028426,0.093997,0,0,0.0150024,0,0.0360996,0.0137536,0.0521813,0.0233992,0.00694964,0.0234843,0.0446658,0.102302,0.011012,0.0404434,0.025074,0.0195999,0.0121293,0.0036405,0.014705,0.0255439,0.0525299,0.049293,0.0156384,0.0153008,0.0837503,0.0799346,0,0,0,0,0
163,0.119534,0,0,0,0,0.0952757,0,0,0,0,0,0,0.0315279,0.0578746,0.0220911,0.0304935,0,0,0.0362812,0,0.0347525,0.0164925,0.0358826,0.036777,0.0145623,0.0211677,0.040165,0.0532349,0.006613,0.0134649,0.00958258,0.0243413,0.00644641,0.00758358,0.00399712,0.0172634,0.0301846,0.049199,0.0438663,0.0187565,0.0433125,0.0326945,0.0169431,0.0284964,0.0939544,0,0,0.0141267,0,0.0358616,0.0127539,0.0517234,0.0237373,0.00713809,0.0234228,0.0448544,0.102171,0.0110908,0.0407138,0.0251701,0.0195894,0.0123034,0.00366337,0.0149711,0.0257904,0.0525255,0.0486654,0.0148591,0.0145934,0.083661,0.0802144,0,0,0,0,0
164,0.119417,0,0,0,0,0.0949207,0,0,0,0,0,0,0.0310936,0.057606,0.0219663,0.0304158,0,0,0.0359238,0,0.0349457,0.0158802,0.0362098,0.0363566,0.0146407,0.0209107,0.0400965,0.0547632,0.00635883,0.0131082,0.00937561,0.0243702,0.00621692,0.00742271,0.00397733,0.0172477,0.0299255,0.0495598,0.0438604,0.0181089,0.0429883,0.0325185,0.0170585,0.0284078,0.093492,0,0,0.0131305,0,0.0356078,0.0118144,0.051233,0.0242236,0.00723998,0.0232641,0.0449169,0.101377,0.0111677,0.0410176,0.0254687,0.0195136,0.0124995,0.00363736,0.015271,0.0260754,0.05224,0.0477045,0.0141918,0.0139019,0.0829679,0.0802207,0,0,0,0,0
165,0.0200052,0,0,0,0,0.0639971,0,0,0,0,0,0,0.0205038,0.058475,0.0163523,0.0220684,0,0,0.0330003,0,0.0366224,0.0222711,0.0436015,0.0314883,0.0154152,0.0122286,0.0494483,0.0571923,0.00969605,0.0104604,0.00748436,0.0157505,0.00851902,0.00595312,0.00856748,0.0129078,0.0238717,0.0439407,0.043583,0.02194,0.0458751,0.0331023,0.0200292,0.0286629,0.041725,0,0,0.00808633,0,0.0431408,0.00561745,0.0532336,0.0272081,0.012345,0.0259281,0.0533721,0.0872652,0.0137049,0.0389625,0.027994,0.0227157,0.0126114,0.00419996,0.0157135,0.026583,0.0545715,0.0287837,0.0181747,0.0133762,0.0668766,0.030415,0,0,0,0,0
166,0.117495,0,0,0,0,0.0927732,0,0,0,0,0,0,0.0302232,0.0572898,0.0217246,0.0297322,0,0,0.0353482,0,0.0349167,0.014635,0.0364927,0.0352834,0.0146525,0.0202876,0.0389457,0.0577665,0.00604877,0.0128509,0.00898501,0.0243088,0.00558669,0.0070944,0.00408402,0.0173022,0.0293499,0.0500777,0.0437522,0.0169446,0.0421289,0.0321567,0.0174535,0.0274712,0.0910347,0,0,0.0118529,0,0.0353363,0.0112069,0.050169,0.0256177,0.00696873,0.0227867,0.044122,0.0976666,0.0112417,0.0416265,0.0258847,0.0196363,0.0128268,0.00350656,0.015887,0.0267291,0.0516752,0.0450552,0.013202,0.0131121,0.0807524,0.0793559,0,0,0,0,0
167,0.0208608,0,0,0,0,0.0634781,0,0,0,0,0,0,0.0200883,0.0583324,0.0156022,0.0217287,0,0,0.03129,0,0.0363419,0.0203918,0.0438984,0.031263,0.0152447,0.0120649,0.0490565,0.0590963,0.00967611,0.0102627,0.00765457,0.0157469,0.00879908,0.00643161,0.00890022,0.0128164,0.0237691,0.0437711,0.0435219,0.0208284,0.0452123,0.0328894,0.0205802,0.0284542,0.0407264,0,0,0.00622919,0,0.0428858,0.00587971,0.0520777,0.0289363,0.0122808,0.0254092,0.0534051,0.0846446,0.0137127,0.0394962,0.0282828,0.0234004,0.0129071,0.00418912,0.0164264,0.0273526,0.0541614,0.0282327,0.0171813,0.013586,0.0665245,0.0304538,0,0,0,0,0
168,0.0212676,0,0,0,0,0.0635394,0,0,0,0,0,0,0.0201164,0.0583997,0.0154849,0.0215295,0,0,0.0304394,0,0.0360836,0.0193176,0.0439449,0.031441,0.0151982,0.01211,0.0488983,0.0607862,0.00974652,0.0104651,0.00772231,0.0158352,0.00897983,0.00662938,0.00909973,0.0128841,0.0239174,0.0441283,0.0435298,0.0200553,0.0449677,0.0328597,0.0210092,0.0283916,0.0405203,0,0,0.00547229,0,0.0429078,0.0059133,0.0516122,0.0298,0.0122543,0.0252283,0.0534537,0.0837661,0.0137995,0.0396929,0.0283993,0.0226307,0.0129799,0.00423607,0.0167375,0.02771,0.0539165,0.0280479,0.0166922,0.0136619,0.0666055,0.0307714,0,0,0,0,0
169,0.0215468,0,0,0,0,0.0633881,0,0,0,0,0,0,0.0200314,0.058358,0.0152179,0.0212393,0,0,0.0296602,0,0.0359598,0.018444,0.0438986,0.0313879,0.0150997,0.0119238,0.0486272,0.0618716,0.00978138,0.0104693,0.0077061,0.01592,0.00901377,0.00676038,0.00913731,0.0128188,0.0241422,0.0440868,0.0434574,0.0194042,0.0446679,0.0327954,0.0213609,0.0282996,0.0402406,0,0,0.00478285,0,0.0428363,0.00586891,0.0512044,0.0306415,0.0121676,0.0251092,0.0533985,0.082782,0.0138362,0.0398019,0.0284822,0.0220402,0.0130604,0.00422481,0.0170858,0.0280096,0.0535006,0.0281305,0.0163057,0.0137189,0.0664284,0.0309197,0,0,0,0,0
170,0.0218107,0,0,0,0,0.0632417,0,0,0,0,0,0,0.0198707,0.0580966,0.0152009,0.0211762,0,0,0.0288977,0,0.036071,0.0175453,0.0438473,0.0314014,0.0149811,0.011774,0.0484579,0.0629097,0.00977634,0.010362,0.00768928,0.0160288,0.00908746,0.0068905,0.00916766,0.0127643,0.0242282,0.0440365,0.0432948,0.0188877,0.0442867,0.0327369,0.0216669,0.0282782,0.0400966,0,0,0.00420577,0,0.0427578,0.00574002,0.0508049,0.03137,0.0121075,0.0249056,0.0533945,0.0819882,0.0137896,0.0399895,0.0286514,0.0217569,0.0131971,0.00423093,0.0174347,0.0283029,0.0531187,0.0282371,0.0161287,0.0138045,0.0662547,0.0311839,0,0,0,0,0
171,0.113643,0,0,0,0,0.088625,0,0,0,0,0,0,0.0295333,0.0566709,0.0204494,0.029155,0,0,0.0355959,0,0.0346202,0.0117652,0.0362326,0.0349339,0.0148883,0.0196755,0.0372742,0.065683,0.00579894,0.0130312,0.00833913,0.0244793,0.00484792,0.00671516,0.00435844,0.01741,0.0294179,0.0526313,0.0432786,0.0138184,0.0404405,0.0316554,0.0192583,0.0262752,0.0862218,0,0,0.0104699,0,0.0349537,0.00965592,0.0480674,0.0296555,0.00722205,0.0215375,0.043205,0.0907429,0.0117564,0.0427336,0.0264298,0.0183057,0.01338,0.00325995,0.0174831,0.0283829,0.0501104,0.0393843,0.0114588,0.0113908,0.0762566,0.0778815,0,0,0,0,0
172,0.0222836,0,0,0,0,0.0626117,0,0,0,0,0,0,0.0196469,0.057825,0.015177,0.0217815,0,0,0.0272183,0,0.0360767,0.0157274,0.0438388,0.0315542,0.0146684,0.01165,0.0482056,0.0644597,0.00979108,0.0102263,0.0077369,0.0161843,0.00932293,0.00721633,0.00935697,0.0127202,0.0242309,0.0438735,0.0431019,0.0178751,0.0434704,0.0326572,0.0225122,0.0282857,0.0397648,0,0,0.00364762,0,0.0425736,0.00555661,0.0501289,0.0331443,0.011965,0.0244735,0.0534462,0.0800992,0.0137975,0.040293,0.0285603,0.02109,0.0132054,0.00419616,0.018064,0.0290056,0.0525845,0.0285028,0.0160252,0.0139683,0.0655456,0.0316849,0,0,0,0,0
173,0.0224752,0,0,0,0,0.0627572,0,0,0,0,0,0,0.019537,0.0576606,0.0150155,0.0216575,0,0,0.0265001,0,0.0359777,0.0145918,0.0438931,0.0317325,0.0145917,0.0115807,0.0479708,0.0659961,0.00981286,0.0102379,0.00776133,0.0161651,0.00939872,0.00735586,0.00942918,0.0126851,0.0241989,0.0440181,0.0429908,0.017189,0.0430116,0.0325995,0.0228855,0.0282882,0.0399542,0,0,0.00378649,0,0.042532,0.00556028,0.0498439,0.0339869,0.0119155,0.0241753,0.0534723,0.0797793,0.0138106,0.040398,0.0284327,0.0208124,0.0131704,0.00417926,0.0184097,0.029334,0.0522433,0.0287685,0.0160667,0.0139478,0.0656356,0.0321059,0,0,0,0,0
174,0.111077,0,0,0,0,0.0863018,0,0,0,0,0,0,0.029157,0.0560746,0.0197444,0.0287224,0,0,0.0365728,0,0.0344179,0.0107779,0.0363297,0.0345264,0.0150442,0.0190064,0.0361393,0.0702616,0.00557604,0.0127294,0.00803251,0.0244556,0.00433209,0.00643674,0.0045343,0.0174536,0.0290392,0.0541556,0.0428799,0.012009,0.0391596,0.0313874,0.0203585,0.0256997,0.0833514,0,0,0.0113037,0,0.0347483,0.00950966,0.0472536,0.0321157,0.00741788,0.0205846,0.0426945,0.0871296,0.0118501,0.0430943,0.0260943,0.0176168,0.0133442,0.00301313,0.0183491,0.0292763,0.0493076,0.0365544,0.0101661,0.0100563,0.0735272,0.0766284,0,0,0,0,0
175,0.1103,0,0,0,0,0.0855786,0,0,0,0,0,0,0.0291917,0.055938,0.0195516,0.0286198,0,0,0.0370262,0,0.0343064,0.0108248,0.0365188,0.0341515,0.0151738,0.0188201,0.0362753,0.0714754,0.00555468,0.0125749,0.00800711,0.0244534,0.00427309,0.00635159,0.00446422,0.0174896,0.0289966,0.0545161,0.0427411,0.0113434,0.0389674,0.0313332,0.0207104,0.0259237,0.0823743,0,0,0.0120074,0,0.034594,0.00963289,0.0469881,0.0326982,0.00763609,0.0203106,0.0430067,0.0860265,0.011771,0.0430975,0.0259942,0.0174929,0.013526,0.00305917,0.0185641,0.0294228,0.0494216,0.0358761,0.00991509,0.00972969,0.0728818,0.0761195,0,0,0,0,0
176,0.023233,0,0,0,0,0.0613588,0,0,0,0,0,0,0.0190507,0.0573223,0.0147272,0.0207021,0,0,0.024994,0,0.0354919,0.0116237,0.0443904,0.0310966,0.0142767,0.0112226,0.0471844,0.0682688,0.00978608,0.0102419,0.00789799,0.0159357,0.00952586,0.00774945,0.0095533,0.0126305,0.023879,0.0436281,0.0427341,0.0149642,0.0423698,0.0325355,0.0237131,0.0282431,0.0393003,0,0,0.0050147,0,0.0421901,0.0061684,0.0489641,0.0353413,0.0115152,0.0234679,0.0531843,0.0764724,0.0133933,0.0405259,0.0279173,0.0202599,0.0135471,0.0043158,0.0190213,0.0297379,0.0524396,0.0285262,0.0154397,0.0139114,0.0641898,0.032488,0,0,0,0,0
177,0.0233892,0,0,0,0,0.0611863,0,0,0,0,0,0,0.0189342,0.0570858,0.0150939,0.020553,0,0,0.024609,0,0.0353973,0.010674,0.044564,0.0311563,0.0141859,0.0111722,0.0470448,0.0694527,0.00978932,0.0102092,0.0078926,0.0158912,0.00955693,0.00786489,0.00958614,0.0126572,0.023832,0.0436843,0.0426225,0.0140767,0.0421155,0.0324643,0.0238208,0.0282149,0.0391557,0,0,0.00554728,0,0.0421442,0.0062996,0.0488352,0.0354975,0.0113444,0.0232984,0.0530834,0.0756573,0.0133074,0.040353,0.0276587,0.0200685,0.0135889,0.00430911,0.0190457,0.0296612,0.0521526,0.0287104,0.0151029,0.0140075,0.0640045,0.0325847,0,0,0,0,0
178,0.0234899,0,0,0,0,0.0609214,0,0,0,0,0,0,0.0188992,0.0567443,0.0150857,0.0206187,0,0,0.0241767,0,0.0354605,0.0101274,0.0447438,0.0308929,0.014123,0.0111088,0.0470188,0.0702236,0.00977427,0.0101478,0.00787677,0.0159269,0.00959245,0.00792914,0.00964035,0.0126715,0.0237812,0.0434194,0.0425416,0.0132618,0.0417857,0.0323959,0.0238434,0.0282897,0.0388917,0,0,0.00622552,0,0.0420407,0.0063867,0.0487052,0.0355862,0.0111727,0.0231079,0.0530133,0.0747464,0.0131069,0.0401644,0.027312,0.0197439,0.0136115,0.00427819,0.0190108,0.0295187,0.0515918,0.0289002,0.0147473,0.0140758,0.0635747,0.0325067,0,0,0,0,0
179,0.0235466,0,0,0,0,0.0606483,0,0,0,0,0,0,0.0188912,0.0564509,0.0150136,0.0205503,0,0,0.0239243,0,0.0354444,0.0093738,0.0448524,0.0308709,0.0140503,0.011125,0.0468464,0.0710369,0.00972184,0.0101188,0.00788323,0.0159239,0.00963352,0.00799872,0.00967677,0.0126647,0.023725,0.0433418,0.0424152,0.0126411,0.0413082,0.0323495,0.0237651,0.0283336,0.0386821,0,0,0.00697051,0,0.0419372,0.00639371,0.0485888,0.0354811,0.011004,0.0228373,0.0528634,0.0739007,0.0127673,0.0399077,0.0268505,0.0193473,0.0135776,0.00418555,0.0189715,0.0293378,0.0510333,0.029115,0.0144701,0.0141007,0.0631913,0.0324534,0,0,0,0,0
180,0.099685,0,0,0,0,0.0762605,0,0,0,0,0,0,0.0289895,0.0550022,0.0194794,0.0268493,0,0,0.0369647,0,0.0342352,0.0108046,0.0370742,0.0333286,0.0151175,0.0183477,0.033237,0.0740614,0.00532378,0.0124433,0.00790876,0.0244259,0.00360031,0.00616996,0.0047942,0.0176455,0.0291496,0.0536388,0.0423382,0.00837487,0.0368716,0.0308161,0.0204352,0.0239643,0.0727449,0,0,0.015393,0,0.0344546,0.0101849,0.0464385,0.0326761,0.00721776,0.0188372,0.0400045,0.0743082,0.0104376,0.0421471,0.0238997,0.0157514,0.013276,0.0023895,0.0182437,0.0285865,0.0473302,0.0291967,0.00780834,0.00784276,0.06441,0.0702298,0,0,0,0,0
181,0.0236229,0,0,0,0,0.0594103,0,0,0,0,0,0,0.0187174,0.0560314,0.0149192,0.0200528,0,0,0.0237584,0,0.0353706,0.00822383,0.0449495,0.0308108,0.0137606,0.0118824,0.0460735,0.0718934,0.00960122,0.0100484,0.0079107,0.0158507,0.00967795,0.00819278,0.00972789,0.0126343,0.0235854,0.0434471,0.04214,0.0116279,0.0401171,0.0322722,0.0231028,0.0282374,0.0378227,0,0,0.00839353,0,0.0416368,0.00661247,0.0482499,0.0349304,0.0105456,0.0220651,0.0522386,0.0712642,0.0120757,0.0392247,0.0256986,0.0185089,0.0133721,0.00386558,0.0187331,0.0288458,0.0498397,0.0291769,0.0137999,0.0141115,0.0618686,0.0321224,0,0,0,0,0
