Timestep,C7,CLAV,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70
35,0.00319047,0.00222703,0.0459794,0.0176922,0.014247,0.0107413,0,0,0.00995749,0,0.0236917,0.00494042,0.0432203,0.0474291,0.0279846,0.024908,0.00686743,0.00348127,0.0201272,0.0433107,0.012408,0.0638197,0.0201078,0.0245856,0.0115033,0.0332976,0.0711833,0.00893478,0.00962274,0.00127641,0.0158985,0.022125,0.0151203,0.00220792,0.00168251,0,0,0.00316263,0,0.0185213,0.00516021,0.0645585,0.0163856,0.0232805,0.00204754,0.00679966,0.0035918,0.00188172,0.0490331,0.00358231,0.00381249,0.00379345,0.0201639,0.00237171,0.00430116,0.0171592,0.00241125,0.00365978,0.00348096,0.00277244,0.00268091,0,0,0,0,0,0,0,0,0,0
36,0.00322266,0.00205286,0.0493704,0.0174797,0.0138762,0.0107993,0,0,0.0108416,0,0.0239466,0.00514001,0.0433615,0.0458203,0.0274866,0.0242966,0.00669112,0.00320876,0.0203423,0.0430268,0.012068,0.0638701,0.0212972,0.0262906,0.0117111,0.0341279,0.0742025,0.00939977,0.00979548,0.00150169,0.0151882,0.021909,0.0145145,0.00239983,0.00166568,0,0,0.00348324,0,0.0184211,0.00512215,0.0645239,0.0155905,0.0231797,0.0020117,0.0066426,0.0037223,0.00172344,0.0492835,0.00305727,0.0034224,0.00395566,0.0196242,0.00190359,0.00428211,0.0160381,0.00278334,0.00410048,0.00337225,0.00260191,0.00245489,0,0,0,0,0,0,0,0,0,0
37,0.00310105,0.00200682,0.0522698,0.0173138,0.0136944,0.0105831,0,0,0.0116861,0,0.0241728,0.00525577,0.043266,0.0437731,0.027078,0.02306,0.00656448,0.00311133,0.0201361,0.0419809,0.0116697,0.0635992,0.0221619,0.0275986,0.0116975,0.0348635,0.0770299,0.00989978,0.00992609,0.00179948,0.0146414,0.0216857,0.0137895,0.0025396,0.00141672,0,0,0.00405419,0,0.0183336,0.00495444,0.0643428,0.0148025,0.0231433,0.0021943,0.00662684,0.00379374,0.00186125,0.0495722,0.00267601,0.00336901,0.00427327,0.0191435,0.0012048,0.00453845,0.0151336,0.00359545,0.00460514,0.00324152,0.00250826,0.00231625,0,0,0,0,0,0,0,0,0,0
38,0.00285997,0.0020931,0.0550224,0.0172159,0.0138127,0.0100287,0,0,0.0124007,0,0.024385,0.00547286,0.0429644,0.0415218,0.0267896,0.0211418,0.00651491,0.00313249,0.0194174,0.0400296,0.0116473,0.0631157,0.0226723,0.0283946,0.0116216,0.0354409,0.0793796,0.0104061,0.0100496,0.00203467,0.014216,0.0214206,0.0131057,0.00250708,0.00135014,0,0,0.0049007,0,0.0182011,0.00476951,0.0643371,0.0141043,0.0233197,0.00247566,0.00662614,0.00384988,0.00203289,0.0498002,0.0026134,0.00356684,0.00502832,0.0187342,0.000551422,0.00522559,0.0143902,0.004668,0.00503596,0.00319347,0.00252929,0.00238566,0,0,0,0,0,0,0,0,0,0
39,0.00254796,0.00224267,0.0577372,0.0171612,0.0140846,0.00946777,0,0,0.0121767,0,0.0246455,0.00541816,0.0425638,0.0388367,0.026265,0.018847,0.00662694,0.00313099,0.0183705,0.0372505,0.0115882,0.0624821,0.0230788,0.0288513,0.0116407,0.0359215,0.0813477,0.0103411,0.0101832,0.00229433,0.0128967,0.0212194,0.0123127,0.00258556,0.00136887,0,0,0.00544148,0,0.0179227,0.00445358,0.0644994,0.0139898,0.0233376,0.00267244,0.00677335,0.00382531,0.00213704,0.0500244,0.00273743,0.00399224,0.00578343,0.0182476,0.000419085,0.00617628,0.0135489,0.00544984,0.00516263,0.00318938,0.00264502,0.00274244,0,0,0,0,0,0,0,0,0,0
40,0.00242678,0.00231991,0.0606241,0.0171731,0.015372,0.0084763,0,0,0.0134565,0,0.0246096,0.00613408,0.0421038,0.0364791,0.0255114,0.0156792,0.00628562,0.00320884,0.0165947,0.033251,0.0116466,0.0618356,0.0234442,0.0291384,0.0117598,0.0360922,0.0828096,0.0111669,0.0101718,0.00241777,0.0128473,0.0209584,0.0119601,0.00212687,0.00110058,0,0,0.00664783,0,0.0179289,0.00465037,0.0645996,0.0134324,0.0235099,0.00300951,0.00686133,0.00383407,0.00246444,0.050193,0.00280201,0.0044506,0.00655105,0.0176127,0.000885762,0.00724101,0.0118097,0.00611945,0.00511147,0.00320101,0.00294809,0.00302137,0,0,0,0,0,0,0,0,0,0
41,0.00227319,0.00246234,0.0631801,0.0171614,0.0171304,0.00787303,0,0,0.0140945,0,0.0245069,0.00649945,0.0417702,0.0340031,0.0248402,0.012717,0.00639759,0.00333943,0.0148209,0.0291774,0.0119891,0.0611052,0.0238424,0.0294532,0.0119633,0.0361661,0.084411,0.011608,0.0101439,0.0025616,0.01157,0.020996,0.0111288,0.00200247,0.00121827,0,0,0.00753201,0,0.017867,0.00437518,0.0644857,0.0133651,0.0234722,0.00344875,0.007059,0.0040717,0.00301349,0.0502901,0.00288982,0.00506651,0.00724859,0.0171227,0.00160943,0.00823218,0.0106248,0.00688405,0.00492323,0.00267477,0.00298463,0.00324902,0,0,0,0,0,0,0,0,0,0
42,0.00221145,0.00245113,0.0657949,0.0171824,0.0198803,0.00673984,0,0,0.0140758,0,0.024432,0.00651472,0.0412248,0.0313498,0.0240534,0.00925615,0.00634617,0.00324018,0.012279,0.023774,0.0127104,0.0606311,0.0242342,0.0295385,0.0126187,0.0360907,0.0854954,0.0115686,0.0100745,0.00258799,0.0105625,0.0208566,0.0104863,0.00133151,0.00124773,0,0,0.00884189,0,0.018037,0.00463648,0.0642583,0.0134033,0.02377,0.00392621,0.00723867,0.00424857,0.00348464,0.0502026,0.00292828,0.00578159,0.00794645,0.0166575,0.0021026,0.00910555,0.00929546,0.00769891,0.00469242,0.00228658,0.00306206,0.00317494,0,0,0,0,0,0,0,0,0,0
43,0.0021967,0.00244674,0.0678386,0.0171615,0.0223093,0.00569408,0,0,0.0136368,0,0.0242994,0.00634607,0.0409564,0.0296623,0.0234307,0.00755299,0.00645713,0.0031116,0.010125,0.019077,0.0136076,0.0601627,0.0243891,0.0293008,0.0133919,0.0360156,0.0862218,0.0112401,0.0100136,0.00255313,0.00963142,0.0207142,0.00966648,0.00077609,0.00123028,0,0,0.0097434,0,0.0180791,0.00480333,0.0640109,0.0131402,0.0240503,0.00440833,0.00740947,0.00438229,0.00387571,0.0500908,0.0031536,0.00656468,0.00880165,0.0162381,0.00254104,0.00991155,0.00816658,0.00807586,0.00413901,0.00197599,0.00312437,0.00293349,0,0,0,0,0,0,0,0,0,0
44,0.00228795,0.0024229,0.0690705,0.0170379,0.024051,0.00489684,0,0,0.0128028,0,0.0241334,0.00597643,0.0407514,0.0286285,0.0228564,0.00796671,0.00672502,0.00294178,0.00818068,0.0150677,0.0146682,0.0597343,0.0241986,0.0286238,0.0140281,0.0359279,0.0863079,0.0105945,0.00999852,0.00249283,0.00882715,0.0206213,0.00894813,0.000533171,0.00122196,0,0,0.0104027,0,0.0181484,0.00479768,0.0637755,0.0128298,0.0243053,0.00486421,0.0076467,0.00445589,0.00418151,0.0500502,0.00366019,0.00733286,0.00941658,0.0158271,0.00297269,0.0105914,0.00722027,0.00821948,0.00350031,0.00175732,0.00311719,0.00271821,0,0,0,0,0,0,0,0,0,0
45,0.00242308,0.00236904,0.0693359,0.01691,0.0252385,0.00433031,0,0,0.0113855,0,0.0239673,0.00535218,0.0406808,0.0280604,0.0222685,0.00993788,0.00687026,0.00270987,0.00673493,0.0118916,0.015953,0.0593229,0.0237587,0.0274715,0.0144469,0.0357527,0.0855877,0.00953413,0.00999356,0.0022959,0.00807664,0.0204659,0.00824677,0.000704447,0.001338,0,0,0.0109716,0,0.0181721,0.00473907,0.0638273,0.012761,0.0246138,0.00538899,0.00793424,0.00449883,0.00459454,0.050068,0.00411146,0.00817634,0.0101091,0.0152891,0.00359675,0.0115297,0.00631112,0.00807638,0.00300645,0.00153461,0.00306962,0.00274046,0,0,0,0,0,0,0,0,0,0
46,0.00250002,0.00230074,0.0686415,0.0167991,0.0261209,0.00394523,0,0,0.00960365,0,0.0237818,0.00451392,0.0406347,0.0274917,0.0217324,0.0132693,0.00686509,0.00237902,0.00634741,0.00980047,0.0177881,0.0590078,0.0229488,0.02558,0.0145399,0.0354048,0.0837531,0.00815778,0.00998886,0.00198603,0.00731574,0.0203456,0.00764261,0.00113427,0.00147635,0,0,0.0113243,0,0.018215,0.00465715,0.0637766,0.0131775,0.0249188,0.00596003,0.00831055,0.00450453,0.00492166,0.0501275,0.00455101,0.00901708,0.0109245,0.0147854,0.00428719,0.012573,0.00595237,0.00790254,0.002647,0.00125839,0.0029986,0.00290209,0,0,0,0,0,0,0,0,0,0
47,0.00255028,0.00230685,0.0663943,0.0166761,0.027204,0.00370605,0,0,0.00751971,0,0.0235653,0.0035141,0.040419,0.0275707,0.021208,0.0197166,0.00673358,0.00194853,0.00846055,0.0115354,0.0217387,0.0594008,0.0216997,0.0220306,0.0140585,0.0347648,0.0794166,0.00650944,0.00998032,0.00165202,0.00666033,0.0202399,0.00706467,0.00169425,0.00161407,0,0,0.0116367,0,0.0182517,0.00467153,0.0635207,0.0140455,0.0251602,0.00653562,0.00874017,0.00456063,0.00520225,0.0501692,0.00493924,0.00973094,0.0117543,0.0142938,0.00499803,0.0136072,0.00620682,0.00790045,0.00221876,0.00105501,0.00311963,0.00305947,0,0,0,0,0,0,0,0,0,0
48,0.00272158,0.00235796,0.0636354,0.0165443,0.0279136,0.00345796,0,0,0.00406434,0,0.0234813,0.00216505,0.0403752,0.0280981,0.0206551,0.0258611,0.00646677,0.00155362,0.011899,0.0165191,0.0256554,0.0597331,0.0206921,0.0187038,0.0136646,0.0339499,0.0746973,0.00397235,0.0100377,0.000953938,0.00636256,0.0201857,0.00664808,0.00221219,0.00202249,0,0,0.0112153,0,0.0181559,0.00418963,0.0635131,0.0147706,0.0254709,0.00713205,0.00924591,0.00447325,0.00562205,0.0503929,0.00531957,0.0104999,0.0127077,0.0138799,0.0058679,0.0148811,0.00669101,0.00703532,0.00157358,0.00107354,0.0033673,0.0033646,0,0,0,0,0,0,0,0,0,0
49,0.00279942,0.00244645,0.0608585,0.0161464,0.0280929,0.00327905,0,0,0.00422975,0,0.0233027,0.00205193,0.0405629,0.0283569,0.0202124,0.0300675,0.00637901,0.00152669,0.0146265,0.020458,0.0281941,0.0595941,0.0198351,0.0163512,0.0134255,0.0331659,0.070387,0.0040598,0.0101807,0.000209931,0.00613194,0.0201519,0.0065717,0.00264203,0.00226309,0,0,0.0120605,0,0.0183604,0.00450785,0.063545,0.0156331,0.0257947,0.00766207,0.00975201,0.00461325,0.00603658,0.0506289,0.00570727,0.0111688,0.0135723,0.0134005,0.00655963,0.0160322,0.00783392,0.00758375,0.00142252,0.00071767,0.00359196,0.00333052,0,0,0,0,0,0,0,0,0,0
50,0.00281641,0.00245379,0.0577034,0.0158253,0.0280073,0.00379173,0,0,0.00312925,0,0.0232982,0.0016478,0.0408908,0.0287542,0.0199514,0.0333511,0.00657591,0.00144873,0.0169437,0.0239273,0.0301372,0.0591823,0.0189738,0.0144995,0.0129516,0.0323074,0.0656685,0.00353597,0.0103666,0.0005031,0.00589383,0.0200898,0.00636091,0.00301442,0.00252734,0,0,0.0122979,0,0.0184128,0.00435513,0.0633483,0.0161005,0.0260874,0.00812014,0.010085,0.00454762,0.00619634,0.0507267,0.00603512,0.011575,0.0141245,0.0128731,0.00694296,0.0167563,0.00930012,0.00747636,0.00126335,0.000514206,0.00354898,0.00322898,0,0,0,0,0,0,0,0,0,0
51,0.00275665,0.00239251,0.0538139,0.0154798,0.0277943,0.00487632,0,0,0.00281601,0,0.0232729,0.00165568,0.0413425,0.0293962,0.0196555,0.0361321,0.0069686,0.00142513,0.0190609,0.027454,0.0317274,0.0585909,0.0180405,0.0128593,0.0123922,0.0313452,0.0601344,0.00349818,0.0105333,0.00126722,0.00590676,0.0200656,0.00609193,0.00344246,0.00270135,0,0,0.0124394,0,0.0184971,0.00418944,0.0629439,0.016308,0.0264,0.00860195,0.0101546,0.00447555,0.00635236,0.050737,0.00624479,0.0119374,0.0146235,0.0125521,0.00729383,0.0174005,0.0107452,0.00740216,0.00124602,0.000316199,0.00330648,0.00303671,0,0,0,0,0,0,0,0,0,0
52,0.00273822,0.00238178,0.0490356,0.0151955,0.0271002,0.00552446,0,0,0.00324475,0,0.0232207,0.00204794,0.0419716,0.0296979,0.0192017,0.038166,0.00713749,0.00148598,0.0208944,0.0308997,0.0327651,0.0578766,0.0171063,0.0113286,0.0116127,0.0302518,0.0537727,0.00391246,0.0106862,0.00193233,0.00611625,0.0200149,0.00593013,0.00369956,0.00286937,0,0,0.0127001,0,0.0185409,0.00414354,0.0626221,0.0164739,0.0265568,0.00909665,0.0102322,0.00447034,0.00664133,0.0507218,0.00653216,0.0123785,0.0150553,0.0123559,0.00769494,0.0181343,0.0120617,0.0073674,0.0012553,0.000207844,0.00320744,0.00285032,0,0,0,0,0,0,0,0,0,0
53,0.00269967,0.0023981,0.0435709,0.0149589,0.0259755,0.00617525,0,0,0.00388999,0,0.0232026,0.00255754,0.0428034,0.0296951,0.0188007,0.0396268,0.00720822,0.00162002,0.0225116,0.0338005,0.033337,0.0570051,0.0163236,0.00997613,0.0105928,0.0289377,0.0463634,0.00456339,0.0108247,0.00248655,0.00651459,0.0199699,0.00573749,0.00399257,0.00301394,0,0,0.0130288,0,0.0185594,0.00414553,0.0624748,0.0168387,0.0267121,0.00953481,0.010335,0.00451322,0.00694288,0.0506867,0.00680987,0.0127778,0.015224,0.0120014,0.00799676,0.0187375,0.0133603,0.0074342,0.00123415,0.000236938,0.00315061,0.00270698,0,0,0,0,0,0,0,0,0,0
54,0.00249999,0.00248045,0.0373676,0.0146945,0.0243181,0.00669151,0,0,0.0045737,0,0.0231948,0.00304747,0.0436534,0.0293419,0.0186121,0.0404046,0.00711537,0.00184874,0.0238424,0.0359761,0.0332983,0.0560114,0.0155223,0.0089553,0.00924061,0.0274191,0.0380899,0.00518095,0.0109402,0.00283207,0.00693049,0.0200004,0.00555925,0.0042851,0.00312899,0,0,0.0134129,0,0.0186237,0.00414167,0.0624049,0.0172005,0.0267813,0.00999083,0.0105108,0.00455204,0.00730378,0.0506191,0.00700939,0.0132983,0.0155314,0.0117061,0.00823778,0.0192943,0.0147105,0.00764679,0.00124742,0.000242397,0.00313314,0.00265375,0,0,0,0,0,0,0,0,0,0
55,0.00232837,0.00255124,0.0302961,0.0144984,0.0217115,0.00702795,0,0,0.00522112,0,0.0232237,0.00356218,0.0445373,0.0284937,0.0185741,0.0403628,0.00701452,0.00212767,0.0247409,0.0374076,0.0325167,0.0548094,0.014737,0.00863234,0.00761229,0.025809,0.0290797,0.00573644,0.0110419,0.00308981,0.00755215,0.0200164,0.00547085,0.00438847,0.00318439,0,0,0.0138338,0,0.0186628,0.00419941,0.0623847,0.0177226,0.0267809,0.0104635,0.0107223,0.00457784,0.00772948,0.0505413,0.00722688,0.0139258,0.0160434,0.0115336,0.00854084,0.0199656,0.0159165,0.00786756,0.0012484,0.000339227,0.00311045,0.00270209,0,0,0,0,0,0,0,0,0,0
56,0.00220734,0.00256745,0.0224512,0.0144116,0.0179823,0.00731575,0,0,0.00573447,0,0.0232651,0.00396632,0.0455447,0.0262026,0.0186816,0.0388212,0.00696979,0.00240192,0.0246374,0.0375719,0.0305199,0.0532408,0.0138462,0.00895104,0.00585628,0.0242075,0.0202847,0.00622693,0.0111127,0.0032666,0.00847266,0.0199651,0.00546798,0.00433942,0.00319051,0,0,0.0142764,0,0.0186954,0.00433333,0.0624988,0.0183316,0.0268242,0.0108939,0.0108604,0.00460161,0.00815495,0.0503995,0.00745848,0.0146072,0.0165958,0.0114524,0.00881625,0.0207108,0.0171322,0.00809211,0.00120534,0.000415846,0.00299579,0.00282684,0,0,0,0,0,0,0,0,0,0
57,0.00207664,0.00259397,0.0151063,0.0142429,0.0133582,0.00741626,0,0,0.00475551,0,0.0233422,0.00328405,0.0465923,0.0223985,0.0189391,0.0356117,0.00681741,0.00237254,0.0236659,0.036181,0.0273438,0.0514649,0.0127948,0.00980367,0.00448435,0.0227722,0.0111714,0.00582496,0.0111896,0.00316657,0.00946737,0.019951,0.00549694,0.00420826,0.00308899,0,0,0.0145968,0,0.0186473,0.00433976,0.0627263,0.0189658,0.0269705,0.0113035,0.010999,0.00465005,0.00862994,0.0502217,0.00767268,0.0153686,0.0171698,0.0114777,0.00907389,0.0215006,0.0185224,0.00822724,0.00103424,0.000428164,0.00289843,0.00288126,0,0,0,0,0,0,0,0,0,0
58,0.00195736,0.00257155,0.00820569,0.0141986,0.00903719,0.00700472,0,0,0.00444153,0,0.023406,0.00318013,0.0475793,0.0173597,0.0193704,0.0310432,0.00664097,0.00239322,0.0215685,0.0334719,0.0231986,0.0496473,0.0117586,0.0110821,0.00428328,0.0214637,0.00414614,0.00584322,0.0111912,0.00306644,0.0104573,0.0199461,0.00547356,0.0037923,0.00300777,0,0,0.0149479,0,0.0186588,0.00439133,0.0628884,0.019401,0.0269206,0.0116356,0.0109782,0.00474012,0.00908881,0.0499332,0.0078513,0.0160718,0.0176072,0.011632,0.00914472,0.0221328,0.0199418,0.00842518,0.000982812,0.000530527,0.00275892,0.00297399,0,0,0,0,0,0,0,0,0,0
59,0.00177132,0.00255384,0.005525,0.0142081,0.00619958,0.00626936,0,0,0.00400413,0,0.0234581,0.00303694,0.0482102,0.0118615,0.0199794,0.0251958,0.00639737,0.00232056,0.0182466,0.0291348,0.0179855,0.0479354,0.0109154,0.0124471,0.00559051,0.0204229,0.0070358,0.00551301,0.0111947,0.00294801,0.0113992,0.0199401,0.00535031,0.00327334,0.0029139,0,0,0.0152997,0,0.018662,0.00448431,0.0629738,0.0197294,0.0266683,0.0119421,0.0109361,0.00489198,0.00952922,0.0494468,0.00804262,0.0166705,0.0179102,0.0118735,0.00907875,0.0225731,0.0212914,0.00869396,0.000921417,0.000593387,0.00269385,0.00306589,0,0,0,0,0,0,0,0,0,0
60,0.0015964,0.00252385,0.00987124,0.0142658,0.00827282,0.00535723,0,0,0.0034807,0,0.0234929,0.00287652,0.0484743,0.00898616,0.0208194,0.0184097,0.0060275,0.00215168,0.0138248,0.0232689,0.0119533,0.0467009,0.0103649,0.0133794,0.00750558,0.0197054,0.0130205,0.0051125,0.0111983,0.00282511,0.0123133,0.0198879,0.00513534,0.00277573,0.002895,0,0,0.0158005,0,0.0186112,0.00468101,0.0629902,0.0198917,0.0262096,0.0121845,0.0108715,0.00515059,0.00992727,0.0488708,0.00827464,0.0171177,0.0180528,0.0121926,0.00890752,0.0227888,0.0225718,0.00901668,0.000772394,0.00069947,0.00275734,0.00322165,0,0,0,0,0,0,0,0,0,0
61,0.00149909,0.00253339,0.0159062,0.0142602,0.0131991,0.00452775,0,0,0.00297068,0,0.0235658,0.00271476,0.0485142,0.0125396,0.0218538,0.011615,0.00557614,0.00194718,0.00867565,0.0168078,0.00599021,0.0463034,0.0101655,0.0140417,0.00933044,0.0192401,0.0186954,0.00475621,0.0111715,0.00275145,0.0131784,0.019811,0.00499412,0.00233346,0.00300135,0,0,0.0163031,0,0.0185406,0.00487488,0.0629828,0.0199334,0.025678,0.012309,0.0108853,0.00544389,0.0102817,0.0482101,0.00853935,0.0174327,0.0181202,0.0126123,0.00868466,0.0228088,0.0237395,0.00926121,0.000700034,0.000893238,0.00289965,0.00345231,0,0,0,0,0,0,0,0,0,0
62,0.00148828,0.00256716,0.0214975,0.0142451,0.0182995,0.0042198,0,0,0.00256696,0,0.0236125,0.00260305,0.048109,0.0189441,0.0229255,0.00492649,0.00516674,0.0018026,0.00280417,0.00966006,0.00353275,0.0468739,0.00997578,0.0140473,0.0107502,0.0188904,0.0232595,0.00445706,0.0111583,0.0027623,0.0140222,0.0197294,0.00493924,0.00211542,0.00322074,0,0,0.0167856,0,0.0184677,0.00520694,0.0629915,0.0201071,0.0250156,0.0122991,0.0105692,0.00569581,0.0105632,0.0475622,0.00875603,0.0176565,0.0181345,0.0130872,0.0086146,0.0227803,0.0246711,0.00943363,0.000789695,0.000998026,0.00308881,0.00373083,0,0,0,0,0,0,0,0,0,0
63,0.00163085,0.00254847,0.0262735,0.0143538,0.0225595,0.00470886,0,0,0.00374922,0,0.0236283,0.00329348,0.0473761,0.0248573,0.0237802,0.00191961,0.00478086,0.0018224,0.00404654,0.00439449,0.00784151,0.0481556,0.00983966,0.0134429,0.0117348,0.01854,0.0270112,0.0048121,0.0111027,0.00287633,0.0148069,0.0196636,0.00493059,0.00254984,0.00359003,0,0,0.0171463,0,0.0183891,0.00536026,0.0630106,0.0203951,0.024302,0.0120651,0.0100444,0.00590899,0.0107611,0.0469575,0.00883016,0.0177463,0.0181082,0.0134513,0.00863041,0.022766,0.0257784,0.00958207,0.000929818,0.00103538,0.00328205,0.00418138,0,0,0,0,0,0,0,0,0,0
64,0.00159791,0.00255233,0.0297505,0.0140442,0.0255024,0.00548491,0,0,0.000722707,0,0.0236583,0.00158613,0.0465185,0.0290695,0.0243726,0.0073596,0.00443019,0.00158528,0.0101449,0.00870562,0.0120561,0.0494757,0.00996287,0.0126489,0.0121607,0.0178955,0.0301128,0.00350335,0.0112029,0.00277436,0.0152771,0.019651,0.00514475,0.00343623,0.00368557,0,0,0.0179512,0,0.0183588,0.00594114,0.0630129,0.0209515,0.0237139,0.0117082,0.00955152,0.00615463,0.0109231,0.0464312,0.00869392,0.0177695,0.0180547,0.0138832,0.00859028,0.0227928,0.026663,0.0101763,0.00107703,0.00130331,0.0035886,0.00444946,0,0,0,0,0,0,0,0,0,0
65,0.00167555,0.00259369,0.0334564,0.0140271,0.0275966,0.00595581,0,0,0.000820632,0,0.0236478,0.00157807,0.0457424,0.0312231,0.0246044,0.0117949,0.0041538,0.00179003,0.0147783,0.0145579,0.0152309,0.050335,0.0102767,0.0122099,0.0122946,0.0169139,0.033508,0.00330175,0.011233,0.00286729,0.0152824,0.0196028,0.00547104,0.00395021,0.00387048,0,0,0.0183738,0,0.0182939,0.00625308,0.0630185,0.0213801,0.0233103,0.0112861,0.00913758,0.00628052,0.0111229,0.046077,0.00848492,0.0176958,0.0178122,0.014243,0.00842491,0.0226717,0.0271254,0.0105183,0.00105182,0.00155503,0.0038698,0.00490956,0,0,0,0,0,0,0,0,0,0
66,0.00175946,0.00266823,0.0407847,0.0140333,0.0323865,0.00595408,0,0,0.00127319,0,0.0236886,0.00165413,0.0453166,0.0354323,0.0245838,0.0145196,0.00389509,0.00211381,0.0172744,0.0179842,0.0180422,0.0506935,0.0126074,0.0140211,0.0152004,0.0141175,0.0416581,0.00330314,0.0112154,0.00298694,0.0150608,0.0195125,0.00589579,0.00436959,0.00409811,0,0,0.0186578,0,0.0182046,0.00648729,0.0630779,0.0217541,0.0230679,0.0108874,0.0090025,0.00637216,0.0114537,0.0459207,0.00832006,0.0176605,0.0175244,0.0146571,0.00829055,0.0225268,0.0276118,0.0107352,0.00122259,0.00177142,0.00414216,0.00542306,0,0,0,0,0,0,0,0,0,0
67,0.00174562,0.00271721,0.0456313,0.0140158,0.0359004,0.00577776,0,0,0.00197501,0,0.0237437,0.00177954,0.0451047,0.0397939,0.0243952,0.0164529,0.0038216,0.00253336,0.0184787,0.0194852,0.019603,0.0506534,0.0136298,0.0151073,0.0172855,0.0134697,0.0465065,0.00337402,0.0111418,0.00307291,0.0150313,0.0194081,0.00611981,0.004874,0.00412342,0,0,0.0186689,0,0.0181352,0.00649361,0.0631552,0.0217896,0.0231313,0.0104015,0.00915027,0.00633815,0.0117355,0.0459377,0.00811649,0.0175669,0.0171559,0.0150821,0.00819572,0.0222513,0.0282146,0.0107575,0.00145073,0.00197359,0.00427671,0.00571967,0,0,0,0,0,0,0,0,0,0
68,0.00178102,0.00273953,0.0458276,0.0139797,0.0358369,0.00540708,0,0,0.00282265,0,0.0238052,0.0020008,0.0452244,0.0410793,0.0241086,0.0170552,0.0037763,0.00294178,0.0185867,0.0191311,0.019634,0.0502329,0.0130722,0.0144349,0.0169607,0.0138609,0.0466048,0.00365344,0.0110476,0.00319004,0.0154448,0.0193273,0.00602657,0.00506823,0.0040533,0,0,0.0184656,0,0.0181028,0.00633459,0.063152,0.0212442,0.0232482,0.00984121,0.00944527,0.00623202,0.0118736,0.0460566,0.00786567,0.0172612,0.0165943,0.0153499,0.00799429,0.0216279,0.0288202,0.0105696,0.00157353,0.00208149,0.00435271,0.0057967,0,0,0,0,0,0,0,0,0,0
69,0.0018271,0.00274513,0.0416844,0.0139715,0.03241,0.0047729,0,0,0.00370705,0,0.0238235,0.00230568,0.0458583,0.038031,0.0238233,0.0164589,0.00360396,0.00327768,0.0176461,0.0174539,0.0182635,0.0495354,0.0113923,0.0123071,0.0145822,0.0150156,0.0422115,0.00411804,0.0109497,0.00325443,0.0158826,0.0192587,0.005688,0.00496367,0.0039503,0,0,0.0182215,0,0.0180872,0.00628304,0.0630273,0.0202221,0.0234592,0.00914066,0.00988208,0.00605971,0.0117725,0.0461694,0.00753038,0.0166924,0.0158701,0.0154272,0.00768039,0.0206556,0.0296225,0.0101484,0.0016379,0.00221461,0.00430602,0.00563027,0,0,0,0,0,0,0,0,0,0
70,0.00182148,0.00270226,0.0353161,0.0140902,0.0272517,0.00389321,0,0,0.00466931,0,0.0237824,0.0027015,0.04675,0.0319305,0.0234274,0.0151718,0.00344286,0.00347407,0.0158009,0.0148749,0.0158579,0.0486511,0.00912766,0.00989617,0.0116621,0.0172487,0.0354507,0.00472549,0.0108571,0.00329129,0.0161954,0.019207,0.00503888,0.00451512,0.00389799,0,0,0.0180525,0,0.0180715,0.00633216,0.0628142,0.0187098,0.0238703,0.00829685,0.0104779,0.00583508,0.0112701,0.0462782,0.00712033,0.0156366,0.0149537,0.0152655,0.00722012,0.0192306,0.03042,0.00966914,0.00176476,0.00249663,0.00405536,0.00533897,0,0,0,0,0,0,0,0,0,0
71,0.00182171,0.00262138,0.031249,0.0142597,0.0237517,0.00314094,0,0,0.00537372,0,0.0237883,0.00300543,0.0478362,0.0274034,0.0230422,0.0128978,0.00345516,0.00354717,0.0132802,0.0115821,0.013003,0.0475641,0.00847538,0.00968136,0.0106186,0.0180111,0.0319042,0.00536959,0.0106877,0.00337606,0.0168721,0.0191645,0.00404959,0.00400114,0.00395394,0,0,0.0172312,0,0.0180204,0.00579112,0.0626485,0.016553,0.0241528,0.00743629,0.0109126,0.00542875,0.0103647,0.0465626,0.00694762,0.0139063,0.0137676,0.0150348,0.00646959,0.0171401,0.0309993,0.00884769,0.00204105,0.00260747,0.00370352,0.00506681,0,0,0,0,0,0,0,0,0,0
