Timestep,C7,CLAV,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70
36,0.0261393,0.0407928,0.0218198,0.0116537,0.0180996,0.0299549,0,0,0.0170197,0,0.0229561,0.0125276,0.0404326,0.0291605,0.0251194,0.0160173,0.0631509,0.0212193,0.0073589,0.0100058,0.0111995,0.0416111,0.0132892,0.0134736,0.0129793,0.0161349,0.0191242,0.0157449,0.0111525,0.00736818,0.0166035,0.0121199,0.0193932,0.0432485,0.0190817,0,0,0.0414495,0,0.0250535,0.0251529,0.0574933,0.0281057,0.0194083,0.0140374,0.0661551,0.0260539,0.0132163,0.0553724,0.0131805,0.00775137,0.00884014,0.0117926,0.00987143,0.0119114,0.0208399,0.0163331,0.00711237,0.0133221,0.0467306,0.0219416,0,0,0,0,0,0,0,0,0,0
37,0.0260215,0.041093,0.0199995,0.0117886,0.0182913,0.0302329,0,0,0.017871,0,0.023075,0.0129235,0.0398601,0.0289989,0.0249631,0.015124,0.0633096,0.0215853,0.00742885,0.0105377,0.0099923,0.0423655,0.0137107,0.0146844,0.0132978,0.0155665,0.01618,0.0164227,0.0111224,0.00757519,0.0145282,0.0122307,0.0173369,0.0429827,0.0191677,0,0,0.041253,0,0.0248597,0.0250102,0.0573867,0.0245124,0.0191509,0.0138197,0.0665045,0.0259089,0.0122301,0.0555824,0.012674,0.00757474,0.00825652,0.0124467,0.00927766,0.0108345,0.0209761,0.016048,0.00662093,0.0132983,0.0467885,0.0221694,0,0,0,0,0,0,0,0,0,0
38,0.0261391,0.0411846,0.018173,0.012004,0.0188778,0.0304013,0,0,0.0187379,0,0.0231853,0.0132861,0.0391821,0.0289104,0.0246386,0.0146084,0.0635674,0.0218113,0.00760604,0.0113912,0.00910815,0.0433278,0.0142235,0.0162193,0.0136897,0.0149293,0.0127038,0.0171297,0.0110637,0.00779193,0.00915255,0.0123837,0.0149004,0.0425405,0.0195254,0,0,0.0410868,0,0.0246154,0.0248913,0.0570214,0.0209072,0.0187983,0.013302,0.0667532,0.0257256,0.0109419,0.05616,0.01188,0.00745383,0.00831129,0.013304,0.00882006,0.0108119,0.0174404,0.0158538,0.00621721,0.0132705,0.0467196,0.0225117,0,0,0,0,0,0,0,0,0,0
39,0.0265616,0.0409944,0.0175483,0.0121254,0.0200141,0.0305309,0,0,0.0195562,0,0.0231818,0.0135584,0.0384856,0.0288862,0.0241008,0.0148734,0.0636694,0.0218329,0.00798113,0.012688,0.0086746,0.0445652,0.014834,0.0180926,0.0141792,0.0143303,0.00953374,0.0177907,0.0109834,0.00790323,0.00253716,0.0125674,0.0115347,0.0420432,0.0201581,0,0,0.0409375,0,0.0244018,0.0248564,0.0567546,0.0199065,0.018499,0.013568,0.066545,0.0254623,0.00955277,0.0565435,0.0114401,0.00720718,0.00998248,0.0140111,0.00897709,0.0114357,0.0114928,0.015803,0.00590863,0.013259,0.0466361,0.0228653,0,0,0,0,0,0,0,0,0,0
40,0.0270362,0.0405713,0.0182321,0.012159,0.0218695,0.0308459,0,0,0.020267,0,0.0230767,0.0137169,0.0378278,0.0288541,0.023648,0.0161044,0.0636512,0.0216756,0.00863589,0.0144739,0.00889789,0.0461701,0.0157206,0.0205039,0.0147848,0.0138716,0.00899782,0.0183359,0.0108738,0.00789497,0.00667873,0.0127464,0.0107763,0.0415749,0.0209403,0,0,0.0407361,0,0.0241993,0.0248493,0.0567888,0.0216942,0.0184468,0.0153507,0.0661394,0.0251399,0.00873528,0.0565937,0.0121965,0.00680344,0.0123722,0.0146567,0.00956408,0.0120168,0.00904342,0.0157823,0.00567325,0.0132012,0.0465282,0.0232699,0,0,0,0,0,0,0,0,0,0
41,0.0271539,0.040022,0.0209841,0.012328,0.0244265,0.0313816,0,0,0.0208227,0,0.0230931,0.0138425,0.0372574,0.0290208,0.023485,0.0182323,0.0635613,0.0214908,0.00955624,0.0169402,0.0102808,0.0481227,0.0169067,0.0237121,0.0154965,0.0135488,0.0122266,0.0187692,0.0107615,0.00787759,0.0114049,0.0128901,0.0125461,0.0411569,0.0215042,0,0,0.0404539,0,0.0239525,0.0248252,0.0571202,0.0240784,0.0185852,0.0176905,0.0657968,0.024751,0.00857956,0.0562881,0.0134696,0.00678696,0.0143627,0.0148532,0.0100823,0.0127726,0.0114884,0.0156655,0.00551311,0.0130054,0.0461207,0.0235624,0,0,0,0,0,0,0,0,0,0
42,0.0267315,0.0394374,0.0251845,0.0125012,0.0274516,0.032063,0,0,0.021269,0,0.0231821,0.0139496,0.0366977,0.0291944,0.0236277,0.0208295,0.0635785,0.0213758,0.0107595,0.0200463,0.0125528,0.050257,0.0183317,0.0277783,0.0162137,0.0133157,0.0181671,0.0189751,0.0106949,0.00787708,0.013293,0.0130344,0.0146343,0.0408101,0.0216188,0,0,0.039931,0,0.0235932,0.0246993,0.0574749,0.0262904,0.018805,0.0193123,0.0657179,0.0240617,0.00837587,0.0556762,0.0140051,0.00736378,0.0147302,0.0142825,0.0102951,0.0128378,0.01347,0.0154683,0.00531848,0.0125788,0.045467,0.0236034,0,0,0,0,0,0,0,0,0,0
43,0.0259914,0.0388123,0.030455,0.0125611,0.0303972,0.0326496,0,0,0.0214804,0,0.023168,0.0138415,0.0360145,0.0288555,0.0239101,0.023311,0.0636868,0.0212414,0.0121832,0.0235161,0.0149752,0.0523085,0.0198291,0.0318614,0.0168011,0.0131208,0.0252971,0.0189322,0.0106313,0.00778556,0.0130093,0.013316,0.0164218,0.0404947,0.02133,0,0,0.0394034,0,0.0232119,0.0245129,0.0577789,0.0285041,0.018732,0.019622,0.0658358,0.0229745,0.00775549,0.054816,0.013713,0.00766796,0.013492,0.0133196,0.0103701,0.012104,0.0143998,0.0152877,0.0051467,0.0120133,0.0446527,0.0233574,0,0,0,0,0,0,0,0,0,0
44,0.0251701,0.0381454,0.0355135,0.0126619,0.0324695,0.0335534,0,0,0.0215785,0,0.0231916,0.0136237,0.0352473,0.027656,0.0242657,0.0254158,0.0639474,0.0209058,0.0139145,0.0270739,0.0173389,0.0543086,0.0210202,0.0350786,0.0171439,0.0128381,0.0326084,0.0187086,0.0105731,0.00764306,0.0126269,0.013651,0.0176245,0.0402643,0.0208571,0,0,0.0389115,0,0.0227848,0.0242078,0.0580754,0.0304116,0.0185793,0.0189578,0.0661938,0.0215864,0.00708203,0.0539048,0.0136762,0.00813996,0.0118171,0.0124279,0.0104827,0.0115415,0.0170324,0.0151618,0.00512883,0.0113342,0.0438275,0.0230051,0,0,0,0,0,0,0,0,0,0
45,0.0242813,0.0373709,0.0399669,0.0128153,0.0334169,0.0346936,0,0,0.0216003,0,0.0232786,0.0133466,0.0344089,0.0260614,0.0246274,0.0272758,0.0640986,0.0204181,0.0157218,0.0302337,0.019408,0.0562322,0.0218729,0.0371806,0.017249,0.0123671,0.0393659,0.018355,0.0105842,0.00745371,0.0132044,0.0139567,0.0188628,0.0400147,0.0203323,0,0,0.0385523,0,0.022302,0.023895,0.0584237,0.03207,0.0185416,0.0181553,0.0665091,0.0201907,0.00754116,0.0531905,0.014584,0.00937153,0.0105058,0.0118304,0.0107703,0.0118174,0.0206445,0.0151692,0.0055135,0.0106498,0.0430224,0.0226102,0,0,0,0,0,0,0,0,0,0
46,0.0233747,0.0364966,0.0433753,0.0129483,0.0333298,0.0356557,0,0,0.0216068,0,0.023318,0.0131425,0.0335244,0.0246684,0.0247929,0.0289161,0.0638229,0.0198837,0.017336,0.0327637,0.0210208,0.0580924,0.0224021,0.0383104,0.0173426,0.0117339,0.0453824,0.0180716,0.0106156,0.00721438,0.0134096,0.014294,0.0198042,0.0396,0.0197763,0,0,0.0383576,0,0.0219283,0.0236819,0.0587485,0.0331464,0.0187964,0.0174663,0.0665381,0.0189466,0.00874359,0.0528818,0.0155884,0.0106098,0.00980885,0.0115492,0.0111966,0.0126836,0.0235014,0.0153254,0.00613068,0.0100728,0.04225,0.0222497,0,0,0,0,0,0,0,0,0,0
47,0.0226483,0.03549,0.0454705,0.0130991,0.0325647,0.0364852,0,0,0.0216674,0,0.0233167,0.0129994,0.0326654,0.0239342,0.024923,0.0302345,0.0630221,0.0194297,0.0186722,0.035032,0.0220798,0.0597823,0.0227327,0.0385971,0.0172872,0.011039,0.0505875,0.0177702,0.0105426,0.00702634,0.0128405,0.0145704,0.0204061,0.0390102,0.0192691,0,0,0.0383524,0,0.0216753,0.0236224,0.0589458,0.0335161,0.0193871,0.0171459,0.0661124,0.0178595,0.00965799,0.0531988,0.016135,0.0112902,0.00954978,0.0116072,0.0114786,0.0136154,0.0247596,0.0155949,0.00692462,0.00962781,0.0414568,0.0221458,0,0,0,0,0,0,0,0,0,0
48,0.0221762,0.0345042,0.0465257,0.0133107,0.0312148,0.0365794,0,0,0.0216983,0,0.0233079,0.0127944,0.031858,0.0242404,0.0248911,0.0313417,0.062105,0.0190648,0.0199786,0.0371526,0.0228047,0.0612002,0.0229185,0.0382051,0.0170486,0.0104212,0.0555242,0.0173686,0.0104526,0.00690231,0.011834,0.014766,0.0206343,0.0387026,0.0190707,0,0,0.0384033,0,0.0214245,0.0236808,0.0590677,0.0329667,0.0194976,0.0171222,0.0657725,0.016901,0.00970013,0.0537916,0.0160428,0.0115175,0.00949833,0.0119327,0.0114516,0.0142342,0.0241985,0.0158854,0.00755275,0.0092916,0.0407813,0.0227799,0,0,0,0,0,0,0,0,0,0
49,0.0218302,0.033668,0.0477751,0.0136136,0.0297365,0.0365578,0,0,0.0217483,0,0.0233369,0.0126163,0.0312247,0.0257171,0.0247106,0.0323646,0.0612946,0.0187683,0.0211769,0.0391477,0.0232098,0.0623265,0.0230952,0.0375088,0.0168294,0.00991766,0.0607072,0.0169685,0.0103716,0.00687306,0.0109401,0.0149703,0.0206026,0.0386946,0.0190606,0,0,0.0385078,0,0.0211897,0.0237752,0.0590882,0.0317492,0.0191358,0.0173235,0.0654054,0.0161292,0.00953076,0.0544138,0.0156391,0.0115881,0.0096232,0.0124239,0.0112287,0.0144551,0.022619,0.0162096,0.00789864,0.00909458,0.0402251,0.0239216,0,0,0,0,0,0,0,0,0,0
50,0.0214323,0.0330101,0.0495247,0.0137729,0.0284058,0.0365484,0,0,0.0217824,0,0.0233195,0.0125709,0.030883,0.0278079,0.0244497,0.0333205,0.0605007,0.0185079,0.0220885,0.0409943,0.0232813,0.0631028,0.0235165,0.0370132,0.0168278,0.00956188,0.0653696,0.0166565,0.0103059,0.0068642,0.0104801,0.0151111,0.0205718,0.0386567,0.0189848,0,0,0.0387691,0,0.0210005,0.0239889,0.0589669,0.0306785,0.0188381,0.0176718,0.0646647,0.0155082,0.00965765,0.0550348,0.0151108,0.0115495,0.00996443,0.0129251,0.0110282,0.0143907,0.0209232,0.0165616,0.00790781,0.00906309,0.0398292,0.0249168,0,0,0,0,0,0,0,0,0,0
51,0.0210261,0.0326,0.0518585,0.0137295,0.0271424,0.0367786,0,0,0.021898,0,0.0233464,0.0127511,0.0308254,0.0300658,0.0241922,0.034282,0.0599216,0.0182356,0.0228049,0.0426924,0.0232578,0.063638,0.0240356,0.0369427,0.016918,0.00939781,0.0699269,0.0165066,0.0102864,0.00690276,0.0104211,0.0151959,0.0205741,0.0384532,0.0187877,0,0,0.0390871,0,0.020792,0.024191,0.058846,0.0297888,0.0186439,0.0180914,0.0638616,0.0149385,0.00956441,0.0555566,0.0146648,0.0115101,0.0104565,0.0133449,0.0108496,0.0140682,0.0195171,0.0169962,0.00771122,0.00915111,0.0395603,0.0254199,0,0,0,0,0,0,0,0,0,0
52,0.0208288,0.0324801,0.054962,0.0135395,0.0260763,0.037563,0,0,0.0219076,0,0.0233676,0.0128251,0.0309743,0.032675,0.0241711,0.035147,0.0598296,0.0178488,0.0233299,0.0441366,0.0233532,0.0641199,0.0245489,0.0372949,0.0169837,0.00952241,0.0750737,0.0163867,0.0103048,0.00686772,0.0105104,0.0151935,0.020511,0.0383161,0.0186034,0,0,0.0394475,0,0.0205533,0.0244241,0.0588764,0.0290254,0.0184551,0.0184815,0.0633631,0.0145359,0.00936255,0.0558718,0.0144746,0.0115833,0.0109383,0.0135893,0.010647,0.0135871,0.0184633,0.0175073,0.00732235,0.00934046,0.0394361,0.0254741,0,0,0,0,0,0,0,0,0,0
53,0.0207137,0.0325498,0.0584831,0.0133955,0.0257923,0.0379069,0,0,0.0219048,0,0.0233376,0.0127849,0.0311181,0.0357559,0.0243417,0.0360813,0.0601722,0.017416,0.02411,0.0456965,0.0237149,0.0646778,0.0250236,0.0380042,0.0169578,0.0100193,0.0809447,0.0162886,0.0102407,0.00674241,0.0100058,0.0152562,0.0202394,0.0383137,0.0184654,0,0,0.0396536,0,0.0203071,0.0246986,0.0591017,0.0280115,0.0182416,0.0185387,0.0632831,0.0142943,0.00933036,0.0559862,0.0143424,0.0116259,0.0113123,0.01358,0.0105386,0.0130938,0.0172993,0.0180914,0.00679068,0.0095515,0.0394058,0.0251007,0,0,0,0,0,0,0,0,0,0
54,0.020602,0.0326953,0.0623995,0.0132122,0.0263787,0.0377454,0,0,0.0218727,0,0.023408,0.0125672,0.0312887,0.0388013,0.0244539,0.037184,0.0604706,0.0170187,0.0250418,0.0473789,0.0241957,0.0653061,0.0255188,0.0390762,0.0168639,0.0108026,0.0871248,0.0161593,0.0102123,0.00654068,0.00892279,0.0153299,0.0200539,0.0383739,0.0182963,0,0,0.0397926,0,0.0200572,0.0249807,0.0592949,0.0271767,0.0182181,0.0181969,0.0633318,0.0142753,0.0092273,0.0558898,0.0141493,0.0114828,0.0113831,0.0133653,0.0105729,0.0128428,0.0160464,0.0187319,0.00601267,0.00972295,0.0393893,0.0243554,0,0,0,0,0,0,0,0,0,0
55,0.0204849,0.0328345,0.0668767,0.0129397,0.0277086,0.0378811,0,0,0.0219904,0,0.0235074,0.0123637,0.0314946,0.0414343,0.0245732,0.0381117,0.0605616,0.0165667,0.0258577,0.0489975,0.0245721,0.0658884,0.0261335,0.0405433,0.0168993,0.0116369,0.0932404,0.0161756,0.0101957,0.00628599,0.00751189,0.0154018,0.0200944,0.0383358,0.0180399,0,0,0.0401103,0,0.0198622,0.0252111,0.0594069,0.0267194,0.0183758,0.0177314,0.0632685,0.0144611,0.00900606,0.0556799,0.0139237,0.0111959,0.0112422,0.0130298,0.0107654,0.0128602,0.0148205,0.0193781,0.00514914,0.00999642,0.0394714,0.0236224,0,0,0,0,0,0,0,0,0,0
56,0.0204008,0.0330124,0.071502,0.0127264,0.029393,0.0381003,0,0,0.0221907,0,0.0236485,0.0121317,0.0318133,0.0433769,0.0246288,0.0388121,0.0603997,0.015974,0.0264627,0.0502548,0.0248126,0.0663862,0.0268207,0.0423297,0.0171128,0.0124505,0.0990994,0.0163224,0.0102003,0.00599383,0.00646432,0.0154593,0.0200439,0.0382165,0.01769,0,0,0.0404706,0,0.0196921,0.0255659,0.0595491,0.0263171,0.01859,0.0173943,0.0630186,0.0148801,0.0089805,0.055379,0.0138862,0.0108152,0.0110652,0.0126502,0.0108742,0.0128943,0.0140691,0.0200135,0.00452847,0.0103949,0.0396812,0.0231696,0,0,0,0,0,0,0,0,0,0
57,0.0202066,0.0331258,0.0757431,0.0126051,0.0309679,0.0382052,0,0,0.0224859,0,0.0238017,0.0120428,0.0321016,0.0449035,0.0246701,0.0394301,0.0602946,0.0155284,0.0267952,0.0511675,0.024967,0.0667624,0.0274603,0.0441822,0.0173617,0.0131549,0.104494,0.0166567,0.0102165,0.00575824,0.00569697,0.0155558,0.01996,0.0380532,0.0172352,0,0,0.0406602,0,0.0195262,0.0259225,0.0596468,0.0260149,0.0186657,0.0171168,0.0625908,0.0153186,0.00902372,0.0549976,0.014055,0.0104739,0.0109489,0.0122302,0.0109191,0.01291,0.0136798,0.0205543,0.00433524,0.0107868,0.0398743,0.0230169,0,0,0,0,0,0,0,0,0,0
58,0.01991,0.0332037,0.0797461,0.0125098,0.0322358,0.0381279,0,0,0.0228691,0,0.0238816,0.0120675,0.0321289,0.0461607,0.0247951,0.040017,0.0601252,0.0151672,0.0268478,0.0518014,0.0250416,0.0669084,0.0280043,0.0458657,0.0175313,0.0137445,0.109262,0.0170833,0.0102264,0.0056385,0.00512598,0.0156563,0.0195867,0.0377701,0.0166592,0,0,0.0406159,0,0.0193005,0.0261804,0.0596807,0.0253151,0.0187032,0.0168508,0.0620127,0.0157267,0.00902903,0.0546999,0.0141906,0.0101408,0.0108714,0.0118699,0.010826,0.0126612,0.0133332,0.0209529,0.00457659,0.0111965,0.0399554,0.0229979,0,0,0,0,0,0,0,0,0,0
59,0.0196481,0.0332868,0.0832569,0.0125027,0.0331791,0.0379195,0,0,0.0232652,0,0.0239556,0.012006,0.0318343,0.0469671,0.0251783,0.0402942,0.0597711,0.0149279,0.0270516,0.0520731,0.0250378,0.066799,0.0283257,0.0471706,0.0175836,0.014264,0.113263,0.0174551,0.0102147,0.0056496,0.0047333,0.0157598,0.018878,0.0374156,0.0160176,0,0,0.0403421,0,0.0190054,0.0262968,0.0597817,0.0241084,0.0188828,0.0165798,0.0613586,0.0161844,0.00903414,0.0544981,0.0140977,0.00981005,0.0108147,0.0115696,0.0105873,0.0120408,0.0129142,0.0210952,0.00502952,0.0115519,0.0398781,0.0229215,0,0,0,0,0,0,0,0,0,0
60,0.0193501,0.0333232,0.0859549,0.0126346,0.0338193,0.0377014,0,0,0.0237394,0,0.0240291,0.0123325,0.0319815,0.0470111,0.0256042,0.0398987,0.0595104,0.014715,0.0271922,0.0516195,0.0249196,0.0666314,0.0282642,0.0479887,0.0175549,0.0146535,0.11646,0.0178665,0.0101549,0.00581524,0.00455685,0.0159205,0.018207,0.0370907,0.0154053,0,0,0.039648,0,0.0187088,0.0261478,0.0599315,0.0227708,0.0189894,0.0161952,0.0608067,0.0165042,0.009034,0.0544844,0.0139479,0.00957086,0.0107849,0.0113807,0.0104592,0.0114293,0.0123278,0.021024,0.00545456,0.0118147,0.0397559,0.0227892,0,0,0,0,0,0,0,0,0,0
61,0.0190761,0.0333447,0.0881629,0.0128464,0.0341961,0.0375591,0,0,0.02423,0,0.0240547,0.0127489,0.032223,0.0466692,0.0256806,0.0390379,0.059607,0.0145068,0.0270095,0.0504946,0.0247097,0.0664052,0.0278078,0.0482777,0.0173999,0.0149291,0.118856,0.0183118,0.0100423,0.00607583,0.00474313,0.0161062,0.0176166,0.0368485,0.0149244,0,0,0.0386063,0,0.0183998,0.0257833,0.0599629,0.0216011,0.0187208,0.0158616,0.0605283,0.0166197,0.00886016,0.0545235,0.0138557,0.00937399,0.0108245,0.011162,0.0103696,0.0109169,0.0119335,0.0208442,0.0055433,0.0119625,0.0397295,0.0228187,0,0,0,0,0,0,0,0,0,0
62,0.0187673,0.0333515,0.0898972,0.0130787,0.0344274,0.037352,0,0,0.0247234,0,0.0240622,0.0131426,0.0323432,0.0462157,0.0257984,0.0377986,0.059722,0.0143055,0.0264619,0.0487327,0.0244305,0.0660584,0.0269958,0.0480062,0.0171175,0.0151623,0.120489,0.0187685,0.00991684,0.00643541,0.00542958,0.0162703,0.0171358,0.0365281,0.0144634,0,0,0.0373903,0,0.0181101,0.0251649,0.0598927,0.0205944,0.0185253,0.0155325,0.0601774,0.0166291,0.00872245,0.0545125,0.0137104,0.00910263,0.0108592,0.0109396,0.0103461,0.0105676,0.0118308,0.0206197,0.00585364,0.0119983,0.0396541,0.0228045,0,0,0,0,0,0,0,0,0,0
63,0.0183727,0.0333361,0.0912202,0.013374,0.0345777,0.0371151,0,0,0.0251573,0,0.0241107,0.0135108,0.032455,0.0457037,0.026031,0.0363357,0.0598103,0.0141341,0.025732,0.0465859,0.0241257,0.0657238,0.0259259,0.0472732,0.0168022,0.0153966,0.121484,0.0191992,0.00980904,0.0068671,0.00661431,0.0164432,0.0167172,0.0361549,0.0140203,0,0,0.0360884,0,0.0178908,0.0244258,0.0597858,0.0195821,0.0184081,0.0152035,0.0597928,0.016488,0.00864876,0.0543488,0.0135135,0.00876442,0.0109152,0.0107623,0.0102773,0.01025,0.0119411,0.0204333,0.00625339,0.0118336,0.0396032,0.0227223,0,0,0,0,0,0,0,0,0,0
64,0.0180101,0.0333642,0.0920377,0.0136145,0.0345428,0.0368833,0,0,0.025576,0,0.0241313,0.0137741,0.0325602,0.0449786,0.02633,0.0346376,0.0598562,0.0140105,0.0248717,0.0440501,0.0237747,0.0653214,0.0246182,0.0461252,0.016442,0.0156126,0.121795,0.0195696,0.00975212,0.00728058,0.00812514,0.0166577,0.0163799,0.0357691,0.0136885,0,0,0.0346424,0,0.017695,0.0235698,0.0597888,0.0187188,0.0183249,0.0148998,0.0594143,0.0162785,0.00854977,0.0541113,0.0133771,0.00843992,0.0110599,0.0106023,0.0101447,0.0099474,0.0123345,0.0201667,0.00662738,0.0116083,0.0395738,0.0225265,0,0,0,0,0,0,0,0,0,0
65,0.0177067,0.0333917,0.0922219,0.013723,0.0343122,0.0367449,0,0,0.0258022,0,0.0240663,0.0139017,0.0326333,0.0439704,0.0266733,0.0326961,0.0598758,0.0139366,0.0238796,0.0411512,0.0233812,0.0648779,0.023095,0.0446204,0.01602,0.0157713,0.121306,0.0197489,0.0097217,0.00760047,0.0100567,0.016864,0.0160795,0.0354653,0.0134421,0,0,0.0331841,0,0.0175308,0.0228673,0.0598479,0.017637,0.0182401,0.0145867,0.0590332,0.0160522,0.00839415,0.0538344,0.013214,0.00805021,0.0112477,0.0104545,0.0100778,0.0097157,0.0131944,0.0198536,0.00676513,0.0112392,0.0395774,0.0222466,0,0,0,0,0,0,0,0,0,0
66,0.0175045,0.0334385,0.0915393,0.0138223,0.0339863,0.0368155,0,0,0.0259017,0,0.0239218,0.0139149,0.0327122,0.0426648,0.0270068,0.0305614,0.0598989,0.0138495,0.0228553,0.0380673,0.0229573,0.0645887,0.0214747,0.0427735,0.0154589,0.015798,0.119928,0.0198046,0.00962446,0.00780627,0.0121152,0.017077,0.0158832,0.0352619,0.0132396,0,0,0.0316691,0,0.0173957,0.022171,0.0599002,0.0163392,0.0181549,0.0142934,0.0586931,0.0158482,0.0083276,0.053533,0.0130005,0.00766736,0.0114622,0.0103626,0.0100984,0.00957744,0.0144471,0.0194566,0.00677319,0.0108335,0.0396256,0.0219306,0,0,0,0,0,0,0,0,0,0
67,0.017346,0.0334901,0.0903096,0.013927,0.0336157,0.0368703,0,0,0.0257974,0,0.0238532,0.0137855,0.0327095,0.0410232,0.0271391,0.0283344,0.0599982,0.013768,0.0216582,0.0347984,0.0224816,0.064352,0.0197589,0.0406217,0.0149763,0.0157165,0.117714,0.0197026,0.00961043,0.00793024,0.0140854,0.0172803,0.0158698,0.0348851,0.0131689,0,0,0.0301902,0,0.017289,0.021426,0.0599084,0.0155859,0.0180774,0.0142024,0.058411,0.0156538,0.00836712,0.0533304,0.0128881,0.0073634,0.011684,0.0102964,0.010151,0.00952269,0.0160819,0.0190149,0.00678303,0.0104236,0.039698,0.0216309,0,0,0,0,0,0,0,0,0,0
68,0.0171296,0.0335524,0.088462,0.0139407,0.033001,0.0368899,0,0,0.0254866,0,0.0238347,0.0134938,0.0327462,0.0391248,0.0271145,0.0262578,0.0602575,0.0137345,0.0203431,0.0315654,0.0219689,0.0639757,0.018015,0.0382243,0.0145709,0.0156226,0.114487,0.01936,0.00967995,0.00788987,0.0159757,0.017455,0.0156835,0.0345243,0.0132105,0,0,0.0288603,0,0.0172091,0.0207455,0.059936,0.0147353,0.017947,0.0141466,0.0581771,0.0154648,0.00837712,0.0531189,0.0128341,0.00716247,0.0119443,0.0102665,0.0101833,0.00954029,0.0178135,0.0186951,0.00675733,0.0100361,0.0398473,0.0214042,0,0,0,0,0,0,0,0,0,0
69,0.0169995,0.0336448,0.0859816,0.0138792,0.0319331,0.0367519,0,0,0.0251996,0,0.0237538,0.0132656,0.032993,0.0373053,0.0274248,0.0246066,0.0602282,0.0137815,0.0193217,0.0288212,0.021466,0.0634651,0.0164151,0.0357295,0.0140997,0.0155952,0.110355,0.0189591,0.0096574,0.00780518,0.0179351,0.0175894,0.0155569,0.0341102,0.0131707,0,0,0.0277101,0,0.0171182,0.0202529,0.0600656,0.013928,0.0178152,0.0140824,0.057804,0.0153776,0.00833748,0.0529171,0.0127828,0.0070602,0.0121723,0.0102338,0.0101593,0.00956974,0.0197233,0.0183932,0.00669742,0.00969055,0.039992,0.0211449,0,0,0,0,0,0,0,0,0,0
70,0.0169514,0.0337333,0.0824747,0.0137181,0.0304632,0.0365646,0,0,0.0249528,0,0.0236374,0.013191,0.0333586,0.0354675,0.0278363,0.0233051,0.0599926,0.0138875,0.0184905,0.0265957,0.0209351,0.062893,0.0150432,0.0331703,0.0135982,0.0155883,0.105435,0.0185573,0.00968814,0.00773348,0.0200449,0.0177351,0.0155013,0.0336851,0.0130938,0,0,0.0265924,0,0.0170721,0.0198705,0.0602027,0.0131613,0.0176484,0.0140269,0.0574648,0.0153491,0.00834415,0.0526519,0.0127137,0.00701971,0.0124009,0.0102547,0.010135,0.00966622,0.0218374,0.0180652,0.00672139,0.00950091,0.0401223,0.0209815,0,0,0,0,0,0,0,0,0,0
71,0.0169316,0.0338741,0.0780064,0.0134278,0.0289023,0.0363954,0,0,0.0248171,0,0.0236188,0.0132557,0.0337859,0.0334902,0.0281988,0.0223655,0.05976,0.0140117,0.0177277,0.024709,0.0204488,0.0622715,0.0141499,0.0307509,0.0132939,0.0156252,0.0997903,0.0181978,0.00978107,0.00768896,0.022122,0.0178549,0.0155048,0.033265,0.0130626,0,0,0.0255633,0,0.0170355,0.0194847,0.0603089,0.0125188,0.0175154,0.0140241,0.0570478,0.0153271,0.00836259,0.0523543,0.0126519,0.00706739,0.0125829,0.010292,0.0101071,0.00976164,0.0240381,0.0177424,0.00676772,0.00936581,0.0402799,0.0209422,0,0,0,0,0,0,0,0,0,0
72,0.0169266,0.0340081,0.0729797,0.0132823,0.0272788,0.0362183,0,0,0.0248488,0,0.0237419,0.0134188,0.0342587,0.0313206,0.0284819,0.0217072,0.0595552,0.0141251,0.017047,0.023119,0.0199364,0.0615548,0.0137501,0.0286117,0.0132831,0.0157073,0.0932472,0.0181447,0.0098634,0.00775862,0.0239388,0.0179158,0.0155181,0.0328487,0.0130367,0,0,0.0246353,0,0.0169664,0.0190909,0.0604374,0.0119901,0.0173584,0.0140944,0.0565915,0.0153479,0.00838348,0.0521045,0.0127085,0.00726517,0.0127351,0.0103007,0.010081,0.00985787,0.0261665,0.0174722,0.0068021,0.00923275,0.0404479,0.0210137,0,0,0,0,0,0,0,0,0,0
73,0.0169714,0.0341668,0.0674403,0.0131882,0.0255764,0.0360178,0,0,0.0250486,0,0.0238632,0.0135725,0.0348482,0.0291356,0.0287429,0.021152,0.0593171,0.0142147,0.0164775,0.0217732,0.01924,0.0607279,0.0139123,0.0268162,0.0134802,0.0158553,0.0858425,0.0182733,0.00986909,0.00781789,0.0257137,0.0179519,0.0155925,0.0323759,0.012997,0,0,0.0238157,0,0.0168901,0.0187648,0.0605466,0.0114841,0.0172317,0.0141462,0.0561793,0.0154016,0.00839624,0.0518508,0.0127854,0.00748915,0.0128591,0.0103426,0.0100534,0.0100097,0.0281189,0.0172672,0.00681359,0.00913704,0.040636,0.0211306,0,0,0,0,0,0,0,0,0,0
