Timestep,C7,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFR,x71,x72,x73,x74
318,0.0513929,0.0698512,0,0,0,0,0,0,0.0306487,0,0.0158995,0.0656365,0,0,0.0286093,0,0,0.0416307,0.0703414,0.0194711,0.0066871,0.013044,0.0441425,0.052813,0.0249343,0.0398407,0.0528799,0.033863,0.0121818,0.0135629,0.0237372,0.0249986,0.0153653,0.0231963,0.0113964,0.0224603,0.0449146,0,0.0116245,0.0565435,0.031387,0,0,0.0202864,0,0,0.0457962,0.0578386,0.0287963,0.0288702,0.00754728,0.0589279,0.058346,0.0406826,0.124486,0.0455239,0.0311076,0.067535,0.0433489,0.0506302,0.0840875,0.0150866,0.030162,0.0115597,0.0232488,0.0462486,0.0259442,0,0,0,0,0,0,0,0
319,0.051345,0.0698958,0,0,0,0,0,0,0.0310316,0,0.0159039,0.0658053,0,0,0.0284505,0,0,0.0416092,0.0705851,0.019792,0.00651659,0.013319,0.043646,0.0526865,0.0246408,0.0396352,0.0526303,0.0337414,0.0123667,0.0137738,0.0237681,0.0249439,0.0149068,0.0231333,0.0113628,0.0224004,0.0449133,0,0.0115735,0.056491,0.0312046,0,0,0.0200333,0,0,0.0456714,0.0579462,0.0288567,0.0288652,0.00755524,0.0587081,0.0580058,0.0406299,0.124707,0.0454862,0.0310164,0.067566,0.0433229,0.0506274,0.0839841,0.0151145,0.0299535,0.0115593,0.0231766,0.0461291,0.0259416,0,0,0,0,0,0,0,0
320,0.0512626,0.0699028,0,0,0,0,0,0,0.0315189,0,0.0158678,0.0660454,0,0,0.0282842,0,0,0.0415666,0.0705978,0.0201946,0.00650277,0.0138762,0.0431789,0.0525556,0.024723,0.0395358,0.0525348,0.0338261,0.0124716,0.0138276,0.0239886,0.0250734,0.0144302,0.0230198,0.0113037,0.0223398,0.0449888,0,0.0115336,0.0563757,0.0310233,0,0,0.0198643,0,0,0.0456548,0.058085,0.0289139,0.0288795,0.00753354,0.0585077,0.0578178,0.0406344,0.124799,0.0454266,0.03099,0.0676004,0.0433016,0.0505988,0.0839707,0.0151383,0.0298106,0.0115483,0.023147,0.046,0.0259333,0,0,0,0,0,0,0,0
321,0.051186,0.0698324,0,0,0,0,0,0,0.0320005,0,0.0159013,0.066293,0,0,0.0280701,0,0,0.0415017,0.0704528,0.02053,0.00650818,0.0143551,0.0427294,0.0524055,0.0251437,0.0395674,0.0526081,0.0341022,0.0125421,0.0137604,0.0241451,0.0252848,0.0139719,0.0228836,0.0112545,0.0222747,0.0450992,0,0.0114848,0.0562596,0.0308645,0,0,0.0197174,0,0,0.0456234,0.0582336,0.0289404,0.0288666,0.00752754,0.0583159,0.05773,0.0406084,0.124755,0.0453464,0.0309616,0.0676209,0.0433482,0.0506608,0.0840601,0.0151684,0.029745,0.0115098,0.0231199,0.0458249,0.0259053,0,0,0,0,0,0,0,0
322,0.0510829,0.0697037,0,0,0,0,0,0,0.0323779,0,0.0160362,0.0665575,0,0,0.0278207,0,0,0.0414244,0.0704383,0.0207185,0.00650771,0.0144355,0.0424553,0.0522221,0.0257301,0.0396745,0.0527515,0.0344107,0.0126723,0.0137781,0.0241464,0.0254181,0.0136025,0.022722,0.011195,0.0222117,0.0451352,0,0.0114542,0.0561391,0.030751,0,0,0.0195889,0,0,0.0455844,0.0583768,0.0289104,0.0288516,0.0075257,0.0581662,0.0576638,0.0405312,0.124668,0.045269,0.0309061,0.0676324,0.0434269,0.0507918,0.0841967,0.0151782,0.0296899,0.0114827,0.0231096,0.0456093,0.0258878,0,0,0,0,0,0,0,0
323,0.0509686,0.0695346,0,0,0,0,0,0,0.03265,0,0.0161772,0.0667463,0,0,0.0275502,0,0,0.0413637,0.0704131,0.0207678,0.00650611,0.01416,0.0422926,0.0520272,0.0262491,0.0397534,0.0528372,0.0345877,0.012789,0.0138607,0.0241301,0.0254445,0.0133341,0.0225491,0.0111386,0.0221368,0.0451238,0,0.0113777,0.0560726,0.0306887,0,0,0.0194562,0,0,0.0455538,0.0585016,0.0288769,0.0288521,0.00756448,0.0580459,0.0575812,0.0404134,0.124639,0.0451572,0.0308991,0.0677548,0.0435308,0.0508434,0.0841185,0.015186,0.0296033,0.0114404,0.0231293,0.0453881,0.0258786,0,0,0,0,0,0,0,0
324,0.0508796,0.0693628,0,0,0,0,0,0,0.0328552,0,0.0162444,0.0668583,0,0,0.0272471,0,0,0.0413042,0.0703762,0.0207166,0.00648461,0.0138654,0.0421447,0.0518179,0.026591,0.0397908,0.0528835,0.0345788,0.0128442,0.0138856,0.0241254,0.0254502,0.0131502,0.0223654,0.0110776,0.0220463,0.0451118,0,0.0112913,0.0560801,0.0306719,0,0,0.0192935,0,0,0.0455065,0.0586147,0.0288343,0.0288745,0.00765269,0.0579351,0.0574646,0.0403143,0.124597,0.0450515,0.0309776,0.0678795,0.043658,0.0508681,0.0838954,0.015228,0.0295528,0.0114031,0.0231232,0.0451884,0.0258417,0,0,0,0,0,0,0,0
325,0.0508411,0.0692287,0,0,0,0,0,0,0.0329826,0,0.0162406,0.066957,0,0,0.0268851,0,0,0.0412462,0.0703594,0.0206248,0.0064422,0.0137912,0.0419244,0.0515767,0.0267465,0.0397999,0.0528843,0.0344184,0.0128108,0.013833,0.0241596,0.0254882,0.0130457,0.0221787,0.0110333,0.0219228,0.0451128,0,0.0112674,0.0561448,0.030695,0,0,0.0190813,0,0,0.0454214,0.0587024,0.0288004,0.0289459,0.00775981,0.0578245,0.0573185,0.040181,0.12455,0.0450091,0.0311362,0.0679474,0.0437613,0.0509026,0.0840928,0.0152371,0.0295726,0.0114003,0.0230297,0.0450139,0.0257683,0,0,0,0,0,0,0,0
326,0.0508183,0.0691293,0,0,0,0,0,0,0.0330345,0,0.0162215,0.0670267,0,0,0.0264819,0,0,0.0411957,0.070419,0.0204681,0.00636047,0.0138262,0.0416141,0.051294,0.0267403,0.0397848,0.052831,0.0341916,0.012744,0.0138294,0.0242089,0.0255323,0.0130197,0.021998,0.0110184,0.0217466,0.0450644,0,0.0112544,0.0562345,0.0307461,0,0,0.018822,0,0,0.0452744,0.0587753,0.0287577,0.0290255,0.00784941,0.0576641,0.0571254,0.0400428,0.124513,0.0450747,0.0311397,0.0679972,0.0438261,0.0509812,0.0842912,0.0152275,0.0295552,0.0114126,0.0228402,0.0448835,0.0256514,0,0,0,0,0,0,0,0
327,0.0507997,0.0690693,0,0,0,0,0,0,0.0330406,0,0.0162306,0.0670793,0,0,0.0260709,0,0,0.0411271,0.0704821,0.020299,0.00627377,0.013881,0.0411837,0.0510108,0.0266144,0.0397742,0.052744,0.0339746,0.0126827,0.0139256,0.0242454,0.0255143,0.0130319,0.0218131,0.0112296,0.0214069,0.044973,0,0.0112085,0.0564082,0.0308571,0,0,0.0185771,0,0,0.0451131,0.0588214,0.0286702,0.0290969,0.00796941,0.0574312,0.0569268,0.039893,0.124458,0.0451071,0.0311537,0.0680685,0.0438599,0.0510572,0.0844199,0.015247,0.0295447,0.0115504,0.0226284,0.0448062,0.0255064,0,0,0,0,0,0,0,0
328,0.0508162,0.0689894,0,0,0,0,0,0,0.032981,0,0.0162641,0.0671329,0,0,0.0256009,0,0,0.0410482,0.0704977,0.0201446,0.00618066,0.0138926,0.0406796,0.0507768,0.0264221,0.0396772,0.0526106,0.0337809,0.0126831,0.0140979,0.0242535,0.0254182,0.0131041,0.0216802,0.0109565,0.0213689,0.0448646,0,0.0112132,0.0566365,0.0310369,0,0,0.0182941,0,0,0.0450086,0.0589208,0.0285638,0.0291484,0.00811293,0.0571206,0.0566176,0.0397916,0.124388,0.0450782,0.0310532,0.0681506,0.0439204,0.0511299,0.0845147,0.0152615,0.0294963,0.0114829,0.0225461,0.0447327,0.0253485,0,0,0,0,0,0,0,0
329,0.0508925,0.0689664,0,0,0,0,0,0,0.0329901,0,0.0162789,0.0672213,0,0,0.0251113,0,0,0.0409112,0.0705005,0.0200056,0.00610692,0.0138496,0.040222,0.0504822,0.0261585,0.039523,0.0524494,0.0335543,0.0127209,0.0142602,0.0242238,0.0253504,0.0130978,0.0214862,0.0108867,0.0212334,0.0448308,0,0.0112429,0.0567574,0.0311778,0,0,0.0179303,0,0,0.0449118,0.0588914,0.0284602,0.02923,0.00823465,0.0568387,0.0561996,0.0396727,0.124355,0.0449905,0.0309836,0.0682378,0.0440196,0.0512056,0.0846388,0.0152315,0.0293516,0.011428,0.0224983,0.0446786,0.025188,0,0,0,0,0,0,0,0
330,0.0509417,0.0689452,0,0,0,0,0,0,0.0330775,0,0.0163328,0.0673228,0,0,0.0246174,0,0,0.0407806,0.0706686,0.0199088,0.00607388,0.0138691,0.0397772,0.0502069,0.0258714,0.0393427,0.0522909,0.0333177,0.0127446,0.0143484,0.0241975,0.0253336,0.0130023,0.0212938,0.0107919,0.0211616,0.0448611,0,0.0112782,0.0568301,0.0312896,0,0,0.0175151,0,0,0.0447762,0.0585679,0.0283563,0.0293011,0.00832791,0.0565762,0.0557729,0.0395152,0.124373,0.044859,0.0310073,0.0682999,0.0440979,0.0512784,0.084634,0.0152,0.0290839,0.0113951,0.0224712,0.0446119,0.0249944,0,0,0,0,0,0,0,0
331,0.0509744,0.0689119,0,0,0,0,0,0,0.0331675,0,0.0164094,0.0673871,0,0,0.0240896,0,0,0.0407126,0.0708273,0.0198525,0.00609596,0.0139723,0.039358,0.0499243,0.0256184,0.0391663,0.0521469,0.0331296,0.0127985,0.0144027,0.024192,0.0253057,0.0129314,0.0211447,0.0107711,0.0209717,0.0450203,0,0.0112538,0.0569247,0.0314023,0,0,0.0170432,0,0,0.0446309,0.0585422,0.0283117,0.0293809,0.00844853,0.0563597,0.0553451,0.0393715,0.124381,0.0447653,0.0310272,0.0683396,0.044166,0.0513445,0.0843786,0.0152079,0.028885,0.0112096,0.0224909,0.0445216,0.0248005,0,0,0,0,0,0,0,0
332,0.0509991,0.0688703,0,0,0,0,0,0,0.033191,0,0.0165039,0.0674908,0,0,0.0235646,0,0,0.0406464,0.0709469,0.0198884,0.00612554,0.0141288,0.0388682,0.0497263,0.0254126,0.0390219,0.0520084,0.0330238,0.0128599,0.0144607,0.0241627,0.0253134,0.0129238,0.0210472,0.0107657,0.0207705,0.0451641,0,0.0112192,0.0570194,0.0315732,0,0,0.0166086,0,0,0.0444612,0.0586634,0.0282642,0.0294333,0.00856162,0.0561252,0.0549208,0.0392488,0.12438,0.044695,0.031022,0.0683853,0.0442489,0.0514104,0.0842928,0.0152573,0.0288647,0.0111174,0.0224204,0.044402,0.0246116,0,0,0,0,0,0,0,0
333,0.0510097,0.0688423,0,0,0,0,0,0,0.0331944,0,0.0165828,0.0676018,0,0,0.0230654,0,0,0.0405686,0.0710855,0.0199095,0.00618869,0.0142325,0.0383679,0.0495713,0.025232,0.0389042,0.051868,0.032953,0.0129875,0.0145136,0.0241001,0.0252941,0.0129101,0.021015,0.0107183,0.0206274,0.0452584,0,0.0112016,0.0570994,0.0317597,0,0,0.0161745,0,0,0.0443428,0.05884,0.0282084,0.0294788,0.00863869,0.0558916,0.0544414,0.0391567,0.124369,0.0446057,0.0310154,0.0684345,0.0443149,0.0514968,0.0843388,0.015286,0.0287597,0.0111226,0.0223122,0.0442626,0.0244128,0,0,0,0,0,0,0,0
334,0.0510008,0.0687978,0,0,0,0,0,0,0.0332084,0,0.0166855,0.0677776,0,0,0.0226152,0,0,0.0404997,0.0712387,0.0199473,0.00630255,0.0142803,0.037883,0.0494878,0.0251111,0.0387751,0.0517068,0.0328805,0.0130852,0.0145099,0.0240558,0.025236,0.0128673,0.0210296,0.0106378,0.0205568,0.0453897,0,0.0112097,0.0571886,0.0318616,0,0,0.015775,0,0,0.0442358,0.059027,0.0281666,0.029558,0.00866664,0.0556801,0.0540067,0.0390969,0.124336,0.0445095,0.0310045,0.0684754,0.0443725,0.0515502,0.0844104,0.0153106,0.0285921,0.0111231,0.0221889,0.0440984,0.024225,0,0,0,0,0,0,0,0
335,0.0509893,0.0687472,0,0,0,0,0,0,0.0332266,0,0.0167841,0.067979,0,0,0.022228,0,0,0.0404229,0.0713943,0.0200338,0.00646011,0.0143023,0.0373631,0.0494932,0.0250584,0.0386306,0.0515457,0.032819,0.0131256,0.0144898,0.0240531,0.0252114,0.0128438,0.0210351,0.0105655,0.0205185,0.0455641,0,0.0111906,0.0572273,0.0319082,0,0,0.015395,0,0,0.0441227,0.0591138,0.0281321,0.0296662,0.00867051,0.0554945,0.05362,0.0390539,0.124304,0.0444083,0.0310028,0.0685089,0.0444301,0.0515535,0.0844602,0.0153503,0.0284304,0.0111012,0.0220694,0.043875,0.0240285,0,0,0,0,0,0,0,0
336,0.0509888,0.0686828,0,0,0,0,0,0,0.033171,0,0.0168827,0.0681747,0,0,0.0219401,0,0,0.0403601,0.0715198,0.0201337,0.00663911,0.01432,0.0368508,0.0495758,0.0250384,0.0384963,0.0514104,0.0327985,0.0131673,0.0145193,0.02407,0.0252447,0.0128855,0.0210767,0.0105204,0.0205084,0.0457302,0,0.0111886,0.0572334,0.0319194,0,0,0.0150386,0,0,0.0440147,0.0591131,0.0281205,0.0297771,0.00869225,0.0553113,0.053224,0.039032,0.124306,0.0443119,0.0309768,0.0685311,0.0444914,0.051533,0.0844442,0.0154071,0.0282706,0.0110715,0.0219989,0.0435837,0.0238264,0,0,0,0,0,0,0,0
337,0.0510028,0.0685701,0,0,0,0,0,0,0.0331884,0,0.0168886,0.0684089,0,0,0.0218272,0,0,0.040271,0.0716134,0.0205119,0.00683111,0.0143698,0.0363137,0.049657,0.0250461,0.0383869,0.0513141,0.0327977,0.013229,0.0145787,0.0239373,0.0251697,0.0128148,0.0211368,0.0107353,0.0203705,0.045846,0,0.0111885,0.057284,0.0318971,0,0,0.0146671,0,0,0.0439593,0.0591162,0.0281085,0.0299287,0.00872927,0.0550941,0.0528858,0.0390476,0.124328,0.0442771,0.0309669,0.0685336,0.0445194,0.0515392,0.0843308,0.0154735,0.0281174,0.0109921,0.022058,0.0431834,0.0236419,0,0,0,0,0,0,0,0
338,0.051059,0.0685094,0,0,0,0,0,0,0.0338221,0,0.0165411,0.0686121,0,0,0.0217365,0,0,0.0402666,0.071652,0.0218177,0.00701931,0.0143128,0.0359555,0.0498468,0.0250414,0.0383325,0.0512257,0.0327876,0.0133179,0.0146837,0.0233481,0.0247257,0.0121863,0.0212765,0.0106857,0.0204692,0.0458012,0,0.0111339,0.0573011,0.0319205,0,0,0.0142841,0,0,0.0438727,0.059169,0.0280163,0.0300633,0.00874399,0.0549425,0.0524861,0.0390622,0.124283,0.0442768,0.0309783,0.0685318,0.0445108,0.0515966,0.0841953,0.015486,0.027974,0.0109563,0.0220149,0.0427577,0.0234551,0,0,0,0,0,0,0,0
339,0.0511467,0.0684934,0,0,0,0,0,0,0.0344496,0,0.0162818,0.0688298,0,0,0.021678,0,0,0.0402977,0.0717192,0.0230212,0.00719315,0.0142556,0.035726,0.0501343,0.0250179,0.038292,0.0511653,0.0327497,0.0133826,0.0147992,0.0227849,0.0242972,0.0117656,0.0214347,0.0105892,0.0206043,0.0456901,0,0.0110629,0.057292,0.0319524,0,0,0.0139469,0,0,0.0437393,0.0592328,0.0279098,0.0301667,0.00884121,0.0548838,0.0520466,0.0390525,0.124223,0.0442776,0.0310124,0.0684849,0.0444859,0.0516622,0.0841937,0.015486,0.0278173,0.0109603,0.0218557,0.0423546,0.0232855,0,0,0,0,0,0,0,0
340,0.0512772,0.0684872,0,0,0,0,0,0,0.0350521,0,0.0161093,0.0689884,0,0,0.0216167,0,0,0.0403424,0.0718038,0.0241266,0.0073348,0.0142205,0.0354558,0.0504392,0.0249702,0.0382716,0.0510954,0.0326921,0.0134432,0.0148953,0.0222161,0.0239116,0.0115257,0.0216275,0.0103002,0.0208394,0.0459821,0,0.0110162,0.057357,0.031982,0,0,0.0136377,0,0,0.0435786,0.0591607,0.0280336,0.0303255,0.0087504,0.0548283,0.0515895,0.0390618,0.124328,0.0442363,0.0310738,0.0684247,0.0444734,0.0515536,0.0840797,0.015575,0.0275909,0.0110944,0.0216292,0.0419491,0.0230788,0,0,0,0,0,0,0,0
341,0.0514109,0.0684774,0,0,0,0,0,0,0.0356207,0,0.0159965,0.0691086,0,0,0.0216038,0,0,0.0403311,0.0718642,0.0251311,0.00747784,0.0141868,0.0351276,0.050663,0.0248954,0.0382297,0.050996,0.0326049,0.0135176,0.0150088,0.0216922,0.0235632,0.0114572,0.0217799,0.0102388,0.0209049,0.0462424,0,0.0109715,0.0574295,0.0319481,0,0,0.0132817,0,0,0.0434497,0.0591124,0.0281678,0.030481,0.00875398,0.0547445,0.0511438,0.0390788,0.124346,0.0441856,0.0310648,0.0683883,0.0444628,0.0514584,0.0840034,0.0156654,0.0272995,0.0110924,0.0215355,0.0415482,0.0228961,0,0,0,0,0,0,0,0
342,0.0515252,0.0684771,0,0,0,0,0,0,0.0361522,0,0.0159428,0.0691999,0,0,0.0215762,0,0,0.0403532,0.071921,0.025978,0.00763136,0.0141715,0.0348083,0.0507965,0.0248163,0.0381578,0.0508965,0.0325015,0.0135754,0.0151285,0.021281,0.0232492,0.0114461,0.0219312,0.0102359,0.0209106,0.0463377,0,0.0109248,0.0574888,0.0318501,0,0,0.0129008,0,0,0.0432964,0.0591546,0.0282315,0.0306296,0.00876716,0.0546857,0.0506875,0.0390912,0.124285,0.04413,0.0310669,0.0683652,0.0444439,0.0514107,0.0840029,0.015716,0.0270403,0.0110825,0.021451,0.0411548,0.0227723,0,0,0,0,0,0,0,0
343,0.0516055,0.068468,0,0,0,0,0,0,0.0365773,0,0.0159707,0.0693321,0,0,0.0215393,0,0,0.040373,0.0720004,0.0265804,0.00779831,0.0141514,0.0345275,0.0509094,0.0247016,0.0380683,0.050798,0.0323905,0.0136297,0.0152357,0.0209424,0.0230046,0.0114637,0.0221172,0.010262,0.020906,0.0463256,0,0.0109465,0.0575518,0.0317223,0,0,0.012498,0,0,0.0431504,0.0591494,0.0282061,0.0308029,0.00880394,0.0546407,0.0502337,0.0391039,0.124435,0.0441211,0.0311002,0.0683133,0.0444383,0.0513689,0.084158,0.0157301,0.0268478,0.0110414,0.0213736,0.0407656,0.0226839,0,0,0,0,0,0,0,0
344,0.051662,0.0684524,0,0,0,0,0,0,0.0368031,0,0.0160302,0.0694795,0,0,0.0214431,0,0,0.0403779,0.0721397,0.0269596,0.00796258,0.0141603,0.0343289,0.051133,0.0245203,0.038017,0.0507012,0.0322277,0.0137004,0.0152996,0.0207234,0.022824,0.0115212,0.0222299,0.0102252,0.0209548,0.0462686,0,0.010921,0.0575782,0.0316042,0,0,0.012105,0,0,0.0430715,0.0591147,0.0281679,0.0309526,0.00882923,0.054629,0.049672,0.0390844,0.124375,0.044126,0.0311669,0.0682202,0.044428,0.0513201,0.0842598,0.0157288,0.0265161,0.011084,0.021249,0.0404203,0.0225875,0,0,0,0,0,0,0,0
345,0.0516948,0.0683889,0,0,0,0,0,0,0.0369169,0,0.0160564,0.0696222,0,0,0.0213327,0,0,0.0403815,0.0722837,0.0271156,0.00811581,0.0141923,0.0339563,0.0512981,0.0243639,0.0379754,0.0505909,0.0320616,0.0137761,0.01535,0.0205613,0.0227182,0.011557,0.0223269,0.0101071,0.0210395,0.0461888,0,0.0109139,0.0576214,0.0315568,0,0,0.0116801,0,0,0.0429954,0.0591451,0.0281149,0.0310585,0.00893865,0.0545613,0.0490831,0.0390296,0.124069,0.044077,0.0312106,0.0682355,0.0444398,0.0513333,0.0843218,0.0157272,0.026143,0.0111005,0.0211285,0.0400712,0.0224813,0,0,0,0,0,0,0,0
346,0.0517231,0.0682882,0,0,0,0,0,0,0.0369286,0,0.0160969,0.0697329,0,0,0.0211526,0,0,0.0404225,0.0723682,0.0270798,0.00826191,0.0142154,0.0335896,0.0512518,0.0242334,0.0379113,0.0504991,0.0319139,0.0138286,0.0153697,0.0205013,0.0226755,0.0116037,0.0223346,0.0100434,0.0210841,0.046202,0,0.0109003,0.0576901,0.0315637,0,0,0.0113041,0,0,0.0428964,0.0592068,0.0280485,0.0311751,0.00904781,0.0544931,0.0485098,0.0389677,0.124073,0.0440041,0.0312562,0.0683544,0.0444696,0.0513845,0.0843511,0.0157814,0.0258686,0.0110496,0.0210309,0.0397509,0.022375,0,0,0,0,0,0,0,0
347,0.0517292,0.0682175,0,0,0,0,0,0,0.036834,0,0.0161549,0.0698482,0,0,0.0208943,0,0,0.0404119,0.0724306,0.0268575,0.00840625,0.0142209,0.0332102,0.0511503,0.0241102,0.0378333,0.0504022,0.0318056,0.0138606,0.0153247,0.0206046,0.0227151,0.0115616,0.0222024,0.0101556,0.0210105,0.0461407,0,0.010941,0.05778,0.0315755,0,0,0.0109815,0,0,0.0428052,0.0592622,0.027911,0.031295,0.00916474,0.0543938,0.0479807,0.0388929,0.124312,0.0439527,0.0312678,0.0684669,0.0445063,0.0514846,0.0844264,0.0158973,0.0256253,0.0109627,0.0209778,0.0394953,0.0222697,0,0,0,0,0,0,0,0
348,0.0517316,0.068215,0,0,0,0,0,0,0.036608,0,0.0162811,0.0699336,0,0,0.0205117,0,0,0.0402884,0.0724886,0.0264793,0.00853777,0.0141733,0.0328815,0.0509725,0.024003,0.0378221,0.0502971,0.0316821,0.013875,0.0152547,0.0208365,0.0228374,0.011494,0.0220085,0.0101372,0.0209358,0.0461659,0,0.010964,0.0578594,0.0317071,0,0,0.0106831,0,0,0.0426849,0.0591352,0.027808,0.0313719,0.00923906,0.0542901,0.04745,0.0387932,0.124349,0.0438696,0.0312803,0.0685281,0.0445692,0.051548,0.0844794,0.015962,0.025469,0.010949,0.0208711,0.0393695,0.0221857,0,0,0,0,0,0,0,0
349,0.0516913,0.0681994,0,0,0,0,0,0,0.0363012,0,0.0164551,0.070006,0,0,0.0200484,0,0,0.0401535,0.0725662,0.0260264,0.0086701,0.0141273,0.0324896,0.0507353,0.0239402,0.0378133,0.050199,0.0315332,0.0138793,0.015191,0.021126,0.0230196,0.0114874,0.0217308,0.010086,0.0208809,0.0462847,0,0.0109499,0.0579837,0.0318412,0,0,0.0104312,0,0,0.0426114,0.0589452,0.0277056,0.0314317,0.00932086,0.0541404,0.0469486,0.0386755,0.124164,0.0437621,0.0314484,0.0685811,0.0446177,0.0516008,0.08453,0.0160071,0.0253325,0.0109902,0.020765,0.0393215,0.0221088,0,0,0,0,0,0,0,0
350,0.0516208,0.0681689,0,0,0,0,0,0,0.0359661,0,0.0166206,0.0701214,0,0,0.0195158,0,0,0.040018,0.0726725,0.0255927,0.00879307,0.0140909,0.0320803,0.0504031,0.023918,0.0377919,0.0501078,0.0314538,0.0138871,0.0151315,0.0213865,0.0231837,0.0115521,0.0214353,0.00999204,0.0208539,0.0464314,0,0.0109129,0.0581334,0.0319673,0,0,0.010219,0,0,0.0425791,0.0589061,0.027579,0.0314804,0.00938957,0.0539215,0.0464591,0.0385614,0.124044,0.0436414,0.0316387,0.0686632,0.0446709,0.0516543,0.0846131,0.0160648,0.0252075,0.0109633,0.0207114,0.0393023,0.0220293,0,0,0,0,0,0,0,0
351,0.0515175,0.068127,0,0,0,0,0,0,0.0356291,0,0.0167859,0.0702482,0,0,0.0189317,0,0,0.0398642,0.0728263,0.0251506,0.00892247,0.0140758,0.0317161,0.0500179,0.0239149,0.0377497,0.0500159,0.0314159,0.0139214,0.0150555,0.0215706,0.0233553,0.0116712,0.021124,0.00993215,0.0207629,0.0465822,0,0.0109281,0.0582985,0.0320993,0,0,0.010009,0,0,0.0425532,0.0589763,0.0274721,0.0315369,0.00943783,0.0536701,0.0460063,0.038456,0.124019,0.0435294,0.0315991,0.068734,0.0447177,0.0516831,0.0846897,0.0161027,0.0250838,0.0109044,0.020683,0.0393399,0.0219381,0,0,0,0,0,0,0,0
352,0.0514348,0.0680803,0,0,0,0,0,0,0.0353008,0,0.0169464,0.0703508,0,0,0.0182997,0,0,0.0396994,0.0729576,0.0247356,0.00903789,0.0140353,0.0311681,0.0496304,0.0239294,0.0376883,0.0499355,0.0313722,0.0139498,0.0149947,0.0216625,0.0235211,0.0118001,0.0207949,0.00989545,0.0206233,0.0468275,0,0.0109316,0.058445,0.0322416,0,0,0.00979494,0,0,0.0424721,0.0590486,0.0274145,0.0315618,0.00939191,0.0533729,0.0455428,0.0383532,0.124038,0.0434251,0.0315963,0.068772,0.0447913,0.0517073,0.0847274,0.0162052,0.0249436,0.0110116,0.0205449,0.0394626,0.0218207,0,0,0,0,0,0,0,0
353,0.051363,0.0680296,0,0,0,0,0,0,0.0349873,0,0.0171322,0.0704511,0,0,0.0176066,0,0,0.0395627,0.0730814,0.024395,0.00916115,0.0139467,0.0306172,0.0492374,0.0239137,0.0376229,0.0498571,0.0313255,0.0139942,0.0149755,0.0217431,0.0236643,0.0119411,0.0204855,0.00987501,0.0204904,0.0472295,0,0.0109196,0.0585887,0.0323912,0,0,0.0096053,0,0,0.0423998,0.0590997,0.027379,0.0315614,0.00926587,0.0530829,0.0450721,0.0382387,0.124116,0.0433254,0.0317264,0.0687693,0.0449078,0.0517044,0.0847038,0.0163836,0.0247759,0.0111552,0.0203876,0.0396469,0.0216476,0,0,0,0,0,0,0,0
354,0.0512844,0.0679837,0,0,0,0,0,0,0.0346837,0,0.0173551,0.0706028,0,0,0.0168894,0,0,0.0394048,0.0732044,0.0240703,0.00933237,0.0138894,0.0300815,0.048867,0.0238526,0.0375925,0.0497518,0.031272,0.0140445,0.0149464,0.0219127,0.0237827,0.0121248,0.0202043,0.00982721,0.0203462,0.0475305,0,0.0108817,0.0587358,0.0324945,0,0,0.00952295,0,0,0.0423689,0.0592207,0.0273187,0.0315772,0.0092925,0.0528319,0.0447116,0.0381361,0.124155,0.0432251,0.0318127,0.068815,0.0450417,0.0517166,0.0846987,0.016518,0.0246477,0.0113183,0.0202345,0.0398506,0.0214874,0,0,0,0,0,0,0,0
355,0.0511956,0.0679804,0,0,0,0,0,0,0.0344016,0,0.0175891,0.0706765,0,0,0.0161786,0,0,0.0392339,0.073252,0.0238057,0.00946001,0.0138735,0.0295801,0.0485499,0.0237977,0.0375492,0.049637,0.0312109,0.0140871,0.0149184,0.0220718,0.0238733,0.0123313,0.0199967,0.00976978,0.0202276,0.0476915,0,0.0108292,0.058906,0.0326202,0,0,0.00949557,0,0,0.0423166,0.0593851,0.0272359,0.031599,0.00935693,0.0525721,0.044416,0.0380286,0.12411,0.0431065,0.0317947,0.0689043,0.0450482,0.0517857,0.0847769,0.0165528,0.0246237,0.011439,0.0201131,0.0400933,0.0213213,0,0,0,0,0,0,0,0
