Timestep,C7,CLAV,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LASI,LBHD,LBL,LBR,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LML,LMR,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTL,LTOE,LTR,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x70,x71,x72,x73
208,0.0162358,0.0131315,0,0,0,0.0560906,0.0197251,0.0337701,0.00678611,0,0,0,0,0.0158833,0,0.0182672,0.00945977,0.0353846,0.0349271,0.0192494,0.00703625,0,0,0.0155935,0.0130066,0.0095681,0.0177428,0.0119775,0.0374216,0.0101541,0.0240224,0.0134782,0.0188245,0,0.0735703,0,0.0135252,0.00485414,0.00477164,0.0358182,0.0148517,0.035104,0.00605207,0.007119,0,0,0.0200162,0,0.0111633,0.01235,0.0315398,0.0301864,0.0323208,0.0200225,0.0126224,0.0162633,0.0151419,0.0192129,0.0245855,0.0194092,0.0128686,0.0268515,0.0101313,0.0167679,0.0398303,0.0126021,0.00562654,0.00522106,0.00740615,0.0116314,0,0,0,0
209,0.016003,0.012852,0,0,0,0.0583187,0.019647,0.0345585,0.0067019,0,0,0,0,0.0161825,0,0.018259,0.00967825,0.035494,0.0349548,0.0193089,0.00757499,0,0,0.0156351,0.0131234,0.00964299,0.0182826,0.011796,0.0373184,0.0106792,0.0250598,0.0139004,0.019215,0,0.0773594,0,0.0137094,0.00480796,0.00480395,0.0349469,0.0148961,0.0342191,0.00598095,0.00697626,0,0,0.0196924,0,0.0112104,0.0122783,0.0314894,0.0292989,0.0323887,0.0188627,0.0134172,0.0160134,0.0153357,0.0191761,0.024239,0.0192186,0.0126698,0.0266548,0.0101684,0.0166291,0.0386635,0.0124472,0.00539951,0.00515643,0.00734805,0.0119622,0,0,0,0
210,0.0159261,0.0128654,0,0,0,0.060635,0.0196456,0.035718,0.00683089,0,0,0,0,0.0162892,0,0.0182307,0.00978018,0.0354969,0.0353611,0.0189752,0.00810994,0,0,0.0164573,0.0133121,0.00971804,0.0186981,0.0117997,0.0372009,0.0110061,0.0259024,0.0139345,0.0195589,0,0.08074,0,0.0136917,0.00479324,0.00487842,0.0344852,0.0148405,0.0336832,0.00593044,0.00680582,0,0,0.0196634,0,0.0111617,0.012247,0.0317278,0.0286962,0.0323541,0.0177124,0.0148129,0.016047,0.0157899,0.0190868,0.0236583,0.0189592,0.0123524,0.0264589,0.0101438,0.0163601,0.0378894,0.0124689,0.00523486,0.00512649,0.00775113,0.0123976,0,0,0,0
211,0.0158621,0.0129879,0,0,0,0.0627038,0.0197383,0.0370026,0.00682505,0,0,0,0,0.0163066,0,0.0181978,0.00978188,0.035438,0.0359893,0.01855,0.00859748,0,0,0.0175705,0.0135038,0.00980358,0.0189169,0.0118536,0.0370979,0.0111646,0.0264224,0.0137037,0.0198709,0,0.0835819,0,0.0135178,0.00478433,0.00489506,0.0344649,0.0147576,0.033562,0.00608284,0.00688399,0,0,0.0195259,0,0.0111257,0.0121573,0.0320536,0.0284524,0.0322539,0.016466,0.0164285,0.016105,0.016249,0.0189906,0.0230736,0.0186645,0.0119777,0.0262023,0.0101459,0.0160095,0.037549,0.0125065,0.00535814,0.00514279,0.00828668,0.0127864,0,0,0,0
212,0.0157896,0.0131762,0,0,0,0.0642802,0.019878,0.0379943,0.00648589,0,0,0,0,0.0164593,0,0.018154,0.00978338,0.0352835,0.0365771,0.0181685,0.0088891,0,0,0.0187873,0.0137232,0.00988,0.0189201,0.0118933,0.0369363,0.0112,0.0266474,0.0135035,0.0200809,0,0.0857623,0,0.0133435,0.00478148,0.00489604,0.0344461,0.014769,0.0334274,0.00648891,0.00728164,0,0,0.0194273,0,0.0111701,0.0121308,0.0321935,0.0282848,0.0321228,0.0152191,0.0181911,0.0161398,0.0163282,0.0189029,0.0225528,0.018391,0.0116337,0.025878,0.0101451,0.0155859,0.0371799,0.0125836,0.00556311,0.00522306,0.00882681,0.0130725,0,0,0,0
213,0.0157875,0.0134349,0,0,0,0.065274,0.0199722,0.0385045,0.00579121,0,0,0,0,0.0166999,0,0.018138,0.00983983,0.0349807,0.0368668,0.0178063,0.00883771,0,0,0.0199382,0.0139387,0.00979466,0.0186587,0.0118017,0.0366568,0.0110237,0.0265665,0.0134566,0.0201721,0,0.0868707,0,0.0132475,0.00478477,0.00484291,0.0341082,0.0148442,0.0328759,0.00716637,0.00767767,0,0,0.0195475,0,0.011229,0.0121769,0.032142,0.0278175,0.0320208,0.0144715,0.0198122,0.0162812,0.0166309,0.0189289,0.0223314,0.0185292,0.0114096,0.0257735,0.0100469,0.0152525,0.036452,0.0127046,0.00545006,0.00516661,0.00933146,0.01324,0,0,0,0
214,0.0158373,0.0137461,0,0,0,0.0655619,0.0200457,0.0386742,0.00481002,0,0,0,0,0.0169469,0,0.0181374,0.00994834,0.0346842,0.0367096,0.0174467,0.00835721,0,0,0.0209829,0.0141576,0.00955728,0.0179927,0.0115849,0.0362915,0.0105498,0.0260059,0.0133066,0.0201344,0,0.0869832,0,0.0132165,0.00482704,0.00471748,0.0337503,0.0149069,0.0322756,0.00796494,0.00797605,0,0,0.0197218,0,0.0112615,0.0122437,0.0320532,0.027383,0.0318738,0.0139994,0.0210825,0.0164838,0.0170873,0.0189649,0.0223114,0.0188084,0.0111058,0.0256977,0.0101498,0.0150266,0.0356201,0.0128966,0.00528863,0.00510779,0.00981335,0.013323,0,0,0,0
215,0.0159191,0.0140422,0,0,0,0.0651312,0.0200866,0.0386043,0.00392658,0,0,0,0,0.0172202,0,0.0181373,0.0100214,0.0344617,0.0363685,0.0171139,0.00761493,0,0,0.0217854,0.0143782,0.00930761,0.0168791,0.0113881,0.0359435,0.00975039,0.0249606,0.0129293,0.0199823,0,0.0859986,0,0.0131838,0.00485615,0.00473678,0.0335438,0.0148962,0.0318045,0.00879752,0.00830526,0,0,0.0196415,0,0.0112754,0.0122428,0.031934,0.0271562,0.0316596,0.0133368,0.022302,0.0166149,0.0175542,0.0190111,0.0223991,0.0186629,0.0108916,0.0255225,0.0102801,0.0150345,0.0349213,0.0129106,0.0052934,0.00517641,0.0102782,0.0133907,0,0,0,0
216,0.015961,0.0142915,0,0,0,0.0641841,0.0201331,0.0384018,0.00318568,0,0,0,0,0.0174846,0,0.0181526,0.0100839,0.0343386,0.035874,0.0167924,0.00697378,0,0,0.0222484,0.0145842,0.00913662,0.0154431,0.011337,0.035649,0.00866768,0.0235358,0.0125667,0.0197439,0,0.0841676,0,0.0131374,0.00486055,0.00483541,0.0333233,0.0148394,0.0313233,0.00968332,0.00851623,0,0,0.0195197,0,0.0112557,0.0122508,0.0318546,0.0270104,0.0314282,0.0127604,0.0233407,0.0167273,0.017808,0.0190381,0.0223006,0.0185209,0.0109829,0.0253313,0.0103792,0.0152509,0.0342535,0.0128705,0.00520632,0.00520868,0.0107057,0.0133851,0,0,0,0
217,0.0161023,0.0145662,0,0,0,0.0629653,0.0201953,0.0381042,0.00232354,0,0,0,0,0.017638,0,0.0181992,0.0100298,0.0343198,0.0353441,0.0164434,0.00698931,0,0,0.0225672,0.0147924,0.00916477,0.013811,0.0115007,0.0353601,0.00733975,0.0215003,0.012146,0.0194205,0,0.0817713,0,0.0129983,0.00484034,0.00465894,0.033202,0.0148432,0.030942,0.0105843,0.00854959,0,0,0.0194687,0,0.0112397,0.0121731,0.0318938,0.0270493,0.0311688,0.0122613,0.0242547,0.0169023,0.0178472,0.0190485,0.0222206,0.0184781,0.0112581,0.0250871,0.0106417,0.0156075,0.0337175,0.0128957,0.00490691,0.00517452,0.0111186,0.0133825,0,0,0,0
218,0.0163416,0.0148935,0,0,0,0.0615797,0.0202806,0.0377377,0.00183735,0,0,0,0,0.017834,0,0.0182155,0.00996551,0.0343594,0.0350431,0.0160114,0.00820252,0,0,0.0227985,0.0150309,0.00940361,0.0122568,0.0119405,0.0350944,0.0060257,0.0191057,0.0116619,0.0190406,0,0.0791207,0,0.0128432,0.00481996,0.00448371,0.0332799,0.0149352,0.0307337,0.0114823,0.00864361,0,0,0.019511,0,0.011293,0.0121581,0.0320114,0.0272633,0.0308582,0.0116514,0.0251076,0.0171503,0.0179993,0.0190465,0.0221496,0.0184949,0.0117155,0.024752,0.0112126,0.016118,0.0333917,0.0129291,0.00458513,0.00511335,0.0115562,0.0133787,0,0,0,0
219,0.0165159,0.0152604,0,0,0,0.0601652,0.020358,0.0374767,0.00229419,0,0,0,0,0.0180104,0,0.0181828,0.0100179,0.0343439,0.0351838,0.0154436,0.0105577,0,0,0.0231672,0.0152725,0.00997419,0.0112416,0.0127164,0.0348386,0.00523224,0.0166708,0.0112003,0.018653,0,0.0764267,0,0.012831,0.00481499,0.00469976,0.0333357,0.0149527,0.0304442,0.0124247,0.00910693,0,0,0.0196099,0,0.011288,0.0123245,0.0321626,0.0273363,0.0305326,0.0111141,0.0259752,0.0173985,0.0182992,0.0191486,0.0219592,0.018694,0.0121317,0.0244638,0.0116974,0.016625,0.0331437,0.0129875,0.00446618,0.00517913,0.0120305,0.0133912,0,0,0,0
220,0.0167506,0.0157011,0,0,0,0.0585739,0.0204454,0.0373207,0.00328513,0,0,0,0,0.0182162,0,0.0181148,0.0100333,0.0342607,0.0357561,0.0147496,0.0137062,0,0,0.0238986,0.0155183,0.0109709,0.0114854,0.014011,0.034589,0.00536313,0.0142056,0.0107957,0.0182217,0,0.0734083,0,0.012835,0.00478478,0.00490898,0.0332512,0.0150129,0.0299289,0.0134367,0.00973526,0,0,0.0198927,0,0.0112397,0.0124433,0.0323401,0.0275702,0.0301786,0.010791,0.0265954,0.0178021,0.0187066,0.0192873,0.0218804,0.0188601,0.0124928,0.024201,0.0120121,0.0171389,0.0329048,0.0131878,0.00433693,0.00517761,0.0125423,0.0134923,0,0,0,0
221,0.0172387,0.0163824,0,0,0,0.0567424,0.0205677,0.037179,0.0045818,0,0,0,0,0.0185432,0,0.0179996,0.0100295,0.0342402,0.0366634,0.0139982,0.0175381,0,0,0.0251781,0.0158689,0.0124324,0.0134971,0.0159079,0.0343529,0.00660653,0.0114417,0.010454,0.0177531,0,0.0699287,0,0.0128627,0.00470786,0.00505197,0.0330972,0.0149307,0.0292402,0.0145609,0.0104658,0,0,0.0202452,0,0.011089,0.0124775,0.0325452,0.0280428,0.0297802,0.0106873,0.0278589,0.0185607,0.0191523,0.0193046,0.021973,0.0192305,0.0129546,0.023887,0.0123078,0.0178025,0.0327146,0.0135521,0.00446135,0.00526442,0.0132508,0.0137537,0,0,0,0
222,0.0176947,0.0169618,0,0,0,0.0547494,0.0206923,0.0369154,0.00579733,0,0,0,0,0.0188751,0,0.017926,0.0101049,0.0345243,0.0377381,0.0133872,0.0216421,0,0,0.026377,0.0161215,0.0143555,0.0169768,0.0182056,0.0340343,0.00849582,0.00865467,0.0102257,0.0172642,0,0.0662653,0,0.0128513,0.00469164,0.00514207,0.03306,0.0149332,0.0286213,0.0155665,0.0111167,0,0,0.0205866,0,0.0110416,0.0124847,0.032893,0.028376,0.0293814,0.0106279,0.0293981,0.0193513,0.0194637,0.019312,0.0218557,0.0196017,0.0135175,0.0236051,0.0125855,0.018496,0.032745,0.0139085,0.00467415,0.00538823,0.0138235,0.0140211,0,0,0,0
223,0.01811,0.0174357,0,0,0,0.0524739,0.0207529,0.036333,0.00713093,0,0,0,0,0.0192389,0,0.0179001,0.0101882,0.0349538,0.0385234,0.0129307,0.0251789,0,0,0.0275746,0.0163012,0.0164401,0.0208849,0.0203674,0.0336724,0.0104741,0.00660875,0.0102646,0.0167605,0,0.0625226,0,0.012869,0.00466494,0.00525365,0.0330042,0.0149526,0.0279566,0.0165563,0.0116071,0,0,0.0210791,0,0.0110079,0.0125405,0.0333426,0.0286027,0.0289847,0.0108571,0.0311794,0.020106,0.0199114,0.0193312,0.0217832,0.0199393,0.0141116,0.0233744,0.0128267,0.0190743,0.0328523,0.0141979,0.00478005,0.00552896,0.0143076,0.0142513,0,0,0,0
224,0.0185173,0.0178854,0,0,0,0.0497762,0.0207872,0.0352293,0.00847701,0,0,0,0,0.019507,0,0.0178686,0.0102389,0.0352151,0.0385737,0.0125743,0.0279288,0,0,0.0287731,0.0165019,0.0184534,0.0245812,0.0221335,0.0332196,0.0121847,0.00594915,0.0105552,0.0162214,0,0.0585826,0,0.0129183,0.00464214,0.00535777,0.0331102,0.0149592,0.0274283,0.0174822,0.0120859,0,0,0.0216456,0,0.0109463,0.0126617,0.033773,0.0291049,0.0285617,0.0112691,0.0327431,0.0207828,0.0205951,0.0193694,0.0218314,0.020234,0.0146854,0.0230282,0.0130724,0.0195467,0.0331095,0.0145808,0.00480448,0.00546565,0.0147341,0.0144479,0,0,0,0
225,0.0188626,0.0183135,0,0,0,0.0466272,0.0208239,0.0336857,0.00969323,0,0,0,0,0.0197832,0,0.0178192,0.0102796,0.035493,0.0379237,0.0123643,0.0300097,0,0,0.0298339,0.0166681,0.0203733,0.0279894,0.0235578,0.032699,0.0136033,0.00688934,0.0110984,0.0156334,0,0.054376,0,0.0129959,0.00462424,0.00543589,0.0333467,0.0149949,0.0270611,0.0182966,0.0127013,0,0,0.0221378,0,0.0108994,0.0127513,0.0342176,0.0294674,0.0281379,0.0117677,0.0340973,0.0213297,0.021102,0.0193338,0.0219364,0.0205236,0.0152081,0.0226353,0.0132604,0.0198708,0.0334683,0.0150436,0.00485306,0.00536829,0.0151165,0.0146168,0,0,0,0
226,0.0191652,0.0186425,0,0,0,0.0433124,0.0208488,0.0319315,0.0107413,0,0,0,0,0.0200599,0,0.0177691,0.0103183,0.0359402,0.0368268,0.0123423,0.0315217,0,0,0.030806,0.0167539,0.0219245,0.0309736,0.0245216,0.0321528,0.0148034,0.00870376,0.0117962,0.0150443,0,0.0498958,0,0.0130725,0.00459749,0.00547201,0.0340236,0.0150448,0.0271051,0.0190462,0.0132912,0,0,0.0226331,0,0.0108732,0.0128973,0.0346637,0.0299109,0.0277449,0.0125084,0.0353362,0.0218125,0.0214549,0.0194426,0,0.0209546,0.0158753,0.0221534,0.0134462,0.0205363,0.0342558,0.015355,0.00506466,0.00540729,0.0153402,0.0147293,0,0,0,0
227,0.0193841,0.0187631,0,0,0,0.0401909,0.0208495,0.0303601,0.0114626,0,0,0,0,0.0202763,0,0.0177507,0.0104137,0.036469,0.0356772,0.0124744,0.0322586,0,0,0.0314756,0.0167385,0.0229379,0.0333069,0.0248233,0.031516,0.0156973,0.0104555,0.0125141,0.0145912,0,0.0455089,0,0.0131566,0.00454707,0.00547987,0.034271,0.0149774,0.0269429,0.0195723,0.0137025,0,0,0.0228863,0,0.0107887,0.0130382,0.0351089,0.0299868,0.0273608,0.0131548,0.0364314,0.022115,0.0215758,0.0193562,0,0.0212466,0.0163916,0.0217433,0.0136465,0.0210132,0.0347498,0.0155551,0.00524343,0.00546681,0.0152865,0.0147765,0,0,0,0
228,0.0195086,0.0186949,0,0,0,0.0374654,0.0208356,0.0293329,0.0119052,0,0,0,0,0.0204613,0,0.0177666,0.0105364,0.0370059,0.0348727,0.0127276,0.0320837,0,0,0.0318154,0.0166441,0.0235173,0.0348602,0.0244149,0.0308934,0.0162443,0.0116543,0.0131158,0.0143527,0,0.0415695,0,0.0132489,0.00450902,0.00545993,0.0340638,0.014862,0.0263825,0.0199087,0.0140028,0,0,0.0230048,0,0.0106721,0.0130447,0.0355475,0.0298634,0.0270291,0.0136848,0.0372991,0.0222215,0.0218349,0.0191675,0.0225556,0.0215143,0.0167561,0.0214548,0.0138653,0.0212761,0.0348571,0.0156824,0.00527929,0.0054149,0.0150105,0.0147412,0,0,0,0
229,0.0195159,0.0185238,0,0,0,0.0353801,0.0207992,0.0289681,0.0121396,0,0,0,0,0.0206116,0,0.0177793,0.010658,0.0375845,0.0344487,0.0130851,0.0310376,0,0,0.0320777,0.016561,0.0236315,0.035613,0.0234226,0.0304341,0.0163123,0.0122598,0.0134825,0.0142633,0,0.0381928,0,0.0134,0.00450225,0.0054092,0.0341986,0.0148784,0.0261929,0.0202508,0.0141161,0,0,0.0229397,0,0.0106885,0.0130229,0.0359787,0.0300226,0.026745,0.0141632,0.0378354,0.0221698,0.022066,0.0192016,0.0219118,0.0220542,0.0171908,0.021166,0.0139916,0.0217324,0.0351544,0.0157816,0.00534896,0.00528143,0.0147129,0.0146385,0,0,0,0
230,0.0194655,0.0183113,0,0,0,0.0342257,0.0207378,0.029123,0.0121813,0,0,0,0,0.0207931,0,0.0177831,0.0108083,0.0382191,0.0344278,0.0135836,0.0291175,0,0,0.0322599,0.0164208,0.0231635,0.0354403,0.0218922,0.03019,0.0156568,0.0122979,0.0134645,0.0142343,0,0.0353693,0,0.0135673,0.004512,0.00536474,0.0345857,0.0149217,0.0262238,0.0204874,0.0141321,0,0,0.0228994,0,0.0107592,0.0129616,0.0363636,0.0301355,0.026541,0.014574,0.0383825,0.0220306,0.0221226,0.0189648,0.0215406,0.0223316,0.0175313,0.0209657,0.0139491,0.0223523,0.0354829,0.0158338,0.00549039,0.005257,0.0144454,0.0144786,0,0,0,0
231,0.019394,0.0179946,0,0,0,0.0343426,0.0207007,0.0299032,0.0119767,0,0,0,0,0.0208449,0,0.0178404,0.0109649,0.0388275,0.0345527,0.014252,0.0263401,0,0,0.0321587,0.0161034,0.0220112,0.0341959,0.0198324,0.030154,0.0143488,0.0118799,0.0132454,0.0141389,0,0.0335442,0,0.0136028,0.00446113,0.00539421,0.0350878,0.0149317,0.0263653,0.0206324,0.0139796,0,0,0.0229695,0,0.010787,0.0128729,0.0366877,0.0300444,0.0264379,0.0148917,0.0389782,0.0218356,0.0219962,0.0186587,0.0215193,0.0223846,0.0178203,0.0208381,0.013868,0.0221803,0.0358231,0.0158268,0.00555904,0.0052219,0.0141647,0.0141256,0,0,0,0
232,0.0192084,0.0175659,0,0,0,0.0359842,0.0206199,0.0312048,0.0115764,0,0,0,0,0.0209208,0,0.0178927,0.0111246,0.0392642,0.0344231,0.0150413,0.0230584,0,0,0.0317983,0.015691,0.0202181,0.0319681,0.0174221,0.0303414,0.012729,0.0116006,0.0130741,0.0138771,0,0.033414,0,0.013613,0.00441715,0.00544123,0.0357997,0.0148905,0.0268843,0.0207997,0.0137232,0,0,0.0227411,0,0.0107629,0.0126728,0.0369689,0.0302366,0.0264688,0.0151835,0.0385813,0.0214533,0.0218822,0.0185243,0,0.0224287,0.0178847,0.0207227,0.0138046,0.0216101,0.0364287,0.0157776,0.0055466,0.00510886,0.01382,0.0136774,0,0,0,0
233,0.01884,0.0169798,0,0,0,0.0386408,0.0204668,0.0322169,0.0107699,0,0,0,0,0.0209275,0,0.0179255,0.0112788,0.0394419,0.034127,0.0159827,0.0195516,0,0,0.03086,0.0152667,0.0177531,0.0287136,0.014579,0.0308078,0.011031,0.0116877,0.0131121,0.0134921,0,0.0353691,0,0.0136645,0.00437328,0.0053304,0.0356947,0.0147069,0.0268116,0.0206134,0.0133253,0,0,0.0220908,0,0.0107305,0.0122254,0.0372358,0.0300837,0.0265574,0.01505,0.0378398,0.0208176,0.0217874,0.018108,0.0214907,0.0220905,0.0173045,0.0209247,0.0135397,0.020966,0.0363162,0.0154454,0.00581972,0.00529331,0.0132874,0.0130918,0,0,0,0
234,0.0183943,0.0162913,0,0,0,0.0412816,0.0203052,0.0328885,0.00983646,0,0,0,0,0.0209368,0,0.0179781,0.0114098,0.0392788,0.0339117,0.0171022,0.0157851,0,0,0.0295201,0.0148193,0.0146599,0.0245506,0.0115522,0.0318244,0.00922577,0.0118544,0.0133288,0.0132131,0,0.0382291,0,0.0136571,0.00438958,0.00517122,0.0358177,0.0143257,0.0270734,0.020404,0.0126004,0,0,0.021198,0,0.0106144,0.0116964,0.0375574,0.0303198,0.0267495,0.01466,0.0366678,0.0200453,0.0216908,0.0178553,0.0208532,0.021772,0.0168239,0.021127,0.0132219,0.0205344,0.0362904,0.0149247,0.0064262,0.00580113,0.0126108,0.0124191,0,0,0,0
235,0.0179173,0.0155606,0,0,0,0.0432147,0.0202077,0.033421,0.00895804,0,0,0,0,0.0208766,0,0.0180906,0.0114927,0.0388716,0.0343406,0.018343,0.0118319,0,0,0.0277976,0.0141846,0.0114163,0.0199215,0.00927637,0.0333147,0.00738808,0.0118615,0.0136322,0.0133107,0,0.0407522,0,0.0135199,0.00435667,0.00503933,0.0359314,0.0145484,0.0276042,0.0200763,0.0117567,0,0,0.0209897,0,0.0108514,0.0116293,0.0378871,0.0303796,0.0269612,0.0140294,0.0351037,0.019453,0.0213518,0.0174734,0.0204326,0.0213166,0.0163533,0.0213732,0.0130408,0.0199825,0.0360919,0.0145323,0.00601169,0.00542803,0.0119639,0.0116722,0,0,0,0
236,0.0173941,0.0148228,0,0,0,0.0441326,0.0200684,0.0338314,0.00836526,0,0,0,0,0.0205529,0,0.0182091,0.011548,0.0383596,0.0352,0.0196641,0.00797563,0,0,0.0259881,0.013553,0.00896678,0.0155532,0.00873411,0.0350088,0.00601089,0.0117954,0.0138809,0.0140512,0,0.0422429,0,0.0134459,0.00430739,0.00493696,0.0358653,0.014699,0.0283133,0.0197384,0.0108808,0,0,0.020658,0,0.0110207,0.0114813,0.0382303,0.0304676,0.0271595,0.0135564,0.0334509,0.0186947,0.0208888,0.0170146,0.020052,0.0208394,0.0158548,0.0215698,0.0131494,0.0192836,0.0356445,0.0141015,0.00538349,0.00522824,0.0112933,0.0109939,0,0,0,0
237,0.0169006,0.0141329,0,0,0,0.0444625,0.0198651,0.0340981,0.00812616,0,0,0,0,0.0204047,0,0.0182753,0.0115801,0.0379727,0.0357189,0.0209592,0.00462425,0,0,0.0242192,0.0130438,0.00850704,0.012594,0.00970892,0.0364557,0.0058672,0.0120665,0.0139827,0.015277,0,0.0428903,0,0.0134238,0.00429166,0.0048408,0.035539,0.0147202,0.0290457,0.0194235,0.0100296,0,0,0.0202498,0,0.0110962,0.0111576,0.0384855,0.0307188,0.0273387,0.0133178,0.0319116,0.0179181,0.020491,0.0166524,0.0191871,0.0203651,0.015343,0.0216935,0.0129455,0.0186242,0.035061,0.0135999,0.00510841,0.00511172,0.010658,0.0103964,0,0,0,0
238,0.0163825,0.0134129,0,0,0,0.0444382,0.0196725,0.0340493,0.00809837,0,0,0,0,0.020214,0,0.0183024,0.0116645,0.0379599,0.0351587,0.0221119,0.00214265,0,0,0.0224752,0.0125771,0.00943683,0.0115508,0.0109021,0.0373247,0.00670965,0.0127473,0.0142031,0.0165032,0,0.0429878,0,0.013478,0.00429672,0.004746,0.0353393,0.0146938,0.029375,0.0190392,0.00932175,0,0,0.019692,0,0.0111111,0.0108246,0.0386269,0.0313413,0.0274973,0.0131152,0.0305188,0.017066,0.0203309,0.016513,0.0181285,0.0198729,0.0148781,0.0218402,0.0114444,0.018248,0.0346882,0.0131892,0.00496303,0.00502764,0.0100222,0.00984795,0,0,0,0
239,0.0158277,0.0126832,0,0,0,0.0437903,0.0194704,0.0333537,0.00813837,0,0,0,0,0.0199315,0,0.0182916,0.0117804,0.0383404,0.0335627,0.0230629,0.00375801,0,0,0.0208117,0.0121378,0.0104939,0.011876,0.0117355,0.0375113,0.00812975,0.0136197,0.0146693,0.0172734,0,0.0425016,0,0.0135633,0.00426843,0.00463941,0.0353374,0.0145594,0.0297527,0.0186133,0.00866434,0,0,0.0190892,0,0.0110726,0.0105762,0.0386589,0.0319419,0.0276414,0.0127236,0.0292747,0.0161327,0.0205022,0.0163295,0.0177843,0.019384,0.0146576,0.0219952,0.0101299,0.0181139,0.0344409,0.0127412,0.00501332,0.00503224,0.00936668,0.00940631,0,0,0,0
240,0.0154775,0.0122229,0,0,0,0.0426914,0.0193037,0.0322919,0.00823271,0,0,0,0,0.019632,0,0.0183334,0.0116871,0.0388544,0.0319303,0.0236654,0.00705301,0,0,0.0197842,0.0117945,0.0112443,0.0127428,0.0122952,0.037361,0.00971809,0.0143833,0.0152077,0.0174106,0,0.0417468,0,0.0134569,0.00417265,0.00454749,0.0341847,0.0145567,0.0294549,0.0184374,0.00800966,0,0,0.0188913,0,0.0111392,0.0105016,0.0387702,0.0321869,0.0276614,0.0126359,0.0284813,0.0155352,0.0202742,0.0159757,0.0180792,0.019279,0.0144949,0.0217249,0.0100176,0.0178023,0.0330941,0.0124023,0.0051193,0.00510259,0.00894228,0.00924157,0,0,0,0
241,0.0153738,0.0120412,0,0,0,0.0418089,0.019229,0.0317358,0.0082816,0,0,0,0,0.0193988,0,0.0184236,0.0115488,0.0391536,0.0316002,0.0239396,0.00947565,0,0,0.0192839,0.0115625,0.0113775,0.0132525,0.0126831,0.0372894,0.0112973,0.0150566,0.0155867,0.0171161,0,0.0411691,0,0.0132418,0.00412417,0.00448135,0.0320366,0.0145537,0.0285302,0.0184339,0.00744702,0,0,0.0188276,0,0.0111789,0.0105243,0.0389417,0.0318101,0.0276278,0.0128378,0.0281153,0.0153018,0.0198869,0.0156327,0.018143,0.0193989,0.0144721,0.021209,0.010602,0.0176655,0.0307752,0.012323,0.00514653,0.00523984,0.00875126,0.00926892,0,0,0,0
242,0.0153174,0.0119847,0,0,0,0.0408987,0.0191838,0.0315958,0.00818858,0,0,0,0,0.0193561,0,0.0184174,0.0114885,0.0390437,0.0327774,0.0239777,0.0106385,0,0,0.0190357,0.0114767,0.0111958,0.0129479,0.0126347,0.0374514,0.0123257,0.0155026,0.0157571,0.0168948,0,0.040372,0,0.013092,0.00412612,0.00442451,0.0304107,0.0144979,0.0281803,0.0183868,0.00717175,0,0,0.0189358,0,0.0111472,0.0105975,0.0390123,0.032228,0.0275173,0.012823,0.0280656,0.015197,0.0196483,0.0153653,0.017832,0.0194736,0.0146103,0.0206932,0.0116874,0.0180266,0.028873,0.0123604,0.00504023,0.00518519,0.00866026,0.0094127,0,0,0,0
243,0.0152164,0.0120362,0,0,0,0.0403944,0.0191534,0.0313741,0.00804519,0,0,0,0,0.019075,0,0.018347,0.0114201,0.0387149,0.0337862,0.0238483,0.0102979,0,0,0.0190845,0.0114776,0.0109551,0.0120262,0.0120418,0.0376313,0.0125008,0.0156034,0.015704,0.0169099,0,0.0399236,0,0.0129873,0.00414972,0.00445704,0.0298305,0.0144597,0.0290361,0.0184767,0.00714009,0,0,0.0192463,0,0.0111277,0.010654,0.0390291,0.03376,0.027396,0.012982,0.0282909,0.0151342,0.0197973,0.0150756,0.0177821,0.019717,0.0151365,0.0200596,0.0124388,0.0188989,0.0276791,0.0125527,0.00503235,0.00504609,0.00867529,0.00962583,0,0,0,0
244,0.0151435,0.0121888,0,0,0,0.0411574,0.0192374,0.0312832,0.00801793,0,0,0,0,0.0187572,0,0.0183515,0.0112339,0.0383861,0.0334009,0.0236612,0.00852155,0,0,0.0195543,0.0114268,0.0104721,0.0108726,0.0111538,0.0374948,0.0118156,0.015241,0.0153623,0.0169424,0,0.04061,0,0.0128102,0.00414118,0.00452161,0.0293234,0.0144561,0.0302682,0.0188638,0.00724149,0,0,0.0197331,0,0.0111392,0.0108575,0.0389578,0.0358071,0.0274165,0.0137608,0.0289762,0.0151786,0.0204695,0.0150064,0.0185393,0.0204138,0.0162605,0.0190717,0.013509,0.0203262,0.0263192,0.012716,0.00499918,0.00505029,0.00883024,0.00990385,0,0,0,0
