Timestep,C7,CLAV,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LASI,LBHD,LBL,LBR,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LML,LMR,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTL,LTOE,LTR,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x70,x71,x72
9,0.0408057,0.0504695,0,0,0,0.0413331,0,0.024017,0.058374,0,0,0,0,0.0167553,0,0,0.048767,0.0430653,0.0372485,0.0111892,0.0261685,0,0,0.0270254,0.0445212,0.0886491,0.0944655,0.0562967,0.0447536,0.0643103,0.0613855,0.0577502,0.056845,0,0.0119143,0,0.0402366,0.0130275,0.00855531,0.0379268,0,0.00679635,0.0666203,0.0219933,0,0,0.0168212,0,0,0.0354565,0.0413626,0.0358933,0.00702449,0.0220453,0.0356031,0.0182096,0.114553,0.0901054,0.0604009,0.0339451,0.06442,0.0445617,0.0442028,0.0663653,0.0175164,0.014912,0.0110807,0.0066463,0.0298868,0.0182239,0,0,0
10,0.0409973,0.0504538,0,0,0,0.0417844,0,0.0238963,0.0578686,0,0,0,0,0.0167334,0,0,0.0487208,0.0439012,0.0376018,0.0113699,0.0259365,0,0,0.0271169,0.044499,0.088359,0.0942788,0.0564116,0.044797,0.0642786,0.061445,0.0577865,0.056794,0,0.0115131,0,0.040315,0.0131123,0.00845774,0.0403008,0,0.00741572,0.0671525,0.0222194,0,0,0.0167616,0,0,0.0353897,0.0409971,0.034657,0.0072894,0.0226344,0.0354847,0.0181629,0.114777,0.0902278,0.0606506,0.0344842,0.0647754,0.0450696,0.0447233,0.0667484,0.0147439,0.0150189,0.0110848,0.00661462,0.0299277,0.0181009,0,0,0
11,0.0411803,0.0504413,0,0,0,0.0422567,0,0.0240037,0.0573812,0,0,0,0,0.0167447,0,0,0.0487064,0.0447188,0.0378944,0.0116253,0.0255914,0,0,0.0272216,0.0444519,0.088072,0.0940505,0.056549,0.0448624,0.064374,0.0615236,0.0577653,0.0568538,0,0.0112299,0,0.0403979,0.0132015,0.00837835,0.042156,0,0.00807728,0.0676596,0.0224257,0,0,0.0167255,0,0,0.0353797,0.0406876,0.0336274,0.00762363,0.0233339,0.0353999,0.0181111,0.11504,0.0902624,0.060942,0.0351718,0.0651275,0.0455235,0.0451832,0.0671453,0.0127867,0.0151072,0.0110727,0.00663752,0.0299623,0.017986,0,0,0
12,0.0413709,0.0504266,0,0,0,0.0427268,0,0.0242527,0.0569696,0,0,0,0,0.0166771,0,0,0.0486276,0.045406,0.0381307,0.0122276,0.0252555,0,0,0.0272306,0.0443905,0.0879382,0.0939907,0.0566233,0.0449627,0.0644666,0.0616278,0.0577575,0.0569496,0,0.0110991,0,0.0404815,0.0131518,0.00835638,0.0435236,0,0.00873566,0.0680148,0.0226004,0,0,0.0166586,0,0,0.0353794,0.04049,0.0328123,0.00788105,0.0241923,0.035319,0.0180041,0.115307,0.0902173,0.0609965,0.0356988,0.0654101,0.0459183,0.0456768,0.0674965,0.0114927,0.0151613,0.0110861,0.00665988,0.0300104,0.017898,0,0,0
13,0.0415493,0.0503755,0,0,0,0.043127,0,0.0244996,0.0566256,0,0,0,0,0.0165906,0,0,0.0485506,0.0460716,0.0382857,0.0128657,0.0248736,0,0,0.0271523,0.0443968,0.0879447,0.0940736,0.0566365,0.0450809,0.0646075,0.0617278,0.0576874,0.0570102,0,0.0109903,0,0.0405328,0.0131292,0.00832732,0.0443063,0,0.00930907,0.0683343,0.0227227,0,0,0.0165941,0,0,0.0353886,0.0403859,0.0321774,0.00813668,0.0251748,0.0352987,0.017843,0.115553,0.0900956,0.0608179,0.0360835,0.0656154,0.0462778,0.0461538,0.0678254,0.0108587,0.0152224,0.0111152,0.00668074,0.0300401,0.0178649,0,0,0
14,0.0416605,0.0503425,0,0,0,0.0438896,0,0.0241006,0.0562824,0,0,0,0,0.0166021,0,0,0.0485147,0.0467426,0.0385032,0.0131671,0.024358,0,0,0.0271028,0.0444342,0.088027,0.0941989,0.0566887,0.0450861,0.064722,0.0617859,0.0575479,0.0568997,0,0.010669,0,0.0405555,0.0131301,0.0083101,0.0445826,0,0.00977251,0.068664,0.0228072,0,0,0.0165225,0,0,0.0353935,0.0403221,0.0316793,0.00865157,0.0260609,0.0353565,0.0176728,0.115724,0.0898998,0.0605373,0.0361791,0.065766,0.0465788,0.0465651,0.0681669,0.0106667,0.0152986,0.0111607,0.00670963,0.0300227,0.0178563,0,0,0
15,0.0417386,0.0503361,0,0,0,0.0445027,0,0.0236847,0.0559695,0,0,0,0,0.0166835,0,0,0.0485127,0.0472957,0.0386441,0.013484,0.0237904,0,0,0.0269841,0.0444153,0.0880503,0.0942877,0.0567123,0.0449955,0.0645623,0.0618036,0.0575157,0.0567931,0,0.0104292,0,0.0405536,0.0131229,0.00833437,0.04466,0,0.0100832,0.068909,0.0228913,0,0,0.0163926,0,0,0.0353701,0.0403209,0.0313775,0.00905289,0.0266663,0.0354595,0.0175499,0.115818,0.0897282,0.0604391,0.0360395,0.0658727,0.0467883,0.0468731,0.068421,0.0106352,0.0153484,0.0112069,0.00673219,0.0300251,0.0178488,0,0,0
16,0.0418244,0.0503208,0,0,0,0.0447169,0,0.023453,0.0556604,0,0,0,0,0.0166751,0,0,0.0485155,0.0477212,0.0388555,0.0137289,0.023383,0,0,0.0267774,0.0444785,0.0880198,0.0943258,0.056713,0.0448016,0.0644303,0.0618113,0.0575175,0.0567627,0,0.0104046,0,0.040521,0.0131717,0.00838571,0.044986,0,0.0101402,0.0690955,0.0230224,0,0,0.0162652,0,0,0.0353431,0.0403207,0.0312119,0.00929524,0.0267307,0.0356172,0.017441,0.115885,0.089611,0.0603456,0.0358454,0.0660024,0.0469159,0.0470919,0.0685976,0.010464,0.015427,0.0112533,0.00675993,0.0300191,0.0178708,0,0,0
17,0.0418959,0.0503013,0,0,0,0.0451273,0,0.0232696,0.0554705,0,0,0,0,0.0167037,0,0,0.0485258,0.0480625,0.0390696,0.0140297,0.0228721,0,0,0.0265325,0.0446043,0.0879113,0.0943652,0.0568574,0.0446043,0.0644072,0.0618063,0.0574334,0.0568062,0,0.01048,0,0.0404839,0.0131877,0.0084195,0.0449704,0,0.0101963,0.0691687,0.0231697,0,0,0.0162204,0,0,0.0353331,0.0402194,0.0311634,0.00940382,0.0267685,0.0357733,0.0173215,0.115914,0.0894484,0.0602828,0.0356502,0.065992,0.0469011,0.04717,0.0686566,0.0105372,0.015504,0.011256,0.00680742,0.0299392,0.0179368,0,0,0
18,0.041888,0.0502849,0,0,0,0.0455588,0,0.0230916,0.0555184,0,0,0,0,0.0167761,0,0,0.0485678,0.0482675,0.0393955,0.0143909,0.0223047,0,0,0.0263036,0.0447424,0.0877459,0.0943878,0.0569334,0.0443268,0.0644385,0.0617571,0.0572879,0.0567601,0,0.0107111,0,0.0404189,0.0131991,0.00844588,0.0448462,0,0.0102111,0.0690397,0.0232243,0,0,0.0162336,0,0,0.0353399,0.0400194,0.0312639,0.00944734,0.0266796,0.0358916,0.0171833,0.115749,0.0892996,0.0603606,0.035658,0.0659832,0.0468328,0.0471258,0.0686391,0.0106338,0.0155702,0.0112523,0.00681147,0.0295567,0.0180245,0,0,0
19,0.0417835,0.0503072,0,0,0,0.0460564,0,0.0229266,0.0558108,0,0,0,0,0.0167931,0,0,0.0485689,0.0484016,0.0397852,0.0146764,0.0217487,0,0,0.0260745,0.0448109,0.0875564,0.0944332,0.0569832,0.0439859,0.0643791,0.0616612,0.0569096,0.0565489,0,0.0111353,0,0.0403491,0.0132024,0.00845255,0.0444292,0,0.0101197,0.0687778,0.0232651,0,0,0.0161775,0,0,0.0353342,0.0397458,0.0315281,0.00942107,0.0262431,0.0359608,0.0170969,0.115311,0.0891529,0.0606997,0.0357482,0.0660131,0.0467524,0.0470066,0.0685779,0.0108793,0.0155824,0.0112831,0.00673806,0.0286599,0.0181299,0,0,0
20,0.0416983,0.0502864,0,0,0,0.046534,0,0.0227453,0.056198,0,0,0,0,0.0167734,0,0,0.0485271,0.0484678,0.0402686,0.0148746,0.021184,0,0,0.0258915,0.0446818,0.0873891,0.0945744,0.0571057,0.0436045,0.0640333,0.061464,0.0565249,0.0562646,0,0.0115644,0,0.0403544,0.0131869,0.00842473,0.0435286,0,0.00983255,0.0683852,0.0233244,0,0,0.0161791,0,0,0.0353572,0.0394195,0.0316304,0.0092979,0.0255382,0.0360153,0.0171322,0.114631,0.0890069,0.0611676,0.0356805,0.0659455,0.0466306,0.0467598,0.0683664,0.0114457,0.0155907,0.0112993,0.00665684,0.0281683,0.0182313,0,0,0
21,0.0416421,0.0502406,0,0,0,0.046674,0,0.0226554,0.0566153,0,0,0,0,0.0167884,0,0,0.048457,0.0484687,0.0409571,0.0150845,0.0206458,0,0,0.0257004,0.0444447,0.0873022,0.094755,0.0572141,0.0432117,0.0635087,0.0611789,0.0562403,0.0558162,0,0.0120931,0,0.0404372,0.0131619,0.00837228,0.0421855,0,0.00939058,0.0678623,0.0232619,0,0,0.0161989,0,0,0.0353793,0.0390051,0.0310158,0.00914755,0.0248149,0.0360666,0.0172746,0.113823,0.0888925,0.0616462,0.0353424,0.0656902,0.0463871,0.046344,0.0679577,0.0123599,0.0155719,0.0112953,0.00663246,0.0280406,0.018199,0,0,0
22,0.0416174,0.0502066,0,0,0,0.0463119,0,0.0227239,0.057141,0,0,0,0,0.0168459,0,0,0.0483853,0.0483269,0.0418433,0.0154854,0.020149,0,0,0.0254635,0.0441932,0.0873361,0.0948627,0.0571925,0.0428915,0.0630346,0.0608726,0.0558863,0.0553589,0,0.0127819,0,0.0405612,0.0130918,0.00832109,0.0405537,0,0.00897738,0.0672796,0.023212,0,0,0.0161385,0,0,0.0354193,0.0385338,0.0298694,0.00902093,0.0240726,0.0360588,0.0175124,0.113063,0.0888348,0.0622156,0.0347912,0.0653227,0.0460121,0.0458598,0.0674518,0.0135823,0.0154786,0.01133,0.00664977,0.028002,0.0180896,0,0,0
23,0.0415719,0.050181,0,0,0,0.045589,0,0.0229074,0.0576283,0,0,0,0,0.0168175,0,0,0.0483339,0.0481248,0.0428838,0.0159655,0.0197109,0,0,0.0252078,0.0440117,0.0874246,0.0949481,0.0570579,0.0426569,0.0626292,0.0605698,0.0554499,0.0548479,0,0.0136611,0,0.0406496,0.0130668,0.00827964,0.0389532,0,0.00856319,0.0667445,0.0231483,0,0,0.0162045,0,0,0.0355358,0.0380617,0.028734,0.00897485,0.0234713,0.0359874,0.0177711,0.112484,0.0888563,0.0626108,0.0339383,0.065049,0.0455941,0.045407,0.067088,0.0148701,0.0153803,0.0113418,0.00660686,0.0279225,0.017961,0,0,0
24,0.0414896,0.0501608,0,0,0,0.0447511,0,0.0230676,0.0579331,0,0,0,0,0.0167813,0,0,0.0483145,0.048005,0.0440556,0.0164431,0.0192623,0,0,0.0250233,0.0438149,0.0875147,0.0949863,0.0568272,0.0425042,0.0622123,0.0601671,0.0549721,0.0543296,0,0.014807,0,0.0407306,0.0130367,0.00827043,0.0375328,0,0.008073,0.0663348,0.0230893,0,0,0.0163011,0,0,0.0356637,0.0375997,0.0274232,0.00901078,0.0230445,0.0358448,0.0180833,0.112183,0.0889868,0.0625482,0.0330139,0.0648636,0.0451855,0.0450343,0.0668819,0.0161181,0.015324,0.0113485,0.00653749,0.0278127,0.017883,0,0,0
25,0.0413884,0.0501462,0,0,0,0.0439375,0,0.0230149,0.0580308,0,0,0,0,0.0167323,0,0,0.0482299,0.0478994,0.0453622,0.0169037,0.0187869,0,0,0.0248824,0.0435679,0.0876601,0.0950032,0.0565699,0.042453,0.0617312,0.0597033,0.0545425,0.0537504,0,0.0161393,0,0.0408064,0.0130773,0.00810452,0.0361802,0,0.0074212,0.066126,0.0231532,0,0,0.016433,0,0,0.0357636,0.0371633,0.0253627,0.0092754,0.0228333,0.0357265,0.0184827,0.112254,0.0893367,0.0622035,0.0321862,0.0645127,0.0448795,0.0447563,0.0667297,0.0171667,0.0153482,0.0113643,0.00645433,0.0277404,0.0177856,0,0,0
26,0.0412282,0.0501955,0,0,0,0.0429862,0,0.0230252,0.0578461,0,0,0,0,0.016584,0,0,0.0480744,0.048001,0.046561,0.0173522,0.0183002,0,0,0.0247758,0.0431915,0.087887,0.0950544,0.0563493,0.0424971,0.0612697,0.059245,0.0541647,0.0531822,0,0.017649,0,0.0409698,0.0131443,0.00792365,0.0350276,0,0.0069397,0.0661089,0.0231886,0,0,0.0165533,0,0,0.0358774,0.0368455,0.0230636,0.00976214,0.022642,0.0357555,0.0188184,0.112663,0.0897832,0.0616317,0.0314404,0.0642991,0.044893,0.0447147,0.0665837,0.0179221,0.0154165,0.0113655,0.00636871,0.0277711,0.0175934,0,0,0
27,0.0409754,0.0502389,0,0,0,0.0418331,0,0.0228345,0.0574877,0,0,0,0,0.0163993,0,0,0.0478571,0.0481479,0.047896,0.0180078,0.0177949,0,0,0.0246666,0.0427808,0.08817,0.0951931,0.0561588,0.0426069,0.0609084,0.0588527,0.0538551,0.0526667,0,0.0194399,0,0.0412741,0.0131913,0.00772411,0.0344692,0,0.00677685,0.0662162,0.0231496,0,0,0.0163981,0,0,0.0359961,0.0366442,0.0216698,0.0102976,0.0220737,0.0359985,0.0191756,0.113179,0.0899638,0.0608058,0.0306368,0.0642801,0.045341,0.0449728,0.0664475,0.0182792,0.0154962,0.0114192,0.00639636,0.0278224,0.0172885,0,0,0
28,0.0406152,0.0501267,0,0,0,0.0403839,0,0.0224846,0.0570223,0,0,0,0,0.016158,0,0,0.0476852,0.0483363,0.049536,0.018805,0.0171761,0,0,0.0246384,0.0422929,0.0884808,0.0953936,0.0560125,0.0427175,0.0605496,0.0585856,0.0535995,0.0522466,0,0.0216373,0,0.0415902,0.0132165,0.00754537,0.0340579,0,0.00649182,0.0664457,0.0229823,0,0,0.016234,0,0,0.0362076,0.0364077,0.0217973,0.0107745,0.0212813,0.0364044,0.0197101,0.113549,0.0897815,0.0598084,0.030035,0.0642625,0.0459431,0.0452966,0.0662571,0.0188771,0.0155232,0.0115156,0.00649589,0.0278521,0.0169079,0,0,0
29,0.0401789,0.0498994,0,0,0,0.0381807,0,0.022949,0.0567657,0,0,0,0,0.0160168,0,0,0.0477019,0.0483348,0.0513781,0.0196929,0.016674,0,0,0.0247676,0.041859,0.0889193,0.095589,0.0557924,0.0427309,0.0602485,0.0583179,0.0534702,0.0519519,0,0.0244844,0,0.0416427,0.0131972,0.0075662,0.0331643,0,0.00617678,0.0664934,0.0225637,0,0,0.0162632,0,0,0.0364728,0.0362957,0.0230866,0.0109455,0.0206161,0.0366071,0.0202991,0.11358,0.0894037,0.0590976,0.0298826,0.0640222,0.046384,0.0452906,0.0658011,0.0201947,0.0153979,0.0115691,0.00653903,0.0278469,0.0165656,0,0,0
30,0.0397808,0.0496981,0,0,0,0.035313,0,0.0236394,0.0568261,0,0,0,0,0.0161057,0,0,0.0479718,0.0480754,0.0533725,0.0204053,0.0162057,0,0,0.0251023,0.0415629,0.0893319,0.0957001,0.055555,0.0425962,0.0599522,0.0579383,0.0533192,0.0515619,0,0.0277578,0,0.0413664,0.0131011,0.00782467,0.0315775,0,0.00613121,0.0661202,0.0220421,0,0,0.0164976,0,0,0.0367431,0.0360772,0.0248648,0.0107038,0.0201007,0.0365959,0.0208719,0.113126,0.0891194,0.0591537,0.0298136,0.0634832,0.046336,0.0448139,0.0650908,0.0225159,0.015046,0.0116092,0.0064998,0.0277736,0.0164885,0,0,0
31,0.0394984,0.0495885,0,0,0,0.0318986,0,0.0241709,0.0572212,0,0,0,0,0.016413,0,0,0.048357,0.0476281,0.0552876,0.0209796,0.0157895,0,0,0.0254785,0.0417199,0.0896677,0.0957889,0.0553782,0.0422898,0.0595074,0.0573023,0.0529386,0.0511192,0,0.0313926,0,0.0408039,0.0129633,0.00819088,0.0299449,0,0.00620295,0.0654133,0.0216372,0,0,0.0169625,0,0,0.0369822,0.0358294,0.0265135,0.0101225,0.0197671,0.0363597,0.0213366,0.112357,0.0888669,0.0598522,0.0294415,0.0628241,0.0457699,0.0440579,0.0643904,0.0252384,0.0146759,0.0116182,0.0064729,0.0276705,0.016815,0,0,0
32,0.0392967,0.0494677,0,0,0,0.0283341,0,0.0245289,0.0577704,0,0,0,0,0.0168597,0,0,0.048759,0.0471968,0.0568359,0.021671,0.0153018,0,0,0.0258252,0.0421631,0.0899323,0.0959364,0.0553454,0.041936,0.0589474,0.0564981,0.0524277,0.0507513,0,0.0354262,0,0.0401203,0.0128318,0.00856771,0.02885,0,0.00618372,0.0646033,0.0213398,0,0,0.0174415,0,0,0.0371205,0.0357495,0.0278807,0.00952223,0.0198017,0.0361245,0.0215894,0.111688,0.0886355,0.0608097,0.0292261,0.0622965,0.045026,0.0433353,0.0638559,0.0274451,0.0143042,0.0116073,0.00649722,0.0275882,0.0174878,0,0,0
33,0.0390429,0.0493158,0,0,0,0.0255359,0,0.0246691,0.0581783,0,0,0,0,0.0172985,0,0,0.0491439,0.0470038,0.0579781,0.022422,0.0146839,0,0,0.026052,0.042775,0.0900633,0.0961856,0.0555189,0.0415167,0.0582154,0.0557179,0.05205,0.0506145,0,0.0401754,0,0.0394176,0.0126873,0.00897705,0.0284059,0,0.00597214,0.0640239,0.0209727,0,0,0.0177974,0,0,0.0371191,0.0358226,0.0287436,0.00926369,0.020188,0.0359667,0.02166,0.111376,0.0885277,0.0614696,0.0292441,0.062078,0.0444596,0.0428817,0.0635847,0.0284674,0.0139288,0.0115575,0.00644466,0.0275217,0.0183058,0,0,0
34,0.0387998,0.0492208,0,0,0,0.0236428,0,0.0249195,0.0583951,0,0,0,0,0.0177812,0,0,0.0494265,0.0469814,0.0590237,0.0231873,0.0137058,0,0,0.0262058,0.0433203,0.0899575,0.0965714,0.055895,0.0410149,0.0576796,0.0550598,0.0517588,0.0505315,0,0.0455861,0,0.0388399,0.0125591,0.00927107,0.0282753,0,0.00557214,0.0637064,0.0206824,0,0,0.0180434,0,0,0.0371789,0.0359061,0.0288258,0.00933356,0.0204231,0.0359787,0.0216172,0.11148,0.0886643,0.0613086,0.0291407,0.0621044,0.0442142,0.0427494,0.0636166,0.0285474,0.0136644,0.0115342,0.00626966,0.027413,0.019129,0,0,0
35,0.0385556,0.0492501,0,0,0,0.0225582,0,0.0253936,0.0585087,0,0,0,0,0.0182197,0,0,0.0496133,0.047059,0.0595986,0.0239097,0.0123425,0,0,0.026193,0.0438039,0.0899992,0.0971095,0.0565769,0.040435,0.0571722,0.0544413,0.0514393,0.0503665,0,0.0512684,0,0.0384368,0.0124087,0.00947675,0.0279887,0,0.00522113,0.06348,0.0203787,0,0,0.0183043,0,0,0.0373749,0.0359812,0.0283479,0.00963187,0.0203149,0.03616,0.0215755,0.11192,0.0889972,0.060407,0.0284306,0.0621982,0.044283,0.0428901,0.0638824,0.0284106,0.0135607,0.0115638,0.00609731,0.0273237,0.0197953,0,0,0
36,0.0382705,0.0493584,0,0,0,0.022239,0,0.0256183,0.058616,0,0,0,0,0.0184616,0,0,0.0496946,0.0471263,0.059262,0.0244974,0.0109227,0,0,0.0260688,0.0442347,0.0902517,0.0977866,0.0575512,0.0397882,0.0566321,0.0537956,0.0510994,0.050231,0,0.0571533,0,0.0382117,0.0124106,0.00956345,0.027291,0,0.00506003,0.0633257,0.0202045,0,0,0.0185287,0,0,0.0375814,0.0358871,0.027635,0.0100604,0.0199094,0.0364668,0.0217661,0.112534,0.0894084,0.0593708,0.0271759,0.0622939,0.0445715,0.0431809,0.0640382,0.0286901,0.0135512,0.0115856,0.00594855,0.0272415,0.0202557,0,0,0
