Timestep,C7,CLAV,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LASI,LBHD,LBL,LBR,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LML,LMR,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTL,LTOE,LTR,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x70,x71,x72
All Timesteps RMSE,0.0393335,0.0482114,0,0,0,0.0436257,0,0.0220157,0.0463981,0,0,0,0,0.0171093,0,0,0.0491209,0.0478156,0.0469681,0.0287805,0.0156711,0,0,0.0291194,0.0479645,0.0919026,0.0930808,0.0538222,0.0527853,0.0686611,0.0669506,0.0626346,0.0621203,0,0.0323437,0,0.041197,0.0146107,0.00939995,0.0298137,0,0.0122049,0.0781965,0.0183247,0,0,0.0213222,0,0,0.0372421,0.0313031,0.0428017,0.0271538,0.0213939,0.0340652,0.0172083,0.111394,0.0922087,0.0603779,0.0250279,0.0606147,0.0409443,0.0393456,0.0618048,0.0376968,0.0128992,0.0105979,0.00591429,0.0264022,0.0222171,0,0,0
0,0.0383899,0.047134,0,0,0,0.0236148,0,0.0352301,0.045847,0,0,0,0,0.0166328,0,0,0.0499934,0.0519772,0.071467,0.0406211,0.0209345,0,0,0.0307525,0.0470741,0.0970657,0.0952205,0.0505923,0.0533085,0.0591911,0.0552244,0.0567421,0.0580499,0,0.0664754,0,0.0409651,0.0132374,0.00992159,0.0347403,0,0.00475491,0.083289,0.0168574,0,0,0.0226325,0,0,0.0383754,0.0237117,0.0311948,0.0307672,0.0206615,0.0329782,0.0202767,0.112061,0.0918123,0.060415,0.0208468,0.0636216,0.0451316,0.0430824,0.0652116,0.0188787,0.0113986,0.0127236,0.00649978,0.026936,0.0211676,0,0,0
1,0.0384609,0.0471541,0,0,0,0.0238035,0,0.0351978,0.0458294,0,0,0,0,0.016709,0,0,0.0498663,0.0519301,0.0717323,0.04065,0.0220909,0,0,0.0309308,0.0466259,0.097575,0.095557,0.0498421,0.0536378,0.0601085,0.0560259,0.0578691,0.0591899,0,0.0671718,0,0.0409963,0.0136638,0.0101276,0.0338166,0,0.00501209,0.0834783,0.0170668,0,0,0.0223785,0,0,0.038337,0.0236318,0.0313801,0.031045,0.0202359,0.0329257,0.0209188,0.112414,0.0921595,0.0595653,0.0206098,0.0637064,0.0449399,0.0434135,0.0651581,0.0195015,0.0116215,0.0125552,0.00615164,0.0269647,0.0209538,0,0,0
2,0.0387934,0.0475471,0,0,0,0.0288412,0,0.0289934,0.0462262,0,0,0,0,0.0166563,0,0,0.0492408,0.0526174,0.070242,0.0408523,0.0178821,0,0,0.0299719,0.0453149,0.0969574,0.0941597,0.0496957,0.0554823,0.0607373,0.0573677,0.0578964,0.0590036,0,0.0780781,0,0.0414893,0.0139589,0.0093618,0.0344474,0,0.00671401,0.083457,0.0178977,0,0,0.0216262,0,0,0.0392431,0.0237107,0.0310094,0.0323744,0,0.033798,0.0204376,0.112743,0.0928565,0.0619286,0.020189,0.0614652,0.043802,0.0429341,0.0638603,0.018265,0.0117792,0.0120188,0.00673654,0.0274394,0.019697,0,0,0
3,0.0387131,0.0474772,0,0,0,0.0242135,0,0.0334657,0.0450199,0,0,0,0,0.0158894,0,0,0.0498884,0.0522321,0.0707042,0.0403069,0.0237716,0,0,0.0312633,0.0460697,0.0989118,0.0963158,0.0485199,0.0544293,0.0620083,0.0578334,0.0593242,0.0608066,0,0.0674594,0,0.0413027,0.0135863,0.00982585,0.0330417,0,0.00526825,0.0843627,0.0172375,0,0,0.0220535,0,0,0.0383397,0.0232818,0.0316223,0.0322379,0.0213404,0.0324458,0.0203553,0.113044,0.0924381,0.05981,0.0193125,0.0630505,0.0447205,0.0435494,0.0648349,0.0199223,0.0117024,0.0125484,0.00727604,0.0273593,0.0204393,0,0,0
4,0.0392302,0.0472405,0,0,0,0.0240536,0,0.032428,0.0446482,0,0,0,0,0.0154571,0,0,0.0495499,0.0532799,0.0690714,0.0407662,0.0240836,0,0,0.0316622,0.0456791,0.0989976,0.0965748,0.0484309,0.0547409,0.0628446,0.0587822,0.0600292,0.0614205,0,0.0664192,0,0.0418647,0.0137909,0.00964859,0.031719,0,0.00712188,0.0846578,0.0174756,0,0,0.0221259,0,0,0.0380072,0.0228228,0.0317937,0.0321964,0,0.0323547,0.0203661,0.113295,0.092755,0.0618104,0.0182938,0.0615333,0.043893,0.0430466,0.0642614,0.020428,0.0118652,0.0128169,0.0073357,0.0273162,0.0201287,0,0,0
5,0.0392538,0.0474451,0,0,0,0.0279308,0,0.0271807,0.0454045,0,0,0,0,0.0161803,0,0,0.0489675,0.0527172,0.0676164,0.0405037,0.0198269,0,0,0.0304643,0.0447062,0.0981189,0.0953609,0.0487234,0.0556906,0.0635123,0.0602426,0.0602375,0.0613518,0,0.0750746,0,0.0419074,0.0140935,0.00904537,0.0325905,0,0.00722522,0.0840492,0.0183291,0,0,0.0215133,0,0,0.0390729,0.0236523,0.0318794,0.0329194,0,0.0332753,0.0201928,0.112994,0.0928803,0.0624229,0.019015,0.0611208,0.0438088,0.0428673,0.064035,0.0195675,0.0117883,0.0119971,0.00665405,0.0278175,0.0189764,0,0,0
6,0.0391614,0.0473683,0,0,0,0.0274127,0,0.0263449,0.0452268,0,0,0,0,0.0162311,0,0,0.0490672,0.0521194,0.066631,0.0398998,0.020146,0,0,0.0306218,0.0449266,0.0986302,0.0957799,0.0484473,0.0556918,0.064461,0.0612366,0.0609314,0.0619604,0,0.0734429,0,0.0418068,0.0140568,0.00912507,0.0329194,0,0.00612461,0.084196,0.0182257,0,0,0.0214439,0,0,0.039058,0.0238566,0.0321465,0.0329855,0.0224246,0.0329805,0.020028,0.112883,0.0926253,0.0603664,0.0193728,0.0625139,0.0446777,0.0432859,0.0648115,0.01949,0.0116886,0.0120085,0.00668388,0.0278567,0.019141,0,0,0
7,0.0393447,0.0473783,0,0,0,0.026572,0,0.0255648,0.0450558,0,0,0,0,0.0160951,0,0,0.0489182,0.0521452,0.065262,0.0394929,0.0204379,0,0,0.0306782,0.0446831,0.0990318,0.0962595,0.0483647,0.0558037,0.0651653,0.0620925,0.0614659,0.0622949,0,0.0703641,0,0.0420364,0.0141182,0.00895407,0.0330626,0,0.00585044,0.0843695,0.0184533,0,0,0.0212782,0,0,0.0389098,0.0238446,0.0321968,0.0332952,0.0221488,0.0330047,0.0199943,0.112906,0.0926319,0.0601631,0.0194371,0.0626021,0.0448123,0.043364,0.0646677,0.0194948,0.0117064,0.0119297,0.00666809,0.0279317,0.0189132,0,0,0
8,0.0395255,0.0474701,0,0,0,0.0257058,0,0.0246879,0.0447545,0,0,0,0,0.0157551,0,0,0.0488826,0.0521665,0.0635438,0.0389721,0.0206048,0,0,0.0306455,0.0443749,0.0993056,0.0967552,0.0483218,0.0559448,0.0658145,0.0629478,0.061922,0.0625088,0,0.0662306,0,0.0422538,0.014099,0.00902711,0.0329466,0,0.0058621,0.0845744,0.0187578,0,0,0.0215545,0,0,0.0386032,0.0240559,0.0322421,0.0335649,0.0219899,0.032952,0.0201727,0.112933,0.0923626,0.0601653,0.0194742,0.0628468,0.0448676,0.0433559,0.0645384,0.0196857,0.0115516,0.0117854,0.00597528,0.0280411,0.0185998,0,0,0
