Timestep,C7,CLAV,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LASI,LBHD,LBL,LBR,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LML,LMR,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTL,LTOE,LTR,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x70,x71,x72
9,0.0404911,0.049654,0,0,0,0.0365646,0,0.0159922,0.043668,0,0,0,0,0.0211453,0,0,0.0515211,0.0479809,0.0387771,0.0273222,0.0162604,0,0,0.0330786,0.0549359,0.0958513,0.0941788,0.0507435,0.0576965,0.072462,0.0724145,0.0650105,0.0639949,0,0.021036,0,0.036654,0.0123216,0.0112639,0.0227569,0,0.0148606,0.0818866,0.0175372,0,0,0.0200931,0,0,0.0373598,0.0346504,0.0517833,0.030567,0.0230205,0.0320736,0.0126964,0.112791,0.0904694,0.0575324,0.022679,0.050136,0.0316044,0.0296463,0.0511385,0.0537276,0.0131726,0.0102915,0.00571823,0.0276235,0.0232164,0,0,0
10,0.0399197,0.0494487,0,0,0,0.0365628,0,0.016244,0.0432803,0,0,0,0,0.0222063,0,0,0.0521338,0.0468874,0.039265,0.0270564,0.0166079,0,0,0.0333418,0.0566457,0.0951654,0.0933525,0.0503457,0.0575129,0.072615,0.0725653,0.065117,0.0642974,0,0.0214512,0,0.0356797,0.0122982,0.0118778,0.0226025,0,0.0160302,0.0818414,0.0167714,0,0,0.0203999,0,0,0.0376369,0.034622,0.0538459,0.0295839,0.0242983,0.0312611,0.0127398,0.113062,0.0918876,0.0579142,0.0217916,0.0485689,0.0307074,0.0287043,0.0498854,0.053878,0.0128554,0.0103825,0.00569111,0.0278588,0.0240868,0,0,0
11,0.039601,0.0492107,0,0,0,0.037085,0,0.016149,0.0431809,0,0,0,0,0.0230579,0,0,0.0525096,0.0461575,0.039481,0.0267413,0.016534,0,0,0.0335793,0.0579334,0.0944855,0.0927473,0.050066,0.0573986,0.0726817,0.0727623,0.0651835,0.0644182,0,0.02105,0,0.0349571,0.0123184,0.0122534,0.0224078,0,0.0170859,0.0815735,0.0162962,0,0,0.0205714,0,0,0.0378536,0.0349982,0.0553291,0.0285872,0.0245224,0.0307786,0.0127343,0.113593,0.0927283,0.057804,0.021669,0.0475016,0.0301673,0.0283271,0.0491301,0.0567075,0.0126326,0.0104866,0.00577275,0.0280673,0.0247217,0,0,0
12,0.0395733,0.0491127,0,0,0,0.0381523,0,0.0160725,0.043085,0,0,0,0,0.0238415,0,0,0.05246,0.0458554,0.0392652,0.0264475,0.0164132,0,0,0.0337553,0.0583167,0.0938037,0.0923814,0.0501454,0.0572768,0.0727345,0.0729317,0.0651822,0.0645432,0,0.0197859,0,0.0345411,0.0123548,0.0121735,0.0223893,0,0.0181269,0.0813898,0.016105,0,0,0.0206212,0,0,0.0379788,0.035568,0.0564313,0.0279337,0.0246974,0.0305718,0.0127372,0.114391,0.0929642,0.0570544,0.0227715,0.0469808,0.0297764,0.0281665,0.0487952,0.0617917,0.0125961,0.0105903,0.00583958,0.0282624,0.0250633,0,0,0
13,0.0393095,0.0490841,0,0,0,0.0392351,0,0.0157749,0.0432613,0,0,0,0,0.024228,0,0,0.0527302,0.0453497,0.03895,0.0258263,0.0166555,0,0,0.034237,0.0588182,0.0932189,0.0923,0.0506184,0.0569325,0.0728733,0.0731823,0.0651882,0.0645813,0,0.0184515,0,0.034146,0.0123534,0.0124236,0.0222155,0,0.0186019,0.0808617,0.0157121,0,0,0.0205953,0,0,0.0382064,0.0354768,0.0563703,0.0270795,0.0256576,0.0302511,0.0128593,0.115054,0.0938078,0.0566949,0.0226116,0.0464579,0.029453,0.0280632,0.0485421,0.064859,0.0124251,0.0106973,0.00603739,0.0284444,0.0255249,0,0,0
14,0.0390555,0.0490785,0,0,0,0.0403281,0,0.0153995,0.043404,0,0,0,0,0.0244536,0,0,0.0528491,0.0447409,0.0385327,0.0252964,0.0167941,0,0,0.0346909,0.0591642,0.0926278,0.0923754,0.0512687,0.0566123,0.0730345,0.0734357,0.0651856,0.0646443,0,0.0169574,0,0.0339419,0.0124654,0.0125069,0.0224245,0,0.0187759,0.0803921,0.0154147,0,0,0.0205035,0,0,0.0384089,0.0353819,0.0562823,0.0265077,0.0263828,0.0300756,0.0130088,0.115685,0.0944788,0.0561941,0.0221389,0.0463619,0.0295045,0.0282903,0.0488491,0.0690989,0.0123623,0.0107798,0.00627472,0.0285829,0.0258263,0,0,0
15,0.0387472,0.0490473,0,0,0,0.0397042,0,0.0139713,0.0445594,0,0,0,0,0.0250218,0,0,0.0524754,0.0434146,0.0381301,0.0245924,0.0167116,0,0,0.0340086,0.0587865,0.0916222,0.0921198,0.0519678,0.0562795,0.0736107,0.073981,0.0656168,0.0651213,0,0.0172493,0,0.0338625,0.012929,0.0121083,0.0180023,0,0.025957,0.0789214,0.0154626,0,0,0.020046,0,0,0.039284,0.0360867,0.0601842,0.0259835,0.0277174,0.0305469,0.0133794,0.117401,0.0963328,0.0546372,0.0191151,0.0458634,0.029348,0.029034,0.0500584,0.0626956,0.0122923,0.010216,0.00603725,0.0285648,0.0253719,0,0,0
16,0.0386226,0.0486892,0,0,0,0.0399949,0,0.0136186,0.044791,0,0,0,0,0.0250646,0,0,0.0522186,0.042444,0.0372856,0.0242996,0.0168351,0,0,0.0341526,0.0589212,0.090457,0.0917293,0.052682,0.0555485,0.0741287,0.0744576,0.0660806,0.0657074,0,0.0160164,0,0.0340626,0.0131569,0.0122624,0.0183808,0,0.0269074,0.0783406,0.0153069,0,0,0.0197938,0,0,0.039488,0.0367047,0.0613111,0.0255548,0.0278079,0.0307406,0.0138981,0.117982,0.0965064,0.0533375,0.0182659,0.0462188,0.0293465,0.029446,0.0508369,0.0653145,0.0126229,0.0102896,0.00607407,0.0281436,0.0255262,0,0,0
17,0.038194,0.0492347,0,0,0,0.0410157,0,0.013489,0.0445121,0,0,0,0,0.024716,0,0,0.0523538,0.0419211,0.0372536,0.0234658,0.0162373,0,0,0.0341393,0.0586261,0.0903986,0.0913895,0.0524289,0.0553205,0.074142,0.0744338,0.0661924,0.0656141,0,0.0152421,0,0.0340847,0.0126931,0.0119456,0.0183892,0,0.0267691,0.0782821,0.0152227,0,0,0.0201988,0,0,0.03929,0.0370256,0.0618672,0.0257957,0.0276972,0.0306855,0.0138438,0.118348,0.0968094,0.052677,0.0172414,0.0468218,0.0300844,0.0303555,0.0517507,0.066346,0.0122036,0.0100013,0.00564125,0.0283893,0.0252511,0,0,0
18,0.0380271,0.049232,0,0,0,0.0416828,0,0.0134817,0.0444,0,0,0,0,0.0243638,0,0,0.0522702,0.0413919,0.0369916,0.0231477,0.0158607,0,0,0.0340137,0.0582912,0.0899868,0.0910339,0.0524734,0.0550567,0.0743099,0.0744585,0.066643,0.0660561,0,0.0144168,0,0.0342696,0.0126861,0.0118944,0.0183865,0,0.0266682,0.0781007,0.0152088,0,0,0.0202582,0,0,0.0392597,0.0374242,0.0622694,0.0256008,0.0273906,0.0308651,0.0138047,0.118489,0.0967146,0.0519847,0.0165478,0.047311,0.0302174,0.0306552,0.052584,0.066593,0.0121951,0.00999432,0.0055231,0.0280645,0.0251743,0,0,0
19,0.0379367,0.0492023,0,0,0,0.0424964,0,0.0134276,0.0443974,0,0,0,0,0.0241137,0,0,0.0521707,0.0409596,0.0368252,0.0230672,0.0153662,0,0,0.0337519,0.0578899,0.0896403,0.0908038,0.0525229,0.0548947,0.07445,0.0743898,0.0669976,0.0664653,0,0.0135268,0,0.0345313,0.0127395,0.0118478,0.0181523,0,0.0265168,0.0779486,0.0152874,0,0,0.0202818,0,0,0.0392155,0.0376961,0.0624893,0.025309,0.0270368,0.0311908,0.0137308,0.118397,0.0964335,0.0516252,0.0162053,0.0477274,0.0300108,0.0307845,0.0534175,0.0663845,0.012143,0.00996792,0.00535885,0.0277021,0.0251153,0,0,0
20,0.0379303,0.049152,0,0,0,0.043268,0,0.0129685,0.0443755,0,0,0,0,0.0238494,0,0,0.0521268,0.0406725,0.0366314,0.0231696,0.0146702,0,0,0.0335142,0.0576333,0.0892937,0.0906051,0.0526892,0.0546879,0.0746196,0.0744805,0.0673081,0.0666924,0,0.0126862,0,0.0347585,0.0127741,0.0118699,0.0178202,0,0.0264407,0.0778142,0.0153164,0,0,0.0204842,0,0,0.0390299,0.0377268,0.0623975,0.024872,0.0267399,0.0314882,0.0136182,0.118148,0.0960376,0.0515588,0.0162231,0.0480174,0.0296337,0.030757,0.0540228,0.0658969,0.0120252,0.0100137,0.0051879,0.0274302,0.0251819,0,0,0
21,0.0379889,0.0490834,0,0,0,0.0440576,0,0.0124874,0.0445234,0,0,0,0,0.0239245,0,0,0.0519988,0.0400741,0.0363193,0.0230125,0.0139178,0,0,0.0331047,0.0574441,0.0891896,0.090548,0.0528689,0.0542123,0.0747505,0.0745206,0.0675494,0.0668172,0,0.0117774,0,0.0347852,0.0127676,0.0117868,0.0176821,0,0.0261674,0.0773799,0.0154256,0,0,0.0202761,0,0,0.0390717,0.0378541,0.0620318,0.0243811,0.0264696,0.0318162,0.0130763,0.117755,0.0955927,0.0518174,0.0167832,0.0481251,0.0293286,0.0305401,0.0542676,0.0657185,0.0121925,0.00987349,0.00538048,0.0273429,0.0252056,0,0,0
22,0.0380719,0.049059,0,0,0,0.0449117,0,0.0122013,0.0446452,0,0,0,0,0.0239434,0,0,0.051988,0.0396179,0.0359106,0.0228121,0.0133157,0,0,0.0327438,0.0574803,0.0890375,0.0904538,0.0531699,0.0537117,0.0748472,0.0746457,0.0677975,0.0671231,0,0.0108978,0,0.0347621,0.012759,0.0118427,0.0176717,0,0.0261943,0.0769364,0.015527,0,0,0.0203084,0,0,0.0389264,0.0377001,0.0620063,0.0237845,0.0261945,0.0321019,0.0128195,0.117252,0.0950655,0.0523127,0.0175243,0.0480834,0.0289928,0.030298,0.0543219,0.0656317,0.0121895,0.00978609,0.00509787,0.0274035,0.0252346,0,0,0
23,0.0381956,0.049098,0,0,0,0.0457493,0,0.0120537,0.0448978,0,0,0,0,0.0240361,0,0,0.0520205,0.0392095,0.0354096,0.0226868,0.0128774,0,0,0.0323955,0.0575701,0.0884482,0.0903206,0.0534779,0.0532558,0.0748983,0.0747184,0.0680798,0.067396,0,0.010034,0,0.03468,0.012778,0.0119369,0.0177935,0,0.0264708,0.0764503,0.0156366,0,0,0.0203821,0,0,0.0387591,0.0374704,0.0623735,0.0231425,0.0259224,0.0324133,0.0125374,0.116679,0.0944977,0.0530143,0.0184646,0.0479223,0.0286657,0.0300882,0.0541937,0.0656861,0.0122323,0.00972863,0.0047988,0.027493,0.0252639,0,0,0
24,0.0383034,0.0492334,0,0,0,0.0466269,0,0.0120106,0.0452219,0,0,0,0,0.0241283,0,0,0.0520508,0.0388608,0.0350063,0.022529,0.0125525,0,0,0.0320423,0.0576785,0.0878506,0.0901738,0.0538446,0.0528452,0.0750867,0.0747428,0.0683476,0.0675846,0,0.00921304,0,0.0345695,0.0128202,0.0120315,0.0181045,0,0.0268335,0.0759507,0.0157723,0,0,0.0204758,0,0,0.0385909,0.0372743,0.0629769,0.0224917,0.0256615,0.0328315,0.0124004,0.11604,0.0939308,0.0537898,0.019579,0.0477036,0.0287167,0.0299065,0.0539341,0.0658555,0.012288,0.00965064,0.00447763,0.0276327,0.0252689,0,0,0
25,0.03838,0.0494322,0,0,0,0.0475245,0,0.0120162,0.0456149,0,0,0,0,0.024254,0,0,0.0520747,0.0385994,0.0345162,0.0224305,0.0123674,0,0,0.0316362,0.0578277,0.0874037,0.0899634,0.0542577,0.0524717,0.0753268,0.0747013,0.0686069,0.0677394,0,0.00848158,0,0.0344809,0.0128602,0.012089,0.0183633,0,0.0272011,0.0754206,0.0159236,0,0,0.0203642,0,0,0.0384092,0.0371491,0.0636566,0.0218737,0.0253734,0.0333709,0.0122773,0.11535,0.0933158,0.0546003,0.0208162,0.0475426,0.0287567,0.0297312,0.0536389,0.0661369,0.012354,0.00952737,0.00424133,0.0278342,0.0252543,0,0,0
26,0.0384542,0.0495953,0,0,0,0.0482703,0,0.0121106,0.0460194,0,0,0,0,0.0242781,0,0,0.052085,0.038281,0.0338341,0.0225116,0.0123855,0,0,0.0311856,0.0579557,0.0870219,0.0896552,0.0545554,0.0521557,0.0755919,0.0745511,0.068897,0.067943,0,0.00786439,0,0.0344299,0.0129301,0.0120805,0.0186299,0,0.0274575,0.0747683,0.0160852,0,0,0.0202304,0,0,0.0382065,0.0372107,0.0642048,0.0212706,0.0250399,0.0339794,0.0121322,0.11467,0.0927289,0.0553942,0.0221394,0.0475059,0.0286994,0.0296253,0.0534427,0.0665432,0.0124602,0.00941215,0.0040123,0.02809,0.0251356,0,0,0
27,0.0385146,0.0497652,0,0,0,0.0492777,0,0.0122571,0.0464548,0,0,0,0,0.0242678,0,0,0.0520627,0.0380215,0.0332772,0.022346,0.0125909,0,0,0.0308054,0.0580678,0.0865564,0.0894211,0.0548551,0.051904,0.0757548,0.0745153,0.0691827,0.0681322,0,0.007484,0,0.0344499,0.0129886,0.0119931,0.0190079,0,0.0276379,0.0742162,0.016245,0,0,0.0201667,0,0,0.0379846,0.0372844,0.0647272,0.0207317,0.0247091,0.0346865,0.011965,0.114018,0.0922586,0.0562252,0.0234316,0.0476179,0.028617,0.0295363,0.0534742,0.0671327,0.0126142,0.00929599,0.00380798,0.0283373,0.0249188,0,0,0
28,0.0385456,0.0499837,0,0,0,0.0503441,0,0.0126646,0.0468073,0,0,0,0,0.0242344,0,0,0.0519697,0.0378419,0.0327774,0.0217949,0.0129682,0,0,0.0305761,0.0580038,0.0862059,0.0892248,0.0551398,0.0516414,0.0758404,0.0745918,0.0694567,0.0683056,0,0.00740604,0,0.0345551,0.0130648,0.0118046,0.0194691,0,0.0277534,0.0737468,0.0164211,0,0,0.0202325,0,0,0.0377994,0.0374308,0.0652009,0.020289,0.0243922,0.0353795,0.0118569,0.113405,0.0918759,0.0571437,0.0245117,0.0479028,0.0285229,0.0295034,0.0537455,0.0679018,0.0127872,0.00916226,0.00357966,0.0285815,0.0246409,0,0,0
29,0.0385598,0.0501517,0,0,0,0.0513512,0,0.0129002,0.0469995,0,0,0,0,0.0240936,0,0,0.051777,0.0380306,0.0324459,0.0212838,0.0132089,0,0,0.0305964,0.0579567,0.0858001,0.0890675,0.0556342,0.0513448,0.0759811,0.0747163,0.0697769,0.0685117,0,0.00771406,0,0.0348168,0.0131572,0.0116504,0.0200182,0,0.0280851,0.0734735,0.01653,0,0,0.020322,0,0,0.0375987,0.0374171,0.0657108,0.0198619,0.0241534,0.0359731,0.0118628,0.112787,0.091555,0.0579917,0.0252019,0.048357,0.0283361,0.0295054,0.0542495,0.0687348,0.0129137,0.00921245,0.0034016,0.0287612,0.0245315,0,0,0
30,0.0386696,0.0502535,0,0,0,0.0507096,0,0.0134073,0.0474456,0,0,0,0,0.0238229,0,0,0.0516738,0.0378627,0.031567,0.021096,0.0149202,0,0,0.0301468,0.0577504,0.0856425,0.0887594,0.0555621,0.0509629,0.0759321,0.0743654,0.0698372,0.0681967,0,0.00709476,0,0.0350189,0.013282,0.0115252,0.0207051,0,0.0278225,0.0728734,0.0166937,0,0,0.0193609,0,0,0.0378679,0.0380589,0.065729,0.0197109,0.0237832,0.0365394,0.0111918,0.112255,0.0911552,0.058736,0.0258586,0.049013,0.0283653,0.0296373,0.0548259,0.0693775,0.0132376,0.00914766,0.00443463,0.028931,0.0243263,0,0,0
31,0.0387037,0.0503902,0,0,0,0.0507951,0,0.0135623,0.0478579,0,0,0,0,0.0236863,0,0,0.0515095,0.0379823,0.0312391,0.0216912,0.0158838,0,0,0.0296024,0.0575885,0.0853748,0.088778,0.0557063,0.0510069,0.0759013,0.0741649,0.0697378,0.0680433,0,0.00705376,0,0.0352088,0.0132779,0.0112585,0.0212302,0,0.0276821,0.0724019,0.0168787,0,0,0.019219,0,0,0.0377289,0.0383303,0.065922,0.0194084,0.0235616,0.0370071,0.0110989,0.111792,0.0909834,0.059428,0.0261773,0.0497344,0.0284647,0.0298821,0.0555072,0.0701498,0.0132762,0.00909961,0.00444244,0.0291464,0.0241225,0,0,0
32,0.0387777,0.050463,0,0,0,0.0506725,0,0.0139537,0.0482335,0,0,0,0,0.0235743,0,0,0.051389,0.0381863,0.03093,0.0219453,0.0168554,0,0,0.0291986,0.0573607,0.0851055,0.0887032,0.0558254,0.0509508,0.07585,0.0739632,0.0697688,0.0679345,0,0.00699102,0,0.0354269,0.0133371,0.0110834,0.0217234,0,0.0275375,0.072059,0.0170242,0,0,0.0192632,0,0,0.037602,0.0385479,0.0660288,0.0191855,0.0234137,0.0375017,0.0109893,0.11136,0.0908875,0.0599762,0.026431,0.0505218,0.0286762,0.0301522,0.0561907,0.0709467,0.0133187,0.00906625,0.00440083,0.0293002,0.0239655,0,0,0
33,0.0388892,0.0505177,0,0,0,0.0504141,0,0.0144375,0.0485018,0,0,0,0,0.0234287,0,0,0.051344,0.0383493,0.0307198,0.021797,0.0179487,0,0,0.028957,0.0572283,0.0849548,0.0885253,0.0558006,0.0504277,0.0757589,0.0737249,0.0698718,0.0677429,0,0.00693228,0,0.0355668,0.0134661,0.0109345,0.022151,0,0.0273129,0.071776,0.0172449,0,0,0.0194589,0,0,0.0375486,0.0387027,0.0659743,0.0190587,0.0233549,0.038007,0.0108781,0.111031,0.090851,0.0604879,0.0266613,0.0513391,0.0290286,0.0304914,0.0568811,0.0716985,0.0133455,0.00901919,0.00429891,0.0294499,0.0238053,0,0,0
34,0.0390394,0.0505721,0,0,0,0.0500783,0,0.0148735,0.0488455,0,0,0,0,0.0232415,0,0,0.0512185,0.0385379,0.0306174,0.0220217,0.0189906,0,0,0.0287482,0.057047,0.0848282,0.0883558,0.0557478,0.0501645,0.0756273,0.0734348,0.0698272,0.0677244,0,0.00679559,0,0.0357403,0.0133957,0.0107871,0.0224214,0,0.0269304,0.0715942,0.0175007,0,0,0.0195456,0,0,0.0374911,0.0388512,0.0657917,0.0189935,0.0233698,0.0384385,0.010862,0.110787,0.0908209,0.0609023,0.0268396,0.0521543,0.0294735,0.0308724,0.0574508,0.0723062,0.0133416,0.00898886,0.00421668,0.0296235,0.0236206,0,0,0
35,0.0392144,0.0506304,0,0,0,0.0497037,0,0.0153204,0.0491298,0,0,0,0,0.0230953,0,0,0.0511136,0.0387157,0.0305837,0.0222314,0.0199984,0,0,0.0285063,0.056755,0.084757,0.088205,0.0556685,0.0499937,0.0754786,0.0731173,0.0696542,0.0677198,0,0.00667442,0,0.0359274,0.0133109,0.0106714,0.0225687,0,0.0264103,0.0714586,0.0177736,0,0,0.01947,0,0,0.0374231,0.0389804,0.0654383,0.0189682,0.0235169,0.0387976,0.0108111,0.110572,0.090828,0.061283,0.0269106,0.0529419,0.0299866,0.0313531,0.0579235,0.0729378,0.0133013,0.00896167,0.00417373,0.0297867,0.0234314,0,0,0
36,0.0394061,0.0506931,0,0,0,0.0493493,0,0.0157515,0.0492934,0,0,0,0,0.0229207,0,0,0.0510235,0.0389325,0.0305543,0.0223863,0.0208779,0,0,0.0283103,0.0564573,0.0846221,0.088082,0.0556194,0.0497076,0.075344,0.0728413,0.0694498,0.0676814,0,0.00663107,0,0.0361164,0.0132972,0.0106576,0.0226937,0,0.0257825,0.0712008,0.0180164,0,0,0.0194765,0,0,0.037343,0.0390641,0.0648463,0.018932,0.0237849,0.0391037,0.0107511,0.110389,0.0908561,0.0615464,0.0268884,0.0536013,0.0305691,0.0319944,0.0583535,0.0734051,0.0132663,0.0089527,0.00410994,0.0298945,0.0232994,0,0,0
