Timestep,C7,CLAV,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LASI,LBHD,LBL,LBR,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LML,LMR,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTL,LTOE,LTR,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x70,x71,x72
9,0.0387312,0.0518408,0,0,0,0.0439656,0,0.016886,0.0502407,0,0,0,0,0.0216871,0,0,0.0503404,0.0388835,0.0323894,0.0200408,0.0166305,0,0,0.0295397,0.0534014,0.0865768,0.0912159,0.0564141,0.0491592,0.0717186,0.0698948,0.0653376,0.0645014,0,0.00949917,0,0.0369972,0.013061,0.01066,0.0199803,0,0.0221859,0.0705474,0.0174176,0,0,0.0186786,0,0,0.038704,0.034295,0.0582704,0.0135617,0.0252011,0.0414352,0.0157807,0.0761845,0.0894277,0.0625244,0.0254503,0.0554053,0.0335584,0.034469,0.0598424,0.0647101,0.0100848,0.0107004,0.00396134,0.0302587,0.0250977,0,0,0
10,0.0388843,0.0518102,0,0,0,0.0438848,0,0.0170941,0.0504385,0,0,0,0,0.021339,0,0,0.0502512,0.039002,0.0323422,0.0201983,0.0171914,0,0,0.0291304,0.0531663,0.0864187,0.0910442,0.0564745,0.0489915,0.0716251,0.0697781,0.0652596,0.0644422,0,0.00948048,0,0.0372526,0.0130858,0.0106435,0.0198137,0,0.0207154,0.0704051,0.0175775,0,0,0.0186107,0,0,0.0385764,0.034322,0.0574117,0.0137327,0.0259109,0.0414751,0.0155789,0.0765225,0.0899002,0.0625157,0.0252284,0.0563209,0.0341643,0.035043,0.0605032,0.0647045,0.0101133,0.0107042,0.00394013,0.0302898,0.024906,0,0,0
11,0.0390845,0.0518194,0,0,0,0.0439849,0,0.0172478,0.0505758,0,0,0,0,0.0209764,0,0,0.0501818,0.0391119,0.0322569,0.0202391,0.0176179,0,0,0.0288511,0.0529087,0.0862549,0.0908669,0.0565428,0.0488059,0.0715544,0.0696428,0.0652526,0.0643728,0,0.00948196,0,0.0374137,0.0131157,0.0105929,0.019477,0,0.0190241,0.0703305,0.017718,0,0,0.0185721,0,0,0.0384213,0.034257,0.0563127,0.0139883,0.0266303,0.0414951,0.0154195,0.0768221,0.0904127,0.0625516,0.02505,0.0571459,0.0347313,0.035602,0.0610414,0.0640602,0.0101279,0.0106848,0.0038938,0.0302524,0.0247176,0,0,0
12,0.0392558,0.0518384,0,0,0,0.0441601,0,0.0173969,0.050669,0,0,0,0,0.0206844,0,0,0.050067,0.0392924,0.0321062,0.0202261,0.0179688,0,0,0.0286609,0.0526351,0.0860881,0.0906893,0.0566075,0.0485587,0.0715236,0.0695386,0.0651914,0.0643005,0,0.009432,0,0.0376104,0.0131737,0.0105292,0.0193154,0,0.0181362,0.0702777,0.0178891,0,0,0.0185316,0,0,0.0382922,0.0342355,0.0550082,0.0142691,0.0273298,0.0414483,0.0154433,0.0771676,0.0909378,0.0625329,0.0249755,0.0578719,0.0355615,0.0361294,0.0614676,0.0628784,0.0100524,0.0106567,0.00384224,0.0301566,0.0245434,0,0,0
13,0.0392379,0.0520647,0,0,0,0.0445308,0,0.017282,0.0504934,0,0,0,0,0.0202885,0,0,0.0500804,0.0394801,0.0323227,0.0199944,0.0184109,0,0,0.0284457,0.0524503,0.0859881,0.0904611,0.0564682,0.048464,0.0715069,0.0695259,0.0650694,0.0641356,0,0.00932252,0,0.0377919,0.0130326,0.0102332,0.0194601,0,0.0175896,0.0704102,0.0178931,0,0,0.0187222,0,0,0.0381881,0.0341252,0.0537946,0.014693,0.0282102,0.0411585,0.0151452,0.0779895,0.0916796,0.0622036,0.0250433,0.0584132,0.0365954,0.0366572,0.0616639,0.0609564,0.0097078,0.0106745,0.0040325,0.030301,0.0243881,0,0,0
14,0.0394655,0.0517799,0,0,0,0.0439646,0,0.0177026,0.0507153,0,0,0,0,0.0200377,0,0,0.0499005,0.0401298,0.0318338,0.0202188,0.0190638,0,0,0.0284323,0.0520871,0.0853913,0.0903523,0.0566858,0.0479722,0.0714093,0.069297,0.0651027,0.0641565,0,0.00939114,0,0.0380466,0.0131318,0.0106529,0.0191756,0,0.0168802,0.0702129,0.0180751,0,0,0.018549,0,0,0.0380878,0.0342169,0.0521702,0.0142327,0.028263,0.0411588,0.0153872,0.0779012,0.0919139,0.0622876,0.0252181,0.0591683,0.0373621,0.0371176,0.0619912,0.0585414,0.0100936,0.0106879,0.003939,0.0299315,0.0242892,0,0,0
15,0.0394847,0.0517884,0,0,0,0.0441281,0,0.017753,0.0506565,0,0,0,0,0.0197547,0,0,0.0498826,0.0407475,0.0318196,0.0200582,0.0192577,0,0,0.0283304,0.0518626,0.085128,0.0902889,0.0568348,0.0478176,0.071419,0.0692513,0.0650174,0.0641112,0,0.00931205,0,0.0381808,0.0132413,0.0106176,0.0193682,0,0.015644,0.0703511,0.0181126,0,0,0.0185407,0,0,0.0379381,0.034194,0.0506725,0.0141478,0.0282428,0.0409536,0.0152633,0.0783853,0.0923921,0.0620338,0.0256328,0.0596209,0.0380652,0.0375958,0.0620811,0.0553296,0.0102076,0.0107075,0.00398354,0.0298498,0.0241445,0,0,0
16,0.0396127,0.0517075,0,0,0,0.0489504,0,0.0203823,0.0501157,0,0,0,0,0.0189349,0,0,0.050372,0.0411636,0.0312435,0.0190606,0.020331,0,0,0.0291434,0.0520686,0.0860073,0.0903044,0.055731,0.0484409,0.0709973,0.0688061,0.0641803,0.0632831,0,0.0101136,0,0.0381694,0.0131085,0.010664,0.020665,0,0.0112755,0.0708746,0.0175545,0,0,0.0188168,0,0,0.0369658,0.0338944,0.049107,0.013202,0.0249545,0.0400064,0.0154156,0.0771801,0.0911202,0.0621096,0.0270843,0.0602566,0.0384026,0.0378344,0.0622192,0.0589769,0.0109169,0.011486,0.00470029,0.0297115,0.0248035,0,0,0
17,0.03978,0.0515821,0,0,0,0.0493827,0,0.0205661,0.0499433,0,0,0,0,0.0189668,0,0,0.0503486,0.0417245,0.0312436,0.0191797,0.0205434,0,0,0.0290638,0.0517805,0.0857051,0.0902048,0.0559395,0.048211,0.0710104,0.0688605,0.0641318,0.0632026,0,0.010332,0,0.0383046,0.0133592,0.0104465,0.0205987,0,0.0106045,0.0710804,0.0177427,0,0,0.0187515,0,0,0.0369369,0.0338482,0.0476848,0.0132775,0.0249776,0.0398161,0.0154085,0.0777035,0.0915869,0.0618426,0.0275589,0.060621,0.0390359,0.0383818,0.0624478,0.0537793,0.0110206,0.0115848,0.004643,0.0295645,0.0246983,0,0,0
18,0.0399103,0.0516069,0,0,0,0.0498696,0,0.020804,0.0497037,0,0,0,0,0.018953,0,0,0.0502771,0.0424003,0.031272,0.0192928,0.0207096,0,0,0.0290206,0.0516666,0.0853181,0.0900596,0.0562117,0.048144,0.0710126,0.0690148,0.0640469,0.0631212,0,0.0106361,0,0.0384407,0.0134722,0.0102723,0.0214318,0,0.0101285,0.071262,0.0178286,0,0,0.0186598,0,0,0.0368613,0.0337516,0.046283,0.0134247,0.0248905,0.0396105,0.0152702,0.078246,0.0920362,0.061598,0.0280561,0.0609603,0.0396729,0.0389512,0.0626879,0.0483923,0.0111137,0.0116108,0.00463277,0.0294582,0.0245999,0,0,0
19,0.0400253,0.0516319,0,0,0,0.050421,0,0.021054,0.0493764,0,0,0,0,0.0188257,0,0,0.0502007,0.0431441,0.0313348,0.0193607,0.0208944,0,0,0.0289458,0.0515589,0.0849152,0.0898439,0.0564694,0.0481125,0.0710542,0.0689971,0.0639526,0.0630684,0,0.0109852,0,0.0385493,0.013507,0.0101457,0.0229951,0,0.0098396,0.0715979,0.0179673,0,0,0.0185484,0,0,0.0367471,0.0336596,0.0450227,0.013676,0.0247814,0.0394186,0.0151254,0.0787655,0.0925036,0.0615654,0.0289592,0.0612964,0.0403064,0.0395352,0.0629435,0.0430096,0.0112488,0.0116074,0.00462862,0.029366,0.0245359,0,0,0
20,0.0400817,0.0517149,0,0,0,0.0509776,0,0.0212095,0.0489886,0,0,0,0,0.0186697,0,0,0.0501142,0.0438863,0.0314212,0.0195266,0.0211035,0,0,0.0288915,0.0513978,0.0845169,0.0896361,0.0566004,0.0481083,0.0711388,0.0690042,0.0638985,0.06307,0,0.0113099,0,0.0386538,0.0135432,0.0100659,0.025034,0,0.00965663,0.0720906,0.0180317,0,0,0.018445,0,0,0.0366296,0.0335852,0.0437349,0.0140496,0.0246362,0.0392104,0.014945,0.0792692,0.0929394,0.0616921,0.0298496,0.0616971,0.0409218,0.0400582,0.0632778,0.0378799,0.011375,0.011617,0.00458412,0.0293247,0.0244338,0,0,0
21,0.0401563,0.0517167,0,0,0,0.0517165,0,0.0212453,0.0485991,0,0,0,0,0.0185294,0,0,0.050014,0.0446993,0.0315461,0.0197454,0.0213181,0,0,0.0287981,0.0511603,0.0841565,0.089407,0.0567086,0.0481531,0.0711994,0.0689579,0.0638714,0.0630899,0,0.0116892,0,0.0388123,0.0135743,0.00998444,0.0272857,0,0.00943369,0.0726155,0.0181385,0,0,0.0183494,0,0,0.0365282,0.0334944,0.04233,0.0144816,0.0243751,0.0389782,0.0148285,0.0796804,0.0933306,0.0617347,0.0304167,0.0621269,0.0415165,0.0407564,0.0637002,0.0331758,0.0114975,0.0116271,0.00452408,0.0292413,0.0243132,0,0,0
22,0.0402597,0.051677,0,0,0,0.052471,0,0.0213282,0.0481799,0,0,0,0,0.0183872,0,0,0.0499198,0.0455487,0.0317116,0.019966,0.0214448,0,0,0.0287208,0.0509351,0.0838173,0.0891452,0.056919,0.0482162,0.0712631,0.0688715,0.0638472,0.0631025,0,0.0121674,0,0.0389809,0.0135759,0.00989566,0.0295594,0,0.00909349,0.0730746,0.0182892,0,0,0.0182975,0,0,0.0364425,0.0334145,0.0408441,0.0149716,0.0241894,0.0387405,0.0147611,0.0800461,0.0936503,0.0618285,0.0307235,0.0625355,0.0421406,0.041459,0.0641325,0.029218,0.0116392,0.0116373,0.00442393,0.0290865,0.0242197,0,0,0
23,0.0403332,0.0516606,0,0,0,0.0531519,0,0.0214461,0.0477531,0,0,0,0,0.0182673,0,0,0.0498122,0.0463011,0.0319264,0.0201352,0.0213983,0,0,0.0287582,0.0509175,0.0835196,0.0889235,0.057099,0.0482653,0.0713627,0.0689545,0.0639254,0.0631987,0,0.0127321,0,0.0390791,0.0136476,0.00974683,0.0316563,0,0.00876366,0.0735397,0.0184012,0,0,0.0181257,0,0,0.0363937,0.0334185,0.0395192,0.0155878,0.0240896,0.0385123,0.0146439,0.0803705,0.0939222,0.0620574,0.0310857,0.0629356,0.0427203,0.0420557,0.0645096,0.0259478,0.0117941,0.011645,0.00450801,0.0289354,0.0241805,0,0,0
24,0.0403868,0.0516336,0,0,0,0.0537077,0,0.0216552,0.0474013,0,0,0,0,0.018143,0,0,0.0497069,0.0469859,0.0321848,0.0204942,0.0213868,0,0,0.028763,0.0508405,0.0833096,0.0886973,0.0572606,0.0483279,0.0714323,0.0690615,0.0639353,0.0632485,0,0.0133703,0,0.039212,0.0137045,0.00961556,0.0331136,0,0.00876156,0.0739951,0.0185188,0,0,0.0180303,0,0,0.036334,0.0333108,0.0382463,0.0161864,0.0241843,0.038258,0.0145715,0.0806115,0.0940999,0.0623274,0.0314152,0.0632918,0.0432446,0.0426263,0.0648899,0.0234941,0.0119123,0.0116532,0.00456112,0.0288059,0.0241176,0,0,0
25,0.0404595,0.051527,0,0,0,0.0542788,0,0.0217444,0.0470641,0,0,0,0,0.0180494,0,0,0.0496393,0.047515,0.0324739,0.0209587,0.0213193,0,0,0.0287769,0.0507122,0.0830367,0.0885052,0.0574081,0.0483529,0.0714702,0.0691071,0.0638588,0.0632278,0,0.0139577,0,0.0393833,0.0137468,0.00954238,0.0341426,0,0.00899901,0.0744247,0.0186333,0,0,0.0179537,0,0,0.0362616,0.0331975,0.0371423,0.0167733,0.0243566,0.0380131,0.0144315,0.0807433,0.0942287,0.0626565,0.0316384,0.0634333,0.0437534,0.0431666,0.0652247,0.0217038,0.0119778,0.0116623,0.00458705,0.0286738,0.0240673,0,0,0
26,0.040564,0.0515343,0,0,0,0.0549783,0,0.0216812,0.0466732,0,0,0,0,0.0179611,0,0,0.0495721,0.0481249,0.0327934,0.0211885,0.0210549,0,0,0.0287454,0.0505963,0.082706,0.0884146,0.0575877,0.0483311,0.0714902,0.069026,0.0637798,0.0631428,0,0.0145716,0,0.039536,0.0137053,0.00950023,0.0347135,0,0.0093016,0.0748553,0.0187449,0,0,0.0179031,0,0,0.0362155,0.0330473,0.0362761,0.0173518,0.0247099,0.0378292,0.014331,0.0807753,0.0942413,0.0629225,0.0317516,0.0635142,0.0442582,0.0436627,0.0655121,0.0206259,0.0120121,0.0116985,0.00459338,0.0285494,0.0240108,0,0,0
27,0.0406278,0.0515627,0,0,0,0.0557079,0,0.0215003,0.0463055,0,0,0,0,0.0178611,0,0,0.0495365,0.0487427,0.0331107,0.0212954,0.0205212,0,0,0.0287011,0.0506779,0.0824615,0.0883936,0.0577649,0.0482604,0.0714902,0.068974,0.0637389,0.0630287,0,0.0152169,0,0.0396102,0.0136754,0.00948649,0.0349528,0,0.00958896,0.0752107,0.0188592,0,0,0.0178749,0,0,0.0361873,0.0328853,0.0357105,0.0178566,0.0251545,0.0377515,0.0143415,0.0807154,0.0941132,0.0630936,0.0317833,0.0635951,0.0446538,0.0440862,0.0657722,0.020067,0.0120554,0.0117567,0.00456645,0.028467,0.023953,0,0,0
28,0.0406937,0.0515327,0,0,0,0.0564169,0,0.0212567,0.0460234,0,0,0,0,0.0177731,0,0,0.0495607,0.0492995,0.0333997,0.0215693,0.0197507,0,0,0.0286102,0.050755,0.0823311,0.0884392,0.0579303,0.0481457,0.0714385,0.0689824,0.06362,0.0629239,0,0.0158772,0,0.0396265,0.0137268,0.00952508,0.0350501,0,0.00981167,0.0755067,0.0189907,0,0,0.0178788,0,0,0.0361544,0.032738,0.0352771,0.018203,0.0256259,0.0377287,0.0144076,0.0807077,0.0939076,0.0631417,0.0318818,0.063662,0.044894,0.0443767,0.0660185,0.0198542,0.0120573,0.011761,0.00452851,0.0284564,0.0239052,0,0,0
29,0.0407926,0.0515115,0,0,0,0.0571705,0,0.020969,0.0458517,0,0,0,0,0.0177309,0,0,0.0495643,0.0497262,0.0337771,0.0218396,0.0188395,0,0,0.0284974,0.0506572,0.0821595,0.0885436,0.0580788,0.048009,0.071338,0.0689743,0.0634453,0.0628001,0,0.0166688,0,0.0396512,0.0137517,0.00957591,0.0349457,0,0.0100687,0.0756963,0.0190616,0,0,0.01789,0,0,0.0360969,0.0326625,0.0350681,0.0184175,0.0260488,0.0377112,0.0144156,0.0807587,0.0936887,0.0628513,0.0315897,0.0636793,0.0449391,0.0446444,0.0661982,0.0199672,0.0120492,0.0117429,0.00448518,0.0285101,0.0238345,0,0,0
30,0.0408157,0.0515852,0,0,0,0.0579969,0,0.0205853,0.0457646,0,0,0,0,0.0177449,0,0,0.0495558,0.0500639,0.0343384,0.0220543,0.017864,0,0,0.0283655,0.0506694,0.0820783,0.0886938,0.0581968,0.0478563,0.0711883,0.0689182,0.0632699,0.0626289,0,0.0175939,0,0.0397074,0.0137355,0.00960163,0.0346195,0,0.0102821,0.0757668,0.018834,0,0,0.017913,0,0,0.0360514,0.0325828,0.0350982,0.0185139,0.0262969,0.0376998,0.0143205,0.0808292,0.0935082,0.0624629,0.0313031,0.0636414,0.04486,0.0447483,0.0662996,0.0204212,0.0120593,0.0117346,0.00443503,0.0286196,0.0237218,0,0,0
31,0.0407764,0.0516748,0,0,0,0.0597722,0,0.0200094,0.045811,0,0,0,0,0.0176308,0,0,0.0496148,0.0502149,0.0353171,0.0223339,0.0161903,0,0,0.0282451,0.0509073,0.0819704,0.0889659,0.0584267,0.0476854,0.070983,0.0689796,0.0630051,0.0623836,0,0.0195535,0,0.03972,0.0136464,0.00974303,0.0340098,0,0.0101679,0.0756734,0.0187206,0,0,0.0181542,0,0,0.0359799,0.0322357,0.0353053,0.018423,0.0263802,0.0377418,0.0143416,0.0810149,0.0934452,0.0620551,0.0311712,0.063567,0.0447212,0.0446495,0.0662681,0.0212045,0.0120821,0.0117378,0.0040903,0.02866,0.0236524,0,0,0
32,0.0407497,0.0516998,0,0,0,0.0596965,0,0.0198575,0.045934,0,0,0,0,0.0176134,0,0,0.0496347,0.0504623,0.0358692,0.0225774,0.0157691,0,0,0.0280119,0.0512277,0.0818969,0.088992,0.058451,0.047465,0.0707554,0.068737,0.0628018,0.0621446,0,0.0196681,0,0.0397818,0.0136637,0.00977305,0.0333439,0,0.00985396,0.0755201,0.0188457,0,0,0.018115,0,0,0.0360275,0.0319939,0.0355255,0.0183416,0.0261078,0.0377465,0.0144022,0.0811292,0.09335,0.0616771,0.0313594,0.0635798,0.0447008,0.0445116,0.0662356,0.0219772,0.0121362,0.0117434,0.00418841,0.0286384,0.0236771,0,0,0
33,0.0407942,0.0515367,0,0,0,0.0598854,0,0.0197068,0.0462373,0,0,0,0,0.0176305,0,0,0.0496407,0.0505932,0.0366696,0.0228538,0.0151251,0,0,0.0277852,0.0512691,0.0817513,0.089067,0.0585244,0.0472252,0.0704829,0.0684711,0.0625432,0.061848,0,0.0200828,0,0.0397755,0.0136718,0.00981076,0.0323422,0,0.00954083,0.075209,0.0193036,0,0,0.0180849,0,0,0.0360818,0.0316606,0.0357497,0.0181364,0.0256953,0.0377461,0.0146858,0.081331,0.0933452,0.0612231,0.0316087,0.0635607,0.0446587,0.0442534,0.0661115,0.0232771,0.0121716,0.0117602,0.0042533,0.0284425,0.0238637,0,0,0
34,0.0409237,0.0512607,0,0,0,0.0600792,0,0.0194971,0.0466839,0,0,0,0,0.0175919,0,0,0.0496074,0.0506047,0.0376941,0.0231215,0.0144484,0,0,0.0275213,0.0511029,0.0815075,0.0891194,0.0585493,0.0469757,0.0701066,0.0681602,0.0621526,0.0614386,0,0.0205207,0,0.039719,0.0136039,0.00982624,0.0310631,0,0.00925404,0.0748111,0.0199021,0,0,0.018085,0,0,0.0361662,0.0313226,0.0355705,0.0179184,0.0252644,0.0377443,0.0151486,0.0816056,0.0933743,0.0607424,0.0317338,0.0634638,0.0445784,0.0440636,0.0658385,0.025028,0.012235,0.0118114,0.00430345,0.0280543,0.0240896,0,0,0
35,0.0409322,0.0511635,0,0,0,0.0600695,0,0.0194465,0.0472103,0,0,0,0,0.0175681,0,0,0.0495562,0.050568,0.0389133,0.0233677,0.0138093,0,0,0.0272133,0.0509705,0.0813197,0.0890845,0.0585246,0.0467679,0.0695756,0.0677642,0.0616608,0.0609543,0,0.0208392,0,0.039735,0.0135134,0.00984609,0.0297141,0,0.00901657,0.0743381,0.0201199,0,0,0.0181294,0,0,0.0362746,0.0309895,0.034806,0.0178114,0.0249767,0.0377376,0.0154965,0.081988,0.0933787,0.06016,0.0314223,0.0632716,0.0443882,0.0438107,0.0655417,0.0268971,0.0121699,0.0118581,0.00438574,0.0276952,0.0241365,0,0,0
36,0.0408666,0.0511541,0,0,0,0.0597678,0,0.0195563,0.0477526,0,0,0,0,0.0175471,0,0,0.0495305,0.0505273,0.0403096,0.0236928,0.0133081,0,0,0.0269452,0.0508939,0.0813167,0.0890998,0.0584449,0.0466639,0.0689312,0.0672372,0.0611183,0.0603841,0,0.0210686,0,0.0398253,0.0134746,0.00988767,0.0284459,0,0.00881666,0.0738216,0.0200929,0,0,0.0182343,0,0,0.03639,0.0306028,0.0335869,0.0178475,0.0249164,0.0377018,0.0158446,0.0823806,0.0933789,0.0595975,0.0307506,0.0631269,0.0441122,0.0434909,0.0654207,0.0285716,0.0120759,0.0118786,0.00446573,0.0276916,0.0240437,0,0,0
