Timestep,C7,CLAV,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LASI,LBHD,LBL,LBR,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LML,LMR,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTL,LTOE,LTR,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x70,x71,x72
9,0.0344979,0.0582319,0,0,0,0.0352387,0,0.0171002,0.0549385,0,0,0,0,0.0166673,0,0,0.0493887,0.0396049,0.0324781,0.0284088,0.0295106,0,0,0.0382525,0.0479308,0.088542,0.0919745,0.0553273,0.0471613,0.0695515,0.0657478,0.0631268,0.062327,0,0.0163378,0,0.0414021,0.012857,0.00963215,0.0240893,0,0.0162787,0.0681832,0.0291399,0,0,0.0263379,0,0,0.0361479,0.0447241,0.0562098,0.0111446,0.0216048,0.0448262,0.0153534,0.114389,0.0878994,0.0559252,0.024024,0.0531108,0.0322098,0.0318181,0.0566888,0.0717628,0.00924025,0.0087732,0.00242186,0.0324364,0.0154044,0,0,0
10,0.0346389,0.0582194,0,0,0,0.0355911,0,0.0173646,0.0551677,0,0,0,0,0.0165726,0,0,0.0492809,0.0402336,0.0323637,0.0283405,0.0298454,0,0,0.037947,0.0477902,0.0883784,0.0919448,0.0554419,0.046603,0.069447,0.0655,0.0629539,0.0622208,0,0.015868,0,0.0415346,0.0129954,0.00945492,0.023728,0,0.016338,0.0679421,0.0292929,0,0,0.0262349,0,0,0.0361472,0.0441712,0.0561072,0.010519,0.021433,0.0452685,0.0153283,0.113761,0.0875594,0.0567778,0.0246157,0.0533729,0.0321438,0.0316767,0.0567992,0.0698911,0.00926963,0.00877723,0.00237747,0.0324987,0.0152005,0,0,0
11,0.0347309,0.0582581,0,0,0,0.0359171,0,0.0176062,0.0553415,0,0,0,0,0.0164509,0,0,0.0491873,0.0407576,0.0322511,0.028254,0.0301723,0,0,0.03768,0.0477774,0.0883102,0.0919599,0.055598,0.0460639,0.0692788,0.0652392,0.0627489,0.0620899,0,0.0154128,0,0.0416526,0.0131234,0.00930816,0.0235834,0,0.0163852,0.0677944,0.0293107,0,0,0.0261414,0,0,0.0361446,0.0437297,0.0560548,0.0100253,0.021224,0.0456981,0.0153643,0.11315,0.0873355,0.0576178,0.0251136,0.0537844,0.0321518,0.0317057,0.0570018,0.0683979,0.00930224,0.00877266,0.00235738,0.0326031,0.0150043,0,0,0
12,0.0348206,0.0583099,0,0,0,0.0361633,0,0.017852,0.0555076,0,0,0,0,0.0163012,0,0,0.0490855,0.0412164,0.0321854,0.0281591,0.0305936,0,0,0.0374066,0.0475009,0.0881725,0.0919437,0.0557614,0.0458216,0.0691232,0.064988,0.0625431,0.0619397,0,0.0150673,0,0.0418127,0.0131972,0.00915798,0.0235575,0,0.0162581,0.0677395,0.0292583,0,0,0.026054,0,0,0.0361282,0.043284,0.0560731,0.00964906,0.0211208,0.0460425,0.0154229,0.112581,0.0872064,0.0584005,0.0255819,0.0543088,0.0322637,0.0319302,0.0573754,0.0674058,0.00933386,0.00878425,0.00233067,0.0327311,0.0148591,0,0,0
13,0.0349535,0.0583241,0,0,0,0.0363763,0,0.0181126,0.0556777,0,0,0,0,0.0161499,0,0,0.0490059,0.0416706,0.032181,0.0280851,0.0309855,0,0,0.0371211,0.0472008,0.0880068,0.0919034,0.0558801,0.0455844,0.0689912,0.0647615,0.0623632,0.0617716,0,0.0148142,0,0.0420109,0.0133335,0.00899956,0.0237205,0,0.0159262,0.0675995,0.0294129,0,0,0.0259567,0,0,0.0360611,0.0428495,0.0560002,0.00933912,0.0211436,0.046345,0.0154636,0.112117,0.087134,0.0590382,0.0259277,0.054928,0.0325692,0.0322156,0.0578496,0.0668057,0.00940673,0.00877114,0.002281,0.0327783,0.0147564,0,0,0
14,0.0350972,0.0583321,0,0,0,0.0365148,0,0.0183698,0.0558395,0,0,0,0,0.0159932,0,0,0.0489128,0.042112,0.0322661,0.0280313,0.0313038,0,0,0.036826,0.0468272,0.087867,0.0918549,0.0559324,0.0452601,0.0688558,0.0645682,0.0621822,0.0615748,0,0.0146758,0,0.0422008,0.0134752,0.00884479,0.0238515,0,0.0155813,0.0673964,0.0296265,0,0,0.0258499,0,0,0.0359839,0.042483,0.055801,0.00907003,0.02128,0.0466172,0.0154994,0.111777,0.0871176,0.0595472,0.0261472,0.0555695,0.0329992,0.032496,0.0582793,0.0665928,0.00952831,0.00874972,0.00225373,0.0327076,0.0146168,0,0,0
15,0.0352221,0.0583469,0,0,0,0.0365556,0,0.0185785,0.0559569,0,0,0,0,0.0158569,0,0,0.0488044,0.0424634,0.0323936,0.0280738,0.0314757,0,0,0.0365455,0.046458,0.0877331,0.0918009,0.0559893,0.0451797,0.0687143,0.0644024,0.0620045,0.0613574,0,0.0146007,0,0.0423968,0.013569,0.00867952,0.0238657,0,0.0152028,0.0672559,0.0299341,0,0,0.025729,0,0,0.035934,0.0421992,0.0554317,0.00883547,0.0215399,0.0468352,0.0155224,0.111537,0.0871848,0.0598287,0.0262395,0.0560756,0.0333868,0.0327785,0.0586042,0.0665014,0.00967185,0.00872571,0.0022493,0.0325447,0.0145065,0,0,0
16,0.0353388,0.0583708,0,0,0,0.0365228,0,0.018806,0.0560739,0,0,0,0,0.0156887,0,0,0.048712,0.0427624,0.0324449,0.0280938,0.03167,0,0,0.0362806,0.0462138,0.0875876,0.0917261,0.0560064,0.0450777,0.0685675,0.0642582,0.0618047,0.0611715,0,0.0146502,0,0.0425972,0.0136318,0.00855686,0.023766,0,0.0147549,0.0671036,0.0302621,0,0,0.0256618,0,0,0.0358754,0.041966,0.0549341,0.0085886,0.0218606,0.0470143,0.0155611,0.111443,0.0873426,0.0599485,0.0261221,0.0565054,0.033878,0.0331566,0.058871,0.0665287,0.00975719,0.00870735,0.00222852,0.0326687,0.0144582,0,0,0
17,0.0353913,0.0585102,0,0,0,0.0364788,0,0.0190104,0.0561606,0,0,0,0,0.0154985,0,0,0.0486451,0.0429942,0.0326616,0.0280829,0.0318921,0,0,0.0360183,0.0459497,0.0875397,0.0916609,0.0559559,0.0448698,0.0684033,0.0641216,0.06159,0.061014,0,0.0147168,0,0.0427616,0.013642,0.00851211,0.0236342,0,0.0142223,0.066931,0.0300833,0,0,0.025678,0,0,0.0357785,0.0417419,0.0543428,0.00841224,0.0221789,0.0471153,0.0156787,0.111485,0.0875909,0.059934,0.0258808,0.0569208,0.0344769,0.0336483,0.0592096,0.0665394,0.00980664,0.00866837,0.00217645,0.0327587,0.0143773,0,0,0
18,0.0354509,0.0586463,0,0,0,0.0363982,0,0.019189,0.0562559,0,0,0,0,0.0153169,0,0,0.0485966,0.0431915,0.0329252,0.0280589,0.0321096,0,0,0.0357592,0.0456757,0.0875447,0.0916544,0.0558832,0.0446408,0.0682338,0.0639352,0.0613881,0.0608513,0,0.014802,0,0.042907,0.0137544,0.00846605,0.023533,0,0.0136614,0.0667595,0.0298566,0,0,0.0257127,0,0,0.0356758,0.0415222,0.0536545,0.00822187,0.0226692,0.0471883,0.0158079,0.1116,0.0878983,0.0598398,0.0255953,0.0574584,0.0352037,0.034261,0.0596989,0.0666496,0.00988837,0.00862123,0.00211919,0.0326615,0.0142387,0,0,0
19,0.035576,0.0586799,0,0,0,0.0362681,0,0.019342,0.0563759,0,0,0,0,0.0151267,0,0,0.0485017,0.043409,0.0329746,0.0281001,0.0322458,0,0,0.0355123,0.0453891,0.0874068,0.091667,0.0558515,0.0445984,0.0680778,0.063736,0.0611839,0.0606711,0,0.0149263,0,0.0430796,0.0138842,0.00835048,0.0234288,0,0.0130893,0.0665796,0.0300135,0,0,0.0257602,0,0,0.0356069,0.0413339,0.0528007,0.00795637,0.0234232,0.0472645,0.015921,0.111759,0.0882428,0.0597203,0.0252803,0.0582162,0.0360555,0.0349922,0.0602888,0.0665103,0.00996447,0.00857088,0.00209122,0.0326099,0.0141353,0,0,0
20,0.0357612,0.0586704,0,0,0,0.036142,0,0.0194511,0.0565128,0,0,0,0,0.0149118,0,0,0.0483844,0.0436498,0.0330266,0.028177,0.0323725,0,0,0.0352679,0.0450556,0.0872027,0.0916611,0.0558244,0.0444908,0.0679596,0.0635466,0.0609891,0.0604883,0,0.0149753,0,0.0433118,0.0139916,0.00816675,0.0232373,0,0.012338,0.0663942,0.030395,0,0,0.0257157,0,0,0.0355403,0.0411422,0.051974,0.00764607,0.0244249,0.0473249,0.016009,0.111946,0.088631,0.0595935,0.0250268,0.0590323,0.0369348,0.0357448,0.0609071,0.0659664,0.0100474,0.00854996,0.00208217,0.0325777,0.0140412,0,0,0
21,0.0359068,0.0587083,0,0,0,0.0361231,0,0.0195539,0.0566028,0,0,0,0,0.0146556,0,0,0.0482674,0.0439675,0.0331186,0.0281414,0.0324655,0,0,0.0350763,0.0447218,0.0871326,0.0916274,0.0558037,0.0442224,0.067858,0.0633779,0.0608213,0.0603326,0,0.0149615,0,0.0435454,0.0140646,0.00790939,0.0228785,0,0.0115929,0.0662093,0.0305293,0,0,0.0256478,0,0,0.0354597,0.0408705,0.0512264,0.00748356,0.0251621,0.0473648,0.0161008,0.112125,0.0890457,0.0594942,0.0247879,0.0597483,0.0377559,0.0364832,0.0613993,0.064786,0.0101497,0.00854426,0.00206624,0.0326235,0.0139208,0,0,0
22,0.036,0.0588033,0,0,0,0.0362282,0,0.0196593,0.0567254,0,0,0,0,0.0143842,0,0,0.0481554,0.0444582,0.0331958,0.0280137,0.0325295,0,0,0.0348876,0.0444165,0.0870821,0.0915856,0.0558411,0.0439925,0.0677758,0.0632522,0.06067,0.0602022,0,0.0149803,0,0.0438006,0.0140696,0.00782349,0.0223291,0,0.0108564,0.0660251,0.0304118,0,0,0.0256514,0,0,0.0354047,0.0404691,0.0502676,0.00717077,0.0254504,0.0474086,0.0162103,0.112341,0.089555,0.0594585,0.0245723,0.0603457,0.0385002,0.037169,0.0618071,0.0628978,0.0102004,0.00853932,0.00205265,0.0327936,0.0137723,0,0,0
23,0.0360947,0.0588382,0,0,0,0.0363097,0,0.0197644,0.0568016,0,0,0,0,0.0141512,0,0,0.0480596,0.0448498,0.0332575,0.0279185,0.0325573,0,0,0.0347154,0.0441442,0.0868664,0.0915653,0.0559794,0.0436955,0.0677014,0.0631513,0.0605392,0.060098,0,0.0149023,0,0.0439939,0.0141319,0.00781594,0.0218111,0,0.0102296,0.0659757,0.0304649,0,0,0.0256737,0,0,0.0353725,0.0400142,0.0491884,0.00683459,0.0254771,0.0474305,0.0162973,0.112494,0.0900293,0.0595442,0.0245125,0.0608195,0.0391728,0.0377863,0.0621605,0.0602047,0.0102316,0.00849502,0.00204456,0.0329298,0.0136808,0,0,0
24,0.0361924,0.0588635,0,0,0,0.0364093,0,0.0198547,0.0568127,0,0,0,0,0.0140012,0,0,0.0479823,0.0453336,0.0333554,0.0278798,0.0325524,0,0,0.0344536,0.0438302,0.0866377,0.091532,0.0561758,0.0433866,0.0676596,0.0630551,0.060417,0.0600028,0,0.0147274,0,0.0441594,0.0142236,0.00777313,0.0213313,0,0.00969049,0.0660548,0.0304903,0,0,0.0256708,0,0,0.0353287,0.0396728,0.0482108,0.00640512,0.0253674,0.0474259,0.0163868,0.112612,0.0904566,0.0596941,0.0246592,0.061246,0.0398284,0.0383684,0.0624702,0.0569522,0.01027,0.0084007,0.00208288,0.0328284,0.0135897,0,0,0
25,0.0362984,0.0588558,0,0,0,0.0365609,0,0.019936,0.0567454,0,0,0,0,0.0138657,0,0,0.0479435,0.0458607,0.0334989,0.0278543,0.0325385,0,0,0.034239,0.0434912,0.0864272,0.0915015,0.0564135,0.0430588,0.0676506,0.0630464,0.0603062,0.0598891,0,0.0144952,0,0.0442939,0.0144771,0.00761836,0.0210728,0,0.00921202,0.0661589,0.0305538,0,0,0.0256421,0,0,0.0352876,0.039289,0.0472774,0.00595101,0.0251853,0.047389,0.0164799,0.112686,0.0908569,0.0598583,0.0250074,0.0615813,0.0404176,0.0388439,0.0626861,0.0531974,0.0103097,0.00837443,0.00207942,0.0327523,0.0135043,0,0,0
26,0.0363939,0.0588151,0,0,0,0.0368486,0,0.0200319,0.0566308,0,0,0,0,0.0137462,0,0,0.0478946,0.046439,0.0336804,0.027837,0.0324579,0,0,0.034157,0.0431944,0.0861725,0.0914365,0.0566642,0.0427993,0.0676516,0.0630935,0.0602334,0.0598032,0,0.0142339,0,0.0444473,0.0145478,0.00757364,0.0214472,0,0.00885276,0.0662946,0.0306272,0,0,0.0256173,0,0,0.0352407,0.0388448,0.0462931,0.00548724,0.024871,0.0473953,0.0165586,0.112739,0.0912354,0.0599577,0.0255282,0.061843,0.0409401,0.0391894,0.0628149,0.0490104,0.010337,0.00838904,0.002012,0.0327345,0.0134132,0,0,0
27,0.0364942,0.0587718,0,0,0,0.0372119,0,0.020197,0.0565081,0,0,0,0,0.0136761,0,0,0.0478465,0.0471785,0.0338504,0.0278668,0.0323277,0,0,0.0342085,0.0429624,0.085788,0.0913436,0.0569032,0.0426325,0.0676646,0.0631428,0.0601718,0.0597629,0,0.0139474,0,0.0445947,0.014432,0.00766185,0.0226108,0,0.00854312,0.0664855,0.0307176,0,0,0.0255926,0,0,0.0352093,0.038425,0.0452855,0.00495513,0.0244282,0.0474425,0.0166091,0.11277,0.0915825,0.0600008,0.0261976,0.0620556,0.0414077,0.0395506,0.0629662,0.0445219,0.0103651,0.00840984,0.00195092,0.0327498,0.0133238,0,0,0
28,0.0365675,0.0587607,0,0,0,0.0375885,0,0.020279,0.0563286,0,0,0,0,0.0136613,0,0,0.0477786,0.0479223,0.0340232,0.0280535,0.0321124,0,0,0.0341458,0.0427936,0.0855196,0.0912645,0.0570964,0.0424806,0.0676725,0.063189,0.0601224,0.0597431,0,0.0136406,0,0.04468,0.0143863,0.00765336,0.0243292,0,0.00820452,0.0667282,0.0309193,0,0,0.0255701,0,0,0.0351742,0.0380436,0.0441769,0.00444233,0.0239833,0.0474907,0.016662,0.112772,0.0919033,0.0601551,0.026985,0.0622765,0.0418392,0.0399025,0.0631441,0.0399292,0.0104028,0.00843019,0.00189198,0.0327601,0.0133201,0,0,0
29,0.0366504,0.0587525,0,0,0,0.0378586,0,0.0202919,0.0560808,0,0,0,0,0.013645,0,0,0.0476928,0.0486461,0.0342145,0.0282995,0.0318826,0,0,0.0339698,0.0426882,0.0852364,0.0911774,0.0572908,0.0423249,0.0676854,0.0632133,0.0600656,0.0597138,0,0.0133957,0,0.0447127,0.0144188,0.00756359,0.0264793,0,0.0077324,0.0670017,0.0311663,0,0,0.0255064,0,0,0.0351301,0.0377116,0.0431645,0.0043082,0.0234162,0.0474909,0.0166827,0.112811,0.0922122,0.0602814,0.0277686,0.0624667,0.0422299,0.0402902,0.0632496,0.0354223,0.0104493,0.00844136,0.00184569,0.0327158,0.0133572,0,0,0
30,0.0367615,0.0587078,0,0,0,0.0381856,0,0.0203115,0.0558371,0,0,0,0,0.013644,0,0,0.0476202,0.0494133,0.0343642,0.0284225,0.0317001,0,0,0.0337993,0.0425627,0.084934,0.0910803,0.0575306,0.0422613,0.0676947,0.0632307,0.0600018,0.059667,0,0.0131907,0,0.0447529,0.0145318,0.00742236,0.0288551,0,0.00737849,0.0672674,0.0313861,0,0,0.0254164,0,0,0.0350677,0.0374077,0.0421696,0.00419633,0.0228279,0.0475105,0.0166915,0.112893,0.0925266,0.0603959,0.0285104,0.0626927,0.0426315,0.0406659,0.0634427,0.0310182,0.0105341,0.00842414,0.0018264,0.0326331,0.0133617,0,0,0
31,0.0368503,0.0587711,0,0,0,0.0386045,0,0.0204915,0.0555666,0,0,0,0,0.0136327,0,0,0.0475651,0.0501787,0.0344383,0.0285448,0.0314799,0,0,0.0336674,0.0424323,0.0846648,0.0909931,0.0577484,0.0423283,0.0677174,0.0632293,0.0599546,0.0595859,0,0.0129972,0,0.0448208,0.0146199,0.00733881,0.0312726,0,0.00715089,0.0675781,0.0311238,0,0,0.0253528,0,0,0.0349784,0.0371427,0.0411087,0.0042204,0.0223241,0.0475131,0.0167392,0.113059,0.0927922,0.0603545,0.0292619,0.0629912,0.0430443,0.0410726,0.0637397,0.0268475,0.0106484,0.0083915,0.00178652,0.0326605,0.0133235,0,0,0
32,0.0369279,0.0588171,0,0,0,0.0390233,0,0.0206394,0.0552837,0,0,0,0,0.0136037,0,0,0.047516,0.0509384,0.0344332,0.0287348,0.0312185,0,0,0.0335681,0.0422708,0.0844007,0.0908751,0.0579274,0.0424353,0.0677362,0.0632435,0.0599271,0.0595488,0,0.0127949,0,0.0449051,0.0146687,0.00730314,0.0336815,0,0.00696535,0.0678836,0.0309914,0,0,0.0252883,0,0,0.034897,0.0369518,0.0399064,0.00446393,0.0218443,0.0475083,0.0168087,0.113301,0.093034,0.060043,0.0299654,0.0633391,0.0435062,0.0415447,0.0641019,0.0230769,0.0107625,0.00835016,0.00175864,0.0327005,0.013294,0,0,0
33,0.0370531,0.0588348,0,0,0,0.0393698,0,0.0207507,0.0550024,0,0,0,0,0.013584,0,0,0.0474572,0.0516894,0.0343712,0.0289636,0.0309782,0,0,0.0334922,0.0420359,0.0841261,0.0907425,0.0580516,0.0425384,0.0677668,0.0633345,0.0599152,0.0595428,0,0.0125871,0,0.044988,0.0146856,0.00728131,0.0360218,0,0.00685263,0.068214,0.0309684,0,0,0.0252179,0,0,0.0348065,0.0368257,0.0386481,0.00491374,0.0214423,0.0475109,0.0168511,0.113641,0.0932814,0.0597319,0.0305686,0.0637248,0.0440609,0.0421365,0.0645204,0.0199175,0.0108716,0.00832703,0.00168986,0.0326467,0.0132603,0,0,0
34,0.0371893,0.058814,0,0,0,0.0397526,0,0.0208505,0.0547293,0,0,0,0,0.0135376,0,0,0.047388,0.0524776,0.034282,0.0291399,0.0308272,0,0,0.0333905,0.041973,0.0838805,0.0905932,0.0582173,0.0426233,0.0678566,0.0633973,0.0599415,0.059558,0,0.0123571,0,0.0451068,0.01471,0.00725296,0.0378971,0,0.00681355,0.0685527,0.0313102,0,0,0.0251447,0,0,0.0347247,0.0367308,0.0374299,0.00557718,0.0211775,0.0475614,0.0168263,0.114063,0.0934902,0.0594176,0.0310557,0.0641072,0.0446727,0.0427991,0.0649957,0.0174256,0.0109559,0.00830787,0.00163058,0.0325258,0.0132199,0,0,0
35,0.0373344,0.0587455,0,0,0,0.0403433,0,0.0209303,0.0544779,0,0,0,0,0.0134293,0,0,0.0472901,0.0533517,0.0341793,0.0293797,0.0307682,0,0,0.033222,0.0418737,0.0835636,0.0904346,0.0584208,0.042731,0.0679298,0.0634187,0.0599366,0.0595687,0,0.0120864,0,0.0452681,0.0147349,0.00722593,0.0390656,0,0.00690464,0.0688526,0.0321591,0,0,0.0250501,0,0,0.034662,0.0366225,0.0361514,0.00646927,0.0210658,0.0476817,0.0167149,0.114533,0.0935979,0.059184,0.0314514,0.0644654,0.0452791,0.043525,0.0655233,0.0156973,0.0110174,0.00830228,0.00157837,0.0324127,0.0132027,0,0,0
36,0.0374322,0.0587978,0,0,0,0.0408878,0,0.0210035,0.0542063,0,0,0,0,0.0133299,0,0,0.0472061,0.0540218,0.0341336,0.0296084,0.0306645,0,0,0.033076,0.0417546,0.0832521,0.0902902,0.0585755,0.042852,0.0679367,0.0633986,0.0599191,0.0595609,0,0.0119057,0,0.0453972,0.014782,0.00717168,0.040029,0,0.00726134,0.0691578,0.0322952,0,0,0.0249764,0,0,0.034555,0.0366373,0.0350261,0.00724343,0.0209806,0.0477521,0.016765,0.114966,0.0936564,0.0588976,0.03177,0.0648159,0.0458444,0.0442097,0.0659566,0.0143902,0.0111502,0.00826874,0.0015385,0.0324067,0.0131435,0,0,0
