Timestep,C7,CLAV,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LASI,LBHD,LBL,LBR,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LML,LMR,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTL,LTOE,LTR,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x70,x71,x72
9,0.0396019,0.0513337,0,0,0,0.0224032,0,0.0310684,0.0516078,0,0,0,0,0.0192037,0,0,0.0502549,0.0409239,0.0662764,0.021783,0.0235579,0,0,0.0327587,0.04357,0.0980027,0.0994894,0.0513358,0.0484083,0.0612957,0.0571898,0.0585517,0.0590354,0,0.0633258,0,0.0370515,0.0113299,0.0105417,0.0451304,0,0.00764657,0.0749415,0.020249,0,0,0.0174485,0,0,0.0341072,0.0430239,0.0301939,0.0156867,0.0289045,0.0278075,0.0190511,0.119039,0.0885561,0.0557255,0.0213521,0.060414,0.0425923,0.0429366,0.0643455,0.0106684,0.0164441,0.0123576,0.00748039,0.031271,0.0201238,0,0,0
10,0.0397594,0.0513247,0,0,0,0.022359,0,0.0297106,0.0516952,0,0,0,0,0.0191028,0,0,0.0502197,0.0408284,0.0644908,0.0214953,0.0235501,0,0,0.0326221,0.043501,0.0986152,0.0997431,0.050926,0.0488529,0.0620294,0.0581945,0.0592002,0.0595338,0,0.0604573,0,0.0371934,0.0114725,0.0103637,0.0452042,0,0.0077729,0.0750017,0.0203707,0,0,0.017186,0,0,0.0340246,0.0434674,0.0304216,0.0157385,0.0289623,0.0276012,0.0189812,0.119105,0.088493,0.0557362,0.0213331,0.0603383,0.0425158,0.0428334,0.0642574,0.0108033,0.0164802,0.0124263,0.00752522,0.0313385,0.0200274,0,0,0
11,0.0398951,0.0513123,0,0,0,0.0224888,0,0.028426,0.0518444,0,0,0,0,0.0190233,0,0,0.0501874,0.0407635,0.0627408,0.0211097,0.0233884,0,0,0.0324656,0.0433464,0.0991597,0.10007,0.0505558,0.0493866,0.0627594,0.0592207,0.0598025,0.059914,0,0.0572127,0,0.0372749,0.0115528,0.0102246,0.0452623,0,0.00788722,0.074956,0.0204867,0,0,0.0169855,0,0,0.0339317,0.0438767,0.0306552,0.0160734,0.0290086,0.0274412,0.0188987,0.119196,0.0883993,0.0557077,0.0214155,0.0602629,0.0424278,0.0427578,0.0642126,0.0109595,0.0165549,0.0124325,0.00753512,0.0313819,0.0199302,0,0,0
12,0.0400318,0.0513121,0,0,0,0.0230361,0,0.0269939,0.0519461,0,0,0,0,0.0189164,0,0,0.0501597,0.0407863,0.0610045,0.0207526,0.0229872,0,0,0.0323398,0.0433237,0.0995333,0.100352,0.0502892,0.0500089,0.0634361,0.0602492,0.0603073,0.0601809,0,0.0537165,0,0.0373811,0.0115017,0.0102607,0.0453873,0,0.00809384,0.0749546,0.0205713,0,0,0.0171069,0,0,0.0338316,0.0443331,0.03086,0.016256,0.0290579,0.0272821,0.0187854,0.119269,0.0882898,0.0554919,0.0214891,0.0601923,0.0423224,0.0427029,0.0642172,0.0112055,0.0166567,0.0124118,0.00746612,0.0313218,0.0198972,0,0,0
13,0.0401534,0.0513166,0,0,0,0.0238969,0,0.02598,0.0525989,0,0,0,0,0.0191898,0,0,0.0499771,0.0402913,0.0595502,0.0203345,0.0226816,0,0,0.0318126,0.043084,0.0998367,0.100609,0.0502075,0.0503116,0.0641291,0.0611955,0.0608548,0.0605487,0,0.0494014,0,0.037348,0.0114662,0.0103113,0.0451345,0,0.00774401,0.0743782,0.0209988,0,0,0.016688,0,0,0.0340122,0.045108,0.0310145,0.0161084,0.0291238,0.0275237,0.0189589,0.119336,0.0881071,0.0551204,0.0219921,0.0602346,0.0423217,0.0427585,0.06431,0.0116556,0.0169095,0.0121151,0.00707128,0.0311895,0.0195506,0,0,0
14,0.0404028,0.051258,0,0,0,0.0242605,0,0.0227223,0.0530472,0,0,0,0,0.0197014,0,0,0.0492299,0.0401181,0.0582082,0.020666,0.0191313,0,0,0.0307574,0.0424438,0.0987437,0.0997966,0.0510576,0.0507896,0.0649373,0.0625112,0.0616418,0.0610838,0,0.0507266,0,0.0377508,0.0118554,0.00983025,0.0513101,0,0.0112442,0.0743319,0.0216793,0,0,0.0160481,0,0,0.0346571,0.0445524,0.0302021,0.0170818,0.0301145,0.0282148,0.018713,0.118875,0.0883811,0.0564763,0.0217196,0.0592387,0.0419286,0.0421391,0.0635728,0.0156337,0.0167081,0.0115432,0.00642435,0.0308489,0.0188242,0,0,0
15,0.04049,0.0513048,0,0,0,0.025602,0,0.0220883,0.0533494,0,0,0,0,0.0196176,0,0,0.0491141,0.040023,0.0566017,0.0199415,0.0185833,0,0,0.0304745,0.0422321,0.0992324,0.100296,0.051129,0.0514036,0.0655002,0.0632782,0.0621542,0.061423,0,0.0447336,0,0.0379029,0.0119454,0.00965611,0.0516889,0,0.0114188,0.0741376,0.0217728,0,0,0.0160005,0,0,0.0346028,0.0449602,0.0302235,0.0171848,0.0301192,0.0281598,0.0186647,0.118988,0.0882684,0.0564881,0.0219329,0.0592607,0.0419793,0.0421623,0.0635834,0.0161123,0.0167687,0.0115865,0.00636496,0.0306801,0.0187578,0,0,0
16,0.0405723,0.0513174,0,0,0,0.0279066,0,0.0215138,0.0537175,0,0,0,0,0.0195166,0,0,0.0489949,0.0399131,0.054716,0.0191146,0.017778,0,0,0.0301707,0.0418948,0.0996798,0.100642,0.0513576,0.0520515,0.0659913,0.0639465,0.0625143,0.061696,0,0.0383366,0,0.0380812,0.0120232,0.00952356,0.0520226,0,0.0115742,0.0737834,0.0219451,0,0,0.015925,0,0,0.0345622,0.0454127,0.0301688,0.0171591,0.0300976,0.0280702,0.0186396,0.119169,0.0881109,0.0562507,0.0222474,0.0593134,0.0420639,0.0422577,0.063648,0.0165764,0.0168394,0.0116553,0.00633481,0.0305958,0.0186697,0,0,0
17,0.0406792,0.0512924,0,0,0,0.0310144,0,0.0210874,0.0541685,0,0,0,0,0.0193488,0,0,0.0488677,0.0397958,0.0526338,0.0181712,0.0167845,0,0,0.0298444,0.0415732,0.0999217,0.100761,0.0517417,0.0527397,0.0664952,0.064595,0.0628761,0.0620032,0,0.0319498,0,0.0382915,0.0120877,0.00939267,0.0524038,0,0.0117821,0.073336,0.0222441,0,0,0.0157416,0,0,0.0344738,0.0459067,0.0301328,0.0170847,0.0299402,0.0279586,0.0186242,0.119181,0.0878901,0.0562286,0.0226531,0.0593958,0.042134,0.0423312,0.0636994,0.0170792,0.0169207,0.0117596,0.00638756,0.0304981,0.0185566,0,0,0
18,0.0408892,0.0512792,0,0,0,0.0339056,0,0.0206789,0.054716,0,0,0,0,0.0191304,0,0,0.0486865,0.0395822,0.0502615,0.0169297,0.0163567,0,0,0.0295003,0.0412242,0.0999657,0.10052,0.0521863,0.0536925,0.0671502,0.0652861,0.0633739,0.0624539,0,0.026762,0,0.0385889,0.0121479,0.00921437,0.0528273,0,0.0120598,0.0728073,0.0225189,0,0,0.0156555,0,0,0.0343452,0.0464621,0.0300749,0.0171583,0.0297543,0.0278035,0.0186137,0.11918,0.0877735,0.0560105,0.023228,0.0595234,0.0422335,0.0425939,0.0637956,0.0176693,0.0171422,0.0118507,0.00643572,0.0304564,0.0183357,0,0,0
19,0.0411212,0.0512746,0,0,0,0.0370185,0,0.0206242,0.0553405,0,0,0,0,0.0189062,0,0,0.0485009,0.0393629,0.0481674,0.0156711,0.0167748,0,0,0.0291537,0.0408366,0.0999961,0.100324,0.0527494,0.0546069,0.0678082,0.0658862,0.0638902,0.0629848,0,0.0217693,0,0.0388672,0.0122126,0.00900354,0.0533186,0,0.0122932,0.0722394,0.0226754,0,0,0.0155852,0,0,0.0342438,0.0470447,0.0299793,0.0172299,0.0294404,0.0277253,0.0185742,0.119186,0.0875588,0.0560121,0.0238551,0.059688,0.042303,0.0431481,0.0638377,0.0182811,0.0173471,0.0119105,0.00645508,0.0304275,0.0180959,0,0,0
20,0.0413206,0.0513411,0,0,0,0.0403397,0,0.0207072,0.0560078,0,0,0,0,0.0186306,0,0,0.0483366,0.0391395,0.0464642,0.0144273,0.0178844,0,0,0.0287993,0.0405801,0.0998566,0.100111,0.0533862,0.055377,0.0684457,0.0663437,0.0643532,0.0634804,0,0.0171695,0,0.0391074,0.0122764,0.00882636,0.0538956,0,0.0124514,0.0716565,0.0226857,0,0,0.0154876,0,0,0.0341523,0.0475724,0.0299443,0.0172866,0.0290113,0.0277745,0.0185546,0.119165,0.087276,0.0562501,0.0245051,0.0598113,0.042345,0.0433644,0.0637252,0.0189313,0.0175248,0.0119742,0.00647813,0.0303981,0.0178758,0,0,0
21,0.0415266,0.051403,0,0,0,0.0422725,0,0.0209371,0.056785,0,0,0,0,0.0182999,0,0,0.0482255,0.0386063,0.0449133,0.0131523,0.0205785,0,0,0.0284772,0.0402891,0.099744,0.0996639,0.0539639,0.0560152,0.0690724,0.0666992,0.0648621,0.0639263,0,0.0145206,0,0.039382,0.0123905,0.00869995,0.054844,0,0.0124801,0.070982,0.0227921,0,0,0.0153914,0,0,0.0340249,0.0482143,0.0298533,0.0174131,0.0284514,0.0277417,0.0186257,0.119108,0.0869285,0.0563035,0.0253818,0.0598505,0.0425072,0.0424815,0.0635329,0.0199001,0.017651,0.0120524,0.00646198,0.0303318,0.0176711,0,0,0
22,0.0416747,0.051431,0,0,0,0.0429951,0,0.0212986,0.0574445,0,0,0,0,0.0179466,0,0,0.0481222,0.0380674,0.0436081,0.0121034,0.0235873,0,0,0.0281198,0.0398594,0.099496,0.0992109,0.0545234,0.0563584,0.0695544,0.0669298,0.065262,0.0641719,0,0.0131946,0,0.0396896,0.0124647,0.00863659,0.0554345,0,0.0125289,0.0703736,0.022956,0,0,0.0153141,0,0,0.0339393,0.0487831,0.0298309,0.0176176,0.0279386,0.0277209,0.0187625,0.119036,0.0866437,0.0561884,0.0261626,0.0597894,0.04265,0.0419236,0.0634161,0.0206841,0.017724,0.0121155,0.00641362,0.0302407,0.0174932,0,0,0
23,0.0417699,0.0514445,0,0,0,0.0421368,0,0.0217436,0.0579696,0,0,0,0,0.0177038,0,0,0.0479895,0.0375775,0.0427717,0.0113778,0.0268307,0,0,0.0277884,0.0394222,0.0992071,0.0986277,0.0549157,0.0565394,0.0699269,0.0668548,0.0654266,0.0642616,0,0.0136621,0,0.0399623,0.0125049,0.00852408,0.0559998,0,0.0125175,0.0699037,0.0230916,0,0,0.0152846,0,0,0.0338975,0.0493194,0.029923,0.0178137,0.0273944,0.027638,0.0188525,0.119023,0.0864641,0.0563398,0.0267798,0.0597922,0.0426699,0.041726,0.0632561,0.0215315,0.0178417,0.0121528,0.00638912,0.0301265,0.0173484,0,0,0
24,0.0417536,0.0514782,0,0,0,0.0399516,0,0.0222744,0.0583252,0,0,0,0,0.0175628,0,0,0.0479073,0.0372981,0.0425481,0.0110409,0.030282,0,0,0.0274922,0.0391137,0.0989391,0.0979524,0.0550684,0.0567911,0.0701903,0.0664941,0.0653818,0.0642385,0,0.0157117,0,0.040094,0.0125909,0.00840413,0.0564758,0,0.0124454,0.069604,0.0231143,0,0,0.0152411,0,0,0.033882,0.049768,0.0300969,0.0179992,0.0269066,0.0275378,0.018994,0.119092,0.0863351,0.0563676,0.0272043,0.0598265,0.0426033,0.0415734,0.0630592,0.022269,0.0179162,0.0121933,0.00632238,0.030001,0.0172494,0,0,0
25,0.0417018,0.0515341,0,0,0,0.0391465,0,0.0225362,0.0585305,0,0,0,0,0.0174792,0,0,0.0478235,0.0372542,0.0424876,0.0108157,0.0319132,0,0,0.0273563,0.0389038,0.0987648,0.0977174,0.0552363,0.056757,0.0703569,0.0662581,0.0653127,0.0642772,0,0.0164742,0,0.0401707,0.0126415,0.008325,0.0564432,0,0.0122959,0.0693878,0.023067,0,0,0.0151456,0,0,0.0338838,0.0499038,0.030154,0.0181836,0.0264369,0.0274645,0.0191245,0.119054,0.0862137,0.0562708,0.0274095,0.0597198,0.0425329,0.0414135,0.0629157,0.022528,0.0180072,0.012168,0.00627574,0.0299215,0.0171678,0,0,0
26,0.04167,0.051512,0,0,0,0.0404191,0,0.0223137,0.0586827,0,0,0,0,0.0174483,0,0,0.0477968,0.0371554,0.0459347,0.0107121,0.0326643,0,0,0.0273957,0.0386427,0.0986842,0.0977159,0.0553902,0.0565406,0.0702505,0.0664134,0.0640772,0.0629046,0,0.0172953,0,0.0401977,0.0125794,0.00837755,0.0563913,0,0.0120878,0.0691847,0.02302,0,0,0.0151676,0,0,0.033905,0.0500247,0.0303276,0.0183257,0.0260327,0.0272879,0.0192179,0.119014,0.086144,0.0559716,0.0275552,0.0594282,0.0424383,0.0412112,0.0626837,0.0228079,0.0180474,0.0121232,0.00618283,0.0298823,0.0171055,0,0,0
27,0.041643,0.0514538,0,0,0,0.0400984,0,0.0225514,0.0587266,0,0,0,0,0.017421,0,0,0.0478,0.0369458,0.0457656,0.0107379,0.0326989,0,0,0.0275923,0.0386034,0.0987348,0.0978592,0.0554858,0.0563621,0.070163,0.0663309,0.0641887,0.0630242,0,0.0174165,0,0.0401813,0.0124018,0.00852051,0.0564993,0,0.0115883,0.0690828,0.0229617,0,0,0.0152085,0,0,0.0339609,0.0500985,0.0306728,0.0185259,0.0256471,0.0271802,0.0193056,0.118957,0.0862105,0.0556144,0.0276704,0.0591916,0.0423524,0.0406893,0.062365,0.0231856,0.0179764,0.0121106,0.00610276,0.0298733,0.0170276,0,0,0
28,0.0416055,0.0514598,0,0,0,0.0378663,0,0.0231899,0.0585919,0,0,0,0,0.0174788,0,0,0.0478287,0.0367228,0.0424532,0.0108832,0.032434,0,0,0.0279279,0.0388225,0.0988413,0.0978928,0.0552751,0.0564483,0.070302,0.0661288,0.0655262,0.064461,0,0.0179539,0,0.0401167,0.0122448,0.00863747,0.0565988,0,0.011053,0.0692311,0.0228935,0,0,0.0152238,0,0,0.0340337,0.0501267,0.0310546,0.0188252,0.0253006,0.027172,0.019445,0.118928,0.0864873,0.0553889,0.0276264,0.0589882,0.0421673,0.0403108,0.0620057,0.0235861,0.0178678,0.0121213,0.00605777,0.0298963,0.0169624,0,0,0
29,0.0415621,0.0514835,0,0,0,0.0375434,0,0.0227101,0.0582674,0,0,0,0,0.0175777,0,0,0.0479261,0.0365291,0.0422974,0.0111209,0.0312894,0,0,0.0283273,0.0389498,0.0990459,0.0978812,0.0546846,0.0568101,0.0703389,0.0665034,0.0656869,0.0645018,0,0.0182985,0,0.0399873,0.0122084,0.00870724,0.0565972,0,0.0107228,0.0696283,0.0228308,0,0,0.0152667,0,0,0.034064,0.0501368,0.0315617,0.0191815,0.0249947,0.0270668,0.0195595,0.119073,0.0867922,0.0551491,0.0273918,0.0587079,0.041958,0.0404243,0.0615517,0.024031,0.0178967,0.0121026,0.00596485,0.0298904,0.0169275,0,0,0
30,0.0415072,0.0514987,0,0,0,0.0375183,0,0.0217611,0.0577247,0,0,0,0,0.0177569,0,0,0.0480871,0.036426,0.0417552,0.0114287,0.0291743,0,0,0.0286859,0.0390932,0.0994074,0.0978745,0.0537819,0.0572081,0.0702411,0.0668688,0.0657209,0.0644474,0,0.0183112,0,0.0398454,0.0122961,0.00874911,0.0564133,0,0.0104878,0.0702498,0.0228148,0,0,0.0153129,0,0,0.0340797,0.0500524,0.0322218,0.0196924,0.0246855,0.0268361,0.0195684,0.119282,0.087076,0.05487,0.0270615,0.0583926,0.0417143,0.0402453,0.0610554,0.0244028,0.0180253,0.0120881,0.00586418,0.0298062,0.0169636,0,0,0
31,0.0414625,0.0514476,0,0,0,0.0373064,0,0.0206685,0.0570204,0,0,0,0,0.017904,0,0,0.048191,0.0364214,0.0408549,0.0116899,0.0268242,0,0,0.0289964,0.0390542,0.0997711,0.097957,0.0527603,0.0571996,0.0699036,0.0669173,0.0655982,0.0643142,0,0.01849,0,0.0397246,0.0123321,0.00879303,0.0563194,0,0.0102873,0.070981,0.0228985,0,0,0.0152954,0,0,0.0341103,0.0498915,0.0330253,0.0202975,0.0243557,0.0265158,0.0196369,0.119463,0.0873144,0.0546419,0.0266477,0.0580564,0.0413311,0.0398727,0.0605265,0.0246802,0.0180408,0.0121087,0.00580622,0.0296629,0.0170632,0,0,0
32,0.0414624,0.0513261,0,0,0,0.036674,0,0.0198023,0.0562482,0,0,0,0,0.0179851,0,0,0.0482622,0.0363994,0.0400255,0.0119749,0.0246894,0,0,0.0292392,0.0389614,0.100093,0.0981667,0.0517723,0.0569104,0.0694605,0.0666611,0.0654487,0.0642217,0,0.0190863,0,0.0396633,0.0123463,0.00884277,0.0562406,0,0.0101025,0.0716328,0.0229782,0,0,0.01528,0,0,0.0341808,0.0497697,0.0338016,0.0209284,0.0241473,0.0260102,0.0198554,0.119578,0.0874756,0.0545475,0.0262333,0.0577029,0.0409646,0.0395808,0.0600336,0.0249183,0.0179814,0.0121368,0.00582182,0.029486,0.0172059,0,0,0
33,0.0414164,0.0513461,0,0,0,0.0357332,0,0.0191467,0.0555298,0,0,0,0,0.0179887,0,0,0.0483138,0.0363165,0.0391401,0.0122442,0.022879,0,0,0.0294307,0.0391491,0.100471,0.0985269,0.0510371,0.0565406,0.0689785,0.0663425,0.0652907,0.0641673,0,0.0199381,0,0.039625,0.0122917,0.00892719,0.0562193,0,0.00981237,0.0721708,0.0229502,0,0,0.0153012,0,0,0.0342254,0.0495995,0.034664,0.0215666,0.02397,0.0255246,0.0200277,0.119657,0.087642,0.0544642,0.0258456,0.0573106,0.0405702,0.039173,0.0595372,0.0252624,0.0180099,0.0121593,0.00581387,0.0294286,0.0172647,0,0,0
34,0.0408811,0.0513782,0,0,0,0.0341951,0,0.0182448,0.0541441,0,0,0,0,0.0182543,0,0,0.0486763,0.0359721,0.037858,0.0127879,0.0210047,0,0,0.0301649,0.0399509,0.100976,0.0988318,0.0503897,0.0563106,0.0687355,0.0663001,0.0652516,0.06423,0,0.0214741,0,0.0391095,0.0120598,0.00938387,0.055431,0,0.00805498,0.0726325,0.0223319,0,0,0.0154109,0,0,0.0342862,0.0491611,0.0331233,0.0231072,0.0235012,0.0247505,0.0199738,0.117665,0.0857756,0.0562958,0.0266604,0.058625,0.042176,0,0.0608523,0.0250115,0.0178839,0.0121583,0.00571668,0.0292591,0.0177795,0,0,0
35,0.0410494,0.0515953,0,0,0,0.0332292,0,0.017444,0.0546264,0,0,0,0,0.0181253,0,0,0.0483464,0.0359535,0.036372,0.0125802,0.0192201,0,0,0.0300782,0.0393298,0.101286,0.0993201,0.0506696,0.0558806,0.0682891,0.0660776,0.064734,0.0637666,0,0.0222371,0,0.0394375,0.0121598,0.00901598,0.0558125,0,0.00982071,0.0727565,0.0223721,0,0,0.0154895,0,0,0.0342962,0.0490172,0.0363255,0.0227154,0.0233234,0.0246032,0.0201237,0.119355,0.0877764,0.0542272,0.0253995,0.0566492,0.0397429,0.0375889,0.0584517,0.0262105,0.0179066,0.0121522,0.00565816,0.0295286,0.0172638,0,0,0
36,0.0407335,0.0515781,0,0,0,0.0323412,0,0.0166148,0.0544861,0,0,0,0,0.0182045,0,0,0.0484296,0.0356899,0.0348284,0.0125524,0.0173843,0,0,0.030499,0.0394505,0.101477,0.099952,0.051105,0.055512,0.0683785,0.0664527,0.0644042,0.0633566,0,0.0233732,0,0.0393315,0.0120978,0.00909951,0.0556999,0,0.0102492,0.0727363,0.0220632,0,0,0.0155443,0,0,0.03437,0.0487093,0.0372647,0.0231773,0.0230479,0.0242683,0.0202758,0.119085,0.0878297,0.0543375,0.0252484,0.0562953,0.0392628,0.037078,0.0578845,0.02668,0.0178365,0.0121968,0.00558037,0.0295347,0.0174512,0,0,0
