Timestep,BCBB,BCBF,BCBTT,BCFT,C7,CLAV,IMU_B,IMU_M,IMU_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x68,x69,x70
9,0,0,0,0,0.00532716,0.00286935,0,0,0,0.0364802,0.0108062,0.0131645,0.0238923,0,0,0.020926,0,0.0307044,0.00799049,0.0290457,0.0121769,0.0139816,0.0211555,0.0377953,0.00961252,0.0112267,0.0107668,0.00193161,0.0239091,0.00935654,0.00833037,0.00749223,0.037639,0.0429582,0.0107315,0.016108,0.00423828,0.0114439,0.00606126,0.022587,0.0318036,0.0043756,0,0,0.0073395,0,0.0188732,0.010073,0.0427986,0.0220854,0.0220788,0.0382714,0.0329957,0.0261917,0.00618409,0.00975105,0.0165963,0.0113389,0.0244337,0.0568629,0.0259076,0.0267299,0.012781,0.0106789,0.0168034,0.00688596,0.00153417,0.00704961,0,0,0
10,0,0,0,0,0.00517775,0.00261454,0,0,0,0.0363617,0.0108622,0.0130014,0.0237201,0,0,0.0207089,0,0.0306009,0.00798094,0.028944,0.0120775,0.0140946,0.0209882,0.0373745,0.00946806,0.0111524,0.010705,0.00205214,0.0237736,0.00944006,0.00839585,0.0075523,0.0377177,0.0428777,0.0106509,0.0160865,0.00416756,0.0114367,0.00605462,0.0226142,0.0316559,0.00441551,0,0,0.00725883,0,0.0189048,0.0101591,0.0426678,0.0222118,0.0221245,0.0380978,0.0326826,0.0260538,0.00612622,0.00970063,0.0162549,0.011291,0.0242474,0.0569231,0.0259766,0.0266599,0.0124703,0.0106211,0.0168174,0.00685525,0.00171263,0.00731035,0,0,0
11,0,0,0,0,0.00505385,0.00230929,0,0,0,0.0362589,0.0109416,0.0128846,0.0235023,0,0,0.0204414,0,0.0305267,0.00794505,0.0288834,0.0120088,0.0141186,0.0208046,0.036908,0.0093327,0.0110575,0.010596,0.0021463,0.023654,0.00944505,0.00844762,0.00760443,0.0377919,0.0427977,0.0105479,0.0160946,0.00407869,0.0113982,0.0060526,0.0225648,0.0315017,0.00445131,0,0,0.00713848,0,0.0189517,0.0101795,0.0425113,0.0222351,0.0221742,0.0378113,0.0323375,0.0259424,0.00619125,0.00962472,0.0158195,0.0112003,0.0241506,0.0569909,0.0260308,0.0265107,0.0121432,0.0105293,0.0168125,0.00682374,0.00196887,0.00731401,0,0,0
12,0,0,0,0,0.00500077,0.00202266,0,0,0,0.03611,0.0110385,0.0127381,0.0232904,0,0,0.0201409,0,0.0304039,0.00790835,0.0287994,0.0119141,0.0141512,0.0206566,0.0363844,0.00914279,0.0109719,0.010564,0.00222794,0.0235511,0.00941527,0.00844176,0.00763447,0.0378632,0.042676,0.0104083,0.0161022,0.0039368,0.011326,0.00606384,0.0224071,0.0313023,0.00445499,0,0,0.00700094,0,0.0189374,0.0101383,0.0423315,0.0220087,0.0222606,0.0374125,0.0319477,0.0256093,0.00617257,0.0095521,0.0153518,0.0111405,0.0239732,0.0570535,0.0260195,0.0263137,0.0117149,0.0103748,0.0167618,0.00686745,0.00226416,0.0071695,0,0,0
13,0,0,0,0,0.0049674,0.00169411,0,0,0,0.0359948,0.0111548,0.0125764,0.0231024,0,0,0.019799,0,0.0302137,0.00789486,0.0287307,0.0117655,0.0142147,0.020524,0.0358524,0.00896761,0.0108868,0.0105554,0.00229053,0.0234487,0.00935522,0.00842799,0.00765862,0.0379482,0.0425747,0.0102765,0.0160922,0.00375025,0.0112939,0.00608982,0.0222628,0.0310881,0.00443714,0,0,0.00681179,0,0.0188939,0.0100756,0.0421629,0.0218535,0.0223961,0.0369301,0.0315262,0.0252103,0.0061511,0.00946211,0.0149092,0.0110545,0.0237032,0.0571393,0.0260199,0.0261135,0.0112343,0.0101375,0.0167601,0.00697738,0.00261151,0.00703498,0,0,0
14,0,0,0,0,0.00492076,0.00136188,0,0,0,0.0359247,0.0112817,0.0124323,0.0229399,0,0,0.0194085,0,0.0300205,0.00784336,0.0286783,0.0116282,0.0142984,0.0203783,0.0353281,0.00881907,0.0107986,0.01055,0.00233424,0.0233335,0.00928227,0.00842668,0.00771233,0.0380408,0.0425038,0.0101642,0.0160712,0.00369516,0.0112499,0.00615315,0.0221323,0.030897,0.00441595,0,0,0.00663274,0,0.0188771,0.0101143,0.0420114,0.021814,0.0225597,0.0364657,0.0310445,0.0247955,0.00628315,0.00937668,0.0145518,0.0109375,0.0231939,0.0572126,0.0260169,0.0259034,0.0107578,0.00986366,0.0168225,0.00693613,0.00299373,0.00693214,0,0,0
15,0,0,0,0,0.00488454,0.00107059,0,0,0,0.035951,0.0114554,0.0123118,0.0227851,0,0,0.0189831,0,0.0298091,0.00775162,0.0286266,0.0116749,0.0143697,0.0202092,0.0348274,0.00867429,0.0107244,0.0105403,0.00237905,0.0232366,0.00938497,0.0084487,0.00776505,0.0381389,0.0425055,0.0100542,0.0160682,0.00362383,0.0111254,0.00620481,0.0219812,0.0307229,0.00438388,0,0,0.00655207,0,0.018865,0.0102331,0.0418589,0.0218222,0.0227301,0.035979,0.0304986,0.0242415,0.0063623,0.00931156,0.0142906,0.0108149,0.0226809,0.0572527,0.0259568,0.0256996,0.0102274,0.00951575,0.0168606,0.00690418,0.00340257,0.00681891,0,0,0
16,0,0,0,0,0.00489073,0.000896275,0,0,0,0.0360048,0.0116415,0.0121796,0.0226071,0,0,0.0185618,0,0.0295385,0.00768,0.0285544,0.011676,0.0144581,0.0200458,0.0343465,0.00847386,0.0106897,0.0104769,0.00243071,0.0231253,0.00942443,0.00847824,0.00779542,0.0382388,0.0425203,0.00993605,0.0160708,0.00346235,0.0110528,0.00621783,0.0218789,0.0305339,0.00433973,0,0,0.00649766,0,0.0188355,0.0103815,0.0416935,0.0218902,0.0228772,0.0354651,0.0299334,0.0237176,0.00640655,0.00915335,0.0140524,0.0106983,0.0224945,0.0573281,0.0259181,0.0254785,0.00972907,0.00915478,0.0169038,0.00691595,0.00380268,0.00676926,0,0,0
17,0,0,0,0,0.00496209,0.000933773,0,0,0,0.036018,0.0118347,0.0120243,0.0224305,0,0,0.0180923,0,0.0292442,0.0076081,0.0285032,0.0115874,0.0145378,0.0198738,0.0338975,0.0082129,0.0106523,0.0103409,0.0024605,0.0230283,0.00935228,0.00847038,0.00781845,0.0383227,0.0425627,0.00980575,0.0160758,0.00331778,0.0109631,0.00620431,0.0217177,0.0303414,0.00428746,0,0,0.0064789,0,0.0187783,0.0104503,0.0415142,0.0217939,0.0230283,0.0348917,0.0293598,0.0230851,0.00638604,0.00896492,0.0138316,0.0105572,0.0223584,0.0574227,0.0258946,0.025291,0.00927493,0.00882137,0.0169688,0.00697456,0.00423267,0.00675255,0,0,0
18,0,0,0,0,0.00503531,0.00124193,0,0,0,0.0361004,0.0120449,0.0118695,0.0222379,0,0,0.0175608,0,0.0289338,0.00757067,0.028466,0.0114902,0.0146179,0.0197018,0.0334497,0.0078712,0.0105879,0.0101697,0.0024644,0.0229428,0.00916834,0.00844461,0.00786151,0.0383964,0.0426309,0.00968511,0.0160914,0.00346228,0.010815,0.00617954,0.021547,0.0301064,0.00423688,0,0,0.0065338,0,0.018703,0.0105149,0.0413425,0.0217365,0.0231878,0.0342009,0.02879,0.022391,0.0062458,0.00878585,0.0136904,0.0103748,0.022109,0.057548,0.0258978,0.0251134,0.00884079,0.00859923,0.0169493,0.00702284,0.0046981,0.00673392,0,0,0
19,0,0,0,0,0.00506937,0.00169359,0,0,0,0.0361908,0.0122907,0.0117059,0.0220208,0,0,0.0170027,0,0.028527,0.00760358,0.0284195,0.0114271,0.0147239,0.0195223,0.0330136,0.00738833,0.0104922,0.0099859,0.00245969,0.0228341,0.00908303,0.00842522,0.00789785,0.0384936,0.0426494,0.00962962,0.0161615,0.00361305,0.0106911,0.00615885,0.0213781,0.0298255,0.00417079,0,0,0.00656651,0,0.0186429,0.0105927,0.0412253,0.0216078,0.0233195,0.0334087,0.0282225,0.0217275,0.00606698,0.00866813,0.0136185,0.010148,0.0218458,0.0576957,0.025911,0.024933,0.00850874,0.0085001,0.0168819,0.00695534,0.0052057,0.00666141,0,0,0
20,0,0,0,0,0.00508303,0.00223636,0,0,0,0.0361535,0.012418,0.0115214,0.0217893,0,0,0.0165197,0,0.0281655,0.0077714,0.0283177,0.0113799,0.0148411,0.019315,0.0325813,0.00688863,0.0103757,0.00979422,0.00246029,0.0226958,0.00913305,0.00842555,0.00793891,0.0386174,0.0425751,0.00973063,0.0161929,0.00359703,0.0105843,0.00616698,0.0212294,0.0295389,0.00410105,0,0,0.00650907,0,0.0186426,0.010621,0.0411613,0.0215912,0.0234575,0.0327106,0.0276821,0.0210414,0.00593332,0.00861795,0.0136459,0.00990694,0.0216803,0.0578261,0.0258977,0.0247881,0.00819406,0.00840608,0.0167264,0.00691222,0.00572458,0.00659337,0,0,0
21,0,0,0,0,0.00516953,0.0028086,0,0,0,0.0360688,0.012527,0.0113203,0.0215881,0,0,0.0160801,0,0.0279553,0.00797059,0.028194,0.0113049,0.0149433,0.0190678,0.0321816,0.00662071,0.0102881,0.00963497,0.00248607,0.0225507,0.00930154,0.00846381,0.00798015,0.0387204,0.0424863,0.00989824,0.0161254,0.00372259,0.0105001,0.00618931,0.0210401,0.029293,0.0040623,0,0,0.00639033,0,0.0186162,0.0105875,0.0410456,0.021602,0.0236157,0.032139,0.0272576,0.0203076,0.00598617,0.00852038,0.0136707,0.00968728,0.0215421,0.0578889,0.0258204,0.0246422,0.0078035,0.0082078,0.0164411,0.00677514,0.00632867,0.00654678,0,0,0
22,0,0,0,0,0.00528321,0.00345673,0,0,0,0.0360721,0.0126146,0.0111288,0.0213559,0,0,0.0157579,0,0.0277315,0.00815961,0.0281011,0.0112216,0.0150003,0.0188024,0.0317241,0.00663649,0.0102109,0.00951668,0.00253493,0.0224147,0.0093554,0.00854186,0.00802365,0.0388256,0.0425152,0.0101386,0.0160699,0.00375665,0.0102308,0.00616818,0.0207872,0.0290402,0.00406288,0,0,0.00633867,0,0.0186043,0.0105314,0.0409018,0.0215746,0.0237302,0.0316744,0.0268923,0.0196271,0.00599809,0.00842741,0.013753,0.00950194,0.0213935,0.0578954,0.025678,0.024465,0.00737204,0.00801835,0.0161816,0.00669933,0.00707164,0.00651652,0,0,0
23,0,0,0,0,0.00541855,0.00408196,0,0,0,0.036065,0.0126921,0.0109093,0.0210971,0,0,0.0154871,0,0.0275013,0.00837763,0.0280082,0.0111299,0.0150396,0.0184907,0.0312469,0.00684378,0.010115,0.00947182,0.00264409,0.0222614,0.00932582,0.00861659,0.00809032,0.0389228,0.0425303,0.0104637,0.0160166,0.00369778,0.00990502,0.00616076,0.0204933,0.0287464,0.00408389,0,0,0.00638668,0,0.0185892,0.0105181,0.0407656,0.0215004,0.023898,0.0310916,0.0264854,0.0188213,0.00596757,0.00834605,0.0140024,0.00929485,0.0212546,0.0579289,0.0255401,0.0242551,0.00690696,0.00785101,0.0159962,0.00670356,0.00777143,0.00651319,0,0,0
24,0,0,0,0,0.00555742,0.00469072,0,0,0,0.0359778,0.012817,0.0106536,0.0207956,0,0,0.0152401,0,0.0272926,0.0085838,0.0278374,0.0110493,0.0150986,0.0181656,0.0306846,0.0071554,0.00995736,0.00946028,0.0027884,0.022065,0.00928012,0.00872074,0.00818032,0.0390529,0.0424554,0.0108155,0.0159719,0.00387672,0.00958334,0.00613194,0.0202117,0.0284248,0.00411672,0,0,0.00650897,0,0.0185903,0.0105164,0.0406657,0.0214582,0.0241193,0.0305005,0.0259923,0.018069,0.00585672,0.00827198,0.0142322,0.00911211,0.0211658,0.0579403,0.0253879,0.0240534,0.00638031,0.00770576,0.0158418,0.00675284,0.00843771,0.00648883,0,0,0
25,0,0,0,0,0.00568731,0.00529706,0,0,0,0.0357893,0.0129767,0.0103943,0.0204521,0,0,0.0150209,0,0.0271051,0.0087329,0.0276284,0.0109861,0.0151308,0.0177899,0.0300023,0.00758485,0.00979203,0.00940126,0.00293389,0.0218278,0.00927933,0.00881032,0.00825825,0.0392108,0.0422467,0.0111309,0.0159001,0.00409299,0.00922479,0.00608979,0.0198933,0.0281033,0.00416992,0,0,0.0067274,0,0.0186096,0.0105552,0.0405754,0.0213668,0.0243541,0.0298068,0.0253637,0.0174057,0.0057233,0.00820891,0.0133369,0.00892536,0.0209967,0.0579186,0.0251831,0.0237774,0.00573416,0.00758451,0.0157821,0.00672967,0.00909821,0.00649954,0,0,0
26,0,0,0,0,0.00578769,0.00586576,0,0,0,0.0354922,0.0131352,0.0101401,0.0201012,0,0,0.014807,0,0.0268617,0.00885787,0.027446,0.0109496,0.0151106,0.0174204,0.0292079,0.00803757,0.0095928,0.00923836,0.00306784,0.0215494,0.00929532,0.0088368,0.00832406,0.0393742,0.0419084,0.0113911,0.0158212,0.00423653,0.00883228,0.00607243,0.0195276,0.0277835,0.00422161,0,0,0.00694199,0,0.0185665,0.0105208,0.0404221,0.0211819,0.0245095,0.0291512,0.0245779,0.0168023,0.0055312,0.00814628,0.0106061,0.00874652,0.0208087,0.0578201,0.0248732,0.0234542,0.00489724,0.00744498,0.0155818,0.0066856,0.0096951,0.00656403,0,0,0
27,0,0,0,0,0.00588003,0.00637516,0,0,0,0.0351254,0.0133038,0.00992154,0.0197787,0,0,0.014651,0,0.0266186,0.00897228,0.0273256,0.0109107,0.0151837,0.017175,0.0283934,0.00850129,0.009404,0.00905386,0.00313259,0.0213041,0.00933158,0.00882033,0.00839362,0.0395171,0.0414844,0.0116281,0.0157801,0.0043935,0.00860054,0.00609314,0.0192501,0.027429,0.0042617,0,0,0.00703659,0,0.0185083,0.0104624,0.0401764,0.0210187,0.0245437,0.0284601,0.0237655,0.0162326,0.00530932,0.00800537,0.00934023,0.00852432,0.0203678,0.0577677,0.0246029,0.0232085,0.00411714,0.00727265,0.0152101,0.00667526,0.0101964,0.00661298,0,0,0
28,0,0,0,0,0.00602696,0.00687096,0,0,0,0.0348536,0.0134401,0.00973871,0.0195107,0,0,0.0145935,0,0.0264038,0.00906068,0.0272455,0.0108872,0.0152953,0.0169988,0.0276693,0.00898858,0.00929147,0.00888829,0.00316133,0.0211226,0.00938413,0.00879158,0.00846678,0.0396446,0.0411895,0.0118727,0.0157467,0.00454802,0.00838718,0.00611497,0.0190353,0.0270477,0.0043904,0,0,0.0071357,0,0.0184639,0.0103115,0.0400019,0.020939,0.0246545,0.0277948,0.0231403,0.0155926,0.00522912,0.00787461,0.00911361,0.00834385,0.0200723,0.0577858,0.024422,0.0230285,0.00354885,0.00716125,0.0147655,0.00662938,0.0106962,0.00662546,0,0,0
29,0,0,0,0,0.00627091,0.00727513,0,0,0,0.0346726,0.01355,0.00957233,0.0193121,0,0,0.0145366,0,0.0262245,0.00909411,0.0271524,0.0109027,0.0153444,0.0167755,0.0270299,0.00934677,0.00915661,0.00869595,0.0031864,0.0209443,0.00942966,0.0087726,0.00853451,0.0397684,0.040932,0.0119863,0.0156831,0.00460206,0.0081412,0.00612343,0.0188333,0.02671,0.00460861,0,0,0.0072043,0,0.0183839,0.0101124,0.0399381,0.0208712,0.0248641,0.0271275,0.0226236,0.0150221,0.00541675,0.00773054,0.00906402,0.00816666,0.0198413,0.0577913,0.0242449,0.0228131,0.00314756,0.00704315,0.0144336,0.00659,0.0111131,0.00653017,0,0,0
30,0,0,0,0,0.0062914,0.0076236,0,0,0,0.0344224,0.0136564,0.00939027,0.0190597,0,0,0.0143754,0,0.0260415,0.00912084,0.0270373,0.0109002,0.0153878,0.0164546,0.0263929,0.00981139,0.00902604,0.0084965,0.00325435,0.0207773,0.00945514,0.00880942,0.0085837,0.0398892,0.0405537,0.0122127,0.0156234,0.00462535,0.00771129,0.00613751,0.0185485,0.0263262,0.00466695,0,0,0.00720503,0,0.0183539,0.00984202,0.0398084,0.0207,0.0250643,0.0261969,0.0220951,0.0145431,0.00562011,0.00756854,0.00937281,0.0077391,0.0196445,0.0577964,0.0240121,0.0225301,0.00253912,0.00705208,0.0141549,0.00654569,0.011477,0.00597775,0,0,0
31,0,0,0,0,0.00634858,0.00792499,0,0,0,0.0341112,0.0137902,0.00927095,0.018909,0,0,0.0140599,0,0.0259308,0.00905507,0.0269976,0.0109284,0.015454,0.0162638,0.0259529,0.0101562,0.00894549,0.00829679,0.00326243,0.0207075,0.00949977,0.00884912,0.00862454,0.03997,0.0401566,0.012273,0.0155729,0.00473266,0.00740951,0.00625386,0.0183438,0.0260701,0.00475946,0,0,0.00703546,0,0.0182913,0.00960583,0.0397103,0.0205338,0.0252322,0.0255694,0.021752,0.0140917,0.00564394,0.00747299,0.00969497,0.00728488,0.0200954,0.0577579,0.0238248,0.0223497,0.00224859,0.0070194,0.0139118,0.00645728,0.0117295,0.00577801,0,0,0
32,0,0,0,0,0.00603846,0.00824083,0,0,0,0.0336398,0.0138735,0.00911381,0.0185959,0,0,0.0137869,0,0.0257792,0.00895317,0.0269105,0.0109172,0.0155189,0.0159534,0.0253189,0.0107507,0.00875019,0.0081246,0.00327087,0.0206016,0.00950794,0.00891091,0.00867984,0.0400547,0.0395941,0.0125069,0.0155392,0.00469823,0.00715147,0.00634626,0.0180896,0.0256357,0.00462059,0,0,0.00696682,0,0.0182428,0.00931675,0.0395457,0.0203707,0.0253725,0.0246021,0.0211987,0.0137155,0.0055853,0.00721619,0.0094958,0.00697191,0.0203759,0.0578529,0.023761,0.0221702,0.0018981,0.00708565,0.0134903,0.00633889,0.0120144,0.00553685,0,0,0
33,0,0,0,0,0.00557126,0.00864116,0,0,0,0.033053,0.0139742,0.00894677,0.0182726,0,0,0.013353,0,0.0255909,0.00868316,0.0268084,0.0108747,0.0155804,0.0156758,0.0246493,0.0115787,0.00853048,0.00793344,0.00325832,0.0204805,0.00948822,0.00890471,0.00870316,0.0401323,0.038896,0.0127731,0.0155114,0.00466811,0.00696673,0.00644158,0.0178642,0.0251561,0.00434212,0,0,0.00692865,0,0.0181755,0.00900605,0.0393656,0.0203419,0.025485,0.0239673,0.0205739,0.0131908,0.00532915,0.00678697,0.00888123,0.00678277,0.0203562,0.0578616,0.0236039,0.0220389,0.00142241,0.00700748,0.0130591,0.00623423,0.0124026,0.00522076,0,0,0
34,0,0,0,0,0.00519715,0.00918507,0,0,0,0.0326856,0.0141081,0.00880097,0.0180915,0,0,0.0126613,0,0.0254088,0.00821818,0.0267339,0.0108719,0.0156486,0.0154765,0.0241069,0.0125269,0.00832941,0.00775126,0.00323878,0.0203838,0.00945985,0.00881755,0.00870892,0.0401996,0.0383372,0.0129031,0.015431,0.00464387,0.00675365,0.00654756,0.0176535,0.0247943,0.00412457,0,0,0.00688531,0,0.0180623,0.00871673,0.0393219,0.0202864,0.0256161,0.0235991,0.0201205,0.0125424,0.00514148,0.00647935,0.00840303,0.0066563,0.0202686,0.057745,0.0232897,0.0219128,0.000917597,0.00677356,0.0127439,0.00615434,0.0129655,0.00491439,0,0,0
