Timestep,BCBB,BCBF,BCBTT,BCFT,C7,CLAV,IMU_B,IMU_M,IMU_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x68,x69,x70
9,0,0,0,0,0.0559158,0.0506573,0,0,0,0.0171368,0,0.036757,0.0533273,0,0,0.0221096,0,0,0.0574148,0.0279955,0.0477699,0.0141907,0.0191727,0.0572954,0.0482239,0.0239497,0.0317324,0.0538796,0.0409077,0.0468048,0.0431496,0.0479572,0.0479512,0.0554025,0.0313417,0.0131695,0.0188326,0.0199412,0,0.0270734,0.0605693,0.0114956,0,0,0.0182457,0,0,0.0343161,0.0381107,0.0367083,0.00371296,0.0309489,0.0583583,0.0158309,0.0293368,0.0116429,0.0371109,0.0399819,0.0444222,0.0227621,0.0205555,0.0468998,0.0359854,0.0105872,0.00907231,0.00532674,0.0336858,0.0307059,0,0,0
10,0,0,0,0,0.0559477,0.0507505,0,0,0,0.0170407,0,0.0367925,0.0532857,0,0,0.0221504,0,0,0.0574654,0.02802,0.0477131,0.014219,0.0192546,0.0572447,0.0482994,0.0239298,0.0316666,0.0538295,0.0408789,0.0467656,0.0431184,0.047883,0.0478889,0.0555423,0.0313378,0.0131245,0.0189147,0.0198861,0,0.0271382,0.0606056,0.0114096,0,0,0.0182429,0,0,0.0341394,0.0380268,0.0368062,0.0040737,0.031039,0.0583086,0.0156892,0.029318,0.0117144,0.0370957,0.0400306,0.0443819,0.0227946,0.0204691,0.046869,0.0358796,0.0106628,0.00908285,0.00516663,0.0338009,0.0308075,0,0,0
11,0,0,0,0,0.0560462,0.0508687,0,0,0,0.0168336,0,0.036831,0.0532984,0,0,0.0221404,0,0,0.0574835,0.0280417,0.0479215,0.0142321,0.0193,0.0572236,0.0484285,0.0239119,0.0315561,0.0537776,0.0408759,0.0467371,0.0430793,0.0478387,0.0478625,0.0556848,0.0313637,0.0131354,0.0189327,0.0198449,0,0.0272129,0.0605736,0.0113326,0,0,0.0183278,0,0,0.0339569,0.0379914,0.0369607,0.00423725,0.0311014,0.0582963,0.0155791,0.0293147,0.0117488,0.0370741,0.0400452,0.0443502,0.0228101,0.0203941,0.0468461,0.0357915,0.0107593,0.00900555,0.00508654,0.0339027,0.0309005,0,0,0
12,0,0,0,0,0.056074,0.050942,0,0,0,0.0167001,0,0.0368592,0.0533452,0,0,0.0221747,0,0,0.0574828,0.0280785,0.0480288,0.0142241,0.0193394,0.0571861,0.0485955,0.0239391,0.0314523,0.0537324,0.0408916,0.0467271,0.0429914,0.0478036,0.0478104,0.0557941,0.0313873,0.0131887,0.0188637,0.0198125,0,0.027282,0.0605031,0.011244,0,0,0.0187441,0,0,0.0337663,0.0380116,0.037143,0.00426851,0.0310544,0.0582621,0.0155618,0.0293011,0.0117438,0.0370347,0.0400256,0.0442863,0.0228026,0.0203121,0.046808,0.0356986,0.0108224,0.0091004,0.00437969,0.0340322,0.0310293,0,0,0
13,0,0,0,0,0.056093,0.0508913,0,0,0,0.016496,0,0.0369122,0.0534002,0,0,0.0222256,0,0,0.0575582,0.02811,0.0484353,0.0142074,0.0193581,0.0571594,0.048744,0.0239756,0.0314332,0.0537469,0.0408754,0.0467408,0.0429547,0.0478441,0.0478205,0.0558771,0.0314579,0.0130702,0.0189381,0.0197902,0,0.0273396,0.0604258,0.0111505,0,0,0.0190824,0,0,0.0336636,0.0380452,0.0372794,0.00412225,0.0309113,0.0582221,0.0154232,0.0292703,0.0117264,0.0369842,0.0399571,0.0441816,0.022731,0.0202291,0.0467495,0.0356947,0.0108899,0.00909933,0.00410629,0.0341076,0.0312254,0,0,0
14,0,0,0,0,0.0562566,0.0509475,0,0,0,0.0162923,0,0.0369447,0.0534676,0,0,0.0221746,0,0,0.0575861,0.0281303,0.0487618,0.0141775,0.0193589,0.0571099,0.0488667,0.0240032,0.0313929,0.0537729,0.0408343,0.0467148,0.0428855,0.0478272,0.0478003,0.0559359,0.0314925,0.0130055,0.0189424,0.0197859,0,0.0273188,0.0603745,0.0110617,0,0,0.0193436,0,0,0.033571,0.0380766,0.0374281,0.00401404,0.0308513,0.058163,0.0153281,0.0292269,0.011762,0.0369534,0.0398899,0.0440776,0.0224962,0.0201619,0.0467046,0.035531,0.0109775,0.00911316,0.00393241,0.0341635,0.0314369,0,0,0
15,0,0,0,0,0.0564285,0.0510957,0,0,0,0.0160874,0,0.0369596,0.0534983,0,0,0.0221337,0,0,0.057549,0.0281716,0.0489271,0.0141705,0.0193859,0.0570499,0.0489713,0.0240074,0.0313453,0.0537477,0.0409058,0.0466592,0.0428294,0.04773,0.0477375,0.0559595,0.0315242,0.0129826,0.018975,0.0197624,0,0.0272799,0.0603467,0.0109677,0,0,0.0193936,0,0,0.0334436,0.0380242,0.0376118,0.00396243,0.0308516,0.0581065,0.0152902,0.0291745,0.0118486,0.0369129,0.0398136,0.0439909,0.0222311,0.0201062,0.0466503,0.0350966,0.0111233,0.00916695,0.00394789,0.0342394,0.0316524,0,0,0
16,0,0,0,0,0.0565147,0.051223,0,0,0,0.0158927,0,0.0369669,0.0535244,0,0,0.0221924,0,0,0.0574304,0.0281969,0.0489819,0.0141843,0.0194384,0.0569519,0.0491207,0.0240293,0.0312667,0.0537179,0.040973,0.0465629,0.0428164,0.0475702,0.0476554,0.055975,0.0315645,0.0128577,0.019018,0.0196495,0,0.0273513,0.060318,0.0108825,0,0,0.0197128,0,0,0.0331275,0.0379876,0.0378009,0.00395861,0.0308919,0.0580421,0.0153836,0.0291384,0.0119012,0.036834,0.0397463,0.0438984,0.0224308,0.0199871,0.0465857,0.0348472,0.0112819,0.00924545,0.00332833,0.0343545,0.0318684,0,0,0
17,0,0,0,0,0.0567051,0.0512862,0,0,0,0.0157269,0,0.0369961,0.0535499,0,0,0.0222087,0,0,0.057267,0.0282145,0.0490253,0.0142131,0.0194826,0.0568495,0.0493125,0.0240184,0.0312218,0.0537105,0.0410137,0.0464925,0.0427169,0.047458,0.0475305,0.0559947,0.0316293,0.0127391,0.0190199,0.0195323,0,0.02743,0.0602798,0.0108074,0,0,0.0198915,0,0,0.032964,0.0379833,0.038021,0.00397241,0.0309008,0.0579891,0.0153237,0.0291232,0.0119231,0.0367751,0.039682,0.0438342,0.022437,0.01993,0.0465576,0.0347376,0.0114373,0.00918518,0.00328523,0.0344012,0.0321397,0,0,0
18,0,0,0,0,0.0568834,0.0514051,0,0,0,0.0155131,0,0.037069,0.0536017,0,0,0.0222186,0,0,0.0571935,0.0282039,0.0492951,0.0142165,0.0195454,0.0566942,0.0495132,0.0239771,0.0311884,0.0536969,0.0409837,0.0464473,0.0426284,0.0474923,0.0474539,0.0560104,0.031683,0.0127053,0.0189863,0.019458,0,0.0274265,0.0602301,0.0107261,0,0,0.0202684,0,0,0.0327969,0.0379938,0.0381646,0.00396638,0.0308769,0.0579172,0.01529,0.0291248,0.0119427,0.0367679,0.039642,0.0437332,0.0223287,0.0199008,0.0465199,0.0346736,0.0115895,0.00915076,0.00305894,0.0344935,0.0324418,0,0,0
19,0,0,0,0,0.0570904,0.051531,0,0,0,0.01535,0,0.037109,0.0537033,0,0,0.0222176,0,0,0.0571852,0.028179,0.0495577,0.0142082,0.0195989,0.0565423,0.049727,0.0239455,0.0310622,0.0536615,0.0409676,0.0463664,0.0425511,0.047598,0.0473888,0.0560101,0.0317332,0.0126717,0.0189887,0.0194602,0,0.0273332,0.0601278,0.0106028,0,0,0.0204494,0,0,0.0326056,0.037994,0.0382989,0.00398744,0.0308454,0.0578401,0.0151612,0.029111,0.0119677,0.0367519,0.0396034,0.043499,0.0221307,0.0198462,0.0465304,0.0345697,0.0117678,0.0091062,0.00318081,0.0346162,0.0327795,0,0,0
20,0,0,0,0,0.0573042,0.0516962,0,0,0,0.0151879,0,0.0371514,0.0538256,0,0,0.0222404,0,0,0.0571834,0.0281457,0.049785,0.0142016,0.0196531,0.0563674,0.0499351,0.0239099,0.0309068,0.053606,0.0409444,0.0463122,0.0425364,0.0475387,0.0473357,0.0560353,0.0318034,0.0126619,0.018992,0.0194994,0,0.0272126,0.0599626,0.0104602,0,0,0.0205996,0,0,0.0323936,0.0380146,0.0384609,0.00406128,0.0307826,0.0577806,0.0149823,0.02909,0.0119775,0.0367002,0.0395745,0.0431407,0.0218201,0.0198446,0.0466078,0.0344866,0.011982,0.00910433,0.00348783,0.0346993,0.0331068,0,0,0
21,0,0,0,0,0.0575264,0.0518551,0,0,0,0.0150362,0,0.0372035,0.0538656,0,0,0.0222863,0,0,0.0571229,0.0281396,0.050014,0.0142241,0.0197106,0.0562411,0.0501045,0.0239,0.0308723,0.0535702,0.0409191,0.0463091,0.0424676,0.0473587,0.047278,0.0560814,0.0318136,0.0126942,0.0188496,0.0194208,0,0.027132,0.0598305,0.0102242,0,0,0.0199262,0,0,0.0325684,0.0380324,0.0385985,0.00411065,0.0308017,0.0577608,0.0144297,0.0291027,0.0119599,0.0366611,0.0395689,0.0430619,0.0216836,0.0198241,0.046566,0.0345529,0.0122695,0.00917974,0.00437209,0.0347334,0.0334836,0,0,0
22,0,0,0,0,0.0577071,0.0520788,0,0,0,0.0148944,0,0.037286,0.0539393,0,0,0.0222107,0,0,0.0570962,0.0280819,0.050243,0.014195,0.019793,0.0560689,0.0502484,0.0238496,0.0308103,0.0534889,0.0408257,0.0463157,0.0424349,0.0472491,0.0472255,0.056151,0.0318664,0.0127615,0.0187713,0.0192725,0,0.0271251,0.059707,0.0100996,0,0,0.020139,0,0,0.032419,0.0380799,0.0386582,0.00413677,0.0308474,0.0577228,0.0141182,0.0291359,0.011917,0.0366453,0.039587,0.0431799,0.0216354,0.0197906,0.0460796,0.0347042,0.0125041,0.00918463,0.00440192,0.0348755,0.0337281,0,0,0
23,0,0,0,0,0.0579008,0.0522947,0,0,0,0.0147809,0,0.0373669,0.0540449,0,0,0.022157,0,0,0.057089,0.0280124,0.0504698,0.0141642,0.0198732,0.0558945,0.0504224,0.023784,0.0308325,0.0533742,0.0407177,0.0462442,0.0424602,0.0472135,0.0471984,0.0562605,0.0319118,0.012892,0.0186685,0.0191655,0,0.0271658,0.0595729,0.0100056,0,0,0.0204932,0,0,0.0322985,0.0381399,0.0387297,0.00416381,0.030746,0.0576571,0.0137972,0.0291531,0.0118444,0.0365942,0.0395908,0.0430293,0.0216431,0.0197706,0.045808,0.0347233,0.0127063,0.00920202,0.00447651,0.0350126,0.0339842,0,0,0
24,0,0,0,0,0.0580443,0.0525218,0,0,0,0.0146887,0,0.0374081,0.0541441,0,0,0.0221545,0,0,0.0571343,0.0279348,0.0507081,0.0141447,0.0199244,0.0557503,0.0505787,0.0237105,0.0307954,0.0532821,0.0406704,0.0461453,0.0424423,0.0471837,0.0471744,0.05639,0.0319675,0.0129127,0.0187053,0.0190644,0,0.0271924,0.0594412,0.00993621,0,0,0.0208775,0,0,0.0320077,0.0381969,0.038802,0.00422872,0.030709,0.057605,0.0135923,0.0291828,0.0117618,0.0365503,0.0395985,0.0428162,0.0217813,0.0197566,0.0457667,0.0348075,0.0128595,0.00912078,0.00463768,0.03518,0.0341366,0,0,0
25,0,0,0,0,0.0581653,0.0526854,0,0,0,0.0146226,0,0.0374324,0.0542381,0,0,0.0223286,0,0,0.0571492,0.0278661,0.0509103,0.0141286,0.0199453,0.055643,0.0507007,0.0236561,0.0307212,0.05324,0.0406409,0.0460951,0.042317,0.0471992,0.0471396,0.0565148,0.0319386,0.0129309,0.0186779,0.0189253,0,0.0272707,0.0593191,0.00975778,0,0,0.0208702,0,0,0.0321075,0.0382468,0.0388589,0.00426844,0.0307294,0.0575715,0.0132455,0.0292137,0.0117021,0.0365434,0.0395899,0.042676,0.0220852,0.0197218,0.0457669,0.0349689,0.0131013,0.00922789,0.00481631,0.0353589,0.0343798,0,0,0
26,0,0,0,0,0.0582907,0.0527846,0,0,0,0.0145761,0,0.0374382,0.0543242,0,0,0.0224997,0,0,0.0571841,0.0278167,0.0511188,0.0140996,0.0199525,0.055512,0.0507544,0.0236346,0.0305959,0.0532056,0.040574,0.0460204,0.0422363,0.0472799,0.0471201,0.0566255,0.0319424,0.0127617,0.0187935,0.0188047,0,0.027304,0.0592243,0.00967383,0,0,0.0211233,0,0,0.0319954,0.0382757,0.0389285,0.00428427,0.0306996,0.0575417,0.0129941,0.0292366,0.0116658,0.0365349,0.0395837,0.0425874,0.0222222,0.0196936,0.0457119,0.0351734,0.0133145,0.00918853,0.00493944,0.035572,0.0345868,0,0,0
27,0,0,0,0,0.0584251,0.0528416,0,0,0,0.0145351,0,0.0374665,0.0544133,0,0,0.0225434,0,0,0.057214,0.0277282,0.0513274,0.0141228,0.0199791,0.0553351,0.0508177,0.0235736,0.0305886,0.0531646,0.0405003,0.0459413,0.042212,0.0473159,0.0470989,0.0567496,0.0319762,0.0126934,0.0188691,0.0186966,0,0.0272985,0.0591654,0.00962714,0,0,0.02161,0,0,0.0316371,0.038315,0.0389649,0.00430525,0.0306121,0.0574997,0.0128614,0.0292196,0.011608,0.0365128,0.039599,0.0425025,0.0222565,0.0196965,0.0456432,0.035369,0.0135044,0.00901327,0.00504898,0.0357822,0.034736,0,0,0
28,0,0,0,0,0.0585455,0.0528668,0,0,0,0.0144885,0,0.0375273,0.0544537,0,0,0.0225605,0,0,0.0571415,0.0276166,0.0514844,0.0141446,0.02001,0.0551696,0.0508978,0.0234912,0.0307152,0.0531166,0.040445,0.0458693,0.0422175,0.0472683,0.0470656,0.0569004,0.0319521,0.0128717,0.0186803,0.018644,0,0.0272608,0.0592103,0.00958646,0,0,0.0216934,0,0,0.0315433,0.0383348,0.0389057,0.00427442,0.0305036,0.0573748,0.012527,0.0292384,0.0115515,0.0364953,0.0396124,0.0424171,0.0222676,0.0197039,0.0455808,0.035599,0.0136295,0.0090335,0.00512495,0.0360229,0.0349623,0,0,0
29,0,0,0,0,0.0586422,0.0528895,0,0,0,0.0144382,0,0.0375961,0.0544952,0,0,0.0223541,0,0,0.0571511,0.0274947,0.0516202,0.0141115,0.020045,0.0549993,0.0509162,0.0233984,0.0307605,0.0530593,0.0403838,0.0458862,0.0422072,0.0471301,0.0470553,0.0570469,0.031976,0.0129262,0.0186756,0.0186153,0,0.027241,0.0592135,0.00958137,0,0,0.0220322,0,0,0.0312862,0.0383551,0.038831,0.00418959,0.0304138,0.0572402,0.0123571,0.0293127,0.0115007,0.0364992,0.039658,0.0423545,0.0223017,0.0197047,0.0455262,0.0357981,0.0137812,0.00890944,0.00532203,0.0363147,0.035122,0,0,0
30,0,0,0,0,0.0587053,0.0529123,0,0,0,0.014394,0,0.0376397,0.0545246,0,0,0.0222909,0,0,0.0571484,0.0274077,0.0517562,0.0140594,0.0200625,0.0548141,0.0508925,0.0233197,0.0306896,0.0530151,0.0403381,0.0459172,0.0421355,0.0470408,0.0470593,0.0571578,0.0319958,0.0129109,0.0186282,0.0185414,0,0.0272613,0.0591583,0.00948721,0,0,0.0225797,0,0,0.0311782,0.0383906,0.0389352,0.00415828,0.0303293,0.0571424,0.0122245,0.0293764,0.0114626,0.036505,0.0397612,0.042363,0.022386,0.0197141,0.0455439,0.0359812,0.0139566,0.00884773,0.00543563,0.0365596,0.035266,0,0,0
31,0,0,0,0,0.0587733,0.0528828,0,0,0,0.0143593,0,0.0376773,0.0545543,0,0,0.0222879,0,0,0.0571486,0.0273462,0.051909,0.0140211,0.0200845,0.0546518,0.0508421,0.0232824,0.0305932,0.0529835,0.0402965,0.0459081,0.0420859,0.0470165,0.0470501,0.0572344,0.0320654,0.0127944,0.0185769,0.0184762,0,0.0272792,0.0590969,0.00939865,0,0,0.0228721,0,0,0.0311962,0.0383976,0.0389873,0.00414808,0.0302922,0.0571032,0.012128,0.0293931,0.0114048,0.0364709,0.0398205,0.0424077,0.0224298,0.0197286,0.0455747,0.0361498,0.0141396,0.00878534,0.00563914,0.0367401,0.0353732,0,0,0
32,0,0,0,0,0.0588217,0.0528438,0,0,0,0.0143471,0,0.0377299,0.054557,0,0,0.0221654,0,0,0.0571134,0.0273216,0.0520562,0.0139761,0.0200794,0.0545457,0.0507858,0.0232743,0.030629,0.0529552,0.0402916,0.0458432,0.0420748,0.0470038,0.0470318,0.0573062,0.0321384,0.0127344,0.0185492,0.018488,0,0.0272223,0.0591118,0.00936142,0,0,0.0225539,0,0,0.0311525,0.0383779,0.0389034,0.00416167,0.0303169,0.0570837,0.0120991,0.0294143,0.0113568,0.0364418,0.0398353,0.0424869,0.0222741,0.0197495,0.0455609,0.0363103,0.0142086,0.00880258,0.00593919,0.0369075,0.0354485,0,0,0
33,0,0,0,0,0.0588722,0.0528277,0,0,0,0.0143442,0,0.0377485,0.0545549,0,0,0.0220306,0,0,0.057053,0.0272807,0.0521546,0.013968,0.0200353,0.0544687,0.0506971,0.0232879,0.0306801,0.0529407,0.0402924,0.0457515,0.0420764,0.0469828,0.0470332,0.0573666,0.0322242,0.0127012,0.01858,0.0186092,0,0.0270637,0.0591543,0.00937314,0,0,0.022574,0,0,0.0311938,0.0383754,0.038851,0.00415341,0.0303962,0.057016,0.012206,0.0294566,0.0113235,0.0364533,0.0398533,0.0425848,0.0218869,0.0198237,0.0455466,0.0365235,0.0142234,0.00883898,0.00619701,0.0370603,0.0355008,0,0,0
34,0,0,0,0,0.0589176,0.0528296,0,0,0,0.0143516,0,0.0377409,0.0545275,0,0,0.0219533,0,0,0.0570241,0.0272399,0.0522441,0.0139721,0.0199753,0.0544143,0.050599,0.0233074,0.0307085,0.0529475,0.0402558,0.0456446,0.0420803,0.0469594,0.047042,0.0573904,0.0322724,0.0127022,0.0185563,0.0186648,0,0.0269871,0.0591855,0.00939407,0,0,0.0226026,0,0,0.0312146,0.0383811,0.0388546,0.00412935,0.0304206,0.0569886,0.0122597,0.0294936,0.0112286,0.0364551,0.0398819,0.0426199,0.0217695,0.0198511,0.0455425,0.0366727,0.0142239,0.00887295,0.00640503,0.0371904,0.0355595,0,0,0
35,0,0,0,0,0.0589366,0.0528512,0,0,0,0.0143754,0,0.0377291,0.0544671,0,0,0.0218985,0,0,0.0570055,0.0272182,0.052293,0.0139853,0.0199251,0.0544069,0.0505189,0.0233168,0.0307208,0.0529552,0.0402213,0.0455185,0.0420735,0.0469317,0.0470421,0.0573527,0.032292,0.0127451,0.0184617,0.0186641,0,0.0270067,0.0592292,0.00942105,0,0,0.0225411,0,0,0.0311894,0.0383804,0.0389219,0.00406614,0.0304352,0.0570267,0.0122694,0.029511,0.011108,0.0364465,0.0399162,0.0426172,0.0218182,0.0198677,0.0455613,0.0366525,0.0142104,0.00886698,0.00652864,0.0372758,0.0355766,0,0,0
36,0,0,0,0,0.0589367,0.0528671,0,0,0,0.0144329,0,0.0377042,0.0543853,0,0,0.0218477,0,0,0.0569635,0.0272237,0.052188,0.0139579,0.0198513,0.0544523,0.0504536,0.0233492,0.0307611,0.0529658,0.0402293,0.045303,0.0420564,0.0469278,0.0470012,0.0572851,0.0323215,0.0128058,0.0183597,0.0186815,0,0.0269959,0.0592583,0.00950259,0,0,0.0224773,0,0,0.0311731,0.0383773,0.0389791,0.00395963,0.0304401,0.057081,0.012331,0.0295714,0.0109794,0.0364295,0.0399337,0.0426442,0.0218657,0.0198855,0.045628,0.0365789,0.0141599,0.0088383,0.00658765,0.0372697,0.0355635,0,0,0
