Timestep,BCBB,BCBF,BCBTT,BCFT,C7,CLAV,IMU_B,IMU_M,IMU_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x68,x69,x70
9,0,0,0,0,0.0499594,0.0560715,0,0,0,0.0512099,0,0.0222403,0.0599884,0,0,0.00997549,0,0,0.0508457,0.0298343,0.0285609,0.00616923,0.0195002,0.0342267,0.0352281,0.0276406,0.0461283,0.0621715,0.0477135,0.0700136,0.0664616,0.0662586,0.0661358,0.0147941,0.0419301,0.0119351,0.0108837,0.0437777,0,0.0138469,0.0662276,0.0203812,0,0,0.0148193,0,0,0.0340411,0.0442061,0.0236245,0.0144896,0.0158681,0.0358833,0.0167549,0.0285572,0.0229346,0.0448944,0.0485184,0.0644512,0.0444626,0.0414184,0.0652488,0.0144312,0.0141851,0.010044,0.00792667,0.0302541,0.0167785,0,0,0
10,0,0,0,0,0.0499823,0.0560804,0,0,0,0.0511948,0,0.0222311,0.0599562,0,0,0.0100304,0,0,0.0508467,0.0297268,0.0285672,0.00615925,0.0194611,0.0342754,0.0353112,0.0276801,0.0461784,0.0621836,0.047749,0.0700104,0.066472,0.0662609,0.0661904,0.0148233,0.0419068,0.0120297,0.0108003,0.0436795,0,0.0138802,0.0662616,0.0203912,0,0,0.0148033,0,0,0.0340387,0.044193,0.0235925,0.0145019,0.0158705,0.0359147,0.0167722,0.028693,0.0229723,0.0449449,0.048525,0.0644419,0.0444531,0.0414331,0.0652442,0.0144849,0.0141669,0.0100343,0.00791779,0.0302782,0.0167893,0,0,0
11,0,0,0,0,0.0499875,0.0560851,0,0,0,0.0511788,0,0.0222314,0.0599479,0,0,0.0100843,0,0,0.0508735,0.0296334,0.0283477,0.00614732,0.0194361,0.0343045,0.0353925,0.0277019,0.0462113,0.0622105,0.0477896,0.0699868,0.0664718,0.0662517,0.0662864,0.0148779,0.0418788,0.0120434,0.0108404,0.043601,0,0.0139372,0.0662913,0.0203855,0,0,0.0147719,0,0,0.0340392,0.0441952,0.0235865,0.014525,0.0158769,0.0359551,0.0167676,0.0287028,0.0229826,0.0449124,0.0485323,0.0644293,0.0444445,0.0414405,0.0652472,0.0145409,0.0141472,0.0100279,0.00793225,0.0303122,0.0167965,0,0,0
12,0,0,0,0,0.0499671,0.0560967,0,0,0,0.0511564,0,0.0222224,0.0599614,0,0,0.010156,0,0,0.050906,0.0295436,0.0283882,0.00612687,0.0194018,0.0343281,0.03549,0.0277402,0.0462609,0.0622323,0.0478273,0.0699716,0.0664736,0.0662709,0.0663082,0.0148906,0.0418347,0.0120975,0.0108238,0.0435438,0,0.0139614,0.0662932,0.0203784,0,0,0.0147127,0,0,0.03404,0.0441921,0.023591,0.0145279,0.0158871,0.036,0.016807,0.0285674,0.0229834,0.0448898,0.0485455,0.0644201,0.0444497,0.0414572,0.0652461,0.0145936,0.014129,0.0100232,0.00796665,0.030342,0.0168102,0,0,0
13,0,0,0,0,0.0499755,0.0561025,0,0,0,0.0511454,0,0.022241,0.0599689,0,0,0.0102216,0,0,0.0509519,0.0294598,0.0282369,0.00612909,0.0193542,0.0343513,0.0355844,0.0277854,0.0462965,0.0622596,0.0478696,0.0699686,0.0664709,0.0662565,0.066193,0.0149271,0.0418147,0.0120889,0.0108807,0.0435034,0,0.0139613,0.0662841,0.0204071,0,0,0.0147195,0,0,0.0340512,0.0441891,0.0236183,0.014524,0.0159051,0.0360525,0.0168637,0.0284106,0.0230114,0.0449097,0.048554,0.0644177,0.0444455,0.0414595,0.0652481,0.0146351,0.0141179,0.0100152,0.00796735,0.0303626,0.0168473,0,0,0
14,0,0,0,0,0.0500207,0.0560872,0,0,0,0.0511517,0,0.0222485,0.0599405,0,0,0.0102757,0,0,0.0510059,0.0293813,0.0282425,0.00612387,0.0193224,0.034384,0.0356674,0.0278385,0.0463384,0.0622809,0.047892,0.0699794,0.0664832,0.0662451,0.0661913,0.0149476,0.041809,0.0119847,0.011056,0.0434811,0,0.0139788,0.0663079,0.0204462,0,0,0.0146688,0,0,0.0340447,0.044181,0.0236335,0.0145453,0.0159227,0.0361062,0.0169125,0.028565,0.0230334,0.0449581,0.0485531,0.0644133,0.0444112,0.0414401,0.0652204,0.0146422,0.0140856,0.0099852,0.00799116,0.0303552,0.0169006,0,0,0
15,0,0,0,0,0.0500595,0.0560909,0,0,0,0.0511603,0,0.0222377,0.0599286,0,0,0.0103239,0,0,0.0510581,0.0293002,0.0283657,0.00611248,0.0193037,0.0343954,0.0357344,0.027853,0.0464014,0.0622973,0.0479197,0.0699905,0.0664987,0.0662523,0.0662741,0.0149573,0.0417851,0.0119111,0.0111817,0.0434749,0,0.013988,0.066341,0.0204519,0,0,0.0146675,0,0,0.0340567,0.0441655,0.0236308,0.0145559,0.015935,0.0361605,0.0169035,0.0286699,0.0230487,0.0449903,0.0485466,0.0644016,0.0443552,0.041418,0.065211,0.0146504,0.0140503,0.00997375,0.00800753,0.0303622,0.0169328,0,0,0
16,0,0,0,0,0.0500751,0.0561168,0,0,0,0.0511657,0,0.022247,0.059922,0,0,0.0103783,0,0,0.0510816,0.0292256,0.028249,0.00610677,0.0192782,0.0344104,0.0357969,0.0278739,0.0464493,0.0623088,0.0479444,0.0699818,0.0665063,0.0662504,0.0662284,0.0149687,0.0417352,0.0119689,0.0111941,0.0434744,0,0.013955,0.0663616,0.0204331,0,0,0.014759,0,0,0.0340811,0.0441547,0.0236484,0.0145521,0.0159717,0.0362058,0.0168739,0.0286777,0.0230619,0.0450078,0.0485489,0.0643769,0.0443522,0.0413896,0.0652079,0.0146812,0.0140459,0.00997485,0.00798754,0.0303868,0.0169491,0,0,0
17,0,0,0,0,0.0500976,0.0561269,0,0,0,0.0511724,0,0.0222591,0.0599084,0,0,0.0104092,0,0,0.0511065,0.0291604,0.02818,0.00610696,0.0192692,0.0344164,0.0358495,0.0279038,0.0464767,0.0623137,0.0479585,0.069974,0.0665138,0.0662511,0.0661899,0.0149777,0.0416934,0.0120079,0.0112065,0.043481,0,0.0139292,0.0663412,0.0204512,0,0,0.0148031,0,0,0.0340849,0.0441472,0.0236919,0.0145448,0.0159946,0.0362442,0.0168925,0.02864,0.0230647,0.0450113,0.0485565,0.0643488,0.0443579,0.0413604,0.0651792,0.0146953,0.0140441,0.00996558,0.00797185,0.0304032,0.0169689,0,0,0
18,0,0,0,0,0.0501045,0.0561466,0,0,0,0.0511834,0,0.0222675,0.0598903,0,0,0.0104555,0,0,0.0511435,0.0291023,0.0281687,0.00609558,0.0192604,0.0343986,0.0358818,0.0279285,0.0464986,0.0623224,0.0479763,0.0699852,0.066516,0.0662532,0.0661809,0.0149696,0.0416837,0.0120247,0.0112386,0.0434395,0,0.0139627,0.0663201,0.0204513,0,0,0.0148149,0,0,0.0340909,0.0441473,0.023692,0.0145474,0.0160006,0.0362913,0.0169145,0.0285448,0.0230303,0.0450032,0.0485736,0.0643526,0.0443558,0.0413575,0.0651969,0.0146991,0.0140337,0.00995667,0.00796687,0.0304292,0.0169803,0,0,0
19,0,0,0,0,0.0500938,0.0561886,0,0,0,0.0511799,0,0.0222623,0.0598836,0,0,0.0105083,0,0,0.051175,0.0290509,0.0281707,0.00610798,0.0192564,0.0343622,0.0359037,0.0279404,0.046516,0.0623339,0.0479855,0.0700047,0.0665113,0.0662538,0.0661872,0.0149769,0.0416823,0.0120241,0.0112922,0.0433701,0,0.0139372,0.0663142,0.0204184,0,0,0.0148079,0,0,0.0341112,0.044151,0.0236511,0.0145528,0.0159981,0.0363385,0.0168892,0.0284392,0.0230056,0.0450175,0.0485871,0.0643608,0.0443546,0.041378,0.0651918,0.0147105,0.0140103,0.00995095,0.00797986,0.0304724,0.016968,0,0,0
20,0,0,0,0,0.0501107,0.0562147,0,0,0,0.0511761,0,0.0222528,0.0598733,0,0,0.0105517,0,0,0.0511987,0.0290314,0.0282104,0.00611715,0.01924,0.0343917,0.0359374,0.0279657,0.0465325,0.0623484,0.0479862,0.0700124,0.0665064,0.0662687,0.0662267,0.0149806,0.0416804,0.0120168,0.0113467,0.0433213,0,0.01384,0.0663307,0.0204036,0,0,0.0148172,0,0,0.0341215,0.0441465,0.0236123,0.0145526,0.0160109,0.03637,0.0168654,0.028557,0.0230096,0.0450666,0.048588,0.0643647,0.0443632,0.0414065,0.0651883,0.0147167,0.0139873,0.00994838,0.00797962,0.0304988,0.0169632,0,0,0
21,0,0,0,0,0.0501498,0.0562309,0,0,0,0.0511761,0,0.0222444,0.0598643,0,0,0.0105758,0,0,0.0512188,0.0290128,0.0283739,0.00609355,0.0192192,0.0343917,0.0359382,0.0280119,0.04657,0.0623642,0.0479909,0.0700066,0.0665202,0.0662821,0.0663017,0.0149533,0.0416831,0.0120163,0.0113636,0.0433814,0,0.0139335,0.0663395,0.0203962,0,0,0.014839,0,0,0.0341224,0.0441365,0.0236336,0.0145532,0.0160206,0.0364076,0.0168694,0.0286441,0.0230203,0.0450604,0.048582,0.0643595,0.0443712,0.0414162,0.0651914,0.0147105,0.0139808,0.00995677,0.00795892,0.0305263,0.0169642,0,0,0
22,0,0,0,0,0.0501624,0.0562291,0,0,0,0.0511827,0,0.0222235,0.0598569,0,0,0.010596,0,0,0.0512296,0.0289841,0.0285652,0.00606419,0.0191861,0.0344395,0.0359336,0.0280429,0.0466025,0.0623679,0.0480133,0.0700053,0.0665284,0.0662975,0.0662917,0.0149115,0.0416751,0.0120225,0.0113663,0.043412,0,0.0140189,0.0663466,0.0204046,0,0,0.0148611,0,0,0.0341255,0.0441279,0.0236381,0.0145501,0.0160217,0.0364347,0.0169023,0.0286757,0.0230076,0.0450943,0.048574,0.0643521,0.0443757,0.0414238,0.0652091,0.0146953,0.0139632,0.00996957,0.00793851,0.0305446,0.0169655,0,0,0
23,0,0,0,0,0.0501797,0.0562177,0,0,0,0.0512004,0,0.0222384,0.0598576,0,0,0.0106051,0,0,0.0512218,0.0289865,0.0283665,0.00605134,0.019161,0.0344938,0.0359487,0.0280512,0.0465982,0.0623779,0.0480327,0.0699821,0.0665229,0.0662589,0.0662595,0.0149354,0.0416714,0.0120161,0.011362,0.0434058,0,0.014056,0.0663538,0.0204563,0,0,0.0148535,0,0,0.0341289,0.0441183,0.0236516,0.0145544,0.0160206,0.0364421,0.0169454,0.0286845,0.0229854,0.0450884,0.048574,0.0643373,0.0443645,0.0414235,0.0652144,0.0146849,0.0139573,0.00998159,0.00792868,0.0305521,0.016994,0,0,0
24,0,0,0,0,0.0502281,0.0561935,0,0,0,0.051215,0,0.0222592,0.0598576,0,0,0.0106043,0,0,0.0512231,0.0289945,0.0282489,0.0060308,0.0191688,0.034547,0.0359794,0.0280549,0.0465963,0.0623839,0.0480421,0.0699791,0.0665341,0.0662407,0.0662855,0.0149563,0.0416819,0.0119699,0.0113859,0.0434136,0,0.0140414,0.0663512,0.0205153,0,0,0.014857,0,0,0.034136,0.0441177,0.02367,0.0145652,0.0160542,0.0364433,0.0169906,0.028661,0.0229674,0.0450557,0.0485805,0.0643165,0.0443493,0.0414108,0.0652056,0.0146897,0.0139573,0.00998992,0.0079163,0.0305349,0.0170448,0,0,0
25,0,0,0,0,0.050279,0.0561874,0,0,0,0.0512007,0,0.0222507,0.0598583,0,0,0.0105923,0,0,0.0512628,0.0289745,0.0282332,0.0060207,0.0191994,0.0346038,0.0359892,0.0280614,0.0465965,0.0623851,0.0480433,0.0699827,0.0665408,0.0662551,0.0662394,0.014953,0.0416852,0.0118745,0.0114397,0.0434356,0,0.0140107,0.0663572,0.020552,0,0,0.0148804,0,0,0.0341273,0.0441378,0.0236869,0.0145706,0.0160899,0.0364512,0.017019,0.0285833,0.0229712,0.0450808,0.0486002,0.0643058,0.0443334,0.0413984,0.0652244,0.0146893,0.0139486,0.00998086,0.00789427,0.0305248,0.017051,0,0,0
26,0,0,0,0,0.0503011,0.0561887,0,0,0,0.0511723,0,0.022255,0.059868,0,0,0.0105951,0,0,0.0512927,0.0289732,0.0282696,0.00602829,0.0192405,0.0345846,0.0359984,0.0280783,0.0465865,0.062392,0.0480654,0.0699814,0.0665298,0.0662524,0.0662044,0.014936,0.0416757,0.0118448,0.0114578,0.0434008,0,0.0140464,0.0663674,0.0205693,0,0,0.0149176,0,0,0.0341306,0.0441625,0.0236717,0.0145747,0.0160911,0.0364545,0.0170442,0.0284982,0.0229401,0.0450364,0.0486268,0.0643065,0.0443072,0.0413967,0.0652208,0.0146832,0.013917,0.00998723,0.00787345,0.030527,0.017037,0,0,0
27,0,0,0,0,0.0503076,0.0561863,0,0,0,0.0510645,0,0.0223288,0.0599253,0,0,0.0105861,0,0,0.0513193,0.02905,0.0282966,0.00601539,0.0194231,0.0344555,0.0360277,0.0281109,0.0465328,0.0624008,0.0481295,0.0699534,0.066465,0.0662197,0.0661572,0.0149213,0.0416361,0.0118638,0.0114575,0.0433451,0,0.0141298,0.0664108,0.0205869,0,0,0.0149529,0,0,0.0341464,0.0441821,0.0236532,0.0145444,0.0161381,0.0363855,0.0170974,0.0286883,0.022882,0.045056,0.0486912,0.0642705,0.0442644,0.0413815,0.0652149,0.0146744,0.0138717,0.0100129,0.00785449,0.0305362,0.0170217,0,0,0
28,0,0,0,0,0.0503051,0.05621,0,0,0,0.0508318,0,0.0224008,0.0616195,0,0,0.0104521,0,0,0.0511104,0.0284843,0.0284866,0.00627924,0.0197021,0.0339507,0.0355334,0.0278889,0.0468746,0.0627589,0.0482609,0.0695623,0.066022,0.0658814,0.0658271,0.0150785,0.0418506,0.0119923,0.0111715,0.0421302,0,0.0146236,0.0653061,0.0206536,0,0,0.0149225,0,0,0.0342614,0.0455355,0.0242602,0.0138362,0.01595,0.0368007,0.0174663,0,0.0210232,0.044775,0.0499147,0.0641325,0.0436727,0.0409972,0.0649945,0.0162039,0.0138161,0.00999303,0.00794599,0.0305902,0.0167223,0,0,0
29,0,0,0,0,0.0503141,0.056226,0,0,0,0.0507747,0,0.022406,0.0616152,0,0,0.0104545,0,0,0.0511072,0.0285022,0.028513,0.00627633,0.0196607,0.0339706,0.0355485,0.0279074,0.0468712,0.0627583,0.0482731,0.0695605,0.0660276,0.0658712,0.0658317,0.0150765,0.0418496,0.012026,0.011143,0.0421255,0,0.0146286,0.065298,0.0206583,0,0,0.0149626,0,0,0.0342642,0.0455397,0.0242735,0.0138402,0.0159472,0.036824,0.0174873,0,0.0210127,0.0447323,0.0499119,0.0641271,0.0436765,0.0410009,0.0649761,0.0161979,0.0138218,0.0100057,0.00788953,0.0306178,0.0167089,0,0,0
30,0,0,0,0,0.0503077,0.0562432,0,0,0,0.0512102,0,0.0222436,0.0598267,0,0,0.0105955,0,0,0.0512769,0.0290477,0.0283539,0.00602205,0.0191024,0.0346107,0.0360309,0.0280955,0.0466256,0.0623791,0.0480781,0.0700147,0.0665648,0.0662523,0.0662171,0.0149178,0.0416539,0.0120173,0.0113306,0.0434322,0,0.0140835,0.066339,0.0206315,0,0,0.0152027,0,0,0.0340617,0.044133,0.0236744,0.0145567,0.016053,0.0365598,0.0171763,0.0286993,0.0229285,0.0450011,0.0486212,0.0643202,0.0443391,0.0414217,0.0652031,0.0146646,0.0138936,0.0101245,0.00740568,0.0306008,0.0169902,0,0,0
31,0,0,0,0,0.0503622,0.0562204,0,0,0,0.0507731,0,0.0223967,0.0616134,0,0,0.0104399,0,0,0.0511121,0.0285494,0.0285121,0.00625385,0.0196665,0.0340436,0.0355566,0.0278793,0.0468894,0.0627743,0.0482663,0.069563,0.0660442,0.0658824,0.0658328,0.0150778,0.041862,0.0120185,0.0111262,0.0421554,0,0.0146237,0.0653082,0.0206672,0,0,0.0148211,0,0,0.0342828,0.0455298,0.0242748,0.0138592,0.0159804,0.0368448,0.0174373,0,0.021045,0.0447039,0.0499132,0.0640908,0.0436859,0.041007,0.0649508,0.0162185,0.013857,0.00993259,0.00810851,0.0306509,0.0167632,0,0,0
32,0,0,0,0,0.050362,0.056215,0,0,0,0.0508281,0,0.0223985,0.0616382,0,0,0.0104058,0,0,0.0510974,0.028593,0.0284756,0.00625382,0.0196752,0.034058,0.0355415,0.0278894,0.0468892,0.0627753,0.0482684,0.0695567,0.0660346,0.0658733,0.0658208,0.0150738,0.0418808,0.0120233,0.011117,0.0421521,0,0.0146241,0.0653006,0.0206705,0,0,0.014813,0,0,0.0342839,0.0455181,0.024271,0.0138478,0.0159818,0.0368387,0.0174348,0,0.0210326,0.0446999,0.0499176,0.064102,0.0436846,0.0410211,0.0649648,0.0162203,0.0138668,0.0099302,0.0081198,0.0306643,0.0167614,0,0,0
33,0,0,0,0,0.0503382,0.0562456,0,0,0,0.0507836,0,0.0223919,0.0616374,0,0,0.0103698,0,0,0.0510994,0.0286252,0.0285012,0.00624761,0.0196859,0.0340432,0.0355433,0.0279043,0.0468669,0.0627731,0.0482807,0.0695482,0.0660175,0.0658568,0.0658071,0.0150542,0.0418952,0.0120425,0.0111005,0.042203,0,0.0145956,0.0652926,0.0206643,0,0,0.0149038,0,0,0.0342682,0.0455142,0.0242991,0.0138285,0.0159613,0.0368418,0.0174679,0,0.0210211,0.0446922,0.0499046,0.0641035,0.0436882,0.0410296,0.0650024,0.0161864,0.0138418,0.00997342,0.00798122,0.0306947,0.0167293,0,0,0
34,0,0,0,0,0.0503221,0.0562625,0,0,0,0.0510054,0,0.0223339,0.0599246,0,0,0.0105104,0,0,0.0512885,0.0292426,0.0285211,0.00600183,0.019375,0.0345066,0.036045,0.0281384,0.0465307,0.0624152,0.0481662,0.0699433,0.0664547,0.0661885,0.0661445,0.0148762,0.0416619,0.0120114,0.0113001,0.0434245,0,0.014122,0.0663644,0.0205658,0,0,0.0149478,0,0,0.0341707,0.0441656,0.0237,0.0145095,0.0161166,0.0364736,0.0171173,0.0286699,0.0228119,0.0449942,0.0486903,0.064263,0.0442821,0.0414206,0.0652626,0.0146081,0.0138855,0.0100033,0.00788465,0.0306752,0.0169874,0,0,0
35,0,0,0,0,0.0503522,0.0562716,0,0,0,0.0511127,0,0.0222425,0.0598772,0,0,0.0105281,0,0,0.0512657,0.0291984,0.0288565,0.00604585,0.0191995,0.0345629,0.036004,0.0281241,0.0466172,0.0623907,0.0481271,0.0700024,0.0665315,0.0662462,0.0662235,0.0148362,0.0416941,0.0120397,0.0112557,0.0434946,0,0.0140657,0.0662925,0.0205916,0,0,0.0149352,0,0,0.034166,0.0441622,0.0237023,0.0145151,0.0160224,0.0366028,0.0170983,0.0283264,0.0227847,0.0449538,0.0486438,0.064337,0.0443205,0.0414245,0.065252,0.0145831,0.0139019,0.00998624,0.00789341,0.0306548,0.0170011,0,0,0
36,0,0,0,0,0.0503887,0.0562438,0,0,0,0.0511739,0,0.0222299,0.0598672,0,0,0.0105308,0,0,0.0512739,0.0292148,0.0288666,0.00605327,0.0191599,0.0346435,0.0359716,0.0281303,0.0466554,0.062378,0.0481093,0.0700334,0.0665463,0.0662741,0.066224,0.0148366,0.0417062,0.0120496,0.011249,0.0435329,0,0.0140361,0.0662768,0.0206358,0,0,0.0149138,0,0,0.0341793,0.0441655,0.023694,0.0145013,0.0160033,0.0366448,0.0170875,0.0283221,0.0228198,0.0449438,0.0486272,0.0643578,0.0443303,0.0414183,0.0652269,0.0145811,0.0138979,0.00998188,0.00792287,0.0306463,0.01701,0,0,0
