Timestep,C7,CBL,CBR,CFL,CFR,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x71,x72,x73,LWRA
36,0.011498,0,0,0,0,0.0264532,0,0,0,0,0,0,0.0334706,0.0287473,0.0285534,0.0206312,0,0,0.0277711,0,0.0269446,0.0300963,0.0415419,0.0273221,0.0053439,0.0107182,0.0327394,0.0296062,0.0185505,0.0182838,0.0151333,0.00688294,0.0123693,0.011922,0.015868,0.0361812,0.0215542,0.0347444,0.0131404,0.0392556,0.00855231,0.0184521,0.00617609,0,0,0.0210132,0,0.0376487,0.0188687,0.0380625,0.00599474,0.0140266,0.014198,0.0288796,0.0124006,0.0117089,0.0139422,0.0074236,0.0111485,0.00847711,0.0297402,0.00851709,0.00935323,0.0137039,0.00842969,0.0143944,0.0216601,0.0255337,0.0100679,0,0,0,0
37,0.0113448,0,0,0,0,0.0262592,0,0,0,0,0,0,0.033712,0.0287309,0.0287596,0.0206615,0,0,0.0280624,0,0.0269505,0.030211,0.0415305,0.0271535,0.00533964,0.0107825,0.0325799,0.0292713,0.0185567,0.0182817,0.0152104,0.00684926,0.0123912,0.0118908,0.0159247,0.0363314,0.021672,0.0347391,0.0131285,0.0392775,0.00844146,0.0183039,0.00606416,0,0,0.0206709,0,0.0375934,0.0187272,0.0380515,0.0056017,0.0139996,0.0141169,0.0287366,0.0123321,0.0114297,0.0138898,0.00748668,0.011152,0.00823853,0.0296455,0.00844469,0.00907657,0.0138493,0.00824507,0.0154045,0.021572,0.025369,0.0099636,0,0,0,0
38,0.011187,0,0,0,0,0.0260692,0,0,0,0,0,0,0.0338875,0.0287145,0.0289804,0.0206499,0,0,0.028296,0,0.0269475,0.0303339,0.0415378,0.027014,0.00534138,0.0108143,0.0324787,0.0289737,0.0185848,0.0182381,0.0152481,0.00678677,0.0124089,0.0118909,0.0159616,0.0364392,0.021911,0.0346089,0.013031,0.0392743,0.0083657,0.0182943,0.00600279,0,0,0.0202885,0,0.0375553,0.0185522,0.0380705,0.00533718,0.0140414,0.0141785,0.0285828,0.0122319,0.0114498,0.0138859,0.00742568,0.0111869,0.00817577,0.0298092,0.00845666,0.00894263,0.0138296,0.00828497,0.015632,0.0214863,0.025239,0.00986225,0,0,0,0
39,0.0109786,0,0,0,0,0.0255591,0,0,0,0,0,0,0.0342043,0.0286963,0.0293998,0.0202404,0,0,0.0282428,0,0.0270012,0.0303329,0.0414632,0.0275472,0.00524883,0.0111037,0.0319388,0.0285028,0.0187082,0.0183711,0.0155054,0.00677791,0.0124211,0.011853,0.0160073,0.0366798,0.0220081,0.0344526,0.0132231,0.0392509,0.00885281,0.0180013,0.00571097,0,0,0.0201783,0,0.0375057,0.0185184,0.038079,0.00549604,0.0141229,0.0137955,0.0279592,0.0118608,0.0116331,0.013894,0.00715308,0.0111704,0.00794033,0.0299482,0.00853145,0.00876425,0.0141677,0.00834342,0.0148564,0.0214874,0.0248039,0.00972182,0,0,0,0
40,0.0107996,0,0,0,0,0.0254635,0,0,0,0,0,0,0.0341493,0.0287016,0.0292477,0.0203225,0,0,0.0283852,0,0.0269913,0.0304743,0.0414746,0.0278011,0.00526364,0.0110043,0.0320832,0.0282431,0.0186298,0.0182853,0.0154034,0.00673922,0.0124625,0.0118537,0.0160898,0.0367754,0.0221552,0.0344547,0.012732,0.0392283,0.00865617,0.018016,0.00584318,0,0,0.0197763,0,0.0374806,0.0182643,0.0381254,0.00542897,0.0140702,0.0139208,0.0281173,0.0119844,0.0115148,0.0139177,0.00694588,0.0111008,0.0080777,0.029727,0.00852065,0.00874422,0.0135765,0.0081967,0.0147932,0.0213946,0.0247575,0.0096284,0,0,0,0
41,0.0106189,0,0,0,0,0.0252958,0,0,0,0,0,0,0.0341444,0.0286886,0.0292611,0.020367,0,0,0.0284013,0,0.0269895,0.0305257,0.0414906,0.0274416,0.0052738,0.0109862,0.0321903,0.0279434,0.0186225,0.018253,0.0153998,0.00673685,0.0125198,0.0119226,0.0161314,0.0368908,0.0222777,0.034361,0.0125216,0.039212,0.00863629,0.0180126,0.00596193,0,0,0.0193885,0,0.0374426,0.0180582,0.0381489,0.00538748,0.0140314,0.0140149,0.0282316,0.0120525,0.0114172,0.01389,0.00706435,0.0110437,0.00803594,0.0296431,0.00849697,0.00857958,0.0132893,0.00801868,0.0150518,0.0212731,0.0246379,0.0095457,0,0,0,0
42,0.0104386,0,0,0,0,0.0251092,0,0,0,0,0,0,0.0341414,0.028647,0.0293471,0.0204367,0,0,0.0284149,0,0.0269711,0.0304868,0.0414993,0.0271297,0.0052879,0.010998,0.0322964,0.0276734,0.0186741,0.0182311,0.0154458,0.00674811,0.0125708,0.0119435,0.0161507,0.0369734,0.0220657,0.0341949,0.0124779,0.0391855,0.00867908,0.018035,0.00597078,0,0,0.0189587,0,0.0373958,0.0178798,0.0381595,0.00538833,0.0140518,0.0140542,0.0283723,0.01207,0.0113226,0.0138155,0.00742342,0.011006,0.00798651,0.0296751,0.00848801,0.00851549,0.0132037,0.00804591,0.0151046,0.0213277,0.0244916,0.00944051,0,0,0,0
43,0.0102483,0,0,0,0,0.0249389,0,0,0,0,0,0,0.0341793,0.0285987,0.0292685,0.0204991,0,0,0.0284476,0,0.0269437,0.0303484,0.0414929,0.0270083,0.00531974,0.0110385,0.0323853,0.0274413,0.0187507,0.0182571,0.0155145,0.00678677,0.0126353,0.0119757,0.0161812,0.0370764,0.0218831,0.0339118,0.0123092,0.0391674,0.00871754,0.0180608,0.00590357,0,0,0.0185337,0,0.0373606,0.0176552,0.0381421,0.0054307,0.0140375,0.0141076,0.0285374,0.012091,0.0112089,0.0139291,0.0076178,0.0109414,0.0079803,0.0297682,0.00850297,0.00852834,0.0130548,0.0081855,0.0147636,0.0217501,0.0243157,0.00929273,0,0,0,0
44,0.0100216,0,0,0,0,0.0247809,0,0,0,0,0,0,0.034199,0.0285823,0.0292083,0.0204926,0,0,0.0284728,0,0.0269405,0.030183,0.0414551,0.026974,0.00533561,0.0111128,0.0324561,0.0272312,0.018796,0.018336,0.015552,0.00680886,0.0127064,0.0119732,0.0162119,0.03713,0.0217415,0.0335987,0.0120296,0.0391386,0.00876483,0.0180366,0.00581911,0,0,0.0180885,0,0.0373055,0.0174145,0.0380716,0.00549609,0.014016,0.0141209,0.0286909,0.0120777,0.0111457,0.0140633,0.00764938,0.0108836,0.0079531,0.029827,0.00850595,0.0085154,0.0128824,0.00814984,0.014608,0.0220317,0.0241445,0.00912538,0,0,0,0
45,0.00981179,0,0,0,0,0.0246488,0,0,0,0,0,0,0.0341927,0.0285614,0.0292073,0.020454,0,0,0.0284563,0,0.0269281,0.0301111,0.0414137,0.0268437,0.00534812,0.0111784,0.0325336,0.027059,0.0187479,0.0183878,0.0155841,0.00682704,0.0128096,0.0120209,0.0162294,0.037183,0.0214938,0.0331777,0.0118149,0.0391142,0.00881018,0.017983,0.00570453,0,0,0.0175972,0,0.0372468,0.0171313,0.0379481,0.00550621,0.0139968,0.0141712,0.0288053,0.012074,0.0111412,0.0141074,0.00752473,0.0109061,0.00791928,0.0298578,0.00850985,0.00844954,0.0127145,0.00803664,0.0146251,0.0220975,0.024004,0.00898722,0,0,0,0
46,0.00962967,0,0,0,0,0.0245499,0,0,0,0,0,0,0.0342207,0.0285083,0.0291923,0.0204427,0,0,0.0284589,0,0.0268879,0.0299416,0.0413955,0.0266686,0.00539908,0.0112068,0.0326157,0.0268935,0.0187012,0.0183847,0.0156039,0.00685452,0.012923,0.0120809,0.016241,0.0372895,0.0212964,0.0326207,0.0116919,0.0391364,0.00881459,0.0179478,0.00563404,0,0,0.017156,0,0.0372267,0.0168376,0.0378733,0.00550194,0.0139963,0.0142118,0.0289191,0.0121516,0.0111315,0.0140721,0.00742129,0.01094,0.00794311,0.0299281,0.00851418,0.00846798,0.0125754,0.00788346,0.0147891,0.0221237,0.0239414,0.00887826,0,0,0,0
47,0.00943222,0,0,0,0,0.0244265,0,0,0,0,0,0,0.0342888,0.0283702,0.0292258,0.0205237,0,0,0.0284008,0,0.0267745,0.0296485,0.0414058,0.0264323,0.00543885,0.0112203,0.0326122,0.0267334,0.0186534,0.0183584,0.0155882,0.00689158,0.0129747,0.0121208,0.0162505,0.0374167,0.0211298,0.0320004,0.0116034,0.0391434,0.0088561,0.0179603,0.00559199,0,0,0.0166878,0,0.0371944,0.016536,0.0378329,0.00559849,0.0140039,0.0142233,0.029031,0.0122265,0.0111046,0.0139869,0.00737045,0.0109836,0.0080439,0.030006,0.00855161,0.00860957,0.0124519,0.00776987,0.0149296,0.0222398,0.0238981,0.0087893,0,0,0,0
48,0.00920112,0,0,0,0,0.0243091,0,0,0,0,0,0,0.0344203,0.0282506,0.0293346,0.0206352,0,0,0.0283972,0,0.026679,0.0294059,0.0414172,0.0260653,0.00547225,0.0112714,0.03255,0.0265892,0.0185361,0.018273,0.0155548,0.00693137,0.013022,0.0121328,0.0162599,0.0375545,0.0210338,0.0314061,0.0115061,0.0391237,0.00894386,0.0179679,0.00555872,0,0,0.0161783,0,0.0371371,0.0162558,0.0378047,0.00579805,0.0140098,0.0141903,0.0291261,0.0123125,0.0110374,0.0138976,0.00731142,0.0110213,0.00818629,0.0300694,0.00859076,0.00881078,0.0123413,0.00768825,0.0148696,0.0224001,0.0238606,0.00867653,0,0,0,0
49,0.00899652,0,0,0,0,0.024217,0,0,0,0,0,0,0.0345749,0.0282375,0.0294154,0.0205894,0,0,0.0284232,0,0.0266766,0.0292357,0.0414214,0.025965,0.00550538,0.0112997,0.0324667,0.0264574,0.0183891,0.0181237,0.0155267,0.00694284,0.0130692,0.0121248,0.0162871,0.0376722,0.0209739,0.030868,0.0114283,0.0390868,0.00896543,0.0179098,0.00555182,0,0,0.0155529,0,0.037055,0.0160115,0.0377889,0.00578618,0.0139874,0.0141271,0.0291178,0.0124061,0.0109876,0.0139685,0.00724305,0.0110535,0.00816904,0.0300978,0.00858968,0.00877328,0.0123081,0.0076919,0.0150131,0.0225526,0.0238251,0.00858386,0,0,0,0
50,0.00881153,0,0,0,0,0.024168,0,0,0,0,0,0,0.0347411,0.0282435,0.0295047,0.0205031,0,0,0.0283992,0,0.0266965,0.0290938,0.0414441,0.0260124,0.00553413,0.0113306,0.0323974,0.0263213,0.0182507,0.0179412,0.0155228,0.00694371,0.0131106,0.0121163,0.0163093,0.0378268,0.0207219,0.0304224,0.0114261,0.0390271,0.00909684,0.017846,0.00559272,0,0,0.0149135,0,0.0369507,0.0157192,0.0377967,0.00598039,0.013978,0.014033,0.0290823,0.0124923,0.0109313,0.0140116,0.00693568,0.0110369,0.0082207,0.0300584,0.00862556,0.00887544,0.0122624,0.00773983,0.0151687,0.0227158,0.0237482,0.00849069,0,0,0,0
51,0.00861186,0,0,0,0,0.0241454,0,0,0,0,0,0,0.034795,0.0282226,0.0295512,0.0204443,0,0,0.0283266,0,0.0266998,0.0289596,0.0414648,0.026042,0.00555761,0.0113071,0.0322816,0.0262264,0.0181023,0.017749,0.0154792,0.00695556,0.0131509,0.0121441,0.0163096,0.0379387,0.0205596,0.0299415,0.0115132,0.0389651,0.00920354,0.0178644,0.00570578,0,0,0.0143618,0,0.0368629,0.0154175,0.0377573,0.00609539,0.0140081,0.0140391,0.028996,0.0126554,0.0109152,0.0139089,0.00666985,0.0110155,0.00825976,0.0300461,0.00866908,0.00896191,0.0123325,0.00771335,0.015274,0.0228766,0.0237388,0.00835061,0,0,0,0
52,0.00831954,0,0,0,0,0.0242461,0,0,0,0,0,0,0.0351072,0.0281751,0.0298333,0.0200751,0,0,0.0282106,0,0.0266997,0.0288055,0.0413989,0.0263888,0.00550958,0.0115984,0.0316394,0.0263152,0.0180891,0.0178068,0.0157356,0.00700614,0.0131719,0.0121394,0.0162849,0.0382888,0.0203673,0.0294846,0.0121217,0.0389192,0.009853,0.0176256,0.00598687,0,0,0.013922,0,0.0368394,0.0152997,0.0376665,0.00645631,0.0141096,0.0135592,0.0283247,0.013074,0.0109469,0.0138072,0.00691775,0.0109925,0.00784482,0.0301954,0.00866826,0.0087284,0.0131834,0.00795773,0.0153511,0.0230312,0.0239671,0.00814194,0,0,0,0
53,0.00819021,0,0,0,0,0.0242429,0,0,0,0,0,0,0.0350867,0.0281383,0.0297377,0.020307,0,0,0.0280347,0,0.0266484,0.0285403,0.0414622,0.0263044,0.00557077,0.0114702,0.0316421,0.0262108,0.0178837,0.0175746,0.0156052,0.00703204,0.0132036,0.0121418,0.0162793,0.0384031,0.0200942,0.0290905,0.0119997,0.0388948,0.00965231,0.0176778,0.00607506,0,0,0.0134006,0,0.0367776,0.0150864,0.0376243,0.00620284,0.0142028,0.0137405,0.0283999,0.0132691,0.0110008,0.0138535,0.00708688,0.0110116,0.00784016,0.0303004,0.00864178,0.00862847,0.0129809,0.00794385,0.0153452,0.0231423,0.0239614,0.00817442,0,0,0,0
54,0.00803763,0,0,0,0,0.0242529,0,0,0,0,0,0,0.0351159,0.0281743,0.0297035,0.0205522,0,0,0.0277642,0,0.0266695,0.0282279,0.0414543,0.0262679,0.00561343,0.0113841,0.0316108,0.0260847,0.0177541,0.0174154,0.0155027,0.00706077,0.013282,0.0121146,0.0162734,0.038462,0.0197328,0.0287387,0.0120035,0.0388433,0.00948772,0.017682,0.00618034,0,0,0.0129303,0,0.0366845,0.0148683,0.0375978,0.00580022,0.0142886,0.013942,0.0283534,0.0134887,0.0110653,0.0140035,0.00724806,0.0110932,0.00768342,0.0306061,0.00863127,0.00836179,0.0129824,0.00798329,0.0153272,0.023275,0.0240007,0.00819612,0,0,0,0
55,0.00787134,0,0,0,0,0.0243318,0,0,0,0,0,0,0.0350848,0.0281784,0.0296726,0.020676,0,0,0.0273365,0,0.0266597,0.0278831,0.0414515,0.0262087,0.00563622,0.0112994,0.0315762,0.0260389,0.0176701,0.0172695,0.0154091,0.0070886,0.0133444,0.0121693,0.0162821,0.038469,0.0193256,0.0284154,0.0119077,0.0387871,0.00938738,0.0176484,0.00635506,0,0,0.0124999,0,0.0366113,0.0146123,0.0376192,0.00564388,0.0142722,0.0140357,0.028316,0.013833,0.0110416,0.0140338,0.007252,0.0111322,0.00764148,0.030652,0.00861995,0.00827012,0.0128371,0.00806429,0.0153133,0.0234319,0.0241836,0.00816868,0,0,0,0
56,0.00767333,0,0,0,0,0.0244719,0,0,0,0,0,0,0.0350198,0.0281013,0.0296879,0.0207139,0,0,0.0267811,0,0.0265726,0.0275703,0.0414527,0.0261785,0.00562867,0.011235,0.0314909,0.0261213,0.0175633,0.0171441,0.0153411,0.00709539,0.0133239,0.0122151,0.0163182,0.038479,0.0188056,0.0282496,0.011768,0.0387256,0.00934568,0.0176003,0.00662874,0,0,0.0121278,0,0.0365563,0.0144763,0.0376541,0.00570583,0.0141646,0.013993,0.0282888,0.0142836,0.0109909,0.0139759,0.00719426,0.0111146,0.00766498,0.0303814,0.00861312,0.0082844,0.01263,0.00820293,0.015332,0.0235543,0.0244713,0.00812849,0,0,0,0
57,0.00740575,0,0,0,0,0.0247053,0,0,0,0,0,0,0.0349837,0.0279523,0.0296842,0.0207421,0,0,0.0261408,0,0.0264124,0.027269,0.0414735,0.0262469,0.00561493,0.0111996,0.0313452,0.0263162,0.0174941,0.0170413,0.015294,0.00707531,0.0132604,0.0122327,0.0163417,0.0384704,0.0181724,0.0280999,0.0116771,0.0386712,0.00936885,0.017605,0.00705634,0,0,0.0118454,0,0.0365201,0.0143921,0.0376615,0.0057942,0.0141417,0.0139781,0.0281625,0.0148866,0.0109816,0.0139512,0.00721798,0.0111496,0.00764472,0.0302781,0.00859983,0.00825601,0.0124822,0.00843842,0.0153642,0.0236416,0.0248648,0.00804276,0,0,0,0
58,0.00708731,0,0,0,0,0.0250813,0,0,0,0,0,0,0.034901,0.0277246,0.0295988,0.0207644,0,0,0.0253414,0,0.0261362,0.0268994,0.0414745,0.0266485,0.00560178,0.0111113,0.0311844,0.0265954,0.0173858,0.0168784,0.0152053,0.00704443,0.01331,0.01222,0.0163613,0.0384215,0.0175438,0.0280164,0.0116612,0.0386186,0.00940445,0.0176605,0.00762785,0,0,0.0116393,0,0.0364924,0.0142901,0.0376558,0.00583002,0.0141624,0.0139659,0.0279814,0.0156345,0.0109714,0.0139793,0.0072649,0.0112292,0.00760499,0.0302852,0.008597,0.00819236,0.0124367,0.00874873,0.0153714,0.0236993,0.0253546,0.00791343,0,0,0,0
59,0.00668351,0,0,0,0,0.0254856,0,0,0,0,0,0,0.0348211,0.0274203,0.0295119,0.0207539,0,0,0.0242416,0,0.0257251,0.0263734,0.0414707,0.0272579,0.00558166,0.010969,0.0310195,0.0269232,0.0173045,0.0167112,0.0150859,0.00704535,0.0133557,0.0121987,0.0164135,0.0383583,0.0171564,0.0280402,0.011646,0.0385539,0.00938861,0.0177447,0.00836204,0,0,0.0114725,0,0.036472,0.0141726,0.0376689,0.00579552,0.0142049,0.0139605,0.0277908,0.0165488,0.0109779,0.0140211,0.00729503,0.0111717,0.00758982,0.0303098,0.00858445,0.00814973,0.0123958,0.0091912,0.0152969,0.0237818,0.0258984,0.00777871,0,0,0,0
60,0.00615109,0,0,0,0,0.0259342,0,0,0,0,0,0,0.0348409,0.0271085,0.0295889,0.0207055,0,0,0.0226478,0,0.025306,0.0256172,0.0414738,0.0266645,0.00555051,0.0108449,0.0308095,0.027297,0.0172856,0.0165955,0.0150036,0.00704391,0.013326,0.0122414,0.016425,0.0383505,0.0165922,0.028226,0.0115924,0.0384679,0.00935198,0.0177033,0.00929908,0,0,0.0112904,0,0.0364501,0.0140033,0.0376913,0.00574901,0.014249,0.0139502,0.0276287,0.017637,0.0110457,0.0140388,0.00730607,0.0111187,0.00760229,0.0303234,0.00856547,0.00813891,0.0123185,0.00986186,0.0152737,0.0239527,0.026539,0.00762266,0,0,0,0
61,0.00638668,0,0,0,0,0.028407,0,0,0,0,0,0,0.0356,0.0290492,0.0298308,0.0212523,0,0,0.0210051,0,0.0327909,0.0189531,0.0415807,0.026184,0.00628639,0.0110409,0.0328956,0.0263743,0.0174874,0.0169626,0.0152448,0.007188,0.0136115,0.0122938,0.0164243,0.0392706,0.0150221,0.0181325,0.0116159,0.0382066,0.00929885,0.0180911,0.0108805,0,0,0.0109543,0,0.0364294,0.01377,0.0375128,0.00602349,0.0131626,0.0138583,0.0301134,0.020519,0.0110334,0.0141098,0.00715505,0.0110165,0.00814248,0.0305787,0.00877253,0.00877592,0.0123194,0.0111502,0.0151029,0.0243999,0.0286007,0.00707601,0,0,0,0.031921
62,0.00572807,0,0,0,0,0.0290549,0,0,0,0,0,0,0.0354565,0.0284467,0.0297479,0.021308,0,0,0.0191221,0,0.0336612,0.018331,0.0416087,0.0260091,0.00624166,0.010893,0.0326967,0.0270593,0.0173845,0.016839,0.0150781,0.00711549,0.0135195,0.0122702,0.0164107,0.0391718,0.0142026,0.0190271,0.0113232,0.0380364,0.00928832,0.0181257,0.0120055,0,0,0.0108143,0,0.0362418,0.0138277,0.0375697,0.00624636,0.013204,0.013906,0.029953,0.0219193,0.0110183,0.0142215,0.00702928,0.0110428,0.00837558,0.0305257,0.00881727,0.00907832,0.0119644,0.0119102,0.0151962,0.0249996,0.0294926,0.0069357,0,0,0,0.0319479
63,0.00418572,0,0,0,0,0.0292764,0,0,0,0,0,0,0.0352744,0.0277722,0.0296507,0.0212537,0,0,0.015807,0,0.0346613,0.0166262,0.0416315,0.0259793,0.00611589,0.010759,0.0322931,0.0271947,0.0173043,0.0166584,0.0149209,0.00706294,0.013454,0.0122514,0.0164367,0.0389134,0.0128747,0.0193092,0.0110532,0.0377643,0.0092663,0.0179913,0.0138855,0,0,0.0100688,0,0.036102,0.0138083,0.0375812,0.00630047,0.0133035,0.0139091,0.0295028,0.0235997,0.0109342,0.0141977,0.0070142,0.0110613,0.00840662,0.0304918,0.00880499,0.00910253,0.0117626,0.0125652,0.0157333,0.0258363,0.0301375,0.00644336,0,0,0,0.0322747
64,0.00227887,0,0,0,0,0.0291155,0,0,0,0,0,0,0.0351697,0.0270028,0.0296218,0.0211382,0,0,0.0127715,0,0.0356333,0.0146881,0.0416084,0.026064,0.0059801,0.010695,0.0318385,0.0270158,0.0172859,0.0165478,0.0148411,0.00702062,0.0134025,0.0122824,0.016465,0.0386246,0.0120502,0.019477,0.010935,0.0373934,0.00922342,0.017881,0.0159307,0,0,0.00904529,0,0.0358052,0.0140741,0.0375643,0.00613164,0.0134405,0.0139127,0.0289834,0.0252036,0.0108885,0.014112,0.0071095,0.0110473,0.0082726,0.0304181,0.0087602,0.00879446,0.0117254,0.0128639,0.0170157,0.0271456,0.0304296,0.00616315,0,0,0,0.0327409
65,0.000529247,0,0,0,0,0.0284516,0,0,0,0,0,0,0.0354747,0.0263602,0.029968,0.0206718,0,0,0.0117388,0,0.0364749,0.0130168,0.0414599,0.0265155,0.005801,0.0110716,0.0309261,0.0264922,0.0174709,0.0168326,0.015207,0.00704099,0.0133729,0.012281,0.0164447,0.0386957,0.0125526,0.0196398,0.0113988,0.0368525,0.00969532,0.0175234,0.0180122,0,0,0.00781528,0,0.0352573,0.0146686,0.0375411,0.00615439,0.0136959,0.0134795,0.0280153,0.0266001,0.0109349,0.0140998,0.00726755,0.0110914,0.00772656,0.0304624,0.00873237,0.0082539,0.0124991,0.0130302,0.0191581,0.0288026,0.0302481,0.00639398,0,0,0,0.0334798
66,0.00226496,0,0,0,0,0.0284684,0,0,0,0,0,0,0.0351913,0.0258861,0.0297291,0.0207455,0,0,0.0130626,0,0.0374825,0.0127321,0.0414912,0.0263102,0.00574236,0.0107848,0.0306491,0.0265518,0.0173132,0.0166075,0.0149387,0.00699417,0.0132928,0.0122754,0.0164975,0.0384106,0.0140873,0.0207134,0.0110345,0.0361677,0.00932885,0.0175361,0.0203286,0,0,0.00673259,0,0.0345076,0.0155249,0.0376115,0.00585881,0.0138777,0.01378,0.0277729,0.0287105,0.0109451,0.0141664,0.00726093,0.0115571,0.00785839,0.0304082,0.00871553,0.00824514,0.0119984,0.0135861,0.0216532,0.0304113,0.0307544,0.00732851,0,0,0,0.0343747
67,0.00365718,0,0,0,0,0.0264138,0,0,0,0,0,0,0.0350734,0.025309,0.029712,0.0207886,0,0,0.0163979,0,0.0386445,0.013381,0.0414575,0.0263384,0.00566551,0.0107398,0.030628,0.0260124,0.0172389,0.0165787,0.0149124,0.00700537,0.013329,0.012288,0.0165326,0.0383087,0.0164829,0.0220065,0.01088,0.0354819,0.00918965,0.0175321,0.0199768,0,0,0.00600051,0,0.033766,0.0165658,0.0377098,0.00576152,0.0140352,0.0138884,0.0277168,0.0275266,0.0109243,0.0142173,0.00722703,0.0125231,0.00798141,0.0303865,0.00870701,0.00832407,0.0117879,0.0119338,0.0241709,0.0316616,0.0290349,0.0084984,0,0,0,0.0356161
68,0.00523203,0,0,0,0,0.0240479,0,0,0,0,0,0,0.0349901,0.0252175,0.0297037,0.0207794,0,0,0.0207574,0,0.0397648,0.0149258,0.0413784,0.0263784,0.00554709,0.0106564,0.0304459,0.0253824,0.0171139,0.0164987,0.0148395,0.00695976,0.0133033,0.0123149,0.0165529,0.0381924,0.0194032,0.023334,0.0109227,0.0349305,0.00925784,0.0174675,0.0193954,0,0,0.00593219,0,0.0331386,0.0177077,0.0377972,0.0057866,0.0141746,0.0138371,0.0275195,0.0261717,0.0109583,0.0142089,0.00727554,0.0115349,0.00789558,0.0303696,0.00866782,0.00825372,0.011822,0.0106213,0.0264096,0.0325587,0.0269742,0.00966407,0,0,0,0.0371729
69,0.00671045,0,0,0,0,0.0215579,0,0,0,0,0,0,0.0350394,0.0253823,0.0297049,0.0207624,0,0,0.0256175,0,0.0408367,0.017064,0.0413208,0.026404,0.00541737,0.0106143,0.03018,0.024636,0.0170122,0.0164436,0.0147551,0.0069417,0.0132124,0.012293,0.0165823,0.0381202,0.0226758,0.0245851,0.0109413,0.0346783,0.00928141,0.0174238,0.0187606,0,0,0.00636183,0,0.0328782,0.0190091,0.0378425,0.00576351,0.0143168,0.0138186,0.0272476,0.0248129,0.010969,0.0141954,0.00732672,0.0110952,0.00779821,0.0303585,0.00863927,0.00815675,0.0118402,0.0099069,0.0284175,0.0333748,0.0248282,0.0106652,0,0,0,0.0388079
70,0.00778442,0,0,0,0,0.0193617,0,0,0,0,0,0,0.0350678,0.0254257,0.0297406,0.0207752,0,0,0.030052,0,0.0417961,0.0196196,0.0413123,0.0265036,0.0053206,0.0106035,0.0298992,0.0237738,0.0169455,0.0163831,0.0146989,0.00690821,0.0131351,0.0122519,0.0166172,0.0381245,0.0256593,0.0260194,0.0109286,0.0346949,0.00925767,0.0174595,0.0181552,0,0,0.00707336,0,0.0329822,0.0202031,0.0379,0.00571327,0.0144906,0.0138276,0.026955,0.0238036,0.0109594,0.0142153,0.00735447,0.0110637,0.0077787,0.0303804,0.00862381,0.00810305,0.0118429,0.00966853,0.0302463,0.0340688,0.0229214,0.0113239,0,0,0,0.0400597
71,0.00890935,0,0,0,0,0.0172376,0,0,0,0,0,0,0.0349389,0.0256929,0.0297963,0.020723,0,0,0.0339617,0,0.0423237,0.0219294,0.0412893,0.0266199,0.00520115,0.0105891,0.0295979,0.022816,0.0169397,0.0162999,0.0146989,0.00689165,0.0131439,0.0122293,0.0166537,0.0380342,0.0282555,0.0273314,0.0109268,0.0348882,0.00928196,0.0176821,0.0177397,0,0,0.00781026,0,0.033362,0.0210689,0.0379887,0.0056702,0.014694,0.0138292,0.0265565,0.0230788,0.0109655,0.0142871,0.00736857,0.0111381,0.00779212,0.0303897,0.00863995,0.00807902,0.0118704,0.00958659,0.031888,0.0345225,0.0210122,0.0119651,0,0,0,0.0410266
72,0.00973204,0,0,0,0,0.0152331,0,0,0,0,0,0,0.0349119,0.0256653,0.0298682,0.0205877,0,0,0.0372939,0,0.0424923,0.0237898,0.0412346,0.0267261,0.00507879,0.0106046,0.0292851,0.0215845,0.0169763,0.0162645,0.01474,0.00689584,0.0131415,0.0122197,0.0166909,0.0379931,0.0303657,0.028497,0.0109897,0.0350852,0.00936463,0.0176883,0.0173431,0,0,0.00850158,0,0.0337357,0.0217437,0.0380656,0.00563044,0.0148564,0.0137916,0.0261705,0.0224904,0.0109811,0.0143511,0.00734197,0.0111846,0.00772474,0.0303467,0.00865089,0.00800488,0.0119493,0.0094144,0.0332501,0.0350358,0.0190773,0.0122894,0,0,0,0.0413624
73,0.0105362,0,0,0,0,0.0131984,0,0,0,0,0,0,0.0349237,0.0256684,0.0299267,0.0204732,0,0,0.0400901,0,0.0424747,0.0249116,0.041222,0.0267568,0.00495793,0.0105817,0.0289102,0.0201265,0.0169862,0.0162074,0.0147111,0.00685799,0.0131007,0.0121856,0.0167199,0.0379894,0.0320494,0.02898,0.0111355,0.0351667,0.00941368,0.0176434,0.0170741,0,0,0.00887531,0,0.0338881,0.0222906,0.0380656,0.00557585,0.0150432,0.0138092,0.0257752,0.0220896,0.0110137,0.0141684,0.00737331,0.0112108,0.00766867,0.030274,0.00861603,0.00796846,0.0120751,0.00964129,0.0342859,0.0356619,0.0171076,0.0126225,0,0,0,0.041625
