Timestep,C7,CLAV,IMUL_L,IMUL_M,IMUL_R,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFM,WFR,x72,x73,x74
All Timesteps RMSE,0.0107666,0.0080412,0,0,0,0,0,0,0.01093,0.019025,0.0181544,0.00967603,0,0,0.0122654,0,0.017527,0.00595718,0.0455075,0.0339375,0.0106709,0.0335036,0.0134992,0.016395,0.0207469,0.0330985,0.0219734,0.0158083,0.0226656,0.0223576,0.0106494,0.021691,0.014541,0.0138893,0.00723863,0.00369986,0.0115081,0.0192061,0.0095528,0.00752662,0.0103968,0,0,0.0236134,0,0.0168921,0.00713099,0.0425479,0.00921168,0.0177743,0.0131598,0.0146229,0.0205997,0.00655504,0.0259971,0.00828517,0.00613024,0.00994606,0.0293811,0.00998228,0.010212,0.0116577,0.00899398,0.00718243,0.00673614,0.0113313,0.01,0,0,0,0,0,0,0,0
0,0.00600126,0.00539136,0,0,0,0,0,0,0.00777784,0.0189412,0.0188125,0.00704788,0,0,0.00417739,0,0.0151938,0.00257517,0.0395347,0.0361928,0.0125322,0.029525,0.0107561,0.00627458,0.0228426,0.0376253,0.0236474,0.0190319,0.0236659,0.0235917,0.0113206,0.0292485,0.012126,0.00773854,0.00536211,0.0025525,0.0108011,0.0174156,0.00983041,0.00377882,0.00340951,0,0,0.0224182,0,0.0156454,0.00670783,0.0422086,0.00899344,0.0164932,0.0133631,0.0112658,0.0233553,0.00611661,0.0295997,0.00843365,0.00635517,0.0125559,0.0369996,0.0120664,0.0129451,0.012043,0.0105838,0.00382988,0.00322718,0.00792777,0.00532062,0,0,0,0,0,0,0,0
1,0.00598991,0.00542721,0,0,0,0,0,0,0.00795878,0.0189107,0.0188703,0.00711417,0,0,0.00415433,0,0.0152477,0.00255314,0.0395768,0.0362308,0.0125785,0.0294553,0.0107689,0.00606705,0.0228603,0.0376033,0.0235788,0.0190397,0.0235832,0.0235282,0.0113112,0.0292974,0.0120918,0.00766228,0.00542777,0.00246777,0.0103518,0.0174369,0.00985305,0.00376996,0.00340396,0,0,0.0222819,0,0.015662,0.00669375,0.0422655,0.00893736,0.0164889,0.013343,0.0113567,0.0232357,0.00606695,0.0294724,0.00806366,0.00630786,0.0126638,0.0365264,0.0120904,0.0130329,0.0114358,0.0104834,0.00387244,0.00319863,0.00791174,0.00524252,0,0,0,0,0,0,0,0
2,0.00594579,0.00543933,0,0,0,0,0,0,0.00783998,0.0188866,0.0188745,0.00717751,0,0,0.00414997,0,0.0153526,0.00254982,0.039568,0.0362326,0.0126024,0.029407,0.0108195,0.00582616,0.0227717,0.0377429,0.0235386,0.0190398,0.0235473,0.02349,0.0112911,0.0292779,0.0121789,0.00751027,0.00548557,0.00242016,0.0103233,0.017445,0.00981013,0.0038116,0.00340031,0,0,0.0221381,0,0.0156452,0.00664177,0.0423072,0.00889942,0.0164639,0.0133393,0.0114251,0.0230829,0.00605667,0.0294866,0.00777898,0.00629355,0.0125986,0.0364661,0.0120652,0.0129518,0.0114326,0.010385,0.00394252,0.00316819,0.0079522,0.00517738,0,0,0,0,0,0,0,0
3,0.00587144,0.00547742,0,0,0,0,0,0,0.00778165,0.0189317,0.0188237,0.00720951,0,0,0.00422528,0,0.015356,0.00251702,0.0395185,0.0361696,0.0126179,0.0293947,0.0108533,0.00560456,0.0227169,0.0377898,0.0235011,0.019012,0.0235502,0.0234798,0.0113037,0.0292723,0.0122925,0.00744739,0.00552538,0.00247231,0.0103621,0.0174195,0.00976937,0.00388782,0.00340183,0,0,0.0219815,0,0.0155902,0.00655782,0.0423121,0.00888143,0.0164512,0.0133552,0.0114624,0.0229181,0.00604443,0.0295245,0.0076805,0.00630522,0.0125252,0.0364989,0.0120357,0.0128809,0.0115138,0.0103194,0.00398849,0.003123,0.00803397,0.00512519,0,0,0,0,0,0,0,0
4,0.00581799,0.0055314,0,0,0,0,0,0,0.00777223,0.0189202,0.0187651,0.00725912,0,0,0.00426631,0,0.0153744,0.00249016,0.0394622,0.0360712,0.0126281,0.0293952,0.0108826,0.00542941,0.0227048,0.0377168,0.0234735,0.0189646,0.0235404,0.0234366,0.011328,0.0292976,0.0123389,0.0074478,0.00554489,0.00249287,0.0103851,0.0174395,0.00976052,0.0039523,0.00338901,0,0,0.0217718,0,0.0155717,0.00648896,0.0423281,0.00886957,0.0164398,0.0133549,0.0115112,0.0227135,0.00608668,0.0295357,0.00772202,0.0063192,0.0125007,0.0364806,0.0120316,0.0128635,0.011538,0.0102633,0.00398534,0.00311348,0.0081098,0.00510289,0,0,0,0,0,0,0,0
5,0.00580098,0.00556048,0,0,0,0,0,0,0.00779151,0.0188744,0.0187251,0.00731514,0,0,0.00424428,0,0.0154916,0.0024904,0.0394128,0.0359689,0.0126128,0.0293885,0.0108946,0.00527091,0.0225963,0.0376751,0.0234773,0.018928,0.023533,0.0234214,0.0113813,0.0293453,0.0123407,0.00738162,0.00556157,0.00244716,0.0103236,0.0174972,0.00977676,0.00403667,0.00339132,0,0,0.0215015,0,0.0155709,0.00640317,0.0423543,0.0088428,0.016437,0.0133548,0.0115456,0.0224901,0.00611093,0.0295171,0.00776856,0.00633,0.0125272,0.0364117,0.0120627,0.0128887,0.0114546,0.0101679,0.00397962,0.00314798,0.00814739,0.00510795,0,0,0,0,0,0,0,0
6,0.00580631,0.00560008,0,0,0,0,0,0,0.00785447,0.0188544,0.0187051,0.0073344,0,0,0.00424523,0,0.015559,0.00247227,0.0393894,0.0358976,0.0125814,0.0294081,0.0108789,0.0051656,0.0225198,0.0377015,0.0234897,0.0189035,0.0235662,0.023447,0.011434,0.0293626,0.0123423,0.00731919,0.00558051,0.00241791,0.010173,0.0175245,0.00979422,0.00414548,0.00339325,0,0,0.021212,0,0.015496,0.00625762,0.0423606,0.00880798,0.0164683,0.0133743,0.0115422,0.0222583,0.00610975,0.0295188,0.00783423,0.00635546,0.0125834,0.0363782,0.0120909,0.0129437,0.0112532,0.0100402,0.00392919,0.00313666,0.00818053,0.00510409,0,0,0,0,0,0,0,0
7,0.00576886,0.00565948,0,0,0,0,0,0,0.0079365,0.0188574,0.0186893,0.00733099,0,0,0.00426256,0,0.0155926,0.00241439,0.0393655,0.0358598,0.0125933,0.029475,0.0108292,0.00510759,0.0225193,0.0377557,0.023483,0.0189062,0.0235948,0.0234715,0.0114395,0.0293707,0.0124077,0.00734763,0.0056003,0.00238842,0.0101673,0.017565,0.00979314,0.00421255,0.00338751,0,0,0.0209021,0,0.0154383,0.00612175,0.042346,0.00880071,0.0165059,0.0134078,0.01151,0.0220274,0.00615313,0.0295672,0.00813851,0.00639044,0.0126029,0.0365048,0.0120801,0.0130055,0.0112563,0.00990714,0.00388419,0.00310841,0.00824063,0.00507828,0,0,0,0,0,0,0,0
8,0.00572207,0.00570596,0,0,0,0,0,0,0.00801064,0.0188409,0.018723,0.00737535,0,0,0.00430234,0,0.0156224,0.00236201,0.0393534,0.0358957,0.0126166,0.0295536,0.0108011,0.00509067,0.0225165,0.0377706,0.0234565,0.0189162,0.0235937,0.0234472,0.011414,0.0293747,0.0124227,0.00738855,0.00561084,0.00238252,0.0102921,0.0176402,0.00974202,0.00427132,0.00340931,0,0,0.0205703,0,0.0154554,0.00603692,0.0423433,0.00877759,0.016531,0.0134199,0.0114728,0.0217908,0.00623855,0.0296441,0.0083871,0.00646312,0.0125113,0.036785,0.0120312,0.0129547,0.0114558,0.00984863,0.00393216,0.00312238,0.00831223,0.00505314,0,0,0,0,0,0,0,0
9,0.00563079,0.00576728,0,0,0,0,0,0,0.00804661,0.018816,0.018783,0.00735175,0,0,0.00435347,0,0.015631,0.0023213,0.0393949,0.0359517,0.0126603,0.029595,0.0107432,0.00508963,0.022506,0.0377715,0.0234705,0.0189595,0.0235769,0.0233999,0.0113387,0.02936,0.0123514,0.00745013,0.00560097,0.00237863,0.0102347,0.0177213,0.00972025,0.00428976,0.00342099,0,0,0.0201866,0,0.0154891,0.00593637,0.0423427,0.00871216,0.0165777,0.0133878,0.0114036,0.0215075,0.00627444,0.0296247,0.00837598,0.00646595,0.0125028,0.036829,0.0120274,0.0129478,0.0113964,0.00981158,0.00397586,0.00314503,0.00841222,0.00499304,0,0,0,0,0,0,0,0
10,0.00557044,0.00586686,0,0,0,0,0,0,0.00806267,0.0188457,0.0188145,0.00728321,0,0,0.00445672,0,0.0156076,0.00227682,0.0394261,0.0359657,0.0127052,0.0296029,0.0106711,0.00506984,0.0225352,0.0377812,0.0235255,0.0190008,0.0235267,0.0233569,0.011311,0.0293404,0.0123058,0.00752975,0.00558813,0.00237824,0.0102242,0.0177533,0.00972168,0.00427258,0.00342958,0,0,0.0197704,0,0.015466,0.00577952,0.0423446,0.00861836,0.0166743,0.0133621,0.0113305,0.0212109,0.00629124,0.0295755,0.00833336,0.00645972,0.012511,0.0368137,0.0120299,0.0129684,0.0113954,0.00972962,0.00403664,0.00312615,0.00852655,0.0049117,0,0,0,0,0,0,0,0
11,0.0054998,0.00600905,0,0,0,0,0,0,0.00804073,0.0189045,0.0188283,0.00723905,0,0,0.00454715,0,0.0155252,0.002235,0.0394318,0.0359438,0.0127375,0.029596,0.0105969,0.00503445,0.0225948,0.0378326,0.0235558,0.0189956,0.0234034,0.0233,0.0113186,0.0293135,0.0123473,0.00752668,0.00554974,0.00240071,0.0102412,0.01775,0.00973911,0.00419037,0.00351551,0,0,0.0193569,0,0.0154072,0.00560274,0.0423347,0.00859546,0.0168791,0.0133963,0.0112374,0.020919,0.00628928,0.0295326,0.00828724,0.00644553,0.0125347,0.0368321,0.0120385,0.0130036,0.0114664,0.00965547,0.00411054,0.00308694,0.00868774,0.00484553,0,0,0,0,0,0,0,0
12,0.00541469,0.00610584,0,0,0,0,0,0,0.0080241,0.0188807,0.0188465,0.00724657,0,0,0.00456953,0,0.0155107,0.00222303,0.039416,0.0359596,0.0127625,0.0295926,0.0105647,0.00498669,0.0226481,0.037912,0.0235877,0.018976,0.0231792,0.0232681,0.0113006,0.0292956,0.012376,0.00750229,0.00552987,0.00240043,0.0100947,0.0177937,0.00969761,0.00415721,0.00361886,0,0,0.0188733,0,0.0153896,0.00542576,0.0423242,0.00855469,0.0169732,0.0133918,0.0111813,0.020603,0.00628393,0.0295322,0.00822148,0.00641027,0.0125418,0.0368318,0.0120467,0.0130251,0.0112937,0.00965804,0.00419963,0.00308194,0.00879885,0.004775,0,0,0,0,0,0,0,0
13,0.00537287,0.00619434,0,0,0,0,0,0,0.00806061,0.0189022,0.0188549,0.00727774,0,0,0.00462891,0,0.0154397,0.00222184,0.0393775,0.035978,0.0127338,0.029584,0.010565,0.00487061,0.0226639,0.0379731,0.0235887,0.018943,0.0230757,0.0233053,0.0113085,0.0292872,0.0124218,0.00755418,0.00551582,0.00242905,0.00993395,0.0178578,0.00969329,0.00418603,0.0036685,0,0,0.0182464,0,0.0153879,0.00521929,0.0423354,0.00854999,0.0170029,0.0134069,0.0111281,0.0202321,0.0062569,0.0295105,0.00817368,0.00640539,0.0125442,0.0367952,0.0120606,0.0130364,0.0111064,0.00950036,0.00430127,0.00309314,0.00890095,0.00473283,0,0,0,0,0,0,0,0
14,0.0055989,0.0058101,0,0,0,0,0,0,0.00808392,0.01889,0.0188704,0.00734919,0,0,0.00477877,0,0.0154477,0.00205828,0.0393182,0.0359564,0.0127556,0.0295817,0.0108367,0.00494191,0.0226345,0.0379955,0.0235807,0.0188991,0.023089,0.0233192,0.011342,0.0293108,0.012414,0.00767413,0.00549835,0.0024147,0.00990442,0.0174314,0.009732,0.00429746,0.00303189,0,0,0.0227395,0,0.0156029,0.00679065,0.0423351,0.0085683,0.0170541,0.0134191,0.0114061,0.02271,0.00623918,0.0294864,0.0081767,0.00641413,0.0125623,0.036733,0.0120835,0.0130498,0.0110524,0.0103574,0.00384918,0.00322698,0.00865729,0.00501745,0,0,0,0,0,0,0,0
15,0.005616,0.00584441,0,0,0,0,0,0,0.00809553,0.0188814,0.0188465,0.00734139,0,0,0.00476667,0,0.0155172,0.00205062,0.0393323,0.035903,0.0127679,0.029567,0.0108166,0.00486703,0.022607,0.0379894,0.0235823,0.0188739,0.0231818,0.0232946,0.0113507,0.0293135,0.0124564,0.00764851,0.00553077,0.00239171,0.00989451,0.0174376,0.00973657,0.00431453,0.00305657,0,0,0.022602,0,0.0155804,0.0067498,0.0423257,0.00857284,0.0170631,0.0134214,0.0114147,0.0226395,0.00623065,0.0294927,0.00817425,0.00640704,0.0125716,0.0367066,0.012083,0.0130369,0.0110304,0.0103493,0.00384721,0.00323354,0.00875054,0.00506655,0,0,0,0,0,0,0,0
16,0.00565165,0.00585859,0,0,0,0,0,0,0.0081153,0.0189171,0.0188114,0.00732103,0,0,0.00481216,0,0.0154754,0.00203641,0.03934,0.0358726,0.0127522,0.0295618,0.0107723,0.00481279,0.0226068,0.0379406,0.023597,0.0188423,0.0233783,0.0232894,0.0113549,0.0293118,0.0125149,0.00761437,0.00553561,0.00241674,0.00995239,0.0174235,0.00973119,0.00431623,0.00305018,0,0,0.0224753,0,0.0155129,0.00667586,0.0423187,0.00855333,0.0170413,0.0134233,0.0114025,0.0225834,0.00624784,0.0295171,0.00811362,0.006421,0.0125564,0.0367153,0.0120477,0.0129967,0.0111227,0.0102567,0.00383559,0.00321225,0.00883791,0.00513196,0,0,0,0,0,0,0,0
17,0.00570627,0.00585084,0,0,0,0,0,0,0.00811658,0.0189473,0.0187921,0.00730304,0,0,0.00483697,0,0.0154386,0.00199973,0.0393248,0.0358678,0.0127093,0.0295563,0.0107431,0.00474669,0.0226283,0.03782,0.0236357,0.0188075,0.0234907,0.0233206,0.0113971,0.029307,0.0125572,0.00756548,0.00553661,0.00246194,0.0100299,0.0174487,0.00968984,0.00434096,0.00301618,0,0,0.022349,0,0.0154824,0.00660665,0.0423542,0.00855709,0.0169477,0.0134257,0.0113812,0.0225019,0.00628915,0.0295669,0.00804596,0.00644751,0.0124995,0.0367377,0.011995,0.0129517,0.011225,0.0101147,0.00383476,0.00321939,0.00885003,0.00518455,0,0,0,0,0,0,0,0
18,0.00573472,0.00583327,0,0,0,0,0,0,0.00816314,0.0189639,0.018794,0.00730613,0,0,0.00484009,0,0.0154283,0.00198176,0.0393198,0.0358488,0.0126622,0.0295666,0.0107381,0.00467925,0.0226068,0.0376282,0.0236166,0.0188064,0.0235307,0.0233032,0.0113984,0.0292987,0.0125702,0.00754667,0.00555203,0.00247153,0.00986089,0.0174829,0.0096362,0.0044453,0.00296915,0,0,0.0222509,0,0.0154731,0.00657294,0.042409,0.00854416,0.0168072,0.0134349,0.0113829,0.0224055,0.0063307,0.0295909,0.00822538,0.00649456,0.0124792,0.0367163,0.0119579,0.0129402,0.0109838,0.0100103,0.00382825,0.00325068,0.00880652,0.00519903,0,0,0,0,0,0,0,0
19,0.00576546,0.00585373,0,0,0,0,0,0,0.00820638,0.0189773,0.0188343,0.00731562,0,0,0.00485309,0,0.0154349,0.00197646,0.0393228,0.0358758,0.012652,0.0295684,0.0107262,0.00464989,0.0226007,0.0376955,0.0235767,0.0188505,0.0234918,0.0232158,0.0113818,0.0292995,0.0125518,0.00758127,0.00556129,0.00247992,0.00977946,0.0174799,0.00961984,0.00447843,0.0029243,0,0,0.0221925,0,0.0154204,0.00656405,0.0424113,0.00852055,0.0167379,0.0133893,0.0113711,0.0223162,0.00632996,0.029615,0.00836087,0.00650788,0.0124606,0.036689,0.0119344,0.0129046,0.0108618,0.00995048,0.00379604,0.00323671,0.00880655,0.00522331,0,0,0,0,0,0,0,0
20,0.00577781,0.00586562,0,0,0,0,0,0,0.0082122,0.0189778,0.0188802,0.00732645,0,0,0.00487247,0,0.0154384,0.00194918,0.0393201,0.0359126,0.0126521,0.02957,0.0107152,0.00462904,0.0225657,0.0377489,0.0235854,0.0188893,0.0234569,0.0231484,0.0113568,0.0292916,0.0125259,0.00761505,0.00555376,0.00247878,0.00985226,0.0175018,0.00959877,0.00444418,0.00288325,0,0,0.0221267,0,0.0154052,0.00657173,0.0423957,0.00846167,0.0167053,0.0132894,0.011345,0.0222171,0.00632063,0.0296503,0.00831224,0.00648053,0.0123949,0.0366693,0.0119064,0.012803,0.0109261,0.00989456,0.00379539,0.00324192,0.00883216,0.00524526,0,0,0,0,0,0,0,0
21,0.00574856,0.00587996,0,0,0,0,0,0,0.00823279,0.0189667,0.0189049,0.0073298,0,0,0.00491627,0,0.0154208,0.00191262,0.0393164,0.0359346,0.0126558,0.029565,0.0107013,0.00460985,0.0225851,0.0377375,0.0236107,0.0189077,0.0234322,0.0232127,0.0113477,0.0292818,0.0125195,0.0076888,0.00553386,0.00248502,0.00991145,0.0175132,0.00957942,0.00440774,0.00285302,0,0,0.0220662,0,0.0154116,0.00657996,0.0423923,0.00842033,0.0167588,0.0132623,0.011324,0.0221088,0.00632618,0.0296642,0.00806721,0.00646813,0.0123665,0.0366952,0.0119006,0.012747,0.0109948,0.00983174,0.00383058,0.00326306,0.00888144,0.00522948,0,0,0,0,0,0,0,0
22,0.00570759,0.00590607,0,0,0,0,0,0,0.00822713,0.0189663,0.0189161,0.00733514,0,0,0.00494879,0,0.0153861,0.00187436,0.0393176,0.035926,0.0126789,0.029557,0.0106659,0.00463038,0.0225648,0.0377491,0.0236202,0.0188971,0.0234058,0.0232903,0.0113486,0.0292789,0.0125378,0.00777743,0.005525,0.0025018,0.00995264,0.0175209,0.00960239,0.00431979,0.00282674,0,0,0.0220183,0,0.0154423,0.00656526,0.0423742,0.00842488,0.0169054,0.0132439,0.0112966,0.0220022,0.00631862,0.0296436,0.0079534,0.00645465,0.0123929,0.0367081,0.0119342,0.012765,0.0110463,0.00979355,0.00390736,0.00328196,0.00896185,0.00519959,0,0,0,0,0,0,0,0
23,0.00569712,0.00591816,0,0,0,0,0,0,0.00819573,0.0189873,0.0188984,0.00733549,0,0,0.00497409,0,0.0153634,0.00184907,0.0393127,0.0359314,0.0127031,0.0295699,0.0106557,0.00463259,0.0225294,0.0377869,0.0236209,0.0188712,0.0234065,0.0232883,0.0113471,0.0292951,0.0125737,0.00778997,0.00551036,0.00250023,0.0099814,0.0174998,0.00963535,0.00427415,0.00279358,0,0,0.0219643,0,0.0154204,0.00649964,0.0423444,0.00844203,0.0169538,0.0132059,0.0112931,0.0219006,0.00629573,0.0296395,0.00795506,0.00641958,0.0124219,0.0366715,0.0119765,0.0128036,0.0110832,0.00972744,0.00397045,0.00327459,0.00899037,0.0051799,0,0,0,0,0,0,0,0
24,0.00569303,0.00592245,0,0,0,0,0,0,0.00825835,0.0189765,0.0188731,0.00734396,0,0,0.00497541,0,0.015396,0.00182882,0.039271,0.0359294,0.0126973,0.0295793,0.0106676,0.00463313,0.0225388,0.0378469,0.0236153,0.0188381,0.0234358,0.0232481,0.0113382,0.0293064,0.0125996,0.00774459,0.00549593,0.0024849,0.0100953,0.0174903,0.00963847,0.00427825,0.00275939,0,0,0.0218969,0,0.0153982,0.00642553,0.042334,0.00845134,0.0169392,0.0131731,0.0113074,0.0217964,0.00628848,0.0296782,0.00802896,0.00640295,0.0124003,0.0366717,0.0119897,0.0127647,0.0112343,0.00964739,0.00398256,0.0032619,0.00898062,0.0051723,0,0,0,0,0,0,0,0
25,0.00570267,0.00590823,0,0,0,0,0,0,0.00835461,0.0189336,0.0188741,0.00735183,0,0,0.004912,0,0.0154989,0.00182782,0.0392195,0.0358979,0.0126894,0.0295793,0.0107008,0.00464593,0.0225665,0.0378919,0.023628,0.0188052,0.0234693,0.0232244,0.0113425,0.0293031,0.0125948,0.00767234,0.0055039,0.00245134,0.0102845,0.0175008,0.00960281,0.00431524,0.0027229,0,0,0.0218083,0,0.0153878,0.00637759,0.0423433,0.00842092,0.016865,0.0131364,0.0113314,0.0217101,0.00627707,0.0297348,0.00809849,0.00640107,0.0123218,0.0367256,0.0119377,0.0126777,0.0115024,0.0095856,0.0039594,0.00326702,0.00894546,0.00517906,0,0,0,0,0,0,0,0
26,0.00571128,0.00586229,0,0,0,0,0,0,0.00828601,0.0189292,0.018872,0.00738173,0,0,0.00488109,0,0.0155077,0.00182164,0.0392102,0.0358473,0.0126845,0.0296116,0.0107283,0.00462931,0.0226069,0.0379327,0.0236282,0.0187908,0.0235017,0.0232203,0.0113494,0.0292866,0.012594,0.00766661,0.00550681,0.00246266,0.010359,0.0175327,0.00957898,0.00440351,0.0026568,0,0,0.0217095,0,0.0153983,0.00632618,0.0423701,0.00838704,0.0167195,0.0131123,0.0113626,0.0216295,0.00628947,0.0297756,0.0081053,0.0064042,0.0122649,0.0367345,0.0118773,0.0126178,0.0115904,0.00952628,0.00395027,0.00329436,0.00890174,0.0051891,0,0,0,0,0,0,0,0
27,0.00566642,0.00584354,0,0,0,0,0,0,0.00824984,0.0189748,0.0188476,0.00739865,0,0,0.00493949,0,0.015413,0.00178985,0.0392281,0.0357848,0.0126948,0.0296471,0.0107252,0.00450672,0.0225688,0.0379297,0.0236238,0.0187895,0.0235556,0.0231891,0.0113784,0.0292759,0.012565,0.00769611,0.00549529,0.0024923,0.0103754,0.0175721,0.00958008,0.004452,0.00262409,0,0,0.0216324,0,0.0154459,0.0063315,0.0423799,0.00837159,0.0166693,0.0131171,0.0113794,0.0215569,0.0063155,0.0297795,0.00808002,0.00642459,0.0122642,0.0367194,0.0118519,0.0126284,0.0115846,0.00949299,0.00399443,0.00333479,0.00890597,0.00516885,0,0,0,0,0,0,0,0
28,0.00562103,0.00584191,0,0,0,0,0,0,0.00824336,0.019023,0.0188422,0.00742355,0,0,0.00499537,0,0.0153862,0.00177658,0.0392256,0.0357961,0.012702,0.0296778,0.0107116,0.00429475,0.0225599,0.0378239,0.02364,0.018797,0.023591,0.0231823,0.0113797,0.0292831,0.012543,0.00771821,0.00549357,0.00251416,0.0103041,0.0175795,0.00957917,0.00449389,0.00259968,0,0,0.0215817,0,0.0154624,0.00632771,0.0423746,0.00836669,0.0167048,0.0131627,0.0114087,0.0215003,0.00636966,0.0297481,0.00810568,0.00645353,0.0123172,0.0367023,0.0118597,0.0126834,0.011462,0.00945837,0.00402187,0.0033294,0.00896523,0.00512817,0,0,0,0,0,0,0,0
29,0.00563154,0.0058634,0,0,0,0,0,0,0.00827479,0.0190316,0.0188817,0.00748061,0,0,0.00500445,0,0.0154006,0.0017835,0.0392036,0.0358258,0.0126954,0.0297169,0.010716,0.00427287,0.0225531,0.0376869,0.023655,0.0188219,0.0236016,0.0232635,0.0113672,0.0292986,0.0125372,0.00774084,0.00548792,0.00251619,0.0100478,0.0175672,0.0095749,0.00453851,0.0025873,0,0,0.0215481,0,0.0154454,0.00629796,0.042395,0.00840043,0.0167844,0.0132462,0.0114106,0.0214924,0.00641052,0.0296914,0.00819437,0.00648479,0.0124221,0.0367054,0.0118907,0.0128066,0.0111806,0.00940708,0.00400617,0.00328196,0.00903963,0.00510461,0,0,0,0,0,0,0,0
30,0.00564471,0.00592136,0,0,0,0,0,0,0.00829352,0.0190334,0.0189275,0.00749655,0,0,0.00499345,0,0.0153833,0.00180512,0.0392107,0.035842,0.0126981,0.0296968,0.0107053,0.00427214,0.0225289,0.037746,0.0236294,0.0188498,0.0235709,0.0232858,0.0113429,0.0292938,0.012481,0.00769297,0.00546729,0.00252722,0.00996711,0.0175572,0.00957089,0.00455308,0.00263643,0,0,0.0212753,0,0.0153927,0.00617129,0.0424225,0.00840573,0.0168008,0.0132694,0.0113745,0.0213664,0.00637522,0.0296777,0.0081103,0.00647821,0.0124372,0.0366788,0.0118982,0.0128479,0.0110944,0.00928812,0.00396412,0.00320813,0.00911191,0.00509925,0,0,0,0,0,0,0,0
31,0.00566065,0.00595321,0,0,0,0,0,0,0.00836334,0.018995,0.0189317,0.00750842,0,0,0.00498375,0,0.0154006,0.00178586,0.0392132,0.0358734,0.0127015,0.0297028,0.01072,0.00418783,0.0225397,0.037807,0.0236421,0.0188549,0.0235395,0.0232624,0.0113316,0.0292982,0.01247,0.00768814,0.00546637,0.00252184,0.0100047,0.0175561,0.00958253,0.00456253,0.00260111,0,0,0.0213185,0,0.015384,0.00616608,0.0424189,0.00840201,0.0167884,0.0132414,0.0113776,0.021381,0.00634012,0.0296948,0.00811709,0.00645673,0.0124334,0.0366563,0.0119329,0.0128463,0.0111537,0.00924665,0.00393046,0.00321148,0.00911588,0.00509486,0,0,0,0,0,0,0,0
32,0.00568105,0.0059712,0,0,0,0,0,0,0.0082795,0.0190052,0.0189055,0.00747617,0,0,0.00496978,0,0.015359,0.00174633,0.039201,0.0358775,0.0127147,0.0297187,0.0107142,0.00424292,0.0225768,0.0378334,0.0236634,0.0188572,0.0235356,0.0232451,0.0113534,0.0293012,0.0125007,0.0076817,0.00542275,0.00251808,0.0101714,0.0175746,0.00957358,0.00454283,0.00255477,0,0,0.0213274,0,0.0153803,0.00610564,0.0423609,0.00834774,0.0167483,0.0131385,0.0113679,0.0213607,0.0063286,0.0297445,0.00801042,0.00643446,0.0123679,0.0366673,0.0119373,0.0127748,0.0113389,0.00923168,0.00390986,0.00324522,0.00910705,0.00512172,0,0,0,0,0,0,0,0
33,0.00569397,0.00598469,0,0,0,0,0,0,0.00824465,0.0189792,0.0189,0.00745488,0,0,0.0049277,0,0.0153931,0.00174359,0.0391667,0.0358566,0.0127045,0.0297232,0.0106908,0.00429687,0.0225396,0.0378361,0.0236506,0.0188543,0.0235383,0.0232537,0.0113702,0.0293079,0.0126172,0.00766605,0.00541067,0.0024803,0.0103769,0.0175989,0.00957188,0.00452306,0.00252675,0,0,0.021343,0,0.0153972,0.00600424,0.0423188,0.00834459,0.0167101,0.0130648,0.0113437,0.0213419,0.00633401,0.0297939,0.00801696,0.00642687,0.0122997,0.0366981,0.0119321,0.0127066,0.0115486,0.00927437,0.00397963,0.00328206,0.00909294,0.00517108,0,0,0,0,0,0,0,0
34,0.00573819,0.0059785,0,0,0,0,0,0,0.00828504,0.0189813,0.0188875,0.00743815,0,0,0.00492629,0,0.0153873,0.00172281,0.0391166,0.0358512,0.0126748,0.0297054,0.0106671,0.00430697,0.0225399,0.0378307,0.0236442,0.018855,0.0235388,0.0232996,0.0113769,0.0293043,0.0127646,0.00767128,0.00538164,0.00246654,0.0102984,0.0175871,0.00955999,0.00453143,0.00252117,0,0,0.0213656,0,0.0153941,0.00608403,0.0423035,0.00834218,0.0167064,0.013062,0.0113098,0.0213056,0.00637497,0.0298143,0.00807033,0.00642719,0.0123226,0.0367253,0.01191,0.0127191,0.0114211,0.00930046,0.00403723,0.00329876,0.0090982,0.00522976,0,0,0,0,0,0,0,0
