Timestep,BCBB,BCBF,BCBTT,BCFT,C7,CLAV,IMU_B,IMU_M,IMU_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x68,x69,x70
9,0,0,0,0,0.00944763,0.00998595,0,0,0,0.0309703,0.0080634,0.0137874,0.00395505,0,0,0.0127663,0,0.0312427,0.00842663,0.0255056,0.00476812,0.0215234,0.0129199,0.00797233,0.0175017,0.00845377,0.025857,0.0187987,0.0150308,0.017138,0.0263683,0.00819169,0.0238209,0.0429701,0.00796418,0.019692,0.00509296,0.0106805,0.00464064,0.00931559,0.00678835,0.00802504,0,0,0.010603,0,0.0123255,0.0103058,0.0335489,0.00867903,0.0386472,0.0131958,0.00792905,0.0138644,0.004571,0.0118145,0.00974568,0.0096433,0.00872815,0.0628871,0.00753715,0.00919122,0.0107,0.00316339,0.0112394,0.00456926,0.011263,0.0102871,0,0,0
10,0,0,0,0,0.00956657,0.0102306,0,0,0,0.0321838,0.00807444,0.0138151,0.00409391,0,0,0.0130302,0,0.0315056,0.00858892,0.0255819,0.00450726,0.0215592,0.0134004,0.00777762,0.0177113,0.00860955,0.0272671,0.0195185,0.0149535,0.017445,0.0265647,0.00802822,0.0237277,0.0444584,0.00815045,0.0198835,0.00518812,0.0112322,0.00464778,0.0089407,0.00561511,0.00809001,0,0,0.0105656,0,0.0123126,0.0103663,0.0333474,0.0095762,0.0387497,0.011862,0.00838194,0.0136137,0.00458502,0.0116844,0.0090851,0.00931678,0.00786297,0.0633967,0.00708457,0.00855167,0.00972123,0.00308342,0.0111411,0.0046768,0.0115905,0.0103738,0,0,0
11,0,0,0,0,0.00969218,0.0103634,0,0,0,0.0333413,0.00807554,0.0141116,0.00428486,0,0,0.0133901,0,0.0317166,0.00882212,0.02565,0.00440864,0.0215063,0.013689,0.00744068,0.0178304,0.00857927,0.0282263,0.0200311,0.014895,0.0175934,0.0262647,0.00793201,0.0235917,0.0458306,0.00825132,0.0200652,0.00529315,0.0118011,0.00464771,0.00897909,0.00439069,0.00815168,0,0,0.0106178,0,0.0123411,0.0104398,0.0330739,0.01071,0.0387639,0.0104836,0.0087708,0.0133674,0.00462948,0.0115578,0.00864698,0.00916929,0.00691266,0.0639338,0.00682657,0.00812063,0.00879395,0.00301738,0.0110056,0.00476303,0.0117732,0.0104765,0,0,0
12,0,0,0,0,0.00987862,0.0105973,0,0,0,0.0346634,0.00809772,0.0148034,0.00446291,0,0,0.0138115,0,0.0318458,0.00904491,0.0257443,0.0050195,0.0214585,0.0137876,0.00713157,0.0178523,0.00844507,0.0289496,0.0202788,0.014824,0.0177087,0.0257555,0.00779432,0.0234099,0.0473156,0.00829214,0.0201943,0.00538267,0.0123407,0.0046907,0.00896451,0.003436,0.00825353,0,0,0.0105444,0,0.012328,0.0104916,0.0327671,0.0117517,0.0386758,0.00892031,0.00926464,0.0130563,0.00464349,0.0115194,0.00812006,0.00880149,0.00634255,0.0644045,0.00668613,0.00783796,0.00787625,0.00299125,0.0109232,0.00481109,0.012058,0.010609,0,0,0
13,0,0,0,0,0.0100651,0.0108177,0,0,0,0.0362333,0.00813285,0.0157052,0.00457523,0,0,0.0142699,0,0.0319532,0.0092885,0.0258301,0.00602802,0.0214634,0.0136577,0.00680936,0.0177437,0.00821937,0.0293733,0.020288,0.0147554,0.0177821,0.025127,0.00775199,0.0232537,0.0488378,0.00847063,0.0202818,0.00543171,0.0128623,0.00477559,0.0089426,0.00282176,0.00834297,0,0,0.0104298,0,0.0123263,0.0104906,0.0325277,0.0127632,0.0387052,0.00729834,0.00986736,0.0126837,0.00464724,0.0114923,0.00734815,0.00826022,0.00612093,0.0648202,0.00666866,0.00764736,0.00693785,0.00297543,0.0107581,0.00476403,0.0123462,0.010718,0,0,0
14,0,0,0,0,0.00833591,0.00974491,0,0,0,0.0376175,0.00723895,0.0162874,0.00432136,0,0,0.0153054,0,0.0314079,0.0101027,0.0259704,0.00732685,0.0219575,0.013155,0.00643547,0.0152006,0.00843856,0.0297653,0.0202488,0.0147422,0.0180195,0.0246014,0.00792992,0.0229827,0.0501426,0.00862907,0.0212433,0.00592042,0.0130746,0.00506113,0.00905563,0.00327026,0.00738463,0,0,0.0100859,0,0.0122526,0.0102957,0.03246,0.0136185,0.039004,0.0056646,0.0102218,0.0131654,0.00429461,0.011895,0.00592979,0.00733423,0.00592214,0.064825,0.00638786,0.00750142,0.00647161,0.00239182,0.0104845,0.00445419,0.0119217,0.0100975,0,0,0
15,0,0,0,0,0.00899237,0.0110332,0,0,0,0.0393886,0.00809683,0.0168854,0.00466603,0,0,0.0133049,0,0.0321021,0.00954828,0.0257402,0.0081548,0.0214959,0.0131791,0.00588603,0.0175874,0.00854935,0.0296237,0.0198951,0.0145128,0.0175968,0.0238064,0.00799128,0.0228476,0.0517846,0.00838063,0.0203738,0.00563489,0.0149317,0.00493231,0.00925889,0.003271,0.00758711,0,0,0.0103746,0,0.0121526,0.0101977,0.0322584,0.0147301,0.0388587,0.00343687,0.0111669,0.0114043,0.00451562,0.0116909,0.00497712,0.00673286,0.00662895,0.0655249,0.00684058,0.00848299,0.00558176,0.00331756,0.0101746,0.00463417,0.0132533,0.00982335,0,0,0
16,0,0,0,0,0.00889403,0.0111036,0,0,0,0.0408347,0.00814631,0.0172505,0.00473804,0,0,0.0135497,0,0.0320466,0.00952655,0.0254925,0.00882901,0.0216283,0.0128308,0.00526902,0.017368,0.00833287,0.0289431,0.0191347,0.0143327,0.0172944,0.02333,0.00811194,0.0226295,0.0533945,0.00841041,0.0203771,0.00554398,0.0159044,0.00501605,0.00983957,0.00436553,0.00747846,0,0,0.0100908,0,0.0119319,0.00990625,0.0321651,0.0159998,0.0390758,0.00260146,0.0116685,0.0109983,0.00440654,0.0119734,0.00454601,0.00588845,0.00718037,0.0657416,0.00688594,0.0095548,0.00573967,0.00329042,0.0097384,0.00453626,0.0134902,0.00973106,0,0,0
17,0,0,0,0,0.00869822,0.0110982,0,0,0,0.042244,0.00824467,0.0173954,0.00474341,0,0,0.0138299,0,0.0318834,0.00954631,0.025312,0.00932488,0.0219094,0.0123749,0.0047812,0.0171062,0.00796591,0.0278124,0.0183321,0.0140321,0.0168626,0.0229845,0.00831556,0.0223932,0.0551104,0.0084445,0.0203401,0.0054548,0.0169038,0.00514387,0.0105969,0.00575541,0.00730426,0,0,0.00970621,0,0.0116759,0.00960718,0.0321221,0.0173688,0.0394238,0.00378656,0.0121411,0.0106789,0.00430208,0.0123057,0.00416048,0.00506938,0.00800108,0.0658896,0.0070086,0.0107834,0.00629545,0.00317486,0.00922805,0.00441813,0.0135759,0.00959883,0,0,0
18,0,0,0,0,0.00829696,0.0107056,0,0,0,0.0434421,0.00827397,0.0174165,0.00489425,0,0,0.0137983,0,0.0318327,0.00959784,0.0252399,0.0100145,0.0222273,0.01181,0.00408004,0.016845,0.00754511,0.0264268,0.0176146,0.0133737,0.016411,0.0228403,0.00875142,0.0220113,0.0566458,0.00844128,0.0202555,0.00540612,0.0164561,0.00522536,0.0112815,0.00698312,0.00708057,0,0,0.00883134,0,0.0114088,0.00921955,0.032172,0.0196462,0.0395529,0.00518433,0.012366,0.0113872,0.00425612,0.0124403,0.00397837,0.00459671,0.00875471,0.0659293,0.00719649,0.0117572,0.00538199,0.00254391,0.0088021,0.0042163,0.0132356,0.00956379,0,0,0
19,0,0,0,0,0.00592705,0.00924168,0,0,0,0.0438034,0.00721364,0.0174205,0.00393994,0,0,0.015223,0,0.0309908,0.0104509,0.0253306,0.0110001,0.0229706,0.0105143,0.00401403,0.0133359,0.00712844,0.0242303,0.0164358,0.013104,0.0162607,0.0227517,0.00943646,0.0214817,0.0574952,0.0089914,0.0213007,0.00591145,0.0179374,0.00572658,0.012325,0.00925034,0.00559095,0,0,0.0089318,0,0.0111392,0.00894159,0.0323121,0.0200387,0.0400558,0.0085255,0.0126876,0.0113528,0.0037822,0.0132987,0.00371002,0.00332452,0.0103461,0.0654213,0.00726558,0.0127066,0.00677498,0.00274147,0.00839873,0.00393051,0.0123854,0.00871344,0,0,0
20,0,0,0,0,0.00755926,0.010343,0,0,0,0.0446818,0.00836237,0.018047,0.00505928,0,0,0.0142872,0,0.0315489,0.00961778,0.0245961,0.0119028,0.0225033,0.0103764,0.00359763,0.0158716,0.00653897,0.0213596,0.0148673,0.0119884,0.0153325,0.0220804,0.00987721,0.0212325,0.0586712,0.00879142,0.0199788,0.00525645,0.0189183,0.00552953,0.0138607,0.0101746,0.00643267,0,0,0.00856466,0,0.0110024,0.00857215,0.0324412,0.0218777,0.0398,0.0110051,0.0134552,0.0102636,0.00399183,0.0133573,0.00445784,0.00297521,0.012508,0.0655084,0.00789204,0.0141231,0.007624,0.00282068,0.00787806,0.00387158,0.0129435,0.00908065,0,0,0
21,0,0,0,0,0.00676587,0.0100725,0,0,0,0.0453482,0.00832335,0.0192846,0.0053283,0,0,0.0140375,0,0.0312332,0.00966952,0.0241753,0.0140443,0.0225208,0.0102383,0.00379186,0.0152009,0.00628455,0.017579,0.0125882,0.0112158,0.0148957,0.0213326,0.010795,0.0207304,0.058929,0.00886426,0.0196624,0.00523299,0.0201562,0.00572589,0.0153244,0.0119156,0.00578411,0,0,0.00795888,0,0.0107284,0.00806583,0.032637,0.0229442,0.0399709,0.0143857,0.0142805,0.0100157,0.00384071,0.0139647,0.00546966,0.0025993,0.014014,0.0651211,0.00808225,0.0154502,0.00893524,0.0028088,0.00720198,0.00369599,0.0129242,0.00845741,0,0,0
22,0,0,0,0,0.00595143,0.00978576,0,0,0,0.0457722,0.00849603,0.0219529,0.00591105,0,0,0.0134807,0,0.0309957,0.00953786,0.0239283,0.0179668,0.0224432,0.0120082,0.00452803,0.0144201,0.00646026,0.0127055,0.0098047,0.0106471,0.0148806,0.0202258,0.012132,0.0201826,0.0583131,0.00877327,0.0195165,0.00503505,0.0215362,0.00598766,0.0168192,0.0138346,0.00515,0,0,0.00743132,0,0.0104716,0.00754662,0.0328337,0.0239597,0.0400213,0.0175408,0.0154,0.00963518,0.00368989,0.0145571,0.00669264,0.0027727,0.016051,0.0645987,0.00835843,0.0168033,0.0105422,0.00286629,0.00651121,0.0034815,0.0129327,0.0077785,0,0,0
23,0,0,0,0,0.00514646,0.00945965,0,0,0,0.045434,0.00881975,0.0244184,0.0067003,0,0,0.0127383,0,0.0308596,0.00917856,0.023963,0.0222776,0.0225109,0.0149393,0.00537433,0.0135958,0.00799219,0.00991113,0.00963117,0.0103936,0.0155227,0.0195174,0.0133768,0.0198458,0.0570789,0.0085856,0.0195702,0.00471184,0.0229047,0.00622674,0.01823,0.0156581,0.00455457,0,0,0.00706732,0,0.0102521,0.00710671,0.0330478,0.0249382,0.0399494,0.0206535,0.0165698,0.0091688,0.00361576,0.0152485,0.00814113,0.00358895,0.0181064,0.0639537,0.00866453,0.018115,0.0122576,0.00295697,0.00583855,0.00321041,0.0129358,0.00712317,0,0,0
24,0,0,0,0,0.00447953,0.00899281,0,0,0,0.0442867,0.0089633,0.0254977,0.00748707,0,0,0.0123255,0,0.0308006,0.00874774,0.0241267,0.0250633,0.0227482,0.0168317,0.00592504,0.012804,0.00955323,0.0103772,0.0111845,0.0102003,0.0160503,0.0191146,0.0142321,0.0196166,0.0555437,0.00855468,0.0195497,0.00455018,0.0240475,0.00640397,0.0194959,0.0171353,0.00402409,0,0,0.00694165,0,0.0100608,0.00670813,0.0332764,0.0259152,0.0397616,0.0237727,0.017478,0.0087486,0.00369128,0.0159568,0.00969315,0.00469358,0.0199211,0.0632935,0.0094645,0.0194224,0.0139402,0.00306052,0.00517123,0.00297226,0.0127757,0.00663359,0,0,0
25,0,0,0,0,0.00556244,0.0087722,0,0,0,0.0425111,0.00904931,0.0257272,0.0081826,0,0,0.0136711,0,0.0307586,0.00832427,0.0244155,0.026657,0.0230114,0.01802,0.00643488,0.0122247,0.0108887,0.0124019,0.0130999,0.0101049,0.0163379,0.0186914,0.0148746,0.0194085,0.0535888,0.00925799,0.0194641,0.00431493,0.0250888,0.00659725,0.0204679,0.0185643,0.0042101,0,0,0.00789117,0,0.00995698,0.00681763,0.0336131,0.0262044,0.0396071,0.0267209,0.0183109,0.00767656,0.00372975,0.016585,0.0109115,0.0056541,0.021494,0.0625655,0.0107686,0.0205775,0.015928,0.00363311,0.00468103,0.00281175,0.0121827,0.00711339,0,0,0
26,0,0,0,0,0.00507467,0.00859848,0,0,0,0.0402633,0.00916491,0.0256029,0.00888152,0,0,0.0121845,0,0.0305933,0.00785447,0.0248374,0.0276367,0.0232639,0.0189178,0.00739871,0.0117176,0.0121058,0.0149486,0.0149152,0.0100591,0.0164797,0.0180147,0.0152255,0.0192741,0.0511917,0.00865072,0.0193789,0.00424174,0.027364,0.00675316,0.022665,0.0202519,0.00371477,0,0,0.00909244,0,0.00990596,0.00720491,0.0342175,0.0273082,0.0393021,0.0311609,0.019783,0.00679595,0.00377918,0.0174338,0.0131128,0.00738755,0.0243916,0.0613645,0.0115105,0.0224453,0.0189883,0.00464707,0.00426366,0.00270823,0.0122508,0.00659756,0,0,0
27,0,0,0,0,0.00508744,0.00807715,0,0,0,0.0375547,0.00926261,0.024862,0.00943966,0,0,0.0121461,0,0.0304554,0.00781093,0.025382,0.0277931,0.0235886,0.019092,0.00759163,0.0112256,0.0131903,0.0172538,0.0161697,0.00988973,0.0164441,0.0171633,0.0153932,0.0192311,0.0486182,0.00869935,0.0192837,0.00420223,0.0271398,0.0067374,0.0230037,0.0211895,0.00343337,0,0,0.00892318,0,0.00975515,0.00700094,0.0345216,0.028194,0.039068,0.0327485,0.0203768,0.00662042,0.00383711,0.0175914,0.0137346,0.00786038,0.0256923,0.0607806,0.0116141,0.0230894,0.0189573,0.00454404,0.00382036,0.00267448,0.0117059,0.00680885,0,0,0
28,0,0,0,0,0.00517537,0.00757076,0,0,0,0.0343953,0.00935018,0.0238029,0.00988813,0,0,0.0122255,0,0.0304343,0.00770274,0.0259755,0.0275045,0.0239563,0.0189221,0.0076933,0.0108507,0.0140821,0.0194816,0.0172648,0.00960471,0.0161926,0.0160855,0.0152443,0.0193399,0.0456279,0.00878883,0.0192634,0.00416748,0.0258794,0.00666946,0.0220048,0.0219655,0.0032838,0,0,0.0087329,0,0.00961917,0.00671169,0.0348044,0.0275567,0.0388722,0.0332371,0.0208151,0.00637486,0.00386758,0.0175644,0.0137552,0.00782779,0.0257194,0.060487,0.0118583,0.0239878,0.018167,0.00443785,0.00344642,0.00270449,0.0111763,0.00708821,0,0,0
29,0,0,0,0,0.00531983,0.00709279,0,0,0,0.030704,0.00946574,0.0224691,0.0100155,0,0,0.0123769,0,0.0304719,0.00756764,0.0266631,0.0268432,0.0242401,0.0182846,0.00764167,0.0104898,0.0148104,0.021445,0.01797,0.0092578,0.0157947,0.0149142,0.0148525,0.0195422,0.0420817,0.00882938,0.0192979,0.00406629,0.0229106,0.00659785,0.0182105,0.0226668,0.00319684,0,0,0.00847596,0,0.00951562,0.00639441,0.0350835,0.0231561,0.0387551,0.0333233,0.0211509,0.00608071,0.00380424,0.0172746,0.0136986,0.00745772,0.0247445,0.0603899,0.0128377,0.0250955,0.0166253,0.00432188,0.00316644,0.00281077,0.0106781,0.00739517,0,0,0
30,0,0,0,0,0.00557149,0.00671844,0,0,0,0.0263982,0.00958052,0.0208991,0.00982397,0,0,0.0126232,0,0.0304641,0.00748768,0.0274003,0.0259307,0.0243862,0.0172164,0.00738699,0.0101684,0.015215,0.0229343,0.0181295,0.00895403,0.0152914,0.0136656,0.0143001,0.0197832,0.0378178,0.00891062,0.0193297,0.00390636,0.0211323,0.00649805,0.0151124,0.0231853,0.00322604,0,0,0.00812803,0,0.00942012,0.00609292,0.0353683,0.0192086,0.0386956,0.0336102,0.0212318,0.00585014,0.00372803,0.0169013,0.0136722,0.00698441,0.0251477,0.0603938,0.0139159,0.0261396,0.0172616,0.00413723,0.00298091,0.00298928,0.0103489,0.00773248,0,0,0
31,0,0,0,0,0.00558877,0.00649562,0,0,0,0.0217026,0.00968665,0.0193534,0.0094542,0,0,0.0124225,0,0.0304762,0.00769886,0.028114,0.0250087,0.0243587,0.0161101,0.00698721,0.00993697,0.0152549,0.0239936,0.0177489,0.00871506,0.0148463,0.0124653,0.0137038,0.019806,0.0326304,0.00882754,0.019374,0.00377651,0.0205947,0.00642992,0.0129542,0.0235631,0.00322377,0,0,0.00789598,0,0.00928773,0.00580455,0.0356554,0.0159124,0.0386841,0.0338172,0.0211271,0.00556523,0.00368928,0.016513,0.0135307,0.00661548,0.0263067,0.0604731,0.0149422,0.0272066,0.0195567,0.00412049,0.00288469,0.00315817,0.0103837,0.0078248,0,0,0
32,0,0,0,0,0.00572321,0.00641434,0,0,0,0.0168691,0.00967185,0.0174478,0.00911388,0,0,0.0123744,0,0.0304813,0.00796432,0.0287253,0.0230881,0.0243983,0.0149896,0.00654727,0.00982731,0.0149357,0.0246833,0.0169509,0.00854218,0.0141214,0.011139,0.0127415,0.0199571,0.0262623,0.00874086,0.0193686,0.00381825,0.0210707,0.00632577,0.01198,0.0238704,0.00339432,0,0,0.00775254,0,0.00919735,0.00555139,0.036016,0.0136592,0.0386337,0.0339664,0.021005,0.0051286,0.00368328,0.0163112,0.0131651,0.00636693,0.0274049,0.0605441,0.0156257,0.0284288,0.022574,0.00419588,0.00282734,0.00335513,0.0105797,0.00801033,0,0,0
33,0,0,0,0,0.00603933,0.00650993,0,0,0,0.013698,0.00958644,0.0156912,0.00871928,0,0,0.012506,0,0.0305365,0.00831077,0.02927,0.0207505,0.024475,0.0140658,0.00607093,0.0098665,0.0141104,0.0247233,0.0155703,0.00876377,0.0132993,0.00992752,0.0114764,0.0202081,0.0203653,0.00868597,0.019331,0.00400247,0.0220958,0.00621846,0.0119841,0.0242006,0.00372355,0,0,0.00766257,0,0.00911919,0.00527511,0.0364006,0.0126244,0.0386644,0.0340391,0.0207635,0.00464076,0.00371456,0.0161139,0.0126378,0.00631596,0.0281302,0.0607376,0.0161737,0.0296131,0.0256766,0.00435223,0.00280727,0.00356251,0.0108913,0.00834332,0,0,0
34,0,0,0,0,0.00639697,0.00664556,0,0,0,0.0146662,0.00950019,0.0148902,0.00825384,0,0,0.0127001,0,0.0306253,0.00861648,0.0297133,0.0188963,0.024678,0.0133944,0.0055694,0.0100255,0.0126859,0.0240188,0.0138796,0.00957455,0.0124671,0.00896925,0.00968686,0.0208744,0.0173747,0.00860807,0.0193673,0.00421335,0.0233309,0.00610379,0.0124906,0.0245217,0.00406312,0,0,0.00773979,0,0.0090977,0.00510329,0.0367926,0.0124681,0.0387478,0.0340488,0.0204482,0.00427242,0.00379288,0.0157116,0.0125832,0.0065183,0.0286922,0.0611367,0.0169644,0.0308009,0.028794,0.00459035,0.00284201,0.00380484,0.0112064,0.00880974,0,0,0
