Timestep,BCBB,BCBF,BCBTT,BCFT,C7,CLAV,IMU_B,IMU_M,IMU_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x68,x69,x70
9,0,0,0,0,0.0116515,0.0179711,0,0,0,0.0140262,0.0194999,0.00866107,0.0121335,0,0,0.0370763,0,0.0150635,0.0243916,0.0299145,0.012168,0.0207463,0.00997167,0.0278079,0.0338906,0.00788141,0.00732037,0.00456626,0.0176788,0.00988109,0.00987071,0.00846726,0.0246899,0.0118238,0.029394,0.0128664,0.0086204,0.0309942,0.0125756,0.041958,0.00480816,0.0151956,0,0,0.0183085,0,0.00783818,0.00851954,0.0316347,0.0402646,0.0403892,0.0232781,0.0113016,0.0159158,0.00562386,0.0129346,0.0149316,0.012992,0.0144774,0.060679,0.00694709,0.0164273,0.0523594,0.00971619,0.0033001,0.00491927,0.0204801,0.0174324,0,0,0
10,0,0,0,0,0.0116561,0.0185433,0,0,0,0.0193715,0.0195906,0.00978242,0.0111931,0,0,0.0379172,0,0.0147267,0.0246885,0.0299804,0.0145264,0.0203405,0.00989577,0.028106,0.0330762,0.0082764,0.00859791,0.00560863,0.0175799,0.0101599,0.0111034,0.00859095,0.0246899,0.0191664,0.0295694,0.0127797,0.00881813,0.0298389,0.0126257,0.0397537,0.0046366,0.0148557,0,0,0.0187184,0,0.00784834,0.00890122,0.0309119,0.0369282,0.040494,0.0220095,0.0121326,0.0161826,0.0066994,0.0126571,0.016419,0.0142495,0.0124914,0.060548,0.00701797,0.0154523,0.0508421,0.00981791,0.00348394,0.00501108,0.0210191,0.0170792,0,0,0
11,0,0,0,0,0.0117219,0.019081,0,0,0,0.0243835,0.0196786,0.0110136,0.0101585,0,0,0.0387287,0,0.0144164,0.0250776,0.030045,0.0171503,0.0200164,0.00977879,0.0280803,0.0320913,0.00873968,0.0102237,0.00678459,0.0175347,0.0105661,0.0128991,0.00878827,0.0246572,0.0269086,0.0295901,0.012719,0.00902143,0.0291089,0.01267,0.0380198,0.00459874,0.0144887,0,0,0.0194151,0,0.00787,0.00910904,0.0301939,0.0344788,0.0405347,0.0209385,0.0129844,0.01646,0.00766842,0.01252,0.0174541,0.0152692,0.0114668,0.0604381,0.00704578,0.0148186,0.0497842,0.0100292,0.00369182,0.00502959,0.0215944,0.0166607,0,0,0
12,0,0,0,0,0.0118452,0.0195945,0,0,0,0.0290449,0.0197787,0.012039,0.00920789,0,0,0.0393028,0,0.0140965,0.0254198,0.0300416,0.0192448,0.0197835,0.0098155,0.027658,0.0311764,0.00907244,0.0117929,0.00789893,0.0175451,0.0110916,0.0148678,0.00901517,0.0247224,0.0344407,0.0293662,0.0126202,0.00916769,0.0286467,0.0126825,0.0368948,0.00456349,0.0141601,0,0,0.0200849,0,0.00783409,0.00923424,0.0296216,0.0330927,0.0405939,0.0201363,0.013676,0.0166663,0.00820077,0.0123911,0.0177289,0.0158409,0.0118443,0.0603212,0.00698167,0.0144469,0.0488675,0.0101914,0.00366349,0.00506223,0.0222283,0.0163399,0,0,0
13,0,0,0,0,0.0119486,0.0200227,0,0,0,0.0338283,0.0199209,0.0121264,0.00834947,0,0,0.0397656,0,0.0137813,0.0259492,0.0299534,0.0207166,0.019598,0.00995771,0.0268027,0.0299561,0.00927681,0.0133991,0.00897046,0.0174788,0.0116193,0.0165846,0.00915615,0.0247999,0.0425463,0.0289852,0.0125477,0.0093198,0.0282458,0.0126973,0.036557,0.00445412,0.0137943,0,0,0.0206053,0,0.00784175,0.00960297,0.0291798,0.0326439,0.0407452,0.0198016,0.0140844,0.0169085,0.00850934,0.0122754,0.017293,0.0159279,0.0126259,0.0601444,0.0069007,0.0145211,0.0480491,0.0104217,0.00369261,0.00509212,0.0227167,0.0159579,0,0,0
14,0,0,0,0,0.0120494,0.0203564,0,0,0,0.0388953,0.0200478,0.0109023,0.00768287,0,0,0.0401678,0,0.0134033,0.0264025,0.0298653,0.0218864,0.0194465,0.0102878,0.0256258,0.0284351,0.00937073,0.0150575,0.0101473,0.0172361,0.0119731,0.0179495,0.00932669,0.0248458,0.0515522,0.02853,0.0124566,0.00936461,0.0279617,0.0127345,0.0370141,0.00445161,0.0133879,0,0,0.0212852,0,0.00789933,0.0101145,0.0288866,0.0327213,0.0409273,0.0201103,0.0143451,0.017022,0.00863703,0.0122116,0.0167701,0.0156931,0.0134832,0.0599705,0.0067858,0.01503,0.0475715,0.010739,0.00381506,0.00514199,0.0229783,0.0155189,0,0,0
15,0,0,0,0,0.0121423,0.0206114,0,0,0,0.0435681,0.0202103,0.00913649,0.0073577,0,0,0.0403373,0,0.0129579,0.0267148,0.0297644,0.0231432,0.0193136,0.0108495,0.0244084,0.0270962,0.009357,0.0167031,0.0113237,0.0168372,0.0122128,0.0190718,0.00937675,0.0249076,0.0599385,0.0281382,0.0123052,0.00951629,0.0280108,0.0127901,0.0373926,0.00454468,0.0130621,0,0,0.021891,0,0.0079071,0.0102679,0.0287894,0.0327117,0.0411448,0.0210472,0.0146083,0.0170836,0.00887768,0.0121839,0.0167912,0.0151479,0.0140475,0.0598932,0.00666955,0.0154792,0.0472182,0.0110283,0.00391846,0.00519009,0.0231247,0.0151497,0,0,0
16,0,0,0,0,0.012198,0.0208054,0,0,0,0.0479852,0.0203681,0.00845468,0.00720093,0,0,0.0403017,0,0.0125407,0.026835,0.0295968,0.0241785,0.0191665,0.0114784,0.0232968,0.0257326,0.00931654,0.0182895,0.0124223,0.0163426,0.0124121,0.0201885,0.00935981,0.0249765,0.0669012,0.0276851,0.0121613,0.00972954,0.0280717,0.0128179,0.0375214,0.00486993,0.0127735,0,0,0.0224326,0,0.00789595,0.0103726,0.0287897,0.0321718,0.0413294,0.0214745,0.0148371,0.0170723,0.00906907,0.0121119,0.0167033,0.0146967,0.0142012,0.0598339,0.00664743,0.0156052,0.0471069,0.0112642,0.00411632,0.00523749,0.0231709,0.0148288,0,0,0
17,0,0,0,0,0.0122205,0.0209659,0,0,0,0.0521299,0.0205308,0.00959205,0.00717663,0,0,0.0399424,0,0.0121806,0.026575,0.0293911,0.0248861,0.0190454,0.0120873,0.0223891,0.024528,0.00931356,0.0196415,0.0133474,0.0159061,0.0125829,0.0214719,0.0092599,0.0251233,0.0729504,0.0272318,0.012056,0.00994502,0.0280427,0.0128551,0.0372506,0.00546131,0.012525,0,0,0.0227311,0,0.00789651,0.0105299,0.0287322,0.0313982,0.0414495,0.0213281,0.0150758,0.0170142,0.00909663,0.0120201,0.0164252,0.0145683,0.0138884,0.0597872,0.00668119,0.0153167,0.0470129,0.0113501,0.0043727,0.00532867,0.0232033,0.0146441,0,0,0
18,0,0,0,0,0.0122208,0.0211066,0,0,0,0.0559845,0.0206743,0.0120684,0.00714416,0,0,0.0394199,0,0.0119747,0.0260393,0.0292397,0.0254442,0.0189062,0.0127008,0.0218007,0.0234491,0.00941857,0.0208241,0.0141087,0.0155978,0.0127675,0.0230602,0.00915628,0.0254046,0.078211,0.0267235,0.0119888,0.0101373,0.0278696,0.0128964,0.0365326,0.00618773,0.0122954,0,0,0.0228637,0,0.00790522,0.0107109,0.0286876,0.0305434,0.0415679,0.0208312,0.0154049,0.0169204,0.00950867,0.0118976,0.0163097,0.014579,0.0132109,0.0598321,0.00683494,0.0147359,0.0468869,0.0113547,0.00467224,0.00538225,0.0232845,0.0145181,0,0,0
19,0,0,0,0,0.0121918,0.0212472,0,0,0,0.0591442,0.0207863,0.0148108,0.00695955,0,0,0.0389371,0,0.0119734,0.02564,0.0291836,0.0261342,0.0187158,0.0131939,0.0216572,0.0224771,0.00937005,0.0222161,0.0147374,0.0153922,0.0129793,0.0248723,0.00913403,0.0257985,0.0820871,0.0261111,0.0119617,0.010244,0.0275807,0.0128962,0.0355685,0.00696159,0.0121165,0,0,0.0229451,0,0.00789232,0.0108257,0.0286863,0.0294173,0.0417009,0.0200909,0.0158082,0.0167829,0.00991829,0.0117597,0.0161153,0.0143352,0.0123248,0.0600545,0.0066422,0.0139855,0.0466395,0.0113508,0.00497198,0.00541011,0.023457,0.014389,0,0,0
20,0,0,0,0,0.0120681,0.0213907,0,0,0,0.0610956,0.0208236,0.0172398,0.00671885,0,0,0.0383859,0,0.0121082,0.0254619,0.02916,0.0268859,0.0185385,0.0136507,0.0218902,0.0215903,0.00917372,0.0235306,0.0152721,0.0152606,0.013208,0.026571,0.00912757,0.0261979,0.084654,0.0255249,0.0119722,0.0102452,0.0273307,0.0129019,0.0345018,0.00771229,0.0118636,0,0,0.0229074,0,0.00789195,0.0108062,0.0287336,0.0282804,0.0418082,0.0195703,0.0162612,0.0166804,0.0100963,0.011703,0.0159172,0.0141892,0.0115838,0.0604234,0.00635095,0.0133375,0.0462245,0.0113129,0.00519963,0.00540074,0.0236828,0.0141476,0,0,0
21,0,0,0,0,0.011897,0.0213881,0,0,0,0.061957,0.020807,0.0194124,0.00639757,0,0,0.03786,0,0.0124009,0.0251024,0.029203,0.027399,0.0184223,0.0140628,0.0221933,0.0207917,0.00908545,0.0245166,0.0155107,0.0152045,0.0132071,0.0277545,0.00910905,0.0264999,0.0855999,0.0249546,0.0120688,0.0101845,0.026907,0.0128671,0.0333817,0.00847683,0.0116351,0,0,0.022713,0,0.00785743,0.0106319,0.0286911,0.0271341,0.0419589,0.0186613,0.016703,0.0164311,0.0101033,0.0116059,0.0154004,0.0139528,0.0106703,0.060805,0.00606342,0.0124678,0.0456519,0.0112454,0.00536743,0.00538504,0.0237794,0.0139618,0,0,0
22,0,0,0,0,0.0117567,0.0214,0,0,0,0.0616974,0.0207946,0.0209185,0.0060238,0,0,0.0373801,0,0.0125808,0.0245623,0.0291864,0.0276775,0.0183789,0.0143598,0.0224702,0.020047,0.00897163,0.0252132,0.0155945,0.0150822,0.0130535,0.0281996,0.00901985,0.0266081,0.0850618,0.0243861,0.012116,0.010104,0.0270392,0.0128631,0.0332741,0.00914804,0.0114809,0,0,0.0226065,0,0.00784973,0.0105074,0.0286222,0.0270496,0.0421021,0.0172424,0.0172019,0.0162252,0.0100689,0.0114603,0.0145404,0.013506,0.00960423,0.0610128,0.00608334,0.0115683,0.0452778,0.0112183,0.00553064,0.00537809,0.0238991,0.0138155,0,0,0
23,0,0,0,0,0.0116249,0.0214161,0,0,0,0.0606191,0.020794,0.0216018,0.00558988,0,0,0.0365484,0,0.0125796,0.0240322,0.0291129,0.0276102,0.0183905,0.0145462,0.0226313,0.0193742,0.0088319,0.025736,0.015576,0.0148329,0.0127689,0.0278975,0.00891487,0.0265067,0.0833544,0.0237839,0.0120388,0.0100338,0.0268493,0.0128638,0.0329946,0.00979974,0.0113295,0,0,0.0227082,0,0.00779935,0.0104633,0.0286289,0.0267489,0.0423035,0.0159912,0.0177697,0.0161318,0.0101712,0.0114342,0.0138286,0.0131229,0.00887606,0.0613969,0.00596832,0.0107123,0.0445617,0.0112953,0.00576383,0.00539647,0.0240026,0.0136401,0,0,0
24,0,0,0,0,0.011524,0.021534,0,0,0,0.0588855,0.0207841,0.0215733,0.00517704,0,0,0.0359168,0,0.0126348,0.0236474,0.0288999,0.0272533,0.0182717,0.0145952,0.0228003,0.0187435,0.00864233,0.0259952,0.0154391,0.0145505,0.0122861,0.0270234,0.00865902,0.0262287,0.0807943,0.0233087,0.011979,0.00999242,0.0263617,0.0128741,0.0323037,0.0105473,0.0111667,0,0,0.0231221,0,0.00772459,0.0105781,0.0288256,0.026088,0.0424744,0.0148486,0.0185246,0.0161495,0.0102806,0.0115107,0.0132233,0.0127456,0.00817979,0.0619029,0.00576988,0.00978447,0.0434675,0.011429,0.00599548,0.00542555,0.0242312,0.0134439,0,0,0
25,0,0,0,0,0.0114681,0.021679,0,0,0,0.0568689,0.0207678,0.0211324,0.00487092,0,0,0.0355358,0,0.012755,0.0235097,0.0285748,0.026754,0.0181807,0.0145492,0.0229224,0.0180614,0.00840679,0.0259005,0.015152,0.0143155,0.0115534,0.0255609,0.00834003,0.0258643,0.0778889,0.0228598,0.0119701,0.00995271,0.0258877,0.0129318,0.0313925,0.0115039,0.0109877,0,0,0.0234297,0,0.00769055,0.0107961,0.0290368,0.0253472,0.0425996,0.0136463,0.0194514,0.0161918,0.0103563,0.0116156,0.0126667,0.0124357,0.00731087,0.0624058,0.00570784,0.00880746,0.0423066,0.0116456,0.00623066,0.00546562,0.024485,0.0131976,0,0,0
26,0,0,0,0,0.0114038,0.0217973,0,0,0,0.0549877,0.020722,0.0204932,0.00453729,0,0,0.0350319,0,0.0128477,0.0232238,0.0281862,0.0261979,0.0182167,0.0144519,0.0228253,0.0173305,0.00809128,0.0254507,0.0147052,0.0140484,0.0106104,0.0236976,0.00804454,0.0254854,0.0753138,0.0223882,0.0119804,0.00989735,0.025694,0.0129968,0.0305291,0.0124177,0.0107365,0,0,0.0237695,0,0.00767794,0.0110398,0.0290906,0.024802,0.0426812,0.0125271,0.0202991,0.0162564,0.010433,0.0116598,0.012257,0.0121617,0.00635296,0.0628317,0.00573625,0.0078091,0.041322,0.0118669,0.00648511,0.00552308,0.024697,0.0128401,0,0,0
27,0,0,0,0,0.0112654,0.0218305,0,0,0,0.0533665,0.0206517,0.0197541,0.00416832,0,0,0.0342744,0,0.0129059,0.0227057,0.0277544,0.02577,0.0183438,0.0143881,0.0224963,0.0165601,0.00776022,0.0246153,0.0141333,0.0136992,0.00965535,0.021772,0.00778813,0.0251014,0.0734911,0.0218527,0.0119149,0.0098371,0.0255487,0.0130566,0.0296551,0.013267,0.0103589,0,0,0.0241699,0,0.00765702,0.011286,0.0290656,0.024139,0.042754,0.0112808,0.0209082,0.0163149,0.0103724,0.0117772,0.0117948,0.0116256,0.00518206,0.0632456,0.00589784,0.00678597,0.0403676,0.0120463,0.00683017,0.00559107,0.0248407,0.0123703,0,0,0
28,0,0,0,0,0.0110865,0.0218388,0,0,0,0.0521509,0.020577,0.0190737,0.00387723,0,0,0.0335348,0,0.0131243,0.0222009,0.0273815,0.0256114,0.0184545,0.014371,0.0222161,0.0158858,0.00744803,0.0233898,0.0133811,0.0133087,0.00876006,0.0198798,0.00757114,0.0246827,0.0722914,0.0213883,0.011947,0.00978117,0.0252015,0.0130893,0.028394,0.0142409,0.00995078,0,0,0.0245722,0,0.00758361,0.0115115,0.0291651,0.0234389,0.0428248,0.00963961,0.0214143,0.0163246,0.0102272,0.0119246,0.0110967,0.010993,0.00381107,0.0636417,0.00627418,0.00585621,0.0392595,0.0121864,0.00718571,0.00569201,0.0250131,0.0119074,0,0,0
29,0,0,0,0,0.0109788,0.0218863,0,0,0,0.0514632,0.0204956,0.0185515,0.0037943,0,0,0.0328513,0,0.0131915,0.0215439,0.027094,0.0256832,0.0185153,0.014329,0.0220386,0.0153207,0.00691953,0.0219243,0.0123544,0.0128487,0.00793777,0.0180368,0.00737529,0.0242293,0.0715172,0.0208542,0.0118963,0.00965222,0.0249095,0.0131153,0.0270655,0.0154061,0.00965517,0,0,0.0249997,0,0.00751226,0.0117964,0.0294058,0.0226349,0.0428621,0.00817456,0.0219751,0.0163866,0.0101755,0.0120322,0.0103667,0.0112184,0.00294667,0.0639525,0.00672241,0.0054265,0.0380711,0.0123444,0.00757835,0.00580212,0.0252336,0.0115048,0,0,0
30,0,0,0,0,0.0109834,0.0220714,0,0,0,0.0511109,0.0204127,0.0183856,0.00403599,0,0,0.0320717,0,0.0133141,0.0208264,0.0268461,0.0260247,0.0185125,0.0142644,0.0220806,0.015009,0.00630268,0.0201133,0.0110975,0.0123692,0.0069968,0.0162503,0.00723869,0.0238066,0.0710721,0.0203582,0.0117986,0.00951455,0.0243908,0.0131852,0.0254497,0.016853,0.0094634,0,0,0.0255999,0,0.00748652,0.0121948,0.0297937,0.0217374,0.0429095,0.00704617,0.0228313,0.0166784,0.0102027,0.0121561,0.00956534,0.0112674,0.00324636,0.0642108,0.00723062,0.00541334,0.0365572,0.012565,0.00800132,0.00590582,0.025604,0.0112706,0,0,0
31,0,0,0,0,0.0110429,0.0224248,0,0,0,0.0508208,0.0203249,0.0187541,0.00451491,0,0,0.031725,0,0.0136626,0.0203291,0.0265929,0.0267576,0.0185369,0.0143106,0.0222533,0.0149862,0.00578553,0.0179554,0.00980169,0.0118097,0.00601178,0.0145355,0.00712607,0.0234102,0.0709041,0.0201389,0.0119714,0.00947505,0.0239421,0.0132554,0.0239598,0.0184239,0.00933512,0,0,0.0262439,0,0.00745489,0.0126405,0.030201,0.0212935,0.0429236,0.00661857,0.0238251,0.0171209,0.0102851,0.0124054,0.00886047,0.0107992,0.00354418,0.0643734,0.00771038,0.0058008,0.0351031,0.012726,0.00840162,0.00598106,0.0260957,0.0111647,0,0,0
32,0,0,0,0,0.0111026,0.0227609,0,0,0,0.0507146,0.0202064,0.0198969,0.00513531,0,0,0.0315749,0,0.0139357,0.0197058,0.0264183,0.0279604,0.0186823,0.0146511,0.0223673,0.0150571,0.00529836,0.0153438,0.00856112,0.0111628,0.00514424,0.0128822,0.00701786,0.0230532,0.0707755,0.0199233,0.0121258,0.0094494,0.0232499,0.0133327,0.0220951,0.0200246,0.00927804,0,0,0.0268264,0,0.00745734,0.0130608,0.0305949,0.0208096,0.0429558,0.00699033,0.0246633,0.0176413,0.0102267,0.0127539,0.00805424,0.00970343,0.00449439,0.064502,0.00828101,0.00662285,0.0334653,0.0128864,0.00878268,0.00608498,0.0264859,0.0110789,0,0,0
33,0,0,0,0,0.0112128,0.0230617,0,0,0,0.0505448,0.020117,0.0216086,0.00600176,0,0,0.0314077,0,0.0141814,0.0189474,0.0262209,0.0294444,0.0188935,0.0150961,0.0226044,0.0152316,0.00505693,0.0125977,0.0075654,0.0105473,0.00453812,0.0114654,0.00681477,0.0228189,0.0704746,0.0195655,0.0120772,0.00933036,0.0226121,0.0134252,0.0200134,0.0216638,0.00941855,0,0,0.0274115,0,0.00752396,0.0135051,0.0310437,0.020255,0.0428535,0.00830566,0.0256334,0.0182878,0.0101624,0.0132341,0.00740043,0.00906131,0.006038,0.0645144,0.00893958,0.0078407,0.0315252,0.0130561,0.00911294,0.00617992,0.0267311,0.0111374,0,0,0
34,0,0,0,0,0.0114407,0.0235824,0,0,0,0.0502757,0.0200418,0.0235897,0.00687793,0,0,0.0313688,0,0.0143364,0.0184099,0.0259138,0.0313468,0.0188999,0.0153297,0.0231937,0.0156737,0.00475069,0.00977513,0.00696322,0.00994509,0.00435525,0.0103969,0.00663559,0.0226326,0.0698443,0.0193147,0.0118713,0.0091482,0.0222372,0.0135446,0.0178584,0.0233446,0.00984242,0,0,0.0282156,0,0.00763822,0.0140285,0.0316157,0.0196827,0.0425739,0.0104196,0.0269587,0.019306,0.0100262,0.0137645,0.00693485,0.00877977,0.00788646,0.0643726,0.00937588,0.00947056,0.0291344,0.0132644,0.00935897,0.00625285,0.027232,0.0115648,0,0,0
