Timestep,BCBB,BCBF,BCBTT,BCFT,C7,CLAV,IMU_B,IMU_M,IMU_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x68,x69,x70
All Timesteps RMSE,0,0,0,0,0.0223437,0.0191757,0,0,0,0.0420158,0.0155713,0.0249823,0.0111837,0,0,0.0212609,0,0.02229,0.0110645,0.027251,0.0247647,0.0221283,0.0154632,0.00705593,0.021883,0.00920756,0.0210878,0.0168068,0.0164906,0.0127408,0.0205293,0.00787643,0.0242827,0.0508478,0.0170427,0.0154606,0.00822248,0.0358378,0.00419651,0.0378358,0.0175588,0.0162646,0,0,0.023163,0,0.00853212,0.0187113,0.0344331,0.0420969,0.0413978,0.0248508,0.0133341,0.0243407,0.0052819,0.0154675,0.0108879,0.00856035,0.0217427,0.0573931,0.0173561,0.0249869,0.0408133,0.0124056,0.0115706,0.0135943,0.0143747,0.0159261,0,0,0
0,0,0,0,0,0.0131879,0.0154656,0,0,0,0.0348895,0.0187367,0.0170043,0.0131364,0,0,0.018026,0,0.0242532,0.00838054,0.0270502,0.0117596,0.0175082,0.00263266,0.00663515,0.0104866,0.00889677,0.00968882,0.00777821,0.0166936,0.000767786,0.00578904,0.00578812,0.0240586,0.0371125,0.0124732,0.0151706,0.00698175,0.0398917,0.0056274,0.0472352,0.0237308,0.00867227,0,0,0.025876,0,0.00961895,0.0191064,0.0355623,0.0520084,0.043661,0.0245653,0.0228207,0.0229474,0.00430127,0.0201536,0.0145632,0.00926181,0.0202598,0.0639783,0.00758033,0.021398,0.0481438,0.0102971,0.00897995,0.00486222,0.010211,0.00872491,0,0,0
1,0,0,0,0,0.0158746,0.017571,0,0,0,0.0330501,0.0185075,0.0163619,0.0139384,0,0,0.020881,0,0.0239884,0.00945754,0.0270179,0.0119016,0.0170577,0.00162025,0.00625192,0.0114948,0.00873386,0.0098876,0.00760667,0.0156231,0.00107385,0.00474371,0.00577861,0.0241162,0.0331086,0.0133053,0.0151611,0.00663979,0.0371046,0.00536416,0.047386,0.0245739,0.0101582,0,0,0.0249469,0,0.00991158,0.019108,0.0355895,0.0521815,0.0430797,0.0244355,0.0219627,0.0235381,0.00309867,0.0184368,0.0134674,0.00889368,0.0195798,0.0624498,0.00690926,0.0214341,0.0504709,0.00995499,0.0090015,0.00503954,0.0116973,0.0107637,0,0,0
2,0,0,0,0,0.0166785,0.018085,0,0,0,0.0305677,0.0184409,0.0156227,0.0143967,0,0,0.0209861,0,0.0237577,0.00955563,0.0271087,0.0125147,0.0166111,0.00210918,0.00599094,0.0121291,0.00875762,0.0103477,0.00781004,0.0148232,0.00176751,0.0036862,0.00599876,0.0242572,0.0282635,0.0130188,0.0151636,0.00660348,0.037426,0.00539213,0.0480134,0.0250208,0.0106303,0,0,0.0241853,0,0.0100043,0.0186894,0.0353869,0.0515201,0.0428874,0.0259057,0.0215527,0.0233388,0.00252892,0.0179809,0.0132567,0.00888307,0.0199844,0.0610385,0.00773569,0.0221465,0.0523773,0.00940573,0.00882277,0.00497961,0.0121527,0.0114748,0,0,0
3,0,0,0,0,0.0168661,0.0182717,0,0,0,0.0280793,0.0182764,0.0149494,0.0148649,0,0,0.0209994,0,0.0236114,0.00949174,0.0272007,0.0135233,0.0165121,0.00325926,0.006182,0.0121376,0.00879662,0.0110212,0.00828476,0.0141572,0.00288692,0.00394126,0.00623934,0.0243149,0.023007,0.0128231,0.0151977,0.00648278,0.0377829,0.00530102,0.0479873,0.0251985,0.0108833,0,0,0.0237509,0,0.0101035,0.0182196,0.0353509,0.0501363,0.0428589,0.0269409,0.0214911,0.0233607,0.00220059,0.0175121,0.0131842,0.00899425,0.0208198,0.0598135,0.0085372,0.0224896,0.0528557,0.00891656,0.00861661,0.00492921,0.0123354,0.0116397,0,0,0
4,0,0,0,0,0.016854,0.0183967,0,0,0,0.025741,0.0180224,0.0143391,0.0152133,0,0,0.0208898,0,0.0235582,0.00927745,0.0272895,0.0148703,0.0164906,0.004534,0.0064761,0.0118452,0.00888625,0.0120999,0.0091142,0.0135789,0.00433574,0.00572646,0.0065243,0.0242374,0.0179513,0.0126418,0.015277,0.0063021,0.037581,0.00522132,0.047033,0.0249997,0.0110992,0,0,0.0234742,0,0.0102049,0.0180211,0.0354279,0.0478756,0.0428914,0.0270292,0.0213866,0.0235387,0.00234726,0.0171319,0.0136469,0.00945393,0.0205238,0.0590461,0.00898112,0.0220019,0.0522403,0.00860921,0.00843928,0.00485418,0.0123551,0.0116509,0,0,0
5,0,0,0,0,0.016875,0.018496,0,0,0,0.0239494,0.0176783,0.0138457,0.0154374,0,0,0.0208282,0,0.0236378,0.0091011,0.0273808,0.0166092,0.0164732,0.00574162,0.00671534,0.0114407,0.00895169,0.0135129,0.0101718,0.0131894,0.00590193,0.00810159,0.00675781,0.024083,0.0135061,0.0125699,0.0153908,0.00607621,0.0363542,0.00518833,0.0451384,0.0244706,0.0113468,0,0,0.0232481,0,0.0102706,0.0180602,0.0355063,0.0449096,0.0429833,0.026193,0.0210564,0.0236452,0.00295484,0.0169099,0.0146783,0.0104831,0.0188341,0.0588247,0.00895201,0.020718,0.051433,0.00850011,0.00823505,0.0048321,0.0122685,0.0117067,0,0,0
6,0,0,0,0,0.0170253,0.0185841,0,0,0,0.0227065,0.0172446,0.0138545,0.0155915,0,0,0.0210757,0,0.0238545,0.00895425,0.0275031,0.0186682,0.0165203,0.00682737,0.00694753,0.0109898,0.00907245,0.0150932,0.0113639,0.0130077,0.00739221,0.0106581,0.00692973,0.0239231,0.0108987,0.0127171,0.0155223,0.00581819,0.0349965,0.00516437,0.0431171,0.0238088,0.0116095,0,0,0.0230168,0,0.0102745,0.017975,0.0354202,0.0417192,0.0431193,0.0250571,0.0205137,0.0237207,0.00375051,0.0167967,0.0159729,0.0119246,0.0170999,0.0588752,0.00866871,0.0192797,0.0499631,0.00851307,0.00806565,0.00479218,0.0121143,0.0118242,0,0,0
7,0,0,0,0,0.0172451,0.0186736,0,0,0,0.0219487,0.0168443,0.0142588,0.01565,0,0,0.0216408,0,0.0242698,0.00886725,0.0276541,0.0206697,0.0166341,0.00789242,0.00720648,0.0106319,0.0093126,0.0170019,0.0126621,0.0130492,0.00886106,0.0133295,0.00722381,0.0237862,0.011373,0.013012,0.0156755,0.00557634,0.0340219,0.0051841,0.0414011,0.0231613,0.0118374,0,0,0.0227636,0,0.0102342,0.0177025,0.0350923,0.0388653,0.043241,0.0241249,0.0198219,0.0235843,0.00441728,0.0166737,0.0170089,0.0131373,0.0164155,0.0589164,0.00837422,0.0182898,0.0481787,0.00859262,0.00797237,0.00473695,0.0119255,0.0119611,0,0,0
8,0,0,0,0,0.0174668,0.0187984,0,0,0,0.0213098,0.0165322,0.014385,0.015599,0,0,0.0224826,0,0.0247753,0.00887715,0.0278036,0.0224895,0.0167974,0.0090046,0.00754189,0.0103287,0.00967347,0.0189422,0.01398,0.0132934,0.0103565,0.0159997,0.00763039,0.0236713,0.0140768,0.0134267,0.0158329,0.00537835,0.0334926,0.00528524,0.0403696,0.0224777,0.0119911,0,0,0.0224941,0,0.0101787,0.0175821,0.0347335,0.0371162,0.0433667,0.0233932,0.0190731,0.0232542,0.00484434,0.0164879,0.0172759,0.0138275,0.0162057,0.058935,0.00813388,0.0178244,0.0470805,0.00868066,0.0078852,0.00468702,0.0117421,0.0120976,0,0,0
9,0,0,0,0,0.0175774,0.0188996,0,0,0,0.0209165,0.0163066,0.0135732,0.0155062,0,0,0.0234782,0,0.0252742,0.00903133,0.0279761,0.0241487,0.0170221,0.0101856,0.00806865,0.0100534,0.0101111,0.0208849,0.0152736,0.0136216,0.0117818,0.0182667,0.00789369,0.0235631,0.0182245,0.0138876,0.0160054,0.00527766,0.0333661,0.00534897,0.0402229,0.0218128,0.0120325,0,0,0.0222559,0,0.0101194,0.0176294,0.0343746,0.0366394,0.0435404,0.023084,0.0183174,0.02285,0.00506878,0.0161956,0.0164319,0.0142307,0.0162657,0.058991,0.00791274,0.0177497,0.0464026,0.00874258,0.00781136,0.0046221,0.0117201,0.0122772,0,0,0
10,0,0,0,0,0.0175666,0.0189475,0,0,0,0.0211867,0.0161753,0.0117742,0.015495,0,0,0.0244915,0,0.0256219,0.00928901,0.0281268,0.0260409,0.0172895,0.0112834,0.00876205,0.0098076,0.0104605,0.0227435,0.0164428,0.0138929,0.012809,0.0197858,0.00806431,0.0234794,0.0238737,0.0142662,0.0161109,0.00522546,0.0334575,0.0054046,0.0407005,0.0210397,0.011979,0,0,0.0221157,0,0.0101288,0.0174635,0.0340512,0.0366698,0.0437966,0.023472,0.0175354,0.0225459,0.00517134,0.0158597,0.0157693,0.0138366,0.0164373,0.0591172,0.00765072,0.017831,0.0461124,0.00880053,0.00774398,0.00459666,0.0117672,0.0124891,0,0,0
11,0,0,0,0,0.0174977,0.0189752,0,0,0,0.0227482,0.0161332,0.00957492,0.0157212,0,0,0.0253749,0,0.0257728,0.00961427,0.028192,0.0284806,0.0175478,0.012329,0.00955078,0.00963184,0.010757,0.0244415,0.0175474,0.0140367,0.0134469,0.0207092,0.00812175,0.0234485,0.0315674,0.0145695,0.0161517,0.00525764,0.0334359,0.00544951,0.0410784,0.0200379,0.0118862,0,0,0.0220069,0,0.0101757,0.017301,0.0338133,0.0362815,0.0440848,0.0237232,0.0168578,0.0223299,0.00521311,0.0155187,0.016634,0.0134593,0.0163702,0.0593105,0.00734259,0.0176678,0.0458313,0.00886296,0.00769323,0.00459851,0.0118524,0.0126436,0,0,0
12,0,0,0,0,0.0174363,0.0189888,0,0,0,0.0256269,0.0161756,0.00767353,0.0156861,0,0,0.0260636,0,0.025683,0.00999542,0.0282319,0.0309451,0.0177636,0.0133388,0.0103937,0.00961333,0.0111283,0.026051,0.0186601,0.0141145,0.0138681,0.0214297,0.00808429,0.0234643,0.0400479,0.0147912,0.0161082,0.0053101,0.0331854,0.0054705,0.0408438,0.0188381,0.0118017,0,0,0.0218358,0,0.0102123,0.0172802,0.0336168,0.0354744,0.0443581,0.0236227,0.0163415,0.022182,0.00525372,0.0151529,0.0168676,0.0130842,0.0158609,0.0594937,0.00707929,0.0170187,0.0453472,0.00887558,0.0076391,0.00461312,0.0120121,0.0126767,0,0,0
13,0,0,0,0,0.0174367,0.0189825,0,0,0,0.0291378,0.0162513,0.00678816,0.0154821,0,0,0.0265741,0,0.0253999,0.0103911,0.0282885,0.0322863,0.0179504,0.0141962,0.0112177,0.00963733,0.0115388,0.0276016,0.0197178,0.014226,0.0142799,0.0223019,0.0080751,0.0235142,0.0470202,0.0148704,0.0160026,0.00532083,0.0328273,0.005453,0.0401578,0.0175642,0.0116972,0,0,0.0216498,0,0.0102544,0.0172161,0.033475,0.0343984,0.0445763,0.0231273,0.0158589,0.0220859,0.00525953,0.0147274,0.0166452,0.0127016,0.0149048,0.0597143,0.00682049,0.0159267,0.0447233,0.00882975,0.00760179,0.0046486,0.0122423,0.0126256,0,0,0
14,0,0,0,0,0.0174913,0.0189398,0,0,0,0.0327646,0.0163022,0.00699176,0.0154792,0,0,0.0268662,0,0.0250025,0.0106967,0.0284157,0.0321952,0.0181423,0.0149109,0.0119313,0.0096739,0.011896,0.0290035,0.020651,0.0143702,0.0147286,0.0234847,0.00808362,0.0236266,0.0519836,0.0148407,0.0158646,0.00525509,0.0323172,0.00539905,0.0391876,0.0163255,0.0115862,0,0,0.0215619,0,0.0103499,0.0171866,0.0333622,0.033147,0.0447453,0.0222998,0.0153074,0.0220683,0.00535066,0.0142945,0.0163478,0.0123379,0.0137848,0.0600223,0.00649505,0.0148993,0.0439251,0.00870545,0.00754686,0.00474754,0.0124505,0.0125392,0,0,0
15,0,0,0,0,0.0175355,0.0188696,0,0,0,0.0361491,0.0163407,0.00798923,0.0157923,0,0,0.0271672,0,0.0245049,0.0110385,0.0286161,0.0312075,0.0182147,0.015552,0.0124492,0.00967519,0.012163,0.030281,0.0214115,0.0144657,0.0151163,0.0248751,0.00804401,0.0238403,0.0557773,0.014797,0.0157529,0.00523034,0.0318648,0.00531977,0.0382939,0.0152995,0.0114963,0,0,0.0215735,0,0.0104771,0.0170871,0.033256,0.0320866,0.0448953,0.0213849,0.0147602,0.0220584,0.00548692,0.0139039,0.01608,0.0121401,0.0127677,0.0603921,0.006184,0.0142976,0.0430676,0.0085306,0.00742395,0.00480754,0.0125946,0.0125079,0,0,0
