Timestep,BCBB,BCBF,BCBTT,BCFT,C7,CLAV,IMU_B,IMU_M,IMU_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x68,x69,x70
17,0,0,0,0,0.0119129,0.0123357,0,0,0,0.0509852,0.0216315,0.01316,0.00413909,0,0,0.0287184,0,0.0136728,0.0186778,0.0295582,0.0196863,0.0194199,0.0127893,0.0178943,0.0145992,0.010045,0.023993,0.0150423,0.01747,0.0154842,0.0251596,0.0098602,0.0255741,0.0694458,0.0168037,0.0135679,0.0102514,0.0309235,0.0117065,0.0328025,0.00468797,0.0125047,0,0,0.0151926,0,0.00822849,0.0062111,0.029681,0.0277248,0.0418032,0.0170349,0.0139127,0.0125649,0.00901635,0.0108869,0.0152873,0.0135542,0.00893121,0.0599484,0.00490752,0.011649,0.0390859,0.0111751,0.00675013,0.00493006,0.0142264,0.0129114,0,0,0
18,0,0,0,0,0.0116641,0.0126638,0,0,0,0.0525128,0.0216118,0.0149732,0.00409442,0,0,0.0285442,0,0.0137685,0.0186637,0.0294803,0.0202429,0.0191108,0.0129891,0.0184012,0.0135282,0.00968659,0.0244506,0.0151593,0.0171823,0.0152179,0.0260681,0.00988392,0.0257613,0.0712852,0.0165585,0.0135913,0.0102392,0.0304527,0.0117503,0.0325041,0.00554208,0.0122021,0,0,0.0154762,0,0.00819668,0.00626868,0.0297879,0.0272805,0.0419978,0.0154204,0.0146859,0.0126059,0.00927655,0.0105886,0.0144134,0.0130641,0.00764727,0.0602155,0.00483219,0.0108233,0.0384679,0.0112395,0.00681222,0.00497507,0.0146089,0.0125783,0,0,0
19,0,0,0,0,0.0113783,0.0130103,0,0,0,0.0531375,0.0215831,0.016173,0.00411844,0,0,0.0283093,0,0.0139483,0.018589,0.0293389,0.0206338,0.0188294,0.0130284,0.0189273,0.0123803,0.00915555,0.0246912,0.0151642,0.0168172,0.0148796,0.0264546,0.00980737,0.0257952,0.0717628,0.0162309,0.0136375,0.010246,0.0298236,0.0118091,0.031854,0.00651436,0.0118841,0,0,0.0159677,0,0.0081619,0.00634067,0.029825,0.0265591,0.0422018,0.0137392,0.0154745,0.0126489,0.00936538,0.0103928,0.0136081,0.0125048,0.00630726,0.0606365,0.00473808,0.00977377,0.0377161,0.0113375,0.00675392,0.00499619,0.0151434,0.012205,0,0,0
20,0,0,0,0,0.0110646,0.0134047,0,0,0,0.0529236,0.0215422,0.0165992,0.00396205,0,0,0.0279409,0,0.0140584,0.0184179,0.0290635,0.0208475,0.0186023,0.0129891,0.0193307,0.0112727,0.00862405,0.0247257,0.0150811,0.0163428,0.0144737,0.0262765,0.00962691,0.0256454,0.071256,0.0157983,0.0136402,0.0102089,0.028983,0.0118806,0.0307523,0.00750231,0.0115846,0,0,0.0165666,0,0.0081676,0.00647718,0.0296966,0.0257531,0.0423612,0.0121432,0.0162263,0.0127308,0.00922369,0.0103412,0.0128475,0.0118468,0.00496725,0.061207,0.00455554,0.00861797,0.0366436,0.0114649,0.00656436,0.00500117,0.0158448,0.0118529,0,0,0
21,0,0,0,0,0.010945,0.013956,0,0,0,0.0520413,0.0214712,0.0164471,0.00390419,0,0,0.0276911,0,0.0142467,0.0182312,0.0287603,0.0207777,0.0183486,0.0129079,0.0198124,0.0103166,0.0081719,0.0244356,0.0148787,0.0158056,0.0139799,0.0255439,0.00937051,0.0253451,0.0702448,0.0153693,0.0136619,0.01018,0.0278454,0.0119916,0.0292306,0.00872036,0.0114729,0,0,0.0174394,0,0.00816941,0.00677821,0.0296932,0.0248984,0.0425426,0.0103803,0.0171956,0.0130076,0.00909921,0.0102975,0.0119282,0.0111315,0.00347581,0.0618483,0.00438351,0.00750138,0.0352063,0.0117259,0.00620721,0.00499678,0.0167596,0.0117036,0,0,0
22,0,0,0,0,0.0109997,0.0145838,0,0,0,0.0507646,0.0213746,0.0160301,0.00398011,0,0,0.0277003,0,0.0145297,0.0181024,0.0284969,0.0204684,0.0180388,0.0127551,0.0203654,0.00939671,0.00793157,0.0239888,0.0145036,0.0152638,0.0133514,0.0243715,0.00909796,0.0249624,0.0691047,0.0150047,0.0137267,0.0101499,0.0265628,0.0120707,0.0277465,0.0102462,0.0115675,0,0,0.0184424,0,0.00815974,0.00714327,0.0299398,0.0240746,0.0427568,0.00839075,0.0184165,0.0134236,0.00909223,0.0102385,0.0108853,0.0104877,0.00179758,0.0624587,0.00448491,0.00665762,0.0335354,0.0120262,0.00575537,0.00499785,0.0177557,0.0117144,0,0,0
23,0,0,0,0,0.0109909,0.0149729,0,0,0,0.0496454,0.0212525,0.015553,0.004505,0,0,0.0276589,0,0.0148519,0.0179505,0.0283098,0.0201595,0.0177789,0.0125832,0.0206192,0.00837607,0.00784126,0.023349,0.0139443,0.0147292,0.0125424,0.0228519,0.00885145,0.0245487,0.0679905,0.0146384,0.0138138,0.0100623,0.0249162,0.0121075,0.026117,0.0118251,0.0115977,0,0,0.0191436,0,0.00814298,0.00743188,0.0302423,0.0229635,0.0429198,0.00617276,0.0194787,0.0137859,0.00907548,0.0102074,0.00970123,0.00981027,0.000793958,0.0629903,0.00535583,0.00635338,0.0314189,0.0121997,0.00544905,0.00502067,0.0183818,0.0116175,0,0,0
24,0,0,0,0,0.0110376,0.0153855,0,0,0,0.0484596,0.0211554,0.0151957,0.00514199,0,0,0.0276605,0,0.0150561,0.0177989,0.0281293,0.020125,0.0175368,0.0124971,0.0209105,0.00756179,0.00769266,0.0224456,0.0132243,0.014169,0.0115933,0.0211039,0.008627,0.0241111,0.0669752,0.0143143,0.0138334,0.00999202,0.0228511,0.0121296,0.0240159,0.0134736,0.0117177,0,0,0.0197461,0,0.00811815,0.00771991,0.0305736,0.0217533,0.0430353,0.00441485,0.0205255,0.0141682,0.00890751,0.0102081,0.00832929,0.0092228,0.00328367,0.0634893,0.00642315,0.00708644,0.028609,0.0123267,0.00522238,0.00503846,0.0189408,0.0116248,0,0,0
25,0,0,0,0,0.0109267,0.0156728,0,0,0,0.0475985,0.0210681,0.0151255,0.00550622,0,0,0.0276095,0,0.0151537,0.0176475,0.0279302,0.0205264,0.0173453,0.0124751,0.0210399,0.00687949,0.00705839,0.0211777,0.0123704,0.013585,0.0106461,0.0192827,0.0083874,0.0236643,0.066132,0.0140455,0.0138153,0.00993925,0.0213763,0.0121757,0.0223445,0.0149292,0.0116955,0,0,0.0201924,0,0.00811144,0.00795339,0.0309248,0.0211266,0.0431021,0.00464096,0.0213799,0.0144348,0.0088298,0.0102852,0.00727327,0.00945608,0.00549544,0.0637981,0.00722788,0.00838732,0.0264518,0.0124054,0.00502541,0.00504317,0.0192482,0.0115253,0,0,0
26,0,0,0,0,0.0109716,0.016113,0,0,0,0.0469552,0.0209658,0.0155574,0.0059629,0,0,0.027939,0,0.0153396,0.0176054,0.0277611,0.0212845,0.0171489,0.0124632,0.0214585,0.00640433,0.0064619,0.0194288,0.0112756,0.0130635,0.00977177,0.0174764,0.00816621,0.0232444,0.065358,0.0139213,0.0138067,0.00991965,0.0193029,0.0122374,0.0197228,0.0165834,0.0118519,0,0,0.0207929,0,0.00812711,0.00823553,0.0313901,0.0200984,0.0431425,0.0068254,0.0223912,0.014881,0.0085997,0.0105119,0.00582926,0.00931913,0.00742766,0.0640683,0.00810511,0.010094,0.0232191,0.0125537,0.00479535,0.00505426,0.0196475,0.0116485,0,0,0
27,0,0,0,0,0.0110344,0.0165001,0,0,0,0.0463505,0.0209043,0.0161652,0.00665721,0,0,0.0283481,0,0.015545,0.0175928,0.0274652,0.0224419,0.017019,0.0124296,0.0219936,0.00608401,0.00613111,0.0175122,0.0101625,0.0125688,0.00892336,0.0159161,0.00802872,0.0228156,0.0645219,0.0138758,0.013816,0.00989505,0.017407,0.0123042,0.0174443,0.0182343,0.0119889,0,0,0.0213666,0,0.00813599,0.00850651,0.0318797,0.0195577,0.0430419,0.010015,0.0234259,0.015328,0.00832401,0.0108758,0.00457398,0.00753979,0.00973277,0.0641856,0.00921579,0.0121158,0.0199868,0.0127245,0.0046248,0.0051234,0.0199023,0.0117351,0,0,0
28,0,0,0,0,0.0111201,0.016879,0,0,0,0.0453834,0.020877,0.0169555,0.00745896,0,0,0.0287692,0,0.0156956,0.0175987,0.0272257,0.0239176,0.0169801,0.0124533,0.0226387,0.00599204,0.00581192,0.0153355,0.00904103,0.0118867,0.00818077,0.0144726,0.00797075,0.0222975,0.0634575,0.0138998,0.0138327,0.00989816,0.0160315,0.0123327,0.0157758,0.0198724,0.0121369,0,0,0.0219093,0,0.00813685,0.008806,0.0323883,0.0194164,0.0428291,0.0133028,0.0245462,0.0157474,0.00812037,0.011385,0.00412787,0.00641952,0.0120773,0.0640796,0.0108966,0.0140683,0.0172202,0.0128902,0.00449362,0.00518835,0.0201389,0.0118339,0,0,0
29,0,0,0,0,0.011117,0.0171816,0,0,0,0.0442626,0.0208519,0.0179709,0.00823996,0,0,0.0291174,0,0.015827,0.0175917,0.0270257,0.025494,0.0170741,0.0125671,0.0231764,0.00600713,0.0055501,0.0129355,0.00811148,0.0110815,0.00760411,0.0131118,0.00795678,0.0217828,0.0622016,0.0139358,0.0138344,0.0098718,0.0149969,0.0123544,0.0145328,0.0214196,0.0121334,0,0,0.0223595,0,0.00810773,0.00909595,0.032924,0.0195543,0.0425365,0.0162405,0.0257842,0.0160765,0.0080645,0.012043,0.00446161,0.00637717,0.0140313,0.0638453,0.012644,0.015709,0.0152213,0.0130595,0.00437656,0.00529094,0.0202932,0.0118427,0,0,0
30,0,0,0,0,0.0111827,0.0176044,0,0,0,0.0429021,0.0208156,0.0192101,0.00916783,0,0,0.0297563,0,0.0159296,0.0176781,0.0268604,0.0271209,0.0172526,0.0127567,0.0239235,0.00624566,0.0054948,0.0107349,0.00753171,0.0103147,0.00716857,0.0117189,0.0079404,0.021335,0.060539,0.0141176,0.0138132,0.00978129,0.0141278,0.0123994,0.0134923,0.02312,0.0121664,0,0,0.0229532,0,0.00810709,0.00944823,0.0335722,0.0196809,0.0421492,0.0197057,0.0272312,0.0165165,0.00796672,0.0128522,0.00542636,0.00681069,0.0162899,0.0634393,0.0120289,0.0176772,0.0130186,0.0132641,0.00421141,0.0053935,0.0206682,0.0119412,0,0,0
31,0,0,0,0,0.0112281,0.0180425,0,0,0,0.0411365,0.0208084,0.0205312,0.0101149,0,0,0.0303126,0,0.0160321,0.0177283,0.0267377,0.0288007,0.0175107,0.0129951,0.0245893,0.00662633,0.0058383,0.00872466,0.00743373,0.00964617,0.00694444,0.0103407,0.00789563,0.0209056,0.0582801,0.0142598,0.0138239,0.00978739,0.0138433,0.0124294,0.0131598,0.0247139,0.0122025,0,0,0.0235349,0,0.00811313,0.00979177,0.0342179,0.0199967,0.0416717,0.0228761,0.0287159,0.0170012,0.00794975,0.0136343,0.00683354,0.00738154,0.0184259,0.0629282,0.0116804,0.0195945,0.0117122,0.0134771,0.00405346,0.00549553,0.0211414,0.012026,0,0,0
32,0,0,0,0,0.0111701,0.0184295,0,0,0,0.0389835,0.0207779,0.021892,0.0109978,0,0,0.0306859,0,0.0161271,0.0177358,0.0266754,0.0303586,0.0178352,0.0132384,0.0251239,0.00702848,0.00617492,0.00719605,0.00777238,0.00906235,0.00695053,0.00896995,0.0078683,0.0205112,0.0554224,0.0143675,0.0138479,0.00979359,0.0138941,0.0124664,0.0133904,0.0261524,0.01219,0,0,0.0240619,0,0.00811553,0.0101131,0.034828,0.0207004,0.0411677,0.0255245,0.0301395,0.0173683,0.00797154,0.014326,0.00845545,0.00787604,0.0203721,0.0623736,0.0116586,0.0214127,0.0115065,0.0136554,0.00387176,0.00560452,0.0216179,0.0120236,0,0,0
33,0,0,0,0,0.0111057,0.0188119,0,0,0,0.0366318,0.0207121,0.0233378,0.0118365,0,0,0.0311019,0,0.0162472,0.0177658,0.0266981,0.0317073,0.0181497,0.0135024,0.0257031,0.00754083,0.0064415,0.00723029,0.00864711,0.00853562,0.0071629,0.0075618,0.00784781,0.0201875,0.0519729,0.0145039,0.0138552,0.00973592,0.0142248,0.0125083,0.0139927,0.0274746,0.0121471,0,0,0.0245382,0,0.00812405,0.0104311,0.0354015,0.0214424,0.0405864,0.0281068,0.0316446,0.0176958,0.00796134,0.0149997,0.00988126,0.00829936,0.0224414,0.0616098,0.0118979,0.0234164,0.0122385,0.0137941,0.00370085,0.00570777,0.0221154,0.012004,0,0,0
34,0,0,0,0,0.011002,0.0191201,0,0,0,0.0341438,0.0206335,0.0248899,0.0125699,0,0,0.0315347,0,0.016407,0.0178061,0.026831,0.0328288,0.0184566,0.013791,0.0262614,0.00815829,0.00677782,0.00876112,0.00995821,0.00808967,0.00778054,0.00617847,0.00775573,0.0199569,0.0479988,0.0146642,0.0138493,0.00960867,0.0143377,0.0125569,0.0143498,0.028552,0.0120298,0,0,0.0248656,0,0.00815382,0.0107448,0.0358885,0.0218556,0.0399362,0.030578,0.0331731,0.0180341,0.00790469,0.0156341,0.0102361,0.0084666,0.0247073,0.0605314,0.0135563,0.0255643,0.0138997,0.0138956,0.00355,0.00580221,0.0224799,0.0118912,0,0,0
