Timestep,C7,CLAV,L5FT,L5HD,LANK,LASI,LELB,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RELB,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x55,x56,x57,x58,x59
40,0.0171914,0.0637587,0.0268974,0,0.0193202,0.054296,0.0218348,0,0.0422303,0.0595875,0.0366099,0.0404099,0.014495,0.0560337,0.0259813,0.0423938,0.0703293,0.0653477,0.0376043,0.0617763,0.0669607,0.0375484,0.0390173,0.0261374,0.0443237,0.0166977,0.0123286,0.0314046,0,0.0274568,0.0650056,0.0354853,0.0234901,0,0.031288,0.0735494,0.0149845,0.0293376,0.0239724,0.054477,0.0353432,0.0229468,0.0295324,0.046649,0.0450519,0.021123,0.0302687,0.0148165,0.0314744,0.00732606,0.0300338,0.010213,0.020848,0.0573736,0.047399,0,0,0,0,0
41,0.0173511,0.0638632,0.0290737,0,0.0203694,0.0548193,0.022027,0,0.0421474,0.0593343,0.0350019,0.0399638,0.0149217,0.0555844,0.0256267,0.0424706,0.0691181,0.0650507,0.038209,0.0610358,0.0664064,0.0372235,0.0380395,0.0194062,0.0446383,0.0168342,0.0123542,0.0325395,0,0.0277972,0.064212,0.0354862,0.0233824,0,0.0313302,0.0742616,0.0148845,0.0293693,0.0245243,0.0545895,0.0352467,0.0232843,0.0289838,0.0462977,0.0450939,0.0212547,0.0302587,0.0147233,0.0316467,0.00687291,0.0301883,0.0104158,0.0206204,0.0574569,0.0471841,0,0,0,0,0
42,0.017554,0.063941,0.032086,0,0.0213843,0.0551403,0.0221908,0,0.0420424,0.0590739,0.0337149,0.0393606,0.0159578,0.0552114,0.0252251,0.0423262,0.0675754,0.0646869,0.0386156,0.060433,0.0658701,0.037025,0.03716,0.013598,0.0449588,0.0169788,0.0124392,0.0334505,0,0.0278875,0.0633657,0.0355302,0.0232399,0,0.0312891,0.0747695,0.0148667,0.0294299,0.0250728,0.0546183,0.034995,0.0236264,0.0284393,0.0459196,0.0451081,0.0214391,0.0301676,0.0146661,0.0317823,0.00671615,0.0303733,0.0104561,0.0204311,0.057581,0.0469648,0,0,0,0,0
43,0.017805,0.0640181,0.0345243,0,0.0224845,0.0555747,0.0223632,0,0.041979,0.0587108,0.0330028,0.0388501,0.017499,0.0548639,0.0248852,0.0418767,0.0656766,0.0643694,0.0388437,0.0599281,0.0653869,0.0370526,0.0362734,0.00938549,0.0452617,0.0170431,0.0124353,0.0346193,0,0.0278196,0.062467,0.0355573,0.0230465,0,0.0312322,0.0752891,0.0147748,0.0294701,0.0256038,0.0546471,0.0346603,0.0240461,0.0279393,0.0455635,0.0451267,0.021591,0.0302087,0.0146563,0.0319032,0.00669616,0.0305839,0.0104093,0.020317,0.0577498,0.0467826,0,0,0,0,0
44,0.0180062,0.0641305,0.0362089,0,0.0235234,0.055931,0.0224976,0,0.0419123,0.0584116,0.032678,0.0384033,0.0192945,0.0545057,0.0245904,0.0413691,0.0636763,0.0642055,0.0387547,0.0595107,0.0650624,0.0372975,0.0355319,0.0068618,0.0455865,0.017118,0.0124741,0.0356431,0,0.028005,0.0617632,0.0356105,0.0227569,0,0.0311991,0.075723,0.014712,0.0295661,0.0260161,0.054646,0.0344299,0.0244853,0.0276148,0.0452303,0.0451348,0.0217081,0.0302217,0.0145741,0.0319963,0.006963,0.0307727,0.0103514,0.0202199,0.0578599,0.0465942,0,0,0,0,0
45,0.0181673,0.0642286,0.0366846,0,0.0244652,0.0562302,0.0226482,0,0.0418915,0.0582711,0.032685,0.0381474,0.0212992,0.0541238,0.0243731,0.0408508,0.0617218,0.0641252,0.0383661,0.0590766,0.0647305,0.0376824,0.0349414,0.00548047,0.0458938,0.0172498,0.0125021,0.0365367,0,0.0282949,0.0613282,0.0356852,0.022513,0,0.0311615,0.0760754,0.0146486,0.0296673,0.0263789,0.0546342,0.0341673,0.0246726,0.0274409,0.0449815,0.0451806,0.0218057,0.0302122,0.014502,0.032096,0.00739313,0.0310591,0.0103539,0.0200768,0.0578574,0.0464648,0,0,0,0,0
46,0.0183133,0.0642839,0.035985,0,0.0251403,0.0563516,0.022799,0,0.0420034,0.05838,0.032815,0.0379543,0.0234725,0.053711,0.0242872,0.0403293,0.0599796,0.0639689,0.0376686,0.0585366,0.0642585,0.0380007,0.0343128,0.00453537,0.0461031,0.0174098,0.0124251,0.0372429,0,0.02838,0.0611784,0.0357226,0.0223341,0,0.0311043,0.076343,0.014642,0.0297902,0.0265883,0.0546097,0.0338791,0.0247761,0.0273056,0.0447708,0.0451943,0.0218686,0.0301483,0.0144884,0.0321386,0.00783968,0.031312,0.0103708,0.0198949,0.0577856,0.0464822,0,0,0,0,0
47,0.0182444,0.0645455,0.0354587,0,0.0231343,0.0560775,0.0222223,0,0.0429073,0.0583392,0.0329268,0.0371113,0.0227241,0.0526361,0.0245244,0.038907,0.0583189,0.0634525,0.0368032,0.0599174,0.0658208,0.0390979,0.0351443,0.00832715,0.0460213,0.017247,0.0112962,0.0342753,0,0.0270456,0.061219,0.0354056,0.022372,0,0.0312205,0.0769138,0.0135068,0.0299897,0.0278923,0.0537967,0.0336928,0.0252231,0.0257941,0.0439564,0.0451315,0.0233336,0.0280458,0.0134594,0.0335221,0.00673388,0.0312825,0.00991546,0.0197972,0.0581113,0.0464823,0,0,0,0,0
48,0.0182031,0.0648163,0.0374819,0,0.0225779,0.0560504,0.0216636,0,0.0436324,0.0579166,0.0354983,0.0364127,0.0213649,0.0516421,0.0246372,0.0373774,0.0576202,0.0633846,0.0364349,0.0611369,0.0671768,0.0395866,0.0358539,0.0124866,0.0458691,0.0167644,0.0104955,0.034524,0,0.0270264,0.0614784,0.0351305,0.0222944,0,0.0312979,0.0770254,0.0136463,0.0300984,0.0279941,0.0529448,0.0334175,0.0251068,0.0255194,0.0436726,0.044894,0.0233405,0.028026,0.0134559,0.033356,0.00678389,0.0313385,0.00951659,0.0195923,0.0584301,0.0464758,0,0,0,0,0
49,0.0182183,0.0649656,0.0390511,0,0.0225836,0.0561204,0.0212389,0,0.0441106,0.0575331,0.0380925,0.0359767,0.0210644,0.0508817,0.0246886,0.0361376,0.0573896,0.0634693,0.0365521,0.0620935,0.0682031,0.0398814,0.0364476,0.01576,0.0458337,0.0163183,0.0101195,0.0348297,0,0.0267057,0.0616789,0.03494,0.0221545,0,0.0313156,0.0771263,0.0135539,0.0302006,0.0280463,0.0523544,0.0330415,0.0250749,0.025283,0.043363,0.0446997,0.0232568,0.0280069,0.013381,0.0331927,0.00698178,0.0314311,0.00924866,0.0194149,0.0585612,0.0465388,0,0,0,0,0
50,0.0182194,0.0650404,0.0398106,0,0.0227372,0.0562803,0.0209805,0,0.0443783,0.0572538,0.0401799,0.0357765,0.0212367,0.0503877,0.0247066,0.0351885,0.0574736,0.063509,0.0369907,0.0626246,0.0687878,0.0399001,0.0367767,0.0179208,0.0458785,0.0160335,0.0099708,0.0351978,0,0.0263784,0.0618195,0.0348371,0.0219652,0,0.0312834,0.0772081,0.0132884,0.0302785,0.0280576,0.0519748,0.0328579,0.0250881,0.0252127,0.0431512,0.0445444,0.0231211,0.0279238,0.0133052,0.0330428,0.0072857,0.0315256,0.00908146,0.0193069,0.0585444,0.0466266,0,0,0,0,0
51,0.0182498,0.0650824,0.0396287,0,0.0228911,0.0563908,0.0208848,0,0.0444214,0.057161,0.041273,0.0357803,0.0215805,0.0502118,0.0247706,0.0346084,0.0577183,0.0634404,0.0374444,0.0626975,0.0688867,0.039632,0.0367884,0.0188571,0.0459509,0.0159226,0.0100239,0.0355773,0,0.0261337,0.0619506,0.0348217,0.0217798,0,0.0312067,0.0772882,0.0130129,0.0303935,0.0280871,0.0517886,0.0326706,0.0250108,0.0250799,0.0430267,0.0443838,0.0230548,0.0278064,0.0132803,0.032903,0.00775636,0.0316761,0.00901143,0.0192667,0.0584203,0.0467278,0,0,0,0,0
52,0.0183208,0.0650533,0.0384374,0,0.0230591,0.0564285,0.0209842,0,0.0444221,0.0572627,0.0412811,0.03602,0.0218104,0.0503431,0.0248595,0.0348322,0.0581066,0.0632842,0.0375814,0.0623236,0.0685711,0.0393217,0.0365645,0.0185507,0.0460357,0.0160459,0.0100659,0.0359315,0,0.0256416,0.062141,0.0348505,0.0216138,0,0.0311073,0.0773473,0.0127357,0.0304001,0.0280451,0.0517524,0.0323594,0.0248937,0.0249811,0.0429844,0.0442547,0.0229506,0.02777,0.0133066,0.0327611,0.00836437,0.0318584,0.00902224,0.019298,0.0582169,0.0469068,0,0,0,0,0
53,0.0184244,0.0649331,0.0361195,0,0.0233826,0.056418,0.0212528,0,0.0442682,0.0575383,0.0402059,0.0365386,0.0218363,0.0507568,0.0249156,0.0355675,0.0585658,0.0630575,0.0373612,0.0616055,0.0678764,0.0390159,0.0361136,0.016994,0.0461859,0.0162758,0.0103176,0.0362054,0,0.0248601,0.0623895,0.0349356,0.0213845,0,0.0308915,0.0773293,0.0125012,0.0304216,0.0278947,0.0518683,0.0320327,0.0247908,0.0249945,0.0430504,0.0443102,0.0227055,0.0278196,0.0133997,0.0325955,0.0091178,0.032059,0.00914206,0.0192795,0.0579261,0.0471177,0,0,0,0,0
54,0.0185147,0.0647741,0.0326554,0,0.0240769,0.0564043,0.0216601,0,0.0440938,0.0578667,0.0383279,0.037351,0.0221819,0.0514075,0.0249901,0.036688,0.0591752,0.062809,0.037036,0.0605471,0.0667423,0.0385442,0.0354439,0.0146321,0.0463464,0.0166424,0.0106597,0.0365185,0,0.0237661,0.0626643,0.0351372,0.0211131,0,0.0306518,0.0772643,0.0124216,0.0303989,0.0276438,0.0521223,0.0316736,0.0246902,0.0250007,0.0431721,0.044407,0.0222579,0.027907,0.0135789,0.0323895,0.00999024,0.0322896,0.00936578,0.0192415,0.0575682,0.0472672,0,0,0,0,0
55,0.0186022,0.0645838,0.0287339,0,0.0253561,0.056354,0.0221525,0,0.0437929,0.0582215,0.0362193,0.0383355,0.0234911,0.0522261,0.0251555,0.0381926,0.0599007,0.0627888,0.0369371,0.0593332,0.065288,0.038017,0.0347147,0.0123559,0.0464867,0.0170376,0.0111296,0.0369571,0,0.0226581,0.0628322,0.0354012,0.0208848,0,0.0304034,0.0771856,0.012509,0.0302732,0.0273171,0.0524983,0.0314238,0.0245964,0.0250658,0.0433336,0.0445005,0.0216775,0.0280192,0.0137823,0.0321515,0.0109106,0.0325181,0.00965603,0.019259,0.0571841,0.0474092,0,0,0,0,0
56,0.0187619,0.0642382,0.0263449,0,0.0268676,0.0562298,0.0230555,0,0.0427271,0.0586346,0.0349942,0.039553,0.0262058,0.0532989,0.0249732,0.0397877,0.0605633,0.0629361,0.037001,0.0578503,0.0636196,0.0373037,0.0333962,0.0117286,0.046653,0.017586,0.0123793,0.0417891,0,0.0235062,0.0630235,0.0359371,0.020516,0,0.0301802,0.0764531,0.0130048,0.0304564,0.0254368,0.0534514,0.0309982,0.023679,0.0267871,0.0442847,0.0442554,0.0195933,0.0309959,0.0154157,0.0301425,0.0143692,0.0328946,0.010055,0.0191854,0.0566591,0.0475334,0,0,0,0,0
57,0.0188165,0.0641972,0.0241813,0,0.0276625,0.0563297,0.0227685,0,0.0425283,0.0582707,0.033482,0.0403222,0.0253099,0.0535758,0.0249795,0.040203,0.061161,0.0630903,0.0369053,0.058105,0.0633659,0.0375817,0.0346228,0.0116089,0.0465968,0.0173304,0.0126799,0.0424432,0,0.0226357,0.0630853,0.0359996,0.0204361,0,0.0301481,0.0763196,0.0131657,0.0305364,0.0251251,0.0533739,0.030624,0.0236762,0.0269272,0.044334,0.0441712,0.0193083,0.0313471,0.0156878,0.0298089,0.0153215,0.0329933,0.0100587,0.0191535,0.0566734,0.0475442,0,0,0,0,0
58,0.0187848,0.0642697,0.023324,0,0.0272826,0.0563384,0.0225769,0,0.0425427,0.0577383,0.0326661,0.0409009,0.0241582,0.0537908,0.0251321,0.0404836,0.0617851,0.0632315,0.0368123,0.058332,0.0635867,0.0374983,0.0351496,0.0120502,0.0465798,0.0173873,0.0127271,0.0429602,0,0.0217462,0.062952,0.03605,0.0202585,0,0.0301096,0.0761471,0.0134571,0.0306423,0.02484,0.0532628,0.0305378,0.0235416,0.0271086,0.044227,0.0439674,0.0187024,0.0315495,0.0159777,0.0293708,0.0161728,0.0331146,0.0100862,0.0191282,0.0567203,0.0474965,0,0,0,0,0
59,0.0187131,0.0643936,0.022104,0,0.0267505,0.0563712,0.0224808,0,0.0426151,0.0571228,0.0317533,0.041282,0.0231547,0.053915,0.0254429,0.0403474,0.0621025,0.0632139,0.0365198,0.0585847,0.0640774,0.0372615,0.0351043,0.0130023,0.0465786,0.0175082,0.0127006,0.0434455,0,0.0208564,0.062628,0.0360239,0.0200365,0,0.0300999,0.0759625,0.0139156,0.0307494,0.0246114,0.0531274,0.0303595,0.0233573,0.0273583,0.0442972,0.0437652,0.0182603,0.0317375,0.0162333,0.028968,0.0170654,0.0332953,0.0101836,0.019016,0.0567736,0.0475331,0,0,0,0,0
60,0.0186295,0.0644897,0.0211319,0,0.0262275,0.0564739,0.0224538,0,0.0426201,0.0565458,0.0307319,0.0413913,0.0223182,0.0539046,0.0258088,0.039763,0.0619123,0.0628214,0.0358514,0.0584934,0.0643521,0.0368079,0.0342584,0.0137007,0.0465744,0.0175385,0.0127052,0.0439515,0,0.0197326,0.0620237,0.0359399,0.0197379,0,0.0300502,0.0758647,0.0145099,0.0308897,0.0245058,0.0529724,0.030039,0.0231092,0.0275675,0.0445173,0.0436192,0.0179501,0.0319705,0.016473,0.028609,0.0180495,0.0335712,0.0102192,0.0188872,0.0567376,0.0477953,0,0,0,0,0
61,0.018478,0.064508,0.020887,0,0.0261121,0.0566251,0.0224477,0,0.0425825,0.0559788,0.029755,0.0411894,0.0219332,0.0537774,0.0261149,0.0389683,0.0613576,0.0623153,0.0348987,0.0580499,0.0642536,0.0362742,0.0331109,0.0133698,0.0465408,0.0174945,0.0127206,0.0444255,0,0.0186652,0.0611769,0.035824,0.0193618,0,0.0299882,0.0758434,0.0152677,0.0310512,0.0245638,0.0528067,0.0296711,0.0227827,0.0278035,0.0446942,0.0433499,0.0177098,0.0322344,0.0166772,0.0282591,0.0191461,0.0338848,0.0102586,0.0187655,0.0565355,0.0482057,0,0,0,0,0
62,0.0182798,0.064509,0.0212694,0,0.0264355,0.0567785,0.0223929,0,0.0424954,0.0554575,0.0289356,0.0408885,0.0217804,0.053635,0.026364,0.0383806,0.0608859,0.0619432,0.0340735,0.0577025,0.0640679,0.0359889,0.0325597,0.0126789,0.0464409,0.0174377,0.0126957,0.0448211,0,0.0176685,0.0602,0.0357248,0.018964,0,0.0299319,0.0758831,0.0162111,0.0312031,0.0246437,0.0526576,0.0294085,0.0223303,0.0281804,0.0448541,0.0428919,0.017513,0.0323621,0.0169501,0.0278281,0.0203338,0.0341847,0.0103122,0.0186604,0.0562284,0.0486612,0,0,0,0,0
63,0.0182658,0.0644592,0.0220095,0,0.0264764,0.0568307,0.0222756,0,0.0423966,0.055219,0.0282972,0.0406693,0.0212073,0.0535908,0.026581,0.0379416,0.060635,0.0616681,0.0333268,0.0577856,0.0641319,0.0359665,0.032915,0.01229,0.0462628,0.0173986,0.0126464,0.0449414,0,0.0166432,0.0592079,0.0356261,0.0185686,0,0.0298483,0.0758813,0.0173283,0.0313309,0.0247147,0.0525341,0.0291247,0.0216369,0.0288145,0.0450914,0.0423242,0.017297,0.0323192,0.0171896,0.0272481,0.0217529,0.0344332,0.0102026,0.0186369,0.0559013,0.0491388,0,0,0,0,0
64,0.0183978,0.0644039,0.0230631,0,0.0260201,0.0567612,0.022141,0,0.0423647,0.0553308,0.0279391,0.0406806,0.0202284,0.0536519,0.0269136,0.03726,0.0604478,0.0612674,0.0325988,0.0581328,0.064333,0.0358911,0.0336235,0.0122057,0.0459722,0.0173512,0.0125781,0.0446622,0,0.0156498,0.0581725,0.0355486,0.0182358,0,0.0298276,0.0757023,0.0185093,0.0313337,0.0247432,0.052524,0.0290394,0.0208363,0.0295762,0.045574,0.0417202,0.0168027,0.0320151,0.01724,0.026529,0.0235329,0.0345971,0.0101203,0.0186563,0.0556494,0.0496204,0,0,0,0,0
65,0.0182114,0.0642117,0.0243539,0,0.0252525,0.0565309,0.0220166,0,0.0423497,0.0556325,0.0277828,0.040929,0.0192565,0.0537248,0.0273124,0.036339,0.060247,0.0608517,0.0322272,0.0583714,0.0643666,0.0355377,0.0341386,0.0122542,0.0455681,0.0172949,0.0124234,0.0443087,0,0.0147265,0.0569128,0.0355332,0.0180013,0,0.0298648,0.0754802,0.0199388,0.0311828,0.0248536,0.0526064,0.0291376,0.0200684,0.0305424,0.0462392,0.0410853,0.0163362,0.031529,0.0171806,0.0256845,0.0257551,0.0346564,0.00997581,0.0187993,0.0553422,0.0501217,0,0,0,0,0
66,0.0178454,0.0639022,0.0250313,0,0.0246884,0.0561769,0.0218455,0,0.0423289,0.0558211,0.0277024,0.0412847,0.0188488,0.0538713,0.0277158,0.0358707,0.0599519,0.0605056,0.032193,0.058279,0.0641034,0.0350357,0.0342666,0.0125195,0.04511,0.0171805,0.0122806,0.0438968,0,0.0140204,0.0555288,0.0355677,0.0179998,0,0.0299395,0.0753081,0.0212888,0.0309748,0.0249237,0.0528828,0.0293527,0.0195579,0.0316457,0.0471819,0.0406606,0.0158991,0.030787,0.0171194,0.0246733,0.0283911,0.0345158,0.00987002,0.0190952,0.0549204,0.0505863,0,0,0,0,0
67,0.0174477,0.0635512,0.0253317,0,0.0243165,0.0556202,0.0216673,0,0.0423059,0.0557435,0.0273134,0.0417735,0.0187265,0.0541942,0.0281892,0.0359791,0.0595943,0.0602766,0.031786,0.0578591,0.0636159,0.0345184,0.0340117,0.0125987,0.044614,0.0170283,0.0120707,0.0432483,0,0.0135223,0.0541235,0.0356391,0.0182625,0,0.0301074,0.075091,0.0225951,0.0305685,0.0248288,0.0532809,0.0298432,0.0190778,0.0328254,0.04835,0.0405438,0.0154957,0.0299275,0.0170659,0.0236044,0.0313324,0.0341695,0.00978669,0.0195382,0.0544111,0.0509306,0,0,0,0,0
68,0.0170557,0.0631779,0.0252446,0,0.0241068,0.054883,0.0214047,0,0.0422769,0.0556261,0.026556,0.0424167,0.0185361,0.0547269,0.0286809,0.0361566,0.0593599,0.0602085,0.0307123,0.0573647,0.0631637,0.0341643,0.0335838,0.0122967,0.0440164,0.0167901,0.0118997,0.0419395,0,0.0130956,0.0528274,0.0357272,0.0187864,0,0.0304062,0.0749342,0.0236433,0.030133,0.0244536,0.0536722,0.030643,0.0188649,0.0339679,0.0496326,0.0406826,0.0150498,0.0294137,0.0170079,0.0225308,0.0341382,0.0335833,0.0098354,0.0200582,0.0539461,0.0511299,0,0,0,0,0
69,0.0166768,0.0628528,0.0249626,0,0.0239983,0.0540774,0.0211524,0,0.0422911,0.0555447,0.0255312,0.0431884,0.018258,0.0554348,0.0292822,0.0351844,0.0592636,0.060348,0.0298957,0.0570013,0.0628927,0.0340822,0.0331512,0.0118473,0.0433291,0.0165081,0.0117996,0.0395211,0,0.0128425,0.0515881,0.0357891,0.0194778,0,0.0307003,0.0749347,0.0242321,0.0296639,0.0240127,0.0540619,0.0316222,0.018867,0.0350875,0.0509523,0.0409595,0.0144261,0.0292794,0.016969,0.0214915,0.0362964,0.0328506,0.00986378,0.0207278,0.0535981,0.0511912,0,0,0,0,0
70,0.0163659,0.0625734,0.0249108,0,0.0240224,0.0535223,0.0209189,0,0.0423229,0.0552953,0.024436,0.044094,0.0182371,0.0562647,0.0299767,0.0344654,0.0590331,0.0604665,0.0293898,0.0568418,0.0628653,0.0341893,0.0328506,0.0115872,0.0426036,0.0161754,0.0117883,0.0363292,0,0.012753,0.0504807,0.0358112,0.0203035,0,0.0309948,0.0749611,0.0244828,0.0291472,0.0236994,0.0545288,0.0326017,0.0191534,0.036075,0.0523276,0.04147,0.0137329,0.0295821,0.0169872,0.020583,0.0379413,0.0320087,0.00988464,0.021484,0.0532737,0.0512134,0,0,0,0,0
71,0.0162559,0.0623733,0.0252321,0,0.0241083,0.053436,0.0207923,0,0.0423712,0.0549028,0.0234113,0.0450091,0.0184542,0.0571506,0.0307637,0.0339367,0.0587412,0.0604339,0.0290644,0.0568091,0.0629588,0.0343623,0.0326481,0.0115501,0.0418768,0.0158645,0.0118507,0.0327553,0,0.0132031,0.0494606,0.035763,0.0211788,0,0.0312718,0.0748291,0.0243612,0.028517,0.0235699,0.0549977,0.0335017,0.0197673,0.036949,0.0536891,0.0421858,0.0131734,0.0302914,0.0170989,0.0198782,0.0399703,0.0312099,0.00991949,0.0222286,0.0530492,0.0512923,0,0,0,0,0
72,0.0164455,0.0622802,0.0256718,0,0.0241345,0.0538255,0.0207665,0,0.0424171,0.0545951,0.0227881,0.0457635,0.0187464,0.0579638,0.0315934,0.033354,0.0585005,0.0602811,0.0288568,0.0567855,0.0630524,0.0344863,0.0325292,0.0115536,0.0411776,0.0156325,0.0119374,0.0287952,0,0.0144061,0.0485188,0.0356579,0.0219275,0,0.0314918,0.0748938,0.0240612,0.0278378,0.0234962,0.0553764,0.0342559,0.0205566,0.0378549,0.0550229,0.0429078,0.0128876,0.0310339,0.0172466,0.0194918,0.0424937,0.0305311,0.00994985,0.0228951,0.0529383,0.0515062,0,0,0,0,0
73,0.0165075,0.0620818,0.0260995,0,0.0240963,0.0545403,0.0208768,0,0.0424245,0.0544739,0.0225529,0.0461458,0.0189638,0.0584519,0.0323668,0.032817,0.0583169,0.0600675,0.0286055,0.0567322,0.0630398,0.0344869,0.032417,0.0114495,0.0405554,0.01544,0.0120312,0.0245435,0,0.015848,0.0477194,0.0355738,0.0224676,0,0.0316855,0.0750562,0.0241375,0.027127,0.0234385,0.0556851,0.0348653,0.0213011,0.0389148,0.0562306,0.0434259,0.0128327,0.0313963,0.0171458,0.0194072,0.0449472,0.0299665,0.0101013,0.0234417,0.0527753,0.051848,0,0,0,0,0
74,0.0164249,0.0618544,0.0265535,0,0.0240977,0.0554345,0.0210665,0,0.0424751,0.0543786,0.0226585,0.046233,0.0190415,0.0586344,0.0329718,0.0326832,0.058059,0.0598487,0.0285985,0.0566065,0.0629276,0.034373,0.0323483,0.0111561,0.0401244,0.0153094,0.012125,0.020876,0,0.0172107,0.0468244,0.0355158,0.0227908,0,0.0317055,0.0752265,0.0255737,0.0263207,0.0233754,0.0561398,0.035266,0.0217967,0.0400908,0.0571985,0.0436069,0.0128869,0.0310574,0.0163664,0.0196638,0.0473713,0.0296432,0.0101037,0.0238061,0.0525662,0.0522039,0,0,0,0,0
75,0.0163336,0.0616558,0.0271701,0,0.0241894,0.0564128,0.0212547,0,0.0426127,0.0542108,0.0230364,0.0460434,0.0190762,0.0584432,0.033429,0.0325293,0.0576929,0.0596428,0.028818,0.0564721,0.0627826,0.0342007,0.0322485,0.0107214,0.0398707,0.015312,0.012175,0.0196319,0,0.0191118,0.0458279,0.035441,0.0229276,0,0.031667,0.0753554,0.0276669,0.025628,0.023367,0.0567228,0.0354988,0.0218853,0.0411513,0.0578472,0.0434905,0.013056,0.0304612,0.01528,0.0200735,0.0499801,0.0295427,0.0100307,0.0239937,0.052342,0.0525442,0,0,0,0,0
76,0.0163352,0.0614572,0.0280276,0,0.0242521,0.0572997,0.0212676,0,0.042593,0.0540315,0.0235439,0.0456308,0.0191114,0.0578823,0.0336487,0.0321323,0.0573772,0.059453,0.0290609,0.0563753,0.0626851,0.0340165,0.0321242,0.0101791,0.0397575,0.0153134,0.0121711,0.0201025,0,0.0203357,0.0447998,0.035373,0.0228514,0,0.031612,0.0754341,0.0287638,0.0250305,0.0237414,0.0572496,0.0355769,0.0216734,0.0418954,0.0582493,0.0432469,0.0131839,0.0297281,0.0143688,0.0202374,0.0523994,0.0296872,0.00998234,0.0240379,0.0521155,0.0528586,0,0,0,0,0
77,0.0163366,0.0613465,0.0290917,0,0.0242679,0.0580733,0.021223,0,0.0425194,0.0541379,0.0239386,0.0450734,0.0191926,0.0571588,0.0336616,0.0319135,0.0571179,0.0592875,0.0292121,0.0562776,0.0625272,0.0339344,0.0319667,0.00972812,0.0397591,0.0153292,0.0121231,0.0201055,0,0.0204107,0.0438196,0.0353588,0.0224813,0,0.0316302,0.0756013,0.0286979,0.0245173,0.0245424,0.0576489,0.0355665,0.0213506,0.0424031,0.0585367,0.0429887,0.0132565,0.0290149,0.0139052,0.0200399,0.0534161,0.0299803,0.0099495,0.0239959,0.0519951,0.053159,0,0,0,0,0
78,0.0162885,0.0612732,0.0303205,0,0.0242788,0.0588074,0.021204,0,0.0425476,0.0546831,0.0240701,0.044447,0.0193158,0.0564177,0.033457,0.0318685,0.0568265,0.0592107,0.0293168,0.0561405,0.0623072,0.0340717,0.0318012,0.0094459,0.0397928,0.0153878,0.0120455,0.0196672,0,0.0202245,0.0429749,0.0354337,0.0220013,0,0.0316727,0.0759121,0.0284706,0.0240678,0.0255795,0.0578351,0.0354642,0.0211987,0.0428524,0.0588254,0.0427663,0.0133937,0.0284359,0.0136346,0.0198371,0.053457,0.0303297,0.00994528,0.0238574,0.0519618,0.0534237,0,0,0,0,0
79,0.0162023,0.0612214,0.0315298,0,0.024318,0.0595796,0.0211477,0,0.042624,0.0550468,0.0240266,0.0438614,0.0194934,0.0557628,0.0331277,0.0316723,0.0563897,0.0591815,0.0294668,0.0559784,0.0622741,0.0343415,0.0316356,0.00934645,0.0398286,0.0153958,0.0120208,0.019518,0,0.0205353,0.0422983,0.0355352,0.0215713,0,0.0316709,0.0763144,0.028292,0.0236697,0.0266402,0.0577599,0.0353882,0.0211041,0.0432309,0.0590855,0.0426222,0.013689,0.0280477,0.0133353,0.0198863,0.0532577,0.0307128,0.00992231,0.0237257,0.0519017,0.0536664,0,0,0,0,0
80,0.0161318,0.0611912,0.0325074,0,0.0243739,0.0602992,0.0211046,0,0.0426519,0.0552257,0.0238367,0.0432242,0.0197945,0.0552352,0.0327423,0.0312787,0.0558779,0.0591137,0.0296727,0.0558999,0.0622656,0.0340564,0.0315369,0.00940178,0.0397837,0.0153815,0.0119702,0.0195453,0,0.0209727,0.0417552,0.0356525,0.0212657,0,0.031732,0.0765707,0.028145,0.0232805,0.0276272,0.0576427,0.0354057,0.0210923,0.0434608,0.0592472,0.0425176,0.0139768,0.027885,0.0130745,0.0200378,0.0529374,0.0309637,0.00990192,0.0236419,0.051849,0.0538476,0,0,0,0,0
81,0.0160327,0.061127,0.033413,0,0.0244426,0.0610023,0.0210467,0,0.0426539,0.0553076,0.0235979,0.0425692,0.0201167,0.054852,0.0322681,0.0308109,0.0552416,0.0590216,0.0298567,0.0558779,0.0621754,0.0338824,0.0314601,0.00962492,0.0396355,0.0153353,0.0119326,0.0193726,0,0.0212786,0.0412917,0.0357873,0.0210941,0,0.0318895,0.0765158,0.0280492,0.0228445,0.0284567,0.0575412,0.0354773,0.0212254,0.0437114,0.0593297,0.0424445,0.0139992,0.0278233,0.0129192,0.0200827,0.052465,0.0310323,0.00989143,0.0236368,0.0517902,0.0539514,0,0,0,0,0
