Timestep,C7,CLAV,L5FT,L5HD,LANK,LASI,LELB,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RELB,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x55,x56,x57,x58,x59
273,0.0153715,0.0572375,0.0316691,0,0.0135354,0.0408532,0.0241008,0,0.0450627,0.0596239,0.0466764,0.0212705,0.0205724,0.0504702,0.0331995,0.038799,0.0648951,0.0675067,0.0308064,0.0568871,0.0594412,0.0302435,0.0419041,0.0604836,0.0313962,0.0143068,0.0145111,0.00894227,0,0.0239315,0.0515193,0.0433244,0.0188709,0,0.0307938,0.0705579,0.00962825,0.0214022,0.0320189,0.0452049,0.0376986,0.0158736,0.0382779,0.0490266,0.0402673,0.0229605,0.02913,0.0117227,0.0328384,0.0299246,0.0360932,0.0101589,0.0219883,0.0493114,0.049779,0,0,0,0,0
274,0.015125,0.057202,0.0320016,0,0.0137061,0.0406811,0.0241805,0,0.0450934,0.0596581,0.0473446,0.0220342,0.0204571,0.0511936,0.0332574,0.040109,0.0654961,0.0676107,0.0307536,0.0571895,0.05953,0.0305559,0.042387,0.0612647,0.0314024,0.0143039,0.0145014,0.0112148,0,0.023545,0.0520893,0.0432246,0.0190458,0,0.0308738,0.0706198,0.00884515,0.0215952,0.0307543,0.0448799,0.0377893,0.0160242,0.0381486,0.0489768,0.0404033,0.0230871,0.0298667,0,0.0330873,0.0274064,0.0358907,0.0101321,0.022157,0.049371,0.0494722,0,0,0,0,0
275,0.0149247,0.0571829,0.0324004,0,0.0138803,0.0405713,0.0242872,0,0.0451023,0.0594918,0.0481623,0.0229578,0.0203437,0.0519218,0.0331979,0.0411888,0.0662153,0.0677444,0.0307466,0.0576341,0.0598879,0.0309637,0.0429848,0.0623156,0.0314181,0.0143184,0.0144348,0.0119411,0,0.0233336,0.0527951,0.0432284,0.0192691,0,0.0309429,0.0706937,0.0087224,0.021874,0.030399,0.0445566,0.0379297,0.0163628,0.0377766,0.0488983,0.0406902,0.0232346,0.0298458,0,0.0334412,0.0261261,0.0356809,0.0101126,0.0223209,0.049514,0.0492803,0,0,0,0,0
276,0.0147866,0.0571867,0.0329205,0,0.014051,0.040641,0.0243376,0,0.0450818,0.0594242,0.0490583,0.0238275,0.0202572,0.0526874,0.0330626,0.0419621,0.0669905,0.0678411,0.0307878,0.0582058,0.0603281,0.0314024,0.0436411,0.0637085,0.0314703,0.0143189,0.0143663,0.0126263,0,0.0232249,0.0535406,0.0432672,0.0194693,0,0.03093,0.0708479,0.00873418,0.0222851,0.0301704,0.0442167,0.0380913,0.0165366,0.0374223,0.0488538,0.0410007,0.0233058,0.0298943,0,0.033705,0.0249225,0.0354806,0.010102,0.0224029,0.0497058,0.0491999,0,0,0,0,0
277,0.0147608,0.0572674,0.033375,0,0.0143518,0.0391832,0.0242801,0,0.0448093,0.0600143,0.0499743,0.0241146,0.0202576,0.0509663,0.0319723,0.0429565,0.0679315,0.0679622,0.0309065,0.0587579,0.0606783,0.0318302,0.0442431,0.0650205,0.0316314,0.0142463,0.0140132,0.00980022,0,0.0229632,0.0570156,0.0438421,0.0199949,0,0.0310404,0.0694412,0.010981,0,0.0303473,0.0444896,0.0391221,0.0165592,0.038105,0.0499375,0.0411212,0.0226,0.0283748,0.0119702,0.0330862,0.0278722,0.0350161,0.010049,0.0228036,0.0506077,0.0477284,0,0,0,0,0
278,0.0146743,0.0572686,0.0338062,0,0.0146114,0.0391423,0.0241013,0,0.0446004,0.0603215,0.0506633,0.0250704,0.0203229,0.0511706,0.0317617,0.0437377,0.0688227,0.068053,0.0311148,0.0593579,0.0611309,0.0322422,0.044801,0.0663558,0.0317428,0.0139656,0.013937,0.0102662,0,0.0229403,0.0581225,0.0438478,0.0202644,0,0.030939,0.0696234,0.0110589,0,0.0300689,0.044251,0.0392747,0.0166114,0.0378167,0.0498901,0.0413613,0.0227424,0.0282521,0.0120815,0.0332602,0.0271927,0.0348892,0.0101028,0.0227061,0.0507412,0.047231,0,0,0,0,0
279,0.0144412,0.0572888,0.0341119,0,0.0148286,0.0392338,0.0240037,0,0.0442007,0.0604464,0.0512834,0.0259324,0.020417,0.0510781,0.0315891,0.0444824,0.0697136,0.0681549,0.0313402,0.0600316,0.0616589,0.0327296,0.0453184,0.0675286,0.0317706,0.0143335,0.0134502,0.010882,0,0.0228873,0.0592453,0.0438167,0.0209302,0,0.0307041,0.0697948,0.0110552,0,0.0297934,0.0439339,0.0395572,0.0168528,0.0375769,0.0498605,0.0416345,0.022878,0.0281347,0.0121997,0.0334398,0.0263765,0.0347066,0.01064,0.0220544,0.0508383,0.0471028,0,0,0,0,0
280,0.0142883,0.0573626,0.0344773,0,0.0149793,0.0392434,0.0239848,0,0.0440505,0.0604175,0.0519902,0.026613,0.020489,0.0514622,0.0312997,0.0452992,0.0707023,0.0682806,0.031615,0.0607498,0.0622249,0.0332934,0.045813,0.0686366,0.0319369,0.0140741,0.0133332,0.0114885,0,0.0228261,0.0602119,0.0437308,0.0209785,0,0.0307709,0.069827,0.0108719,0,0.0295957,0.043506,0.0396531,0.0169094,0.0374659,0.0498761,0.0418851,0.0229893,0.0280101,0.0122374,0.0336017,0.0255167,0.0346746,0.0104829,0.0221038,0.0508594,0.0468569,0,0,0,0,0
281,0.0143463,0.0573593,0.0347755,0,0.0150659,0.0394402,0.0237944,0,0.0442821,0.0603279,0.0522107,0.0274379,0.0204604,0.0518118,0.0311297,0.0461037,0.0717676,0.0684758,0.0320853,0.0615148,0.0629143,0.033928,0.0462303,0.0693936,0.0320972,0.0145269,0.0132198,0.0118048,0,0.0229262,0.0614858,0.043741,0.0210997,0,0.0309886,0.0698162,0.0105728,0,0.0293345,0.0431782,0.039781,0.0170939,0.0372559,0.0498742,0.0420833,0.0231505,0.0278488,0.0122475,0.0337242,0.0249395,0.0345438,0.0105622,0.022136,0.0508233,0.0463627,0,0,0,0,0
282,0.0141471,0.0574348,0.0335386,0,0.0143634,0.0390494,0.0238275,0,0.0441451,0.0600858,0.0505246,0.0280693,0.0234575,0.0514701,0.0309249,0.0479457,0.0759203,0.0699006,0.0322999,0.061553,0.0620367,0.0337345,0.0468285,0.0647031,0.0321165,0.0145236,0.0129972,0.0126632,0,0.0227784,0.0626445,0.0438682,0.0213818,0,0.0310651,0.0697478,0.0103733,0,0.0292122,0.0434299,0.0401711,0.0169653,0.0371155,0.0498641,0.0423764,0.0232509,0.0278246,0.0123848,0.0339168,0.0238844,0.0343069,0.0104956,0.0221397,0.0506328,0.0464604,0,0,0,0,0
283,0.0140109,0.0576462,0.0334751,0,0.0144382,0.039352,0.0238224,0,0.043878,0.0604733,0.0504267,0.028683,0.0233233,0.051084,0.0305202,0.0486588,0.0769356,0.0699946,0.0326727,0.0622542,0.0628073,0.0344602,0.0473022,0.064725,0.0322693,0.0142498,0.0128198,0.0134865,0,0.0226559,0.063341,0.0439493,0.0213035,0,0.0309346,0.0696965,0.0103903,0,0.0292147,0.0432043,0.0401112,0.016978,0.0368888,0.0498011,0.0425922,0.0234002,0.0277115,0.0124285,0.0341307,0.0229619,0.0343521,0.0103884,0.021979,0.0506794,0.046385,0,0,0,0,0
284,0.0139629,0.0577765,0.0330494,0,0.0145058,0.0399031,0.0237129,0,0.0437185,0.0611221,0.0500462,0.0292417,0.0230059,0.0514116,0.0301229,0.0493742,0.0779343,0.0701444,0.0330871,0.0627712,0.0634415,0.0350283,0.0475196,0.0641631,0.0324009,0.0141821,0.0126883,0.0142055,0,0.0226289,0.0639069,0.0439983,0.0212962,0,0.0308142,0.0696925,0.010438,0,0.0291269,0.0429934,0.0401136,0.0170645,0.03657,0.049737,0.0428483,0.0235904,0.0275765,0.0124555,0.0343402,0.0222047,0.0344149,0.0103474,0.0218578,0.0507801,0.0462661,0,0,0,0,0
285,0.0139836,0.0578284,0.0321639,0,0.0146068,0.0403822,0.0236496,0,0.0436287,0.0614873,0.049302,0.0297069,0.0225261,0.0517425,0.0298203,0.0500734,0.0788732,0.0702801,0.033488,0.0630732,0.0638184,0.0354039,0.0474388,0.0626902,0.0325526,0.0142043,0.012561,0.0148235,0,0.0226924,0.0643689,0.0440067,0.0213556,0,0.0307906,0.069709,0.0104865,0,0.0290681,0.0427942,0.0401597,0.0171924,0.036259,0.0496439,0.0429835,0.0237908,0.0274698,0.0124598,0.0345374,0.0215858,0.034402,0.0103594,0.021727,0.0508308,0.0458311,0,0,0,0,0
286,0.0141414,0.0581037,0.0304123,0,0.0147556,0.0411942,0.0235022,0,0.0434122,0.0623322,0.047809,0.0290183,0.021606,0.0506941,0.028434,0.0506881,0.0796533,0.0705189,0.0344057,0.0628693,0.0636983,0.035392,0.0468023,0.059194,0.0331649,0.0144683,0.0121406,0.0172674,0,0.0212678,0.0675576,0.0442652,0.0212021,0,0.0307147,0.0667543,0.0136193,0,0.026352,0.0429978,0.0401682,0.0183033,0.0389358,0,0.0449881,0.0212455,0.0286134,0.0130203,0.0329996,0.019305,0.0346233,0.010453,0.0214269,0.0512331,0.0447341,0,0,0,0,0
287,0.0138717,0.057854,0.02919,0,0.0149997,0.0412409,0.0236424,0,0.0436247,0.0617849,0.0466827,0.0302355,0.0211457,0.0512406,0.0293664,0.0509962,0.080431,0.0702472,0.0341717,0.0629774,0.0640069,0.0356078,0.046404,0.0567191,0.0327499,0.0144565,0.0123162,0.016008,0,0.0228386,0.0650625,0.0439931,0.0216048,0,0.0308572,0.0698899,0.0103036,0,0.0288819,0.042669,0.0401717,0.0176764,0.0356822,0.0495483,0.0431794,0.0240082,0.0274397,0.012553,0.034891,0.0203053,0.0342875,0.0104033,0.0214778,0.0509457,0.0454945,0,0,0,0,0
288,0.0138468,0.0578705,0.0276223,0,0.0153418,0.0416987,0.0236231,0,0.0435377,0.0618343,0.0451027,0.0303927,0.0201914,0.0512622,0.0290527,0.0512523,0.0810319,0.0701456,0.0344407,0.0626518,0.0640311,0.0355415,0.0455937,0.0523067,0.0328245,0.0144482,0.0122296,0.0167629,0,0.0228797,0.065042,0.044039,0.0216567,0,0.0308416,0.0701814,0.0100198,0,0.029062,0.0428274,0.0400037,0.0178653,0.0353103,0.0493293,0.0432258,0.0242206,0.0273815,0.012506,0.0349582,0.0194443,0.0343751,0.0104335,0.0212875,0.0510054,0.0455,0,0,0,0,0
289,0.014085,0.0581005,0.026143,0,0.0158167,0.0426147,0.0235363,0,0.0433183,0.0625799,0.0432009,0.0291841,0.0188159,0.0506744,0.0275774,0.0514472,0.0813062,0.0700732,0.0351247,0.0620487,0.0638,0.0352093,0.0444815,0.0459739,0.0334937,0.0147182,0.0118235,0.0193495,0,0.0214218,0.0676902,0.0443713,0.0214081,0,0.0307239,0.0675076,0.0130179,0,0.0266304,0.0433303,0.0397969,0.0188654,0.0377547,0,0.0452241,0.0218242,0.0282704,0.0127955,0.033348,0.0171736,0.0347703,0.0105011,0.0209932,0.0513996,0.0443794,0,0,0,0,0
290,0.0138131,0.0577087,0.0253809,0,0.0165017,0.0434032,0.023719,0,0.0436835,0.0616766,0.0413367,0.0305731,0.0177077,0.0513242,0.0287391,0.0513257,0.0814431,0.069588,0.0347023,0.0619201,0.064141,0.0353771,0.0436169,0.0406019,0.0330697,0.0147667,0.0120635,0.0247337,0,0.0239291,0.0642486,0.0439985,0.0218228,0,0.030766,0.0704823,0.00901286,0,0.0282923,0.043074,0.039741,0.0172502,0.0363204,0.0491943,0.0429792,0.0232824,0,0.0141804,0.0340503,0.0116383,0.0344168,0.0107767,0.0207587,0.0509264,0.0451952,0,0,0,0,0
291,0.0139352,0.0577368,0.0261104,0,0.017025,0.0436275,0.023717,0,0.0436857,0.0620072,0.03945,0.0299396,0.0163366,0.0504895,0.0281672,0.0513044,0.0812831,0.0691715,0.0348577,0.0615779,0.0641976,0.035227,0.0427169,0.0333818,0.0333785,0.0150434,0.0118706,0.019344,0,0.0231584,0.0645394,0.0441212,0.0215921,0,0.0307305,0.0709386,0.00921387,0,0.0295357,0.04328,0.03947,0.0186038,0.0337266,0.0483918,0.0435429,0.0247751,0.0272548,0.0123392,0.0355425,0.0168027,0.0346212,0.0106919,0.0206453,0.0509996,0.0448271,0,0,0,0,0
292,0.01412,0.0577276,0.02806,0,0.0176324,0.0443611,0.0236683,0,0.0437046,0.061971,0.0374323,0.0295509,0.0149374,0.0499147,0.0277921,0.0509476,0.0806366,0.0686109,0.0350216,0.0614287,0.0643213,0.0353568,0.0419044,0.0261729,0.033627,0.0151638,0.011765,0.0199355,0,0.0234452,0.0642277,0.0441945,0.0214044,0,0.0306427,0.0711349,0.00886784,0,0.0297443,0.0431936,0.0391205,0.019069,0.0330454,0.0480309,0.0435251,0.0250339,0.0272348,0.0123105,0.0357695,0.0161332,0.0348283,0.0106671,0.0205087,0.051023,0.0446433,0,0,0,0,0
293,0.0149658,0.0579616,0.031092,0,0.0188134,0.0460782,0.0230262,0,0.0438399,0.0621292,0.0357028,0.0279236,0.0133325,0.0486073,0.0261278,0.0504375,0.0792308,0.0682072,0.035987,0.0612255,0.0644566,0.0356025,0.041027,0.0188185,0.034614,0.0146446,0.0122132,0.0223285,0,0.022203,0.0663731,0.0446384,0.0206862,0,0.0305133,0.0686201,0.0115791,0,0.0275575,0.0436685,0.0385191,0.0203824,0.0350392,0,0.0454078,0.0227943,0.0279916,0.0124824,0.0342699,0.0142431,0.0354421,0.0104454,0.0204907,0.0513898,0.0436344,0,0,0,0,0
294,0.0150194,0.0577845,0.0332834,0,0.0204018,0.0469539,0.0228882,0,0.0441046,0.0608524,0.0347881,0.0291224,0.0127994,0.049056,0.0266779,0.0498299,0.0775464,0.0677027,0.0360226,0.0613465,0.065044,0.0364585,0.0403306,0.0144262,0.0344834,0.0144274,0.0125683,0.0221575,0,0.0240338,0.0627878,0.0444095,0.0205664,0,0.0305103,0.0718152,0.00773177,0,0.0308352,0.043645,0.0379221,0.0205,0.0316358,0.0470273,0.0437359,0.0257143,0.0273545,0.0122505,0.0361955,0.0137757,0.0355213,0.0103906,0.0203792,0.051105,0.0440645,0,0,0,0,0
295,0.0152932,0.0578799,0.035149,0,0.0224163,0.0486262,0.0229173,0,0.0441313,0.0598374,0.0347386,0.0291502,0.0134785,0.0485523,0.0261228,0.0490605,0.0750674,0.0673576,0.0366039,0.0611311,0.0652841,0.0371697,0.0394398,0.0109943,0.0348334,0.0146881,0.0123584,0.0235156,0,0.0244157,0.0619399,0.0445246,0.0203145,0,0.0304086,0.0722888,0.00713375,0,0.0314341,0.043855,0.0373222,0.0209478,0.0308267,0.0464109,0.0438815,0.0261053,0.0273593,0.0123391,0.0365172,0.0125503,0.0358576,0.0103758,0.0201192,0.0512407,0.0436408,0,0,0,0,0
296,0.0156483,0.0580881,0.0247869,0,0.0272187,0.0517406,0.0231165,0,0.0440592,0.0576722,0.0405678,0.0309487,0.0238358,0.0481989,0.0254144,0.0492796,0.0693666,0.068027,0.0386553,0.05815,0.0637474,0.0373603,0.0350221,0.0203394,0.0353828,0.0151616,0.0118441,0.025386,0,0.0248342,0.0613353,0.0446422,0.0198402,0,0.0301915,0.0732223,0.00656434,0,0.0321642,0.0442841,0.036407,0.0217925,0.0297874,0.0457785,0.0444342,0.026463,0.0273952,0.0125847,0.0368664,0.0110677,0.0364007,0.0103894,0.0197015,0.0514207,0.0430706,0,0,0,0,0
297,0.0159002,0.0581837,0.026717,0,0.0261856,0.0520634,0.0230944,0,0.0441793,0.0575942,0.0450592,0.0303565,0.0273434,0.0475803,0.0250735,0.0485659,0.067066,0.0675518,0.0380016,0.0561945,0.0631554,0.0357844,0.031295,0.0245743,0.0356659,0.0153992,0.0117105,0.026305,0,0.0251575,0.0613422,0.0447514,0.0196494,0,0.0301007,0.073685,0.00612134,0,0.0325023,0.0443578,0.0360996,0.0218094,0.0291985,0.0454094,0.0444336,0.0267329,0.0273844,0.0127933,0.0370733,0.0104519,0.0366248,0.0103517,0.0195591,0.0513847,0.0430653,0,0,0,0,0
298,0.0154047,0.0587055,0.0279573,0,0.0269386,0.0531491,0.022736,0,0.044982,0.057157,0.0448214,0.0298021,0.021113,0.046261,0.0250372,0.045739,0.0653434,0.0667073,0.036252,0.0588691,0.0648087,0.0377167,0.0354349,0.021077,0.0351194,0.015295,0.00980996,0.0248541,0,0.0250809,0.0618989,0.044139,0.0203007,0,0.0301429,0.0746743,0.00575259,0,0.0334688,0.0425455,0.0362297,0.0219256,0.0278862,0.0447425,0.0442946,0.0276444,0.0263138,0.0124471,0.0376473,0.011459,0.0365262,0.010409,0.0186237,0.0522346,0.0427026,0,0,0,0,0
299,0.015103,0.0590069,0.0309622,0,0.0260021,0.053954,0.0224548,0,0.045306,0.0570619,0.0466565,0.0295581,0.0189604,0.0458839,0.0248909,0.0440759,0.064437,0.0666497,0.0356601,0.0606624,0.0665481,0.0385201,0.0367232,0.0228639,0.0349467,0.0150677,0.00915587,0.0254145,0,0.025288,0.06233,0.0439168,0.0204612,0,0.0301595,0.0752027,0.00542076,0,0.0341031,0.041631,0.0360812,0.02164,0.0273767,0.0442762,0.0439516,0.0278923,0.0262784,0.0126053,0.0376772,0.0110315,0.0366435,0.0102954,0.0181391,0.0526579,0.0424823,0,0,0,0,0
300,0.0148474,0.0593681,0.0333331,0,0.0257191,0.0544605,0.022493,0,0.0455669,0.0569444,0.0481776,0.0294696,0.0185298,0.0452971,0.0248331,0.0429416,0.0640142,0.066878,0.035651,0.0621566,0.0679967,0.0392484,0.0377117,0.024823,0.0348711,0.0154718,0.00882039,0.0263887,0,0.0252493,0.0624284,0.0438224,0.0206505,0,0.0299294,0.0756207,0.00493005,0,0.0350105,0.0407984,0.0357459,0.0215779,0.0269962,0.0437019,0.0436963,0.0282102,0.0262726,0.0125828,0.0378437,0.0103302,0.0369038,0.0101131,0.0176221,0.0529411,0.0423743,0,0,0,0,0
301,0.0145416,0.0598395,0.0339072,0,0.0259794,0.053673,0.0229005,0,0.045411,0.0571852,0.049242,0.0288294,0.018844,0.046096,0.0251369,0.0428747,0.0641033,0.0667785,0.0352922,0.0631803,0.0690936,0.0399552,0.0384398,0.026396,0.0349906,0.0169402,0.0091535,0.0287107,0,0.0245417,0.0603874,0.0441065,0.0217561,0,0.0287885,0.0761178,0.00459313,0,0.0367684,0.0400958,0.0348189,0.0215878,0.0272558,0.0428228,0.0433492,0.0287042,0.0265556,0.0125179,0.0385263,0.00893813,0.0376068,0.00910281,0.0167022,0.052747,0.0424484,0,0,0,0,0
302,0.0163821,0.0587878,0.0361344,0,0.0251921,0.0543305,0.0234123,0,0.0445103,0.0578653,0.0467661,0.0288334,0.0192656,0.0436347,0.0248651,0.0442752,0.0650815,0.0674972,0.0369815,0.0628166,0.0685281,0.039466,0.0382233,0.0220911,0.0351424,0.0172654,0.00963862,0.0296974,0,0.0235965,0.0648204,0.0444045,0.020071,0,0.0293293,0.0741384,0.00692482,0,0.0345609,0.0395575,0.0351979,0.0201367,0,0.0441788,0.0426165,0.0273059,0.0271309,0.0125144,0.0380025,0.00958293,0.0377884,0.0100608,0.0172533,0.0528306,0.0421446,0,0,0,0,0
303,0.0153906,0.0595545,0.0346597,0,0.0259168,0.0540524,0.0216045,0,0.0462556,0.0578378,0.048838,0.0288702,0.0195654,0.0435474,0.0242366,0.0429813,0.0637817,0.0669463,0.0368872,0.0626426,0.0685654,0.039536,0.0380403,0.0249474,0.0354318,0.015248,0.00868973,0.0312578,0,0.0229742,0.0651935,0.043966,0.0192488,0,0.0297484,0.0745166,0.00791073,0,0.0343446,0.0405102,0.0343178,0.0204115,0,0.0442206,0.0430621,0.0269092,0.0274604,0.0127532,0.0380113,0.00992634,0.0378033,0.00976015,0.0172514,0.0531992,0.0424016,0,0,0,0,0
304,0.0158378,0.059154,0.0328354,0,0.0260515,0.0536056,0.0208655,0,0.0463696,0.0579227,0.0473362,0.0290501,0.0198195,0.0438537,0.0239925,0.0436834,0.0640036,0.0666445,0.0368111,0.0617425,0.0676338,0.039334,0.0374744,0.0231422,0.0357763,0.0141678,0.0100559,0.0319643,0,0.0222439,0.0649632,0.0441483,0.0176387,0,0.0298821,0.0748167,0.00914317,0,0.0346642,0.0409012,0.0334712,0.0204484,0,0.0440992,0.0431601,0.0267778,0.0274561,0.0126473,0.038091,0.0105742,0.0382605,0.008757,0.0186997,0.0526797,0.0429377,0,0,0,0,0
305,0.0163698,0.0587129,0.0336547,0,0.0275534,0.0525297,0.0220647,0,0.0449611,0.0579342,0.0414223,0.028477,0.020797,0.0443326,0.0240919,0.0454725,0.0654897,0.0661851,0.0366066,0.0607014,0.0661307,0.0392475,0.0371708,0.012764,0.0363026,0.0150784,0.0110861,0.0324444,0,0.0216617,0.0639323,0.0446128,0.0174323,0,0.0295286,0.0752403,0.0102085,0,0.0342523,0.0424182,0.0330621,0.0206167,0,0.0439786,0.0432135,0.026653,0.0276023,0.0128585,0.0382997,0.0113376,0.0384557,0.00954724,0.018676,0.0518451,0.0433819,0,0,0,0,0
306,0.0161032,0.0587052,0,0,0.0283069,0.0531888,0.021508,0,0.0450786,0.0573647,0.0465512,0.0304015,0.022807,0.0455619,0.0248595,0.0464157,0.0655086,0.0669909,0.0367727,0.057087,0.0636874,0.0361447,0.0329409,0.0203221,0.0358489,0.0145452,0.0115176,0.0282061,0,0.0227784,0.063165,0.0441092,0.0176572,0,0.0290212,0.0768598,0.00707454,0,0.0345961,0.0413281,0.0323635,0.0224532,0.0260462,0.0429657,0.0437028,0.0269055,0.0262641,0.0122925,0.0371643,0.0114921,0.0388204,0.00990415,0.0180802,0.0516205,0.0438704,0,0,0,0,0
307,0.0166566,0.058475,0.0266592,0,0.0268291,0.0515654,0.0225062,0,0.0439437,0.0585658,0.0434248,0.02979,0.0281221,0.0455561,0.0248689,0.0483562,0.0659221,0.0670223,0.0379707,0.0569096,0.0635121,0.0365498,0.0320086,0.0224185,0.0361898,0.0149896,0.0123081,0.0356787,0,0.0215552,0.0652002,0.0448294,0.0172995,0,0.0291198,0.074221,0.0103828,0,0.031331,0.0427019,0.0321803,0.0192615,0,0.0451334,0.0426075,0.0240783,0.030162,0.0137121,0.0358308,0.0134841,0.0389698,0.0101959,0.0180277,0.0512111,0.0437132,0,0,0,0,0
308,0.0165682,0.0584102,0.0351596,0,0.0266316,0.050245,0.022463,0,0.0436952,0.0578235,0.0351868,0.0287824,0.0177351,0.0456814,0.0251017,0.0475143,0.0694877,0.0664973,0.0366266,0.0603807,0.0649556,0.0383498,0.0382634,0.00768837,0.0358927,0.014826,0.0123443,0.0360438,0,0.0207892,0.0645938,0.0448082,0.0172564,0,0.0292164,0.0740889,0.0116018,0,0.0315146,0.0422898,0.0321917,0.0183668,0,0.0450483,0.0418001,0.0236615,0.0303546,0.0137034,0.0354007,0.0140187,0.0388713,0.0100503,0.0182888,0.051073,0.0439614,0,0,0,0,0
309,0.0165635,0.058547,0.0261126,0,0.0285664,0.0507726,0.0230441,0,0.0430476,0.0575073,0.0373507,0.0305561,0.0230512,0.0461702,0.0254646,0.0489226,0.068277,0.067325,0.0379315,0.0588061,0.0637023,0.0381513,0.0366134,0.0147439,0.0356158,0.0153103,0.0114916,0.0361693,0,0.0201256,0.0649179,0.0447066,0.0170589,0,0.0291528,0.0743628,0.0124857,0,0.0310755,0.042455,0.0317695,0.0182423,0,0.0451769,0.0416631,0.0232112,0.0303767,0.0137684,0.0349692,0.0146704,0.0391469,0.00994588,0.0182312,0.051114,0.0441688,0,0,0,0,0
310,0.0162535,0.0585688,0.0263956,0,0.0284846,0.0515461,0.0230605,0,0.042813,0.0563102,0.035688,0.0316618,0.0212453,0.046854,0.0260405,0.0486576,0.0691121,0.0673641,0.0373656,0.0592551,0.0639542,0.0381708,0.0375434,0.0134998,0.0352109,0.0149264,0.0116605,0.0316504,0,0.0209635,0.0628493,0.0444799,0.0171603,0,0.0291499,0.0769755,0.00963705,0,0.0321168,0.0425525,0.0317698,0.0208013,0.0276301,0.0434286,0.0421706,0.0243556,0.0279975,0.0128945,0.0345775,0.0137907,0.0390383,0.00993077,0.0182741,0.0510013,0.0447469,0,0,0,0,0
311,0.0163467,0.0586749,0.0329031,0,0.0258855,0.0497043,0.0228952,0,0.0427118,0.0569782,0.0312728,0.0302428,0.0152982,0.0464796,0.0259977,0.0477338,0.0710552,0.0667268,0.0359225,0.0611284,0.0652092,0.0379316,0.0400023,0.00842268,0.0352298,0.0143901,0.0120926,0.0361224,0,0.0189305,0.0641962,0.0444503,0.017041,0,0.0291243,0.0743239,0.0139514,0,0.0304108,0.0421058,0.0318686,0.017645,0,0.0451629,0.0408282,0.0225911,0.0303986,0.014026,0.0339356,0.0160915,0.0390598,0.0098806,0.0185193,0.0512618,0.0448654,0,0,0,0,0
312,0.0160897,0.0588585,0.0227122,0,0.0272015,0.052464,0.0232509,0,0.0422853,0.0551364,0.0332682,0.0331244,0.020271,0.0470681,0.0265658,0.0476925,0.0685819,0.0669092,0.036136,0.0589828,0.0642916,0.0371498,0.0363416,0.0146824,0.0351053,0.0148367,0.0114937,0.0329729,0,0.0196163,0.0616472,0.0441271,0.0171232,0,0.0289586,0.0773756,0.0114052,0,0.0321553,0.0422105,0.0316,0.0206713,0.0275032,0.043275,0.0416636,0.0235113,0.0280428,0.0131034,0.0336157,0.0160289,0.0392928,0.0101891,0.0180641,0.0513571,0.0453906,0,0,0,0,0
313,0.0163059,0.058944,0.0221109,0,0.0267057,0.0521766,0.0233632,0,0.0420441,0.0553887,0.0321724,0.0327596,0.0200572,0.0468439,0.0263974,0.0469543,0.0678608,0.0663241,0.0352087,0.0584285,0.0640915,0.0364408,0.0350921,0.0144987,0.0353765,0.0146471,0.0115094,0.0370905,0,0.0177823,0.0626033,0.0440905,0.0167461,0,0.0289081,0.0753687,0.0154406,0,0.0304939,0.0418548,0.0314976,0.0177297,0,0.0450567,0.0402393,0.0217933,0.0303519,0.0143342,0.0329523,0.0185715,0.0396122,0.0102585,0.0180106,0.0516495,0.0444483,0,0,0,0,0
314,0.0161499,0.0589968,0.0221065,0,0.0268224,0.0527249,0.0234094,0,0.0420155,0.05484,0.0309206,0.0330455,0.0202243,0.0470917,0.0266287,0.0459819,0.0673295,0.0658965,0.0339861,0.0579384,0.0637653,0.0360606,0.0342154,0.0139914,0.0354057,0.0145454,0.011577,0.0372352,0,0.0170144,0.06144,0.0439404,0.0163903,0,0.0288782,0.0757661,0.0163701,0,0.0306367,0.0417701,0.0314645,0.0174821,0,0.0449481,0.039568,0.0213986,0.0301754,0.0144336,0.0322756,0.020182,0.0397646,0.0102279,0.0180045,0.0517744,0.0447017,0,0,0,0,0
315,0.0151171,0.0591482,0.0317437,0,0.024191,0.0518888,0.0232114,0,0.0422866,0.0560809,0.0248681,0.0315911,0.0178457,0.050536,0.0282069,0.0441866,0.0693558,0.064867,0.0315031,0.0598396,0.0650894,0.0361894,0.0370003,0.00894779,0.0351683,0.0145411,0.0118668,0.0376818,0,0.0157939,0.0562281,0.0430422,0.0156962,0,0.0286875,0.0759154,0.0177838,0.0252039,0.0294792,0.0392801,0.0302682,0.0174319,0,0.0452926,0.0403529,0.020906,0.0302012,0.0150823,0.0318344,0.0226884,0.0404666,0.0101064,0.0176889,0.0509085,0.0474463,0,0,0,0,0
