Devices
1000
,,Impulse - Electric Potential,
Frame,Sub Frame,1
,,V
1,0,-0.0891876
1,1,-0.117378
1,2,-0.0675583
1,3,-0.0630188
1,4,-0.00976562
1,5,0.046196
1,6,0.0445175
1,7,0.0366592
1,8,0.0416565
1,9,0.0450134
2,0,0.0461578
2,1,0.0512314
2,2,0.0209427
2,3,0.00701904
2,4,-0.055275
2,5,-0.0569534
2,6,-0.0853729
2,7,-0.0675201
2,8,-0.0471497
2,9,-0.0265121
3,0,-0.00278473
3,1,0.0399017
3,2,0.0535965
3,3,0.0904465
3,4,0.0863266
3,5,0.106163
3,6,0.0907135
3,7,0.0719452
3,8,0.0804138
3,9,0.0687027
4,0,0.00873566
4,1,-0.0154114
4,2,-0.0470352
4,3,-0.0337601
4,4,-0.0258636
4,5,-0.0108337
4,6,0.0296783
4,7,0.03479
4,8,0.0679016
4,9,0.100632
5,0,0.108337
5,1,0.0909805
5,2,0.0876999
5,3,0.089798
5,4,0.0915909
5,5,0.0653076
5,6,0.0636292
5,7,0.0191116
5,8,-0.0236511
5,9,-0.0515747
6,0,-0.0547791
6,1,-0.0539017
6,2,0.00385284
6,3,0.0210571
6,4,0.0471497
6,5,0.0854492
6,6,0.108414
6,7,0.106316
6,8,0.113029
6,9,0.0435257
7,0,0.0875092
7,1,0.0826263
7,2,0.0762558
7,3,0.0515747
7,4,-0.0164032
7,5,-0.0453186
7,6,-0.0572968
7,7,-0.0500107
7,8,-0.0491333
7,9,0.00400543
8,0,0.00610352
8,1,0.0408554
8,2,0.0257111
8,3,0.0635529
8,4,0.0806427
8,5,0.071373
8,6,0.0722122
8,7,0.0707626
8,8,0.0613022
8,9,0.0505829
9,0,-0.0226212
9,1,-0.0577545
9,2,-0.116081
9,3,-0.0821686
9,4,-0.104752
9,5,-0.0652695
9,6,-0.0360107
9,7,-0.0276566
9,8,-0.00499725
9,9,0.0372314
10,0,0.0577927
10,1,0.038147
10,2,0.0361252
10,3,0.0190353
10,4,0.0289536
10,5,-0.000762939
10,6,-0.0160217
10,7,-0.0650787
10,8,-0.101547
10,9,-0.136566
11,0,-0.125732
11,1,-0.117302
11,2,-0.050354
11,3,-0.0541306
11,4,-0.0404739
11,5,0.0200653
11,6,0.00740051
11,7,0.00556946
11,8,0.00385284
11,9,0.0172806
12,0,-0.0165176
12,1,-0.00114441
12,2,-0.0234985
12,3,-0.0424576
12,4,-0.08461
12,5,-0.12104
12,6,-0.146217
12,7,-0.137939
12,8,-0.149727
12,9,-0.0961304
13,0,-0.0391769
13,1,-0.0186539
13,2,0.00682831
13,3,-0.0143051
13,4,0.00400543
13,5,0.0101471
13,6,0.00637054
13,7,-0.0439072
13,8,-0.0461197
13,9,-0.026474
14,0,-0.0641632
14,1,-0.0914001
14,2,-0.115967
14,3,-0.163498
