Timestep,BCBB,BCBF,BCBTT,BCFT,C7,CLAV,IMU_B,IMU_M,IMU_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x68,x69,x70
All Timesteps RMSE,0,0,0,0,0.035475,0.0586621,0,0,0,0.0371855,0,0.0207115,0.0509454,0,0,0.0187901,0,0,0.0433864,0.055958,0.0368129,0.0298221,0.0236684,0.0627413,0.0458748,0.0486951,0.0668831,0.0504428,0.0194661,0.0572127,0.0603442,0.0323975,0.0370695,0.0399337,0.0374868,0.0142453,0.0196026,0.0194463,0,0.0270455,0.0491534,0.0400032,0,0,0.0192714,0,0,0.0225433,0.0719565,0.0203425,0.0194001,0.0259691,0.0563969,0.0240113,0.0370824,0.0650167,0.0615131,0.0328693,0.0245312,0.0265534,0.012389,0.0316327,0.0383402,0.0420565,0.00742498,0.0148201,0.0530192,0.0512955,0,0,0
0,0,0,0,0,0.0342947,0.0580635,0,0,0,0.0354589,0,0.0178758,0.0410433,0,0,0.0203833,0,0,0.0432257,0.0552032,0.0558568,0.0230267,0.0232468,0.0638713,0.0436069,0.052235,0.0715824,0.0550151,0.0127141,0.0584729,0.0593336,0.0288457,0.0422438,0.0778011,0.035634,0.0139965,0.0198167,0.00568692,0,0.0272234,0.0506684,0.0412283,0,0,0.0202715,0,0,0.0233858,0.0686761,0.0065022,0.021802,0.0253398,0.0567728,0.0281298,0.0329595,0.0638925,0.0620601,0.0316833,0.023965,0.0308056,0.010989,0.0317333,0.0354333,0.0382626,0.00689114,0.0178336,0.0519513,0.0517579,0,0,0
1,0,0,0,0,0.0343791,0.0580016,0,0,0,0.0355342,0,0.0187805,0.0405136,0,0,0.0202497,0,0,0.0434727,0.05536,0.0568472,0.0234123,0.0229373,0.0640805,0.0433132,0.0534138,0.0722443,0.054717,0.0134393,0.0577686,0.0586068,0.0282633,0.0421207,0.0789264,0.0356592,0.0142002,0.0198401,0.00551445,0,0.0272209,0.0510437,0.0411195,0,0,0.0201658,0,0,0.0236901,0.0687159,0.00644454,0.0219573,0.0251113,0.0567099,0.0284773,0.0336533,0.0640362,0.0620231,0.0316345,0.0238905,0.0310325,0.0117674,0.0317025,0.0357576,0.0381849,0.00717242,0.0179593,0.0519468,0.0516292,0,0,0
2,0,0,0,0,0.0343588,0.0579147,0,0,0,0.0353337,0,0.0193073,0.0402322,0,0,0.0201983,0,0,0.043492,0.0554197,0.0575044,0.0240554,0.0227698,0.064527,0.0433644,0.05455,0.0733307,0.0546127,0.0142237,0.0574769,0.0581263,0.0277469,0.04193,0.0795089,0.0357341,0.0141347,0.0198661,0.00529733,0,0.0273116,0.051533,0.0411406,0,0,0.0201985,0,0,0.0238249,0.0686986,0.00655245,0.0222704,0.0252627,0.0567627,0.0286708,0.0335957,0.0638995,0.0621743,0.031741,0.0237792,0.0315754,0.0134718,0.0316427,0.0358193,0.038177,0.00716559,0.018075,0.0518668,0.0515239,0,0,0
3,0,0,0,0,0.034294,0.0577535,0,0,0,0.0353814,0,0.0195535,0.0398993,0,0,0.0202706,0,0,0.0434701,0.0552117,0.0579563,0.0251403,0.0228811,0.0652635,0.0437387,0.0550728,0.0739425,0.0542751,0.0151812,0.057357,0.0579303,0.0275489,0.0420192,0.0799581,0.0357196,0.013949,0.0200238,0.00382074,0,0.0271385,0.0511308,0.04111,0,0,0.0203822,0,0,0.0240014,0.0695823,0.00498778,0.020963,0.0256839,0.0563867,0.0290047,0.0332838,0.0627811,0.0608475,0.0317766,0.0257274,0.0307153,0.0139539,0,0.0366589,0.0380133,0.00717286,0.0183121,0.0516502,0.0517577,0,0,0
4,0,0,0,0,0.0343062,0.0576983,0,0,0,0.0354261,0,0.019832,0.039615,0,0,0.0201618,0,0,0.0431524,0.0552698,0.0581196,0.0253154,0.0227306,0.0652986,0.0430619,0.0560987,0.0744615,0.0542659,0.0168217,0.0570974,0.0577495,0.0276113,0.0422504,0.0800972,0.0359,0.0138142,0.0198478,0.00521317,0,0.0273771,0.0520831,0.0413404,0,0,0.0203472,0,0,0.0239405,0.0689233,0.00662889,0.0220938,0.0251225,0.0563487,0.0290766,0.0329987,0.0636392,0.0624389,0.0322975,0.02317,0.0321229,0.0144501,0.0330393,0.0355505,0.0381458,0.00713662,0.0182791,0.0517569,0.0511491,0,0,0
5,0,0,0,0,0.0343348,0.0575703,0,0,0,0.0354366,0,0.0200923,0.0395548,0,0,0.0201702,0,0,0.0431067,0.0552866,0.0584642,0.0260793,0.0227113,0.0657292,0.0427851,0.0576407,0.0750778,0.0540002,0.0181999,0.0575811,0.0578842,0.0281678,0.0428427,0.080442,0.0360103,0.0138653,0.0198106,0.00508514,0,0.0273322,0.0524285,0.0413641,0,0,0.020289,0,0,0.0238341,0.0692018,0.00659313,0.0219605,0.024859,0.056021,0.0292061,0.0325946,0.0636932,0.0626084,0.0323929,0.0228609,0.0323589,0.014532,0.033065,0.0358883,0.0381768,0.00704315,0.0182735,0.0517832,0.0509738,0,0,0
6,0,0,0,0,0.0343694,0.0574999,0,0,0,0.0356096,0,0.0202634,0.0396903,0,0,0.0201641,0,0,0.0430097,0.0553681,0.0591334,0.0270305,0.0226989,0.0661583,0.0428141,0.0594776,0.0759096,0.0537945,0.0194412,0.0586823,0.0583793,0.0288401,0.0436526,0.0808588,0.0360805,0.0138075,0.0198383,0.00499679,0,0.0270936,0.0528157,0.0413183,0,0,0.0201235,0,0,0.0236914,0.0695451,0.0065817,0.0215069,0.0245039,0.0555987,0.0292756,0.032578,0.063793,0.0628452,0.0324523,0.0228807,0.0321989,0.0147502,0.0321086,0.0362699,0.0383152,0.00700659,0.0181478,0.0519206,0.0507956,0,0,0
7,0,0,0,0,0.0344191,0.057472,0,0,0,0.0359592,0,0.0202731,0.0397701,0,0,0.0201786,0,0,0.0429807,0.0555598,0.0595431,0.0278894,0.0227457,0.0665893,0.0428043,0.059775,0.0768031,0.0537254,0.0206623,0.0597736,0.0591762,0.0297022,0.0445514,0.080966,0.0361748,0.0139279,0.0196437,0.00495043,0,0.0267985,0.0531879,0.0412276,0,0,0.0199416,0,0,0.0235203,0.0699439,0.00653705,0.0212923,0.0240528,0.05507,0.0292453,0.0326723,0.0636359,0.0632577,0.032394,0.023046,0.0315786,0.015118,0.0311895,0.0366797,0.0385604,0.0069905,0.0179157,0.0520088,0.0506221,0,0,0
8,0,0,0,0,0.0344715,0.0574401,0,0,0,0.0363387,0,0.0201448,0.0397276,0,0,0.020193,0,0,0.0430107,0.055876,0.0597297,0.028623,0.0227975,0.0669377,0.0427046,0.0600723,0.077644,0.0537142,0.0216745,0.060702,0.0600997,0.0306517,0.0453723,0.0811086,0.0362674,0.0141518,0.0193188,0.0047617,0,0.0266613,0.053579,0.0411302,0,0,0.019736,0,0,0.0233765,0.0703,0.00661705,0.0214012,0.0237946,0.0544866,0.0291206,0.0325995,0.063428,0.0635639,0.0324008,0.0228974,0.0315032,0.0153352,0.0310277,0.0369685,0.0388588,0.00695952,0.0176471,0.052043,0.0504818,0,0,0
