Timestep,C7,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFR,x71,x72,x73,x74
184,0.0160073,0.0280529,0,0,0,0,0,0,0.024639,0.0314379,0.0196563,0.0036129,0,0,0.0590773,0,0.0287571,0.0352502,0.0370665,0.0105227,0.0112647,0.00626821,0.00907878,0.0755662,0.0068622,0.00354162,0.00311097,0.0186004,0.0199693,0.0210183,0.0173612,0.024334,0.0260076,0.0455272,0.0243569,0.00876026,0.0106318,0.00740197,0.0173326,0.0108612,0.017753,0,0,0.0278242,0,0.00624583,0.0161628,0.051759,0.0305216,0.0125901,0.0105091,0.013659,0.0150219,0.00609134,0.0370524,0.0150456,0.0105022,0.0105738,0.0183839,0.0139574,0.0196061,0.0203903,0.0247734,0.00319422,0.0042187,0.0239671,0.025026,0,0,0,0,0,0,0,0
185,0.0163325,0.0283281,0,0,0,0,0,0,0.0252527,0.0313791,0.020117,0.00373628,0,0,0.0595677,0,0.0288225,0.0354737,0.0371676,0.011125,0.0112437,0.00600555,0.00914126,0.0761218,0.00699329,0.00329753,0.00318514,0.0186506,0.0201235,0.0212069,0.0177034,0.0244376,0.0264167,0.0461708,0.0243198,0.00868055,0.0108089,0.00743362,0.0163611,0.0110904,0.01823,0,0,0.0280877,0,0.00623541,0.0162406,0.0516588,0.030001,0.0126304,0.00994731,0.0137745,0.0151184,0.00595471,0.0367251,0.014469,0.0100643,0.0104195,0.018266,0.0135011,0.0192522,0.0208889,0.0246508,0.00320545,0.00421495,0.0242279,0.0255002,0,0,0,0,0,0,0,0
186,0.0166601,0.0286231,0,0,0,0,0,0,0.0258578,0.0313245,0.0206327,0.00385459,0,0,0.0600603,0,0.0288871,0.0356205,0.0372359,0.0113126,0.0112255,0.00574568,0.00922791,0.076445,0.00736616,0.0033124,0.00325749,0.0187449,0.02029,0.0213564,0.0180651,0.024568,0.0268753,0.0468229,0.0242716,0.00868325,0.0110102,0.00744965,0.0155388,0.011289,0.018714,0,0,0.0283851,0,0.0062224,0.0161974,0.0515888,0.0294554,0.012699,0.00931491,0.0138608,0.0151621,0.00579655,0.0363349,0.0138011,0.00964754,0.010242,0.0180827,0.0130202,0.0188675,0.021278,0.0247337,0.00318965,0.00420067,0.0245133,0.0259887,0,0,0,0,0,0,0,0
187,0.0170158,0.0289111,0,0,0,0,0,0,0.0264931,0.0312711,0.0212232,0.00398788,0,0,0.0605609,0,0.0289478,0.0356943,0.0372653,0.0118995,0.011232,0.00548375,0.00928713,0.0770395,0.0077395,0.00331337,0.00333104,0.0188773,0.0204225,0.0214917,0.018444,0.0247319,0.0273953,0.0474096,0.0242012,0.00886549,0.0111849,0.00747109,0.0147844,0.0115075,0.0192289,0,0,0.0286974,0,0.00620752,0.0161898,0.051549,0.028592,0.0127924,0.0086297,0.0139281,0.0152004,0.00556536,0.0359072,0.0130806,0.00917611,0.0100266,0.0178489,0.0124338,0.0183837,0.0213825,0.0250002,0.00318528,0.00418906,0.0247604,0.0265163,0,0,0,0,0,0,0,0
188,0.0173929,0.0291643,0,0,0,0,0,0,0.0271117,0.031215,0.0218935,0.0041366,0,0,0.0610565,0,0.0289876,0.0358117,0.0372753,0.0125036,0.0112741,0.0052203,0.00935284,0.0776375,0.008052,0.00330454,0.00342431,0.0189943,0.0205454,0.0216311,0.0187674,0.0248681,0.0279946,0.0480129,0.0241141,0.00891823,0.0113899,0.00747324,0.0139221,0.0117409,0.019733,0,0,0.029037,0,0.00617191,0.0161856,0.0515174,0.0274512,0.0129035,0.00791379,0.013975,0.0149907,0.0053044,0.0354698,0.0123407,0.00875036,0.00978881,0.0176029,0.0117831,0.0178425,0.0214081,0.025268,0.00319587,0.00414982,0.0250051,0.0270797,0,0,0,0,0,0,0,0
189,0.0177673,0.0294213,0,0,0,0,0,0,0.0277516,0.0311556,0.0224619,0.00427885,0,0,0.0615931,0,0.0289941,0.0360315,0.0372751,0.0132358,0.0112973,0.00496743,0.00941824,0.0782452,0.00838696,0.00332226,0.00350421,0.0190981,0.0207207,0.0217847,0.0191985,0.0250147,0.0286853,0.0486868,0.024024,0.00887765,0.0115893,0.0074634,0.0130014,0.0119451,0.0202469,0,0,0.0293497,0,0.00611969,0.0162076,0.0515208,0.026192,0.013022,0.00721925,0.0140176,0.0147913,0.00511038,0.0350019,0.0114871,0.00867,0.00964178,0.0173925,0.0111197,0.0173236,0.0214507,0.0254813,0.00316919,0.00408827,0.0252622,0.0276613,0,0,0,0,0,0,0,0
190,0.0181524,0.0296969,0,0,0,0,0,0,0.0286718,0.0311096,0.0229015,0.00439652,0,0,0.0622032,0,0.028985,0.0362724,0.0372655,0.0140312,0.0112842,0.0047454,0.00949233,0.0787894,0.00876915,0.00337934,0.00361595,0.0192036,0.0209043,0.0219278,0.0197036,0.0252061,0.0293942,0.0494118,0.0239374,0.00884782,0.0116292,0.00745838,0.0121176,0.0121536,0.0207606,0,0,0.0296548,0,0.00607151,0.0162983,0.051559,0.0248105,0.0131634,0.00661257,0.0140798,0.0146447,0.0049377,0.034498,0.0105447,0.00878975,0.00947042,0.0171642,0.0104376,0.0167478,0.0213797,0.0256407,0.0031371,0.00404561,0.0255491,0.0282267,0,0,0,0,0,0,0,0
191,0.0185022,0.0299858,0,0,0,0,0,0,0.0296116,0.0310914,0.0234965,0.00451945,0,0,0.0628576,0,0.0290131,0.0364924,0.0372939,0.0148105,0.0112408,0.00452341,0.00958255,0.079197,0.00914432,0.0034262,0.00381047,0.0192975,0.0210218,0.0220608,0.0199966,0.0253655,0.0300971,0.0501459,0.0238811,0.00882605,0.0114221,0.00747357,0.011178,0.0122866,0.0212688,0,0,0.0300068,0,0.00603212,0.0163735,0.0516302,0.0233024,0.0132679,0.00599097,0.0141474,0.0145942,0.00472418,0.0339536,0.00962847,0.007612,0.0092148,0.01703,0.0096532,0.0159614,0.0212738,0.0257813,0.00315228,0.00401705,0.0258436,0.0287612,0,0,0,0,0,0,0,0
192,0.0188748,0.0302253,0,0,0,0,0,0,0.0304484,0.031087,0.0241459,0.00466504,0,0,0.0634979,0,0.0290355,0.0366975,0.0373261,0.0155907,0.0111783,0.00430345,0.00967035,0.0795259,0.00952363,0.00347253,0.00399423,0.0193906,0.0210539,0.0221303,0.0202575,0.025475,0.0308485,0.0509171,0.0238344,0.00877981,0.0110559,0.007499,0.0102541,0.0124482,0.0217712,0,0,0.030292,0,0.00600421,0.0164184,0.0517424,0.0217699,0.013288,0.00533404,0.0142318,0.0146727,0.00447733,0.0334333,0.00871514,0.00673604,0.0089107,0.0170127,0.00888861,0.0150596,0.0207511,0.025886,0.00316969,0.0040128,0.0261801,0.0292844,0,0,0,0,0,0,0,0
193,0.0192517,0.0304579,0,0,0,0,0,0,0.0312907,0.031101,0.0249267,0.00474657,0,0,0.064117,0,0.0290585,0.0369342,0.0374029,0.0166307,0.0111526,0.00406293,0.00976646,0.0801377,0.00992727,0.00355414,0.00416196,0.0195302,0.0211159,0.0222241,0.0205989,0.0256166,0.0317698,0.0517225,0.0238068,0.00877069,0.0107807,0.00751489,0.00930651,0.0125962,0.0223069,0,0,0.0305085,0,0.00598017,0.0164586,0.0519032,0.0201901,0.0132469,0.00471323,0.0143014,0.014629,0.0042038,0.0329285,0.00777491,0.00621565,0.00863556,0.0170826,0.00828019,0.0141751,0.0200082,0.0260273,0.00317336,0.00400457,0.0264564,0.0298111,0,0,0,0,0,0,0,0
194,0.0197159,0.0307134,0,0,0,0,0,0,0.0321985,0.0311525,0.0257875,0.00475173,0,0,0.0646808,0,0.0291096,0.0370881,0.0375222,0.0177603,0.0111134,0.00381697,0.00985444,0.0807121,0.01035,0.00366421,0.00436726,0.019677,0.0212201,0.022314,0.0209221,0.0257783,0.0327754,0.0524963,0.023797,0.00885205,0.0105049,0.0075397,0.00840291,0.0127374,0.0228922,0,0,0.0307414,0,0.00597157,0.016551,0.0520905,0.0186732,0.0131985,0.00425607,0.0143374,0.0144181,0.00395356,0.0323973,0.00680546,0.00573126,0.00836924,0.0172069,0.0076668,0.0133258,0.0192524,0.0261788,0.00317712,0.00400978,0.0267537,0.0303884,0,0,0,0,0,0,0,0
195,0.0199603,0.0307564,0,0,0,0,0,0,0.0332494,0.0313452,0.0264487,0.00488832,0,0,0.0654604,0,0.0289827,0.0373612,0.0375943,0.018927,0.011088,0.00370606,0.0100109,0.0807361,0.0108059,0.00381651,0.00462314,0.0198058,0.0213165,0.022384,0.0212678,0.0259446,0.033514,0.0533388,0.023797,0.00910698,0.00936907,0.0075413,0.00745477,0.0129624,0.0233444,0,0,0.0312974,0,0.00592248,0.0168641,0.0523213,0.0171552,0.0130998,0.0039836,0.0145463,0.0140279,0.00375887,0.0318254,0.0058924,0.00521443,0.0080498,0.0173599,0.00701076,0.0124704,0.018554,0.0264807,0.00318152,0.0039759,0.0268345,0.0307393,0,0,0,0,0,0,0,0
196,0.0202307,0.0308156,0,0,0,0,0,0,0.0343256,0.0315743,0.0273502,0.00509276,0,0,0.0664151,0,0.0287983,0.0377523,0.0375815,0.0200657,0.0111083,0.00360065,0.0101855,0.0808211,0.0112424,0.00395148,0.00482517,0.0199646,0.0213797,0.0224458,0.021648,0.0260713,0.0343201,0.0542632,0.0238826,0.00946582,0.00885897,0.00754617,0.00657604,0.0132675,0.0237638,0,0,0.0317998,0,0.00586227,0.0170209,0.0525648,0.0157648,0.0130882,0.00378985,0.0148069,0.0138463,0.00346083,0.0312135,0.00489352,0.00465656,0.00773174,0.0175106,0.00635659,0.0116426,0.0176335,0.026726,0.00323947,0.00398263,0.0269411,0.0310654,0,0,0,0,0,0,0,0
197,0.0204951,0.030839,0,0,0,0,0,0,0.0351193,0.0318157,0.0286402,0.00531661,0,0,0.0674752,0,0.028528,0.0382862,0.037552,0.0210509,0.0111974,0.00352064,0.010372,0.0809027,0.0116438,0.00406495,0.00500205,0.0201639,0.0214153,0.0224852,0.0220091,0.026163,0.0352106,0.0552608,0.0239609,0.00986788,0.00826942,0.00755589,0.00594739,0.0137259,0.0241631,0,0,0.0323619,0,0.00579843,0.017169,0.052792,0.0146517,0.0130997,0.00374809,0.0150948,0.0138352,0.00314904,0.0305435,0.00388917,0.00413856,0.00744144,0.0177096,0.00575686,0.0108849,0.0166195,0.0269783,0.00330387,0.00399799,0.0270142,0.031378,0,0,0,0,0,0,0,0
198,0.02078,0.0309171,0,0,0,0,0,0,0.0360843,0.0320602,0.0298465,0.00527116,0,0,0.0687133,0,0.0281622,0.0389089,0.037677,0.0222833,0.0112499,0.00359737,0.010491,0.0810884,0.0120143,0.0041332,0.00522823,0.020371,0.021556,0.0226356,0.0225553,0.0263416,0.0363518,0.0564281,0.0240292,0.0103015,0.00763166,0.00756481,0.00561421,0.014109,0.0245492,0,0,0.0329689,0,0.00573008,0.0172853,0.0529595,0.0137948,0.0130773,0.00391127,0.0151714,0.0139711,0.00298524,0.0297833,0.0030012,0.00372283,0.00727449,0.017918,0.00532101,0.0102985,0.0156507,0.0272394,0.00336734,0.00401512,0.0270869,0.0317597,0,0,0,0,0,0,0,0
199,0.0210475,0.0309961,0,0,0,0,0,0,0.0371375,0.0323953,0.0306123,0.00524857,0,0,0.0701129,0,0.0277276,0.0395398,0.0377929,0.0234313,0.0111945,0.00362523,0.0105986,0.081252,0.0124659,0.00426113,0.00545322,0.0204164,0.0215895,0.022656,0.0228649,0.0264212,0.0372695,0.0576971,0.0241393,0.0108167,0.00679942,0.00759062,0.00531933,0.0143801,0.024909,0,0,0.0334737,0,0.00567902,0.0173715,0.053097,0.0128059,0.0130068,0.00425247,0.0152679,0.0139534,0.00300707,0.0290554,0.0023384,0.00345662,0.00718558,0.0181347,0.00495622,0.00975207,0.0144967,0.0275513,0.00342177,0.00403967,0.0271685,0.0321551,0,0,0,0,0,0,0,0
200,0.0212258,0.0309997,0,0,0,0,0,0,0.038071,0.032781,0.031279,0.00530231,0,0,0.0716807,0,0.0272522,0.0403451,0.0378551,0.0246145,0.0111009,0.00366229,0.0107473,0.0813072,0.0129135,0.0043974,0.00560664,0.0204535,0.021594,0.0226463,0.0230338,0.026525,0.0380239,0.0590658,0.0242688,0.011436,0.00593047,0.00762249,0.00477816,0.0146588,0.0251558,0,0,0.0338139,0,0.00565368,0.0174073,0.053295,0.0117012,0.0129279,0.00468365,0.0154285,0.013766,0.00297756,0.0283039,0.00206919,0.00331882,0.00702657,0.018364,0.00459237,0.00918734,0.0133992,0.0278941,0.00347911,0.00408748,0.0272018,0.0324968,0,0,0,0,0,0,0,0
201,0.0213016,0.030871,0,0,0,0,0,0,0.0389898,0.033156,0.0321032,0.00537784,0,0,0.073509,0,0.0267345,0.0412642,0.0379759,0.02597,0.0111373,0.00378,0.0109206,0.081164,0.0133483,0.00451665,0.00577123,0.0205278,0.0216704,0.0226899,0.023314,0.0266491,0.0388694,0.0605855,0.0243991,0.0121611,0.00537994,0.00766276,0.00435775,0.0147966,0.0253401,0,0,0.0339948,0,0.00564814,0.0174156,0.0534779,0.0108596,0.0128597,0.00514857,0.0156287,0.0136631,0.00295302,0.0275031,0.00227739,0.00328151,0.00679569,0.0186402,0.00423283,0.0086585,0.0122174,0.0280102,0.00354822,0.00413852,0.0270455,0.0326644,0,0,0,0,0,0,0,0
202,0.0212804,0.0306168,0,0,0,0,0,0,0.0400039,0.0334852,0.032979,0.0054408,0,0,0.0756023,0,0.0261858,0.0423323,0.0381495,0.0270247,0.0113391,0.00391039,0.0110882,0.0807453,0.0137641,0.00462823,0.00595334,0.020617,0.0217889,0.0227868,0.0236998,0.0267781,0.0398365,0.0622394,0.0245353,0.0129167,0.00494399,0.0077149,0.00410958,0.0147636,0.0253948,0,0,0.0340738,0,0.00565291,0.0174692,0.0535832,0.0101808,0.0127467,0.00559704,0.0158708,0.0136322,0.00307539,0.0267141,0.00277502,0.00335769,0.00654545,0.0189419,0.00390106,0.00810481,0.0111504,0.0280091,0.00361168,0.00420036,0.0267871,0.0327063,0,0,0,0,0,0,0,0
203,0.0212489,0.0302758,0,0,0,0,0,0,0.0408529,0.0337736,0.0337432,0.0054345,0,0,0.0779385,0,0.0256232,0.0434864,0.0382765,0.0280715,0.0113606,0.00398365,0.0112858,0.0801507,0.014207,0.00478246,0.00607985,0.0206908,0.021861,0.0228746,0.0240516,0.0269116,0.0407811,0.0640455,0.024697,0.0137043,0.00467154,0.00778609,0.00382849,0.0146496,0.0253608,0,0,0.0343687,0,0.00567977,0.0174258,0.0537211,0.00924116,0.0125435,0.00602674,0.0161242,0.0136653,0.00330237,0.0259679,0.00343522,0.00353056,0.00642329,0.019234,0.00365095,0.00752323,0.0101837,0.0280845,0.00370275,0.00425554,0.0265052,0.032641,0,0,0,0,0,0,0,0
204,0.020508,0.0291199,0,0,0,0,0,0,0.0415065,0.0342451,0.0343622,0.00550128,0,0,0.081887,0,0.0245659,0.0455719,0.0383748,0.0290664,0.0114438,0.00409193,0.0116838,0.077997,0.0146567,0.00494246,0.00620396,0.0207344,0.0219098,0.022896,0.0243541,0.0270265,0.0415465,0.0665488,0.0250226,0.01506,0.00472128,0.0079416,0.0036047,0.0147234,0.0245275,0,0,0.0346407,0,0.00574512,0.0174011,0.0539455,0.00836576,0.0122164,0.00636199,0.0165445,0.0137175,0.00365682,0.0252511,0.00418388,0.00382163,0.00640182,0.0195155,0.00348251,0.00695429,0.00904064,0.028177,0.00383446,0.00437994,0.0254285,0.0315718,0,0,0,0,0,0,0,0
205,0.0216692,0.0301879,0,0,0,0,0,0,0.0425126,0.0339141,0.0350594,0.00538946,0,0,0.0810581,0,0.0251392,0.0447385,0.0384784,0.0301318,0.0115148,0.00430921,0.0117156,0.0797331,0.0150441,0.00513469,0.00635464,0.0208617,0.0219842,0.022923,0.0246166,0.0271872,0.0424718,0.066896,0.0246483,0.0143585,0.00484327,0.00790482,0.00346609,0.0148196,0.0257792,0,0,0.0352529,0,0.00570807,0.0175751,0.0540183,0.00782167,0.0123506,0.00664691,0.0164501,0.0137626,0.0038317,0.0246499,0.00481591,0.0039544,0.00639958,0.0198975,0.00338564,0.00655236,0.00796014,0.0286994,0.00380313,0.00423966,0.026543,0.0331783,0,0,0,0,0,0,0,0
206,0.0225275,0.0308753,0,0,0,0,0,0,0.0433795,0.033703,0.0356235,0.00530134,0,0,0.0810217,0,0.0254693,0.0443897,0.0385785,0.0310523,0.0115981,0.00447725,0.0117685,0.0811108,0.0153784,0.00528188,0.00647814,0.0209492,0.0220485,0.0229396,0.0248471,0.0273048,0.0434046,0.0675861,0.0243766,0.0139807,0.00515343,0.00786508,0.00339483,0.0149557,0.026675,0,0,0.0357796,0,0.00565779,0.0176772,0.0541366,0.00736748,0.0123842,0.00686291,0.0164596,0.0138838,0.00398625,0.0240952,0.00544476,0.00412312,0.00635993,0.020203,0.00333208,0.00621782,0.00709226,0.029183,0.00387679,0.00417703,0.0272424,0.0343543,0,0,0,0,0,0,0,0
207,0.023175,0.0313066,0,0,0,0,0,0,0.0440894,0.0335445,0.0361895,0.0052954,0,0,0.0813073,0,0.0256804,0.0442141,0.0386465,0.0318647,0.0117069,0.00455744,0.0118238,0.0820715,0.0156665,0.00539092,0.00652767,0.0210149,0.0221177,0.0230018,0.0250838,0.0273971,0.0442274,0.0683653,0.0241314,0.0137235,0.00562065,0.00784572,0.00332867,0.0151034,0.0274239,0,0,0.0363909,0,0.00561114,0.0178419,0.0542725,0.00697909,0.0123119,0.00702268,0.0165772,0.0138391,0.00419792,0.0236311,0.00600567,0.00422573,0.00629647,0.0204306,0.00333201,0.00594961,0.00622476,0.0295187,0.00391187,0.00411902,0.0277206,0.0352875,0,0,0,0,0,0,0,0
208,0.0236341,0.031617,0,0,0,0,0,0,0.0447854,0.0334617,0.0368475,0.00526403,0,0,0.0818452,0,0.0258022,0.044192,0.0387363,0.0326389,0.0117304,0.00466651,0.0118003,0.0826906,0.0159827,0.00550811,0.00656709,0.0210655,0.0221894,0.0230635,0.0252878,0.0274254,0.0447745,0.0693643,0.0239369,0.0135803,0.00621351,0.00788116,0.00333726,0.0151518,0.0280883,0,0,0.0369826,0,0.00560101,0.0180074,0.0544348,0.00676486,0.0121994,0.00714463,0.0166597,0.0138784,0.00455005,0.0231965,0.00650117,0.00425045,0.00621295,0.0206108,0.00332474,0.00575236,0.0056349,0.0297347,0.00394126,0.00406415,0.0280564,0.0360595,0,0,0,0,0,0,0,0
209,0.0201238,0.0273294,0,0,0,0,0,0,0.0451525,0.0345198,0.0372855,0.00569105,0,0,0.0896927,0,0.0234066,0.048394,0.0387388,0.0332337,0.0118305,0.00485763,0.0126361,0.0748092,0.0163009,0.00557425,0.00660368,0.0209857,0.0223033,0.0230982,0.02545,0.0273735,0.0447014,0.0725615,0.0245134,0.0161116,0.00649683,0.00796422,0.00324442,0.0155144,0.0246077,0,0,0.0384292,0,0.00545838,0.018648,0.054897,0.00600333,0.0114776,0.00696992,0.0178286,0.0139551,0.00512111,0.0227004,0.00693009,0.00460517,0.00580088,0.0205743,0.00327837,0.0052823,0.00516423,0.0302595,0.00388499,0.0040547,0.0238087,0.0314243,0,0,0,0,0,0,0,0
210,0.0193257,0.026189,0,0,0,0,0,0,0.0457089,0.03477,0.0375743,0.0058245,0,0,0.0925588,0,0.0227849,0.0497027,0.0387916,0.0337587,0.0118086,0.00517307,0.0129708,0.0728439,0.016528,0.00565626,0.00667249,0.0209664,0.0223551,0.0231326,0.0255183,0.0273844,0.0450472,0.0738698,0.0246138,0.0168175,0.0067355,0.0080172,0.00318625,0.015665,0.0239609,0,0,0.0390415,0,0.0054365,0.0188015,0.0551632,0.00547368,0.0112606,0.00685063,0.018313,0.0140403,0.00544615,0.0222732,0.00718,0.0048746,0.00549529,0.0206024,0.00323612,0.0049844,0.00504032,0.0304477,0.00390744,0.00403438,0.0226957,0.0303697,0,0,0,0,0,0,0,0
211,0.018421,0.0249684,0,0,0,0,0,0,0.0460486,0.0349022,0.0377449,0.00580378,0,0,0.0955491,0,0.0222073,0.0510637,0.0389132,0.033963,0.0117408,0.00497327,0.0133466,0.0707035,0.0167293,0.00573976,0.00667193,0.0208747,0.0224243,0.02322,0.0255138,0.027278,0.0453576,0.0750208,0.0246676,0.0175252,0.00699425,0.00802217,0.00319659,0.0157463,0.0231824,0,0,0.0396711,0,0.00537388,0.0190038,0.055417,0.00508543,0.0110043,0.00677773,0.0187928,0.0142267,0.00582887,0.0219503,0.00749032,0.00512613,0.00529851,0.0205997,0.00313482,0.00472234,0.00504604,0.03077,0.00392568,0.00400708,0.0214561,0.0291756,0,0,0,0,0,0,0,0
212,0.0174976,0.0237107,0,0,0,0,0,0,0.0461913,0.0350274,0.0377699,0.00585775,0,0,0.0984607,0,0.0216712,0.0524211,0.0390781,0.0340124,0.0116701,0.00467058,0.0137329,0.0686528,0.0169134,0.00580951,0.0065831,0.0207798,0.0225568,0.0233233,0.0255427,0.0271681,0.0455633,0.0765476,0.0247192,0.0182023,0.00730135,0.00802775,0.00324647,0.0158543,0.022313,0,0,0.04034,0,0.00532582,0.0192138,0.0556401,0.00479776,0.0107247,0.00674234,0.0192911,0.0143254,0.00617364,0.0216885,0.00780139,0.00530851,0.00508312,0.0205694,0.00306295,0.00445942,0.00512925,0.0311305,0.00393821,0.00397562,0.0202339,0.027908,0,0,0,0,0,0,0,0
213,0.0161313,0.021925,0,0,0,0,0,0,0.0461819,0.0352008,0.037639,0.0060092,0,0,0.101863,0,0.020988,0.0540046,0.0392422,0.0340057,0.011624,0.00445326,0.0141754,0.0658922,0.0170553,0.00582085,0.00644943,0.0206714,0.0227349,0.0234374,0.0256139,0.0270158,0.0455728,0.078173,0.0247965,0.0189874,0.0076134,0.00804426,0.00333811,0.0159582,0.0209143,0,0,0.0410814,0,0.00530249,0.0194028,0.0558541,0.00465824,0.0103749,0.00661373,0.0198583,0.0145305,0.00649422,0.0214638,0.00798683,0.00542513,0.00476925,0.0204865,0.00296088,0.00414303,0.00515947,0.031546,0.00395426,0.00394453,0.0184667,0.0260011,0,0,0,0,0,0,0,0
214,0.0146277,0.0199287,0,0,0,0,0,0,0.0458883,0.0353345,0.0372632,0.00617802,0,0,0.105446,0,0.0202847,0.0556577,0.0393852,0.0336674,0.0115762,0.00419462,0.0146188,0.062832,0.0171046,0.00576279,0.00636362,0.0205218,0.0227842,0.0234599,0.0255176,0.0267928,0.0452739,0.0794734,0.0248729,0.0197378,0.00782568,0.0080539,0.00329398,0.0160836,0.0192205,0,0,0.0418,0,0.00529533,0.0195063,0.0560615,0.00469896,0.0100412,0.00633018,0.0204312,0.0146304,0.00670745,0.0212372,0.00787935,0.00540224,0.00436228,0.0203828,0.0028598,0.00378073,0.00507709,0.031934,0.00397368,0.00389809,0.0164294,0.0238276,0,0,0,0,0,0,0,0
215,0.0125466,0.0171865,0,0,0,0,0,0,0.045201,0.0354201,0.0365523,0.00642431,0,0,0.109726,0,0.0194339,0.0576777,0.0395261,0.0329536,0.0114878,0.0039415,0.0151181,0.0591074,0.0170263,0.00561741,0.00623765,0.0202762,0.0227161,0.0233721,0.0251193,0.0264367,0.0446206,0.0802938,0.024997,0.0205903,0.00788172,0.00807537,0.00323078,0.0163095,0.0167123,0,0,0.042511,0,0.00528965,0.0196738,0.0562564,0.00501196,0.00967932,0.00606296,0.0210808,0.0148236,0.00691434,0.0210198,0.00769279,0.0053182,0.00416545,0.0203751,0.00276462,0.0036176,0.00501326,0.0323156,0.00399806,0.00384467,0.0136326,0.0206988,0,0,0,0,0,0,0,0
216,0.0108275,0.0146876,0,0,0,0,0,0,0.0441378,0.035436,0.0355239,0.00663932,0,0,0.113191,0,0.018843,0.059325,0.0396791,0.0320743,0.0113299,0.00369516,0.0155893,0.0559936,0.016898,0.0054146,0.00603194,0.019929,0.0226055,0.0232471,0.0245572,0.0259064,0.0436717,0.0812337,0.0251311,0.0212225,0.0077645,0.00810264,0.00338507,0.0165238,0.0144107,0,0,0.0431299,0,0.00528878,0.0198746,0.0564025,0.00533748,0.00936972,0.00604724,0.0216335,0.0150508,0.00710018,0.0208578,0.0076583,0.00515962,0.00436371,0.020505,0.00268937,0.00379268,0.00495458,0.032694,0.00400233,0.00378212,0.0111556,0.0178703,0,0,0,0,0,0,0,0
217,0.00921088,0.0120542,0,0,0,0,0,0,0.042746,0.0353984,0.0341786,0.00686103,0,0,0.116552,0,0.0183534,0.0609685,0.039886,0.0310034,0.0111962,0.00335397,0.0161827,0.0529303,0.0167946,0.00520928,0.00576949,0.0195266,0.0224562,0.0230833,0.0239136,0.0253169,0.042448,0.0824292,0.0253576,0.0218944,0.00743215,0.00813696,0.00368505,0.0167636,0.0117954,0,0,0.0437021,0,0.00529285,0.0201293,0.056508,0.00548099,0.00904693,0.00639723,0.0222465,0.0151843,0.00709847,0.0207018,0.00775884,0.00499823,0.00486888,0.0206838,0.00254827,0.00423573,0.00492727,0.0330495,0.00400243,0.00373152,0.00863325,0.014813,0,0,0,0,0,0,0,0
218,0.00791828,0.00857702,0,0,0,0,0,0,0.0409431,0.0352608,0.0327735,0.00708552,0,0,0.1208,0,0.0177228,0.0630269,0.0401477,0.0296499,0.0110489,0.00290841,0.0168377,0.0497322,0.0167134,0.00500705,0.00549321,0.0191162,0.0222973,0.0228873,0.0232933,0.0246636,0.040928,0.083146,0.0256971,0.0228638,0.00619641,0.00813753,0.00407684,0.0169698,0.00793064,0,0,0.0442815,0,0.0052764,0.0203359,0.0565692,0.00548892,0.00866723,0.00691463,0.0230139,0.0154333,0.00686785,0.0205416,0.00789994,0.00464476,0.00511029,0.0207685,0.0023254,0.00444967,0.00509764,0.0334733,0.0040093,0.00369121,0.00557603,0.0104808,0,0,0,0,0,0,0,0
219,0.00811635,0.00616721,0,0,0,0,0,0,0.0386129,0.0350776,0.0311414,0.0072927,0,0,0.123502,0,0.0175013,0.0642332,0.0404193,0.0279584,0.0109319,0.00251777,0.0172723,0.0483864,0.0165166,0.00471768,0.00521816,0.0186938,0.0220769,0.0226599,0.0225134,0.0239109,0.0390425,0.0832153,0.0259821,0.023541,0.00484789,0.00815064,0.00405217,0.0168982,0.00510764,0,0,0.0448552,0,0.00527745,0.0205933,0.0564667,0.00536301,0.00837284,0.00743562,0.023622,0.0155804,0.0065298,0.0203797,0.0080894,0.00424857,0.00491801,0.0206904,0.00200878,0.00432105,0.00522805,0.0338833,0.00401343,0.00363137,0.00419587,0.00759574,0,0,0,0,0,0,0,0
220,0.0089201,0.00472542,0,0,0,0,0,0,0.0357993,0.0348746,0.0291666,0.00751428,0,0,0.125382,0,0.0174799,0.0650536,0.0406131,0.0260327,0.0108745,0.00232446,0.0176369,0.0482375,0.0162204,0.00437168,0.00499007,0.0181787,0.0218046,0.0224553,0.0216208,0.0229866,0.0368206,0.0831895,0.0262509,0.0237464,0.00394665,0.00815991,0.00380604,0.0168262,0.00330378,0,0,0.0453845,0,0.00532158,0.020778,0.0561943,0.00522472,0.00813892,0.00758086,0.0240851,0.0156605,0.00619518,0.0203161,0.00819206,0.00406744,0.00448007,0.0204874,0.00166557,0.00406718,0.00516795,0.0342982,0.00403138,0.00357878,0.00445827,0.0058392,0,0,0,0,0,0,0,0
